Transaction Date,Post Date,Description,Category,Type,Amount,Memo
12/19/2024,12/22/2024,PELICAN GRAND BEACH RESO,Travel,Sale,-279.68,
12/20/2024,12/22/2024,WINE OUTLET WALL TOWNSHI,Food & Drink,Sale,-77.10,
12/20/2024,12/22/2024,WINE OUTLET WALL TOWNSHI,Food & Drink,Sale,-84.60,
12/21/2024,12/22/2024,TRACTOR SUPPLY #2227,Automotive,Sale,-64.98,
12/20/2024,12/22/2024,TRADER JOE S #608,Groceries,Sale,-98.88,
12/20/2024,12/22/2024,HERTZ CAR RENTAL,Travel,Sale,-201.52,
12/19/2024,12/22/2024,STARBUCKS T1C FLL,Food & Drink,Sale,-17.87,
12/20/2024,12/22/2024,DOLLAR TREE,Shopping,Sale,-2.67,
12/20/2024,12/20/2024,AUTOMATIC PAYMENT - THANK,,Payment,6969.77,
12/18/2024,12/20/2024,FARMMATCH LLC,Groceries,Sale,-34.47,
12/19/2024,12/20/2024,SQ *MODCUP COFFEE COMPANY,Groceries,Sale,-19.57,
12/19/2024,12/20/2024,TST*BRIDGE VIEW TAVERN,Food & Drink,Sale,-80.84,
12/19/2024,12/20/2024,DUNKIN #363849,Food & Drink,Sale,-5.85,
12/18/2024,12/20/2024,THE WESTIN BEACH RESORT F,Food & Drink,Sale,-90.97,
12/19/2024,12/20/2024,PELICAN GRAND BEACH RESO,Food & Drink,Sale,-8.88,
12/19/2024,12/20/2024,PELICAN GRAND BEACH RESO,Food & Drink,Sale,-27.41,
12/18/2024,12/19/2024,SQ *FL074 - FORT LAUDERDA,Food & Drink,Sale,-16.93,
12/18/2024,12/19/2024,PELICAN GRAND BEACH RESO,Food & Drink,Sale,-10.99,
12/17/2024,12/18/2024,TST*SHOOTERS WATERFRONT,Food & Drink,Sale,-123.19,
12/17/2024,12/18/2024,PARKING (VERRUS),Travel,Sale,-3.42,
12/16/2024,12/18/2024,TST*SHOOTERS WATERFRONT,Food & Drink,Sale,-118.80,
12/16/2024,12/17/2024,DUNKIN #362517,Food & Drink,Sale,-28.94,
12/16/2024,12/17/2024,NJ EZPASS,Travel,Sale,-130.00,
12/15/2024,12/16/2024,FSP*VICTORIA PARKING LLC,Travel,Sale,-60.40,
12/15/2024,12/16/2024,SUNOCO 0952678101,Gas,Sale,-39.42,
12/15/2024,12/16/2024,FSP*VICTORIA PARKING LLC,Travel,Sale,-60.40,
12/12/2024,12/15/2024,THE HOME DEPOT #0949,Home,Sale,-23.45,
12/13/2024,12/15/2024,LOFT 1428 35 WEST,Shopping,Return,49.97,
12/14/2024,12/15/2024,NJ MUSEUM,Gifts & Donations,Sale,-21.00,
12/14/2024,12/15/2024,APPLE.COM/BILL,Shopping,Sale,-16.99,
12/13/2024,12/15/2024,THE HANDSOME DEVIL BAR,Personal,Sale,-42.34,
12/14/2024,12/15/2024,COSTCO WHSE #0329,Shopping,Sale,-48.12,
12/14/2024,12/15/2024,APPLE.COM/BILL,Shopping,Sale,-2.99,
12/13/2024,12/15/2024,TARGET        00034082,Shopping,Return,16.80,
12/14/2024,12/15/2024,COSTCO WHSE #0329,Shopping,Sale,-1.60,
12/14/2024,12/15/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-53.40,
12/12/2024,12/15/2024,THE HOME DEPOT #0949,Home,Return,21.08,
12/12/2024,12/13/2024,BJS WHOLESALE #0027,Shopping,Sale,-90.88,
12/12/2024,12/13/2024,TRACTOR SUPPLY #2227,Automotive,Sale,-10.96,
12/12/2024,12/13/2024,APPLE.COM/BILL,Shopping,Sale,-15.98,
12/12/2024,12/13/2024,COSTCO WHSE #0329,Shopping,Sale,-44.99,
12/12/2024,12/13/2024,Dicks Sporting Goods,Shopping,Sale,-10.66,
12/11/2024,12/12/2024,FARMMATCH LLC,Groceries,Sale,-73.33,
12/11/2024,12/12/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-47.37,
12/10/2024,12/11/2024,STATE FARM  INSURANCE,Bills & Utilities,Sale,-114.60,
12/09/2024,12/10/2024,COSTCO WHSE #0329,Shopping,Sale,-255.24,
12/09/2024,12/10/2024,DUNKIN #362517,Food & Drink,Sale,-5.85,
12/08/2024,12/10/2024,THE HOME DEPOT #0949,Home,Sale,-47.93,
12/08/2024,12/09/2024,UBER   *TRIP,Travel,Sale,-22.95,
12/08/2024,12/09/2024,SHOPRITE NEPTUNE S1,Groceries,Sale,-46.58,
12/09/2024,12/09/2024,Peacock B1B4A PremPlus,Bills & Utilities,Sale,-6.40,
12/07/2024,12/08/2024,DOLLAR TREE,Shopping,Sale,-20.79,
12/07/2024,12/08/2024,APPLE.COM/BILL,Shopping,Sale,-2.99,
12/07/2024,12/08/2024,DD *DOORDASH NICHOLASC,Food & Drink,Sale,-24.20,
12/07/2024,12/08/2024,MARSHALL'S #514,Shopping,Sale,-75.33,
12/06/2024,12/08/2024,TARGET        00013789,Shopping,Return,15.00,
12/06/2024,12/08/2024,TARGET        00013789,Shopping,Sale,-22.57,
12/07/2024,12/08/2024,LOFT 1428 35 WEST,Shopping,Sale,-107.45,
12/06/2024,12/08/2024,TOMMY'S TAVERN TAP,Food & Drink,Sale,-55.85,
12/06/2024,12/08/2024,HP *INSTANT INK,Shopping,Sale,-4.79,
12/07/2024,12/08/2024,PD NAIL,Personal,Sale,-41.20,
12/07/2024,12/08/2024,Peacock B4528 Premium,Bills & Utilities,Sale,-2.99,
12/07/2024,12/08/2024,APPLE.COM/BILL,Shopping,Sale,-2.12,
12/05/2024,12/06/2024,TARGET.COM  *,Shopping,Sale,-13.53,
12/04/2024,12/05/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-47.35,
12/04/2024,12/05/2024,DSW.,Shopping,Sale,-22.74,
12/04/2024,12/05/2024,FARMMATCH LLC,Groceries,Sale,-54.30,
12/04/2024,12/04/2024,TARGET.COM,Shopping,Sale,-83.02,
12/04/2024,12/04/2024,TARGET.COM,Shopping,Sale,-20.00,
12/02/2024,12/04/2024,THE HOME DEPOT #0949,Home,Sale,-126.60,
12/03/2024,12/04/2024,TARGET.COM  *,Shopping,Sale,-29.95,
12/02/2024,12/04/2024,SUNOCO 0368302601,Gas,Sale,-50.80,
12/03/2024,12/03/2024,OPENAI *CHATGPT SUBSCR,Shopping,Sale,-20.00,
12/03/2024,12/03/2024,BEACH HAUS BREWERY,Food & Drink,Sale,-24.77,
12/01/2024,12/02/2024,NEW BROOKSIDE SCHOOL,Education,Sale,-1277.00,
11/29/2024,12/01/2024,THE HOME DEPOT #0949,Home,Sale,-158.98,
12/01/2024,12/01/2024,TARGET.COM  *,Shopping,Sale,-16.80,
11/30/2024,12/01/2024,GOOGLE *YouTubePremium,Shopping,Sale,-13.99,
11/29/2024,12/01/2024,TARGET.COM  *,Shopping,Sale,-15.00,
11/30/2024,12/01/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-71.27,
11/29/2024,12/01/2024,TARGET.COM,Shopping,Sale,-8.53,
11/30/2024,12/01/2024,APPLE.COM/BILL,Shopping,Sale,-73.56,
11/29/2024,12/01/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-82.11,
11/27/2024,12/01/2024,CORNER BAGELRY BELMAR,Food & Drink,Sale,-26.49,
11/27/2024,11/28/2024,FARMMATCH LLC,Groceries,Sale,-34.47,
11/27/2024,11/28/2024,Spotify USA,Bills & Utilities,Sale,-12.78,
11/27/2024,11/28/2024,Nyx*SERVICE STATION VENDI,Automotive,Sale,-2.00,
11/26/2024,11/27/2024,PD NAIL,Personal,Sale,-82.40,
11/26/2024,11/27/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-34.83,
11/26/2024,11/27/2024,OCEAN BREW MARKET - POP U,Food & Drink,Sale,-5.71,
11/25/2024,11/27/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-85.54,
11/26/2024,11/27/2024,AG TRAVEL PLAZA 3401501,Groceries,Sale,-10.98,
11/25/2024,11/26/2024,DD *DOORDASH MANGIABRI,Food & Drink,Sale,-32.18,
11/24/2024,11/26/2024,THE HOME DEPOT #0949,Home,Sale,-71.29,
11/22/2024,11/25/2024,SCOUT BAGS,Shopping,Sale,-57.58,
11/24/2024,11/25/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-34.07,
11/24/2024,11/25/2024,MICROSOFT*STORE,Shopping,Sale,-105.56,
11/22/2024,11/24/2024,OCEAN BREW MARKET - POP U,Food & Drink,Sale,-5.17,
11/22/2024,11/24/2024,JOCKEY INTERNATIONAL  INC,Shopping,Sale,-20.58,
11/22/2024,11/24/2024,APPLE.COM/BILL,Shopping,Sale,-53.30,
11/21/2024,11/22/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-36.04,
11/21/2024,11/22/2024,Dicks Sporting Goods,Shopping,Sale,-13.86,
11/21/2024,11/22/2024,NJ EZPASS,Travel,Sale,-130.00,
11/20/2024,11/21/2024,FARMMATCH LLC,Groceries,Sale,-97.04,
11/20/2024,11/20/2024,AUTOMATIC PAYMENT - THANK,,Payment,5312.56,
11/19/2024,11/20/2024,BOOKING.COM,Travel,Sale,-952.24,
11/16/2024,11/17/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-80.63,
11/15/2024,11/17/2024,NJ EZPASS,Travel,Sale,-40.00,
11/15/2024,11/17/2024,DD *DOORDASH BUBBAKOOS,Food & Drink,Sale,-59.08,
11/16/2024,11/17/2024,COSTCO WHSE #0329,Shopping,Sale,-264.55,
11/16/2024,11/17/2024,HOMESENSE 0004,Shopping,Sale,-53.27,
11/16/2024,11/17/2024,NJ EZPASS,Travel,Sale,-160.00,
11/16/2024,11/17/2024,KENPOM.COM,Gifts & Donations,Sale,-24.95,
11/14/2024,11/17/2024,KATHERINE'S,Shopping,Sale,-10.88,
11/14/2024,11/15/2024,APPLE.COM/BILL,Shopping,Sale,-2.99,
11/14/2024,11/15/2024,WINE OUTLET WALL TOWNSHI,Food & Drink,Sale,-12.78,
11/14/2024,11/15/2024,EXXON EXCELLENCY ENTER,Gas,Sale,-49.68,
11/13/2024,11/15/2024,DUNKIN' MOBILE,Food & Drink,Sale,-15.00,
11/14/2024,11/15/2024,WHOLEFDS SLW#10587,Groceries,Sale,-34.73,
11/14/2024,11/15/2024,CAPSIZED CAFE,Food & Drink,Sale,-9.90,
11/14/2024,11/15/2024,DOLLAR TREE,Shopping,Sale,-3.47,
11/14/2024,11/15/2024,SP CHARLOTTE WEST BA,Shopping,Sale,-36.00,
11/14/2024,11/15/2024,BENTLEY DIAMOND HOUSE,Shopping,Sale,-26.66,
11/13/2024,11/14/2024,NJ EZPASS,Travel,Sale,-40.00,
11/13/2024,11/14/2024,FARMMATCH LLC,Groceries,Sale,-34.47,
11/12/2024,11/13/2024,WANDER PRINTS,Shopping,Sale,-25.94,
11/11/2024,11/12/2024,DELTA AIR   Seat Fees,Travel,Sale,-49.99,
11/11/2024,11/12/2024,DELTA AIR   Seat Fees,Travel,Sale,-49.99,
11/11/2024,11/12/2024,DELTA AIR   0062282834364,Travel,Sale,-631.95,
11/11/2024,11/12/2024,BJS WHOLESALE #0027,Shopping,Sale,-86.42,
11/08/2024,11/10/2024,STATE FARM  INSURANCE,Bills & Utilities,Sale,-114.60,
11/08/2024,11/10/2024,THE HOME DEPOT #0949,Home,Sale,-195.45,
11/09/2024,11/10/2024,Peacock 0AFCE PremPlus,Bills & Utilities,Sale,-6.40,
11/09/2024,11/10/2024,DD *DOORDASH FEDERICOS,Food & Drink,Sale,-37.65,
11/08/2024,11/10/2024,APPLE.COM/BILL,Shopping,Sale,-15.98,
11/09/2024,11/10/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-106.24,
11/08/2024,11/10/2024,NJ EZPASS,Travel,Sale,-40.00,
11/07/2024,11/08/2024,APPLE.COM/BILL,Shopping,Sale,-2.99,
11/07/2024,11/08/2024,FARMMATCH LLC,Groceries,Sale,-94.01,
11/07/2024,11/07/2024,Peacock 6A133 Premium,Bills & Utilities,Sale,-2.99,
11/06/2024,11/07/2024,SERVICE FEE,Bills & Utilities,Sale,-5.80,
11/06/2024,11/07/2024,WALL TOWNSHIP,Bills & Utilities,Sale,-196.62,
11/06/2024,11/07/2024,APPLE.COM/BILL,Shopping,Sale,-2.12,
11/06/2024,11/07/2024,HP *INSTANT INK,Shopping,Sale,-1.59,
11/05/2024,11/06/2024,BJS WHOLESALE #0027,Shopping,Sale,-93.95,
11/05/2024,11/06/2024,NJ EZPASS,Travel,Sale,-40.00,
11/04/2024,11/05/2024,BJS WHOLESALE #0027,Shopping,Sale,-41.98,
11/02/2024,11/04/2024,THE HOME DEPOT #0949,Home,Sale,-6.69,
11/03/2024,11/03/2024,DOORDASH*MAXS BEER  W,Food & Drink,Sale,-33.50,
11/02/2024,11/03/2024,Microsoft*Microsoft 365 P,Shopping,Sale,-74.63,
11/02/2024,11/03/2024,OCEAN WINE AND SPIRITS IN,Food & Drink,Sale,-21.52,
11/01/2024,11/03/2024,CVS/PHARMACY #10091,Health & Wellness,Sale,-1.79,
11/01/2024,11/03/2024,NEW BROOKSIDE SCHOOL,Education,Sale,-1277.00,
11/01/2024,11/03/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-17.50,
11/01/2024,11/03/2024,JOE LEONE'S CATERING,Groceries,Sale,-173.48,
11/01/2024,11/03/2024,TST* PORTA - PORTA ASBURY,Food & Drink,Sale,-57.58,
11/03/2024,11/03/2024,OPENAI *CHATGPT SUBSCR,Shopping,Sale,-20.00,
10/31/2024,11/01/2024,CVS/PHARMACY #10091,Health & Wellness,Sale,-6.27,
10/31/2024,11/01/2024,DOLLAR TREE,Shopping,Sale,-27.91,
10/31/2024,11/01/2024,TARGET        00034082,Shopping,Sale,-21.30,
10/30/2024,10/31/2024,TST*MAEBERRIE MARKET,Food & Drink,Sale,-5.33,
10/30/2024,10/31/2024,WINE OUTLET WALL TOWNSHI,Food & Drink,Sale,-27.16,
10/30/2024,10/31/2024,TST*MAEBERRIE MARKET,Food & Drink,Sale,-27.24,
10/30/2024,10/31/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-117.58,
10/30/2024,10/31/2024,FARMMATCH LLC,Groceries,Sale,-103.50,
10/31/2024,10/31/2024,DD *PHILLYPRETZELFACT,Food & Drink,Sale,-52.64,
10/30/2024,10/31/2024,TALAS FUEL SERVICE,Gas,Sale,-50.24,
10/30/2024,10/31/2024,WEGMANS.COM#9 OCEAN,Groceries,Sale,-91.45,
10/30/2024,10/31/2024,Google YouTubePremium,Entertainment,Sale,-13.99,
10/29/2024,10/29/2024,LANDS END,Shopping,Sale,-56.46,
10/29/2024,10/29/2024,Disney Plus,Bills & Utilities,Sale,-17.05,
10/28/2024,10/29/2024,ANTHROPOLOGIE.COM,Shopping,Sale,-36.92,
10/27/2024,10/28/2024,Spotify USA,Bills & Utilities,Sale,-12.78,
10/27/2024,10/28/2024,WINE OUTLET WALL TOWNSHI,Food & Drink,Sale,-73.52,
10/26/2024,10/27/2024,DOLLAR TREE,Shopping,Sale,-9.06,
10/25/2024,10/27/2024,AT HOME STORE 289,Home,Sale,-113.00,
10/25/2024,10/27/2024,SP BABYLIST,Shopping,Sale,-116.22,
10/25/2024,10/27/2024,DUNKIN' MOBILE,Food & Drink,Sale,-10.00,
10/24/2024,10/27/2024,HOMESENSE 0004,Shopping,Return,14.91,
10/25/2024,10/27/2024,COSTCO WHSE #0329,Shopping,Sale,-117.95,
10/25/2024,10/27/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-112.61,
10/24/2024,10/25/2024,MARSHALL'S #514,Shopping,Sale,-32.99,
10/23/2024,10/25/2024,THE HOME DEPOT #0949,Home,Sale,-9.54,
10/24/2024,10/25/2024,DR. SQUATCH  INC.,Shopping,Sale,-19.19,
10/23/2024,10/24/2024,HOMESENSE 0004,Shopping,Sale,-52.18,
10/23/2024,10/24/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-23.97,
10/22/2024,10/23/2024,WALGREENS #19234,Health & Wellness,Sale,-60.00,
10/21/2024,10/23/2024,TRADER JOE S #608,Groceries,Sale,-23.60,
10/21/2024,10/22/2024,NJ EZPASS,Travel,Sale,-40.00,
10/21/2024,10/22/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-57.63,
10/21/2024,10/22/2024,DOLLAR TREE,Shopping,Sale,-0.53,
10/21/2024,10/22/2024,SPIFFYS DRY CLEANING,Personal,Sale,-59.95,
10/20/2024,10/21/2024,TST* LA MONDINA,Food & Drink,Sale,-175.54,
10/20/2024,10/21/2024,HARRISON NJ PARKING METE,Travel,Sale,-20.85,
10/19/2024,10/21/2024,THE HOME DEPOT #0949,Home,Sale,-20.32,
10/20/2024,10/20/2024,AUTOMATIC PAYMENT - THANK,,Payment,5189.63,
10/19/2024,10/20/2024,NJ EZPASS,Travel,Sale,-311.50,
10/19/2024,10/20/2024,COSTCO WHSE #0329,Shopping,Sale,-232.17,
10/17/2024,10/18/2024,TARGET        00013789,Shopping,Sale,-21.33,
10/16/2024,10/18/2024,DUNKIN' MOBILE,Food & Drink,Sale,-10.00,
10/17/2024,10/18/2024,LOVE ME,Shopping,Sale,-5.34,
10/16/2024,10/17/2024,WAL-MART #5142,Groceries,Sale,-32.57,
10/16/2024,10/17/2024,FARMMATCH LLC,Groceries,Sale,-115.91,
10/15/2024,10/16/2024,MAYAN MONKEY MIJAS,Food & Drink,Sale,-14.11,
10/15/2024,10/16/2024,LA TASCA DE MIJAS,Food & Drink,Sale,-66.17,
10/14/2024,10/15/2024,APPLE.COM/BILL,Shopping,Sale,-2.99,
10/14/2024,10/15/2024,AREAS PORTUGAL SA,Food & Drink,Sale,-10.28,
10/13/2024,10/15/2024,INN AT FOX HOLLOW,Travel,Sale,-344.92,
10/14/2024,10/15/2024,Lisboa FOG 1,Shopping,Sale,-14.73,
10/14/2024,10/15/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-47.33,
10/13/2024,10/15/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-80.16,
10/13/2024,10/14/2024,TST* THE TAP ROOM - NORTH,Food & Drink,Sale,-60.12,
10/13/2024,10/14/2024,NJ EZPASS,Travel,Sale,-40.00,
10/10/2024,10/13/2024,THE HOME DEPOT #0949,Home,Sale,-16.75,
10/11/2024,10/13/2024,CORNER BAGELRY BELMAR,Food & Drink,Sale,-17.66,
10/12/2024,10/13/2024,APPLE.COM/BILL,Shopping,Sale,-15.98,
10/08/2024,10/10/2024,SHELL OIL 57545571309,Gas,Sale,-54.78,
10/09/2024,10/10/2024,PD NAIL,Personal,Sale,-56.65,
10/09/2024,10/10/2024,NJ EZPASS,Travel,Sale,-40.00,
10/08/2024,10/09/2024,FRG*FANATICS.COM,Shopping,Sale,-37.98,
10/09/2024,10/09/2024,Peacock F0C9F PremPlus,Bills & Utilities,Sale,-6.40,
10/08/2024,10/09/2024,POTTERYBARNKIDS.COM,Home,Sale,-0.41,
10/08/2024,10/09/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-51.27,
10/08/2024,10/09/2024,TST* HATCH 44 - BRADLEY,Food & Drink,Sale,-37.24,
10/08/2024,10/09/2024,STATE FARM  INSURANCE,Bills & Utilities,Sale,-119.01,
10/07/2024,10/08/2024,APPLE.COM/BILL,Shopping,Sale,-2.99,
10/07/2024,10/08/2024,DOLLAR TREE,Shopping,Sale,-15.73,
10/06/2024,10/08/2024,THE HOME DEPOT #0949,Home,Sale,-60.15,
10/07/2024,10/07/2024,Peacock D9E4A Premium,Bills & Utilities,Sale,-2.99,
10/06/2024,10/07/2024,HP *INSTANT INK,Shopping,Sale,-1.59,
10/05/2024,10/07/2024,FEDERICOS PIZZA,Food & Drink,Sale,-26.49,
10/05/2024,10/07/2024,DUNKIN' MOBILE,Food & Drink,Sale,-25.00,
10/05/2024,10/06/2024,APPLE.COM/BILL,Shopping,Sale,-2.12,
10/04/2024,10/06/2024,THE HOME DEPOT #0949,Home,Sale,-44.10,
10/05/2024,10/06/2024,SP GRECO GUM,Food & Drink,Sale,-39.97,
10/04/2024,10/06/2024,DUNKIN #330204 Q35,Food & Drink,Sale,-5.88,
10/04/2024,10/06/2024,THE HANDSOME DEVIL BAR,Personal,Sale,-41.67,
10/04/2024,10/06/2024,THE HOME DEPOT #0949,Home,Sale,-16.09,
10/03/2024,10/04/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-52.25,
10/02/2024,10/04/2024,DUNKIN' MOBILE,Food & Drink,Sale,-10.00,
10/03/2024,10/03/2024,OPENAI *CHATGPT SUBSCR,Shopping,Sale,-20.00,
10/02/2024,10/03/2024,FARMMATCH LLC,Groceries,Sale,-32.96,
10/02/2024,10/03/2024,NJ EZPASS,Travel,Sale,-40.00,
10/02/2024,10/03/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-58.21,
10/01/2024,10/02/2024,NEW BROOKSIDE SCHOOL,Education,Sale,-1277.00,
10/01/2024,10/02/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-54.46,
09/30/2024,10/01/2024,COSTCO WHSE #0329,Shopping,Sale,-201.68,
09/30/2024,10/01/2024,GOOGLE *YouTubePremium,Shopping,Sale,-13.99,
09/30/2024,09/30/2024,Janie and Jack,Shopping,Sale,-19.99,
09/29/2024,09/30/2024,MANSCPD*SUBSCRIPTION,Shopping,Sale,-57.56,
09/27/2024,09/29/2024,COSTCO WHSE #0329,Shopping,Sale,-209.39,
09/28/2024,09/29/2024,SQ *CORTO,Food & Drink,Sale,-47.45,
09/28/2024,09/29/2024,MARSHALL'S #514,Shopping,Sale,-80.38,
09/27/2024,09/29/2024,Spotify USA,Bills & Utilities,Sale,-12.78,
09/28/2024,09/29/2024,ANTHROPOLOGIE.COM,Shopping,Sale,-44.97,
09/27/2024,09/29/2024,SP BABIES NUTR,Groceries,Sale,-179.99,
09/26/2024,09/27/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-91.57,
09/26/2024,09/27/2024,FYF*FROMYOUFLOWERS,Shopping,Sale,-73.55,
09/26/2024,09/27/2024,SQ *OCEAN BREW COFFEE,Food & Drink,Sale,-6.34,
09/27/2024,09/27/2024,ANTHROPOLOGIE.COM,Shopping,Sale,-45.93,
09/25/2024,09/26/2024,CAPSIZED CAFE,Food & Drink,Sale,-50.07,
09/24/2024,09/26/2024,SP UNCIVILIZEDSNEAKER,Shopping,Return,122.50,
09/23/2024,09/24/2024,NJ EZPASS,Travel,Sale,-40.00,
09/22/2024,09/23/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-81.57,
09/20/2024,09/22/2024,HOFFMANS-SPRING LAKE,Food & Drink,Sale,-21.06,
09/20/2024,09/22/2024,WINE OUTLET WALL TOWNSHI,Food & Drink,Sale,-9.59,
09/20/2024,09/22/2024,HARRIGANS PUB,Food & Drink,Sale,-85.44,
09/20/2024,09/20/2024,AUTOMATIC PAYMENT - THANK,,Payment,9802.10,
09/19/2024,09/20/2024,HERTZTOLL 375124632,Travel,Sale,-12.99,
09/18/2024,09/20/2024,THE HOME DEPOT #0949,Home,Sale,-28.47,
09/18/2024,09/20/2024,CAPSIZED CAFE,Food & Drink,Sale,-17.60,
09/19/2024,09/20/2024,TARGET        00034082,Shopping,Sale,-4.25,
09/18/2024,09/19/2024,76 - 19 PET NEPTUNE,Gas,Sale,-48.91,
09/16/2024,09/18/2024,THE HOME DEPOT #0949,Home,Sale,-248.54,
09/16/2024,09/18/2024,THE HOME DEPOT #0949,Home,Sale,-17.10,
09/16/2024,09/18/2024,THE HOME DEPOT #0949,Home,Sale,-46.01,
09/16/2024,09/17/2024,COSTCO WHSE #0329,Shopping,Sale,-166.02,
09/16/2024,09/17/2024,LAWN LIFE,Home,Sale,-125.00,
09/15/2024,09/16/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-114.37,
09/14/2024,09/15/2024,APPLE.COM/BILL,Shopping,Sale,-2.99,
09/13/2024,09/15/2024,TST*MAEBERRIE MARKET,Food & Drink,Sale,-65.38,
09/13/2024,09/15/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-43.95,
09/14/2024,09/15/2024,NJ EZPASS,Travel,Sale,-273.00,
09/12/2024,09/13/2024,APPLE.COM/BILL,Shopping,Sale,-15.98,
09/12/2024,09/13/2024,TRACTOR SUPPLY #2227,Automotive,Sale,-95.95,
09/11/2024,09/12/2024,FARMMATCH LLC,Groceries,Sale,-58.44,
09/10/2024,09/11/2024,STATE FARM  INSURANCE,Bills & Utilities,Sale,-82.92,
09/11/2024,09/11/2024,UBER   *EATS,Food & Drink,Sale,-29.81,
09/10/2024,09/11/2024,SQ *OCEAN BREW COFFEE,Food & Drink,Sale,-5.66,
09/09/2024,09/10/2024,JOE'S BAGEL SEAGIRT,Food & Drink,Sale,-8.24,
09/08/2024,09/09/2024,ULT LONGEVITY,Personal,Sale,-260.98,
09/08/2024,09/09/2024,SHOPRITE ROUTE 35 &amp; 18,Groceries,Sale,-73.08,
09/07/2024,09/09/2024,THE HOME DEPOT #0949,Home,Sale,-9.57,
09/08/2024,09/09/2024,JERSEY MIKES ONLINE UC,Food & Drink,Sale,-29.75,
09/07/2024,09/09/2024,THE HOME DEPOT #0949,Home,Sale,-33.44,
09/07/2024,09/09/2024,THE HOME DEPOT #0949,Home,Sale,-638.68,
