player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Laken Tomlinson,9461,G,NYJ,16,1,22,70.8,3,27,656,100.0,100.0,97.6,1,31,1,678,678,65.2,2,21,310,100.0,100.0,96.3,23,0,321,321
Connor McGovern,10778,C,NYJ,16,0,22,68.4,4,15,655,100.0,100.0,97.8,2,24,5,677,677,68.4,3,8,310,100.0,100.0,97.3,14,3,321,321
Trey Smith,62960,G,KC,15,2,16,69.2,2,27,625,100.0,100.0,97.4,4,31,2,665,665,61.9,2,15,259,100.0,100.0,95.9,19,2,283,283
Rodger Saffold,5558,G,BUF,15,2,4,48.7,4,29,624,100.0,100.0,97.0,5,35,2,661,661,35.4,3,22,277,100.0,100.0,94.8,27,2,304,304
Charles Cross,98401,T,SEA,16,0,29,62.4,4,35,615,100.0,100.0,95.7,3,46,7,656,656,61.8,2,26,285,100.0,100.0,93.3,33,5,307,307
Luke Fortner,42028,C,JAX,16,0,15,59.7,5,25,615,100.0,100.0,97.4,1,31,1,651,651,48.2,2,18,260,100.0,100.0,96.2,20,0,275,275
Chukwuma Okorafor,46302,T,PIT,16,1,25,64.0,5,30,608,100.0,100.0,96.6,4,38,3,649,649,59.7,4,23,337,100.0,100.0,95.4,29,2,352,352
James Daniels,45576,G,PIT,16,2,25,73.6,3,16,608,100.0,100.0,98.4,5,19,0,649,649,62.0,3,13,337,100.0,100.0,97.6,16,0,352,352
Kevin Dotson,46735,G,PIT,16,1,25,77.4,4,7,608,100.0,100.0,98.4,4,15,4,649,649,75.7,3,5,337,100.0,100.0,97.6,12,4,352,352
Dan Moore Jr.,60120,T,PIT,16,1,25,69.3,9,20,608,100.0,100.0,96.6,4,35,6,649,649,54.6,9,16,337,100.0,100.0,94.8,30,5,352,352
Joe Thuney,10712,G,KC,14,0,16,88.8,4,10,603,100.0,100.0,98.7,0,15,1,643,643,80.8,2,9,257,100.0,100.0,97.5,12,1,280,280
Connor Williams,46216,C,MIA,16,0,17,69.8,2,7,606,100.0,100.0,98.8,4,12,3,642,642,56.1,1,7,191,100.0,100.0,96.9,10,2,200,200
Robert Hunt,46139,G,MIA,16,2,17,72.7,3,15,605,100.0,100.0,98.0,3,21,3,641,641,55.3,2,8,190,100.0,100.0,95.8,13,3,199,199
Jawaan Taylor,41665,T,JAX,16,0,15,75.6,0,11,606,100.0,100.0,98.3,3,16,5,641,641,73.0,0,9,252,100.0,100.0,96.6,13,4,266,266
Charles Leno Jr.,8880,T,WAS,16,0,32,80.0,9,19,604,100.0,100.0,96.4,0,36,8,641,641,77.6,5,15,265,100.0,100.0,94.0,26,6,283,283
Andrew Norwell,9126,G,WAS,16,1,32,60.8,4,21,602,100.0,100.0,97.3,3,29,4,639,639,58.1,1,12,263,100.0,100.0,96.0,17,4,281,281
Ryan Kelly,10652,C,IND,16,0,14,63.8,3,16,607,100.0,100.0,97.6,1,24,5,637,637,64.1,2,12,311,100.0,100.0,96.5,18,4,327,327
Braden Smith,46794,T,IND,15,2,14,75.3,7,15,604,100.0,100.0,97.0,6,29,7,636,636,74.5,4,13,315,100.0,100.0,95.7,22,5,331,331
Brandon Scherff,9438,G,JAX,16,0,15,65.1,2,17,600,100.0,100.0,97.6,1,24,5,636,636,52.5,1,12,252,100.0,100.0,95.8,17,4,267,267
Donovan Smith,9467,T,TB,13,0,30,70.0,7,18,593,100.0,100.0,96.9,7,31,6,633,633,63.2,4,16,287,100.0,100.0,95.1,24,4,305,305
Laremy Tunsil,10647,T,HST,16,0,13,90.9,3,13,595,100.0,99.8,98.5,2,17,1,632,633,86.0,3,8,251,100.0,100.0,97.8,11,0,268,268
Taylor Decker,10650,T,DET,16,0,11,75.2,9,19,590,100.0,100.0,96.9,1,32,4,627,627,63.9,6,16,282,100.0,100.0,94.7,26,4,306,306
Tristan Wirfs,64818,T,TB,13,0,30,90.5,1,2,584,100.0,100.0,99.4,2,5,2,626,626,90.0,0,1,250,100.0,100.0,99.4,2,1,270,270
Penei Sewell,81788,T,DET,16,1,11,73.4,6,20,589,99.8,99.7,97.5,5,28,2,625,627,70.7,3,15,282,100.0,100.0,96.5,19,1,306,306
Austin Blythe,10882,C,SEA,16,1,29,64.3,7,11,583,100.0,100.0,97.9,1,21,3,624,624,53.2,6,8,272,100.0,100.0,96.3,17,3,294,294
Jamaree Salyer,81656,T,LAC,13,0,27,75.1,10,30,598,100.0,100.0,96.0,0,44,4,622,622,66.1,4,22,281,100.0,100.0,94.0,30,4,292,292
Joel Bitonio,8670,G,CLV,16,0,8,79.4,6,12,576,100.0,100.0,98.3,4,19,1,620,620,76.7,3,8,271,100.0,100.0,97.6,12,1,293,293
Andrew Thomas,59701,T,NYG,16,0,21,88.8,3,15,573,100.0,100.0,97.9,0,21,3,619,619,83.1,3,9,233,100.0,100.0,97.0,13,1,245,245
La'el Collins,9719,T,CIN,15,2,7,44.2,7,22,576,100.0,100.0,96.6,6,34,5,618,618,40.6,5,14,245,100.0,100.0,94.5,23,4,265,265
Mason Cole,45547,C,PIT,16,1,25,65.0,4,15,574,100.0,100.0,98.0,1,21,2,614,614,52.2,4,13,312,100.0,100.0,96.6,19,2,327,327
Mark Glowinski,9567,G,NYG,16,0,21,55.5,4,25,569,100.0,100.0,96.6,3,34,5,614,614,33.5,2,18,233,100.0,100.0,93.6,25,5,245,245
Josh Myers,59992,C,GB,16,1,12,73.9,2,7,573,100.0,100.0,98.7,2,12,3,610,610,63.0,2,5,208,100.0,100.0,97.4,9,2,225,225
Isaac Seumalo,10713,G,PHI,16,2,24,77.5,3,16,577,100.0,100.0,98.2,3,20,1,610,610,74.5,1,11,264,100.0,100.0,97.7,12,0,277,277
Jason Kelce,6343,C,PHI,16,1,24,82.6,0,10,576,100.0,100.0,99.1,5,10,0,610,610,74.6,0,7,263,100.0,100.0,98.7,7,0,276,276
Jedrick Wills Jr.,58467,T,CLV,16,1,8,69.0,11,23,565,100.0,100.0,96.1,5,39,5,608,608,63.3,6,16,264,100.0,100.0,94.3,26,4,285,285
Rob Havenstein,9490,T,LA,16,3,26,68.0,8,24,579,100.0,100.0,96.2,5,38,6,598,598,59.1,7,21,252,100.0,100.0,92.9,32,4,261,261
Dalton Risner,47008,G,DEN,15,0,10,72.6,6,20,560,100.0,100.0,97.1,0,29,3,598,598,66.3,2,15,247,100.0,100.0,96.2,18,1,270,270
Damien Lewis,81532,G,SEA,15,0,29,70.6,3,13,559,100.0,100.0,98.0,1,19,3,596,596,57.3,2,11,258,100.0,100.0,96.7,15,2,279,279
Tytus Howard,25472,T,HST,16,3,13,68.7,5,26,561,100.0,100.0,96.7,3,34,3,596,596,64.3,3,15,234,100.0,100.0,95.3,20,2,250,250
Abraham Lucas,60218,T,SEA,15,0,29,67.9,8,11,555,100.0,100.0,96.7,2,28,9,595,595,63.7,6,8,257,100.0,100.0,94.6,21,7,278,278
A.J. Cann,9500,G,HST,15,0,13,64.6,5,19,558,100.0,100.0,97.0,0,29,5,593,593,51.8,2,15,236,100.0,100.0,94.7,21,4,252,252
Michael Onwenu,27357,G,NE,16,0,19,84.0,2,9,558,100.0,100.0,98.8,1,12,1,593,593,80.8,1,8,286,100.0,100.0,98.4,9,0,306,306
Kolton Miller,47013,T,LV,15,1,23,83.3,4,24,561,100.0,100.0,97.0,1,31,3,592,592,81.9,2,18,301,100.0,100.0,96.0,22,2,315,315
Dion Dawkins,11818,T,BUF,14,3,4,80.6,2,22,558,99.8,99.8,97.3,6,27,3,589,590,73.5,2,17,252,100.0,100.0,95.4,21,2,274,274
Scott Quessenberry,23918,C,HST,15,0,13,26.6,4,21,553,100.0,100.0,96.5,0,32,7,589,589,24.0,3,11,241,100.0,100.0,95.0,19,5,257,257
Frank Ragnow,39137,C,DET,15,0,11,67.3,0,11,552,100.0,100.0,98.8,0,12,1,589,589,54.7,0,7,259,100.0,100.0,98.3,8,1,283,283
Zack Martin,8651,G,DAL,16,0,9,79.8,2,14,552,100.0,100.0,98.6,0,16,0,586,586,76.2,1,10,235,100.0,100.0,97.7,11,0,250,250
Dylan Parham,60953,G,LV,16,0,23,46.6,8,39,551,100.0,100.0,94.6,1,53,6,583,583,32.0,6,27,281,100.0,100.0,92.3,38,5,295,295
Trent Brown,9677,T,NE,16,4,19,76.6,6,21,548,100.0,100.0,96.1,8,35,8,583,583,68.9,5,16,281,100.0,100.0,94.1,27,6,301,301
Jon Runyan,36661,G,GB,16,0,12,79.5,1,11,545,100.0,100.0,98.3,0,15,3,580,580,71.3,1,6,198,100.0,100.0,97.7,8,1,215,215
Tyler Smith,98385,T,DAL,16,4,9,64.3,10,21,546,100.0,100.0,96.1,5,37,6,580,580,56.5,6,15,235,100.0,100.0,93.8,25,4,250,250
Ryan Bates,28300,G,BUF,14,1,4,61.4,3,20,547,100.0,100.0,97.7,2,24,1,578,578,49.6,1,15,237,100.0,100.0,96.2,17,1,258,258
Tyler Biadasz,41178,C,DAL,16,0,9,66.3,3,12,542,100.0,100.0,98.6,1,15,0,576,576,60.6,2,8,233,100.0,100.0,97.9,10,0,248,248
Landon Dickerson,41712,G,PHI,16,0,24,74.9,3,14,538,100.0,100.0,98.2,4,18,1,571,571,72.3,2,9,250,100.0,100.0,97.4,12,1,263,263
Cameron Fleming,8775,T,DEN,14,2,10,73.7,5,15,533,100.0,100.0,96.8,3,27,7,570,570,72.2,3,10,214,100.0,100.0,94.2,19,6,237,237
Jon Feliciano,9561,C,NYG,15,0,21,65.9,3,16,530,100.0,100.0,97.6,5,22,3,568,568,59.6,2,12,218,100.0,100.0,96.3,15,1,229,229
Jake Brendel,11117,C,SF,16,2,28,70.6,2,9,530,100.0,100.0,98.8,5,12,1,564,564,58.1,2,4,240,100.0,100.0,98.3,7,1,254,254
Cam Robinson,11789,T,JAX,14,1,15,74.8,4,19,527,99.8,99.6,97.1,2,27,4,558,560,56.5,4,16,219,100.0,100.0,94.1,23,3,231,231
Cole Strange,22976,G,NE,16,1,19,65.2,1,17,517,100.0,100.0,97.3,2,23,5,552,552,50.5,1,14,265,100.0,100.0,95.3,20,5,285,285
Christian Darrisaw,77373,T,MIN,13,0,18,81.2,5,9,516,100.0,100.0,97.7,1,19,5,551,551,77.0,3,5,241,100.0,100.0,96.3,13,5,256,256
Lane Johnson,7786,T,PHI,15,3,24,89.8,0,9,519,100.0,100.0,99.1,4,9,0,551,551,89.5,0,6,232,100.0,100.0,98.7,6,0,245,245
Trey Pipkins,91462,T,LAC,13,0,27,64.7,8,17,527,100.0,100.0,97.2,2,27,2,548,548,60.0,6,12,252,100.0,100.0,95.6,20,2,262,262
Ben Powers,41482,G,BLT,16,1,3,88.4,1,9,517,100.0,100.0,99.0,1,10,0,547,547,79.4,0,6,203,100.0,100.0,98.5,6,0,217,217
Tyler Linderbaum,82291,C,BLT,16,0,3,53.6,2,20,516,100.0,100.0,97.3,2,25,3,546,546,41.9,1,10,202,100.0,100.0,96.3,13,2,216,216
Jordan Mailata,66916,T,PHI,15,1,24,70.4,1,30,514,99.8,99.8,95.8,3,37,6,544,545,63.9,1,20,241,100.0,100.0,93.6,26,5,252,252
Graham Glasgow,10729,C,DEN,14,1,10,61.6,1,12,505,100.0,100.0,97.7,2,18,5,544,544,48.6,1,10,214,100.0,100.0,96.0,14,3,237,237
Andre James,47058,C,LV,14,0,23,63.7,4,15,510,100.0,100.0,97.7,3,21,2,536,536,63.0,2,9,271,100.0,100.0,98.0,11,0,283,283
Ryan Ramczyk,11787,T,NO,16,0,20,76.4,5,12,510,100.0,100.0,97.7,1,20,3,536,536,73.3,4,10,261,100.0,100.0,96.2,17,3,276,276
Mike McGlinchey,46275,T,SF,16,2,28,65.9,3,16,502,100.0,100.0,97.1,8,24,5,534,534,57.4,3,11,225,100.0,100.0,95.1,18,4,239,239
Will Hernandez,46180,G,ARZ,12,1,1,78.1,1,11,493,100.0,100.0,98.2,4,15,3,533,533,66.5,1,10,186,100.0,100.0,96.0,13,2,203,203
Taylor Moton,11819,T,CAR,16,1,5,82.0,1,16,499,100.0,100.0,97.7,2,20,3,531,531,79.1,1,11,197,100.0,100.0,95.4,15,3,214,214
Jermaine Eluemunor,11914,T,LV,16,0,23,73.7,3,20,500,100.0,100.0,97.1,3,26,3,531,531,77.4,2,12,267,100.0,100.0,96.3,17,3,282,282
Austin Corbett,46290,G,CAR,16,0,5,78.3,2,11,499,100.0,100.0,98.3,0,15,2,531,531,70.5,1,7,197,100.0,100.0,97.0,10,2,214,214
Ikem Ekwonu,98286,T,CAR,16,1,5,68.0,1,18,499,100.0,100.0,96.9,4,25,6,531,531,56.4,0,16,197,100.0,100.0,93.9,20,4,214,214
Brady Christensen,51985,G,CAR,16,2,5,68.6,2,13,499,100.0,100.0,98.1,5,17,2,531,531,46.8,2,13,197,100.0,100.0,95.2,17,2,214,214
Garrett Bradbury,46013,C,MIN,12,0,18,68.1,4,18,495,100.0,100.0,97.4,1,24,2,530,530,59.2,2,15,227,100.0,100.0,95.4,19,2,244,244
Elgton Jenkins,46298,G,GB,14,0,12,68.3,1,12,496,100.0,100.0,98.1,1,16,3,529,529,59.4,0,9,178,100.0,100.0,95.8,12,3,194,194
Aaron Banks,59983,G,SF,16,3,28,66.5,2,22,493,100.0,100.0,97.4,5,25,1,526,526,61.7,1,18,223,100.0,100.0,95.7,19,0,237,237
Aaron Brewer,46014,G,TEN,16,0,31,43.2,4,26,496,100.0,100.0,96.2,1,34,4,525,525,35.1,2,18,215,100.0,100.0,93.5,24,4,226,226
Kevin Zeitler,7032,G,BLT,15,1,3,81.6,0,14,494,100.0,100.0,98.2,1,16,2,524,524,70.3,0,8,192,100.0,100.0,96.9,10,2,206,206
James Hurst,9001,T,NO,15,0,20,77.0,4,16,493,100.0,100.0,97.0,1,25,5,519,519,67.7,2,13,263,100.0,100.0,95.2,20,5,278,278
Cesar Ruiz,59857,G,NO,14,0,20,63.4,2,9,491,100.0,100.0,98.3,1,14,3,516,516,52.8,2,7,252,100.0,100.0,97.0,12,3,267,267
Morgan Moses,8701,T,BLT,16,0,3,75.9,0,15,487,100.0,100.0,97.4,4,20,5,515,515,66.3,0,13,192,100.0,100.0,94.5,17,4,205,205
Spencer Brown,42296,T,BUF,13,1,4,48.2,9,26,484,100.0,100.0,95.6,3,39,4,514,514,42.3,3,22,210,100.0,100.0,92.1,29,4,232,232
Corey Linsley,8796,C,LAC,13,2,27,90.0,0,5,498,100.0,100.0,99.5,3,5,0,514,514,83.2,0,4,226,100.0,100.0,99.1,4,0,232,232
Braxton Jones,60092,T,CHI,16,3,6,68.8,4,29,480,100.0,100.0,95.1,3,40,7,511,511,50.7,3,21,180,100.0,100.0,90.0,30,6,196,196
Jack Conklin,10642,T,CLV,14,4,8,78.8,1,10,477,100.0,100.0,98.4,8,13,2,508,508,75.4,1,7,226,100.0,100.0,97.3,10,2,243,243
Sam Mustipher,13026,C,CHI,16,2,6,52.7,4,14,474,100.0,100.0,97.7,3,20,2,505,505,49.2,2,11,180,100.0,100.0,95.8,14,1,196,196
Drew Dalman,52270,C,ATL,16,2,2,56.6,4,20,452,100.0,100.0,97.3,6,24,0,482,482,60.4,4,5,128,100.0,100.0,96.5,9,0,138,138
Kaleb McGary,46912,T,ATL,16,1,2,67.9,2,9,452,100.0,100.0,97.7,1,16,5,482,482,63.1,0,4,128,100.0,100.0,95.3,8,4,138,138
Chris Lindstrom,46692,G,ATL,16,0,2,80.0,1,6,452,100.0,100.0,98.8,0,9,2,482,482,76.6,0,4,128,100.0,100.0,98.4,4,0,138,138
Jake Matthews,8641,T,ATL,16,3,2,78.9,5,8,452,100.0,100.0,97.7,3,17,4,482,482,76.1,1,5,128,100.0,100.0,96.1,8,2,138,138
Tyler Shatley,9257,G,JAX,12,0,15,68.2,3,15,455,100.0,100.0,97.8,1,19,1,482,482,48.0,2,14,194,100.0,100.0,95.4,17,1,204,204
Kenyon Green,99052,G,HST,14,4,13,25.3,11,28,452,100.0,100.0,94.8,9,43,4,481,481,4.6,8,20,198,100.0,100.0,90.9,32,4,211,211
Nick Leverett,27699,G,TB,10,0,30,68.9,4,8,447,100.0,100.0,98.7,0,12,0,479,479,74.6,3,5,205,100.0,100.0,98.0,8,0,220,220
Alex Bars,47018,G,LV,13,1,23,60.8,9,18,451,100.0,100.0,96.3,2,30,3,476,476,52.2,8,12,231,100.0,100.0,95.2,21,1,244,244
Wyatt Teller,46131,G,CLV,14,0,8,65.3,5,15,440,100.0,100.0,96.8,1,24,4,473,473,54.9,3,11,199,100.0,100.0,95.0,17,3,214,214
Dennis Daley,60063,T,TEN,15,2,31,44.5,8,30,448,100.0,100.0,93.1,2,50,12,471,471,32.9,2,20,194,100.0,100.0,89.7,31,9,201,201
Billy Price,46795,C,ARZ,10,0,1,67.6,0,10,435,100.0,100.0,97.7,1,15,5,469,469,53.3,0,8,173,100.0,100.0,96.0,11,3,186,186
Nicholas Petit-Frere,82003,T,TEN,15,0,31,51.0,6,22,438,100.0,100.0,95.7,3,33,5,467,467,38.5,5,15,185,100.0,100.0,92.4,24,4,196,196
Jonah Jackson,37070,G,DET,12,1,11,56.9,3,18,431,100.0,100.0,97.6,3,21,0,456,456,43.2,2,14,206,100.0,100.0,96.1,16,0,225,225
Mitch Morse,9482,C,BUF,12,1,4,70.2,2,9,433,100.0,100.0,98.3,2,13,2,456,456,66.8,2,3,191,100.0,100.0,97.6,7,2,209,209
Brandon Shell,10792,T,MIA,12,1,17,52.3,7,26,425,100.0,100.0,95.6,2,35,2,451,451,52.2,5,15,145,100.0,100.0,91.7,22,2,151,151
Duane Brown,4340,T,NYJ,12,0,22,72.3,4,18,439,100.0,100.0,97.3,1,23,1,450,450,62.0,4,12,193,100.0,100.0,95.3,17,1,199,199
Quinn Meinerz,112915,G,DEN,12,0,10,66.2,3,8,418,100.0,100.0,98.0,1,14,3,444,444,60.5,3,7,190,100.0,100.0,95.8,13,3,208,208
Connor McGovern,41714,G,DAL,14,0,9,72.8,6,13,418,100.0,100.0,97.2,0,21,2,443,443,65.2,4,9,176,100.0,100.0,95.2,15,2,188,188
Trent Williams,5529,T,SF,13,1,28,87.4,2,11,414,100.0,100.0,98.2,2,14,1,441,441,84.3,2,8,187,100.0,100.0,97.3,10,0,199,199
Terence Steele,39461,T,DAL,13,0,9,63.7,4,15,412,100.0,100.0,97.5,0,20,1,439,439,60.3,4,10,167,100.0,100.0,95.2,15,1,178,178
David Andrews,9948,C,NE,13,3,19,63.1,1,10,407,100.0,100.0,98.2,4,13,2,439,439,53.7,1,9,209,100.0,100.0,96.7,12,2,227,227
Yosh Nijman,60822,T,GB,16,2,12,75.8,1,21,409,100.0,100.0,96.6,4,25,3,437,437,73.0,0,16,154,100.0,100.0,92.9,19,3,164,164
Terron Armstead,7856,T,MIA,13,1,17,80.0,2,12,412,100.0,100.0,98.1,3,15,1,435,435,68.3,2,7,113,100.0,100.0,96.0,9,0,117,117
Evan Neal,99063,T,NYG,12,0,21,48.6,9,21,399,100.0,100.0,94.5,1,37,7,428,428,31.1,6,16,150,100.0,100.0,90.0,26,4,159,159
Nate Herbig,28844,G,NYJ,11,1,22,58.6,3,14,412,100.0,100.0,97.7,1,18,1,424,424,49.3,3,10,177,100.0,100.0,95.8,14,1,182,182
Evan Brown,38709,G,DET,12,2,11,49.2,3,15,390,100.0,100.0,97.4,3,19,1,418,418,41.9,2,14,193,100.0,100.0,95.9,16,0,211,211
Ethan Pocic,11813,C,CLV,12,0,8,69.7,0,7,384,100.0,100.0,98.6,0,9,2,414,414,64.9,0,5,181,100.0,100.0,97.5,7,2,195,195
Trai Turner,8727,G,WAS,12,0,32,60.2,5,13,380,100.0,100.0,97.1,0,20,2,403,403,56.9,5,9,176,100.0,100.0,96.0,14,0,186,186
Erik McCoy,37347,C,NO,12,0,20,64.8,2,7,380,100.0,100.0,98.6,2,10,1,400,400,57.8,2,5,204,100.0,100.0,97.8,8,1,214,214
Coleman Shelton,39316,C,LA,12,0,26,69.8,1,6,385,100.0,100.0,98.3,1,10,3,397,397,66.4,1,4,171,100.0,100.0,96.8,8,3,176,176
Josh Jones,26634,T,ARZ,10,2,1,78.4,4,17,367,100.0,100.0,96.6,5,23,2,395,395,74.4,1,10,144,100.0,100.0,95.5,12,1,154,154
Bernhard Raimann,77948,T,IND,12,1,14,69.8,4,12,364,100.0,100.0,95.9,4,23,7,386,386,60.3,3,9,199,100.0,100.0,93.5,19,7,210,210
Nate Davis,46808,G,TEN,12,0,31,66.8,1,10,360,100.0,100.0,97.6,1,14,3,385,385,44.3,1,9,145,100.0,100.0,95.2,12,2,155,155
D.J. Humphries,9457,T,ARZ,8,0,1,80.5,1,14,358,100.0,100.0,97.9,2,15,0,382,382,77.4,0,9,142,100.0,100.0,96.8,9,0,153,153
Liam Eichenberg,41851,G,MIA,9,1,17,40.9,6,18,359,100.0,100.0,96.1,2,26,2,380,380,18.7,4,13,129,100.0,100.0,91.9,19,2,136,136
Matt Pryor,46647,T,IND,10,0,14,39.1,5,20,358,100.0,100.0,94.8,2,31,6,379,379,17.9,5,16,185,100.0,100.0,91.1,27,6,196,196
Gabe Jackson,8716,G,SEA,14,0,29,49.6,6,21,355,100.0,100.0,95.6,0,29,2,374,374,35.6,2,18,159,100.0,100.0,92.5,22,2,169,169
George Fant,11282,T,NYJ,8,0,22,46.7,8,14,359,100.0,100.0,95.5,2,27,5,372,372,55.4,5,9,186,100.0,100.0,94.1,18,4,193,193
Ben Jones,7099,C,TEN,12,0,31,68.4,2,7,346,100.0,100.0,98.4,2,10,1,371,371,76.7,1,2,153,100.0,100.0,98.4,4,1,164,164
Spencer Burford,81920,G,SF,15,0,28,64.0,5,7,343,100.0,100.0,98.0,2,13,1,363,363,53.6,4,6,158,100.0,100.0,96.8,10,0,171,171
Cornelius Lucas,9025,T,WAS,13,0,32,63.5,8,22,337,100.0,100.0,94.4,0,34,4,356,356,50.0,7,17,145,100.0,100.0,90.3,26,2,156,156
Hjalte Froholdt,44959,C,CLV,10,2,8,49.0,3,8,318,100.0,99.7,96.1,2,18,7,342,343,45.9,0,4,153,100.0,99.4,94.1,11,7,167,168
Will Fries,41530,G,IND,9,0,14,42.7,2,16,326,100.0,100.0,96.9,0,19,1,339,339,42.6,2,10,173,100.0,100.0,96.5,12,0,180,180
Phil Haynes,29244,G,SEA,14,0,29,60.2,3,11,308,100.0,100.0,96.4,1,18,4,332,332,58.2,1,8,150,100.0,100.0,94.3,13,4,162,162
Andrus Peat,9446,G,NO,11,0,20,40.3,3,9,308,100.0,100.0,97.1,1,15,3,327,327,36.4,2,5,153,100.0,100.0,96.4,9,2,165,165
Max Garcia,9566,G,ARZ,10,0,1,53.1,3,12,304,100.0,100.0,97.2,0,16,1,325,325,30.9,2,9,125,100.0,100.0,94.8,12,1,134,134
Greg Little,46254,T,MIA,10,0,17,27.0,6,22,299,100.0,100.0,94.0,1,32,4,318,318,25.4,4,15,106,100.0,100.0,88.2,22,3,113,113
Lloyd Cushenberry III,41924,C,DEN,8,1,10,68.8,3,5,294,100.0,100.0,98.3,1,9,1,316,316,65.7,2,1,125,100.0,100.0,98.0,4,1,139,139
Luke Goedeke,77548,G,TB,8,0,30,34.9,3,17,297,100.0,100.0,96.0,1,22,2,315,315,18.0,3,13,130,100.0,100.0,92.3,18,2,140,140
Samuel Cosmi,60114,T,WAS,10,0,32,72.4,2,10,293,100.0,100.0,96.2,0,17,5,313,313,59.4,1,8,127,100.0,100.0,92.5,14,5,135,135
Bradley Bozeman,27934,C,CAR,10,0,5,58.2,1,5,291,100.0,100.0,98.3,2,8,2,312,312,45.6,0,4,111,100.0,100.0,96.4,6,2,122,122
Cody Whitehair,10690,G,CHI,11,0,6,70.8,1,8,298,100.0,100.0,97.1,0,13,4,312,312,49.9,0,7,112,100.0,100.0,93.3,11,4,121,121
