player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Marquise Brown,61568,WR,ARZ,11,11.2,3,66.7,64.7,11,17,0,4.3,3,32,1,1,79.1,47.3,70.6,,71.2,0.0,0,5,47,0.0,0,496,2,66,94.0,466,36.1,179,76.2,99,3,63.5,315,701,243,3.7,10.6,1.5
Christian McCaffrey,11763,HB,SF,16,1.2,18,82.8,37.5,3,8,0,3.5,3,34,28,0,85.2,86.0,87.7,47.2,92.3,0.7,3,1,49,9.8,45,457,0,82,85.1,389,13.3,61,105.7,99,4,6.8,31,707,668,8.1,8.6,1.82
Courtland Sutton,48164,WR,DEN,14,13.0,3,61.6,41.9,13,31,0,9.0,6,37,10,0,59.0,80.7,69.4,,70.0,0.2,1,4,51,0.0,0,542,5,61,93.4,506,11.3,61,73.5,99,1,88.6,480,796,133,2.2,13.0,1.57
Tyler Higbee,10744,TE,LA,16,3.4,6,69.4,18.2,2,11,0,8.1,6,29,26,0,61.7,81.4,62.3,60.2,65.3,66.5,338,3,26,16.9,86,508,1,68,81.3,413,13.6,69,82.3,98,3,19.9,101,587,382,5.6,8.6,1.42
Tee Higgins,61211,WR,CIN,15,11.2,6,75.3,64.0,16,25,0,5.2,4,46,7,0,76.3,81.6,80.4,22.3,80.2,0.4,2,1,59,0.0,0,521,2,73,94.8,494,19.6,102,128.5,97,7,80.0,417,1022,281,3.8,14.0,2.07
Cooper Kupp,11824,WR,LA,9,7.5,13,78.9,53.8,7,13,0,1.3,1,42,26,2,90.4,53.5,86.3,77.6,88.1,0.0,0,4,75,0.9,3,351,0,75,96.3,338,55.6,195,105.8,95,6,43.3,152,812,419,5.6,10.8,2.4
JuJu Smith-Schuster,11817,WR,KC,15,7.0,8,80.0,38.5,5,13,0,3.8,3,46,16,3,82.8,23.5,71.4,71.3,72.8,0.0,0,3,53,0.4,2,534,2,76,94.4,504,41.9,224,103.4,95,3,58.1,310,898,451,5.9,11.8,1.78
Pat Freiermuth,84085,TE,PIT,15,8.4,11,67.0,43.5,10,23,1,4.5,3,37,25,0,78.8,80.8,77.9,71.8,80.7,59.4,280,4,57,5.9,28,471,4,63,88.3,416,35.0,165,79.7,94,2,5.3,25,732,289,4.6,11.6,1.76
Evan Engram,11778,TE,JAX,16,6.6,10,74.2,42.9,6,14,0,4.2,3,31,15,0,75.3,81.6,65.7,72.7,66.8,36.4,199,0,36,4.8,26,546,4,69,90.7,495,39.6,216,111.4,93,4,23.3,127,739,462,6.7,10.7,1.49
Jerry Jeudy,61103,WR,DEN,14,11.4,5,66.7,27.3,3,11,0,8.8,6,38,10,0,59.0,80.7,75.2,,75.0,0.0,0,2,67,0.0,0,444,1,62,94.6,420,54.3,241,106.9,93,6,45.7,203,819,371,6.0,13.2,1.95
DeAndre Hopkins,7808,WR,ARZ,9,10.7,5,68.8,52.4,11,21,0,1.5,1,35,1,2,90.1,25.5,72.9,,73.5,0.0,0,4,33,0.0,0,388,1,64,93.3,362,27.3,106,84.4,93,3,72.7,282,717,177,2.8,11.2,1.98
Allen Lazard,48135,WR,GB,14,13.0,3,60.9,36.4,8,22,0,5.1,3,42,12,0,74.4,80.1,69.1,69.8,74.1,3.9,19,5,47,0.2,1,489,4,56,94.3,461,37.8,185,82.1,92,5,58.3,285,747,252,4.5,13.3,1.62
Josh Palmer,62979,WR,LAC,15,9.5,4,73.9,50.0,6,12,0,4.2,3,37,27,1,79.9,48.0,65.6,64.9,66.5,0.2,1,2,50,0.2,1,602,1,68,96.3,580,26.6,160,98.5,92,3,73.3,441,729,225,3.3,10.7,1.26
Donovan Peoples-Jones,61439,WR,CLV,16,12.8,2,65.6,40.7,11,27,0,4.8,3,32,8,1,76.6,60.7,65.4,66.2,68.3,0.0,0,1,42,0.2,1,570,8,59,93.5,533,29.1,166,100.1,90,3,70.7,403,797,169,2.9,13.5,1.5
Jakobi Meyers,47468,WR,NE,13,10.4,2,74.4,60.0,12,20,0,1.5,1,35,19,1,90.1,46.5,74.9,,75.1,0.0,0,0,48,0.0,0,412,3,64,93.7,386,69.9,288,120.8,86,5,29.1,120,771,219,3.4,12.0,2.0
Mack Hollins,11873,WR,LV,16,13.1,5,64.0,40.0,6,15,0,6.8,4,33,23,0,67.1,80.6,64.7,77.9,62.1,0.2,1,2,60,0.7,4,597,7,55,93.5,558,14.7,88,93.9,86,4,85.1,508,675,195,3.5,12.3,1.21
Curtis Samuel,11795,WR,WAS,16,7.0,7,73.3,44.4,8,18,0,4.5,3,36,32,0,79.2,60.5,71.6,69.2,71.1,0.2,1,2,49,0.2,1,527,1,63,93.7,494,71.0,374,100.8,86,4,25.4,134,658,293,4.7,10.4,1.33
Deebo Samuel,48274,WR,SF,12,4.7,31,63.5,28.6,4,14,0,8.5,5,24,28,0,60.4,27.7,72.6,76.3,77.1,0.3,1,3,57,0.8,3,376,1,54,93.6,352,27.1,102,78.2,85,2,59.6,224,612,471,8.7,11.3,1.74
Mike Williams,11762,WR,LAC,12,12.9,3,69.4,60.0,15,25,0,1.7,1,38,27,0,89.2,80.2,79.3,,79.8,0.0,0,2,55,0.0,0,464,0,59,96.3,447,14.9,69,108.1,85,4,85.1,395,863,305,5.2,14.6,1.93
Gabriel Davis,55410,WR,BUF,14,16.0,2,54.2,30.0,6,20,0,10.0,5,33,4,1,56.0,35.6,64.7,,64.6,0.5,3,5,98,0.0,0,586,3,45,94.4,553,9.4,55,90.3,83,7,90.1,528,797,141,3.1,17.7,1.44
Brandin Cooks,8655,WR,HST,12,11.3,1,62.2,52.9,9,17,0,10.5,6,24,13,0,54.0,80.1,69.3,,68.8,0.2,1,4,44,0.0,0,410,1,51,94.6,388,24.9,102,71.8,82,2,74.9,307,593,176,3.5,11.6,1.53
Rhamondre Stevenson,98689,HB,NE,16,-0.6,21,79.0,,0,0,0,7.2,5,13,19,2,67.1,60.3,81.7,62.7,67.0,0.5,2,0,40,18.7,79,422,0,64,77.3,326,9.0,38,91.0,81,1,2.8,12,393,479,7.5,6.1,1.21
Tyler Conklin,47124,TE,NYJ,16,7.9,3,70.0,66.7,8,12,0,6.7,4,24,22,2,68.3,42.0,59.1,34.8,60.9,60.0,321,4,30,10.5,56,535,2,56,86.0,460,29.9,160,80.2,80,3,9.7,52,539,277,4.9,9.6,1.17
K.J. Osborn,23503,WR,MIN,16,8.0,4,69.6,36.4,4,11,0,0.0,0,28,18,0,90.7,80.6,63.9,71.5,64.1,0.0,0,2,63,0.7,4,606,2,55,93.1,564,58.6,355,98.8,79,5,41.3,250,533,254,4.6,9.7,0.95
Robert Woods,7822,WR,TEN,16,8.8,0,62.8,42.9,6,14,0,7.5,4,29,31,0,64.3,55.0,67.6,,66.0,0.4,2,3,41,0.0,0,456,1,49,94.3,430,25.9,118,73.0,78,2,72.8,332,487,146,3.0,9.9,1.13
Leonard Fournette,11759,HB,TB,15,-0.6,21,92.3,66.7,2,3,0,5.3,4,26,30,0,75.9,90.9,68.0,33.1,78.8,0.0,0,0,44,12.1,57,472,1,72,82.4,389,1.1,5,107.2,78,3,3.4,16,519,566,7.9,7.2,1.33
Dalton Schultz,47304,TE,DAL,14,7.4,6,67.9,61.5,8,13,1,8.6,5,26,9,1,60.0,38.8,68.0,46.7,64.8,48.6,216,5,30,9.0,40,444,3,53,85.6,380,36.9,164,82.4,78,5,11.7,52,544,202,3.8,10.3,1.43
George Pickens,99229,WR,PIT,16,14.9,7,62.8,69.2,18,26,0,7.5,4,35,25,0,66.1,80.3,67.5,,67.9,0.3,2,0,42,0.0,0,588,3,49,94.2,554,13.6,80,106.2,78,3,86.1,506,729,107,2.2,14.9,1.32
Gerald Everett,11799,TE,LAC,15,6.4,14,71.4,53.8,7,13,0,6.8,4,27,27,0,67.8,79.9,66.9,75.8,70.4,44.3,209,2,26,7.2,34,472,1,55,90.5,427,40.5,191,93.4,77,3,14.4,68,547,328,6.0,9.9,1.28
Parris Campbell,47940,WR,IND,16,6.3,13,75.0,36.4,4,11,0,3.4,2,30,14,0,75.0,80.6,61.1,,61.8,0.2,1,5,49,0.0,0,598,2,57,95.0,568,81.8,489,82.2,76,3,18.1,108,581,280,4.9,10.2,1.02
Marvin Jones Jr.,7158,WR,JAX,15,14.1,0,58.7,66.7,10,15,1,10.2,5,28,15,0,53.9,78.6,60.4,67.4,60.5,0.0,0,3,37,0.2,1,474,1,44,95.4,452,14.6,69,75.4,75,3,85.4,405,500,86,2.0,11.4,1.11
Keenan Allen,7857,WR,LAC,9,9.2,1,78.4,40.0,4,10,0,0.0,0,32,27,1,90.7,41.2,82.2,72.2,82.2,0.0,0,2,46,0.9,3,330,0,58,96.1,317,63.3,209,101.6,74,2,36.1,119,660,216,3.7,11.4,2.08
David Njoku,11784,TE,CLV,13,7.7,5,73.0,50.0,6,12,0,6.9,4,32,8,1,67.6,40.7,72.1,76.3,76.9,52.9,230,2,38,10.1,44,435,1,54,83.9,365,34.7,151,98.1,74,3,11.5,50,586,326,6.0,10.9,1.61
George Kittle,11901,TE,SF,14,7.7,10,75.7,57.1,8,14,1,3.4,2,33,28,1,82.9,42.3,79.8,35.3,81.5,57.0,272,2,54,6.7,32,477,5,56,87.8,419,30.2,144,134.9,74,9,10.9,52,736,378,6.8,13.1,1.76
Saquon Barkley,45791,HB,NYG,16,-0.4,7,78.1,33.3,2,6,0,9.5,6,10,21,0,51.8,88.3,77.3,75.5,55.1,3.7,18,1,41,17.1,83,484,0,57,78.3,379,4.1,20,80.3,73,0,3.7,18,338,443,7.8,5.9,0.89
Tyler Boyd,10689,WR,CIN,15,9.8,3,72.6,58.3,7,12,0,1.9,1,38,7,0,87.9,80.3,71.3,54.6,70.7,0.5,3,5,60,0.7,4,563,0,53,92.7,522,83.5,470,97.5,73,5,16.0,90,711,229,4.3,13.4,1.36
Alec Pierce,78038,WR,IND,15,12.1,3,52.8,42.9,12,28,0,9.5,4,25,14,1,49.0,29.3,60.9,,60.6,0.0,0,2,47,0.0,0,470,0,38,95.3,448,6.8,32,75.6,72,2,93.2,438,551,109,2.9,14.5,1.23
Chase Claypool,42312,WR,CHI,14,10.1,3,62.9,50.0,9,18,1,4.3,2,22,6,1,76.0,40.7,61.2,68.1,62.1,0.5,2,3,31,0.2,1,431,2,44,93.0,401,62.9,271,66.5,70,1,36.7,158,422,136,3.1,9.6,1.05
Marquez Valdes-Scantling,47809,WR,KC,16,14.7,0,55.7,45.5,5,11,0,11.4,5,30,16,0,49.7,78.2,62.2,,62.9,0.5,3,1,57,0.0,0,566,2,39,94.0,532,38.9,220,91.4,70,2,60.6,343,660,122,3.1,16.9,1.24
Darius Slayton,25578,WR,NYG,15,12.6,4,65.7,53.3,8,15,0,11.5,6,30,21,2,48.4,23.7,68.7,67.3,69.5,0.5,2,2,55,0.2,1,428,1,46,93.9,402,28.5,122,97.6,70,2,70.8,303,724,267,5.8,15.7,1.8
Alvin Kamara,11822,HB,NO,14,1.2,14,81.2,25.0,1,4,0,8.2,5,17,20,2,61.3,45.7,68.3,18.7,66.2,0.0,0,0,54,13.2,45,341,0,56,83.3,284,4.4,15,105.7,69,2,6.2,21,487,460,8.2,8.7,1.71
Aaron Jones,11937,HB,GB,16,-0.6,8,82.4,100.0,3,3,0,9.7,6,19,12,1,55.3,46.3,86.8,50.6,69.1,5.9,21,0,30,11.3,40,355,0,56,84.8,301,11.0,39,114.2,68,5,12.7,45,375,458,8.2,6.7,1.25
Richie James Jr.,28991,WR,NYG,15,7.0,2,85.1,66.7,6,9,0,5.0,3,29,21,0,75.9,27.3,71.6,68.1,72.4,0.3,1,0,33,0.5,2,368,2,57,93.5,344,84.5,311,122.0,67,4,14.9,55,570,184,3.2,10.0,1.66
Michael Gallup,26075,WR,DAL,13,12.1,1,57.6,44.4,8,18,0,9.5,4,24,9,0,56.1,77.7,64.3,,63.7,0.0,0,4,27,0.0,0,406,0,38,95.1,386,7.6,31,71.1,66,4,92.4,375,414,110,2.9,10.9,1.07
Chris Moore,10741,WR,HST,15,8.9,10,69.7,41.7,5,12,1,6.1,3,22,13,0,69.8,79.3,63.6,70.0,64.5,1.2,5,2,52,0.5,2,422,1,46,94.8,400,69.2,292,90.8,66,2,29.6,125,526,268,5.8,11.4,1.32
Zach Ertz,7816,TE,ARZ,10,8.0,4,71.2,38.5,5,13,0,6.0,3,24,1,0,85.8,79.7,62.5,29.6,66.6,25.8,106,1,32,1.9,8,411,5,47,91.2,375,57.7,237,100.9,66,4,13.6,56,406,136,2.9,8.6,1.08
Demarcus Robinson,10760,WR,BLT,16,10.2,8,70.8,57.1,4,7,0,4.2,2,21,3,2,77.0,23.6,67.4,,66.8,0.0,0,3,31,0.0,0,339,1,46,96.2,326,8.0,27,79.9,65,2,92.0,312,434,137,3.0,9.4,1.33
Jerick McKinnon,8731,HB,KC,16,0.6,10,81.5,0.0,0,1,0,5.4,3,27,16,1,73.4,66.3,62.7,32.3,78.7,2.6,11,1,56,14.3,60,420,3,53,78.6,330,2.9,12,132.7,65,8,5.0,21,513,547,10.3,9.7,1.55
Joe Mixon,11803,HB,CIN,13,0.3,10,84.6,25.0,1,4,0,6.8,4,16,7,0,68.8,90.9,79.0,37.1,79.2,0.0,0,0,35,15.4,54,350,1,55,79.7,279,4.9,17,102.6,65,2,9.4,33,400,424,7.7,7.3,1.43
Nico Collins,61441,WR,HST,10,12.8,3,57.8,75.0,12,16,0,0.0,0,21,13,0,90.0,77.6,72.4,,72.0,0.0,0,1,58,0.0,0,305,1,37,93.8,286,9.8,30,85.5,64,2,90.2,275,481,144,3.9,13.0,1.68
Cole Kmet,60995,TE,CHI,16,8.6,4,71.9,40.0,2,5,0,4.2,2,23,6,1,77.8,36.3,65.7,68.3,63.4,42.1,203,5,50,11.8,57,482,5,46,83.4,402,43.4,209,92.4,64,6,13.3,64,487,240,5.2,10.6,1.21
Russell Gage,44771,WR,TB,12,6.0,3,75.0,62.5,5,8,0,7.7,4,29,30,1,65.0,36.7,66.2,,65.5,0.0,0,0,23,0.0,0,373,0,48,94.6,353,35.4,132,112.2,64,4,64.6,241,411,167,3.5,8.6,1.16
Noah Brown,11993,WR,DAL,15,11.4,5,65.6,50.0,9,18,0,6.7,3,24,9,1,59.9,30.4,59.9,77.0,61.2,0.0,0,3,51,2.0,9,457,2,42,92.1,421,44.4,203,88.3,64,3,55.6,254,545,122,2.9,13.0,1.29
Dawson Knox,35883,TE,BUF,14,8.2,4,73.0,37.5,3,8,0,9.8,5,24,4,0,54.5,78.8,64.7,66.3,61.6,30.9,157,3,45,7.3,37,508,0,46,87.8,446,47.6,242,102.9,63,5,13.2,67,504,199,4.3,11.0,1.13
Romeo Doubs,84329,WR,GB,12,9.6,1,67.7,33.3,5,15,0,6.7,3,20,12,2,66.8,23.5,65.0,,64.5,0.0,0,0,26,0.0,0,318,0,42,94.3,300,22.3,71,103.2,62,3,77.7,247,425,194,4.6,10.1,1.42
Cade Otton,61071,TE,TB,15,5.8,2,66.1,16.7,1,6,0,6.8,3,18,30,0,61.4,79.2,55.6,77.9,54.7,39.8,204,0,35,4.7,24,512,3,41,89.3,457,48.2,247,93.9,62,2,11.3,58,386,188,4.6,9.4,0.84
Juwan Johnson,28305,TE,NO,15,9.7,8,68.3,36.4,4,11,0,6.8,3,23,20,0,58.4,78.1,65.1,64.8,66.8,34.6,133,2,41,5.5,21,384,2,41,90.4,347,50.3,193,117.8,60,7,14.8,57,487,158,3.9,11.9,1.4
Greg Dortch,42237,WR,ARZ,15,4.8,12,80.0,30.0,3,10,1,0.0,0,18,1,0,90.4,88.2,63.8,,67.4,0.0,0,0,47,0.0,0,343,3,48,94.5,324,83.1,285,107.8,60,2,15.7,54,432,283,5.9,9.0,1.33
Robert Tonyan,12193,TE,GB,16,5.9,3,83.3,40.0,2,5,1,2.0,1,19,12,0,87.0,79.5,57.1,35.3,59.8,42.6,160,2,24,2.7,10,376,3,50,92.6,348,38.6,145,94.5,60,2,18.9,71,441,240,4.8,8.8,1.27
Hayden Hurst,47294,TE,CIN,12,5.8,5,80.0,63.6,7,11,0,2.0,1,22,7,0,86.3,79.2,66.2,34.8,68.5,52.6,204,1,29,2.8,11,388,3,48,91.5,355,26.8,104,98.6,60,2,19.1,74,400,171,3.6,8.3,1.13
Dallas Goedert,47272,TE,PHI,11,6.3,6,81.7,28.6,2,7,0,3.9,2,37,24,1,79.6,39.5,76.7,57.3,82.2,44.7,168,0,31,2.4,9,376,4,49,92.8,349,44.4,167,128.9,60,3,10.1,38,656,394,8.0,13.4,1.88
Isaiah McKenzie,11927,WR,BUF,14,8.3,6,67.8,44.4,4,9,0,9.1,4,26,4,0,57.5,81.4,66.2,,66.1,0.0,0,2,30,0.0,0,377,0,40,94.7,357,79.8,301,95.6,59,4,19.9,75,404,123,3.1,10.1,1.13
DeAndre Carter,9859,WR,LAC,16,9.5,0,72.9,37.5,3,8,0,4.4,2,27,27,0,75.5,70.0,61.9,68.8,64.4,0.4,2,1,35,0.6,3,488,0,43,96.1,469,60.2,294,107.7,59,3,38.5,188,495,177,4.1,11.5,1.06
Christian Watson,66581,WR,GB,13,13.9,4,61.0,72.7,8,11,0,12.2,5,23,12,0,46.2,79.2,72.9,,72.9,1.2,3,0,63,0.0,0,252,0,36,96.0,242,30.6,77,128.3,59,7,67.9,171,507,229,6.4,14.1,2.1
Noah Fant,42388,TE,SEA,16,7.1,1,78.0,0.0,0,6,0,0.0,0,24,29,0,90.4,79.0,67.4,53.9,70.4,40.7,159,0,51,10.0,39,391,2,46,83.1,325,40.7,159,122.2,59,4,14.3,56,466,223,4.8,10.1,1.43
Josh Jacobs,45953,HB,LV,16,0.4,5,87.9,100.0,1,1,0,3.8,2,16,23,1,81.2,72.3,92.3,53.8,68.5,0.0,0,0,43,19.3,80,414,0,51,75.8,314,1.2,5,95.0,58,0,7.7,32,395,374,7.3,7.7,1.26
Bennett Skowronek,27948,WR,LA,14,8.0,2,67.2,40.0,2,5,0,2.5,1,16,26,0,81.8,78.1,57.2,78.7,56.4,1.6,7,2,32,5.4,24,444,2,39,92.6,411,43.9,195,70.8,58,0,50.0,222,376,143,3.7,9.6,0.91
Elijah Moore,84302,WR,NYJ,15,12.5,11,62.1,16.7,1,6,1,0.0,0,21,22,0,90.0,78.6,58.1,,58.2,0.2,1,1,42,0.0,0,489,2,36,96.1,470,48.3,236,83.6,58,1,51.5,252,435,100,2.8,12.1,0.93
Darnell Mooney,48236,WR,CHI,12,12.6,3,69.0,83.3,5,6,0,2.4,1,20,6,0,82.2,78.2,69.2,68.2,68.9,0.0,0,2,56,0.6,2,337,0,40,92.6,312,60.5,204,92.1,58,2,38.0,128,493,170,4.3,12.3,1.58
