player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Melvin Ingram III,7024,ED,MIA,16,0,2.0,88.9,16.7,6.8,6.0,1,0,0,0.0,17,47.4,70.5,12.3,79.6,65.6,33.9,0,19,50.0,2,0,6,99.5,8,59,353,9,2,9,0,71,56,1.3,8.9
Chandler Jones,7027,ED,LV,15,3,3.5,100.0,6.9,5.5,5.5,1,0,1,16.7,23,59.7,63.8,69.1,60.4,65.5,37.7,0,14,18.2,2,0,2,102.1,6,35,507,6,6,6,0,51,30,1.5,8.5
Janoris Jenkins,7043,CB,SF,1,0,7.0,100.0,100.0,6.0,6.0,0,0,0,0.0,28,45.7,46.6,72.8,,60.0,27.1,0,13,50.0,1,0,0,112.5,2,12,12,0,1,2,0,22,8,1.8,11.0
Bobby Wagner,7050,LB,LA,16,11,1.6,76.6,82.3,13.3,10.2,0,0,3,6.4,26,79.5,90.9,87.3,79.8,91.1,90.9,2,49,4.0,2,3,1,91.0,36,497,604,19,37,47,1,403,322,0.8,11.2
Lavonte David,7060,LB,TB,16,10,4.7,80.0,92.1,9.4,7.5,0,1,5,6.7,30,87.3,84.1,66.7,67.2,74.5,71.8,0,38,7.6,5,5,2,98.2,60,594,645,30,51,75,1,487,242,0.9,8.1
Casey Hayward Jr.,7064,CB,ATL,6,1,12.0,57.1,100.0,14.1,8.0,0,0,3,10.7,2,65.6,64.7,83.4,,55.2,33.7,1,40,23.5,4,2,0,80.2,16,236,236,1,12,28,1,225,68,1.0,14.1
Demario Davis,7079,LB,NO,16,10,2.8,73.8,89.6,17.2,12.7,0,0,5,11.9,20,78.2,79.2,70.7,83.1,69.2,54.8,1,26,19.4,7,4,1,96.9,31,566,632,17,19,42,2,276,209,0.5,8.9
Akiem Hicks,7090,DI,TB,10,0,0.0,100.0,0.9,2.0,2.0,0,0,0,0.0,30,58.2,60.9,51.4,57.2,65.6,46.0,0,7,0.0,0,0,2,95.8,1,2,221,1,1,1,0,7,7,3.5,7.0
Rodney McLeod,7271,S,IND,16,6,6.9,64.7,98.0,15.3,9.9,0,0,7,13.7,14,82.8,77.4,83.1,60.6,63.6,74.1,1,24,11.1,5,6,2,90.9,33,535,546,12,34,51,3,287,219,0.6,8.7
Michael Thomas,7279,S,CIN,3,0,,,88.2,,,0,0,0,,7,64.3,58.6,73.9,57.6,51.0,80.6,0,,0.0,0,0,0,0.0,0,15,17,0,1,0,0,0,0,0.0,
Tashaun Gipson Sr.,7288,S,SF,16,2,13.9,56.7,98.6,35.8,20.3,0,5,4,13.3,28,55.9,65.6,89.6,58.2,89.5,91.8,3,40,0.0,0,3,0,51.5,17,644,653,4,32,30,0,301,73,0.5,17.7
Harrison Smith,7641,S,MIN,14,5,9.8,79.5,98.0,15.7,12.5,1,0,4,9.1,18,69.5,69.1,88.8,56.0,64.8,81.0,5,49,6.5,4,3,1,78.0,35,581,593,12,53,44,2,378,131,0.7,10.8
Josh Norman,7649,CB,CAR,1,0,12.0,0.0,100.0,,5.0,0,0,0,0.0,5,64.2,65.3,71.6,,61.7,,0,,,0,0,0,39.6,0,5,5,0,0,1,0,0,0,0.0,
Justin Bethel,7654,CB,MIA,5,0,8.7,60.0,100.0,7.6,4.6,0,0,2,10.0,17,52.9,51.4,79.6,,47.9,57.3,1,19,0.0,0,2,1,70.2,12,102,102,2,11,20,1,107,58,1.2,8.9
Xavier Rhodes,7806,CB,BUF,2,0,12.2,55.6,100.0,9.2,5.1,0,0,1,11.1,4,52.7,51.1,78.7,,44.8,37.6,0,19,0.0,0,0,0,71.1,5,50,50,0,2,9,0,49,8,1.1,9.8
Darius Slay,7817,CB,PHI,16,4,11.6,55.1,100.0,14.7,8.1,0,4,7,10.1,24,78.2,74.3,87.4,,47.3,64.8,3,41,4.8,2,7,3,71.9,38,585,585,10,36,69,3,456,139,0.8,12.0
Giovani Bernard,7818,HB,TB,1,0,,,100.0,,,0,0,0,,30,60.7,70.3,60.5,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Johnathan Hankins,7830,DI,DAL,10,0,,,0.9,,,1,0,0,,9,60.0,46.0,57.3,50.8,49.1,33.4,0,,,0,0,1,0.0,0,1,107,0,0,0,0,0,0,0.0,
Jon Bostic,7831,LB,WAS,9,2,3.6,66.7,93.3,22.3,14.9,0,0,0,0.0,32,53.4,49.4,81.3,50.6,49.8,64.6,0,41,16.7,1,0,0,130.3,6,140,150,1,3,9,1,77,78,0.6,12.8
Jamie Collins Sr.,7833,LB,NE,3,0,6.0,100.0,76.9,10.0,10.0,0,0,0,0.0,19,50.1,64.2,77.7,56.1,71.1,70.5,0,11,,0,0,0,112.5,1,10,13,0,0,1,0,11,5,1.1,11.0
Tyrann Mathieu,7850,S,NO,16,4,4.8,69.0,97.1,19.8,13.7,0,1,4,9.5,20,83.4,76.6,86.4,71.0,57.4,62.6,2,21,9.3,4,4,2,77.4,29,612,630,8,35,42,2,219,139,0.4,7.6
John Jenkins,7863,DI,MIA,15,0,,,0.8,,,0,0,0,,17,59.8,58.6,58.9,67.8,52.4,63.3,0,,,0,0,1,0.0,0,1,133,0,0,0,0,0,0,0.0,
Logan Ryan,7864,S,TB,9,3,9.9,66.7,97.0,27.4,18.3,0,0,3,20.0,30,65.4,69.1,85.4,51.4,75.2,80.7,1,27,5.9,1,3,0,90.4,10,291,300,3,13,15,1,138,50,0.5,13.8
Duron Harmon,7872,S,LV,16,4,6.2,87.0,96.3,28.2,24.5,0,1,2,8.7,23,76.3,73.2,87.4,53.8,65.3,70.7,2,55,7.3,4,2,0,70.3,20,603,626,6,47,23,0,220,120,0.4,11.0
Brandon Williams,7875,DI,KC,4,0,,,2.4,,,0,0,0,,16,59.2,55.2,79.0,58.8,53.5,69.2,0,,,0,0,0,0.0,0,1,42,0,0,0,0,0,0,0.0,
William Gholston,7908,DI,TB,16,2,,,1.0,,,0,0,1,,30,66.0,59.8,70.4,59.6,56.3,66.0,0,,0.0,0,0,1,0.0,0,2,205,2,5,0,0,0,0,0.0,
Steven Means,7929,ED,BLT,1,0,,,5.3,,,0,0,0,,3,60.0,75.7,75.6,65.1,73.2,72.4,0,,,0,0,0,0.0,0,1,19,0,0,0,0,0,0,0.0,
A.J. Klein,7930,LB,BUF,4,1,0.4,100.0,88.1,5.6,5.6,0,0,0,0.0,4,47.1,47.7,77.8,60.7,54.2,49.7,0,22,14.3,1,0,0,101.9,9,52,59,2,5,9,0,76,72,1.5,8.4
Micah Hyde,7941,S,BUF,2,2,6.0,100.0,98.6,22.7,22.7,0,0,0,0.0,4,69.1,68.4,81.7,59.1,52.5,63.0,0,19,0.0,0,0,0,102.8,3,70,71,1,4,3,0,26,8,0.4,8.7
Jordan Poyer,8000,S,BUF,11,8,6.3,76.5,96.6,30.5,23.3,0,2,4,23.5,4,75.6,72.4,84.9,56.1,59.1,58.3,4,67,11.8,4,3,0,97.8,13,428,443,9,22,17,2,132,72,0.3,10.2
Nick Williams,8006,DI,NYG,8,0,,,0.8,,,0,0,0,,21,60.0,59.9,83.7,52.7,63.2,76.8,0,,,0,0,0,0.0,0,1,123,0,0,0,0,0,0,0.0,
Tony Jefferson,8361,S,NYG,8,2,1.9,91.7,73.8,8.1,7.4,0,0,1,8.3,21,79.8,69.1,80.4,44.5,42.8,73.1,0,14,6.3,1,1,0,85.4,11,96,130,8,13,12,0,54,35,0.6,4.9
Brandon Copeland,8378,ED,BLT,3,0,,,5.7,,,0,0,0,,3,61.7,53.7,78.6,53.4,55.7,75.2,0,,,0,0,0,0.0,0,2,35,1,0,0,0,0,0,0.0,
Chris Banjo,8419,S,ARZ,10,0,6.0,100.0,97.0,31.0,31.0,0,0,0,0.0,1,59.7,67.7,77.1,58.7,76.7,85.5,0,7,0.0,0,0,0,95.8,1,32,33,0,2,1,0,7,1,0.2,7.0
Nickell Robey-Coleman,8483,CB,LV,1,0,,,72.7,,,0,0,0,,23,67.8,64.2,72.8,52.4,60.0,,0,,,0,0,0,0.0,0,8,11,0,0,0,0,0,0,0.0,
Jadeveon Clowney,8636,ED,CLV,12,0,-6.0,100.0,1.3,4.0,4.0,0,0,0,0.0,8,61.7,75.8,64.5,70.0,74.3,74.7,0,21,0.0,0,0,2,118.8,1,4,309,2,2,1,0,21,27,5.3,21.0
Khalil Mack,8640,ED,LAC,16,1,7.0,100.0,8.4,9.8,9.8,2,0,0,0.0,27,86.9,73.0,72.4,69.5,61.6,50.1,0,24,25.0,2,0,2,118.8,4,41,491,11,5,4,0,59,31,1.5,14.8
Anthony Barr,8644,LB,DAL,13,5,4.6,80.0,88.2,13.7,10.9,0,1,0,0.0,9,55.7,58.0,56.4,64.9,60.1,63.6,0,33,10.7,3,0,2,115.0,20,283,321,9,20,25,1,210,140,0.8,10.5
Kyle Fuller,8649,CB,BLT,1,0,10.2,60.0,98.4,19.0,11.4,0,0,1,20.0,3,61.0,55.3,79.1,59.1,30.0,53.1,0,12,0.0,0,0,1,71.3,3,61,62,0,2,5,0,23,0,0.4,7.7
C.J. Mosley,8652,LB,NYJ,16,15,4.4,66.2,94.4,11.5,7.6,0,0,6,8.1,22,64.1,70.6,26.9,61.5,78.2,71.1,1,51,10.0,8,5,4,84.0,49,587,622,19,57,74,1,494,304,0.9,10.1
Jimmie Ward,8665,S,SF,10,9,4.3,81.8,96.6,6.0,4.9,1,0,2,3.0,28,67.5,74.1,82.9,54.3,92.0,63.4,3,33,11.6,5,0,1,94.0,54,343,355,11,29,66,4,413,236,1.3,7.6
Bradley Roby,8666,CB,NO,12,5,9.5,53.8,97.8,9.8,5.3,0,1,6,9.2,20,46.9,42.4,52.2,68.7,29.4,29.4,0,60,17.1,6,4,3,80.0,35,363,371,6,24,65,1,436,200,1.3,12.5
Demarcus Lawrence,8669,ED,DAL,16,1,,,2.4,,,1,0,0,,9,73.3,79.9,69.4,75.2,70.8,47.8,0,,42.9,6,0,2,0.0,0,10,409,11,7,0,0,0,0,0.0,
Kyle Van Noy,8675,ED,LAC,16,5,2.8,80.0,24.5,11.9,9.5,0,0,1,10.0,27,65.3,62.0,63.9,59.3,61.2,65.5,0,37,0.0,0,1,2,130.8,8,102,416,7,8,10,1,74,60,0.8,9.3
Lamarcus Joyner,8676,S,NYJ,14,7,15.0,71.4,98.3,24.4,17.4,0,1,3,10.7,22,53.4,57.0,64.7,82.5,62.1,54.2,3,55,9.7,3,3,3,106.1,20,514,523,2,21,28,4,299,72,0.6,15.0
Christian Kirksey,8706,LB,HST,16,11,6.3,75.0,90.5,9.6,7.2,0,0,2,2.9,13,51.2,55.4,88.2,80.0,54.6,61.2,1,30,5.8,3,2,0,102.4,51,507,560,15,38,68,2,557,308,1.1,10.9
Justin Ellis,8742,DI,NYG,16,0,,,0.7,,,0,0,0,,21,57.2,30.8,85.9,47.6,30.1,43.9,0,,0.0,0,0,0,0.0,0,1,147,1,2,0,0,0,0,0.0,
Dontae Johnson,8764,CB,SF,1,0,,,80.0,,,0,0,0,,28,68.1,59.6,71.5,53.8,51.5,71.7,0,,,0,0,0,0.0,0,8,10,0,0,0,0,0,0,0.0,
Kevin Pierre-Louis,8767,LB,HST,2,0,4.2,20.0,90.5,17.0,3.4,0,0,1,20.0,13,68.5,45.8,70.7,68.0,29.5,26.3,0,10,,0,1,1,39.6,1,19,21,0,0,5,0,10,14,0.6,10.0
Brent Urban,8769,DI,BLT,15,0,,,1.4,,,0,0,0,,3,54.4,53.2,84.6,54.8,55.5,33.6,0,,50.0,1,0,0,0.0,0,2,139,2,1,0,0,0,0,0.0,
Devon Kennard,8809,ED,BLT,7,1,5.5,100.0,11.8,4.5,4.5,0,0,0,0.0,3,48.3,59.3,81.6,54.1,68.8,48.1,0,13,20.0,1,0,0,112.5,2,9,76,1,3,2,0,22,11,2.4,11.0
T.J. Carrie,8853,CB,CAR,3,1,11.5,100.0,80.6,4.5,4.5,0,0,0,0.0,5,32.1,33.4,77.2,49.0,60.0,79.0,0,23,0.0,0,0,0,158.3,6,29,36,1,3,6,1,77,16,2.9,12.8
Terrance Mitchell,8888,CB,TEN,11,2,10.8,65.2,100.0,9.5,6.2,0,1,3,6.5,31,62.1,61.2,84.9,,48.4,77.1,1,66,2.9,1,3,2,104.1,30,307,307,9,31,46,2,466,150,1.6,15.5
Denico Autry,8982,ED,TEN,11,1,5.5,100.0,3.0,5.5,5.5,1,0,0,0.0,31,75.0,82.4,62.2,75.7,73.6,40.7,0,20,33.3,2,0,2,108.3,2,11,371,10,3,2,0,20,9,1.8,10.0
Shaquil Barrett,9000,ED,TB,8,1,1.1,100.0,14.2,5.0,5.0,0,0,0,0.0,30,40.0,68.3,69.5,65.1,77.5,52.2,0,21,50.0,3,0,1,97.0,7,35,246,3,2,7,0,51,43,1.5,7.3
Christian Jones,9020,ED,SEA,2,0,,,50.0,,,0,0,0,,29,61.4,64.6,74.5,40.5,74.7,34.9,0,,100.0,1,0,0,0.0,0,4,8,0,0,0,0,0,0,0.0,
Adrian Phillips,9177,S,NE,16,10,8.6,57.6,98.0,22.5,13.0,0,0,4,12.1,19,73.8,74.3,85.6,56.3,70.2,81.5,0,25,8.8,3,3,0,95.3,19,449,458,11,21,33,2,198,50,0.5,10.4
C.J. Goodwin,9243,CB,DAL,1,0,,,100.0,,,0,0,0,,9,60.7,70.6,89.4,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Daniel Sorensen,9253,S,NO,9,0,17.0,40.0,100.0,34.0,13.6,0,0,1,20.0,20,46.0,48.3,83.5,,65.0,90.0,1,25,0.0,0,0,0,26.7,2,72,72,0,4,5,0,37,28,0.5,18.5
Joe Thomas,9272,LB,CHI,12,2,4.2,81.3,87.0,9.5,7.8,0,0,0,0.0,6,57.7,62.2,83.1,68.5,62.2,46.5,0,21,15.4,2,0,0,114.8,13,134,154,5,9,16,1,105,46,0.8,8.1
Mike Pennel,9316,DI,CHI,16,1,,,0.7,,,0,0,0,,6,68.1,51.4,66.0,58.5,42.0,60.1,0,,0.0,0,0,1,0.0,0,1,151,1,1,0,0,0,0,0.0,
K'Waun Williams,9332,CB,DEN,13,6,4.6,67.9,92.9,10.5,7.1,0,1,8,15.1,10,70.2,70.2,52.5,61.5,69.8,45.7,1,20,20.0,7,7,3,75.8,36,404,435,6,22,53,0,318,217,0.8,8.8
Dante Fowler Jr.,9436,ED,DAL,16,1,5.0,100.0,3.9,9.0,9.0,0,0,0,0.0,9,76.7,62.2,3.9,76.3,41.0,51.5,0,10,16.7,1,0,5,108.3,1,9,231,8,4,1,0,10,5,1.1,10.0
Danny Shelton,9445,DI,KC,1,0,,,33.3,,,0,0,0,,16,58.0,47.6,72.8,57.2,57.6,,0,,,0,0,0,0.0,0,2,6,0,0,0,0,0,0,0.0,
Arik Armstead,9450,DI,SF,8,0,,,0.5,,,0,0,0,,28,59.5,63.7,85.3,62.3,60.0,73.9,0,,0.0,0,0,0,0.0,0,1,216,0,1,0,0,0,0,0.0,
Marcus Peters,9451,CB,BLT,13,2,10.3,71.0,99.6,10.7,7.6,1,1,5,8.1,3,69.5,67.7,34.4,78.3,57.0,52.2,1,48,5.7,2,2,6,116.3,44,501,503,11,31,62,5,519,163,1.1,11.8
Bud Dupree,9455,ED,TEN,11,0,4.0,100.0,7.5,5.8,5.8,0,0,0,0.0,31,47.1,58.2,53.8,60.0,61.8,51.1,0,25,25.0,1,0,2,117.7,4,24,318,5,3,4,0,49,33,2.1,12.3
Shaq Thompson,9458,LB,CAR,16,6,3.7,75.3,90.2,9.6,7.3,0,2,4,5.5,5,55.3,70.9,87.8,49.6,89.9,55.9,0,33,15.5,9,4,0,107.2,55,568,630,27,43,73,3,502,354,0.9,9.1
Landon Collins,9466,S,NYG,5,2,2.4,40.0,83.2,20.3,8.1,0,0,1,10.0,21,90.0,79.7,78.3,61.6,39.1,48.8,1,5,14.3,1,1,0,8.3,4,84,101,4,4,10,0,18,18,0.2,4.5
Mario Edwards Jr.,9468,ED,TEN,12,0,,,2.1,,,1,0,0,,31,52.6,56.7,31.9,55.1,72.1,61.6,0,,0.0,0,0,4,0.0,0,7,327,4,1,0,0,0,0,0.0,
Preston Smith,9471,ED,GB,16,0,3.8,83.3,7.8,6.0,5.0,0,0,0,0.0,12,59.5,68.0,77.8,64.7,65.8,46.0,0,42,50.0,4,0,1,118.8,5,33,423,11,4,6,0,107,89,3.6,21.4
Eric Kendricks,9478,LB,MIN,16,9,4.7,77.9,93.7,10.1,7.8,1,0,5,6.5,18,45.7,59.8,47.2,61.6,79.1,66.0,0,36,12.5,9,5,3,107.6,60,636,679,17,54,77,2,597,346,1.0,10.0
Eric Rowe,9480,S,MIA,13,5,7.0,83.0,96.5,8.6,7.1,0,0,2,4.3,17,49.5,55.7,82.2,70.4,69.5,67.0,0,79,9.5,4,2,0,110.0,39,359,372,14,33,47,0,489,226,1.5,12.5
Denzel Perryman,9481,LB,LV,12,5,3.8,71.4,79.6,12.5,8.9,0,0,0,0.0,23,61.4,74.2,82.6,65.7,80.5,54.4,2,36,13.8,4,0,0,82.7,20,257,323,11,20,28,2,182,132,0.7,9.1
Ronald Darby,9483,CB,DEN,5,1,9.7,50.0,99.4,16.1,8.1,0,0,3,15.0,10,66.3,71.1,82.5,60.0,86.5,54.9,0,20,20.0,2,1,1,66.9,10,172,173,0,7,20,0,111,31,0.7,11.1
Jordan Phillips,9485,DI,BUF,11,2,,,0.4,,,0,0,0,,4,58.4,54.3,25.9,60.1,56.3,27.3,0,,50.0,4,0,3,0.0,0,1,224,4,2,0,0,0,0,0.0,
Markus Golden,9491,ED,ARZ,16,3,1.6,77.8,8.1,5.7,4.4,0,0,0,0.0,1,70.3,67.7,68.2,62.7,67.2,67.8,0,20,8.3,1,0,2,99.1,7,40,492,8,8,9,0,70,53,1.8,10.0
Randy Gregory,9493,ED,DEN,6,1,,,11.6,,,0,0,0,,10,81.9,76.9,20.6,76.2,64.5,59.4,0,,33.3,1,0,3,0.0,0,15,129,3,1,0,0,0,0,0.0,
Frank Clark,9496,ED,KC,14,3,7.0,50.0,3.6,7.5,3.8,1,0,0,0.0,16,79.8,67.0,49.4,63.1,60.3,34.2,0,12,40.0,4,0,4,65.6,2,17,475,8,3,4,0,21,10,1.4,10.5
Tyler Lockett,9502,WR,SEA,1,0,,,100.0,,,0,0,0,,29,60.7,70.2,60.0,,,,0,,,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0.0,
P.J. Williams,9511,S,NO,10,3,9.0,76.9,97.9,17.6,13.5,0,0,2,15.4,20,64.5,63.9,84.7,77.3,53.0,79.4,0,67,5.9,1,2,0,157.9,10,190,194,4,13,13,2,186,108,1.1,18.6
Jordan Hicks,9517,LB,MIN,16,10,3.7,76.1,91.9,10.1,7.7,0,0,4,6.0,18,52.8,66.0,84.6,72.1,77.8,77.6,1,68,8.5,5,4,0,120.3,51,544,592,17,44,67,4,661,498,1.3,13.0
Danielle Hunter,9521,ED,MIN,16,1,4.6,100.0,5.3,4.4,4.4,1,0,0,0.0,18,84.7,85.5,84.3,77.9,72.5,59.5,0,31,12.5,2,0,2,109.5,7,31,587,18,13,7,0,72,40,2.3,10.3
Henry Anderson,9526,ED,CAR,10,0,,,2.2,,,0,0,0,,5,71.7,68.0,85.4,51.7,72.7,77.7,0,,0.0,0,0,0,0.0,0,2,91,1,1,0,0,0,0,0.0,
Steven Nelson,9531,CB,HST,15,4,11.4,60.0,99.8,14.1,8.4,0,0,6,10.9,13,72.0,66.7,89.7,91.1,39.2,42.1,1,51,5.6,2,6,1,78.3,33,487,488,10,30,55,1,366,91,0.8,11.1
Angelo Blackson,9533,DI,CHI,15,0,,,0.5,,,0,0,0,,6,66.1,35.2,68.2,51.7,30.3,28.2,0,,0.0,0,0,1,0.0,0,1,211,1,2,0,0,0,0,0.0,
Za'Darius Smith,9555,ED,MIN,16,0,5.0,100.0,6.3,10.0,10.0,0,0,0,0.0,18,51.9,82.2,34.0,84.7,70.0,59.3,0,18,42.9,3,0,5,118.1,3,33,528,12,4,3,0,37,22,1.2,12.3
Kwon Alexander,9557,LB,NYJ,16,6,3.6,77.3,92.8,6.9,5.3,0,1,1,2.3,22,53.6,63.1,79.4,74.1,69.5,61.3,0,41,12.1,4,1,0,98.7,34,244,263,10,23,44,0,340,241,1.4,10.0
Damien Wilson,9560,LB,CAR,11,2,5.3,88.9,88.0,7.8,6.9,0,0,0,0.0,5,57.2,57.1,79.5,69.8,55.6,66.1,0,19,0.0,0,0,1,106.0,8,66,75,4,8,9,0,85,46,1.4,10.6
Grady Jarrett,9570,DI,ATL,16,2,,,0.2,,,1,0,0,,2,63.3,69.9,70.1,75.2,58.1,46.9,0,,22.2,2,0,3,0.0,0,1,464,9,5,0,0,0,0,0.0,
Adrian Amos,9575,S,GB,16,6,7.7,73.8,98.2,15.1,11.1,0,0,2,4.8,12,49.8,55.2,61.3,61.1,66.9,70.6,1,52,4.9,2,2,3,121.4,31,494,503,9,33,42,6,284,100,0.6,9.2
Bobby McCain,9578,S,WAS,16,6,6.3,83.3,96.8,14.6,12.2,0,0,5,11.9,32,69.0,60.8,87.5,58.2,34.0,56.3,0,61,3.9,2,4,1,96.7,35,543,561,15,43,42,0,303,168,0.6,8.7
David Mayo,9602,LB,WAS,8,1,7.5,100.0,98.5,10.5,10.5,0,0,1,16.7,32,42.9,45.6,80.0,73.8,52.6,62.8,0,33,0.0,0,1,0,158.3,6,67,68,3,5,6,3,112,72,1.8,18.7
Quandre Diggs,9633,S,SEA,16,5,13.3,50.0,99.2,58.8,29.4,0,4,3,15.0,29,68.2,68.3,68.1,60.4,67.9,61.0,3,26,14.3,5,3,2,65.6,10,619,624,3,25,20,2,135,63,0.2,13.5
Christian Covington,9649,DI,LAC,4,0,,,1.9,,,0,0,0,,27,62.3,34.7,80.9,56.6,30.0,29.6,0,,,0,0,0,0.0,0,1,52,0,0,0,0,0,0,0.0,
Rakeem Nunez-Roches,9650,DI,TB,16,0,6.0,100.0,2.6,6.0,6.0,0,0,0,0.0,30,63.0,56.1,58.5,54.4,57.7,61.9,0,9,0.0,0,0,3,104.2,1,7,269,4,3,1,0,9,3,1.5,9.0
