player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Da'Shawn Hand,48386,DI,TEN,1,0,31,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,100.0,1,1,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jeffrey Okudah,55674,CB,DET,13,0,11,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.2,1,404,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jamal Adams,11761,S,SEA,1,0,29,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,11.1,1,9,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
William Jackson III,10658,CB,WAS,4,0,32,0,2,0,0,2,0,100.0,2,2,50.0,0,0,0,0,1.7,2,119,2,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
K'Von Wallace,42467,S,PHI,12,0,24,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,1.0,1,103,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
J.T. Gray,51495,S,NO,5,0,20,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,10.5,2,19,1,50.0,0,0,0,0,100.0,2,1,50.0,1,0,0,1,0,0
Cobie Durant,79126,CB,LA,4,0,26,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,2.5,2,79,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Martin Emerson,97872,CB,CLV,14,0,8,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,0.5,2,399,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
John Reid,49381,CB,TEN,2,0,31,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,3.8,1,26,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Michael Davis,12040,CB,LAC,11,0,27,0,1,0,0,1,0,100.0,3,2,50.0,1,1,0,0,0.9,3,333,2,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Emmanuel Moseley,50430,CB,SF,5,0,28,0,1,0,0,0,0,0.0,0,0,,0,0,0,1,0.5,1,190,1,50.0,0,0,1,1,100.0,1,1,50.0,0,0,0,0,0,0
Nick Cross,97514,S,IND,3,0,14,0,1,0,0,1,1,100.0,1,1,50.0,0,0,0,1,1.5,1,66,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
C.J. Moore,26617,S,DET,7,0,11,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,1.5,1,66,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jake Hansen,43645,LB,HST,8,0,13,0,1,0,0,0,0,60.0,3,1,33.3,1,0,0,1,9.5,6,63,3,41.7,0,0,0,0,40.0,2,1,50.0,1,0,0,2,0,0
Andrew Wingard,49268,S,JAX,6,0,15,2,2,0,1,1,0,60.0,3,2,33.3,0,0,0,0,4.2,5,119,4,40.0,0,1,1,0,40.0,2,2,50.0,0,0,0,0,0,0
Anthony Walker,11916,LB,CLV,3,0,8,0,7,0,0,4,0,44.4,4,4,50.0,0,1,1,0,12.3,9,73,7,38.9,0,0,3,0,55.6,5,3,30.0,0,0,0,0,1,1
Sauce Gardner,100903,CB,NYJ,14,0,22,2,1,0,2,1,0,100.0,4,3,37.5,0,0,0,0,0.8,4,519,3,37.5,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kerby Joseph,83239,S,DET,11,0,11,1,2,0,1,1,0,75.0,3,2,33.3,0,0,0,0,1.0,4,399,3,37.5,0,0,1,0,25.0,1,1,50.0,0,0,0,0,0,0
Marlon Humphrey,11771,CB,BLT,14,0,3,1,2,0,0,1,0,60.0,6,2,25.0,1,1,0,0,1.9,10,525,5,35.0,0,1,1,0,40.0,4,3,50.0,1,1,0,2,2,0
Benjamin St-Juste,56061,CB,WAS,11,0,32,1,1,0,1,0,0,50.0,3,1,16.7,0,0,0,0,1.6,6,368,3,33.3,0,0,1,0,50.0,3,2,50.0,1,1,0,1,1,0
Dane Jackson,32989,CB,BUF,13,0,4,0,2,0,0,2,0,100.0,3,2,33.3,0,0,0,0,0.6,3,469,2,33.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Demetrius Flannigan-Fowles,49231,LB,SF,6,0,28,0,0,0,0,0,0,66.7,2,1,50.0,1,1,0,0,8.8,3,34,1,33.3,0,0,0,0,33.3,1,0,0.0,0,0,0,1,1,0
Cameron Sutton,11850,CB,PIT,13,0,25,0,2,0,0,2,1,100.0,3,2,33.3,0,0,0,1,0.7,3,443,2,33.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Rasul Douglas,11854,CB,GB,14,0,12,0,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0.7,3,401,1,33.3,0,0,0,0,33.3,1,1,100.0,1,1,0,1,1,0
Damien Wilson,9560,LB,CAR,9,0,5,0,1,0,0,1,0,66.7,4,1,12.5,0,0,0,0,11.8,8,68,3,31.3,0,0,0,0,33.3,2,1,50.0,1,1,0,2,2,0
Patrick Surtain II,83119,CB,DEN,14,0,10,1,2,0,1,0,0,60.0,3,1,16.7,0,0,0,0,1.0,5,521,3,30.0,0,0,2,0,40.0,2,2,50.0,0,0,0,0,0,0
Rashad Fenton,49329,CB,ATL,6,0,2,0,3,0,0,0,0,0.0,0,0,,0,0,0,1,2.2,5,226,3,30.0,0,0,3,1,100.0,5,3,30.0,0,0,0,0,0,0
Tracy Walker,51266,S,DET,3,0,11,0,1,0,0,0,0,60.0,3,1,33.3,1,1,0,0,5.4,5,93,2,30.0,0,0,1,0,40.0,2,1,25.0,0,0,0,1,1,0
Chad Muma,75818,LB,JAX,9,0,15,0,1,0,0,0,0,60.0,3,1,33.3,1,1,0,0,6.0,6,100,2,25.0,0,0,1,0,40.0,2,1,25.0,0,0,0,1,1,0
Joshua Williams,156083,CB,KC,11,0,16,0,2,0,0,1,1,75.0,3,1,16.7,0,0,0,1,1.6,4,256,2,25.0,0,0,1,0,25.0,1,1,50.0,0,0,0,0,0,0
Siran Neal,27130,CB,BUF,5,0,4,1,0,0,1,0,0,50.0,1,1,50.0,0,0,0,0,5.4,2,37,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Nik Needham,50356,CB,MIA,6,0,17,0,2,0,0,2,0,100.0,4,2,25.0,0,0,0,0,2.3,4,177,2,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
A.J. Green,50394,CB,CLV,9,0,8,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.9,2,68,1,25.0,0,1,0,0,100.0,2,1,25.0,0,0,0,0,0,0
Michael Jackson,50437,CB,SEA,14,0,29,1,0,0,1,0,0,100.0,2,1,25.0,0,0,0,0,0.4,2,474,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Tyrel Dodson,51045,LB,BUF,6,1,4,0,4,1,0,1,0,50.0,5,2,30.0,1,1,0,0,9.0,12,133,5,25.0,0,0,2,0,50.0,5,2,20.0,0,0,0,1,1,0
John Johnson III,11847,S,CLV,14,0,8,0,0,0,0,0,0,100.0,4,1,25.0,1,1,0,0,0.8,4,475,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Josh Jones,11816,S,SEA,11,0,29,1,1,0,0,0,0,0.0,0,0,,0,0,0,0,1.7,4,230,2,25.0,0,1,1,0,100.0,4,2,25.0,0,0,0,0,0,0
Kevin Pierre-Louis,8767,LB,HST,2,0,13,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,10.5,2,19,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Josh Blackwell,55589,CB,CHI,3,0,6,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,7.1,2,28,1,25.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Geno Stone,55967,S,BLT,11,0,3,0,2,0,0,2,1,75.0,3,2,33.3,0,0,0,1,1.4,4,280,2,25.0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,0,0
Joe Schobert,10733,LB,TEN,6,0,31,0,2,0,0,2,0,50.0,2,2,50.0,0,0,0,0,6.3,4,63,2,25.0,0,0,0,0,50.0,2,0,0.0,0,0,1,0,0,1
Justin Simmons,10732,S,DEN,9,0,10,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0.6,2,348,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jalen Pitre,57737,S,HST,14,0,13,0,1,0,0,0,0,50.0,3,1,33.3,1,1,0,0,1.3,6,466,2,25.0,0,0,1,0,50.0,3,1,16.7,0,0,0,1,1,0
Christian Kirksey,8706,LB,HST,14,0,13,3,10,0,3,4,0,48.8,20,9,27.5,2,1,0,0,9.3,44,475,17,23.9,0,0,5,0,51.2,21,7,21.4,2,2,0,4,3,0
Jalen Ramsey,10639,CB,LA,14,0,26,0,3,0,0,2,0,60.0,9,2,11.1,0,0,0,0,2.9,15,509,5,23.3,0,0,1,0,40.0,6,3,41.7,2,2,0,2,2,0
Derwin James,51368,S,LAC,12,0,27,1,3,0,0,2,0,42.3,11,4,27.3,2,2,0,0,6.2,26,417,8,23.1,0,1,1,0,57.7,15,4,20.0,2,2,0,4,4,0
Coby Bryant,55088,CB,SEA,14,0,29,2,1,0,2,0,0,54.5,6,3,33.3,1,1,0,0,2.9,11,382,4,22.7,0,0,1,0,45.5,5,1,10.0,0,0,0,1,1,0
Elandon Roberts,10848,LB,MIA,14,0,17,1,2,0,0,1,0,52.9,9,2,16.7,1,1,0,0,7.6,20,262,6,22.5,0,0,1,0,47.1,8,2,18.8,1,1,0,3,2,0
Chauncey Gardner-Johnson,49371,S,PHI,11,0,24,1,1,0,1,0,0,33.3,3,2,50.0,1,1,0,0,2.3,9,397,3,22.2,0,0,1,0,66.7,6,1,8.3,0,0,0,1,1,0
Isaiah Pola-Mao,60781,S,LV,5,0,23,1,1,0,1,0,0,66.7,6,2,25.0,1,1,0,0,19.6,9,46,3,22.2,0,0,1,0,33.3,3,1,16.7,0,0,0,1,1,0
Adrian Amos,9575,S,GB,14,0,12,2,2,0,2,1,0,44.4,4,3,37.5,0,0,0,0,2.2,9,416,4,22.2,0,0,1,0,55.6,5,1,10.0,0,0,0,0,0,0
T.J. Edwards,30737,LB,PHI,14,1,24,2,6,0,1,4,0,56.5,13,6,26.9,1,1,0,0,4.7,23,490,9,21.7,1,1,2,0,43.5,10,3,15.0,0,0,0,1,1,0
Chris Harris Jr.,6457,CB,NO,8,0,20,0,5,0,0,3,0,58.8,10,3,15.0,0,0,0,0,7.6,17,224,6,20.6,0,0,2,0,41.2,7,3,28.6,1,1,0,1,1,0
Jason Pinnock,56144,S,NYG,7,0,21,1,6,0,0,4,0,44.4,12,4,16.7,0,0,0,1,15.3,27,176,9,20.4,0,1,2,1,55.6,15,5,23.3,2,2,1,2,2,1
Azeez Al-Shaair,49792,LB,SF,9,0,28,0,4,0,0,1,0,30.0,3,1,16.7,0,0,0,0,10.3,10,97,4,20.0,0,0,3,0,70.0,7,3,21.4,0,0,0,0,0,0
Quandre Diggs,9633,S,SEA,14,0,29,1,1,0,0,0,0,40.0,2,0,0.0,0,0,0,1,1.0,5,512,2,20.0,0,1,1,1,60.0,3,2,33.3,0,0,0,0,0,0
Quincy Williams,49779,LB,NYJ,12,0,22,3,2,0,0,1,0,50.0,11,3,22.7,2,1,0,0,6.9,23,334,7,19.6,0,3,1,0,50.0,11,4,18.2,0,0,0,2,1,0
Vonn Bell,10695,S,CIN,14,0,7,1,4,0,1,1,0,47.8,11,3,18.2,1,0,0,0,4.5,23,516,7,19.6,0,0,3,0,52.2,12,4,20.8,1,0,0,2,0,0
Donovan Wilson,49408,S,DAL,14,0,9,3,2,0,2,2,1,57.1,16,6,25.0,2,2,0,1,6.2,28,451,8,19.6,0,1,0,0,42.9,12,2,12.5,1,1,0,3,3,0
L'Jarius Sneed,40588,CB,KC,14,0,16,1,13,0,1,5,0,54.4,31,9,19.4,3,3,0,2,10.2,57,559,18,19.3,0,0,8,2,45.6,26,9,19.2,1,0,0,4,3,0
Bryce Callahan,10000,CB,LAC,13,0,27,2,3,0,0,1,0,30.8,4,1,12.5,0,0,0,1,3.9,13,335,5,19.2,0,2,2,1,69.2,9,4,22.2,0,0,0,0,0,0
Juan Thornhill,50426,S,KC,13,0,16,1,0,0,0,0,0,37.5,3,0,0.0,0,0,0,0,1.5,8,519,2,18.8,0,1,0,0,62.5,5,2,30.0,1,1,0,1,1,0
Juju Hughes,49545,S,DET,4,0,11,0,1,0,0,1,0,75.0,6,2,25.0,1,1,0,0,9.0,8,89,2,18.8,0,0,0,0,25.0,2,0,0.0,0,0,0,1,1,0
Deion Jones,10686,LB,CLV,8,0,8,0,1,0,0,1,0,50.0,4,2,37.5,1,1,0,0,4.6,8,175,2,18.8,0,0,0,0,50.0,4,0,0.0,0,0,0,1,1,0
Desmond King II,11906,CB,HST,14,0,13,1,3,0,1,0,0,18.2,2,1,25.0,0,0,0,0,2.8,11,400,4,18.2,0,0,3,0,81.8,9,3,16.7,0,0,0,0,0,0
Byron Murphy Jr.,44027,CB,ARZ,9,0,1,0,2,0,0,0,0,18.2,2,0,0.0,0,0,0,0,3.1,11,357,3,18.2,0,0,2,0,81.8,9,3,22.2,1,0,0,1,0,0
Eric Rowe,9480,S,MIA,11,0,17,0,2,0,0,2,0,72.7,8,3,25.0,1,1,0,0,3.9,11,280,3,18.2,0,0,0,0,27.3,3,0,0.0,0,0,0,1,1,0
Marco Wilson,55592,CB,ARZ,13,0,1,1,3,0,1,1,0,36.4,4,2,25.0,0,0,0,0,2.4,11,468,4,18.2,0,0,2,0,63.6,7,2,14.3,0,0,0,0,0,0
Kyle Hamilton,102684,S,BLT,13,0,3,2,1,0,0,1,0,60.0,12,2,12.5,1,1,0,0,7.0,20,284,5,17.5,0,2,0,0,40.0,8,3,25.0,1,2,1,2,3,1
Darious Williams,55724,CB,JAX,14,0,15,0,1,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0.6,3,468,1,16.7,0,0,1,0,66.7,2,1,25.0,0,0,0,0,0,0
Kendall Fuller,10718,CB,WAS,14,0,32,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.6,3,496,1,16.7,0,0,1,0,100.0,3,1,16.7,0,0,0,0,0,0
Mike Ford,50535,CB,ATL,7,0,2,1,0,0,1,0,0,100.0,3,1,16.7,0,0,0,0,6.4,3,47,1,16.7,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Bradley Roby,8666,CB,NO,10,0,20,0,2,0,0,2,0,66.7,4,2,25.0,0,0,0,0,2.1,6,288,2,16.7,0,0,0,0,33.3,2,0,0.0,0,0,0,0,0,0
Jaylon Jones,49374,CB,CHI,9,0,6,0,1,0,0,0,0,100.0,2,0,0.0,0,0,0,1,1.4,3,208,1,16.7,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Trent McDuffie,72191,CB,KC,8,0,16,1,1,0,0,1,0,50.0,3,1,16.7,0,0,0,0,2.2,6,278,2,16.7,0,1,0,0,50.0,3,1,16.7,0,0,0,0,0,0
K'Waun Williams,9332,CB,DEN,11,0,10,1,5,0,1,3,0,58.3,14,5,21.4,1,1,0,0,6.7,24,357,7,16.7,0,0,2,0,41.7,10,2,10.0,0,0,0,1,1,0
Garret Wallow,60761,LB,HST,6,0,13,0,1,0,0,0,0,33.3,1,0,0.0,0,0,0,0,7.5,3,40,1,16.7,0,0,1,0,66.7,2,1,25.0,0,0,0,0,0,0
P.J. Williams,9511,S,NO,8,0,20,0,1,0,0,1,0,100.0,3,1,16.7,0,0,0,0,2.0,3,151,1,16.7,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jevon Holland,83873,S,MIA,14,0,17,0,4,0,0,2,1,41.7,10,2,10.0,0,0,0,2,4.1,24,581,6,16.7,0,0,2,1,58.3,14,4,21.4,2,2,0,2,2,0
Eli Apple,10644,CB,CIN,13,0,7,0,1,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0.6,3,472,1,16.7,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Tashaun Gipson Sr.,7288,S,SF,14,0,28,0,0,0,0,0,0,33.3,2,0,0.0,0,0,0,0,1.1,6,550,1,16.7,0,0,0,0,66.7,4,1,25.0,1,1,0,1,1,0
Oren Burks,50203,LB,SF,4,0,28,0,0,0,0,0,0,33.3,2,0,0.0,0,0,0,0,9.7,6,62,1,16.7,0,0,0,0,66.7,4,1,25.0,1,0,0,1,0,0
David Long,29367,LB,TEN,12,0,31,3,12,0,2,3,0,47.6,20,5,12.5,0,0,1,1,9.6,47,490,15,16.0,0,1,8,1,52.4,22,9,20.5,0,0,0,0,0,1
Jaquan Brisker,101665,S,CHI,12,1,6,0,1,0,0,0,0,45.5,10,1,10.0,1,1,0,0,5.9,22,372,4,15.9,1,0,1,0,54.5,12,3,20.8,2,2,0,3,3,0
Fred Warner,51222,LB,SF,14,0,28,3,6,0,2,3,0,63.6,21,6,16.7,1,2,1,0,6.4,35,545,10,15.7,0,1,2,0,36.4,12,3,12.5,0,0,0,1,2,1
Drue Tranquill,51276,LB,LAC,14,0,27,3,4,0,0,2,1,60.0,27,3,7.4,1,2,1,1,10.7,48,448,11,15.6,0,2,2,0,40.0,18,7,27.8,3,3,0,4,5,1
Antoine Winfield Jr.,42475,S,TB,10,0,30,1,3,0,1,2,0,56.0,14,4,17.9,1,1,0,0,7.6,26,340,6,15.4,0,0,1,0,44.0,11,2,13.6,1,1,0,2,2,0
Jonas Griffith,35858,LB,DEN,9,0,10,3,5,0,3,2,1,57.7,15,5,16.7,0,0,0,2,14.1,26,184,8,15.4,0,0,3,1,42.3,11,3,13.6,0,0,0,0,0,0
Kyle Dugger,90621,S,NE,12,0,19,1,5,0,0,4,0,50.0,13,5,23.1,1,1,0,0,7.6,26,344,7,15.4,0,1,1,0,50.0,13,2,7.7,0,0,0,1,1,0
Johnathan Abram,34646,S,SEA,9,0,29,1,7,0,0,3,0,53.8,14,3,10.7,0,0,0,0,10.9,26,238,8,15.4,0,1,4,0,46.2,12,5,20.8,0,0,0,0,0,0
Rayshawn Jenkins,11868,S,JAX,14,0,15,1,6,0,1,3,1,43.5,10,4,20.0,0,0,0,1,4.5,24,534,7,14.6,0,0,3,0,56.5,13,3,11.5,0,0,0,0,0,0
Adrian Phillips,9177,S,NE,14,0,19,1,1,0,0,0,0,33.3,2,0,0.0,0,0,0,0,1.9,7,374,2,14.3,0,1,1,0,66.7,4,2,25.0,0,0,0,0,0,0
Bryan Cook,55940,S,KC,13,0,16,1,1,0,0,0,0,28.6,2,0,0.0,0,0,0,1,3.5,7,201,2,14.3,0,1,1,1,71.4,5,2,20.0,0,0,0,0,0,0
Carlos Davis,48662,DI,PIT,1,0,25,0,0,0,0,0,0,85.7,6,1,16.7,1,1,0,0,100.0,7,7,1,14.3,0,0,0,0,14.3,1,0,0.0,0,0,0,1,1,0
E.J. Speed,94351,LB,IND,13,0,14,1,1,0,0,1,0,33.3,4,1,12.5,0,0,0,0,16.1,14,87,3,14.3,0,1,0,0,66.7,8,2,18.8,1,1,0,1,1,0
Dee Alford,110542,CB,ATL,13,0,2,0,2,0,0,0,0,50.0,7,1,14.3,1,0,0,0,8.1,14,173,3,14.3,0,0,2,0,50.0,7,2,14.3,0,0,0,1,0,0
Damar Hamlin,43291,S,BUF,14,0,4,0,2,0,0,1,1,38.1,8,2,18.8,1,1,0,1,4.4,21,476,4,14.3,0,0,1,0,61.9,13,2,11.5,1,1,0,2,2,0
Raekwon McMillan,11809,LB,NE,12,0,19,0,2,0,0,1,0,42.9,6,1,8.3,0,0,0,0,10.9,14,128,3,14.3,0,0,1,0,57.1,8,2,18.8,1,1,0,1,1,0
Kader Kohou,156070,CB,MIA,12,0,17,0,4,0,0,2,1,42.9,6,2,16.7,0,0,0,1,3.1,14,449,4,14.3,0,0,2,0,57.1,8,2,12.5,0,0,0,0,0,0
Danny Johnson,49379,CB,WAS,5,0,32,0,0,0,0,0,0,42.9,3,0,0.0,0,0,0,0,6.7,7,104,1,14.3,0,0,0,0,57.1,4,1,25.0,1,1,0,1,1,0
James Houston IV,57810,ED,DET,4,0,11,3,3,0,0,0,0,1.8,1,1,100.0,1,1,0,0,94.9,56,59,11,14.3,0,3,3,0,98.2,55,10,12.7,4,4,0,5,5,0
Keanu Neal,10651,S,TB,12,0,30,2,2,0,1,1,0,65.0,13,2,7.7,0,0,0,1,7.1,21,294,5,14.3,0,1,1,1,35.0,7,3,28.6,1,1,0,1,1,0
Zack Baun,34632,LB,NO,5,0,20,2,0,0,0,0,0,42.9,3,0,0.0,0,0,0,0,25.0,7,28,2,14.3,0,2,0,0,57.1,4,2,25.0,0,0,0,0,0,0
Demario Davis,7079,LB,NO,14,0,20,1,4,0,1,1,0,53.2,25,4,12.0,2,3,1,0,10.3,53,517,10,14.2,0,0,2,0,46.8,22,4,13.6,2,2,0,5,6,1
Patrick Queen,57941,LB,BLT,14,1,3,5,7,0,3,3,0,45.1,32,9,18.8,3,3,0,1,16.2,85,524,18,14.1,1,2,2,1,54.9,39,6,10.3,2,2,0,6,6,0
Duke Riley,11830,LB,MIA,14,1,17,1,4,0,0,1,0,70.0,14,1,3.6,0,0,0,0,10.0,25,250,6,14.0,0,1,2,0,30.0,6,3,25.0,0,0,0,1,1,0
Jack Sanborn,82566,LB,CHI,7,0,6,0,3,0,0,0,0,66.7,10,1,10.0,1,1,0,0,11.4,18,158,4,13.9,0,0,2,0,33.3,5,2,20.0,0,0,0,1,1,0
Mike Edwards,51282,S,TB,11,0,30,1,2,0,0,1,1,22.2,4,1,12.5,0,0,0,1,4.5,18,399,4,13.9,0,1,1,0,77.8,14,3,14.3,1,1,0,1,1,0
Deommodore Lenoir,55686,CB,SF,12,0,28,0,1,0,0,0,0,18.2,2,0,0.0,0,0,0,0,2.3,11,473,2,13.6,0,0,1,0,81.8,9,2,16.7,1,1,0,1,1,0
Derrick Barnes,58120,LB,DET,10,0,11,0,5,0,0,4,0,50.0,12,4,16.7,0,0,0,0,19.4,26,134,6,13.5,0,0,0,0,50.0,12,1,8.3,1,1,0,1,1,0
Anthony Barr,8644,LB,DAL,11,0,9,2,4,0,1,2,0,53.6,15,3,10.0,0,0,0,0,11.9,30,253,7,13.3,0,1,2,0,46.4,13,4,19.2,1,1,0,1,1,0
Josh Uche,27379,ED,NE,12,0,19,2,26,0,0,6,0,28.2,53,10,13.2,4,6,3,0,85.8,188,219,39,13.3,0,2,20,0,71.8,135,29,13.3,7,8,1,11,14,4
Mike Hughes,34057,CB,DET,10,0,11,3,2,0,2,2,0,52.6,10,4,20.0,0,0,0,0,6.5,19,293,5,13.2,0,1,0,0,47.4,9,1,5.6,0,0,0,0,0,0
Xavier McKinney,55775,S,NYG,8,0,21,0,7,0,0,3,0,44.1,15,4,16.7,1,1,0,1,11.4,34,298,8,13.2,0,0,4,1,55.9,19,4,10.5,0,1,1,1,2,1
Matt Milano,11918,LB,BUF,13,0,4,3,5,0,0,2,1,54.5,24,3,8.3,1,0,0,1,9.0,46,511,10,13.0,0,3,3,0,45.5,20,7,20.0,1,1,0,2,1,0
Akeem Davis-Gaither,34788,LB,CIN,14,0,7,0,7,0,0,2,0,37.0,10,2,10.0,0,0,0,0,18.5,27,146,7,13.0,0,0,5,0,63.0,17,5,14.7,0,0,0,0,0,0
Will Harris,51336,CB,DET,12,0,11,0,7,0,0,3,0,51.9,14,3,10.7,0,0,0,0,8.1,27,333,7,13.0,0,0,4,0,48.1,13,4,15.4,0,1,1,0,1,1
Marvin Wilson,56977,DI,PHI,1,0,24,0,2,0,0,1,0,66.7,2,1,25.0,0,0,0,0,100.0,8,8,2,12.5,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0,0
Tyler Hall,43958,CB,LV,4,0,23,0,1,0,0,1,0,75.0,3,1,16.7,0,0,0,0,4.6,4,87,1,12.5,0,0,0,0,25.0,1,0,0.0,0,0,0,0,0,0
Christian Jones,9020,ED,SEA,2,0,29,0,1,0,0,1,1,50.0,2,1,25.0,0,0,0,1,50.0,4,8,1,12.5,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Grant Delpit,60685,S,CLV,14,0,8,0,2,0,0,2,1,75.0,6,2,16.7,0,0,0,1,1.6,8,486,2,12.5,0,0,0,0,25.0,2,0,0.0,0,0,0,0,0,0
Nate Landman,57788,LB,ATL,4,0,2,1,0,0,1,0,0,50.0,2,1,25.0,0,0,0,0,23.5,4,17,1,12.5,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Elijah Molden,56290,CB,TEN,2,0,31,1,1,0,1,0,0,75.0,6,1,8.3,0,0,0,0,17.8,8,45,2,12.5,0,0,1,0,25.0,2,1,25.0,0,0,0,0,0,0
