player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Chidobe Awuzie,11815,CB,CIN,3,6,6.0,3.0,7,0,118.8,1,2,1,17,0,2.83
Reed Blankenship,56065,S,PHI,2,6,6.0,6.0,24,0,83.3,1,1,0,4,6,0.67
Avonte Maddox,50543,CB,PHI,2,58,5.8,4.5,24,0,97.0,10,13,0,96,46,1.66
Russ Yeast,55629,S,LA,3,23,5.8,4.6,26,0,95.0,4,5,0,34,18,1.48
Alontae Taylor,83469,CB,NO,3,99,5.8,3.7,20,0,91.1,17,27,1,157,84,1.59
Troy Hill,9881,CB,CAR,3,34,5.7,4.9,5,0,92.9,6,7,0,44,23,1.29
Jordyn Brooks,50851,LB,SEA,3,11,5.5,3.7,29,0,71.5,2,3,0,10,3,0.91
Tyrann Mathieu,7850,S,NO,3,22,5.5,3.7,20,0,75.7,4,6,0,26,17,1.18
Darnell Savage,34247,S,GB,3,16,5.3,4.0,12,0,81.3,3,4,0,16,12,1.0
Mario Goodrich,76578,CB,PHI,1,26,5.2,5.2,24,0,150.4,5,5,1,53,25,2.04
Marcus Jones,55717,CB,NE,2,5,5.0,5.0,19,0,127.1,1,1,1,5,0,1.0
Delarrin Turner-Yell,77836,S,DEN,2,5,5.0,5.0,10,0,112.5,1,1,0,11,6,2.2
Mike Edwards,51282,S,KC,2,10,5.0,5.0,16,0,87.5,2,2,0,10,6,1.0
Adrian Phillips,9177,S,NE,2,5,5.0,5.0,19,0,79.2,1,1,0,2,-2,0.4
Jordan Howden,83305,S,NO,1,5,5.0,5.0,20,0,79.2,1,1,0,3,4,0.6
Bobby Wagner,7050,LB,SEA,3,10,5.0,5.0,29,0,104.2,2,2,0,18,12,1.8
Anthony Walker Jr.,11916,LB,CLV,3,5,5.0,5.0,8,0,118.8,1,1,0,15,19,3.0
Isaiah Simmons,42451,LB,NYG,3,5,5.0,5.0,21,0,87.5,1,1,0,5,3,1.0
Tre Hawkins III,145387,CB,NYG,3,5,5.0,5.0,21,0,118.8,1,1,0,24,12,4.8
Cody Barton,50727,LB,WAS,3,5,5.0,5.0,32,0,87.5,1,1,0,5,1,1.0
Nakobe Dean,99018,LB,PHI,1,5,5.0,5.0,24,0,104.2,1,1,0,9,3,1.8
Byron Murphy Jr.,44027,CB,MIN,3,30,5.0,4.3,18,0,114.3,6,7,0,80,41,2.67
Devin White,43089,LB,TB,3,5,5.0,5.0,30,0,79.2,1,1,0,1,2,0.2
Oren Burks,50203,LB,SF,2,5,5.0,2.5,28,0,56.3,1,2,0,2,5,0.4
Nate Hobbs,55948,CB,LV,3,74,4.9,3.7,23,0,104.4,15,20,1,111,91,1.5
Greg Stroman Jr.,49354,CB,CHI,2,38,4.8,4.2,6,0,104.2,8,9,0,81,35,2.13
Camryn Bynum,38408,S,MIN,3,33,4.7,3.7,18,0,83.3,7,9,0,36,45,1.09
Quentin Lake,56245,S,LA,3,14,4.7,2.8,26,0,87.9,3,5,0,43,8,3.07
Devin Bush,27375,LB,SEA,2,9,4.5,3.0,29,0,81.3,2,3,0,17,7,1.89
Troy Andersen,57317,LB,ATL,2,9,4.5,3.0,2,0,91.0,2,3,0,24,6,2.67
David Long Jr.,29367,LB,MIA,3,18,4.5,4.5,17,0,118.8,4,4,0,68,22,3.78
Jabrill Peppers,11780,S,NE,3,13,4.3,3.3,19,0,83.3,3,4,0,18,12,1.38
Josh Metellus,43395,S,MIN,3,50,4.2,3.8,18,0,125.3,12,13,1,103,68,2.06
M.J. Stewart,49397,S,HST,1,8,4.0,2.7,13,0,78.5,2,3,0,15,9,1.88
Josey Jewell,50720,LB,DEN,2,12,4.0,4.0,10,0,109.7,3,3,0,31,4,2.58
Rodney McLeod,7271,S,CLV,2,4,4.0,2.0,8,0,56.3,1,2,0,1,6,0.25
Jack Campbell,101515,LB,DET,3,4,4.0,4.0,11,0,95.8,1,1,0,7,12,1.75
Alohi Gilman,41662,S,LAC,3,12,4.0,4.0,27,0,118.8,3,3,0,38,9,3.17
Tre Brown,55677,CB,SEA,2,4,4.0,4.0,29,0,100.0,1,1,0,8,2,2.0
Christian Harris,98996,LB,HST,3,8,4.0,2.7,13,0,107.6,2,3,0,36,35,4.5
Malik Hooker,11770,S,DAL,1,4,4.0,4.0,9,0,100.0,1,1,0,8,5,2.0
Stephon Gilmore,7016,CB,DAL,3,8,4.0,2.7,9,0,119.4,2,3,1,16,0,2.0
Damone Clark,81282,LB,DAL,2,4,4.0,4.0,9,0,87.5,1,1,0,5,2,1.25
Marte Mapu,56159,S,NE,1,4,4.0,4.0,19,0,118.8,1,1,0,28,33,7.0
Siran Neal,27130,CB,BUF,2,8,4.0,4.0,4,0,116.7,2,2,0,24,2,3.0
Christian Gonzalez,131679,CB,NE,3,11,3.7,3.7,19,0,91.7,3,3,0,18,17,1.64
Jack Sanborn,82566,LB,CHI,3,11,3.7,3.7,6,0,118.8,3,3,0,68,68,6.18
Nick Bolton,81322,LB,KC,2,7,3.5,2.3,16,0,85.4,2,3,0,20,21,2.86
Quincy Williams,49779,LB,NYJ,3,17,3.4,2.8,22,0,95.1,5,6,0,41,32,2.41
Leo Chenal,101463,LB,KC,3,3,3.0,3.0,16,0,87.5,1,1,0,5,1,1.67
Sean Murphy-Bunting,25891,CB,TEN,2,3,3.0,3.0,31,0,87.5,1,1,0,5,2,1.67
Amik Robertson,55619,CB,LV,1,3,3.0,3.0,23,0,118.8,1,1,0,20,20,6.67
Fred Warner,51222,LB,SF,2,3,3.0,3.0,28,0,91.7,1,1,0,6,1,2.0
Damarri Mathis,56143,CB,DEN,2,3,3.0,1.5,10,0,56.3,1,2,0,4,6,1.33
Jahlani Tavai,51055,LB,NE,2,6,3.0,3.0,19,0,106.3,2,2,0,19,10,3.17
Bobby Okereke,50954,LB,NYG,2,3,3.0,1.5,21,0,56.3,1,2,0,1,4,0.33
Yetur Gross-Matos,56444,ED,CAR,2,3,3.0,3.0,5,0,104.2,1,1,0,9,0,3.0
David Long Jr.,27377,S,LV,2,6,3.0,3.0,23,0,87.5,2,2,0,10,3,1.67
Malcolm Rodriguez,60731,LB,DET,2,3,3.0,3.0,11,0,104.2,1,1,0,9,8,3.0
Jonathan Owens,66930,S,GB,1,3,3.0,3.0,12,0,100.0,1,1,0,8,7,2.67
Azeez Al-Shaair,49792,LB,TEN,2,3,3.0,3.0,31,0,95.8,1,1,0,7,1,2.33
Kwon Alexander,9557,LB,PIT,3,9,3.0,3.0,25,0,118.8,3,3,0,46,8,5.11
Denzel Ward,49558,CB,CLV,2,3,3.0,3.0,8,0,87.5,1,1,0,5,6,1.67
Ernest Jones,81399,LB,LA,3,6,3.0,3.0,26,0,118.8,2,2,0,35,32,5.83
Steven Nelson,9531,CB,HST,1,3,3.0,1.5,13,1,43.8,1,2,0,19,18,6.33
Eric Kendricks,9478,LB,LAC,1,9,3.0,3.0,27,0,118.8,3,3,0,38,11,4.22
C.J. Mosley,8652,LB,NYJ,2,3,3.0,3.0,22,0,104.2,1,1,0,9,7,3.0
Harold Landry III,48600,ED,TEN,2,3,3.0,3.0,31,0,112.5,1,1,0,11,12,3.67
Juan Thornhill,50426,S,CLV,2,8,2.7,2.0,8,0,95.8,3,4,0,30,4,3.75
Adrian Amos,9575,S,NYJ,3,8,2.7,2.0,22,0,93.8,3,4,0,28,20,3.5
Michael Hoecht,108840,ED,LA,3,8,2.7,2.7,26,0,97.2,3,3,0,22,19,2.75
Tre Flowers,49059,CB,ATL,2,5,2.5,2.5,2,0,158.3,2,2,1,41,17,8.2
Byron Young,146932,ED,LA,2,5,2.5,2.5,26,0,102.1,2,2,0,17,6,3.4
Henry To'oTo'o,98982,LB,HST,3,12,2.4,2.0,13,0,87.5,5,6,0,30,23,2.5
A.J. Terrell,55586,CB,ATL,3,4,2.0,1.3,2,0,86.8,2,3,0,21,5,5.25
Frankie Luvu,51028,LB,CAR,2,4,2.0,2.0,5,0,106.3,2,2,0,19,5,4.75
Raheem Layne,55960,S,LAC,1,2,2.0,2.0,27,0,104.2,1,1,0,9,2,4.5
Will Harris,51336,CB,DET,1,2,2.0,2.0,11,0,95.8,1,1,0,7,7,3.5
Ronald Darby,9483,CB,BLT,2,2,2.0,2.0,3,0,95.8,1,1,0,7,3,3.5
Ashtyn Davis,49560,S,NYJ,3,4,2.0,2.0,22,0,112.5,2,2,0,22,8,5.5
James Houston,57810,ED,DET,2,2,2.0,2.0,11,0,118.8,1,1,0,31,9,15.5
Devin Lloyd,58238,LB,JAX,2,4,2.0,1.3,15,0,75.7,2,3,0,13,4,3.25
Jerrick Reed II,101322,S,SEA,1,2,2.0,2.0,29,0,95.8,1,1,0,7,0,3.5
Jordan Hicks,9517,LB,MIN,1,2,2.0,2.0,18,0,87.5,1,1,0,5,1,2.5
Josh Blackwell,55589,CB,CHI,2,7,1.8,1.8,6,0,118.8,4,4,0,79,39,11.29
J.C. Jackson,42781,CB,LAC,2,3,1.5,1.5,27,0,118.8,2,2,0,64,38,21.33
George Odum,31342,S,SF,1,1,1.0,1.0,28,0,87.5,1,1,0,5,2,5.0
Jaylon Jones,49374,CB,CHI,1,1,1.0,1.0,6,0,95.8,1,1,0,7,1,7.0
Brian Asamoah II,77195,LB,MIN,1,1,1.0,1.0,18,0,79.2,1,1,0,2,1,2.0
Akeem Davis-Gaither,34788,LB,CIN,1,1,1.0,1.0,7,0,79.2,1,1,0,-2,2,-2.0
Eli Apple,10644,CB,MIA,1,1,1.0,1.0,17,0,118.8,1,1,0,13,8,13.0
Darius Slay,7817,CB,PHI,1,1,1.0,1.0,24,0,118.8,1,1,0,23,21,23.0
Matthew Judon,10780,ED,NE,2,2,1.0,1.0,19,0,110.4,2,2,0,21,7,10.5
Anfernee Jennings,25449,LB,NE,1,1,1.0,1.0,19,0,79.2,1,1,0,1,3,1.0
Jonathan Jones,11217,CB,NE,1,1,1.0,1.0,19,0,95.8,1,1,0,7,4,7.0
John Johnson III,11847,S,LA,1,2,1.0,1.0,26,0,95.8,2,2,0,14,12,7.0
Tuli Tuipulotu,131840,ED,LAC,2,2,1.0,1.0,27,0,114.6,2,2,0,23,20,11.5
