player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Logan Kendall,82518,TE,IDAHO,6,0,0,,0,0,185,,73.8,79.1,62.3,74.8,57.1,0,1,0,,25.0,1,0,1,0.0,0,1,0,0,0,39,39,0,0,37,2,0,0,14,25,0,3,3,0,2,0,0,0,
Ben VanSumeren,82523,LB,MICH STATE,7,4,0,75.0,0,0,223,67.7,67.0,77.0,50.3,67.2,65.5,0,1,0,6,20.0,2,0,0,82.3,3,0,79,0,50,92,1,0,0,1,0,0,91,8,34,12,3,4,4,1,0,17,6,5.7
Demonte Meeks,82536,LB,AIR FORCE,9,9,0,37.5,0,0,101,60.3,51.3,84.2,67.0,39.9,67.2,2,4,0,15,14.3,4,0,0,49.5,3,3,261,2,107,329,47,0,0,47,0,0,282,48,174,18,12,15,8,9,0,31,11,10.3
Evan Tattersall,82541,LB,CAL,5,4,0,50.0,0,0,130,54.5,53.4,0.0,65.0,54.8,57.3,2,4,1,26,14.7,5,1,2,46.0,10,1,273,0,161,319,22,0,0,22,0,1,297,31,127,23,17,25,20,7,0,111,64,11.1
Quay Walker,82547,LB,GEORGIA,9,8,0,83.3,0,0,173,76.1,71.8,33.0,66.9,65.6,88.2,2,7,0,20,2.6,1,1,2,85.2,15,1,259,2,164,343,19,0,0,19,0,0,324,49,130,63,22,30,18,10,0,80,101,5.3
Channing Tindall,82548,LB,GEORGIA,9,12,0,91.7,0,0,173,79.3,80.3,80.3,65.3,75.8,83.1,1,2,0,19,8.9,4,0,0,88.2,11,3,214,3,107,232,3,0,0,3,0,0,229,26,99,12,24,29,12,6,0,62,34,5.6
Blake Carroll,82550,LB,GA STATE,9,17,0,74.1,0,1,175,52.4,59.5,48.1,90.7,54.6,55.9,8,11,1,80,19.4,14,1,1,132.3,20,5,539,0,245,552,2,0,0,2,0,2,550,41,266,8,31,41,27,24,4,287,194,14.4
Zach Dixon,82551,LB,GA STATE,3,5,0,100.0,1,0,175,37.5,32.7,0.0,,46.8,28.1,0,0,0,8,33.3,4,0,1,95.8,2,0,48,0,12,48,0,0,0,0,0,0,48,0,36,0,0,3,2,0,0,14,10,7.0
Adrian Jackson,82553,ED,OREGON,7,4,0,83.3,0,0,264,54.4,55.8,33.0,55.5,63.5,38.5,3,1,0,12,25.0,4,0,0,83.3,5,0,19,1,38,160,128,0,1,127,0,0,32,67,55,12,6,8,6,4,0,24,17,4.8
Nate Heaukulani,82556,LB,OREGON,8,7,0,62.5,0,0,264,42.3,44.7,82.8,45.4,55.6,36.8,0,7,1,21,28.1,9,0,0,59.9,10,0,304,0,148,332,16,0,0,16,0,0,316,56,128,12,9,16,16,7,0,122,61,12.2
Jacob Mangum-Farrar,82557,LB,STANFORD,8,3,0,62.5,0,0,300,64.3,62.1,80.4,55.8,60.0,60.5,1,3,0,19,15.6,5,0,0,81.8,5,0,223,2,100,248,7,0,0,7,0,2,241,13,135,14,10,24,8,4,0,53,29,10.6
Ricky Miezan,82558,LB,STANFORD,9,15,1,78.9,0,0,300,59.7,45.8,84.0,80.5,29.0,68.7,1,4,0,48,12.7,8,0,0,106.6,15,4,343,1,151,394,18,0,0,18,0,1,376,39,204,31,17,40,19,9,0,182,91,12.1
Palaie Gaoteote IV,82559,LB,OHIO STATE,6,3,0,100.0,0,0,260,29.9,52.4,78.5,74.2,64.1,81.6,0,1,0,26,0.0,0,0,0,118.8,3,1,43,1,15,56,9,0,0,9,0,0,47,9,32,3,3,3,3,2,0,50,20,16.7
Raymond Scott,82560,LB,USC,8,3,0,81.8,0,0,326,45.3,51.2,0.0,65.2,61.1,42.1,1,1,0,65,22.7,5,0,1,111.4,9,0,170,1,96,187,1,0,0,1,0,0,186,28,63,15,9,14,11,2,0,118,100,13.1
C.J. Goetz,82565,ED,WISCONSIN,9,2,0,,0,0,349,64.9,79.8,83.7,80.0,75.7,71.4,1,2,0,,9.1,1,0,0,0.0,0,2,0,0,23,146,144,0,0,98,46,0,2,45,78,2,10,8,0,5,0,0,0,
Jack Sanborn,82566,LB,WISCONSIN,9,17,0,71.4,0,0,349,70.2,87.6,84.1,80.4,84.1,73.6,6,10,0,22,10.8,7,1,0,106.5,10,3,431,2,149,460,9,0,0,9,0,0,451,116,195,18,36,41,14,19,1,71,29,7.1
Eyabi Anoma,82645,ED,TENN MARTN,3,0,0,,1,0,310,65.3,68.2,5.5,67.6,68.7,58.0,0,2,0,,0.0,0,0,1,0.0,0,2,5,0,12,77,71,1,0,66,4,0,6,46,19,1,2,2,0,4,0,0,0,
Ale Kaho,82646,LB,UCLA,9,5,0,75.0,0,0,324,42.2,48.2,80.7,64.9,51.0,49.1,3,3,0,14,22.2,6,0,0,95.3,6,2,193,0,94,227,16,0,0,16,0,2,211,41,92,15,6,16,8,8,0,59,25,9.8
Jaylen Moody,82649,LB,ALABAMA,6,4,0,33.3,0,0,103,69.7,62.2,77.5,60.4,50.7,65.2,0,0,1,7,11.1,1,0,1,2.8,1,1,72,1,40,79,4,0,0,4,0,0,75,10,29,2,3,4,3,1,0,7,0,7.0
Richard Jibunor,83016,ED,TROY,8,6,0,50.0,0,1,318,75.6,73.2,0.0,85.1,57.7,53.8,3,19,2,9,22.2,6,0,4,22.9,1,8,34,0,28,284,249,0,0,249,0,0,35,136,120,1,14,15,2,30,0,9,5,9.0
Terin Adams,83023,CB,W ILLINOIS,6,1,0,76.2,0,0,345,46.8,51.0,81.5,,75.1,64.5,0,0,0,88,13.3,2,1,0,157.2,16,0,9,175,116,192,2,0,0,2,0,2,190,0,76,4,5,12,21,0,4,320,157,20.0
Triston Anderson,83024,CB,ABILENE CH,6,2,0,59.1,0,0,100,63.2,67.3,82.6,57.7,81.2,86.3,0,0,0,30,0.0,0,3,2,110.8,13,0,9,223,117,243,9,0,0,9,0,2,234,4,122,0,4,11,22,0,2,154,102,11.8
Nathan Page,83027,CB,CENT ARK,3,1,0,65.0,0,0,132,53.5,54.2,80.6,,59.4,53.1,0,0,0,42,20.0,3,2,1,104.8,13,0,8,162,112,173,0,0,0,0,0,1,173,0,61,2,2,11,20,0,1,153,36,11.8
Tyric LeBeauf,83029,CB,BOISE ST,6,1,0,60.9,0,0,120,64.9,64.5,6.0,,67.2,72.3,0,0,3,44,7.7,1,1,1,87.5,14,0,5,252,138,264,0,0,0,0,0,2,264,0,126,5,6,11,23,0,2,250,78,17.9
Chigozie Anusiem,83031,CB,CAL,7,1,0,56.5,0,0,130,49.2,52.0,81.6,,68.5,85.3,0,0,0,46,0.0,0,2,4,116.9,13,0,12,236,148,249,1,0,0,1,0,0,248,0,101,0,5,10,23,0,2,214,75,16.5
Jordan Morris,83034,CB,COAST CAR,1,0,0,,0,0,141,62.1,68.4,70.1,,69.3,73.5,0,0,0,,0.0,0,0,0,0.0,0,0,6,11,3,17,0,0,0,0,0,0,17,0,14,0,0,1,0,0,0,0,0,
Derick Bush,83035,CB,COAST CAR,8,5,0,53.8,0,0,141,62.0,67.6,81.3,70.6,80.9,67.3,1,0,1,32,11.5,3,1,0,72.3,14,0,25,248,118,276,1,0,0,1,0,0,275,2,156,2,7,18,26,1,1,178,59,12.7
Mekhi Blackmon,83036,CB,COLORADO,8,9,0,63.3,0,0,143,70.5,68.6,0.9,61.8,65.6,65.6,0,3,1,34,14.3,6,2,4,91.3,19,0,43,257,269,483,6,0,0,6,0,2,477,6,208,175,10,27,30,3,2,202,108,10.6
Teja Young,83038,S,FAU,9,10,0,64.3,0,1,165,88.4,80.2,0.0,58.8,66.2,74.6,0,1,2,65,12.2,6,3,3,74.0,18,0,176,1,319,612,5,0,0,5,0,214,607,2,291,216,11,33,28,1,1,243,168,13.5
Tyler Gore,83040,S,GA STATE,2,0,0,100.0,0,0,175,61.2,53.2,0.0,59.6,52.3,23.6,0,0,0,9,66.7,2,0,1,104.2,1,0,15,5,21,47,0,0,0,0,0,19,47,1,25,8,0,1,1,0,0,9,0,9.0
Quavian White,83041,CB,GA STATE,8,5,0,55.0,0,0,175,64.3,63.1,84.2,,54.9,48.3,0,0,0,41,20.6,7,3,1,101.1,22,0,42,422,266,486,3,0,0,3,0,10,483,0,220,9,6,22,40,0,3,271,70,12.3
Stanley Garner,83042,CB,HAMPTON,4,2,0,57.1,0,0,178,66.0,65.8,79.7,59.3,62.6,63.8,0,0,0,40,12.5,1,1,0,130.1,8,0,10,133,86,143,0,0,0,0,0,0,143,1,56,0,3,5,14,0,2,137,21,17.1
Javon Scruggs,83047,S,LIBERTY,10,8,0,67.9,0,1,206,51.8,62.5,86.9,72.9,81.3,83.5,1,0,1,33,8.9,5,3,1,79.9,19,0,137,6,234,467,5,0,0,5,0,160,462,2,231,159,10,43,28,1,0,243,108,12.8
Jordan Oliver,83050,CB,HOU BAPT,3,0,0,78.6,0,0,183,54.4,54.1,80.7,,53.0,29.8,0,0,0,57,35.7,5,2,1,133.3,11,0,10,174,95,188,1,0,0,1,0,0,187,0,93,3,1,9,14,0,1,144,87,13.1
Chris Jackson,83053,S,WASH STATE,6,1,0,66.7,0,0,341,52.3,52.3,81.1,58.3,54.8,76.4,0,0,0,11,0.0,0,0,0,123.6,2,0,10,39,33,73,24,0,0,24,0,0,49,4,36,0,0,1,3,0,1,19,4,9.5
Davion Williams,83054,CB,W KENTUCKY,8,0,0,68.8,1,0,346,54.2,56.2,80.9,,64.4,51.5,0,0,1,32,18.8,3,1,4,75.3,11,0,16,164,95,188,5,0,0,5,0,1,183,0,93,2,3,13,16,0,0,161,70,14.6
Kalon Gervin,83055,CB,MICH STATE,3,1,0,78.6,0,0,223,58.6,61.5,80.7,71.6,68.5,67.4,0,1,0,41,11.1,2,0,1,110.1,11,0,4,124,86,133,5,0,0,5,0,0,128,2,45,0,6,15,14,1,0,146,44,13.3
Esaias Furdge,83059,CB,MISS STATE,5,1,0,100.0,0,0,227,73.4,76.2,72.0,,68.7,80.1,0,0,0,5,0.0,0,0,0,85.4,2,0,3,16,12,19,0,0,0,0,0,0,19,0,7,0,2,3,2,0,0,9,1,4.5
Donte Martin,83060,CB,NEW MEXICO,7,2,0,48.6,1,0,241,63.6,65.6,84.1,62.6,69.1,57.0,1,0,0,75,17.6,6,5,2,81.5,18,0,58,345,214,431,26,0,0,26,0,0,405,4,213,2,9,26,37,1,1,265,106,14.7
Sevyn Banks,83062,CB,OHIO STATE,7,0,0,63.6,0,0,260,61.2,62.3,81.6,60.0,65.9,30.0,0,0,0,17,33.3,4,2,2,107.8,7,0,33,240,183,287,0,0,0,0,0,1,287,1,103,12,2,8,11,0,1,59,24,8.4
Tyreke Johnson,83063,CB,NEBRASKA,1,0,0,,0,0,238,60.0,61.3,67.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,4,1,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,
Lance Boykin,83066,CB,COAST CAR,9,1,0,40.9,0,0,141,60.9,64.6,81.9,57.1,78.3,82.0,0,0,1,25,5.3,1,2,2,55.1,9,0,25,263,171,295,3,0,0,3,0,2,292,2,122,1,4,17,22,0,1,120,35,13.3
Verone McKinley III,83068,S,OREGON,9,10,0,60.9,0,0,264,68.5,64.4,50.1,54.4,57.7,49.9,1,2,4,29,22.2,14,3,1,71.4,14,0,117,9,378,642,14,0,0,14,0,411,628,16,248,91,10,39,23,3,2,161,56,11.5
Kahlef Hailassie,83072,CB,W KENTUCKY,9,8,0,62.2,1,0,346,59.1,60.7,83.9,55.2,66.0,70.0,0,0,1,44,10.0,4,4,3,96.6,23,0,43,379,236,438,12,0,0,12,0,1,426,3,199,3,4,28,37,0,2,319,105,13.9
Trent Gordon,83076,CB,ARKANSAS,2,0,0,0.0,0,0,111,62.5,64.8,70.1,,62.7,73.1,0,0,0,,0.0,0,0,0,39.6,0,0,2,3,4,8,0,0,0,0,0,0,8,0,4,3,1,1,1,0,0,0,0,
Cedarious Barfield,83078,S,S DIEGO ST,9,6,0,58.3,0,0,284,63.4,64.8,87.9,65.5,65.4,63.4,1,0,0,25,16.7,8,2,1,111.3,14,0,198,13,388,600,11,0,0,11,0,239,589,13,199,139,13,34,24,1,3,121,63,8.6
L.J. Anderson,83081,CB,WEBER ST,4,1,0,0.0,0,0,342,65.9,66.3,75.7,,62.5,76.2,0,0,0,,0.0,0,1,0,39.6,0,0,0,39,24,39,0,0,0,0,0,0,39,0,15,0,0,1,5,0,0,0,0,
Nehemiah Shelton,83083,CB,S JOSE ST,10,7,0,57.9,1,0,285,75.8,74.3,14.1,53.8,70.8,76.1,0,0,2,60,10.6,7,8,5,95.5,33,0,77,555,352,649,4,0,0,4,0,1,645,2,295,12,16,52,57,0,4,498,138,15.1
Kwameh Lewis,83087,CB,S ALABAMA,7,0,0,60.0,0,1,288,70.1,65.5,80.4,68.8,42.7,52.9,0,2,0,16,20.0,1,2,1,82.1,3,0,19,2,67,109,2,0,0,2,0,23,107,3,39,63,1,4,5,2,0,36,13,12.0
Donjae Logan,83089,S,STANFORD,2,0,0,,0,0,300,52.4,53.8,71.3,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,6,11,0,0,0,0,0,5,11,0,5,5,0,0,0,0,0,0,0,
Kendall Williamson,83090,S,STANFORD,9,12,0,63.6,0,0,300,62.9,65.1,49.2,,70.4,77.4,0,0,0,56,9.8,5,6,2,110.9,21,0,156,3,301,619,9,0,0,9,0,157,610,0,318,294,12,34,33,0,2,282,108,13.4
Ethan Bonner,83091,CB,STANFORD,2,0,0,50.0,0,0,300,63.0,62.3,0.0,,69.4,81.4,0,0,0,4,0.0,0,0,2,56.3,1,0,7,79,40,87,0,0,0,0,0,0,87,0,47,1,2,5,2,0,0,4,0,4.0
Aretavious Hendrix,83092,CB,STF AUSTIN,2,0,0,0.0,0,0,301,55.7,57.0,77.3,60.0,63.5,73.5,0,0,0,,0.0,0,0,1,39.6,0,0,0,53,30,55,1,0,0,1,0,1,54,1,24,0,0,1,3,0,0,0,0,
Craig Slocum,83096,S,TROY,9,3,0,53.8,0,0,318,48.9,51.8,81.0,,58.4,39.4,0,0,0,71,33.3,5,1,0,138.6,7,0,98,0,114,200,0,0,0,0,0,70,200,0,86,31,2,7,13,0,2,222,127,31.7
CD Daniels,83097,CB,UAB,6,2,0,62.5,0,0,321,57.6,60.7,79.9,72.6,67.3,51.7,0,1,0,13,23.1,3,1,1,75.5,5,0,8,135,79,146,1,0,0,1,0,0,145,2,65,2,2,8,8,1,0,41,13,8.2
Starling Thomas V,83098,CB,UAB,9,3,0,54.1,0,1,321,76.7,75.8,32.1,,70.7,72.2,0,0,2,44,10.3,3,6,3,86.4,20,0,17,421,256,461,0,0,0,0,0,5,461,0,205,17,9,23,37,0,4,229,55,11.5
Isaac Taylor-Stuart,83101,CB,USC,8,2,0,62.5,0,0,326,71.1,73.0,29.6,71.1,78.6,83.8,0,1,1,35,3.6,1,3,2,89.1,15,0,19,406,239,440,4,0,0,4,0,0,436,2,199,11,2,25,24,1,1,221,60,14.7
Chase Williams,83102,S,USC,9,13,0,60.0,0,0,326,50.9,48.2,82.7,51.0,45.1,39.5,1,1,0,29,25.4,15,0,1,106.5,9,0,268,12,214,443,26,0,0,26,0,82,417,18,211,54,13,31,15,2,1,116,54,12.9
Michael Anyanwu,83103,CB,UTAH ST,9,3,0,57.1,0,1,329,66.1,68.7,83.0,57.2,77.7,67.3,0,0,0,17,10.5,4,1,1,83.2,12,0,19,300,188,332,2,0,0,2,0,5,330,2,142,6,8,31,21,0,1,89,29,7.4
Corey Mayfield Jr.,83106,CB,UTSA,9,3,0,53.8,0,0,331,79.3,77.1,0.0,60.0,71.0,64.4,0,0,2,40,14.3,4,2,2,58.0,14,0,23,331,210,357,1,0,0,1,0,2,356,1,146,0,7,21,26,0,1,189,40,13.5
Josh Jones,83107,CB,IDAHO,4,2,0,66.7,0,0,185,54.6,57.4,78.3,58.3,67.4,53.6,0,0,0,9,20.0,1,0,0,75.7,2,0,6,76,32,85,1,0,0,1,0,1,84,1,52,0,0,2,3,0,0,13,5,6.5
Donte Burton,83110,CB,WISCONSIN,4,1,0,33.3,0,0,349,53.4,53.2,74.9,,56.7,79.7,0,0,1,16,0.0,0,0,1,12.5,1,0,4,24,18,32,0,0,0,0,0,3,32,0,14,1,0,3,3,0,0,16,6,16.0
Alexander Smith,83112,CB,WISCONSIN,7,0,0,42.9,0,0,349,57.9,56.8,80.5,,51.8,40.7,0,1,1,34,27.3,3,0,1,52.4,6,0,10,82,73,127,1,0,0,1,0,4,126,0,54,30,5,8,14,1,1,69,8,11.5
Travian Blaylock,83113,S,WISCONSIN,6,4,0,100.0,0,0,349,74.3,68.9,0.0,62.8,62.7,62.1,0,0,0,36,15.4,2,0,1,118.8,2,0,27,5,39,97,14,0,0,14,0,30,83,7,51,21,4,7,2,0,0,36,9,18.0
Tre Bugg III,83114,CB,AIR FORCE,9,4,1,65.4,0,1,101,73.7,74.9,83.3,67.7,73.9,73.9,0,1,1,48,10.0,5,6,0,89.5,34,0,92,400,273,501,4,0,0,4,0,1,497,4,224,3,17,41,52,1,2,351,119,10.3
Jalyn Armour-Davis,83120,CB,ALABAMA,8,2,0,57.6,0,0,103,78.7,78.0,84.2,51.8,67.5,74.4,1,1,3,43,8.7,2,3,2,41.2,19,0,9,441,290,470,2,0,0,2,0,1,468,3,177,16,7,19,33,2,0,230,50,12.1
Eddie Smith,83121,CB,ILLINOIS,3,0,0,100.0,0,1,187,49.8,51.8,73.8,,61.7,73.5,0,0,0,42,0.0,0,0,0,158.3,2,0,7,15,18,30,0,0,0,0,0,8,30,0,12,0,0,1,2,0,1,53,34,26.5
Josh Jobe,83122,CB,ALABAMA,8,3,0,68.4,0,0,103,65.0,65.2,36.0,,68.0,51.4,0,0,1,70,17.2,5,2,6,105.5,26,0,10,458,308,484,0,0,0,0,0,3,484,0,176,13,9,21,38,0,3,283,67,10.9
Brandon Bishop,83123,CB,LA LAFAYET,9,4,0,64.7,0,0,207,56.9,59.2,85.9,54.8,67.6,53.2,0,0,1,49,20.0,5,1,1,86.9,11,0,20,2,133,237,2,0,0,2,0,3,235,7,97,210,2,16,17,0,1,146,51,13.3
Calvontay Key,83127,CB,ALCORN ST,1,0,0,100.0,0,0,107,54.8,58.2,76.4,,68.4,52.6,0,0,0,33,33.3,1,0,0,118.8,2,0,1,47,22,48,0,0,0,0,0,0,48,0,26,0,1,2,2,0,0,48,4,24.0
Keyron Kinsler Jr.,83128,S,ALCORN ST,3,8,0,60.0,0,2,107,88.5,74.9,0.0,57.4,51.0,46.6,0,0,1,64,17.2,5,0,1,97.9,6,0,70,1,99,207,4,0,0,4,0,106,203,3,105,25,5,16,10,0,1,145,56,24.2
Mike Price,83130,S,E TENN ST,6,6,0,66.7,0,1,157,77.8,73.9,83.9,,62.2,55.2,0,1,0,12,18.2,8,2,0,76.6,12,0,110,6,203,346,0,0,0,0,0,152,346,0,143,78,11,30,18,1,0,82,19,6.8
Kaleb Dawson,83131,S,APP STATE,4,0,0,100.0,0,0,108,78.2,78.2,74.8,,72.3,68.3,0,0,0,7,16.7,2,0,0,85.4,2,0,14,0,14,41,0,0,0,0,0,14,41,0,27,13,5,10,2,0,0,9,3,4.5
LaDarrius Bishop,83138,CB,ARKANSAS,8,4,0,42.9,0,0,111,58.6,62.7,83.9,,78.3,69.1,0,0,0,59,11.1,1,1,2,120.2,6,0,10,326,173,347,7,0,0,7,0,0,340,0,174,4,1,4,14,0,2,144,25,24.0
Simeon Blair,83139,S,ARKANSAS,9,8,0,40.0,2,0,111,52.1,56.0,0.0,59.7,71.9,77.0,0,0,0,29,7.7,2,2,3,68.8,6,0,64,6,201,380,5,0,0,5,0,225,375,1,178,80,5,16,15,0,0,120,17,20.0
Joe Foucha,83141,S,ARKANSAS,9,13,0,57.9,0,0,111,67.0,66.7,13.0,50.3,71.3,69.1,0,3,0,25,13.3,8,1,2,89.8,11,1,167,16,266,520,65,0,0,65,0,150,455,7,247,122,21,39,19,4,1,100,37,9.1
Myles Mason,83143,S,LA TECH,7,8,0,54.5,0,1,208,65.4,66.4,81.3,54.4,68.9,74.9,0,0,0,15,8.3,2,2,0,67.2,6,0,57,0,93,164,1,0,0,1,0,69,163,8,63,37,2,14,11,0,0,52,28,8.7
Nathan Parodi,83145,S,ARKANSAS,1,0,0,,0,0,111,65.7,67.0,72.5,,64.5,78.8,0,0,0,,0.0,0,0,0,0.0,0,0,3,1,11,22,0,0,0,0,0,10,22,0,11,8,0,2,0,0,0,0,0,
Derrick Bean,83147,LB,ARK STATE,4,2,0,,0,0,113,62.0,65.4,74.8,57.7,66.1,78.6,0,0,0,,0.0,0,0,0,0.0,0,0,23,0,6,23,0,0,0,0,0,0,23,2,15,0,2,2,0,0,0,0,0,
Antonio Fletcher,83149,S,ARK STATE,5,5,0,66.7,0,0,113,46.3,46.8,81.9,60.0,49.1,48.2,0,0,0,25,22.2,6,0,0,109.7,4,0,90,3,107,202,0,0,0,0,0,75,202,1,94,34,6,16,6,0,0,77,27,19.3
Detravion Green,83150,S,ARK STATE,2,3,0,75.0,0,0,113,90.2,87.4,79.0,,60.6,73.7,0,0,0,1,11.1,1,2,0,77.1,3,0,34,0,36,71,0,0,0,0,0,0,71,0,35,37,4,5,4,0,0,0,10,0.0
Jaden Harris,83151,LB,ARK STATE,7,7,0,100.0,0,0,113,72.0,46.8,77.4,62.7,27.7,54.4,1,2,0,14,21.4,6,0,0,90.3,6,1,217,1,101,258,15,0,0,15,0,0,243,27,130,25,8,15,6,4,0,34,30,5.7
Ryan Ragone,83152,LB,MIAMI FL,3,2,0,100.0,0,0,220,61.7,62.9,72.9,53.7,66.1,80.6,0,0,0,4,0.0,0,0,0,83.3,1,0,22,0,12,24,1,0,0,1,0,0,23,4,8,1,3,3,1,0,0,4,0,4.0
Stanleigh Bentley,83153,CB,ARKAPB,6,3,0,56.3,0,0,112,44.5,45.0,14.6,58.8,52.6,56.3,0,0,0,60,20.8,5,2,3,136.5,9,0,60,2,165,299,3,0,0,3,0,66,296,2,132,168,3,16,16,0,2,184,41,20.4
Keyvien Johnson,83158,S,ARKAPB,1,1,0,100.0,0,0,112,32.2,35.4,0.0,,66.0,81.0,0,0,0,8,0.0,0,0,1,133.8,5,0,11,0,16,34,0,0,0,0,0,8,34,0,18,15,1,2,5,0,3,33,28,6.6
Tavores Pearson,83162,CB,ARMY,1,0,0,50.0,0,0,114,44.1,43.6,72.4,,55.2,42.6,0,0,0,50,50.0,1,0,0,95.8,1,0,0,15,9,15,0,0,0,0,0,0,15,0,6,0,0,1,2,0,0,50,9,50.0
Malkelm Morrison,83164,LB,ARMY,8,9,0,52.6,0,0,114,74.1,66.1,86.3,51.3,56.8,47.0,1,7,0,19,25.5,12,3,0,79.1,10,0,110,6,188,372,110,0,0,110,0,1,262,38,146,144,13,26,19,8,1,71,40,7.1
Julian McDuffie,83165,CB,ARMY,6,8,0,78.3,1,0,114,51.6,55.1,80.9,51.6,71.5,88.1,0,2,0,50,2.9,1,1,1,131.5,18,0,29,212,132,248,1,0,0,1,0,3,247,7,109,3,4,26,23,2,1,278,67,15.4
Cedrick Cunningham Jr.,83170,S,ARMY,8,5,0,58.8,0,1,114,74.2,74.7,84.1,78.2,69.8,83.2,1,0,0,28,7.9,3,2,0,94.0,10,1,228,1,232,426,7,0,0,7,0,110,419,8,186,80,17,30,17,2,1,95,30,9.5
Luke Cameron,83172,LB,E MICHIGAN,6,3,0,100.0,0,0,160,61.7,44.6,0.0,60.0,33.4,53.3,0,0,0,15,20.0,3,0,1,103.1,8,0,51,1,35,86,7,0,0,7,0,0,79,1,50,25,5,9,8,0,0,70,70,8.8
Roger McCreary,83176,CB,AUBURN,9,4,0,44.2,0,0,115,90.1,89.8,84.7,67.3,69.8,66.4,1,0,2,55,13.3,6,8,2,51.4,23,0,51,540,332,605,1,0,0,1,0,1,604,3,270,11,10,35,52,1,1,275,106,12.0
Smoke Monday,83177,S,AUBURN,9,12,1,68.0,1,0,115,74.7,74.6,0.0,80.2,79.6,68.1,3,1,1,40,13.5,7,1,5,103.3,17,1,181,11,302,556,32,0,0,32,0,166,524,18,236,164,15,33,25,5,2,207,99,12.2
Matthew Criddle,83178,CB,BYU,1,0,0,33.3,0,0,128,89.7,87.4,74.9,,63.3,79.0,0,0,1,6,0.0,0,1,0,2.8,1,0,12,1,20,34,0,0,0,0,0,4,34,0,14,17,2,3,3,0,0,6,6,6.0
Isaiah Herron,83181,CB,BYU,8,2,0,61.1,0,0,128,64.8,66.1,81.4,,68.9,73.8,0,0,0,58,7.1,1,2,2,85.9,11,0,21,206,143,236,0,0,0,0,0,1,236,0,93,7,3,11,18,0,0,142,57,12.9
Drew Jensen,83182,LB,BYU,9,6,0,71.4,0,0,128,74.2,62.3,76.0,71.9,43.7,43.2,2,1,1,26,22.7,5,0,0,60.1,5,0,88,0,56,108,12,0,0,12,0,1,96,8,44,7,8,11,7,3,0,64,27,12.8
Jared Kapisi,83183,S,BYU,6,0,0,100.0,0,0,128,49.1,49.6,76.9,,54.1,24.6,0,0,0,6,75.0,3,0,0,131.3,1,0,2,2,22,45,0,0,0,0,0,40,45,0,23,1,0,1,1,0,1,6,0,6.0
D'Angelo Mandell,83184,CB,BYU,10,2,0,65.9,0,0,128,65.0,65.4,38.8,60.0,64.8,75.6,0,0,0,45,7.4,2,3,2,103.3,27,0,39,476,305,533,2,0,0,2,0,1,531,0,228,15,8,23,41,0,1,376,153,13.9
Malik Moore,83185,S,BYU,10,5,0,62.5,0,0,128,82.5,76.1,87.8,59.9,57.1,57.0,0,0,3,21,17.2,5,3,0,52.1,5,0,49,7,314,557,7,0,0,7,0,471,550,2,241,22,0,19,8,0,0,72,20,14.4
Mitchell Price,83186,CB,BYU,5,0,0,,0,0,128,57.3,48.9,74.4,59.8,39.9,,0,0,0,,,0,0,0,0.0,0,0,6,12,10,28,1,0,0,1,0,1,27,1,17,8,0,0,0,0,0,0,0,
Hombre Kennedy,83189,S,CHARLES SO,8,7,0,51.4,0,0,135,73.1,70.8,43.6,,65.3,73.5,0,0,2,33,10.0,4,5,2,51.3,19,0,106,1,314,567,3,0,0,3,0,266,564,0,253,191,9,29,37,0,0,257,109,13.5
Aaron Maddox,83193,S,CAMPBELL,2,2,0,50.0,0,0,131,51.5,53.6,79.0,57.9,58.9,64.3,0,0,0,14,14.3,1,0,0,72.9,1,0,38,1,64,121,1,0,0,1,0,75,120,2,55,6,0,4,2,0,0,14,6,14.0
Hasaan Hypolite,83194,S,HOUSTON,9,7,0,64.3,0,0,182,60.6,59.1,82.2,48.2,57.9,48.6,0,1,1,29,22.0,9,0,0,94.3,9,0,141,4,137,273,0,0,0,0,0,83,273,4,132,45,9,25,14,1,2,97,78,10.8
LJ Wallace,83195,S,TULSA,6,0,0,60.0,0,1,320,67.1,58.1,78.2,47.8,46.6,49.1,0,1,0,16,26.7,4,0,0,74.6,3,0,52,4,41,105,0,0,0,0,0,13,105,2,62,36,3,11,5,1,0,27,6,9.0
Ray Robinson,83196,S,COLORADO,1,0,0,,0,0,143,60.3,60.7,64.1,,,,0,0,0,,,0,0,0,0.0,0,0,1,0,2,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,
