player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Trevor Penning,59963,T,NO,12,100.0,1,20,62.6,53.0,71.1,1,26,424,100.0,100.0,96.1,10,30,3,777,0,0,0,777,451,451,0,776,326,1
Alex Cappa,66578,G,CIN,12,100.0,1,7,53.0,48.8,53.6,3,22,497,100.0,100.0,96.7,2,29,4,776,0,0,0,776,529,529,776,0,247,0
Ted Karras,10855,C,CIN,12,100.0,1,7,60.8,78.7,49.6,4,10,497,100.0,100.0,98.2,2,16,2,776,776,0,0,776,529,529,0,0,247,0
Brian O'Neill,46854,T,MIN,12,100.0,0,18,83.8,82.8,78.9,0,10,420,100.0,100.0,98.6,3,11,1,774,0,0,0,774,457,457,0,771,317,3
Kevin Dotson,46735,G,LA,12,100.0,0,26,77.3,63.0,79.7,5,10,438,100.0,100.0,97.6,1,18,3,772,0,0,0,772,467,467,772,0,305,0
Landon Dickerson,41712,G,PHI,12,100.0,3,24,78.6,69.7,79.4,3,16,365,100.0,100.0,96.3,6,23,4,772,7,765,0,772,387,387,0,0,385,0
Rasheed Walker,81798,T,GB,12,100.0,1,12,64.9,81.3,48.4,1,20,382,100.0,100.0,96.7,8,23,2,772,0,1,771,772,407,407,0,0,365,0
Peter Skoronski,129737,G,TEN,12,100.0,1,31,59.8,69.9,57.1,6,16,437,100.0,100.0,96.8,7,25,3,769,0,769,0,769,467,467,0,0,302,0
Elgton Jenkins,46298,G,GB,12,100.0,0,12,59.2,81.6,55.3,1,10,382,100.0,100.0,98.3,8,12,1,768,72,694,0,768,407,407,0,2,361,0
JC Latham,146596,T,TEN,12,99.9,0,31,64.4,69.7,59.1,9,18,436,99.8,99.8,95.8,6,32,5,768,0,0,765,769,466,467,0,0,302,3
Zach Tom,55443,T,GB,12,100.0,3,12,84.8,82.4,85.1,2,12,382,100.0,100.0,97.9,5,15,1,767,0,1,0,767,407,407,1,765,360,0
Broderick Jones,124025,T,PIT,12,100.0,2,25,55.4,51.2,62.3,6,16,384,100.0,100.0,95.1,9,30,8,767,0,0,0,767,408,408,0,762,359,5
Taliese Fuaga,131732,T,NO,12,100.0,0,20,65.6,59.1,70.0,6,16,418,100.0,100.0,96.2,6,27,5,766,0,0,766,766,445,445,0,0,321,0
Matthew Bergeron,99658,G,ATL,12,100.0,1,2,64.6,69.9,62.4,8,13,406,100.0,100.0,96.9,6,23,2,764,0,763,0,764,442,442,0,0,322,0
Chris Lindstrom,46692,G,ATL,12,100.0,0,2,90.7,60.5,92.8,7,18,415,100.0,100.0,96.7,5,26,1,762,0,0,0,762,452,452,762,0,310,0
Colton McKivitz,29314,T,SF,12,100.0,0,28,70.3,69.3,69.1,6,18,421,100.0,100.0,96.9,5,25,1,760,0,0,0,760,447,447,0,760,313,0
Jake Brendel,11117,C,SF,12,100.0,1,28,62.2,47.1,69.6,2,15,421,100.0,100.0,98.0,8,17,0,759,759,0,0,759,447,447,0,0,312,0
Dominick Puni,163815,G,SF,12,100.0,0,28,81.1,71.1,80.5,0,20,420,100.0,100.0,97.4,4,21,1,759,0,0,0,759,446,446,759,0,313,0
O'Cyrus Torrence,102821,G,BUF,12,100.0,0,4,56.9,61.1,55.5,2,27,404,100.0,100.0,96.4,5,29,0,752,0,0,0,752,436,436,751,1,316,0
Joe Tippmann,101568,C,NYJ,12,100.0,0,22,75.9,68.1,76.1,2,9,466,100.0,100.0,98.4,1,13,2,745,745,0,0,745,492,492,0,0,253,0
Robert Jones,100786,G,MIA,12,100.0,0,17,60.7,54.9,61.5,2,12,418,100.0,100.0,97.4,3,18,4,743,0,742,0,743,446,446,0,0,297,0
Kolton Miller,47013,T,LV,12,100.0,2,23,77.7,82.7,64.3,4,12,464,100.0,100.0,96.8,4,23,7,739,0,0,738,739,501,501,0,0,238,1
Ethan Pocic,11813,C,CLV,11,100.0,0,8,60.4,62.3,61.3,5,18,486,100.0,100.0,97.2,4,25,2,735,708,27,0,735,520,520,0,0,215,0
Zion Johnson,99681,G,LAC,12,100.0,0,27,70.2,61.7,72.2,10,9,397,100.0,100.0,96.6,3,23,4,735,0,735,0,735,427,427,0,0,308,0
Bradley Bozeman,27934,C,LAC,12,100.0,2,27,61.8,49.4,66.0,4,12,397,100.0,100.0,97.5,3,18,2,735,735,0,0,735,427,427,0,0,308,0
Tyler Smith,98385,G,DAL,11,100.0,4,9,74.0,76.7,71.3,2,12,460,100.0,100.0,98.3,7,15,1,732,0,628,104,732,504,504,0,0,228,0
Braden Smith,46794,T,IND,12,99.9,5,14,66.2,67.8,75.6,2,18,402,99.8,99.8,96.5,12,24,4,730,0,0,0,731,431,432,0,729,299,2
Hjalte Froholdt,44959,C,ARZ,12,100.0,0,1,73.0,63.2,75.0,3,11,405,100.0,100.0,97.8,5,16,2,728,728,0,0,728,427,427,0,0,301,0
Paris Johnson Jr.,129749,T,ARZ,12,100.0,0,1,79.4,76.7,73.0,1,15,405,100.0,100.0,97.0,4,20,4,728,0,0,727,728,427,427,0,0,301,1
David Edwards,35941,G,BUF,12,100.0,0,4,62.5,58.7,62.3,1,18,402,100.0,100.0,97.6,3,19,0,727,0,724,0,727,434,434,0,3,293,0
Robert Hunt,46139,G,CAR,12,100.0,1,5,70.7,56.5,76.3,4,16,441,100.0,100.0,96.8,3,24,4,725,0,0,0,725,467,467,725,0,258,0
Darnell Wright,98480,T,CHI,11,100.0,2,6,75.7,73.0,79.3,3,13,418,100.0,100.0,96.9,7,21,5,721,0,0,0,721,463,463,0,720,258,1
Evan Brown,38709,G,ARZ,12,100.0,0,1,67.9,71.6,62.6,0,14,392,100.0,100.0,97.7,1,16,2,720,0,720,0,720,413,413,0,0,307,0
Graham Barton,122367,C,TB,11,100.0,1,30,55.8,63.4,55.9,1,16,424,100.0,100.0,97.8,8,18,1,714,714,0,0,714,447,447,0,0,267,0
Cordell Volson,30614,G,CIN,11,100.0,1,7,58.4,50.1,63.4,8,20,453,100.0,100.0,95.8,5,33,5,714,0,714,0,714,480,480,0,0,234,0
Dion Dawkins,11818,T,BUF,12,100.0,0,4,71.5,79.9,65.6,2,11,401,100.0,100.0,97.6,9,16,3,712,0,0,712,712,433,433,0,0,279,0
Connor McGovern,41714,C,BUF,12,100.0,0,4,70.1,67.3,69.8,0,17,397,100.0,100.0,97.9,2,17,0,710,710,0,0,710,427,427,0,0,283,0
Kaleb McGary,46912,T,ATL,11,100.0,0,2,66.4,63.1,66.5,7,10,370,100.0,100.0,96.6,2,21,4,700,0,0,0,700,400,400,0,699,300,0
Matt Pryor,46647,G,CHI,10,100.0,2,6,70.1,81.0,67.0,0,11,414,100.0,100.0,97.5,6,16,5,698,0,49,1,698,458,458,588,59,240,1
John Simpson,41715,G,NYJ,12,100.0,0,22,81.8,75.6,83.9,6,4,438,100.0,100.0,98.6,4,11,1,698,0,698,0,698,462,462,0,0,236,0
Frank Ragnow,39137,C,DET,11,100.0,0,11,89.7,64.2,92.0,5,6,355,100.0,100.0,97.9,3,13,2,697,697,0,0,697,365,365,0,0,332,0
Josh Myers,59992,C,GB,11,100.0,0,12,52.1,68.8,47.0,4,15,339,100.0,100.0,97.2,3,19,0,696,696,0,0,696,361,361,0,0,335,0
Andrew Wylie,12333,T,WAS,11,99.7,1,32,61.7,66.5,55.0,3,15,377,99.7,99.5,97.6,5,18,0,694,0,0,0,696,399,401,0,683,295,12
Kevin Zeitler,7032,G,DET,11,100.0,0,11,90.2,78.0,88.4,4,4,348,100.0,100.0,98.0,1,11,3,692,0,0,0,692,360,360,692,0,332,0
Jermaine Eluemunor,11914,T,NYG,11,100.0,3,21,63.8,66.1,63.6,9,15,397,100.0,100.0,96.2,8,27,3,690,0,0,79,690,430,430,0,610,260,1
Brandon Scherff,9438,G,JAX,12,100.0,1,15,63.1,72.9,56.8,1,11,413,100.0,100.0,98.5,2,12,0,688,0,0,0,688,433,433,688,0,255,0
Michael Jordan,28021,G,NE,12,100.0,0,19,51.4,60.4,44.8,3,17,405,100.0,100.0,96.8,2,23,3,684,0,683,0,684,441,441,0,0,243,1
Mitch Morse,9482,C,JAX,12,100.0,0,15,59.2,59.8,58.2,0,7,413,100.0,100.0,98.4,1,10,3,684,684,0,0,684,433,433,0,0,251,0
Roger Rosengarten,131912,T,BLT,12,100.0,1,3,63.6,67.2,56.4,0,21,350,100.0,100.0,95.9,4,25,4,679,0,0,7,679,378,378,0,672,301,0
Joe Alt,147481,T,LAC,11,100.0,0,27,78.1,76.3,75.3,1,9,368,100.0,100.0,97.3,6,15,5,679,0,0,2,679,396,396,0,676,283,1
Tristan Wirfs,64818,T,TB,11,100.0,0,30,86.6,92.7,73.1,0,7,412,100.0,100.0,99.2,5,7,0,678,0,1,676,678,434,434,0,0,244,1
Spencer Brown,42296,T,BUF,11,100.0,3,4,72.1,74.4,78.9,3,11,355,100.0,100.0,97.7,12,15,1,676,0,0,1,676,384,384,1,674,292,0
Dillon Radunz,30551,G,TEN,11,100.0,0,31,56.4,59.9,54.4,2,13,387,100.0,100.0,96.8,4,20,5,676,0,0,0,676,416,416,676,0,260,0
Aaron Banks,59983,G,SF,11,100.0,0,28,68.6,62.6,71.3,4,17,383,100.0,100.0,97.0,3,22,1,675,0,675,0,675,405,405,0,0,270,0
Zach Frazier,123419,C,PIT,10,100.0,2,25,77.7,62.8,81.4,2,5,337,100.0,100.0,98.7,3,8,1,671,671,0,0,671,363,363,0,0,308,0
Lane Johnson,7786,T,PHI,11,100.0,0,24,84.5,87.4,79.6,1,5,300,100.0,100.0,99.0,4,6,0,667,0,0,3,667,321,321,0,662,346,2
Wanya Morris,98247,T,KC,11,99.9,3,16,50.7,54.0,51.2,7,21,390,99.7,99.8,95.1,10,33,5,667,0,0,665,668,415,416,0,0,252,3
Anton Harrison,122929,T,JAX,12,100.0,0,15,63.2,64.6,57.2,3,18,399,100.0,100.0,96.6,2,24,3,666,0,0,3,666,417,417,0,663,249,0
Beaux Limmer,99067,C,LA,11,100.0,0,26,62.1,41.1,72.1,4,10,362,100.0,100.0,97.8,5,15,1,665,665,0,0,665,390,390,0,0,275,0
DJ Glaze,129511,T,LV,10,100.0,0,23,62.5,59.1,66.5,6,21,416,100.0,100.0,96.0,7,30,3,662,0,0,0,662,450,450,0,662,212,0
Sean Rhyan,72009,G,GB,12,100.0,0,12,57.0,69.6,52.2,3,8,330,100.0,100.0,97.4,4,14,3,659,4,7,1,659,349,349,647,0,310,0
Cam Robinson,11789,T,MIN,12,100.0,2,18,67.5,75.1,59.9,3,20,391,100.0,100.0,95.8,7,28,5,659,0,0,657,659,412,412,0,0,247,2
Rashawn Slater,59971,T,LAC,11,100.0,1,27,90.8,89.2,83.1,3,8,357,100.0,100.0,97.6,3,14,3,657,0,0,655,657,385,385,0,0,272,2
Terron Armstead,7856,T,MIA,11,100.0,0,17,91.0,87.4,86.0,1,9,371,100.0,100.0,98.4,1,11,1,652,0,0,652,652,391,391,0,0,261,0
Trent Williams,5529,T,SF,10,100.0,1,28,85.6,84.5,81.4,3,13,358,100.0,100.0,97.5,5,17,1,649,0,0,649,649,381,381,0,0,268,0
Mason McCormick,78326,G,PIT,10,100.0,0,25,59.5,67.0,55.2,1,10,331,100.0,100.0,98.3,2,11,0,645,0,82,0,645,350,350,550,0,295,13
Alaric Jackson,40972,T,LA,10,100.0,0,26,74.8,78.7,71.3,4,9,355,100.0,100.0,97.3,5,16,3,642,0,0,642,642,382,382,0,0,260,0
Braxton Jones,60092,T,CHI,10,100.0,2,6,75.5,78.6,69.7,2,19,379,100.0,100.0,96.4,7,24,3,642,0,0,641,642,422,422,0,0,220,1
Demontrey Jacobs,56619,T,NE,11,100.0,1,19,39.9,39.7,47.0,5,28,387,100.0,100.0,93.7,8,41,8,641,0,0,138,641,422,422,0,503,219,0
Mekhi Becton,59818,G,PHI,11,100.0,0,24,72.6,61.0,73.0,2,14,301,100.0,100.0,96.3,3,19,3,640,0,0,0,640,321,321,640,0,319,0
Zack Martin,8651,G,DAL,10,100.0,1,9,65.6,62.0,63.3,1,18,408,100.0,100.0,96.4,1,24,5,638,0,0,0,638,447,447,638,0,191,0
Damien Lewis,81532,G,CAR,11,100.0,2,5,75.9,77.5,74.9,2,11,396,100.0,100.0,97.9,5,15,2,634,0,634,0,634,419,419,0,0,215,0
Jackson Powers-Johnson,146550,G,LV,10,100.0,0,23,59.2,61.6,67.9,2,13,389,100.0,100.0,97.6,11,17,2,621,287,305,0,621,419,419,29,0,202,0
Trey Pipkins III,91462,G,LAC,11,100.0,2,27,64.3,51.7,71.7,2,13,353,100.0,100.0,96.5,4,20,5,620,0,0,15,620,381,381,549,55,239,1
Connor Williams,46216,C,SEA,9,100.0,0,29,63.9,62.3,71.0,3,6,385,100.0,100.0,98.3,8,11,2,618,618,0,0,618,427,427,0,0,191,0
Amarius Mims,146719,T,CIN,10,99.8,1,7,59.3,61.0,55.6,3,20,390,99.7,99.8,96.3,2,26,3,616,0,0,0,617,416,417,0,616,200,1
Taylor Decker,10650,T,DET,10,99.8,1,11,73.8,71.9,70.0,3,10,306,99.7,99.7,95.9,3,19,6,610,0,0,608,611,316,317,0,0,294,3
Teven Jenkins,41534,G,CHI,11,100.0,1,6,75.3,74.0,74.6,1,11,378,100.0,100.0,97.4,3,16,4,609,0,609,0,609,414,414,0,0,195,0
Vederian Lowe,59741,T,NE,10,99.8,2,19,55.9,66.1,50.6,3,18,344,99.7,99.7,95.8,11,25,4,604,0,0,605,605,374,375,0,0,230,0
Ikem Ekwonu,98286,T,CAR,10,100.0,1,5,73.8,70.8,82.5,4,17,374,100.0,100.0,96.4,11,24,3,601,0,0,600,601,396,396,0,0,205,1
Alijah Vera-Tucker,57107,G,NYJ,10,100.0,1,22,72.8,72.4,71.4,4,3,380,100.0,100.0,98.0,4,11,4,594,0,0,0,594,399,399,594,0,195,0
Tyron Smith,6161,T,NYJ,10,100.0,3,22,73.6,72.3,72.3,4,13,365,100.0,100.0,96.3,6,22,5,592,0,0,592,592,386,386,0,0,206,0
Mike McGlinchey,46275,T,DEN,9,100.0,1,10,73.0,73.1,71.5,0,11,355,100.0,100.0,97.9,5,13,2,588,0,0,0,588,375,375,0,587,213,0
Taylor Moton,11819,T,CAR,10,100.0,1,5,72.1,80.4,57.2,1,8,356,100.0,100.0,98.7,1,9,0,585,0,0,0,585,377,377,0,585,208,0
Ed Ingram,59819,G,MIN,9,100.0,0,18,54.0,49.1,58.1,3,16,306,100.0,100.0,95.3,3,24,5,580,0,0,0,580,332,332,580,0,248,0
Anthony Bradford,99103,G,SEA,11,100.0,0,29,50.1,53.0,57.7,1,20,358,100.0,100.0,95.7,10,26,5,578,0,0,0,578,392,392,578,0,186,0
Ezra Cleveland,41973,G,JAX,10,100.0,0,15,68.2,74.8,61.1,2,5,341,100.0,100.0,97.8,0,11,4,576,0,576,0,576,358,358,0,0,218,0
Ryan Neuzil,41123,C,ATL,9,100.0,0,2,58.5,63.5,60.6,2,7,320,100.0,100.0,98.3,7,10,1,573,572,0,0,573,345,345,0,0,228,0
Bernhard Raimann,77948,T,IND,10,100.0,0,14,84.7,85.1,76.9,1,8,304,100.0,100.0,97.5,1,12,3,563,0,0,563,563,322,322,0,0,241,0
Luke Wattenberg,41024,C,DEN,9,100.0,2,10,60.8,79.6,53.4,2,3,333,100.0,100.0,99.2,5,5,0,561,561,0,0,561,356,356,0,0,205,0
Kenyon Green,99052,G,HST,9,100.0,1,13,39.4,40.9,45.2,4,18,325,100.0,100.0,95.1,7,27,5,561,0,561,0,561,347,347,0,0,214,0
Luke Goedeke,77548,T,TB,8,100.0,0,30,66.3,74.1,59.5,0,10,316,100.0,100.0,98.1,4,11,1,555,0,0,0,555,338,338,1,554,217,0
Dylan Parham,60953,G,LV,10,100.0,0,23,75.7,68.9,74.7,0,17,350,100.0,100.0,96.7,1,20,3,549,0,0,0,549,378,378,549,0,171,0
Tyler Guyton,123076,T,DAL,10,100.0,4,9,49.2,57.1,56.5,5,13,348,100.0,100.0,96.0,16,23,5,547,0,0,545,547,381,381,0,0,166,2
Wyatt Teller,46131,G,CLV,8,100.0,0,8,61.4,61.7,62.8,3,11,358,100.0,100.0,97.8,4,15,1,547,0,0,0,547,383,383,547,0,164,0
Ben Brown,59869,C,NE,8,100.0,0,19,49.7,54.0,53.0,2,6,332,100.0,100.0,97.6,5,12,4,543,543,0,0,543,363,363,0,0,180,0
Austin Jackson,60816,T,MIA,8,100.0,2,17,60.0,60.1,64.3,3,9,293,100.0,100.0,96.9,6,15,3,542,0,0,0,542,312,312,0,541,230,0
Morgan Moses,8701,T,NYJ,10,100.0,1,22,65.9,71.3,62.4,2,7,320,100.0,100.0,98.3,5,10,1,535,0,0,0,535,340,340,0,535,195,0
Isaac Seumalo,10713,G,PIT,8,100.0,1,25,67.6,60.7,71.8,0,14,274,100.0,100.0,97.1,5,15,1,534,0,534,0,534,290,290,0,0,244,0
Jordan Mailata,66916,T,PHI,8,100.0,1,24,94.9,91.5,94.2,0,9,259,100.0,100.0,97.9,3,10,1,524,0,0,521,524,274,274,0,0,250,3
Brandon Coleman,123068,T,WAS,12,100.0,1,32,63.4,60.0,64.1,2,13,276,100.0,100.0,95.5,2,20,5,521,0,0,513,521,298,298,0,1,223,7
Kelvin Beachum,7229,T,ARZ,10,100.0,0,1,62.8,73.7,53.2,0,6,263,100.0,100.0,97.7,3,9,3,521,0,0,0,521,274,274,0,519,247,2
Dawand Jones,101550,T,CLV,9,100.0,0,8,46.3,57.6,45.7,7,11,340,100.0,100.0,96.2,8,22,4,511,0,0,176,511,364,364,1,334,147,0
Cesar Ruiz,59857,G,NO,8,100.0,0,20,68.2,63.0,67.3,1,3,249,100.0,100.0,98.8,1,5,1,509,0,0,0,509,265,265,509,0,244,0
Andre James,47058,C,LV,8,100.0,0,23,54.6,66.1,49.2,1,9,304,100.0,100.0,97.7,2,12,2,500,500,0,0,500,325,325,0,0,175,0
Lloyd Cushenberry III,41924,C,TEN,8,100.0,0,31,55.4,57.2,54.9,1,13,279,100.0,100.0,97.5,3,14,0,499,499,0,0,499,299,299,0,0,200,0
Rob Havenstein,9490,T,LA,8,100.0,0,26,69.6,68.2,69.1,2,6,258,100.0,100.0,97.3,3,11,3,489,0,0,0,489,277,277,0,489,212,0
Jack Conklin,10642,T,CLV,7,100.0,0,8,68.3,67.7,64.6,0,20,303,100.0,100.0,95.4,1,24,4,480,0,0,0,480,325,325,0,480,155,0
Orlando Brown Jr.,46227,T,CIN,9,100.0,0,7,58.7,71.4,48.2,3,7,307,100.0,100.0,97.4,6,13,3,473,0,0,471,473,325,325,0,0,148,2
Dalton Tucker,81717,G,IND,8,100.0,0,14,53.3,48.7,53.0,4,18,258,100.0,100.0,95.0,1,24,2,464,0,0,0,464,279,279,464,0,185,0
Nicholas Petit-Frere,82003,T,TEN,8,100.0,1,31,48.2,39.4,58.4,3,23,257,100.0,100.0,91.4,7,35,9,453,0,0,1,453,274,274,0,449,179,3
Jordan Meredith,60235,G,LV,7,100.0,0,23,81.8,76.6,79.4,0,5,288,100.0,100.0,99.1,1,5,0,444,0,235,0,444,309,309,209,0,135,0
Andrew Thomas,59701,T,NYG,6,100.0,1,21,75.4,71.8,73.8,4,8,244,100.0,100.0,95.9,3,16,4,416,0,0,413,416,261,261,0,0,155,3
Stone Forsythe,41795,T,SEA,6,100.0,1,29,43.1,41.3,51.6,4,29,269,100.0,100.0,93.1,3,35,2,414,0,0,0,414,298,298,0,413,116,1
Cody Ford,39805,T,CIN,10,99.5,0,7,53.1,54.3,50.5,6,17,248,99.2,99.3,94.6,1,25,2,409,0,62,304,411,267,269,0,20,142,25
Cornelius Lucas,9025,T,WAS,9,100.0,1,32,73.6,81.4,64.6,0,9,218,100.0,100.0,97.5,3,10,1,405,0,0,318,405,232,232,0,81,173,6
Fred Johnson,46951,T,PHI,9,100.0,1,24,52.7,42.9,60.0,3,22,183,100.0,100.0,89.3,4,32,7,399,0,0,283,399,193,193,0,112,206,4
Christian Darrisaw,77373,T,MIN,7,100.0,1,18,81.4,79.9,82.3,1,7,209,100.0,100.0,97.1,5,10,2,392,0,0,392,392,231,231,0,0,161,0
