player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Tashaun Gipson Sr.,7288,S,SF,14,0,0,28,61.8,0,1,6,1.0,33.3,2,0,25.0,1,580,6,2,0,66.9,0,0,3,1.1,33.3,1,33.3,1,281,3,1
Harrison Smith,7641,S,MIN,12,0,1,18,56.0,0,2,11,2.3,0.0,0,1,9.1,0,522,12,2,0,63.2,0,2,4,1.7,0.0,0,25.0,0,239,4,2
Johnathan Hankins,7830,DI,DAL,10,1,1,9,50.8,1,3,96,99.1,4.2,4,1,2.1,0,107,106,4,0,54.7,0,1,22,100.0,4.5,1,2.3,0,24,24,1
Jon Bostic,7831,LB,WAS,9,0,0,32,50.6,0,1,10,6.7,0.0,0,0,5.0,0,150,10,1,0,53.1,0,0,4,7.5,0.0,0,0.0,0,53,4,0
Jamie Collins Sr.,7833,LB,NE,3,0,0,19,56.1,0,0,3,23.1,0.0,0,0,0.0,0,13,3,0,0,,0,0,0,0.0,,0,,0,1,0,0
Tyrann Mathieu,7850,S,NO,14,0,0,20,72.2,1,1,14,3.1,7.1,1,2,14.3,1,555,17,3,0,74.1,1,1,8,3.6,0.0,0,12.5,0,251,9,2
John Jenkins,7863,DI,MIA,13,0,0,17,62.5,0,9,106,99.1,10.4,11,0,4.2,0,110,109,9,0,69.4,0,5,29,100.0,20.7,6,8.6,0,29,29,5
Logan Ryan,7864,S,TB,7,0,0,30,54.2,0,1,5,2.7,0.0,0,0,10.0,0,222,6,1,0,,0,0,0,0.0,,0,,0,112,0,0
Duron Harmon,7872,S,LV,14,1,0,23,56.5,0,2,19,3.5,5.3,1,0,5.3,0,547,19,2,0,54.0,0,2,3,1.5,33.3,1,33.3,0,206,3,2
Brandon Williams,7875,DI,KC,2,0,0,16,62.1,1,1,25,96.3,8.0,2,0,4.0,0,27,26,2,0,56.3,1,0,4,100.0,25.0,1,12.5,0,4,4,1
Akeem Spence,7882,DI,SF,6,0,0,28,46.9,0,1,62,98.6,1.6,1,0,0.8,0,69,68,1,0,48.8,0,1,20,100.0,5.0,1,2.5,0,23,23,1
William Gholston,7908,DI,TB,14,0,0,30,56.3,3,4,168,98.9,6.0,10,1,2.1,0,178,176,7,0,53.6,0,1,43,100.0,4.7,2,1.2,0,45,45,1
Steven Means,7929,ED,BLT,1,0,0,3,65.1,0,1,17,94.7,11.8,2,0,2.9,0,19,18,1,0,66.6,0,0,8,100.0,12.5,1,0.0,0,9,9,0
A.J. Klein,7930,LB,BUF,3,0,0,4,60.7,0,1,7,13.5,14.3,1,0,7.1,0,52,7,1,0,55.3,0,0,2,11.8,0.0,0,0.0,0,17,2,0
Micah Hyde,7941,S,BUF,2,0,0,4,59.1,0,0,1,1.4,0.0,0,0,0.0,0,71,1,0,0,,0,0,0,0.0,,0,,0,38,0,0
Jordan Poyer,8000,S,BUF,10,0,0,4,56.1,0,0,14,3.6,7.1,1,0,0.0,0,413,15,0,0,52.5,0,0,5,2.7,0.0,0,0.0,0,187,5,0
Nick Williams,8006,DI,NYG,8,2,0,21,52.7,1,6,117,99.2,5.1,6,0,3.0,0,123,122,7,1,64.6,1,4,24,96.2,20.8,5,10.4,0,26,25,5
Tony Jefferson,8361,S,NYG,6,0,0,21,46.1,0,2,22,26.7,4.5,1,0,4.5,0,90,24,2,0,49.2,0,2,13,26.8,7.7,1,7.7,0,56,15,2
Brandon Copeland,8378,ED,BLT,3,0,0,3,53.4,0,2,33,94.3,12.1,4,0,6.1,1,35,33,3,0,57.7,0,2,18,100.0,22.2,4,11.1,1,18,18,3
Chris Banjo,8419,S,ARZ,8,0,0,1,58.7,0,0,1,4.5,0.0,0,0,0.0,0,22,1,0,0,58.7,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Nickell Robey-Coleman,8483,CB,LV,1,0,0,23,52.4,0,0,3,27.3,0.0,0,0,0.0,0,11,3,0,0,54.4,0,0,2,33.3,0.0,0,0.0,0,6,2,0
Mike Purcell,8530,DI,DEN,14,0,0,10,60.9,1,6,172,100.0,9.3,16,1,2.6,1,191,191,8,0,67.2,1,4,55,100.0,18.2,10,4.5,0,63,63,5
Jadeveon Clowney,8636,ED,CLV,11,3,0,8,71.3,1,22,257,98.6,13.6,35,2,5.6,3,281,277,26,0,76.8,0,13,96,100.0,18.8,18,8.9,2,106,106,15
Khalil Mack,8640,ED,LAC,14,2,2,27,69.3,4,36,384,91.9,14.3,55,2,7.0,7,444,408,47,1,68.1,3,21,186,94.8,18.3,34,9.1,5,212,201,29
Anthony Barr,8644,LB,DAL,11,0,0,9,65.3,2,4,30,12.2,16.7,5,2,13.3,1,263,32,7,0,71.1,1,2,15,14.5,20.0,3,10.0,0,110,16,3
Aaron Donald,8648,DI,LA,11,2,0,26,90.7,7,28,383,100.0,19.1,73,2,5.9,5,396,396,40,1,90.1,4,16,140,100.0,22.1,31,10.0,4,148,148,24
Kyle Fuller,8649,CB,BLT,1,0,0,3,59.1,0,0,1,1.6,0.0,0,1,0.0,0,62,1,0,0,,0,0,0,0.0,,0,,0,31,0,0
C.J. Mosley,8652,LB,NYJ,14,0,0,22,62.5,1,1,28,6.0,14.3,4,4,10.7,2,551,33,4,0,51.1,0,1,13,7.5,7.7,1,11.5,1,228,17,2
Jimmie Ward,8665,S,SF,8,0,1,28,56.7,1,0,9,3.1,11.1,1,1,5.6,0,295,9,1,0,63.2,1,0,4,2.6,25.0,1,12.5,0,151,4,1
Bradley Roby,8666,CB,NO,10,0,0,20,71.2,0,2,6,2.3,0.0,0,3,16.7,0,308,7,2,0,59.0,0,0,1,0.7,0.0,0,0.0,0,141,1,0
Demarcus Lawrence,8669,ED,DAL,14,0,0,9,71.7,7,33,331,97.5,14.2,47,1,7.9,6,357,348,46,0,75.3,4,18,151,98.1,19.2,29,9.3,3,159,156,25
Kyle Van Noy,8675,ED,LAC,14,0,0,27,50.9,4,15,260,73.9,9.2,24,2,4.4,2,372,275,21,0,46.1,1,8,127,81.5,9.4,12,3.5,0,168,137,9
Lamarcus Joyner,8676,S,NYJ,13,0,0,22,82.5,2,1,9,1.7,33.3,3,3,16.7,0,518,9,3,0,56.5,0,0,2,1.0,0.0,0,0.0,0,209,2,0
Jeremiah Attaochu,8685,ED,LAC,3,0,0,27,62.7,0,1,5,100.0,20.0,1,0,10.0,0,5,5,1,0,54.6,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Christian Kirksey,8706,LB,HST,14,0,0,13,83.6,3,10,44,9.7,22.7,10,0,23.9,4,497,48,17,0,90.3,1,3,17,9.3,29.4,5,35.3,4,193,18,8
Justin Ellis,8742,DI,NYG,14,0,0,21,47.9,0,1,122,99.2,1.6,2,0,1.2,1,132,131,2,0,48.9,0,0,28,97.0,0.0,0,0.0,0,33,32,0
DaQuan Jones,8747,DI,BUF,14,0,1,4,73.0,7,16,335,100.0,12.2,41,2,4.9,5,365,365,28,0,78.7,5,13,157,100.0,19.7,31,8.3,4,171,171,22
Dontae Johnson,8764,CB,SF,1,0,0,28,53.8,0,0,2,20.0,0.0,0,0,0.0,0,10,2,0,0,59.5,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Kevin Pierre-Louis,8767,LB,HST,2,0,0,13,68.0,0,1,2,9.5,0.0,0,1,25.0,0,21,2,1,0,,0,0,0,0.0,,0,,0,6,0,0
Brent Urban,8769,DI,BLT,13,2,0,3,55.1,0,5,109,98.3,4.6,5,0,3.2,1,120,118,6,1,54.2,0,1,33,100.0,3.0,1,1.5,0,36,36,1
Devon Kennard,8809,ED,BLT,7,0,0,3,54.1,2,2,62,88.2,8.1,5,0,3.2,0,76,67,4,0,61.1,1,1,19,100.0,15.8,3,5.3,0,21,21,2
T.J. Carrie,8853,CB,CAR,3,0,0,5,49.0,0,1,7,19.4,0.0,0,0,7.1,0,36,7,1,0,49.4,0,1,6,21.4,0.0,0,8.3,0,28,6,1
Shelby Harris,8869,DI,SEA,11,1,0,29,64.5,3,20,263,100.0,11.4,30,0,5.1,2,275,275,25,1,68.8,3,16,150,100.0,15.3,23,7.7,2,157,157,21
Denico Autry,8982,ED,TEN,10,2,1,31,76.1,10,27,309,96.8,17.2,53,2,8.3,7,344,333,44,1,88.4,9,22,169,97.4,26.6,45,13.3,7,189,184,38
Shaquil Barrett,9000,ED,TB,8,0,0,30,65.1,4,15,200,85.8,16.5,33,1,6.3,3,246,211,22,0,66.5,1,11,89,88.6,24.7,22,10.1,3,105,93,15
Christian Jones,9020,ED,SEA,2,0,0,29,40.5,0,1,4,50.0,0.0,0,0,12.5,0,8,4,1,0,,0,0,0,0.0,,0,,0,2,0,0
Kerry Hyder,9045,DI,SF,14,1,0,28,58.1,2,9,203,100.0,8.9,18,0,3.2,1,211,211,12,0,66.7,2,7,93,100.0,15.1,14,4.8,0,96,96,9
Adrian Phillips,9177,S,NE,14,0,0,19,58.6,1,2,7,1.8,42.9,3,0,21.4,0,392,7,3,0,51.6,0,1,4,2.0,25.0,1,12.5,0,198,4,1
Joe Thomas,9272,LB,CHI,10,2,0,6,77.6,0,0,12,14.9,8.3,1,0,8.3,1,87,13,1,0,68.0,0,0,4,23.5,25.0,1,25.0,1,17,4,1
Mike Pennel,9316,DI,CHI,14,2,0,6,59.1,2,2,115,99.2,4.3,5,1,1.7,0,129,128,4,1,64.5,1,2,29,100.0,10.3,3,5.2,0,32,32,3
K'Waun Williams,9332,CB,DEN,11,0,0,10,65.8,1,5,24,6.3,16.7,4,3,16.7,1,382,24,7,0,62.3,0,3,12,6.1,25.0,3,20.8,1,198,12,4
Dante Fowler Jr.,9436,ED,DAL,14,2,0,9,70.1,3,19,180,96.0,12.8,23,5,8.9,5,198,190,27,1,79.2,2,12,86,93.8,19.8,17,12.8,4,96,90,18
Leonard Williams,9439,DI,NYG,10,0,0,21,73.3,9,16,285,100.0,14.0,40,1,5.1,2,305,305,27,0,83.9,7,9,115,100.0,20.9,24,7.8,1,127,127,17
Arik Armstead,9450,DI,SF,6,0,0,28,59.2,3,8,151,100.0,10.6,16,0,3.6,0,158,158,11,0,64.2,3,7,82,100.0,15.9,13,6.1,0,85,85,10
Marcus Peters,9451,CB,BLT,13,0,1,3,78.3,0,1,2,0.4,100.0,2,6,75.0,1,503,2,2,0,58.5,0,0,1,0.5,0.0,0,0.0,0,219,1,0
Bud Dupree,9455,ED,TEN,10,0,0,31,59.5,3,18,260,92.0,10.0,26,2,5.6,4,299,275,25,0,61.4,3,10,129,90.1,12.4,16,7.4,3,151,136,16
Shaq Thompson,9458,LB,CAR,14,0,0,5,48.6,2,4,53,10.8,7.5,4,0,7.5,1,527,57,7,0,53.3,0,2,23,11.2,8.7,2,8.7,1,223,25,3
Landon Collins,9466,S,NYG,3,0,0,21,51.7,0,0,7,14.6,0.0,0,0,0.0,0,48,7,0,0,52.5,0,0,4,12.9,0.0,0,0.0,0,31,4,0
Mario Edwards Jr.,9468,ED,TEN,11,1,1,31,55.2,8,21,267,97.6,12.7,34,4,6.6,3,294,287,32,0,59.7,7,18,154,100.0,18.8,29,9.4,2,169,169,27
Preston Smith,9471,ED,GB,14,1,0,12,61.2,11,17,331,93.0,13.3,44,1,6.9,9,373,347,37,0,64.3,7,9,140,93.8,19.3,27,8.6,4,161,151,20
Eric Kendricks,9478,LB,MIN,14,0,1,18,59.5,1,6,35,6.2,5.7,2,3,12.9,1,610,38,8,0,59.2,0,4,21,8.3,9.5,2,14.3,1,278,23,5
Eric Rowe,9480,S,MIA,11,0,0,17,63.2,0,2,11,4.0,18.2,2,0,18.2,1,301,12,3,0,67.8,0,0,3,2.4,33.3,1,33.3,1,127,3,1
Denzel Perryman,9481,LB,LV,11,0,0,23,66.1,4,4,61,22.2,6.6,4,0,8.2,1,293,65,9,0,64.8,1,4,21,19.8,14.3,3,11.9,0,111,22,5
Ronald Darby,9483,CB,DEN,5,0,0,10,60.0,0,0,1,0.6,0.0,0,1,0.0,0,173,1,0,0,,0,0,0,0.0,,0,,0,85,0,0
Jordan Phillips,9485,DI,BUF,10,2,0,4,60.4,4,13,209,99.5,9.1,19,3,5.0,2,219,218,19,2,66.1,3,8,111,100.0,11.7,13,6.8,2,118,118,13
Markus Golden,9491,ED,ARZ,14,0,0,1,63.4,17,21,376,92.7,16.0,60,1,5.9,3,423,392,41,0,67.8,11,17,174,95.2,23.6,41,9.2,2,188,179,30
Randy Gregory,9493,ED,DEN,5,0,0,10,78.7,6,12,101,88.3,21.8,22,1,10.9,2,120,106,20,0,71.4,2,9,53,91.9,22.6,12,12.3,1,62,57,12
Frank Clark,9496,ED,KC,12,0,1,16,63.5,7,26,361,96.0,13.9,50,4,6.2,6,400,384,39,0,68.4,6,17,169,96.3,19.5,33,8.0,2,188,181,25
P.J. Williams,9511,S,NO,8,0,0,20,77.3,0,1,4,2.4,0.0,0,0,12.5,0,165,4,1,0,,0,0,0,0.0,,0,,0,76,0,0
Jordan Hicks,9517,LB,MIN,14,2,0,18,71.2,2,8,43,8.3,16.3,7,0,16.3,2,540,45,12,1,64.1,2,5,19,7.8,21.1,4,18.4,0,243,19,7
Danielle Hunter,9521,ED,MIN,14,2,1,18,73.3,8,38,469,94.6,17.5,82,2,6.8,9,523,495,55,0,69.9,5,26,239,98.0,21.3,51,9.4,7,253,248,38
Carl Davis,9523,DI,NE,13,0,0,19,65.5,0,4,89,100.0,6.7,6,2,2.2,0,92,92,4,0,59.2,0,2,23,100.0,8.7,2,4.3,0,26,26,2
Henry Anderson,9526,ED,CAR,8,0,0,5,55.3,1,4,60,98.5,8.3,5,0,4.2,0,65,64,5,0,59.1,0,2,19,100.0,15.8,3,5.3,0,21,21,2
Steven Nelson,9531,CB,HST,13,0,0,13,91.1,0,0,1,0.2,0.0,0,1,100.0,1,425,1,1,0,91.1,0,0,1,0.6,0.0,0,100.0,1,158,1,1
Angelo Blackson,9533,DI,CHI,14,0,0,6,52.4,1,4,182,99.5,4.9,9,1,1.4,0,197,196,5,0,51.8,1,4,76,100.0,7.9,6,3.3,0,82,82,5
Trey Flowers,9534,ED,MIA,4,0,0,17,72.4,1,7,44,100.0,18.2,8,0,9.1,0,46,46,8,0,61.2,1,4,21,100.0,19.0,4,11.9,0,22,22,5
Za'Darius Smith,9555,ED,MIN,14,3,0,18,84.6,12,50,414,93.4,21.7,90,5,9.9,10,469,438,72,3,87.8,7,36,218,97.4,27.1,59,13.5,8,231,225,51
Kwon Alexander,9557,LB,NYJ,14,0,0,22,73.8,0,2,14,6.2,21.4,3,0,14.3,1,243,15,3,0,53.3,0,1,4,4.7,0.0,0,12.5,0,86,4,1
Damien Wilson,9560,LB,CAR,9,0,0,5,71.6,0,1,8,11.1,12.5,1,1,31.3,2,72,8,3,0,56.6,0,0,2,13.3,0.0,0,0.0,0,15,2,0
Grady Jarrett,9570,DI,ATL,14,1,1,2,75.5,7,25,395,99.8,12.4,49,3,5.8,7,413,412,39,0,78.6,5,15,190,100.0,17.9,34,8.4,6,199,199,26
Adrian Amos,9575,S,GB,14,0,0,12,61.1,2,2,9,2.0,22.2,2,3,33.3,1,440,9,5,0,56.2,0,0,2,1.1,0.0,0,0.0,0,177,2,0
Bobby McCain,9578,S,WAS,14,0,0,32,53.1,1,1,12,2.3,0.0,0,1,8.3,0,515,12,2,0,49.7,1,0,6,2.6,0.0,0,8.3,0,232,6,1
Tyeler Davison,9587,DI,LAC,5,0,0,27,53.0,0,1,9,100.0,11.1,1,0,5.6,0,11,11,1,0,57.1,0,1,2,100.0,50.0,1,25.0,0,3,3,1
Quandre Diggs,9633,S,SEA,14,0,0,29,60.4,1,1,5,0.9,20.0,1,2,20.0,0,540,5,2,0,58.4,0,0,1,0.4,0.0,0,0.0,0,258,1,0
Christian Ringo,9643,DI,NO,2,0,0,20,65.4,0,0,14,100.0,14.3,2,0,0.0,0,15,15,0,0,65.5,0,0,5,100.0,20.0,1,0.0,0,5,5,0
Christian Covington,9649,DI,LAC,4,0,0,27,56.6,0,3,51,98.1,7.8,4,0,2.9,0,52,51,3,0,66.7,0,1,10,90.9,20.0,2,5.0,0,11,10,1
Rakeem Nunez-Roches,9650,DI,TB,14,0,0,30,55.4,1,5,219,97.9,5.0,11,3,2.3,2,235,230,8,0,66.9,1,4,71,100.0,11.3,8,6.3,2,73,73,7
Troy Hill,9881,CB,LA,9,1,0,26,70.6,0,0,6,1.9,0.0,0,1,0.0,0,310,6,0,0,,0,0,0,0.0,,0,,0,123,0,0
DeShawn Williams,9891,DI,DEN,14,3,0,10,59.0,3,7,261,99.6,7.3,19,0,3.8,5,282,281,15,1,62.9,3,4,103,99.1,12.6,13,7.3,4,113,112,11
Dean Marlowe,9966,S,BUF,5,0,0,4,58.0,0,0,3,3.9,0.0,0,1,0.0,0,76,3,0,0,,0,0,0,0.0,,0,,0,30,0,0
Alex Singleton,9994,LB,DEN,12,2,0,10,68.9,3,8,57,16.0,17.5,10,2,9.6,0,375,60,11,1,75.3,3,3,31,19.5,22.6,7,9.7,0,169,33,6
Bryce Callahan,10000,CB,LAC,13,0,0,27,61.7,2,3,13,3.9,15.4,2,2,19.2,0,357,14,5,0,59.2,1,2,6,3.1,33.3,2,25.0,0,196,6,3
T.Y. McGill,10156,DI,SF,6,0,0,28,57.3,1,4,69,98.6,8.7,6,1,3.6,0,70,69,5,0,57.3,0,3,27,100.0,11.1,3,5.6,0,27,27,3
Efe Obada,10235,ED,WAS,14,2,0,32,60.2,6,13,162,98.9,14.2,23,1,7.7,3,178,176,22,1,60.2,2,10,62,100.0,22.6,14,11.3,1,69,69,13
Erik Harris,10346,S,ATL,2,0,0,2,59.6,0,0,2,11.1,0.0,0,0,0.0,0,18,2,0,0,,0,0,0,0.0,,0,,0,5,0,0
Joey Bosa,10637,ED,LAC,3,0,1,27,85.5,2,6,75,97.6,25.3,19,1,8.0,2,82,80,10,0,65.1,1,6,40,97.7,22.5,9,8.8,0,44,43,7
Jalen Ramsey,10639,CB,LA,14,2,1,26,90.8,0,3,15,2.8,6.7,1,4,23.3,2,529,15,5,0,76.2,0,1,5,2.4,0.0,0,50.0,2,206,5,3
DeForest Buckner,10641,DI,IND,14,3,0,14,72.3,9,25,407,100.0,13.0,53,3,5.9,7,434,434,41,2,77.2,7,18,197,100.0,18.3,36,9.4,6,211,211,31
Leonard Floyd,10643,ED,LA,14,0,2,26,65.3,7,25,377,85.4,15.1,57,2,6.1,7,459,392,39,0,58.6,4,11,146,87.3,15.8,23,7.9,4,181,158,19
Eli Apple,10644,CB,CIN,13,0,1,7,64.3,0,1,3,0.6,33.3,1,3,16.7,0,498,3,1,0,,0,0,0,0.0,,0,,0,223,0,0
Sheldon Rankins,10646,DI,NYJ,12,0,0,22,70.2,4,13,246,97.7,9.3,23,0,5.1,4,262,256,21,0,78.2,2,11,89,100.0,19.1,17,11.8,4,95,95,17
Keanu Neal,10651,S,TB,12,0,1,30,69.4,3,2,21,7.0,14.3,3,5,16.7,1,314,22,6,0,73.1,0,1,7,6.2,14.3,1,21.4,1,130,8,2
Shaq Lawson,10653,ED,BUF,13,1,0,4,66.7,5,9,211,96.2,12.3,26,3,5.2,4,234,225,18,0,64.6,2,7,91,95.2,16.5,15,7.1,2,104,99,11
William Jackson III,10658,CB,WAS,4,0,0,32,84.3,0,2,2,1.6,50.0,1,4,50.0,0,129,2,2,0,,0,0,0,0.0,,0,,0,68,0,0
Kenny Clark,10661,DI,GB,14,0,0,12,70.6,6,27,358,100.0,13.4,48,3,5.7,4,377,377,37,0,69.6,4,17,148,100.0,17.6,26,9.1,3,159,159,24
Vernon Butler,10664,DI,NYG,1,0,0,21,57.5,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Emmanuel Ogbah,10666,ED,MIA,9,0,0,17,54.5,6,8,213,100.0,8.9,19,2,3.8,1,224,224,15,0,60.0,4,4,84,100.0,14.3,12,6.0,1,88,88,9
