player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Dan Moore Jr.,60120,T,PIT,6,0,25,68.0,2,6,233,100.0,100.0,97.4,1,10,2,250,250,53.8,2,5,115,100.0,100.0,95.2,9,2,120,120
Cameron Fleming,8775,T,DEN,6,1,10,67.6,5,6,228,100.0,100.0,96.7,1,13,2,248,248,72.2,3,3,91,100.0,100.0,94.5,8,2,103,103
Mason Cole,45547,C,PIT,6,0,25,64.6,1,6,228,100.0,100.0,98.0,0,8,1,245,245,44.1,1,5,113,100.0,100.0,96.5,7,1,118,118
Greg Little,46254,T,MIA,6,0,17,19.8,6,15,228,100.0,100.0,93.6,1,25,4,245,245,16.9,4,12,76,100.0,100.0,85.5,19,3,81,81
Josh Myers,59992,C,GB,6,1,12,71.3,0,3,232,100.0,100.0,99.4,1,3,0,242,242,67.4,0,2,80,100.0,100.0,98.7,2,0,87,87
Joel Bitonio,8670,G,CLV,6,0,8,79.5,3,3,224,100.0,100.0,98.2,1,7,1,240,240,77.2,3,1,102,100.0,100.0,97.1,5,1,110,110
Ethan Pocic,11813,C,CLV,6,0,8,68.5,0,5,224,100.0,100.0,98.4,0,6,1,240,240,60.0,0,4,102,100.0,100.0,97.1,5,1,110,110
Royce Newman,41746,G,GB,6,0,12,51.1,4,9,229,100.0,100.0,95.4,0,17,4,239,239,27.8,4,8,80,100.0,100.0,88.7,15,3,87,87
James Hurst,9001,T,NO,6,0,20,78.5,3,4,221,100.0,100.0,98.0,1,8,1,236,236,72.1,2,4,117,100.0,100.0,96.6,7,1,125,125
Erik McCoy,37347,C,NO,6,0,20,63.8,1,5,221,100.0,100.0,98.6,1,6,0,236,236,53.6,1,4,117,100.0,100.0,97.9,5,0,125,125
Ryan Ramczyk,11787,T,NO,6,0,20,78.3,3,5,221,100.0,100.0,96.8,0,11,3,236,236,73.5,2,5,117,100.0,100.0,94.4,10,3,125,125
Cesar Ruiz,59857,G,NO,6,0,20,65.3,0,2,221,100.0,100.0,98.6,1,4,2,236,236,48.8,0,2,117,100.0,100.0,97.4,4,2,125,125
Luke Fortner,42028,C,JAX,6,0,15,62.9,2,9,220,100.0,100.0,97.5,0,11,0,235,235,47.2,1,7,94,100.0,100.0,95.7,8,0,102,102
Brandon Scherff,9438,G,JAX,6,0,15,73.5,0,4,219,100.0,100.0,98.6,0,5,1,234,234,71.2,0,1,93,100.0,100.0,98.4,2,1,101,101
Jedrick Wills Jr.,58467,T,CLV,6,1,8,69.0,2,11,218,100.0,100.0,95.6,2,16,3,234,234,63.7,1,7,100,100.0,100.0,93.0,11,3,108,108
Cam Robinson,11789,T,JAX,6,0,15,67.3,2,8,219,99.5,99.6,97.3,0,11,1,234,235,52.1,2,7,94,100.0,100.0,95.2,9,0,102,102
Jason Kelce,6343,C,PHI,6,1,24,83.7,0,3,218,100.0,100.0,99.3,1,3,0,231,231,75.8,0,2,79,100.0,100.0,98.7,2,0,84,84
Isaac Seumalo,10713,G,PHI,6,0,24,70.0,2,6,218,100.0,100.0,97.7,1,9,1,230,230,56.4,1,5,79,100.0,100.0,96.2,6,0,84,84
Jawaan Taylor,41665,T,JAX,6,0,15,78.1,0,5,216,100.0,100.0,97.9,1,7,2,230,230,74.2,0,3,90,100.0,100.0,96.1,5,2,97,97
Charles Cross,98401,T,SEA,6,0,29,64.4,1,10,210,100.0,100.0,96.0,3,14,3,227,227,64.8,0,7,87,100.0,100.0,93.7,9,2,94,94
Austin Blythe,10882,C,SEA,6,1,29,57.5,3,3,210,100.0,100.0,98.1,1,7,1,227,227,37.8,3,2,87,100.0,100.0,96.0,6,1,94,94
Abraham Lucas,60218,T,SEA,6,0,29,70.5,3,6,210,100.0,100.0,96.9,1,11,2,227,227,64.3,2,5,87,100.0,100.0,93.7,9,2,94,94
Andrew Thomas,59701,T,NYG,6,0,21,84.1,1,7,207,100.0,100.0,98.1,0,8,0,225,225,74.3,1,6,76,100.0,100.0,95.4,7,0,80,80
Joseph Noteboom,46249,T,LA,6,0,26,60.1,8,10,222,100.0,100.0,93.7,0,23,5,225,225,48.0,6,8,111,100.0,100.0,89.2,19,5,114,114
Lane Johnson,7786,T,PHI,6,1,24,86.1,0,3,210,100.0,100.0,99.3,1,3,0,223,223,86.8,0,1,77,100.0,100.0,99.4,1,0,82,82
Jon Feliciano,9561,C,NYG,6,0,21,57.5,0,9,205,100.0,100.0,96.8,2,11,2,223,223,41.4,0,7,75,100.0,100.0,95.3,7,0,79,79
Evan Neal,99063,T,NYG,6,0,21,51.7,2,8,202,100.0,100.0,95.0,1,15,5,220,220,41.4,2,5,75,100.0,100.0,92.7,9,2,79,79
Mark Glowinski,9567,G,NYG,6,0,21,48.3,3,11,203,100.0,100.0,96.1,2,15,1,220,220,23.0,1,7,76,100.0,100.0,93.4,9,1,80,80
Jon Runyan,36661,G,GB,6,0,12,79.1,1,2,211,100.0,100.0,98.8,0,4,1,220,220,76.1,1,1,71,100.0,100.0,98.6,2,0,78,78
Taylor Moton,11819,T,CAR,6,1,5,76.2,0,9,209,100.0,100.0,97.4,2,10,1,219,219,72.8,0,7,87,100.0,100.0,94.8,8,1,92,92
Ben Powers,41482,G,BLT,6,0,3,84.4,1,4,208,100.0,100.0,98.8,0,5,0,219,219,84.9,0,2,82,100.0,100.0,98.8,2,0,87,87
Brady Christensen,51985,G,CAR,6,2,5,63.1,2,6,209,100.0,100.0,97.1,3,10,2,219,219,47.8,2,6,87,100.0,100.0,93.1,10,2,92,92
Kevin Zeitler,7032,G,BLT,6,0,3,76.1,0,6,208,100.0,100.0,97.6,0,8,2,219,219,64.0,0,3,82,100.0,100.0,95.7,5,2,87,87
Ikem Ekwonu,98286,T,CAR,6,0,5,61.2,0,8,209,100.0,100.0,96.7,2,11,3,219,219,51.3,0,7,87,100.0,100.0,93.7,9,2,92,92
Kolton Miller,47013,T,LV,5,1,23,78.3,2,9,204,100.0,100.0,96.8,1,12,1,219,219,79.8,0,7,100,100.0,100.0,95.5,8,1,107,107
Pat Elflein,11825,C,CAR,6,0,5,63.2,2,3,209,100.0,100.0,98.3,0,6,1,219,219,52.8,1,2,87,100.0,100.0,97.1,4,1,92,92
Austin Corbett,46290,G,CAR,6,0,5,72.2,1,5,209,100.0,100.0,98.6,0,6,0,219,219,65.4,1,4,87,100.0,100.0,97.1,5,0,92,92
Tyler Linderbaum,82291,C,BLT,6,0,3,55.5,2,5,207,100.0,100.0,98.3,1,7,0,218,218,38.9,1,3,81,100.0,100.0,97.5,4,0,86,86
Penei Sewell,81788,T,DET,5,0,11,72.2,2,7,198,100.0,100.0,97.2,1,10,1,212,212,70.7,0,4,102,100.0,100.0,97.1,5,1,110,110
Taylor Decker,10650,T,DET,5,0,11,66.4,3,11,198,100.0,100.0,95.5,0,16,2,212,212,53.1,1,10,102,100.0,100.0,92.6,13,2,110,110
Spencer Brown,42296,T,BUF,6,1,4,61.1,3,7,205,100.0,100.0,96.6,1,12,2,211,211,55.8,2,4,82,100.0,100.0,93.9,8,2,84,84
Tyler Smith,98385,T,DAL,6,2,9,59.2,3,7,196,100.0,100.0,95.9,2,13,3,210,210,55.8,1,6,89,100.0,100.0,93.8,9,2,95,95
Terence Steele,39461,T,DAL,6,0,9,70.4,3,6,196,100.0,100.0,97.7,0,9,0,210,210,63.6,3,5,89,100.0,100.0,95.5,8,0,95,95
Tyler Biadasz,41178,C,DAL,6,0,9,67.8,2,3,196,100.0,100.0,98.7,1,5,0,210,210,61.9,1,3,89,100.0,100.0,97.8,4,0,95,95
Jake Brendel,11117,C,SF,6,1,28,62.9,0,3,195,100.0,100.0,99.2,3,3,0,209,209,46.4,0,3,89,100.0,100.0,98.3,3,0,97,97
Trent Brown,9677,T,NE,6,1,19,69.5,2,7,194,100.0,100.0,95.6,2,13,4,208,208,63.9,2,5,98,100.0,100.0,94.4,9,2,109,109
Zack Martin,8651,G,DAL,6,0,9,73.7,1,7,194,100.0,100.0,97.9,0,8,0,208,208,79.2,0,4,88,100.0,100.0,97.7,4,0,94,94
David Andrews,9948,C,NE,6,2,19,60.9,1,3,194,100.0,100.0,98.5,3,5,1,208,208,48.8,1,3,98,100.0,100.0,96.9,5,1,109,109
Michael Onwenu,27357,G,NE,6,0,19,90.2,1,1,194,100.0,100.0,99.5,0,2,0,208,208,85.5,1,0,98,100.0,100.0,99.5,1,0,109,109
Garett Bolles,11775,T,DEN,5,1,10,77.8,0,9,189,100.0,100.0,97.1,4,10,1,207,207,72.5,0,7,78,100.0,100.0,95.5,7,0,88,88
Alaric Jackson,40972,G,LA,5,1,26,61.1,1,10,201,100.0,100.0,97.3,1,11,0,204,204,34.6,1,8,91,100.0,100.0,95.1,9,0,93,93
Trey Smith,62960,G,KC,5,1,16,67.7,0,10,189,100.0,100.0,97.4,2,10,0,204,204,48.2,0,6,71,100.0,100.0,95.8,6,0,78,78
Samuel Cosmi,60114,T,WAS,4,0,32,67.2,2,5,191,100.0,100.0,95.5,0,12,5,203,203,54.2,1,4,87,100.0,100.0,91.4,10,5,92,92
Graham Glasgow,10729,G,DEN,5,0,10,72.0,0,6,185,100.0,100.0,97.8,1,7,1,203,203,62.0,0,4,76,100.0,100.0,96.1,5,1,86,86
Cole Strange,22976,G,NE,6,0,19,69.8,1,5,188,100.0,100.0,97.3,0,8,2,202,202,56.6,1,5,94,100.0,100.0,94.7,8,2,105,105
Rodney Hudson,6207,C,ARZ,4,0,1,66.9,0,3,186,100.0,100.0,99.2,0,3,0,202,202,74.1,0,3,62,100.0,100.0,97.6,3,0,70,70
Morgan Moses,8701,T,BLT,6,0,3,70.6,0,5,190,100.0,100.0,97.1,0,8,3,201,201,57.8,0,3,75,100.0,100.0,94.0,6,3,80,80
Elgton Jenkins,46298,T,GB,5,0,12,59.4,1,9,192,100.0,100.0,96.4,1,12,2,201,201,54.4,0,6,65,100.0,100.0,92.3,8,2,72,72
Aaron Banks,59983,G,SF,6,1,28,68.0,0,8,186,100.0,100.0,97.8,2,8,0,200,200,55.7,0,7,84,100.0,100.0,95.8,7,0,92,92
Ben Bredeson,27305,G,NYG,6,1,21,52.8,1,5,184,100.0,100.0,98.4,1,6,0,200,200,31.0,1,4,67,100.0,100.0,96.3,5,0,71,71
Dylan Parham,60953,G,LV,5,0,23,57.4,4,5,185,100.0,100.0,96.5,0,11,2,200,200,51.8,2,4,87,100.0,100.0,95.4,7,1,94,94
Landon Dickerson,41712,G,PHI,6,0,24,77.3,1,2,184,100.0,100.0,99.2,3,3,0,197,197,85.7,0,1,67,100.0,100.0,99.3,1,0,72,72
Wyatt Teller,46131,G,CLV,6,0,8,66.9,1,5,182,100.0,100.0,97.8,1,7,1,195,195,51.0,0,4,77,100.0,100.0,96.1,5,1,82,82
Max Mitchell,81707,T,NYJ,4,0,22,50.6,3,8,182,100.0,100.0,95.9,0,13,2,191,191,44.1,3,7,93,100.0,100.0,93.5,11,1,98,98
Laremy Tunsil,10647,T,HST,5,0,13,86.2,1,2,179,100.0,100.0,98.6,2,4,1,190,190,77.2,1,2,76,100.0,100.0,98.0,3,0,82,82
A.J. Cann,9500,G,HST,5,0,13,65.1,1,3,179,100.0,100.0,98.3,0,5,1,190,190,52.3,0,3,76,100.0,100.0,96.7,4,1,82,82
Tytus Howard,25472,T,HST,5,1,13,77.2,2,4,178,100.0,100.0,97.8,1,7,1,189,189,72.6,2,2,75,100.0,100.0,97.3,4,0,81,81
Mitch Morse,9482,C,BUF,5,0,4,55.6,2,4,184,100.0,100.0,98.4,0,6,0,188,188,39.2,2,2,78,100.0,100.0,97.4,4,0,79,79
Larry Borom,59879,T,CHI,6,0,6,77.4,1,3,171,100.0,100.0,97.7,1,6,2,180,180,70.2,0,2,69,100.0,100.0,95.7,4,2,72,72
Isaiah Wynn,46048,T,NE,6,0,19,52.0,1,9,169,100.0,100.0,95.3,3,13,3,180,180,49.9,0,6,91,100.0,100.0,93.4,9,3,100,100
Sam Mustipher,13026,C,CHI,6,1,6,31.1,2,7,171,100.0,100.0,96.8,1,10,1,180,180,33.7,1,6,69,100.0,100.0,94.9,7,0,72,72
Braxton Jones,60092,T,CHI,6,0,6,55.6,2,14,171,100.0,100.0,93.0,0,20,4,180,180,34.8,2,11,69,100.0,100.0,84.8,17,4,72,72
Mike McGlinchey,46275,T,SF,6,0,28,63.6,0,7,167,100.0,100.0,97.3,2,8,1,179,179,57.1,0,5,74,100.0,100.0,95.3,6,1,82,82
Drew Dalman,52270,C,ATL,6,2,2,46.5,1,5,165,100.0,100.0,98.2,5,6,0,178,178,55.0,1,2,39,100.0,100.0,96.2,3,0,42,42
Jake Matthews,8641,T,ATL,6,1,2,69.2,1,6,165,100.0,100.0,97.3,1,8,1,178,178,65.9,0,3,39,100.0,100.0,96.2,3,0,42,42
Kaleb McGary,46912,T,ATL,6,0,2,62.3,1,2,165,100.0,100.0,97.9,0,5,2,178,178,63.9,0,1,39,100.0,100.0,96.2,2,1,42,42
Chris Lindstrom,46692,G,ATL,6,0,2,54.6,1,3,165,100.0,100.0,97.6,0,6,2,178,178,41.7,0,2,39,100.0,100.0,97.4,2,0,42,42
Danny Pinter,47339,G,IND,4,0,14,33.5,3,3,168,100.0,100.0,96.4,0,9,3,177,177,30.2,2,2,80,100.0,100.0,95.0,6,2,83,83
Frank Ragnow,39137,C,DET,4,0,11,58.5,0,3,161,100.0,100.0,99.1,0,3,0,175,175,47.0,0,2,80,100.0,100.0,98.7,2,0,88,88
Justin Pugh,7800,G,ARZ,5,0,1,52.5,0,8,162,100.0,100.0,97.5,0,8,0,173,173,30.3,0,5,47,100.0,100.0,94.7,5,0,52,52
Spencer Burford,81920,G,SF,6,0,28,65.5,2,4,160,100.0,100.0,98.1,0,6,0,171,171,49.1,2,4,74,100.0,100.0,95.9,6,0,82,82
Gabe Jackson,8716,G,SEA,5,0,29,49.9,3,10,159,100.0,100.0,95.3,0,14,1,170,170,32.0,1,8,66,100.0,100.0,91.7,10,1,70,70
Damien Lewis,81532,G,SEA,5,0,29,67.9,0,3,156,100.0,100.0,97.8,1,5,2,169,169,47.5,0,3,60,100.0,100.0,94.2,5,2,66,66
Donovan Smith,9467,T,TB,4,0,30,64.8,3,3,157,100.0,100.0,96.8,0,8,2,168,168,57.1,2,3,75,100.0,100.0,94.0,7,2,80,80
Kenyon Green,99052,G,HST,5,1,13,35.0,3,8,157,100.0,100.0,95.9,3,12,1,168,168,28.1,2,6,68,100.0,100.0,92.6,9,1,74,74
Ben Bartch,84236,G,JAX,5,0,15,66.0,4,3,157,100.0,100.0,97.8,0,7,0,166,166,40.3,3,3,64,100.0,100.0,95.3,6,0,69,69
Jermaine Eluemunor,11914,T,LV,5,0,23,57.1,2,4,151,100.0,100.0,96.7,1,8,2,165,165,61.4,2,2,79,100.0,100.0,94.9,6,2,86,86
Jordan Mailata,66916,T,PHI,5,0,24,64.5,0,7,154,100.0,100.0,96.4,2,9,2,163,163,57.8,0,3,55,100.0,100.0,95.5,4,1,58,58
Nicholas Petit-Frere,82003,T,TEN,5,0,31,43.9,4,7,148,100.0,100.0,96.3,2,11,0,161,161,32.2,3,5,64,100.0,100.0,93.7,8,0,70,70
Aaron Brewer,46014,G,TEN,5,0,31,42.2,2,9,148,100.0,100.0,94.9,0,13,2,161,161,39.6,1,5,64,100.0,100.0,92.2,8,2,70,70
Terron Armstead,7856,T,MIA,5,0,17,75.7,1,7,151,100.0,100.0,97.4,1,8,0,161,161,64.6,1,4,41,100.0,100.0,93.9,5,0,44,44
Andrus Peat,9446,G,NO,5,0,20,34.0,2,6,147,100.0,100.0,96.6,1,9,1,159,159,34.6,2,4,76,100.0,100.0,96.1,6,0,83,83
Ben Jones,7099,C,TEN,5,0,31,71.5,0,2,142,100.0,100.0,98.6,2,3,1,155,155,84.4,0,0,59,100.0,100.0,98.3,1,1,65,65
Jack Conklin,10642,T,CLV,4,0,8,76.3,0,4,146,100.0,100.0,98.6,1,4,0,154,154,77.3,0,2,71,100.0,100.0,98.6,2,0,76,76
Trai Turner,8727,G,WAS,4,0,32,66.6,2,2,142,100.0,100.0,97.2,0,6,2,153,153,76.7,2,0,68,100.0,100.0,98.5,2,0,73,73
Evan Brown,38709,G,DET,4,1,11,44.7,0,5,141,100.0,100.0,98.2,1,5,0,153,153,46.7,0,5,75,100.0,100.0,96.7,5,0,81,81
David Edwards,35941,G,LA,4,0,26,27.8,3,4,151,100.0,100.0,95.7,0,10,3,152,152,15.7,3,3,70,100.0,100.0,92.9,8,2,71,71
Elijah Wilkinson,46238,G,ATL,5,0,2,64.6,0,4,139,100.0,100.0,97.1,1,6,2,150,150,41.6,0,3,32,100.0,100.0,89.1,5,2,34,34
Jamaree Salyer,81656,T,LAC,3,0,27,72.7,1,6,139,100.0,100.0,97.5,0,7,0,148,148,54.4,1,5,64,100.0,100.0,95.3,6,0,70,70
George Fant,11282,T,NYJ,3,0,22,42.1,3,7,138,100.0,100.0,94.2,1,13,3,146,146,55.2,2,5,69,100.0,100.0,92.0,9,2,73,73
Scott Quessenberry,23918,C,HST,4,0,13,49.3,0,6,137,100.0,100.0,95.6,0,9,3,146,146,43.9,0,3,66,100.0,100.0,94.7,5,2,71,71
Sean Harlow,11891,C,ARZ,4,1,1,27.9,1,10,138,100.0,100.0,94.6,1,13,2,144,144,34.1,0,4,62,100.0,100.0,93.5,6,2,64,64
Will Clapp,39386,C,LAC,3,0,27,71.0,2,2,135,100.0,100.0,98.5,0,4,0,143,143,63.3,2,2,75,100.0,100.0,97.3,4,0,81,81
Lucas Patrick,11435,G,CHI,6,0,6,29.8,2,12,133,100.0,100.0,93.2,0,16,2,141,141,33.9,1,9,57,100.0,100.0,89.5,11,1,59,59
Corey Linsley,8796,C,LAC,4,0,27,84.4,0,1,132,100.0,100.0,99.6,1,1,0,137,137,81.7,0,1,49,100.0,100.0,99.0,1,0,51,51
Teven Jenkins,41534,G,CHI,6,0,6,60.6,0,6,125,100.0,100.0,97.6,1,6,0,132,132,35.2,0,5,52,100.0,100.0,95.2,5,0,55,55
Jeremiah Kolone,46167,C,LA,3,0,26,19.8,5,8,127,100.0,100.0,94.9,0,13,0,130,130,14.6,3,6,61,100.0,100.0,92.6,9,0,63,63
Dan Skipper,12307,G,DET,3,0,11,33.8,0,9,120,100.0,100.0,95.4,0,10,1,130,130,24.7,0,7,62,100.0,100.0,92.7,8,1,66,66
Alex Bars,47018,G,LV,3,1,23,47.7,1,5,120,100.0,100.0,97.5,2,6,0,130,130,37.8,0,4,58,100.0,100.0,96.6,4,0,64,64
Nate Davis,46808,G,TEN,4,0,31,75.8,1,1,117,100.0,100.0,98.3,0,3,1,128,128,59.4,1,1,48,100.0,100.0,95.8,3,1,53,53
Coleman Shelton,39316,C,LA,4,0,26,69.4,0,4,125,100.0,100.0,97.6,0,5,1,126,126,72.5,0,2,57,100.0,100.0,96.5,3,1,58,58
