player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Patrick Peterson,6157,CB,MIN,9,0,0,18,60.0,0,0,1,0.2,0.0,0,3,0.0,0,404,1,0,0,,0,0,0,0.0,,0,,0,182,0,0
J.J. Watt,6163,DI,ARZ,9,3,0,1,69.7,8,21,282,99.7,14.5,41,5,7.3,6,292,291,35,1,72.3,3,16,139,100.0,20.1,28,9.7,4,142,142,23
Robert Quinn,6166,ED,PHI,10,0,2,24,55.3,3,13,190,97.1,10.0,19,4,4.7,1,209,203,17,0,56.5,2,8,94,96.2,12.8,12,6.4,1,105,101,11
Cameron Jordan,6176,ED,NO,10,0,0,20,56.3,3,14,260,96.9,10.8,28,1,6.0,7,288,279,24,0,53.1,1,9,118,97.8,14.4,17,8.5,5,134,131,15
Cameron Heyward,6183,DI,PIT,9,0,0,25,70.7,4,17,262,100.0,17.2,45,1,5.2,3,277,277,24,0,71.6,3,14,146,100.0,19.9,29,7.2,2,155,155,19
Justin Houston,6222,ED,BLT,6,0,0,3,76.1,1,12,136,93.6,20.6,28,1,11.4,9,156,146,22,0,71.4,0,7,72,95.2,23.6,17,13.2,6,84,80,13
Lawrence Guy,6385,DI,NE,6,0,0,19,54.5,0,5,95,100.0,8.4,8,0,3.7,1,96,96,6,0,55.7,0,3,28,100.0,17.9,5,8.9,1,29,29,4
Chris Harris Jr.,6457,CB,NO,6,0,0,20,69.6,0,5,16,9.6,12.5,2,2,21.9,1,178,17,6,0,68.9,0,4,8,8.9,25.0,2,25.0,0,90,8,4
Josh Bynes,6503,LB,BLT,7,0,0,3,58.5,0,1,20,15.6,5.0,1,0,7.5,1,147,23,2,0,67.1,0,0,4,11.9,0.0,0,25.0,1,42,5,1
Nick Bellore,6515,LB,SEA,1,0,0,29,60.0,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Mario Addison,6558,ED,HST,5,0,0,13,55.4,1,8,88,98.9,10.2,9,0,5.1,0,91,90,9,0,55.5,1,2,44,100.0,11.4,5,3.4,0,45,45,3
Fletcher Cox,7018,DI,PHI,9,0,0,24,63.4,4,11,242,100.0,11.2,27,1,4.8,4,256,256,19,0,67.6,2,7,116,100.0,14.7,17,6.5,3,124,124,12
Michael Brockers,7020,DI,DET,5,1,0,11,55.8,1,1,55,100.0,5.5,3,0,1.8,0,56,56,2,0,48.0,0,0,12,100.0,0.0,0,0.0,0,13,13,0
Bruce Irvin,7021,ED,SEA,4,0,0,29,52.3,0,7,80,90.3,11.3,9,1,5.6,1,93,84,8,0,59.8,0,5,46,100.0,17.4,8,7.6,1,47,47,6
Melvin Ingram III,7024,ED,MIA,10,1,1,17,88.0,5,15,178,83.0,20.2,36,5,8.4,5,229,190,25,0,90.9,3,9,82,87.8,31.7,26,13.4,5,98,86,17
Chandler Jones,7027,ED,LV,9,0,1,23,58.3,5,12,250,91.5,11.6,29,1,3.8,1,293,268,18,0,63.0,2,7,98,93.9,18.4,18,5.6,1,115,108,10
Bobby Wagner,7050,LB,LA,9,0,0,26,70.9,1,4,77,23.0,13.0,10,0,7.1,3,339,78,8,0,77.7,1,3,24,20.8,25.0,6,12.5,1,120,25,5
Lavonte David,7060,LB,TB,10,0,0,30,65.3,0,2,22,5.8,13.6,3,1,9.1,1,397,23,3,0,75.6,0,2,12,7.4,25.0,3,16.7,1,162,12,3
Vinny Curry,7061,ED,NYJ,4,0,0,22,64.7,0,4,41,100.0,14.6,6,1,4.9,0,43,43,4,0,75.9,0,3,15,100.0,26.7,4,10.0,0,16,16,3
Demario Davis,7079,LB,NO,10,0,0,20,90.3,2,4,40,12.3,25.0,10,1,25.0,7,382,47,13,0,67.7,0,3,18,13.3,16.7,3,13.9,1,166,22,4
Akiem Hicks,7090,DI,TB,4,0,0,30,58.0,2,1,77,98.8,10.4,8,2,1.9,0,82,81,3,0,56.3,1,1,31,97.1,16.1,5,3.2,0,34,33,2
Rodney McLeod,7271,S,IND,10,0,0,14,63.2,0,2,8,2.9,12.5,1,2,12.5,0,308,9,2,0,53.3,0,1,1,0.7,0.0,0,50.0,0,136,1,1
Michael Thomas,7279,S,CIN,1,0,0,7,60.0,0,0,1,7.7,0.0,0,0,0.0,0,13,1,0,0,,0,0,0,0.0,,0,,0,8,0,0
Tashaun Gipson Sr.,7288,S,SF,9,0,0,28,67.8,0,0,3,0.9,33.3,1,0,33.3,1,352,3,1,0,69.7,0,0,2,1.2,50.0,1,50.0,1,172,2,1
Harrison Smith,7641,S,MIN,8,0,1,18,66.4,0,1,3,0.8,0.0,0,1,16.7,0,353,3,1,0,66.9,0,1,1,0.6,0.0,0,50.0,0,160,1,1
Johnathan Hankins,7830,DI,DAL,7,1,1,9,50.3,1,2,76,98.8,3.9,3,1,2.0,0,85,84,3,0,51.7,0,0,13,100.0,0.0,0,0.0,0,14,14,0
Jon Bostic,7831,LB,WAS,5,0,0,32,52.7,0,0,4,6.9,0.0,0,0,0.0,0,58,4,0,0,55.5,0,0,2,10.5,0.0,0,0.0,0,19,2,0
Jamie Collins Sr.,7833,LB,NE,1,0,0,19,57.9,0,0,2,33.3,0.0,0,0,0.0,0,6,2,0,0,,0,0,0,,,0,,0,0,0,0
Tyrann Mathieu,7850,S,NO,10,0,0,20,63.1,1,0,8,2.9,0.0,0,1,6.3,0,382,11,1,0,68.4,1,0,5,3.6,0.0,0,10.0,0,166,6,1
John Jenkins,7863,DI,MIA,9,0,0,17,60.4,0,4,67,98.6,9.0,6,0,3.0,0,69,68,4,0,60.6,0,2,19,100.0,15.8,3,5.3,0,19,19,2
Logan Ryan,7864,S,TB,4,0,0,30,59.2,0,1,1,0.9,0.0,0,0,50.0,0,115,1,1,0,,0,0,0,0.0,,0,,0,71,0,0
Duron Harmon,7872,S,LV,9,1,0,23,63.2,0,1,11,3.3,9.1,1,0,4.5,0,330,11,1,0,58.4,0,1,1,0.8,100.0,1,50.0,0,119,1,1
Akeem Spence,7882,DI,SF,5,0,0,28,47.6,0,0,47,100.0,0.0,0,0,0.0,0,53,53,0,0,49.4,0,0,14,100.0,0.0,0,0.0,0,17,17,0
William Gholston,7908,DI,TB,10,0,0,30,57.6,2,3,128,98.5,6.3,8,0,2.0,0,135,133,5,0,55.9,0,1,34,100.0,5.9,2,1.5,0,35,35,1
Steven Means,7929,ED,BLT,1,0,0,3,65.1,0,1,17,94.7,11.8,2,0,2.9,0,19,18,1,0,66.6,0,0,8,100.0,12.5,1,0.0,0,9,9,0
A.J. Klein,7930,LB,CHI,2,0,0,6,59.1,0,1,1,9.1,0.0,0,0,50.0,0,11,1,1,0,,0,0,0,0.0,,0,,0,2,0,0
Micah Hyde,7941,S,BUF,2,0,0,4,59.1,0,0,1,1.4,0.0,0,0,0.0,0,71,1,0,0,,0,0,0,0.0,,0,,0,38,0,0
Jordan Poyer,8000,S,BUF,5,0,0,4,58.3,0,0,2,1.0,0.0,0,0,0.0,0,193,2,0,0,,0,0,0,0.0,,0,,0,86,0,0
Nick Williams,8006,DI,NYG,8,2,0,21,52.7,1,6,117,99.2,5.1,6,0,3.0,0,123,122,7,1,64.6,1,4,24,96.2,20.8,5,10.4,0,26,25,5
Tony Jefferson,8361,S,NYG,3,0,0,21,46.5,0,1,11,38.2,9.1,1,0,4.5,0,34,13,1,0,48.3,0,1,5,31.8,20.0,1,10.0,0,22,7,1
Brandon Copeland,8378,ED,BLT,3,0,0,3,53.4,0,2,33,94.3,12.1,4,0,6.1,1,35,33,3,0,57.7,0,2,18,100.0,22.2,4,11.1,1,18,18,3
Chris Banjo,8419,S,ARZ,6,0,0,1,58.7,0,0,1,5.3,0.0,0,0,0.0,0,19,1,0,0,58.7,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Nickell Robey-Coleman,8483,CB,LV,1,0,0,23,52.4,0,0,3,27.3,0.0,0,0,0.0,0,11,3,0,0,54.4,0,0,2,33.3,0.0,0,0.0,0,6,2,0
Mike Purcell,8530,DI,DEN,9,0,0,10,61.7,1,4,121,100.0,9.1,11,1,2.9,1,135,135,6,0,66.8,1,2,46,100.0,15.2,7,3.3,0,51,51,3
Jadeveon Clowney,8636,ED,CLV,6,2,0,8,70.0,1,12,134,97.3,14.2,19,2,6.3,2,148,144,15,0,71.4,0,7,53,100.0,18.9,10,10.4,2,57,57,9
Khalil Mack,8640,ED,LAC,9,1,0,27,70.4,3,15,245,91.0,13.1,32,0,6.5,7,289,263,25,0,68.8,2,10,116,94.1,18.1,21,9.5,5,135,127,17
Anthony Barr,8644,LB,DAL,8,0,0,9,65.3,2,3,23,12.6,17.4,4,2,10.9,0,199,25,5,0,75.6,1,2,12,16.5,25.0,3,12.5,0,79,13,3
Aaron Donald,8648,DI,LA,9,2,0,26,90.0,4,22,309,100.0,18.4,57,0,5.8,5,318,318,31,1,87.1,1,12,111,100.0,21.6,24,9.5,4,116,116,17
Kyle Fuller,8649,CB,BLT,1,0,0,3,59.1,0,0,1,1.6,0.0,0,1,0.0,0,62,1,0,0,,0,0,0,0.0,,0,,0,31,0,0
C.J. Mosley,8652,LB,NYJ,9,0,0,22,56.6,0,1,17,5.6,11.8,2,3,8.8,1,373,21,2,0,45.7,0,1,8,7.8,0.0,0,6.3,0,153,12,1
Jimmie Ward,8665,S,SF,3,0,1,28,57.8,0,0,2,1.7,0.0,0,1,0.0,0,117,2,0,0,58.5,0,0,1,1.9,0.0,0,0.0,0,52,1,0
Bradley Roby,8666,CB,NO,7,0,0,20,79.7,0,1,3,1.9,0.0,0,3,16.7,0,211,4,1,0,,0,0,0,0.0,,0,,0,90,0,0
Demarcus Lawrence,8669,ED,DAL,9,0,0,9,72.5,3,21,207,96.5,15.9,33,1,8.2,5,227,219,29,0,76.2,1,13,89,96.9,22.5,20,11.2,3,97,94,17
Kyle Van Noy,8675,ED,LAC,9,0,0,27,48.8,2,8,129,64.8,8.5,11,1,3.9,0,213,138,10,0,45.4,0,3,62,74.4,6.5,4,2.4,0,90,67,3
Lamarcus Joyner,8676,S,NYJ,9,0,0,22,83.6,2,1,8,2.1,37.5,3,3,18.8,0,378,8,3,0,56.5,0,0,2,1.3,0.0,0,0.0,0,154,2,0
Jeremiah Attaochu,8685,ED,LAC,3,0,0,27,62.7,0,1,5,100.0,20.0,1,0,10.0,0,5,5,1,0,54.6,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Christian Kirksey,8706,LB,HST,9,0,0,13,71.7,2,5,32,11.5,18.8,6,0,17.2,2,304,35,9,0,82.8,1,2,14,11.4,28.6,4,25.0,2,123,14,5
Justin Ellis,8742,DI,NYG,9,0,0,21,47.1,0,1,84,98.9,1.2,1,0,0.6,0,94,93,1,0,50.4,0,0,17,95.5,0.0,0,0.0,0,22,21,0
DaQuan Jones,8747,DI,BUF,9,0,1,4,72.8,3,11,208,100.0,13.5,28,1,4.8,3,227,227,17,0,76.4,1,10,97,100.0,19.6,19,8.8,3,106,106,14
Dontae Johnson,8764,CB,SF,1,0,0,28,53.8,0,0,2,20.0,0.0,0,0,0.0,0,10,2,0,0,59.5,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Kevin Pierre-Louis,8767,LB,HST,2,0,0,13,68.0,0,1,2,9.5,0.0,0,1,25.0,0,21,2,1,0,,0,0,0,0.0,,0,,0,6,0,0
Brent Urban,8769,DI,BLT,8,2,0,3,55.5,0,3,78,97.7,3.8,3,0,1.9,0,88,86,3,1,56.7,0,1,25,100.0,4.0,1,2.0,0,28,28,1
Devon Kennard,8809,ED,BLT,7,0,0,3,54.1,2,2,62,88.2,8.1,5,0,3.2,0,76,67,4,0,61.1,1,1,19,100.0,15.8,3,5.3,0,21,21,2
Shelby Harris,8869,DI,SEA,8,1,0,29,67.0,3,15,201,100.0,12.4,25,0,5.5,2,211,211,20,1,71.1,3,11,113,100.0,15.9,18,8.0,2,119,119,16
Denico Autry,8982,ED,TEN,9,2,1,31,76.7,9,25,291,96.6,17.2,50,2,8.2,7,326,315,41,1,88.3,8,21,162,97.3,26.5,43,13.3,7,182,177,36
Shaquil Barrett,9000,ED,TB,8,0,0,30,65.8,4,15,200,85.8,17.0,34,1,6.3,3,246,211,22,0,67.6,1,11,89,88.6,25.8,23,10.1,3,105,93,15
Christian Jones,9020,ED,SEA,2,0,0,29,40.5,0,1,4,50.0,0.0,0,0,12.5,0,8,4,1,0,,0,0,0,0.0,,0,,0,2,0,0
Kerry Hyder,9045,DI,SF,9,1,0,28,61.9,0,5,122,100.0,9.0,11,0,2.9,1,128,128,6,0,66.9,0,3,63,100.0,12.7,8,2.4,0,66,66,3
Adrian Phillips,9177,S,NE,9,0,0,19,65.0,1,1,4,1.5,50.0,2,0,25.0,0,259,4,2,0,55.2,0,1,2,1.6,50.0,1,25.0,0,126,2,1
Joe Thomas,9272,LB,CHI,7,2,0,6,78.7,0,0,7,15.1,0.0,0,0,0.0,0,53,8,0,0,,0,0,0,0.0,,0,,0,4,0,0
Mike Pennel,9316,DI,CHI,10,0,0,6,57.2,2,1,79,98.9,5.1,4,1,1.9,0,89,88,3,0,62.4,1,1,15,100.0,13.3,2,6.7,0,17,17,2
K'Waun Williams,9332,CB,DEN,9,0,0,10,64.3,1,4,18,5.8,16.7,3,3,19.4,1,310,18,6,0,65.3,0,3,10,6.2,30.0,3,25.0,1,162,10,4
Dante Fowler Jr.,9436,ED,DAL,9,2,0,9,75.0,3,11,116,94.7,12.9,15,4,9.5,4,131,124,18,1,84.0,2,6,52,91.7,21.2,11,13.5,3,60,55,11
Leonard Williams,9439,DI,NYG,6,0,0,21,70.1,6,10,195,100.0,13.8,27,1,5.1,2,204,204,18,0,81.1,5,6,79,100.0,21.5,17,8.2,1,87,87,12
Arik Armstead,9450,DI,SF,3,0,0,28,50.4,0,2,59,100.0,5.1,3,0,1.7,0,61,61,2,0,53.8,0,2,30,100.0,10.0,3,3.3,0,31,31,2
Bud Dupree,9455,ED,TEN,6,0,0,31,61.0,1,12,130,93.2,10.8,14,0,7.3,3,147,137,16,0,62.8,1,8,63,91.8,14.3,9,10.3,2,73,67,11
Shaq Thompson,9458,LB,CAR,10,0,0,5,40.2,1,1,41,11.9,2.4,1,0,2.4,0,379,45,2,0,43.4,0,0,17,12.3,0.0,0,0.0,0,154,19,0
Landon Collins,9466,S,NYG,2,0,0,21,54.6,0,0,4,13.8,0.0,0,0,0.0,0,29,4,0,0,56.3,0,0,2,11.8,0.0,0,0.0,0,17,2,0
Mario Edwards Jr.,9468,ED,TEN,6,0,0,31,56.2,6,14,158,97.7,14.6,23,1,7.6,2,174,170,22,0,60.5,5,12,97,100.0,20.6,20,10.8,2,109,109,19
Preston Smith,9471,ED,GB,10,1,0,12,62.4,9,15,239,92.6,14.2,34,1,6.7,4,272,252,28,0,64.9,5,8,97,92.2,20.6,20,7.7,1,115,106,14
Eric Kendricks,9478,LB,MIN,9,0,1,18,66.5,1,6,18,5.2,11.1,2,3,19.4,0,401,21,7,0,60.7,0,4,12,7.8,16.7,2,16.7,0,180,14,4
Eric Rowe,9480,S,MIA,8,0,0,17,56.6,0,0,1,1.2,0.0,0,0,0.0,0,173,2,0,0,,0,0,0,0.0,,0,,0,83,0,0
Denzel Perryman,9481,LB,LV,6,0,0,23,58.5,1,1,21,18.8,4.8,1,0,9.5,1,117,22,3,0,49.0,0,1,6,15.8,16.7,1,8.3,0,38,6,1
Ronald Darby,9483,CB,DEN,5,0,0,10,60.0,0,0,1,0.6,0.0,0,1,0.0,0,173,1,0,0,,0,0,0,0.0,,0,,0,85,0,0
Jordan Phillips,9485,DI,BUF,7,0,0,4,63.5,2,9,145,99.3,9.7,14,3,5.2,2,151,150,13,0,69.6,2,6,79,100.0,12.7,10,7.6,2,83,83,10
Markus Golden,9491,ED,ARZ,10,0,0,1,61.0,11,15,272,92.5,15.4,42,1,5.5,2,307,284,28,0,64.3,6,11,125,94.9,22.4,28,8.4,2,136,129,19
Randy Gregory,9493,ED,DEN,4,0,0,10,82.6,6,11,85,86.3,24.7,21,1,12.4,2,102,88,19,0,72.5,2,8,45,90.4,24.4,11,13.3,1,52,47,11
Frank Clark,9496,ED,KC,7,0,1,16,65.0,3,9,215,95.8,12.1,26,2,4.7,4,238,228,16,0,71.1,3,5,94,95.2,17.0,16,5.3,1,105,100,9
P.J. Williams,9511,S,NO,6,0,0,20,77.3,0,1,4,2.6,0.0,0,0,12.5,0,151,4,1,0,,0,0,0,0.0,,0,,0,65,0,0
Jordan Hicks,9517,LB,MIN,9,2,0,18,81.2,1,5,20,6.0,20.0,4,0,25.0,2,366,22,8,1,66.2,1,2,9,5.6,11.1,1,16.7,0,161,9,3
Danielle Hunter,9521,ED,MIN,9,2,1,18,75.1,3,29,297,95.3,19.5,58,2,7.4,6,338,322,38,0,68.2,2,20,147,97.5,23.1,34,10.2,4,160,156,26
Carl Davis,9523,DI,NE,9,0,0,19,66.8,0,2,72,100.0,5.6,4,2,1.4,0,74,74,2,0,60.7,0,1,20,100.0,5.0,1,2.5,0,22,22,1
Henry Anderson,9526,ED,CAR,6,0,0,5,54.2,1,4,54,98.3,7.4,4,0,4.6,0,59,58,5,0,60.3,0,2,17,100.0,17.6,3,5.9,0,19,19,2
Steven Nelson,9531,CB,HST,9,0,0,13,91.1,0,0,1,0.3,0.0,0,0,100.0,1,311,1,1,0,91.1,0,0,1,0.8,0.0,0,100.0,1,127,1,1
Angelo Blackson,9533,DI,CHI,10,0,0,6,53.4,1,3,168,100.0,4.8,8,1,1.2,0,181,181,4,0,52.8,1,3,70,100.0,7.1,5,2.9,0,75,75,4
Trey Flowers,9534,ED,MIA,4,0,0,17,72.4,1,7,44,100.0,18.2,8,0,9.1,0,46,46,8,0,61.2,1,4,21,100.0,19.0,4,11.9,0,22,22,5
Za'Darius Smith,9555,ED,MIN,9,2,0,18,88.8,9,37,265,93.5,24.5,65,4,12.1,9,307,287,55,2,90.0,5,27,132,97.2,31.8,42,17.4,7,143,139,39
Kwon Alexander,9557,LB,NYJ,9,0,0,22,74.5,0,1,9,5.3,22.2,2,0,16.7,1,187,10,2,0,55.8,0,1,2,3.1,0.0,0,25.0,0,65,2,1
Damien Wilson,9560,LB,CAR,9,0,0,5,71.6,0,1,8,11.1,12.5,1,1,31.3,2,72,8,3,0,56.6,0,0,2,13.3,0.0,0,0.0,0,15,2,0
Grady Jarrett,9570,DI,ATL,10,1,1,2,76.8,6,18,317,99.7,12.0,38,3,5.4,5,332,331,29,0,77.7,5,11,149,100.0,17.4,26,8.1,4,156,156,20
Adrian Amos,9575,S,GB,10,0,0,12,63.6,2,2,7,2.2,28.6,2,1,42.9,1,312,7,5,0,,0,0,0,0.0,,0,,0,121,0,0
Bobby McCain,9578,S,WAS,10,0,0,32,60.1,0,1,5,1.3,0.0,0,1,10.0,0,377,5,1,0,56.2,0,0,2,1.1,0.0,0,0.0,0,175,2,0
Quandre Diggs,9633,S,SEA,10,0,0,29,58.4,0,0,1,0.2,0.0,0,2,0.0,0,404,1,0,0,58.4,0,0,1,0.5,0.0,0,0.0,0,198,1,0
Christian Ringo,9643,DI,NO,2,0,0,20,65.4,0,0,14,100.0,14.3,2,0,0.0,0,15,15,0,0,65.5,0,0,5,100.0,20.0,1,0.0,0,5,5,0
Christian Covington,9649,DI,LAC,4,0,0,27,56.6,0,3,51,98.1,7.8,4,0,2.9,0,52,51,3,0,66.7,0,1,10,90.9,20.0,2,5.0,0,11,10,1
Rakeem Nunez-Roches,9650,DI,TB,10,0,0,30,57.1,1,4,154,97.0,5.2,8,1,2.3,1,164,159,6,0,71.5,1,3,45,100.0,13.3,6,6.7,1,46,46,5
Troy Hill,9881,CB,LA,5,1,0,26,70.6,0,0,6,3.6,0.0,0,0,0.0,0,168,6,0,0,,0,0,0,0.0,,0,,0,64,0,0
DeShawn Williams,9891,DI,DEN,9,2,0,10,59.2,2,6,163,100.0,7.4,12,0,2.5,0,179,179,8,0,56.0,2,3,67,100.0,9.0,6,3.7,0,73,73,5
Dean Marlowe,9966,S,BUF,5,0,0,4,58.0,0,0,3,3.9,0.0,0,1,0.0,0,76,3,0,0,,0,0,0,0.0,,0,,0,30,0,0
Alex Singleton,9994,LB,DEN,7,2,0,10,71.2,1,4,31,14.3,16.1,5,1,8.1,0,224,32,5,1,70.8,1,2,19,17.9,21.1,4,7.9,0,112,20,3
Bryce Callahan,10000,CB,LAC,9,0,0,27,69.4,1,0,3,1.6,33.3,1,2,16.7,0,247,4,1,0,71.7,1,0,3,2.2,33.3,1,16.7,0,136,3,1
T.Y. McGill,10156,DI,SF,2,0,0,28,60.8,0,1,10,100.0,10.0,1,0,5.0,0,10,10,1,0,70.0,0,1,3,100.0,33.3,1,16.7,0,3,3,1
Efe Obada,10235,ED,WAS,10,1,0,32,63.6,6,9,102,98.3,18.6,19,1,10.3,3,117,115,18,1,67.5,2,8,38,100.0,31.6,12,15.8,1,44,44,11
Erik Harris,10346,S,ATL,2,0,0,2,59.6,0,0,2,11.1,0.0,0,0,0.0,0,18,2,0,0,,0,0,0,0.0,,0,,0,5,0,0
Joey Bosa,10637,ED,LAC,3,0,1,27,85.5,2,6,75,97.6,25.3,19,1,8.0,2,82,80,10,0,65.1,1,6,40,97.7,22.5,9,8.8,0,44,43,7
Jalen Ramsey,10639,CB,LA,9,2,0,26,91.0,0,3,14,4.1,7.1,1,1,25.0,2,340,14,5,0,76.2,0,1,5,4.2,0.0,0,50.0,2,120,5,3
DeForest Buckner,10641,DI,IND,10,2,0,14,73.3,7,17,280,100.0,13.6,38,2,6.4,6,294,294,30,1,81.2,5,12,130,100.0,20.8,27,10.4,5,138,138,22
Leonard Floyd,10643,ED,LA,9,0,1,26,60.4,6,7,230,84.3,11.3,26,1,4.1,3,281,237,16,0,55.0,3,3,82,85.1,11.0,9,4.9,1,101,86,7
Eli Apple,10644,CB,CIN,8,0,1,7,64.3,0,1,3,1.1,33.3,1,3,16.7,0,282,3,1,0,,0,0,0,0.0,,0,,0,118,0,0
Sheldon Rankins,10646,DI,NYJ,9,0,0,22,70.6,2,9,178,98.4,9.0,16,0,4.8,3,188,185,14,0,78.5,1,8,57,100.0,21.1,12,13.2,3,61,61,12
Keanu Neal,10651,S,TB,8,0,0,30,60.5,2,1,13,6.9,15.4,2,2,11.5,0,188,13,3,0,61.4,0,1,5,6.8,20.0,1,10.0,0,73,5,1
Shaq Lawson,10653,ED,BUF,8,0,0,4,63.2,3,6,99,98.1,14.1,14,2,6.6,2,108,106,11,0,73.5,1,5,46,96.2,21.7,10,10.9,2,52,50,8
William Jackson III,10658,CB,WAS,4,0,0,32,84.3,0,2,2,1.6,50.0,1,4,50.0,0,129,2,2,0,,0,0,0,0.0,,0,,0,68,0,0
Kenny Clark,10661,DI,GB,10,0,0,12,77.3,3,22,258,100.0,14.7,38,2,6.4,4,274,274,29,0,75.9,2,14,102,100.0,19.6,20,10.8,3,112,112,19
Emmanuel Ogbah,10666,ED,MIA,9,0,0,17,54.5,6,8,213,100.0,8.9,19,2,3.8,1,224,224,15,0,60.0,4,4,84,100.0,14.3,12,6.0,1,88,88,9
Jaylon Smith,10668,LB,NYG,6,0,0,21,59.7,1,1,14,11.7,7.1,1,0,7.1,0,137,16,2,0,53.4,0,0,3,7.7,0.0,0,0.0,0,39,3,0
Myles Jack,10670,LB,PIT,8,0,0,25,53.6,1,3,29,10.8,10.3,3,1,6.9,0,296,32,4,0,58.9,0,1,12,9.6,16.7,2,4.2,0,135,13,1
Chris Jones,10671,DI,KC,9,3,1,16,92.3,3,25,332,99.7,18.7,62,4,6.6,8,353,352,36,1,91.7,2,14,138,100.0,21.7,30,9.4,5,145,145,21
Xavien Howard,10672,CB,MIA,9,0,1,17,55.5,0,1,2,0.5,50.0,1,5,25.0,0,375,2,1,0,58.6,0,0,1,0.6,0.0,0,0.0,0,160,1,0
Austin Johnson,10677,DI,LAC,8,1,0,27,62.0,2,4,150,99.4,8.7,13,1,2.7,1,162,161,7,1,66.6,1,1,54,98.4,9.3,5,3.7,1,62,61,3
Jihad Ward,10678,ED,NYG,9,2,0,21,47.1,4,7,210,86.3,5.7,12,3,3.6,2,256,221,13,2,50.4,3,4,83,86.4,9.6,8,5.4,1,103,89,8
A'Shawn Robinson,10680,DI,LA,9,0,0,26,53.8,3,2,173,100.0,5.8,10,0,1.4,0,176,176,5,0,55.9,2,2,44,100.0,13.6,6,4.5,0,45,45,4
Jarran Reed,10683,DI,GB,10,0,1,12,64.9,6,12,226,100.0,10.6,24,1,4.9,2,238,238,20,0,67.5,5,9,102,100.0,15.7,16,6.9,0,108,108,14
