player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Cordell Volson,30614,G,CIN,11,1,7,50.4,8,15,467,100.0,100.0,96.7,2,27,4,494,494,57.8,3,9,196,100.0,100.0,95.9,14,2,213,213
Ted Karras,10855,C,CIN,11,0,7,74.5,1,11,466,100.0,100.0,98.3,0,14,2,493,493,68.2,1,8,196,100.0,100.0,96.7,11,2,213,213
Alex Cappa,66578,G,CIN,11,0,7,73.9,4,8,465,99.8,99.8,98.1,0,15,3,492,493,73.1,2,6,196,100.0,100.0,96.4,11,3,213,213
Brian O'Neill,46854,T,MIN,11,0,18,73.9,4,11,458,100.0,100.0,97.7,0,18,3,491,491,70.0,3,9,214,100.0,100.0,95.8,15,3,230,230
Ed Ingram,59819,G,MIN,11,1,18,38.8,13,23,458,100.0,100.0,94.3,2,44,8,491,491,25.3,9,19,214,100.0,100.0,90.2,35,7,230,230
Ezra Cleveland,41973,G,MIN,11,1,18,53.1,13,18,457,100.0,100.0,96.0,1,34,3,490,490,47.5,8,14,213,100.0,100.0,93.9,24,2,229,229
Ryan Kelly,10652,C,IND,12,0,14,65.2,2,10,464,100.0,100.0,97.8,1,16,4,490,490,70.5,1,6,233,100.0,100.0,97.2,10,3,247,247
Garrett Bradbury,46013,C,MIN,11,0,18,68.9,2,18,456,100.0,100.0,97.4,1,22,2,489,489,56.8,2,15,212,100.0,100.0,95.0,19,2,228,228
Jonah Williams,41651,T,CIN,11,0,7,65.5,5,16,462,100.0,100.0,95.8,0,30,9,489,489,66.0,2,7,193,100.0,100.0,94.6,15,6,210,210
Kevin Dotson,46735,G,PIT,11,1,25,74.1,3,4,450,100.0,100.0,98.3,4,11,4,488,488,71.5,2,3,248,100.0,100.0,97.4,9,4,263,263
Dan Moore Jr.,60120,T,PIT,11,0,25,67.2,7,16,450,100.0,100.0,96.1,3,29,6,488,488,52.5,7,14,248,100.0,100.0,93.7,26,5,263,263
James Daniels,45576,G,PIT,11,2,25,72.8,3,12,450,100.0,100.0,98.3,5,15,0,488,488,63.4,3,9,248,100.0,100.0,97.6,12,0,263,263
Chukwuma Okorafor,46302,T,PIT,11,1,25,64.6,2,24,450,100.0,100.0,96.7,4,28,2,488,488,60.2,2,19,248,100.0,100.0,95.4,22,1,263,263
Joe Thuney,10712,G,KC,10,0,16,84.6,4,9,450,100.0,100.0,98.3,0,14,1,486,486,76.4,2,8,193,100.0,100.0,96.9,11,1,213,213
Charles Leno Jr.,8880,T,WAS,12,0,32,83.7,5,15,455,100.0,100.0,96.7,0,25,5,485,485,76.6,3,12,198,100.0,100.0,93.7,20,5,214,214
Andrew Norwell,9126,G,WAS,12,1,32,55.9,3,15,453,100.0,100.0,97.1,3,22,4,483,483,47.5,1,10,196,100.0,100.0,95.2,15,4,212,212
La'el Collins,9719,T,CIN,11,0,7,49.7,5,13,449,100.0,100.0,97.3,3,21,3,474,474,50.7,3,8,188,100.0,100.0,96.0,13,2,203,203
Dalton Risner,47008,G,DEN,11,0,10,69.4,5,15,436,100.0,100.0,97.0,0,23,3,470,470,64.2,1,12,198,100.0,100.0,96.2,14,1,221,221
Josh Myers,59992,C,GB,12,1,12,74.6,2,4,438,100.0,100.0,98.6,1,9,3,466,466,65.3,2,3,166,100.0,100.0,97.3,7,2,178,178
Dion Dawkins,11818,T,BUF,11,2,4,78.6,2,17,448,99.8,99.8,97.2,4,22,3,465,466,70.2,2,13,199,100.0,100.0,95.2,17,2,210,210
Trey Smith,62960,G,KC,10,2,16,66.6,1,20,428,100.0,100.0,97.3,4,22,1,463,463,60.9,1,11,179,100.0,100.0,96.1,13,1,200,200
Cesar Ruiz,59857,G,NO,12,0,20,60.5,2,9,437,100.0,100.0,98.3,1,13,2,461,461,50.4,2,7,226,100.0,100.0,97.1,11,2,240,240
Connor Williams,46216,C,MIA,11,0,17,66.8,1,6,431,100.0,100.0,99.0,3,8,1,459,459,46.2,1,6,127,100.0,100.0,96.5,8,1,133,133
Ryan Ramczyk,11787,T,NO,12,0,20,73.3,5,12,435,100.0,100.0,97.4,1,20,3,459,459,70.3,4,10,224,100.0,100.0,95.5,17,3,238,238
Robert Hunt,46139,G,MIA,11,1,17,77.2,1,10,430,100.0,100.0,98.3,2,13,2,458,458,64.7,0,6,126,100.0,100.0,96.0,8,2,132,132
Mason Cole,45547,C,PIT,11,0,25,65.3,1,12,416,100.0,100.0,98.0,0,15,2,453,453,53.9,1,10,223,100.0,100.0,96.6,13,2,238,238
Luke Fortner,42028,C,JAX,11,0,15,57.8,5,17,421,100.0,100.0,97.1,1,23,1,449,449,44.1,2,14,171,100.0,100.0,95.3,16,0,182,182
Joel Bitonio,8670,G,CLV,11,0,8,75.2,5,10,413,100.0,100.0,97.9,2,16,1,448,448,74.6,3,6,200,100.0,100.0,97.2,10,1,217,217
Brandon Scherff,9438,G,JAX,11,0,15,67.0,1,8,418,100.0,100.0,98.0,0,13,4,446,446,50.7,1,5,170,100.0,100.0,95.9,10,4,181,181
Cam Robinson,11789,T,JAX,11,1,15,74.8,3,14,417,99.8,99.6,97.5,2,19,2,444,446,56.6,3,13,170,100.0,100.0,94.7,17,1,181,181
Jawaan Taylor,41665,T,JAX,11,0,15,74.8,0,5,417,100.0,100.0,98.4,2,9,4,444,444,74.7,0,3,167,100.0,100.0,97.3,6,3,177,177
Michael Onwenu,27357,G,NE,12,0,19,83.0,1,7,416,100.0,100.0,99.0,0,8,0,440,440,78.2,1,6,216,100.0,100.0,98.4,7,0,232,232
Dylan Parham,60953,G,LV,11,0,23,57.1,4,23,412,100.0,100.0,96.0,0,30,3,437,437,47.6,2,18,203,100.0,100.0,94.1,22,2,214,214
Jon Runyan,36661,G,GB,12,0,12,77.4,1,8,410,100.0,100.0,98.4,0,11,2,436,436,66.0,1,6,156,100.0,100.0,97.1,8,1,168,168
Jedrick Wills Jr.,58467,T,CLV,11,1,8,69.2,8,15,402,100.0,100.0,96.1,5,27,4,436,436,69.5,4,9,193,100.0,100.0,94.6,17,4,209,209
Trey Pipkins,91462,T,LAC,10,0,27,60.8,7,16,418,100.0,100.0,96.8,1,25,2,434,434,54.5,6,12,200,100.0,100.0,94.5,20,2,209,209
Laremy Tunsil,10647,T,HST,11,0,13,90.8,2,6,412,100.0,99.8,98.8,2,9,1,434,435,86.0,2,5,175,100.0,100.0,98.0,7,0,186,186
Rob Havenstein,9490,T,LA,11,0,26,67.3,5,17,423,100.0,100.0,96.5,1,26,4,434,434,61.6,4,16,191,100.0,100.0,93.7,22,2,197,197
Tytus Howard,25472,T,HST,11,1,13,68.8,5,20,410,100.0,100.0,96.7,1,26,1,433,433,67.0,3,13,173,100.0,100.0,95.4,16,0,184,184
Abraham Lucas,60218,T,SEA,11,0,29,69.4,6,9,402,100.0,100.0,96.6,1,21,6,433,433,63.8,5,7,173,100.0,100.0,93.6,17,5,186,186
Charles Cross,98401,T,SEA,11,0,29,69.4,3,25,402,100.0,100.0,95.5,3,32,4,433,433,65.8,1,18,173,100.0,100.0,93.4,21,2,186,186
Laken Tomlinson,9461,G,NYJ,11,1,22,65.0,0,22,415,100.0,100.0,97.3,1,22,0,432,432,56.9,0,17,187,100.0,100.0,95.5,17,0,195,195
Connor McGovern,10778,C,NYJ,11,0,22,73.3,2,7,414,100.0,100.0,98.2,2,12,3,431,431,70.1,1,5,187,100.0,100.0,96.8,9,3,195,195
Trent Brown,9677,T,NE,12,4,19,73.5,4,15,406,100.0,100.0,95.9,7,26,7,430,430,66.6,4,12,211,100.0,100.0,93.8,21,5,227,227
Andrew Thomas,59701,T,NYG,11,0,21,89.3,1,10,390,100.0,100.0,98.3,0,12,1,427,427,83.6,1,8,163,100.0,100.0,97.2,9,0,171,171
Mark Glowinski,9567,G,NYG,11,0,21,53.6,3,18,386,100.0,100.0,96.5,3,24,3,422,422,33.1,1,12,163,100.0,100.0,94.2,16,3,171,171
Taylor Decker,10650,T,DET,11,0,11,69.6,5,15,391,100.0,100.0,96.7,1,23,3,421,421,56.0,3,13,179,100.0,100.0,93.9,19,3,196,196
Penei Sewell,81788,T,DET,11,0,11,73.0,4,12,391,100.0,99.8,97.4,3,18,2,420,421,69.7,2,8,179,100.0,100.0,96.6,11,1,196,196
Donovan Smith,9467,T,TB,9,0,30,67.7,5,8,390,100.0,100.0,96.8,3,19,6,416,416,60.3,2,6,179,100.0,100.0,95.5,12,4,191,191
James Hurst,9001,T,NO,11,0,20,77.0,4,13,393,100.0,100.0,97.1,1,20,3,416,416,70.3,2,10,208,100.0,100.0,95.7,15,3,221,221
Kolton Miller,47013,T,LV,10,1,23,80.6,3,18,393,100.0,100.0,96.6,1,24,3,415,415,79.9,1,14,203,100.0,100.0,95.3,17,2,212,212
Jason Kelce,6343,C,PHI,11,1,24,81.4,0,7,377,100.0,100.0,99.1,4,7,0,401,401,70.8,0,6,154,100.0,100.0,98.1,6,0,163,163
Austin Blythe,10882,C,SEA,11,1,29,66.1,4,4,370,100.0,100.0,98.1,1,11,3,401,401,51.6,4,3,160,100.0,100.0,95.9,10,3,173,173
Isaac Seumalo,10713,G,PHI,11,1,24,69.6,3,13,377,100.0,100.0,97.6,2,17,1,400,400,63.7,1,9,154,100.0,100.0,96.8,10,0,163,163
Taylor Moton,11819,T,CAR,12,1,5,81.2,0,14,380,100.0,100.0,97.6,2,16,2,399,399,77.1,0,10,148,100.0,100.0,95.3,12,2,159,159
Cole Strange,22976,G,NE,12,1,19,59.4,1,13,375,100.0,100.0,97.1,2,18,4,399,399,41.1,1,12,195,100.0,100.0,94.6,17,4,211,211
Austin Corbett,46290,G,CAR,12,0,5,75.3,2,7,380,100.0,100.0,98.3,0,11,2,399,399,67.3,1,4,148,100.0,100.0,97.0,7,2,159,159
Ikem Ekwonu,98286,T,CAR,12,0,5,71.0,1,13,380,100.0,100.0,97.4,3,17,3,399,399,58.5,0,12,148,100.0,100.0,94.6,14,2,159,159
Brady Christensen,51985,G,CAR,12,2,5,70.7,2,9,380,100.0,100.0,98.0,5,13,2,399,399,50.7,2,9,148,100.0,100.0,94.9,13,2,159,159
A.J. Cann,9500,G,HST,10,0,13,60.6,4,13,375,100.0,100.0,96.4,0,22,5,395,395,44.6,1,10,160,100.0,100.0,94.1,15,4,170,170
Lane Johnson,7786,T,PHI,11,1,24,87.4,0,7,369,100.0,100.0,99.1,2,7,0,393,393,88.3,0,4,152,100.0,100.0,98.7,4,0,161,161
Christian Darrisaw,77373,T,MIN,10,0,18,83.2,3,7,366,100.0,100.0,98.1,1,12,2,393,393,80.6,1,3,164,100.0,100.0,97.6,6,2,176,176
Jake Brendel,11117,C,SF,11,2,28,72.9,1,3,372,100.0,100.0,99.5,4,4,0,392,392,58.1,1,3,178,100.0,100.0,98.9,4,0,189,189
Ben Powers,41482,G,BLT,11,1,3,84.2,1,7,370,100.0,100.0,98.9,1,8,0,392,392,74.3,0,4,141,100.0,100.0,98.6,4,0,151,151
Kevin Zeitler,7032,G,BLT,11,0,3,82.3,0,9,370,100.0,100.0,98.2,0,11,2,392,392,67.7,0,6,141,100.0,100.0,96.5,8,2,151,151
Tyler Linderbaum,82291,C,BLT,11,0,3,51.3,2,13,369,100.0,100.0,97.4,1,17,2,391,391,33.0,1,7,140,100.0,100.0,95.7,10,2,150,150
Will Hernandez,46180,G,ARZ,9,1,1,73.1,1,9,362,100.0,100.0,97.8,1,13,3,391,391,58.9,1,8,138,100.0,100.0,95.3,11,2,149,149
Scott Quessenberry,23918,C,HST,10,0,13,22.4,3,17,370,100.0,100.0,95.4,0,27,7,391,391,22.2,2,8,165,100.0,100.0,93.9,15,5,175,175
Jamaree Salyer,81656,T,LAC,8,0,27,74.8,4,16,375,100.0,100.0,96.5,0,23,3,390,390,63.6,2,14,191,100.0,100.0,94.2,19,3,199,199
Spencer Brown,42296,T,BUF,10,1,4,47.6,5,20,374,100.0,100.0,95.9,2,28,3,390,390,39.7,2,16,157,100.0,100.0,92.4,21,3,168,168
Mitch Morse,9482,C,BUF,10,1,4,68.6,2,9,373,100.0,100.0,98.3,1,12,1,389,389,64.7,2,3,164,100.0,100.0,97.9,6,1,176,176
Tyler Smith,98385,T,DAL,11,2,9,59.5,7,14,364,100.0,100.0,96.0,3,25,4,389,389,49.4,4,10,148,100.0,100.0,93.2,17,3,158,158
Elgton Jenkins,46298,T,GB,10,0,12,63.8,1,12,364,100.0,100.0,97.4,1,16,3,388,388,55.1,0,9,136,100.0,100.0,94.5,12,3,147,147
Frank Ragnow,39137,C,DET,10,0,11,66.9,0,7,354,100.0,100.0,98.7,0,8,1,384,384,49.0,0,5,157,100.0,100.0,97.8,6,1,174,174
Tyler Biadasz,41178,C,DAL,11,0,9,60.4,3,9,359,100.0,100.0,98.3,1,12,0,384,384,52.7,2,6,146,100.0,100.0,97.3,8,0,156,156
Terence Steele,39461,T,DAL,11,0,9,63.0,4,11,359,100.0,100.0,97.6,0,16,1,384,384,60.6,4,7,146,100.0,100.0,95.5,12,1,156,156
Aaron Banks,59983,G,SF,11,2,28,66.3,2,19,363,100.0,100.0,97.1,3,21,0,383,383,57.9,1,17,173,100.0,100.0,94.8,18,0,184,184
Kenyon Green,99052,G,HST,11,4,13,23.8,9,22,360,100.0,100.0,94.6,8,35,4,382,382,1.2,6,17,156,100.0,100.0,90.1,27,4,167,167
D.J. Humphries,9457,T,ARZ,8,0,1,80.5,1,14,358,100.0,100.0,97.9,2,15,0,382,382,77.4,0,9,142,100.0,100.0,96.8,9,0,153,153
Zack Martin,8651,G,DAL,11,0,9,79.1,2,11,357,100.0,100.0,98.2,0,13,0,382,382,77.7,1,8,145,100.0,100.0,96.9,9,0,155,155
Braxton Jones,60092,T,CHI,12,2,6,65.0,3,24,354,100.0,100.0,94.8,2,32,5,378,378,45.3,2,18,124,100.0,100.0,87.9,25,5,136,136
Damien Lewis,81532,G,SEA,10,0,29,68.3,2,7,346,100.0,100.0,98.1,1,11,2,373,373,49.8,1,7,146,100.0,100.0,95.9,10,2,158,158
Sam Mustipher,13026,C,CHI,12,1,6,51.6,3,9,348,100.0,100.0,97.7,2,14,2,372,372,45.6,2,8,124,100.0,100.0,95.2,11,1,136,136
Morgan Moses,8701,T,BLT,11,0,3,77.0,0,8,347,100.0,100.0,97.7,3,12,4,369,369,67.0,0,6,133,100.0,100.0,94.7,10,4,143,143
Alex Bars,47018,G,LV,9,1,23,61.3,7,14,347,100.0,100.0,96.1,2,24,3,367,367,49.0,6,10,174,100.0,100.0,94.8,17,1,184,184
Landon Dickerson,41712,G,PHI,11,0,24,75.0,2,7,342,100.0,100.0,98.4,4,10,1,366,366,79.9,1,4,142,100.0,100.0,97.5,6,1,151,151
Jon Feliciano,9561,C,NYG,10,0,21,59.6,2,14,337,100.0,100.0,97.0,2,18,2,365,365,52.8,1,11,140,100.0,100.0,95.7,12,0,147,147
Cameron Fleming,8775,T,DEN,9,1,10,65.9,5,12,336,100.0,100.0,96.0,1,22,5,363,363,65.8,3,7,135,100.0,100.0,92.6,15,5,153,153
Mike McGlinchey,46275,T,SF,11,2,28,62.9,2,11,344,100.0,100.0,96.7,6,18,5,362,362,54.6,2,8,163,100.0,100.0,94.5,14,4,174,174
Matt Pryor,46647,T,IND,9,0,14,38.1,5,19,341,100.0,100.0,94.7,2,30,6,361,361,17.1,5,15,178,100.0,100.0,91.0,26,6,188,188
Andre James,47058,C,LV,9,0,23,68.2,3,9,342,100.0,100.0,98.0,3,13,1,359,359,63.9,2,5,173,100.0,100.0,98.0,7,0,180,180
Jermaine Eluemunor,11914,T,LV,11,0,23,69.4,2,15,333,100.0,100.0,96.8,2,19,2,355,355,71.3,2,8,170,100.0,100.0,95.9,12,2,180,180
Ethan Pocic,11813,C,CLV,10,0,8,67.5,0,7,326,100.0,100.0,98.6,0,8,1,351,351,63.3,0,5,153,100.0,100.0,97.7,6,1,165,165
Jake Matthews,8641,T,ATL,12,2,2,74.4,4,8,325,100.0,100.0,97.2,2,15,3,348,348,71.7,0,5,88,100.0,100.0,96.0,6,1,95,95
Chris Lindstrom,46692,G,ATL,12,0,2,72.3,1,6,325,100.0,100.0,98.3,0,9,2,348,348,67.5,0,4,88,100.0,100.0,97.7,4,0,95,95
Drew Dalman,52270,C,ATL,12,2,2,55.1,3,15,325,100.0,100.0,97.2,5,18,0,348,348,62.8,3,3,88,100.0,100.0,96.6,6,0,95,95
Kaleb McGary,46912,T,ATL,12,1,2,65.7,2,6,325,100.0,100.0,97.5,1,12,4,348,348,60.0,0,3,88,100.0,100.0,94.9,6,3,95,95
Yosh Nijman,60822,T,GB,12,2,12,75.5,1,19,326,100.0,100.0,96.6,4,21,1,348,348,72.5,0,16,124,100.0,100.0,92.7,17,1,131,131
Jack Conklin,10642,T,CLV,9,1,8,75.5,1,9,320,100.0,100.0,97.8,3,12,2,343,343,70.4,1,6,158,100.0,100.0,96.5,9,2,170,170
Corey Linsley,8796,C,LAC,9,2,27,89.1,0,2,332,100.0,100.0,99.7,3,2,0,341,341,83.8,0,2,157,100.0,100.0,99.4,2,0,160,160
Graham Glasgow,10729,G,DEN,9,1,10,72.3,0,8,308,100.0,100.0,98.4,2,9,1,337,337,61.2,0,6,135,100.0,100.0,97.0,7,1,153,153
Terron Armstead,7856,T,MIA,10,1,17,78.8,2,11,319,100.0,100.0,98.0,3,13,0,336,336,62.6,2,6,84,100.0,100.0,95.2,8,0,87,87
Nicholas Petit-Frere,82003,T,TEN,11,0,31,50.2,5,16,313,100.0,100.0,96.0,2,23,2,334,334,33.6,4,10,119,100.0,100.0,92.4,16,2,127,127
Aaron Brewer,46014,G,TEN,11,0,31,40.6,4,13,313,100.0,100.0,96.6,1,19,2,334,334,37.8,2,7,119,100.0,100.0,94.5,11,2,127,127
Liam Eichenberg,41851,G,MIA,8,1,17,43.2,4,13,314,100.0,100.0,96.7,2,19,2,333,333,21.6,2,9,103,100.0,100.0,92.7,13,2,108,108
Jordan Mailata,66916,T,PHI,10,0,24,68.8,0,18,313,99.7,99.7,95.5,2,23,5,333,334,61.4,0,10,130,100.0,100.0,93.1,14,4,137,137
Erik McCoy,37347,C,NO,9,0,20,62.0,2,7,313,100.0,100.0,98.6,1,9,0,331,331,54.3,2,5,162,100.0,100.0,97.8,7,0,171,171
Lloyd Cushenberry III,41924,C,DEN,8,1,10,68.8,3,5,294,100.0,100.0,98.3,1,9,1,316,316,65.7,2,1,125,100.0,100.0,98.0,4,1,139,139
Luke Goedeke,77548,G,TB,7,0,30,34.5,3,17,295,100.0,100.0,95.9,1,22,2,313,313,18.0,3,13,130,100.0,100.0,92.3,18,2,140,140
Trai Turner,8727,G,WAS,9,0,32,65.1,4,8,287,100.0,100.0,97.2,0,14,2,305,305,62.6,4,5,129,100.0,100.0,96.5,9,0,138,138
Wyatt Teller,46131,G,CLV,9,0,8,66.5,4,9,277,100.0,100.0,96.6,1,16,3,301,301,49.8,2,8,128,100.0,100.0,94.5,12,2,138,138
Evan Brown,38709,G,DET,9,1,11,56.9,2,8,275,100.0,100.0,98.2,2,10,0,298,298,48.9,1,8,130,100.0,100.0,96.5,9,0,143,143
Dennis Daley,60063,T,TEN,10,2,31,47.6,7,19,278,100.0,100.0,93.2,2,32,6,294,294,38.3,2,10,105,100.0,100.0,91.4,15,3,109,109
David Andrews,9948,C,NE,9,2,19,60.4,1,6,265,100.0,100.0,98.3,3,8,1,286,286,49.0,1,5,139,100.0,100.0,97.1,7,1,153,153
Tyler Shatley,9257,G,JAX,7,0,15,72.2,2,3,264,100.0,100.0,99.1,1,5,0,283,283,59.3,1,3,107,100.0,100.0,98.1,4,0,113,113
Spencer Burford,81920,G,SF,11,0,28,61.4,4,7,266,100.0,100.0,97.9,1,11,0,280,280,50.7,4,6,133,100.0,100.0,96.2,10,0,144,144
David Bakhtiari,7891,T,GB,9,0,12,86.4,0,8,266,99.6,99.6,98.5,1,8,0,279,280,73.1,0,8,109,100.0,100.0,96.3,8,0,115,115
Nate Davis,46808,G,TEN,9,0,31,66.0,1,7,260,100.0,100.0,97.7,1,10,2,278,278,38.1,1,6,91,100.0,100.0,94.0,9,2,98,98
Alijah Vera-Tucker,57107,G,NYJ,7,1,22,61.4,3,12,262,100.0,100.0,96.8,1,16,1,276,276,77.3,3,6,119,100.0,100.0,96.2,9,0,125,125
Alaric Jackson,40972,G,LA,7,1,26,69.0,1,11,266,100.0,100.0,97.4,1,13,1,272,272,39.5,1,9,110,100.0,100.0,94.5,11,1,113,113
Trent Williams,5529,T,SF,8,1,28,87.7,2,8,256,100.0,100.0,98.0,1,10,0,269,269,85.3,2,6,125,100.0,100.0,96.8,8,0,134,134
Billy Price,46795,C,ARZ,6,0,1,64.9,0,3,252,100.0,100.0,97.4,0,8,5,269,269,51.8,0,3,104,100.0,100.0,95.7,6,3,109,109
Brandon Shell,10792,T,MIA,7,1,17,43.2,5,16,250,100.0,100.0,95.8,2,21,0,268,268,45.3,4,8,81,100.0,100.0,92.6,12,0,84,84
Teven Jenkins,41534,G,CHI,10,0,6,65.0,0,9,249,100.0,100.0,97.4,1,11,2,268,268,33.9,0,8,87,100.0,100.0,93.1,10,2,96,96
Quinn Meinerz,112915,G,DEN,7,0,10,59.8,2,3,251,100.0,100.0,97.8,1,8,3,267,267,56.1,2,3,122,100.0,100.0,95.5,8,3,135,135
Andrus Peat,9446,G,NO,8,0,20,34.7,3,8,248,100.0,100.0,97.0,1,13,2,266,266,35.2,2,4,123,100.0,100.0,96.7,7,1,134,134
Gabe Jackson,8716,G,SEA,9,0,29,49.8,5,15,245,100.0,100.0,95.1,0,22,2,259,259,34.2,2,13,106,100.0,100.0,91.0,17,2,111,111
Ben Jones,7099,C,TEN,9,0,31,59.4,2,6,237,100.0,100.0,97.9,2,9,1,255,255,74.0,1,1,93,100.0,100.0,97.8,3,1,101,101
Samuel Cosmi,60114,T,WAS,7,0,32,70.0,2,7,235,100.0,100.0,96.0,0,14,5,251,251,57.3,1,5,105,100.0,100.0,92.4,11,5,111,111
Jonah Jackson,37070,G,DET,7,1,11,64.7,1,10,232,100.0,100.0,97.6,2,11,0,250,250,51.0,1,8,103,100.0,100.0,95.6,9,0,115,115
Greg Little,46254,T,MIA,8,0,17,20.5,6,17,232,100.0,100.0,93.3,1,27,4,249,249,17.4,4,13,77,100.0,100.0,85.1,20,3,82,82
Connor McGovern,41714,G,DAL,9,0,9,67.9,5,7,232,100.0,100.0,97.0,0,13,1,248,248,60.9,3,5,90,100.0,100.0,94.4,9,1,97,97
Royce Newman,41746,G,GB,7,0,12,50.4,4,9,230,100.0,100.0,95.4,0,17,4,240,240,26.4,4,8,80,100.0,100.0,88.7,15,3,87,87
Bernhard Raimann,77948,T,IND,8,1,14,60.2,2,9,221,100.0,100.0,95.2,4,16,5,239,239,50.1,1,7,121,100.0,100.0,92.6,13,5,130,130
Evan Neal,99063,T,NYG,7,0,21,53.1,3,8,216,100.0,100.0,95.1,1,16,5,236,236,42.0,3,5,80,100.0,100.0,92.5,10,2,85,85
Cornelius Lucas,9025,T,WAS,9,0,32,58.0,6,14,220,100.0,100.0,93.6,0,24,4,234,234,42.2,6,10,93,100.0,100.0,89.2,18,2,103,103
Hjalte Froholdt,44959,G,CLV,7,0,8,45.7,1,7,213,100.0,99.6,95.8,0,13,5,233,234,42.5,0,3,110,100.0,99.2,94.1,8,5,121,122
Coleman Shelton,39316,C,LA,7,0,26,67.5,1,5,229,100.0,100.0,98.3,0,7,1,233,233,73.1,1,3,110,100.0,100.0,97.3,5,1,112,112
Larry Borom,59879,T,CHI,8,0,6,72.3,1,7,220,100.0,100.0,96.4,1,12,4,230,230,63.1,0,4,82,100.0,100.0,93.9,7,3,86,86
Isaiah Wynn,46048,T,NE,9,0,19,52.8,2,11,218,100.0,100.0,95.2,3,17,4,229,229,47.7,1,7,115,100.0,100.0,93.0,12,4,124,124
Nate Herbig,28844,G,NYJ,7,1,22,65.9,1,7,221,100.0,100.0,98.2,1,8,0,229,229,61.2,1,4,87,100.0,100.0,97.1,5,0,90,90
Tyler Larsen,9304,C,WAS,7,1,32,33.7,5,10,214,100.0,100.0,96.0,1,16,1,226,226,29.6,2,7,87,100.0,100.0,93.7,10,1,95,95
David Quessenberry,7957,T,BUF,8,0,4,63.9,2,11,213,100.0,100.0,95.1,1,17,4,226,226,55.4,2,11,94,100.0,100.0,92.0,14,1,104,104
