player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Jason Kelce,6343,C,PHI,12,1,24,82.6,0,8,418,100.0,100.0,99.0,4,8,0,445,445,73.8,0,6,177,100.0,100.0,98.3,6,0,187,187
Ben Powers,41482,G,BLT,12,1,3,86.3,1,7,417,100.0,100.0,99.0,1,8,0,442,442,76.8,0,4,157,100.0,100.0,98.7,4,0,168,168
Kevin Zeitler,7032,G,BLT,12,1,3,80.0,0,13,417,100.0,100.0,98.0,1,15,2,442,442,67.8,0,7,157,100.0,100.0,96.5,9,2,168,168
Jake Brendel,11117,C,SF,12,2,28,71.4,1,6,418,100.0,100.0,99.2,5,7,0,441,441,58.0,1,4,196,100.0,100.0,98.7,5,0,207,207
Tyler Linderbaum,82291,C,BLT,12,0,3,53.9,2,15,416,100.0,100.0,97.5,1,19,2,441,441,38.5,1,7,156,100.0,100.0,96.2,10,2,167,167
Michael Onwenu,27357,G,NE,12,0,19,83.0,1,7,416,100.0,100.0,99.0,0,8,0,440,440,78.2,1,6,216,100.0,100.0,98.4,7,0,232,232
Lane Johnson,7786,T,PHI,12,2,24,88.5,0,7,410,100.0,100.0,99.1,3,7,0,437,437,89.5,0,4,175,100.0,100.0,98.9,4,0,185,185
A.J. Cann,9500,G,HST,11,0,13,57.2,4,13,414,100.0,100.0,96.7,0,22,5,437,437,43.5,1,10,169,100.0,100.0,94.4,15,4,180,180
Trey Pipkins,91462,T,LAC,10,0,27,60.8,7,16,418,100.0,100.0,96.8,1,25,2,434,434,54.5,6,12,200,100.0,100.0,94.5,20,2,209,209
Scott Quessenberry,23918,C,HST,11,0,13,22.3,3,18,409,100.0,100.0,95.7,0,28,7,433,433,21.7,2,9,174,100.0,100.0,94.0,16,5,185,185
Aaron Banks,59983,G,SF,12,3,28,64.1,2,21,409,100.0,100.0,96.9,4,24,1,432,432,61.4,1,17,191,100.0,100.0,95.3,18,0,202,202
Trent Brown,9677,T,NE,12,4,19,73.5,4,15,406,100.0,100.0,95.9,7,26,7,430,430,66.6,4,12,211,100.0,100.0,93.8,21,5,227,227
Frank Ragnow,39137,C,DET,11,0,11,68.4,0,7,397,100.0,100.0,98.9,0,8,1,429,429,50.7,0,5,178,100.0,100.0,98.0,6,1,197,197
Elgton Jenkins,46298,G,GB,11,0,12,66.1,1,12,396,100.0,100.0,97.6,1,16,3,423,423,58.3,0,9,153,100.0,100.0,95.1,12,3,164,164
Morgan Moses,8701,T,BLT,12,0,3,78.9,0,9,394,100.0,100.0,97.8,3,13,4,419,419,69.1,0,7,149,100.0,100.0,95.0,11,4,160,160
Damien Lewis,81532,G,SEA,11,0,29,69.3,2,10,390,100.0,100.0,97.7,1,15,3,419,419,52.7,1,10,170,100.0,100.0,95.6,13,2,184,184
Tyler Biadasz,41178,C,DAL,12,0,9,63.3,3,9,390,100.0,100.0,98.5,1,12,0,417,417,55.5,2,6,157,100.0,100.0,97.5,8,0,168,168
Terence Steele,39461,T,DAL,12,0,9,64.6,4,13,390,100.0,100.0,97.6,0,18,1,417,417,62.2,4,8,157,100.0,100.0,95.5,13,1,168,168
Andre James,47058,C,LV,11,0,23,69.8,3,10,396,100.0,100.0,98.1,3,14,1,416,416,67.5,2,5,207,100.0,100.0,98.3,7,0,215,215
Tyler Smith,98385,T,DAL,12,2,9,61.7,7,14,388,100.0,100.0,96.3,3,25,4,415,415,52.5,4,10,158,100.0,100.0,93.7,17,3,169,169
Zack Martin,8651,G,DAL,12,0,9,76.3,2,13,388,100.0,100.0,98.1,0,15,0,415,415,72.9,1,9,156,100.0,100.0,96.8,10,0,167,167
Mike McGlinchey,46275,T,SF,12,2,28,64.1,3,12,390,100.0,100.0,96.8,7,20,5,411,411,55.8,3,9,181,100.0,100.0,94.5,16,4,192,192
Jermaine Eluemunor,11914,T,LV,13,0,23,72.2,2,17,386,100.0,100.0,97.0,2,21,2,411,411,74.5,2,9,203,100.0,100.0,96.3,13,2,214,214
Braxton Jones,60092,T,CHI,13,2,6,66.8,4,24,383,100.0,100.0,95.0,2,33,5,408,408,47.6,3,18,136,100.0,100.0,88.6,26,5,149,149
Landon Dickerson,41712,G,PHI,12,0,24,77.7,2,7,380,100.0,100.0,98.6,4,10,1,406,406,82.7,1,4,164,100.0,100.0,97.9,6,1,174,174
Jon Feliciano,9561,C,NYG,11,0,21,63.2,2,14,375,100.0,100.0,97.3,3,18,2,406,406,55.3,1,11,150,100.0,100.0,96.0,12,0,157,157
Kenyon Green,99052,G,HST,12,4,13,26.3,9,22,378,100.0,100.0,94.8,8,35,4,402,402,2.8,6,17,160,100.0,100.0,90.3,27,4,171,171
Sam Mustipher,13026,C,CHI,13,2,6,49.5,4,10,377,100.0,100.0,97.6,3,16,2,402,402,43.8,2,9,136,100.0,100.0,95.2,12,1,149,149
Alex Bars,47018,G,LV,11,1,23,59.2,7,16,378,100.0,100.0,96.2,2,26,3,400,400,49.7,6,11,191,100.0,100.0,95.0,18,1,202,202
Cole Strange,22976,G,NE,12,1,19,59.4,1,13,375,100.0,100.0,97.1,2,18,4,399,399,41.1,1,12,195,100.0,100.0,94.6,17,4,211,211
Ikem Ekwonu,98286,T,CAR,12,0,5,71.0,1,13,380,100.0,100.0,97.4,3,17,3,399,399,58.5,0,12,148,100.0,100.0,94.6,14,2,159,159
Brady Christensen,51985,G,CAR,12,2,5,70.7,2,9,380,100.0,100.0,98.0,5,13,2,399,399,50.7,2,9,148,100.0,100.0,94.9,13,2,159,159
Austin Corbett,46290,G,CAR,12,0,5,75.3,2,7,380,100.0,100.0,98.3,0,11,2,399,399,67.3,1,4,148,100.0,100.0,97.0,7,2,159,159
Taylor Moton,11819,T,CAR,12,1,5,81.2,0,14,380,100.0,100.0,97.6,2,16,2,399,399,77.1,0,10,148,100.0,100.0,95.3,12,2,159,159
Christian Darrisaw,77373,T,MIN,10,0,18,83.2,3,7,366,100.0,100.0,98.1,1,12,2,393,393,80.6,1,3,164,100.0,100.0,97.6,6,2,176,176
Will Hernandez,46180,G,ARZ,9,1,1,73.1,1,9,362,100.0,100.0,97.8,1,13,3,391,391,58.9,1,8,138,100.0,100.0,95.3,11,2,149,149
Spencer Brown,42296,T,BUF,10,1,4,47.6,5,20,374,100.0,100.0,95.9,2,28,3,390,390,39.7,2,16,157,100.0,100.0,92.4,21,3,168,168
Cameron Fleming,8775,T,DEN,10,1,10,67.7,5,12,362,100.0,100.0,96.3,1,22,5,390,390,67.5,3,7,145,100.0,100.0,93.1,15,5,163,163
Mitch Morse,9482,C,BUF,10,1,4,68.6,2,9,373,100.0,100.0,98.3,1,12,1,389,389,64.7,2,3,164,100.0,100.0,97.9,6,1,176,176
Yosh Nijman,60822,T,GB,13,2,12,76.8,1,19,358,100.0,100.0,96.9,4,21,1,383,383,74.2,0,16,141,100.0,100.0,93.6,17,1,148,148
D.J. Humphries,9457,T,ARZ,8,0,1,80.5,1,14,358,100.0,100.0,97.9,2,15,0,382,382,77.4,0,9,142,100.0,100.0,96.8,9,0,153,153
Jordan Mailata,66916,T,PHI,11,0,24,72.1,0,18,356,99.7,99.7,96.1,2,23,5,379,380,67.7,0,10,155,100.0,100.0,94.2,14,4,163,163
Matt Pryor,46647,T,IND,10,0,14,39.1,5,20,358,100.0,100.0,94.8,2,31,6,379,379,17.9,5,16,185,100.0,100.0,91.1,27,6,196,196
Kaleb McGary,46912,T,ATL,13,1,2,66.2,2,7,350,100.0,100.0,97.6,1,13,4,373,373,61.5,0,3,97,100.0,100.0,95.4,6,3,104,104
Jake Matthews,8641,T,ATL,13,2,2,75.1,4,8,350,100.0,100.0,97.1,2,16,4,373,373,70.7,0,5,97,100.0,100.0,95.4,7,2,104,104
Chris Lindstrom,46692,G,ATL,13,0,2,74.3,1,6,350,100.0,100.0,98.4,0,9,2,373,373,69.8,0,4,97,100.0,100.0,97.9,4,0,104,104
Drew Dalman,52270,C,ATL,13,2,2,53.7,4,16,350,100.0,100.0,97.1,5,20,0,373,373,59.7,4,3,97,100.0,100.0,96.4,7,0,104,104
Aaron Brewer,46014,G,TEN,12,0,31,42.7,4,15,348,100.0,100.0,96.4,1,22,3,370,370,37.4,2,9,136,100.0,100.0,93.7,14,3,145,145
Nicholas Petit-Frere,82003,T,TEN,12,0,31,48.8,6,19,348,100.0,100.0,95.5,2,28,3,370,370,31.0,5,12,136,100.0,100.0,91.5,20,3,145,145
Jack Conklin,10642,T,CLV,10,1,8,75.8,1,9,344,100.0,100.0,98.0,3,12,2,367,367,72.2,1,6,170,100.0,100.0,96.8,9,2,182,182
Graham Glasgow,10729,G,DEN,10,1,10,68.4,0,8,334,100.0,100.0,98.5,2,9,1,364,364,61.7,0,6,145,100.0,100.0,97.2,7,1,163,163
Ethan Pocic,11813,C,CLV,10,0,8,67.5,0,7,326,100.0,100.0,98.6,0,8,1,351,351,63.3,0,5,153,100.0,100.0,97.7,6,1,165,165
Corey Linsley,8796,C,LAC,9,2,27,89.1,0,2,332,100.0,100.0,99.7,3,2,0,341,341,83.8,0,2,157,100.0,100.0,99.4,2,0,160,160
Terron Armstead,7856,T,MIA,10,1,17,78.8,2,11,319,100.0,100.0,98.0,3,13,0,336,336,62.6,2,6,84,100.0,100.0,95.2,8,0,87,87
Liam Eichenberg,41851,G,MIA,8,1,17,43.2,4,13,314,100.0,100.0,96.7,2,19,2,333,333,21.6,2,9,103,100.0,100.0,92.7,13,2,108,108
Erik McCoy,37347,C,NO,9,0,20,62.0,2,7,313,100.0,100.0,98.6,1,9,0,331,331,54.3,2,5,162,100.0,100.0,97.8,7,0,171,171
Dennis Daley,60063,T,TEN,11,2,31,46.0,7,20,309,100.0,100.0,92.7,2,36,9,326,326,31.8,2,11,120,100.0,100.0,89.6,19,6,125,125
Wyatt Teller,46131,G,CLV,10,0,8,67.0,4,10,301,100.0,100.0,96.7,1,17,3,325,325,53.6,2,8,140,100.0,100.0,95.0,12,2,150,150
Tyler Shatley,9257,G,JAX,8,0,15,71.9,2,5,300,100.0,100.0,98.8,1,7,0,320,320,57.6,1,5,125,100.0,100.0,97.6,6,0,131,131
Trent Williams,5529,T,SF,9,1,28,88.9,2,8,302,100.0,100.0,98.0,1,11,1,318,318,87.3,2,6,143,100.0,100.0,97.2,8,0,152,152
Lloyd Cushenberry III,41924,C,DEN,8,1,10,68.8,3,5,294,100.0,100.0,98.3,1,9,1,316,316,65.7,2,1,125,100.0,100.0,98.0,4,1,139,139
Coleman Shelton,39316,C,LA,9,0,26,72.1,1,6,305,100.0,100.0,98.2,1,9,2,314,314,72.3,1,4,138,100.0,100.0,96.7,7,2,141,141
Luke Goedeke,77548,G,TB,7,0,30,34.5,3,17,295,100.0,100.0,95.9,1,22,2,313,313,18.0,3,13,130,100.0,100.0,92.3,18,2,140,140
Nate Davis,46808,G,TEN,10,0,31,69.5,1,7,291,100.0,100.0,97.9,1,10,2,310,310,45.8,1,6,106,100.0,100.0,94.8,9,2,114,114
Brandon Shell,10792,T,MIA,8,1,17,46.5,6,17,287,100.0,100.0,95.6,2,24,1,305,305,44.9,5,9,90,100.0,100.0,91.1,15,1,93,93
Trai Turner,8727,G,WAS,9,0,32,65.1,4,8,287,100.0,100.0,97.2,0,14,2,305,305,62.6,4,5,129,100.0,100.0,96.5,9,0,138,138
Andrus Peat,9446,G,NO,9,0,20,39.9,3,8,281,100.0,100.0,97.3,1,13,2,300,300,39.5,2,4,136,100.0,100.0,97.1,7,1,148,148
Evan Brown,38709,G,DET,9,1,11,56.9,2,8,275,100.0,100.0,98.2,2,10,0,298,298,48.9,1,8,130,100.0,100.0,96.5,9,0,143,143
Teven Jenkins,41534,G,CHI,11,0,6,65.9,0,9,278,100.0,100.0,97.7,1,11,2,298,298,35.5,0,8,99,100.0,100.0,93.9,10,2,109,109
Jonah Jackson,37070,G,DET,8,1,11,60.9,1,11,275,100.0,100.0,97.8,3,12,0,295,295,46.1,1,8,124,100.0,100.0,96.4,9,0,138,138
Quinn Meinerz,112915,G,DEN,8,0,10,61.7,2,4,277,100.0,100.0,97.8,1,9,3,294,294,57.5,2,4,132,100.0,100.0,95.5,9,3,145,145
Nate Herbig,28844,G,NYJ,8,1,22,68.5,1,7,281,100.0,100.0,98.6,1,8,0,291,291,63.5,1,4,111,100.0,100.0,97.7,5,0,115,115
Ben Jones,7099,C,TEN,10,0,31,62.3,2,7,268,100.0,100.0,97.9,2,10,1,287,287,74.5,1,2,108,100.0,100.0,97.7,4,1,117,117
Greg Little,46254,T,MIA,9,0,17,25.3,6,18,269,100.0,100.0,94.1,1,28,4,286,286,21.6,4,13,86,100.0,100.0,86.6,20,3,91,91
David Andrews,9948,C,NE,9,2,19,60.4,1,6,265,100.0,100.0,98.3,3,8,1,286,286,49.0,1,5,139,100.0,100.0,97.1,7,1,153,153
Gabe Jackson,8716,G,SEA,10,0,29,52.2,5,15,270,100.0,100.0,95.6,0,22,2,285,285,37.5,2,13,119,100.0,100.0,92.0,17,2,125,125
Cornelius Lucas,9025,T,WAS,10,0,32,61.2,7,17,267,100.0,100.0,94.0,0,28,4,282,282,45.4,6,13,110,100.0,100.0,89.5,21,2,121,121
Spencer Burford,81920,G,SF,11,0,28,61.5,4,7,267,100.0,100.0,97.9,1,11,0,281,281,50.7,4,6,133,100.0,100.0,96.2,10,0,144,144
Bernhard Raimann,77948,T,IND,9,1,14,63.9,3,9,261,100.0,100.0,95.8,4,17,5,281,281,54.0,2,7,143,100.0,100.0,93.4,14,5,153,153
David Bakhtiari,7891,T,GB,9,0,12,86.4,0,8,266,99.6,99.6,98.5,1,8,0,279,280,73.1,0,8,109,100.0,100.0,96.3,8,0,115,115
Evan Neal,99063,T,NYG,8,0,21,55.8,3,8,254,100.0,100.0,95.9,1,16,5,277,277,44.0,3,5,90,100.0,100.0,93.3,10,2,95,95
Connor McGovern,41714,G,DAL,10,0,9,71.1,5,7,259,100.0,100.0,97.3,0,13,1,277,277,64.3,3,5,99,100.0,100.0,94.9,9,1,107,107
Duane Brown,4340,T,NYJ,8,0,22,74.5,1,12,268,100.0,100.0,97.2,1,14,1,276,276,63.1,1,8,104,100.0,100.0,94.7,10,1,108,108
Alijah Vera-Tucker,57107,G,NYJ,7,1,22,61.4,3,12,262,100.0,100.0,96.8,1,16,1,276,276,77.3,3,6,119,100.0,100.0,96.2,9,0,125,125
Alaric Jackson,40972,G,LA,7,1,26,69.0,1,11,266,100.0,100.0,97.4,1,13,1,272,272,39.5,1,9,110,100.0,100.0,94.5,11,1,113,113
Samuel Cosmi,60114,T,WAS,8,0,32,70.8,2,8,252,100.0,100.0,96.0,0,15,5,269,269,57.3,1,6,109,100.0,100.0,92.2,12,5,116,116
Billy Price,46795,C,ARZ,6,0,1,64.9,0,3,252,100.0,100.0,97.4,0,8,5,269,269,51.8,0,3,104,100.0,100.0,95.7,6,3,109,109
Nick Leverett,27699,G,TB,6,0,30,71.4,2,6,249,100.0,100.0,98.4,0,8,0,268,268,66.2,1,4,111,100.0,100.0,97.7,5,0,122,122
Tyler Larsen,9304,C,WAS,8,1,32,35.9,5,12,249,100.0,100.0,95.4,1,20,3,262,262,33.1,2,7,97,100.0,100.0,93.3,11,2,106,106
Hjalte Froholdt,44959,G,CLV,8,0,8,44.7,2,7,237,100.0,99.6,96.0,0,14,5,257,258,47.1,0,3,122,100.0,99.3,94.7,8,5,133,134
Cody Whitehair,10690,G,CHI,9,0,6,76.6,1,6,233,100.0,100.0,98.5,0,7,0,244,244,59.8,0,6,80,100.0,100.0,96.2,6,0,87,87
Phil Haynes,29244,G,SEA,10,0,29,73.8,1,7,224,100.0,100.0,97.3,1,10,2,244,244,82.3,0,4,102,100.0,100.0,96.1,6,2,111,111
