player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
J.J. Watt,6163,DI,ARZ,14,2,0.1,0,0,1,64.5,71.5,38.5,72.4,64.6,50.5,9.1,2,6,226,231,7.5,17,18
Robert Quinn,6166,ED,PHI,12,2,2.4,2,0,24,65.8,41.2,28.0,55.6,34.8,55.0,10.0,1,4,147,150,1.4,2,7
Cameron Jordan,6176,ED,NO,14,12,1.3,0,0,20,85.5,70.9,70.5,51.3,77.7,46.3,12.8,6,2,258,268,8.1,21,29
Cameron Heyward,6183,DI,PIT,15,13,2.6,0,0,25,68.4,90.4,87.1,78.8,82.4,76.5,0.0,0,1,261,267,10.3,27,34
Justin Houston,6222,ED,BLT,12,1,1.0,0,0,3,75.7,74.1,49.9,71.2,65.6,39.2,28.6,2,2,67,70,6.0,4,4
Lawrence Guy,6385,DI,NE,12,19,2.4,0,0,19,62.9,52.5,86.2,55.2,49.4,70.3,2.4,1,0,221,227,7.2,16,22
Chris Harris Jr.,6457,CB,NO,9,2,6.1,0,0,20,47.8,50.1,37.4,66.3,60.3,56.6,0.0,0,4,126,129,1.6,2,7
Josh Bynes,6503,LB,BLT,7,1,4.2,0,0,3,69.9,54.2,80.9,58.5,38.1,62.3,12.5,2,0,121,122,5.0,6,13
Nick Bellore,6515,FB,SEA,3,1,,0,0,29,60.0,80.8,65.9,60.0,74.9,71.7,0.0,0,0,8,8,0.0,0,0
Mario Addison,6558,ED,HST,10,5,2.2,0,1,13,64.1,60.5,88.1,60.7,53.6,66.6,8.3,1,0,123,127,4.1,5,6
Stephon Gilmore,7016,CB,IND,15,2,9.1,0,0,14,80.1,78.7,67.3,,67.8,68.5,16.7,3,4,420,432,0.5,2,13
Fletcher Cox,7018,DI,PHI,15,8,3.0,0,0,24,,54.7,76.3,59.9,49.0,41.8,12.1,4,1,225,228,6.2,14,21
Michael Brockers,7020,DI,DET,6,0,2.3,0,0,11,,51.3,81.3,55.2,50.4,37.2,0.0,0,0,62,62,4.8,3,4
Bruce Irvin,7021,ED,SEA,9,5,2.3,0,0,29,58.0,57.4,28.0,51.8,68.5,39.5,9.5,2,3,177,179,5.6,10,14
Melvin Ingram III,7024,ED,MIA,15,2,1.4,1,0,17,45.6,70.5,9.0,80.7,64.8,29.2,22.2,2,6,114,118,3.5,4,5
Chandler Jones,7027,ED,LV,15,9,2.3,1,1,23,59.7,63.8,69.1,60.4,65.5,37.7,20.0,7,2,274,276,4.7,13,19
Janoris Jenkins,7043,CB,SF,1,0,,0,0,28,45.7,46.6,72.8,,60.0,27.1,,0,0,2,2,0.0,0,0
Bobby Wagner,7050,LB,LA,15,31,2.9,0,0,26,81.2,91.3,87.2,80.5,91.5,91.2,2.6,2,1,357,373,7.3,26,44
Lavonte David,7060,LB,TB,15,17,3.1,0,0,30,86.1,83.2,65.2,69.1,73.4,69.4,9.4,5,2,375,386,6.1,23,31
Vinny Curry,7061,ED,NYJ,10,4,3.1,0,0,22,60.0,53.2,55.1,58.0,52.0,38.1,21.4,3,1,76,80,6.6,5,7
Casey Hayward Jr.,7064,CB,ATL,6,0,24.0,0,0,2,65.6,64.7,83.4,,55.2,33.7,25.0,1,0,115,119,0.9,1,3
Demario Davis,7079,LB,NO,15,22,4.1,0,0,20,78.4,78.9,69.7,84.2,67.8,51.1,13.4,9,1,411,425,5.1,21,36
Akiem Hicks,7090,DI,TB,9,4,2.3,0,0,30,58.2,60.0,47.2,54.8,66.9,46.0,10.5,2,2,143,147,8.4,12,13
Rodney McLeod,7271,S,IND,15,13,5.5,0,0,14,80.4,76.4,82.9,60.6,64.7,73.3,4.9,2,2,378,390,3.4,13,26
Michael Thomas,7279,S,CIN,2,0,7.0,0,0,7,64.3,58.6,73.9,57.6,51.0,80.6,0.0,0,0,9,9,0.0,0,1
Tashaun Gipson Sr.,7288,S,SF,15,9,7.5,0,0,28,60.1,68.5,89.3,59.3,89.3,91.7,0.0,0,0,304,311,1.0,3,13
Brandon Bolden,7469,HB,LV,1,0,,0,0,23,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Harrison Smith,7641,S,MIN,13,5,9.8,1,0,18,67.5,67.4,88.8,56.0,63.9,79.1,17.9,5,1,293,297,1.0,3,18
Justin Bethel,7654,CB,MIA,6,0,5.5,0,0,17,52.9,51.4,79.6,,47.9,57.3,33.3,2,1,20,23,0.0,0,4
Xavier Rhodes,7806,CB,BUF,2,0,6.0,0,0,4,52.7,51.1,78.7,,44.8,37.6,50.0,1,0,22,22,0.0,0,1
Darius Slay,7817,CB,PHI,15,3,13.6,0,0,24,77.7,74.3,87.1,,49.6,67.1,12.5,2,3,315,321,1.0,3,11
Johnathan Hankins,7830,DI,DAL,10,5,2.2,1,0,9,60.0,46.0,57.3,50.8,49.1,33.4,10.0,2,1,124,128,7.3,9,13
Jon Bostic,7831,LB,WAS,9,4,4.1,0,0,32,53.4,49.4,81.3,50.6,49.8,64.6,6.3,1,0,110,113,5.5,6,11
Jamie Collins Sr.,7833,LB,NE,3,1,,0,0,19,50.1,64.2,77.7,56.1,71.1,70.5,0.0,0,0,27,28,0.0,0,0
Tyrann Mathieu,7850,S,NO,15,12,9.6,0,0,20,84.8,79.4,86.2,71.0,62.6,61.8,12.5,6,2,410,423,2.4,10,30
John Jenkins,7863,DI,MIA,14,5,1.6,0,0,17,59.8,54.5,57.1,64.1,49.9,61.7,6.7,1,1,104,107,6.7,7,9
Logan Ryan,7864,S,TB,8,3,9.6,0,1,30,64.2,68.4,84.8,53.2,75.0,79.9,5.9,1,0,133,138,3.8,5,13
Duron Harmon,7872,S,LV,15,10,7.8,0,1,23,77.3,73.3,87.4,56.0,61.6,66.5,21.4,6,0,359,363,0.8,3,12
Brandon Williams,7875,DI,KC,3,1,,0,0,16,59.2,62.1,77.8,61.6,60.5,69.2,0.0,0,0,17,17,0.0,0,0
Akeem Spence,7882,DI,SF,7,5,5.0,0,0,28,59.5,43.3,81.7,46.3,47.5,35.2,20.0,2,0,69,70,2.9,2,3
William Gholston,7908,DI,TB,15,13,1.9,0,0,30,63.3,58.0,69.4,58.5,56.0,64.2,5.4,2,1,221,228,7.7,17,22
Oday Aboushi,7923,G,LA,1,0,,1,0,26,,60.0,60.0,,60.0,,,0,2,0,1,,0,0
Steven Means,7929,ED,BLT,2,0,22.0,0,0,3,60.0,75.7,75.6,65.1,73.2,72.4,0.0,0,0,9,10,0.0,0,1
A.J. Klein,7930,LB,BUF,4,2,1.3,0,0,4,47.1,47.7,77.8,60.7,54.2,49.7,25.0,2,0,43,45,9.3,4,4
Micah Hyde,7941,S,BUF,2,0,4.0,0,0,4,69.1,68.4,81.7,59.1,52.5,63.0,50.0,1,0,30,30,3.3,1,1
Jordan Poyer,8000,S,BUF,11,6,10.4,0,0,4,75.6,72.4,84.9,56.1,59.1,58.3,18.5,5,0,238,243,1.3,3,16
Nick Williams,8006,DI,NYG,8,8,2.7,0,0,21,60.0,59.9,83.7,52.7,63.2,76.8,5.0,1,0,100,104,6.0,6,11
Tony Jefferson,8361,S,NYG,4,1,8.0,0,0,21,76.5,66.7,80.0,45.2,47.6,69.0,0.0,0,0,14,15,0.0,0,1
Brandon Copeland,8378,ED,BLT,3,3,6.0,0,0,3,61.7,53.7,78.6,53.4,55.7,75.2,0.0,0,0,17,17,5.9,1,1
Chris Banjo,8419,S,ARZ,9,2,9.0,0,0,1,57.3,66.4,76.0,58.7,76.7,84.3,0.0,0,0,42,44,4.8,2,3
Nickell Robey-Coleman,8483,CB,LV,1,0,,0,0,23,67.8,64.2,72.8,52.4,60.0,,,0,0,3,3,0.0,0,0
Mike Purcell,8530,DI,DEN,15,14,2.4,0,0,10,55.4,68.5,71.7,59.6,70.3,29.7,14.3,7,1,232,247,8.6,20,28
Jadeveon Clowney,8636,ED,CLV,11,5,1.7,0,0,8,60.7,75.9,61.3,71.3,73.1,73.1,9.1,2,2,161,162,6.8,11,15
Khalil Mack,8640,ED,LAC,15,15,1.8,2,0,27,87.3,73.3,71.5,69.7,62.0,49.5,17.5,7,2,305,310,3.9,12,18
Anthony Barr,8644,LB,DAL,12,4,4.0,0,0,9,55.6,58.0,54.6,63.4,60.8,61.9,7.7,2,2,208,214,5.8,12,20
Aaron Donald,8648,DI,LA,11,10,1.8,0,0,26,61.4,90.5,62.4,90.7,75.6,53.9,6.7,3,2,210,219,12.4,26,32
Kyle Fuller,8649,CB,BLT,1,0,14.0,0,0,3,61.0,55.3,79.1,59.1,30.0,53.1,50.0,1,1,17,18,0.0,0,1
C.J. Mosley,8652,LB,NYJ,15,26,4.6,0,0,22,67.4,71.7,23.5,62.0,76.4,71.9,6.5,5,4,389,403,6.7,26,46
Jimmie Ward,8665,S,SF,10,4,2.3,1,1,28,65.5,72.4,82.6,54.3,92.2,58.7,0.0,0,1,98,102,4.1,4,7
Bradley Roby,8666,CB,NO,11,2,4.8,0,0,20,47.5,43.4,49.2,71.2,29.8,29.1,45.5,5,3,195,200,0.5,1,4
Demarcus Lawrence,8669,ED,DAL,15,7,2.2,1,1,9,72.7,75.1,68.2,70.2,69.1,45.6,8.0,4,2,237,241,12.7,30,39
Kyle Van Noy,8675,ED,LAC,15,3,3.7,0,0,27,65.2,59.1,62.8,54.4,61.7,64.6,14.8,4,2,264,271,5.3,14,20
Lamarcus Joyner,8676,S,NYJ,13,9,11.0,0,0,22,55.0,58.4,64.3,82.5,63.2,52.6,20.0,6,3,330,342,1.8,6,15
Jeremiah Attaochu,8685,ED,LAC,3,0,1.5,0,0,27,,64.9,75.6,62.7,62.2,72.8,0.0,0,0,16,16,6.3,1,2
Christian Kirksey,8706,LB,HST,15,21,4.0,0,0,13,52.6,56.9,87.9,82.1,55.4,67.1,14.7,11,0,468,478,4.9,23,43
Justin Ellis,8742,DI,NYG,15,7,2.3,0,0,21,57.2,30.5,85.6,47.9,29.9,41.3,16.7,3,0,152,160,4.6,7,8
DaQuan Jones,8747,DI,BUF,15,7,1.9,1,0,4,60.0,72.9,62.7,73.6,64.6,44.9,11.1,4,2,205,210,8.3,17,25
Dontae Johnson,8764,CB,SF,1,0,,0,0,28,68.1,59.6,71.5,53.8,51.5,71.7,,0,0,8,8,0.0,0,0
Kevin Pierre-Louis,8767,LB,HST,2,1,6.5,0,0,13,68.5,45.8,70.7,68.0,29.5,26.3,40.0,2,1,21,21,0.0,0,2
Brent Urban,8769,DI,BLT,14,6,3.3,0,0,3,54.4,52.3,84.1,53.8,55.6,43.6,18.8,3,0,112,113,4.5,5,7
Devon Kennard,8809,ED,BLT,7,1,0.5,0,0,3,48.3,59.3,81.6,54.1,68.8,48.1,0.0,0,0,47,52,4.3,2,2
T.J. Carrie,8853,CB,CAR,1,0,3.0,0,0,5,32.1,33.4,77.2,49.0,60.0,79.0,0.0,0,0,1,1,0.0,0,1
Shelby Harris,8869,DI,SEA,13,10,2.4,0,0,29,58.1,70.6,85.6,62.3,71.1,35.3,11.8,4,0,192,197,8.3,16,20
Terrance Mitchell,8888,CB,TEN,8,1,7.3,0,0,31,62.1,61.2,84.9,,48.4,77.1,20.0,1,2,85,90,1.2,1,3
Denico Autry,8982,ED,TEN,11,3,1.7,1,0,31,75.0,82.4,62.2,75.7,73.6,40.7,16.7,3,2,113,119,8.8,10,12
Shaquil Barrett,9000,ED,TB,8,8,1.7,0,0,30,40.0,68.3,69.5,65.1,77.5,52.2,7.4,2,1,131,136,10.7,14,17
Christian Jones,9020,ED,SEA,2,1,1.0,0,0,29,61.4,64.6,74.5,40.5,74.7,34.9,0.0,0,0,12,12,8.3,1,1
Kerry Hyder,9045,DI,SF,14,7,2.6,0,0,28,62.6,61.3,85.6,58.1,58.5,52.5,6.3,1,0,106,107,3.8,4,8
Adrian Phillips,9177,S,NE,15,10,3.6,0,0,19,75.7,75.7,85.1,57.4,69.6,86.0,3.6,1,0,208,211,4.3,9,17
Daniel Sorensen,9253,S,NO,3,2,9.8,0,0,20,48.0,49.2,82.9,,62.1,88.0,0.0,0,0,18,19,0.0,0,4
Joe Thomas,9272,LB,CHI,12,10,4.8,0,0,6,57.0,63.8,82.2,71.9,64.3,35.3,25.0,7,0,145,149,3.4,5,11
Keith Smith,9302,FB,ATL,1,0,,0,0,2,,59.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
Mike Pennel,9316,DI,CHI,15,5,2.3,0,0,6,68.1,48.9,63.8,58.0,38.9,58.3,7.7,2,1,159,162,10.1,16,19
K'Waun Williams,9332,CB,DEN,12,4,8.0,0,0,10,69.1,69.6,50.5,64.3,69.7,50.9,7.7,1,3,138,150,0.7,1,8
Dante Fowler Jr.,9436,ED,DAL,14,2,2.9,0,0,9,83.2,59.1,0.5,69.7,44.4,49.5,15.8,3,5,93,95,7.5,7,14
Leonard Williams,9439,DI,NYG,11,7,2.2,0,1,21,63.9,79.3,50.4,75.1,74.1,51.6,8.3,3,3,227,237,7.9,18,26
Danny Shelton,9445,DI,KC,1,0,,0,0,16,58.0,47.6,72.8,57.2,57.6,,,0,0,3,3,0.0,0,0
Arik Armstead,9450,DI,SF,7,2,3.2,0,0,28,,60.4,84.5,62.5,53.7,72.4,0.0,0,0,88,91,2.3,2,5
Marcus Peters,9451,CB,BLT,13,4,3.9,1,0,3,69.5,67.7,34.4,78.3,57.0,52.2,31.6,6,6,228,231,2.2,5,9
Bud Dupree,9455,ED,TEN,11,4,-0.5,0,0,31,47.1,58.2,53.8,60.0,61.8,51.1,23.1,3,2,129,135,4.7,6,6
Shaq Thompson,9458,LB,CAR,15,17,4.7,0,0,5,56.5,69.3,87.6,48.0,85.2,57.7,10.7,8,0,367,374,7.6,28,50
Landon Collins,9466,S,NYG,3,0,1.0,0,0,21,72.8,70.0,77.7,63.3,50.4,56.8,0.0,0,0,11,11,18.2,2,2
Mario Edwards Jr.,9468,ED,TEN,11,3,0.5,1,0,31,51.1,56.4,27.6,55.2,73.5,78.2,0.0,0,4,86,93,9.3,8,8
Preston Smith,9471,ED,GB,15,9,3.5,0,0,12,57.9,67.8,77.1,65.3,65.2,44.3,18.4,9,1,329,339,5.8,19,31
Eric Kendricks,9478,LB,MIN,15,31,3.5,1,0,18,45.8,60.8,45.2,62.4,81.7,67.5,6.6,5,3,358,364,5.9,21,40
Eric Rowe,9480,S,MIA,11,3,4.6,0,0,17,50.0,56.0,81.5,70.4,68.9,66.4,14.3,2,0,145,148,1.4,2,9
Denzel Perryman,9481,LB,LV,12,10,3.5,0,0,23,61.4,74.2,82.6,65.7,80.5,54.4,13.8,9,0,231,232,10.8,25,46
Ronald Darby,9483,CB,DEN,5,1,8.8,0,1,10,66.3,71.1,82.5,60.0,86.5,54.9,14.3,1,1,102,107,2.0,2,5
Jordan Phillips,9485,DI,BUF,11,5,1.3,0,0,4,58.4,54.3,25.9,60.1,56.3,27.3,15.8,3,3,102,104,8.8,9,11
Markus Golden,9491,ED,ARZ,15,15,1.8,0,0,1,65.2,66.0,77.4,61.7,65.2,67.0,5.9,2,1,220,223,5.5,12,17
Randy Gregory,9493,ED,DEN,6,3,5.7,0,0,10,81.9,76.9,20.6,76.2,64.5,59.4,0.0,0,3,56,58,5.4,3,6
Frank Clark,9496,ED,KC,13,3,1.8,1,0,16,78.6,65.6,46.2,63.2,60.6,30.4,14.8,4,4,200,207,8.0,16,20
P.J. Williams,9511,S,NO,8,4,11.8,0,0,20,64.0,65.3,84.2,77.3,59.3,78.5,9.1,1,0,94,98,1.1,1,6
Jordan Hicks,9517,LB,MIN,15,16,4.1,0,0,18,52.5,65.7,84.4,73.2,77.4,76.6,5.5,4,0,300,304,10.3,31,53
Danielle Hunter,9521,ED,MIN,15,9,2.9,1,0,18,87.5,87.9,83.8,78.3,74.1,58.7,11.6,5,2,273,278,7.7,21,29
Carl Davis,9523,DI,NE,14,4,0.8,0,0,19,60.0,44.8,3.8,64.8,45.4,28.8,20.0,2,3,99,100,3.0,3,4
Henry Anderson,9526,ED,CAR,9,3,1.7,0,0,5,60.0,65.0,84.9,53.6,69.1,76.7,0.0,0,0,83,85,8.4,7,10
Steven Nelson,9531,CB,HST,14,8,7.8,0,0,13,72.2,66.1,89.4,91.1,36.3,39.0,35.5,11,1,430,440,0.7,3,12
Angelo Blackson,9533,DI,CHI,14,5,1.6,0,0,6,66.1,33.7,66.4,52.4,29.6,27.4,22.7,5,1,159,161,6.9,11,12
Trey Flowers,9534,ED,MIA,3,1,,0,0,17,60.0,78.0,79.5,72.4,69.1,25.0,50.0,1,0,18,18,0.0,0,0
Za'Darius Smith,9555,ED,MIN,15,5,1.6,0,1,18,51.0,84.8,31.7,85.6,74.4,64.7,6.9,2,5,223,226,6.7,15,22
Kwon Alexander,9557,LB,NYJ,15,3,3.3,0,0,22,55.4,63.3,79.2,75.4,67.7,59.7,11.5,3,0,244,252,4.9,12,20
Damien Wilson,9560,LB,CAR,10,7,4.6,0,0,5,56.8,57.1,79.4,71.6,55.6,66.1,12.5,3,1,127,129,5.5,7,14
Grady Jarrett,9570,DI,ATL,15,13,3.3,1,0,2,63.2,70.2,68.8,74.9,59.1,45.2,9.1,4,3,328,338,5.2,17,27
Adrian Amos,9575,S,GB,15,11,8.9,0,0,12,48.8,53.5,59.8,61.1,64.1,67.8,11.5,6,3,386,400,2.6,10,35
Bobby McCain,9578,S,WAS,15,9,9.0,0,0,32,70.0,61.6,87.3,60.9,33.2,55.3,27.8,10,1,319,327,1.6,5,17
Tyeler Davison,9587,DI,LAC,4,0,1.0,0,0,27,,40.6,76.4,56.3,39.4,67.3,0.0,0,0,16,16,6.3,1,1
David Mayo,9602,LB,WAS,7,3,7.4,0,0,32,54.1,56.9,78.0,59.1,60.9,84.5,0.0,0,0,49,50,6.1,3,5
Quandre Diggs,9633,S,SEA,15,8,7.2,0,0,29,64.6,66.6,66.7,60.4,70.1,64.1,14.6,6,2,446,454,1.3,6,27
Christian Ringo,9643,DI,NO,2,0,,0,0,20,,30.0,76.6,65.4,28.1,22.7,100.0,1,0,18,18,0.0,0,0
Christian Covington,9649,DI,LAC,4,5,4.2,0,0,27,62.3,34.7,80.9,56.6,30.0,29.6,21.4,3,0,69,71,4.3,3,6
Rakeem Nunez-Roches,9650,DI,TB,15,7,2.2,0,0,30,63.0,55.7,57.5,55.0,56.9,61.5,6.9,2,3,229,235,5.7,13,20
Neville Hewitt,9836,LB,HST,3,0,-1.0,0,0,13,49.0,67.3,73.7,,79.0,78.3,0.0,0,0,15,15,13.3,2,2
Troy Hill,9881,CB,LA,10,9,4.3,0,0,26,58.6,64.6,84.7,70.6,81.2,71.1,7.7,2,2,207,216,3.9,8,15
DeShawn Williams,9891,DI,DEN,15,8,2.5,0,0,10,69.0,54.4,86.2,58.9,47.7,51.9,13.3,4,0,215,226,7.0,15,18
Justin Coleman,9892,CB,SEA,1,1,5.0,0,0,29,54.3,57.2,75.7,,69.5,37.7,0.0,0,0,11,11,9.1,1,1
Dean Marlowe,9966,S,BUF,6,1,7.0,0,0,4,48.0,43.5,0.0,58.0,53.9,49.9,33.3,1,1,62,65,0.0,0,1
Alex Singleton,9994,LB,DEN,13,21,3.7,0,0,10,74.7,79.3,28.3,70.1,79.4,72.8,9.2,7,2,244,262,12.7,31,48
Bryce Callahan,10000,CB,LAC,14,5,6.1,0,0,27,68.4,67.2,83.6,60.3,56.4,52.7,23.5,4,2,160,162,3.1,5,8
T.Y. McGill,10156,DI,SF,7,3,0.8,0,0,28,59.5,57.1,34.6,58.4,61.3,27.4,22.2,2,1,49,49,8.2,4,4
Efe Obada,10235,ED,WAS,15,6,2.6,0,0,32,61.1,56.2,70.9,59.7,52.1,28.9,25.0,5,1,140,143,5.7,8,9
Erik Harris,10346,S,ATL,3,0,1.0,0,0,2,44.6,51.5,94.4,59.6,66.9,78.6,0.0,0,0,15,15,6.7,1,1
Joey Bosa,10637,ED,LAC,3,0,2.3,1,0,27,48.4,86.0,39.3,85.5,76.7,76.0,0.0,0,1,36,36,8.3,3,4
Jalen Ramsey,10639,CB,LA,15,12,5.9,1,2,26,73.5,82.5,66.0,91.3,91.9,71.3,10.0,3,5,354,371,2.3,8,15
DeForest Buckner,10641,DI,IND,15,16,2.0,0,0,14,69.0,77.2,58.5,73.3,69.1,72.2,0.0,0,3,304,314,8.9,27,34
Leonard Floyd,10643,ED,LA,15,16,2.5,2,0,26,68.3,69.5,70.9,65.9,65.8,69.4,7.9,3,2,302,317,3.6,11,19
Eli Apple,10644,CB,CIN,14,5,4.8,1,0,7,53.1,54.4,62.5,64.3,60.3,38.2,23.5,4,4,285,292,1.8,5,8
Sheldon Rankins,10646,DI,NYJ,13,6,2.7,0,0,22,63.9,74.0,86.5,69.4,66.2,51.8,8.6,3,0,207,212,7.7,16,26
Keanu Neal,10651,S,TB,11,12,5.0,1,0,30,61.8,56.7,0.0,68.5,54.5,49.4,13.3,6,5,220,224,6.4,14,27
Shaq Lawson,10653,ED,BUF,14,5,1.4,0,0,4,66.4,61.3,46.3,64.1,58.0,62.7,4.5,1,3,162,168,6.2,10,16
William Jackson III,10658,CB,WAS,4,1,7.3,0,0,32,48.9,49.6,9.2,84.3,52.3,61.0,20.0,1,4,72,75,1.4,1,3
Artie Burns,10659,CB,SEA,1,0,,0,0,29,64.4,69.5,73.8,,67.9,,,0,0,11,11,0.0,0,0
Kenny Clark,10661,DI,GB,15,12,2.7,0,0,12,64.0,61.2,56.3,70.4,51.6,50.4,4.8,2,3,308,317,4.2,13,28
Vernon Butler,10664,DI,NYG,1,2,4.5,0,0,21,,47.7,73.4,57.5,50.5,70.8,0.0,0,0,7,9,14.3,1,2
Emmanuel Ogbah,10666,ED,MIA,9,4,2.3,0,0,17,60.0,52.1,50.8,54.5,54.9,65.3,0.0,0,2,102,102,4.9,5,8
Jaylon Smith,10668,LB,NYG,12,17,4.7,0,0,21,46.9,54.0,84.7,68.3,58.9,80.7,5.2,3,0,281,294,6.8,19,38
Myles Jack,10670,LB,PIT,13,22,4.1,1,0,25,54.8,53.3,54.9,63.7,52.6,75.6,6.3,4,2,287,293,5.9,17,38
Chris Jones,10671,DI,KC,15,5,2.0,1,1,16,63.9,91.9,60.7,92.1,76.7,60.6,4.2,1,4,259,268,4.6,12,18
Xavien Howard,10672,CB,MIA,14,2,7.0,1,0,17,55.3,58.2,43.5,55.5,82.3,43.4,12.5,1,7,288,297,0.3,1,5
Reggie Ragland,10675,LB,CLV,2,3,4.2,0,0,8,64.7,91.6,74.5,,90.2,82.6,0.0,0,0,31,31,9.7,3,6
Austin Johnson,10677,DI,LAC,8,1,2.7,0,0,27,60.0,55.9,62.0,62.0,52.4,32.1,15.4,4,1,123,125,11.4,14,21
Jihad Ward,10678,ED,NYG,15,4,2.3,0,0,21,41.7,42.8,51.5,50.5,50.1,58.8,9.7,3,3,230,239,8.3,19,24
A'Shawn Robinson,10680,DI,LA,10,9,2.7,0,0,26,60.8,64.4,85.3,52.3,68.7,54.8,7.9,3,0,171,177,10.5,18,26
Jarran Reed,10683,DI,GB,15,12,3.1,1,1,12,63.1,61.6,75.0,61.2,58.4,48.5,6.1,3,1,269,280,8.6,23,34
Deion Jones,10686,LB,CLV,8,4,3.5,0,0,8,52.3,45.3,82.4,70.8,35.2,48.6,21.1,4,0,111,111,5.4,6,11
Mackensie Alexander,10688,CB,DAL,1,0,,0,0,9,52.1,53.7,72.2,,60.6,73.0,,0,0,7,7,0.0,0,0
Vonn Bell,10695,S,CIN,15,8,7.3,0,1,7,61.7,63.7,86.1,65.8,63.2,50.4,18.4,7,0,351,360,2.3,8,23
James Bradberry,10696,CB,PHI,15,1,5.9,0,0,24,79.6,73.2,88.1,,35.3,38.2,33.3,5,2,344,350,1.5,5,9
Adam Gotsis,10697,DI,JAX,13,7,0.8,0,0,15,57.0,62.9,84.0,67.0,57.8,44.4,13.3,2,0,120,125,4.2,5,6
Kevin Byard,10698,S,TEN,15,11,10.3,0,0,31,74.4,74.7,62.5,65.4,76.1,90.2,8.3,3,1,299,314,2.0,6,22
Carl Nassib,10699,ED,TB,13,3,2.3,0,0,30,60.2,67.7,63.4,64.5,67.2,55.4,10.5,2,1,121,121,9.9,12,14
Maliek Collins,10701,DI,HST,13,6,1.0,1,0,13,66.3,68.2,31.6,75.7,58.0,47.6,8.8,3,4,218,222,9.2,20,25
Yannick Ngakoue,10703,ED,IND,15,3,1.7,0,0,14,57.3,51.4,84.9,56.9,43.7,42.7,21.1,4,1,287,296,3.5,10,12
Jonathan Bullard,10706,DI,MIN,11,5,1.8,0,0,18,62.7,58.0,41.8,50.4,65.3,76.7,0.0,0,2,140,143,8.6,12,16
Daryl Worley,10711,CB,BLT,1,0,,0,0,3,64.8,64.3,70.5,60.0,60.0,,,0,0,1,1,0.0,0,0
Kendall Fuller,10718,CB,WAS,15,4,5.1,0,0,32,67.9,70.0,88.9,52.8,73.4,79.4,5.9,1,3,349,357,2.0,7,12
Nick Vigil,10721,LB,ARZ,3,1,7.0,0,0,1,28.8,28.3,76.6,55.0,39.0,53.9,20.0,1,0,30,33,6.7,2,3
Javon Hargrave,10723,DI,PHI,15,12,3.3,0,0,24,60.4,74.2,61.9,90.0,47.4,57.0,2.9,1,3,221,224,5.4,12,21
