player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
D'Onta Foreman,11844,HB,CAR,12,126,22,6,28.2,159,0,563,0,2,22,389,57.0,13,27,5,0,70,89.9,75.5,80.9,,11.8,54.1,78.7,59.7,60,0,25,4,87,137,0,0,7,130,4,563,389,3.09,4.5,0.29,54
Raheem Mostert,9783,HB,MIA,11,125,20,6,21.6,124,0,573,2,6,20,363,53.2,18,30,17,0,44,90.3,69.5,87.2,,49.0,53.3,76.5,36.8,25,0,119,17,207,149,0,0,24,142,3,573,363,2.9,4.6,0.57,76
James Conner,11860,HB,ARZ,9,121,22,3,11.6,55,0,476,3,8,22,322,53.9,8,32,1,3,63,35.7,65.0,47.9,,74.6,55.0,67.3,66.0,20,1,171,27,204,153,0,0,33,148,4,476,322,2.66,3.9,0.84,51
Cam Akers,57206,HB,LA,11,113,19,1,4.0,15,0,376,0,0,19,297,42.7,8,21,26,2,55,46.1,65.0,80.3,,74.2,53.0,65.4,59.4,15,0,19,4,88,132,0,0,7,117,4,376,297,2.63,3.3,0.22,57
Isiah Pacheco,83747,HB,KC,12,111,15,6,23.0,120,0,521,0,1,15,325,40.0,9,21,16,2,41,36.7,64.4,84.7,,23.4,61.0,65.1,60.0,28,0,46,6,90,119,0,0,6,117,3,521,325,2.93,4.7,0.51,68
Lamar Jackson,46416,QB,BLT,12,86,34,10,35.4,271,1,559,0,0,24,246,79.8,31,47,3,6,63,56.6,85.2,73.5,72.3,,,92.6,60.1,79,7,0,0,0,327,206,25,0,86,3,765,406,3.66,6.9,,6
James Robinson,22425,HB,NYJ,11,110,12,5,34.1,145,0,425,0,1,12,268,26.2,9,21,22,1,46,68.6,59.7,85.5,,81.5,57.5,59.7,46.4,50,0,51,11,106,138,0,0,13,121,3,425,268,2.44,3.9,0.48,61
Cordarrelle Patterson,7810,HB,ATL,9,108,17,9,32.3,183,0,566,1,2,17,329,48.6,16,32,2,1,25,70.4,80.2,83.7,,71.0,62.6,82.1,50.8,40,0,65,11,106,140,0,0,16,119,5,566,329,3.05,5.2,0.61,83
Khalil Herbert,41668,HB,CHI,10,108,26,6,33.1,213,0,644,0,1,26,430,94.3,19,22,6,0,49,89.0,74.4,84.5,,48.4,59.2,75.8,55.1,64,0,62,6,80,129,0,0,6,114,4,644,430,3.98,6.0,0.78,59
Latavius Murray,7962,HB,DEN,8,104,15,1,12.8,52,0,406,0,2,15,222,30.0,7,20,10,0,33,88.6,77.6,24.7,,51.6,63.4,80.2,56.8,52,1,84,17,104,120,0,0,18,121,4,406,222,2.13,3.9,0.81,70
Kareem Hunt,11841,HB,CLV,12,102,19,5,21.8,91,0,417,1,7,19,317,63.6,14,28,8,0,58,88.8,69.3,89.2,,49.1,68.4,69.9,55.1,24,1,173,25,190,127,0,0,29,127,3,417,317,3.11,4.1,0.91,37
Michael Carter,57337,HB,NYJ,11,99,24,6,33.2,123,0,370,1,4,24,280,62.4,7,13,22,1,38,88.8,64.0,46.0,,28.6,69.1,65.5,51.4,25,1,209,28,173,148,0,0,32,127,3,370,280,2.83,3.7,1.21,59
Daniel Jones,39395,QB,NYG,12,49,10,2,6.6,34,0,185,0,0,0,44,0.0,19,42,21,4,7,54.1,68.3,19.9,65.6,,57.7,72.5,61.5,24,8,0,0,2,336,332,43,0,49,4,517,241,2.62,5.6,0.0,18
Kenyan Drake,10707,HB,BLT,10,92,7,7,43.5,183,0,421,3,1,7,261,21.6,10,19,3,0,70,87.8,57.8,84.2,,42.0,54.5,62.6,44.0,40,0,69,13,125,135,0,0,18,105,3,421,261,2.84,4.6,0.55,21
Melvin Gordon III,9448,HB,DEN,10,90,15,1,5.3,17,0,318,3,1,15,226,34.9,4,15,10,5,30,22.8,49.1,2.5,,39.9,50.5,52.3,59.5,17,2,223,25,153,101,0,0,30,115,2,318,226,2.51,3.5,1.46,59
Josh Allen,46601,QB,BUF,12,45,19,2,9.0,52,0,151,0,0,5,84,20.7,19,41,4,10,9,53.4,90.8,74.2,82.8,,,92.7,60.0,36,2,0,0,0,263,430,44,0,45,5,581,307,3.45,6.5,,6
Damien Harris,35134,HB,NE,9,84,9,3,17.8,68,0,383,1,4,9,262,41.8,8,19,19,0,45,86.8,78.0,81.9,,86.6,60.2,78.1,59.9,30,0,75,13,68,91,0,0,15,97,3,383,262,3.12,4.6,1.1,38
Marcus Mariota,9435,QB,ATL,13,58,11,3,16.7,73,0,249,0,0,8,143,34.0,17,29,2,8,24,46.6,66.3,74.6,62.7,,,70.0,60.0,30,1,0,0,0,403,189,26,0,58,4,438,218,2.6,5.2,,17
Rachaad White,131633,HB,TB,12,83,9,3,26.0,82,0,315,2,6,9,194,29.7,7,18,30,1,59,49.5,66.7,86.4,,75.7,62.3,66.1,67.9,35,0,221,35,182,105,0,0,40,118,1,315,194,2.34,3.8,1.21,24
Breece Hall,97636,HB,NYJ,7,80,16,8,43.0,199,0,463,5,8,16,330,100.0,15,19,22,1,34,62.9,69.8,85.0,,68.9,48.8,76.4,58.6,62,0,218,19,109,94,0,0,30,99,4,463,330,4.13,5.8,2.0,42
Caleb Huntley,57156,HB,ATL,11,75,14,4,22.9,83,0,362,0,0,14,255,61.8,8,18,2,1,24,56.9,87.3,77.7,,30.8,53.4,86.5,58.3,30,0,3,2,29,84,0,0,2,77,1,362,255,3.4,4.8,0.1,51
Samaje Perine,11869,HB,CIN,12,74,12,1,8.9,29,0,327,1,12,12,237,72.5,4,17,7,0,43,86.9,76.0,87.9,,65.5,69.4,78.6,57.2,29,0,262,32,167,107,0,0,38,106,1,327,237,3.2,4.4,1.57,27
Clyde Edwards-Helaire,57279,HB,KC,10,72,11,4,35.1,106,0,302,1,6,11,223,59.2,5,15,16,0,29,86.1,67.6,85.2,,43.7,72.7,65.0,60.0,52,0,151,17,124,79,0,0,22,89,3,302,223,3.1,4.2,1.22,40
Darrell Henderson,41193,HB,JAX,10,70,8,3,20.1,57,0,283,0,1,8,182,26.9,5,14,15,0,19,86.1,57.7,88.4,,61.7,49.6,62.3,56.9,23,0,102,17,200,88,0,0,21,87,3,283,182,2.6,4.0,0.51,49
Eno Benjamin,57136,HB,HST,11,69,16,4,30.5,91,1,298,2,11,16,234,98.5,5,14,13,0,35,87.3,72.3,8.0,,54.9,62.6,81.9,50.6,45,2,184,24,187,97,0,0,29,93,2,298,234,3.39,4.3,0.98,27
Kyler Murray,38334,QB,ARZ,10,43,7,5,27.8,113,0,202,0,0,4,67,14.5,15,23,1,9,20,47.7,67.2,88.4,63.5,,,72.4,60.8,42,1,0,0,0,244,204,24,0,43,3,406,163,2.43,6.1,,6
D'Andre Swift,57212,HB,DET,9,64,12,5,42.4,150,0,354,2,6,12,190,58.1,8,13,11,1,36,60.7,71.6,85.8,,73.1,60.1,76.8,58.0,50,0,235,28,150,79,0,0,37,92,4,354,190,2.97,5.5,1.57,25
Mark Ingram II,6180,HB,NO,10,62,14,0,0.0,0,0,233,0,2,14,166,54.9,4,12,20,2,19,29.7,63.3,18.6,,59.0,54.4,66.4,65.4,14,1,68,16,86,79,0,0,16,78,1,233,166,2.68,3.8,0.79,40
Taysom Hill,12112,TE,NO,12,61,5,4,38.9,163,0,419,2,0,5,267,32.2,12,23,20,0,48,59.2,76.2,52.1,80.5,80.6,51.8,87.6,58.0,60,1,66,7,93,111,0,0,10,68,5,419,267,4.38,6.9,0.71,7
James Cook,83666,HB,BUF,12,60,14,7,50.8,164,0,323,2,4,14,197,78.8,7,14,4,1,33,54.7,79.7,83.3,,82.1,74.3,76.8,67.6,33,0,151,15,70,78,0,0,25,75,1,323,197,3.28,5.4,2.16,23
Joe Burrow,28022,QB,CIN,12,37,4,2,16.1,36,0,53,0,0,2,23,3.4,8,21,7,4,0,74.9,88.0,61.6,86.0,,60.0,71.3,60.0,23,3,0,0,2,276,171,22,0,37,5,224,108,1.83,3.8,0.0,2
Rashaad Penny,27414,HB,SEA,5,57,13,6,50.9,176,0,346,0,1,13,241,97.0,10,14,29,1,16,50.8,70.2,81.2,,43.9,55.6,74.9,55.9,41,0,16,4,73,72,0,0,5,61,2,346,241,4.23,6.1,0.22,37
Geno Smith,7820,QB,SEA,12,31,4,0,0.0,0,0,44,0,0,1,15,1.6,10,16,29,6,6,80.7,84.2,45.4,81.7,,59.0,75.8,60.4,24,6,0,0,1,275,199,21,0,31,1,243,56,1.08,4.7,0.0,4
Gus Edwards,46027,HB,BLT,4,49,12,2,19.5,38,0,195,0,0,12,160,80.0,5,16,3,1,34,42.5,72.9,77.3,,53.7,51.7,74.4,50.2,22,0,0,0,20,63,0,0,1,49,3,195,160,3.27,4.0,0.0,13
Alexander Mattison,45817,HB,MIN,12,48,20,1,8.6,15,0,174,2,4,20,142,116.4,4,12,18,0,13,83.3,68.8,84.7,,49.1,43.9,82.6,60.0,15,0,78,13,114,54,0,0,16,61,3,174,142,2.96,3.6,0.68,34
Jacoby Brissett,10725,QB,CLV,12,24,6,0,0.0,0,1,39,0,0,0,23,0.0,9,26,8,6,0,59.3,82.5,60.7,75.5,60.9,,91.2,60.4,22,4,0,0,0,334,199,23,0,24,2,238,169,3.6,5.1,,0
Javonte Williams,77803,HB,DEN,4,47,16,3,24.5,50,0,204,1,5,16,164,116.3,7,9,10,1,19,49.7,64.5,7.7,,60.3,68.0,64.3,60.0,17,1,76,16,69,54,0,0,21,63,0,204,164,3.49,4.3,1.1,27
Jerick McKinnon,8731,HB,KC,12,47,7,2,24.0,48,0,200,3,6,7,112,39.7,4,7,16,1,9,54.6,54.8,13.5,,35.0,54.5,59.7,59.9,30,2,247,31,237,63,0,0,40,78,0,200,112,2.38,4.3,1.04,37
Chase Edmonds,45851,HB,DEN,10,46,4,1,20.7,28,0,135,5,3,4,85,22.7,2,6,10,0,13,82.9,45.6,20.8,,44.7,29.7,57.7,71.7,28,1,96,11,118,56,0,0,18,57,2,135,85,1.85,2.9,0.81,31
Deon Jackson,57189,HB,IND,9,44,4,1,12.5,17,0,136,1,5,4,95,30.4,4,9,14,0,23,83.3,60.5,84.3,,40.0,64.3,60.4,59.5,17,0,124,20,99,49,0,0,22,64,1,136,95,2.16,3.1,1.25,18
Patrick Mahomes,11765,QB,KC,12,8,6,0,0.0,0,0,14,0,0,0,1,0.0,12,19,16,4,0,90.3,91.4,75.3,88.4,,,89.9,60.4,20,1,0,0,0,256,269,35,0,8,2,283,59,1.37,6.6,,2
Trevor Lawrence,77632,QB,JAX,12,26,1,0,0.0,0,0,60,0,0,0,14,0.0,7,17,15,8,7,36.0,70.0,88.8,67.2,,60.0,71.1,60.7,24,4,0,0,1,305,151,17,0,26,3,211,58,1.35,4.9,0.0,6
Kenny Pickett,60515,QB,PIT,9,18,2,0,0.0,0,1,34,0,0,0,7,0.0,7,18,25,3,3,73.8,67.7,13.6,65.4,,57.4,74.8,60.4,23,4,0,0,2,217,175,24,0,18,3,209,60,1.43,5.0,0.0,1
Justin Herbert,28237,QB,LAC,12,20,0,0,0.0,0,1,2,0,0,0,6,0.0,5,13,27,5,0,84.1,76.4,89.0,73.8,,60.0,70.3,60.0,23,1,-10,2,1,254,131,21,2,22,0,133,26,0.63,3.2,-10.0,0
Chuba Hubbard,57373,HB,CAR,10,41,7,1,9.7,17,0,176,1,2,7,100,47.7,4,11,5,0,20,44.0,64.8,80.1,,48.2,46.7,70.3,60.0,17,1,36,5,48,48,0,0,7,46,1,176,100,2.44,4.3,0.75,20
Justice Hill,45865,HB,BLT,10,41,12,1,15.1,34,0,225,0,0,12,153,87.8,8,10,3,2,20,25.8,60.0,84.2,,45.2,49.2,67.8,55.9,34,0,39,10,87,74,0,0,10,51,0,225,153,3.73,5.5,0.45,11
Kenneth Gainwell,77737,HB,PHI,12,41,3,0,0.0,0,0,183,3,3,3,113,30.6,4,13,24,0,15,82.7,55.5,87.0,,46.5,45.1,62.3,54.0,13,0,95,13,122,69,0,0,18,54,4,183,113,2.76,4.5,0.78,25
Elijah Mitchell,57272,HB,SF,4,40,9,2,15.6,35,0,224,0,1,9,131,76.2,7,12,28,0,19,81.5,87.2,0.0,,72.4,57.4,89.8,42.4,19,1,7,3,19,50,0,0,3,43,0,224,131,3.28,5.6,0.37,20
Jaylen Warren,98692,HB,PIT,11,39,13,2,20.5,40,0,195,1,7,13,137,123.3,8,11,25,1,8,46.6,70.5,84.9,,30.0,79.1,68.2,83.6,21,0,151,18,122,60,0,0,20,57,0,195,137,3.51,5.0,1.24,23
Boston Scott,39462,HB,PHI,10,37,3,2,28.2,35,0,124,0,1,3,112,29.5,2,5,24,0,18,82.7,56.9,84.7,,61.4,51.9,59.4,54.6,19,0,11,4,47,56,0,0,4,41,1,124,112,3.03,3.4,0.23,17
Deebo Samuel,48274,WR,SF,11,37,12,4,63.8,132,0,207,5,30,12,160,208.8,5,7,28,2,19,31.4,72.4,89.4,,76.3,75.8,60.6,44.3,51,1,569,50,340,228,0,0,80,87,2,207,160,4.32,5.6,1.67,12
Russell Wilson,7077,QB,DEN,11,17,1,0,0.0,0,0,12,0,0,0,10,0.0,6,11,10,5,0,77.9,65.4,43.5,65.7,,,57.1,60.0,18,4,1,1,0,267,146,20,1,18,1,158,41,1.11,4.3,,6
Sony Michel,27589,HB,LAC,10,36,4,0,0.0,0,0,106,2,2,4,93,34.4,1,8,27,0,17,81.4,58.5,1.9,,72.7,45.5,64.6,60.0,12,1,53,9,61,41,0,0,13,45,0,106,93,2.58,2.9,0.87,18
J.K. Dobbins,57366,HB,BLT,4,35,9,2,26.8,33,0,123,0,1,9,86,59.9,3,10,3,0,25,35.9,63.5,81.5,,45.8,66.5,62.4,59.3,17,0,39,6,47,43,0,0,6,41,1,123,86,2.46,3.5,0.83,8
Matt Breida,12271,HB,NYG,12,34,3,0,0.0,0,0,112,0,1,3,79,21.6,2,9,21,0,16,81.1,66.8,85.0,,63.1,65.7,66.3,64.7,13,0,83,9,75,67,0,0,10,43,1,112,79,2.32,3.3,1.11,11
Joshua Kelley,13750,HB,LAC,8,32,7,1,11.6,16,0,138,1,1,7,109,66.5,3,8,27,0,16,81.0,66.0,82.4,,30.9,57.5,73.8,60.0,16,0,72,9,72,40,0,0,11,41,1,138,109,3.41,4.3,1.0,15
Mac Jones,60323,QB,NE,9,14,1,0,0.0,0,0,-11,0,0,0,3,0.0,3,9,19,4,1,82.2,59.1,47.0,58.9,,,59.4,60.1,15,3,0,0,0,196,99,16,0,14,1,88,55,1.83,2.9,,0
Curtis Samuel,11795,WR,WAS,13,30,8,5,47.3,89,0,188,3,7,8,120,71.4,8,11,32,1,8,56.2,71.4,73.2,,69.2,70.1,75.3,54.5,21,1,556,54,415,242,0,0,74,84,1,188,120,4.0,6.3,1.34,10
Justin Jackson,29539,HB,DET,9,30,2,1,20.1,27,0,134,3,2,2,112,38.3,5,7,11,0,6,83.8,62.2,2.8,,62.3,45.8,72.9,60.8,27,1,63,9,63,42,0,0,12,39,0,134,112,3.73,4.5,1.0,24
Zonovan Knight,97432,HB,NYJ,2,29,10,2,42.1,67,0,159,0,5,10,108,151.0,2,6,22,0,13,80.4,85.0,79.1,,77.8,77.0,83.1,60.0,48,0,62,8,33,38,0,0,8,37,0,159,108,3.72,5.5,1.88,16
Ryan Tannehill,7014,QB,TEN,10,19,1,0,0.0,0,0,5,0,0,0,7,0.0,2,10,31,2,0,82.8,74.7,49.7,72.6,,58.0,72.5,60.9,17,3,0,0,2,244,76,10,0,19,1,81,42,1.45,2.8,0.0,2
Kyren Williams,97118,HB,LA,5,25,4,1,15.7,17,0,108,0,2,4,75,54.5,1,5,26,0,7,79.4,66.5,81.9,,24.5,61.2,76.3,42.0,17,0,73,8,74,37,0,0,10,33,0,108,75,3.0,4.3,0.99,18
Kirk Cousins,7102,QB,MIN,12,16,2,0,0.0,0,0,-13,0,0,0,1,0.0,4,8,18,5,0,64.3,72.7,34.0,71.8,,53.0,67.2,60.0,17,5,0,0,3,274,71,9,0,16,2,58,35,1.4,2.3,0.0,1
Trestan Ebner,57159,HB,CHI,11,25,0,0,0.0,0,0,54,0,0,0,57,0.0,1,2,6,2,11,81.4,52.1,82.4,,74.9,53.8,52.8,59.9,11,0,8,2,25,40,0,0,4,27,0,54,57,2.28,2.2,0.32,13
JaMycal Hasty,25582,HB,JAX,11,25,7,1,50.8,61,0,120,2,3,7,54,58.4,3,3,15,0,16,80.7,66.3,2.0,,55.4,69.1,66.3,57.5,61,1,90,12,67,39,0,0,15,37,1,120,54,2.16,4.8,1.34,8
Zach Wilson,82096,QB,NYJ,7,12,3,0,0.0,0,0,1,0,0,0,5,0.0,3,6,22,1,0,76.0,48.8,86.2,44.2,,90.6,69.3,60.2,18,0,2,1,1,184,93,12,1,13,1,94,42,1.75,3.9,2.0,2
Zack Moss,40341,HB,IND,9,24,4,2,49.2,60,0,122,0,5,4,59,71.4,2,4,14,1,14,28.9,60.8,80.1,,53.8,65.1,59.5,60.0,43,0,27,7,44,27,0,0,7,31,0,122,59,2.46,5.1,0.61,9
Andy Dalton,6187,QB,NO,10,13,0,0,0.0,0,0,1,0,0,0,9,0.0,2,4,20,3,0,83.0,87.0,68.5,85.9,,60.0,61.4,62.5,14,1,0,0,1,200,53,11,0,13,0,54,40,1.67,2.3,0.0,1
DeeJay Dallas,55632,HB,SEA,11,24,5,1,15.4,16,0,104,0,1,5,62,50.0,2,5,29,0,7,86.3,56.7,83.4,22.2,60.1,60.3,64.9,80.8,16,0,42,7,67,35,0,0,8,31,0,104,62,2.58,4.3,0.63,15
Matt Ryan,4317,QB,IND,11,15,0,0,0.0,0,0,-9,0,0,0,4,0.0,3,9,14,14,1,27.4,63.1,60.1,62.2,,,62.8,60.3,39,3,0,0,0,267,79,9,0,15,1,70,37,1.54,2.9,,2
Rex Burkhead,7971,HB,HST,11,24,5,0,0.0,0,0,83,1,2,5,68,38.1,0,4,13,0,17,81.5,59.7,84.1,60.0,53.5,61.2,58.7,60.0,9,0,164,28,148,27,0,0,36,52,0,83,68,2.83,3.5,1.11,7
Taylor Heinicke,9896,QB,WAS,7,12,3,0,0.0,0,0,2,0,0,1,12,8.3,0,4,32,5,1,47.0,49.0,86.8,47.8,,,55.4,60.3,9,2,0,0,0,250,65,11,0,12,1,67,37,1.61,2.9,,2
Craig Reynolds,94383,HB,DET,7,23,8,2,39.2,40,0,102,1,7,8,83,169.2,3,4,11,0,11,79.2,68.5,80.3,,33.2,70.1,71.1,60.0,21,0,116,9,49,31,0,0,10,32,0,102,83,3.61,4.4,2.37,12
Malik Davis,57196,HB,DAL,4,23,2,2,38.8,40,0,103,0,0,2,50,16.1,3,4,9,0,7,78.5,79.9,74.8,,27.3,91.4,72.8,60.0,23,0,40,4,16,26,0,0,4,27,1,103,50,2.17,4.5,2.5,14
Jimmy Garoppolo,8697,QB,SF,11,20,1,0,0.0,0,0,22,0,0,0,12,0.0,0,11,28,3,1,64.7,71.4,70.4,69.5,,60.0,67.4,60.0,6,2,0,0,1,263,11,3,0,20,2,33,22,0.96,1.4,0.0,1
