player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Stephon Gilmore,7016,CB,IND,12,1,10.3,60.3,100.0,10.8,6.5,0,1,9,14.3,14,73.0,75.2,87.1,,76.7,69.3,1,53,8.1,3,5,2,76.8,38,432,432,7,33,63,0,469,176,1.1,12.3
Bruce Irvin,7021,ED,SEA,5,0,-1.5,100.0,12.8,7.5,7.5,0,0,0,0.0,29,74.9,65.6,51.5,53.0,73.5,36.8,0,6,50.0,2,0,1,83.3,2,15,117,2,2,2,0,8,11,0.5,4.0
Melvin Ingram III,7024,ED,MIA,11,0,2.0,88.9,17.8,5.3,4.7,1,0,0,0.0,17,43.1,73.7,0.0,87.0,67.2,40.3,0,19,60.0,3,0,5,99.5,8,46,259,7,2,9,0,71,56,1.7,8.9
Chandler Jones,7027,ED,LV,11,3,3.0,100.0,8.5,5.8,5.8,1,0,1,20.0,23,58.6,61.1,75.0,60.2,59.6,34.4,0,14,16.7,1,0,1,100.0,5,31,364,0,2,5,0,40,25,1.4,8.0
Bobby Wagner,7050,LB,LA,11,9,1.0,81.8,79.6,17.9,14.7,0,0,3,13.6,26,77.0,90.0,86.2,69.7,90.7,90.9,0,49,3.0,1,3,0,103.4,18,335,421,9,23,22,0,194,175,0.6,10.8
Lavonte David,7060,LB,TB,11,5,5.1,77.1,94.4,10.7,8.3,0,1,4,8.3,30,89.5,83.6,57.7,63.8,69.4,84.6,0,36,2.4,1,4,1,98.3,37,418,443,19,35,48,1,288,127,0.7,7.8
Casey Hayward Jr.,7064,CB,ATL,6,1,12.0,57.1,100.0,14.1,8.0,0,0,3,10.7,2,65.6,64.7,83.4,,55.2,33.7,1,40,23.5,4,2,0,80.2,16,236,236,1,12,28,1,225,68,1.0,14.1
Demario Davis,7079,LB,NO,12,8,2.2,71.4,87.8,19.0,13.6,0,0,3,10.7,20,80.4,80.6,64.0,86.9,66.5,56.3,0,26,18.5,5,2,1,90.3,20,402,458,15,14,28,0,193,153,0.5,9.7
Akiem Hicks,7090,DI,TB,5,0,0.0,100.0,0.9,1.0,1.0,0,0,0,0.0,30,59.5,53.5,21.2,57.7,58.2,55.8,0,7,0.0,0,0,2,95.8,1,1,111,1,1,1,0,7,7,7.0,7.0
Rodney McLeod,7271,S,IND,12,4,6.5,64.5,97.6,17.4,11.2,0,0,4,12.9,14,79.1,76.1,81.8,63.2,64.0,78.6,1,24,6.7,2,4,2,74.9,20,369,378,9,24,31,1,162,130,0.5,8.1
Michael Thomas,7279,S,CIN,2,0,,,92.9,,,0,0,0,,7,64.4,58.0,72.5,60.0,49.9,80.6,0,,0.0,0,0,0,0.0,0,13,14,0,1,0,0,0,0,0.0,
Tashaun Gipson Sr.,7288,S,SF,11,2,11.7,50.0,99.1,40.5,20.3,0,3,2,10.0,28,60.6,68.5,87.8,65.5,85.9,91.1,1,40,0.0,0,2,0,59.6,10,430,434,3,20,20,0,176,57,0.4,17.6
Harrison Smith,7641,S,MIN,10,2,11.3,75.8,98.6,15.6,11.8,1,0,2,6.1,18,59.3,61.1,87.8,62.5,62.7,80.9,4,49,6.5,3,1,1,84.6,25,417,423,7,41,33,2,307,103,0.8,12.3
Justin Bethel,7654,CB,MIA,4,0,8.4,61.1,100.0,7.1,4.3,0,0,2,11.1,17,59.5,56.8,78.8,,44.5,55.8,1,19,0.0,0,2,1,53.5,11,86,86,2,11,18,0,102,58,1.3,9.3
Xavier Rhodes,7806,CB,BUF,2,0,12.2,55.6,100.0,9.2,5.1,0,0,1,11.1,4,52.7,51.1,78.7,,44.8,37.6,0,19,0.0,0,0,0,71.1,5,50,50,0,2,9,0,49,8,1.1,9.8
Darius Slay,7817,CB,PHI,11,3,12.4,51.9,100.0,14.3,7.4,0,4,4,7.7,24,77.9,73.9,85.9,,46.2,60.9,3,41,6.5,2,4,2,54.2,27,407,407,7,26,52,1,330,103,0.9,12.2
Johnathan Hankins,7830,DI,DAL,8,0,,,1.0,,,1,0,0,,9,60.0,43.4,52.4,51.4,46.1,29.0,0,,,0,0,1,0.0,0,1,96,0,0,0,0,0,0,0.0,
Jon Bostic,7831,LB,WAS,7,0,5.0,83.3,95.0,18.4,15.3,0,0,0,0.0,32,55.4,50.9,79.7,51.7,50.7,72.2,0,41,0.0,0,0,0,156.3,5,95,100,1,3,6,1,72,68,0.8,14.4
Jamie Collins Sr.,7833,LB,NE,1,0,6.0,100.0,66.7,4.0,4.0,0,0,0,0.0,19,43.8,58.0,75.8,57.9,68.7,70.5,0,11,,0,0,0,112.5,1,4,6,0,0,1,0,11,5,2.8,11.0
Tyrann Mathieu,7850,S,NO,12,3,5.1,60.0,96.9,34.7,20.8,0,1,2,10.0,20,79.9,76.9,85.3,60.6,65.4,63.7,2,19,12.9,4,2,1,62.1,12,443,457,5,24,20,2,78,57,0.2,6.5
John Jenkins,7863,DI,MIA,10,0,,,1.3,,,0,0,0,,17,59.8,50.5,80.8,61.1,45.1,74.9,0,,,0,0,0,0.0,0,1,78,0,0,0,0,0,0,0.0,
Logan Ryan,7864,S,TB,4,2,13.0,50.0,99.1,35.7,17.8,0,0,1,16.7,30,66.8,75.1,80.3,59.2,89.1,85.5,1,17,0.0,0,1,0,34.7,3,114,115,1,3,6,0,44,1,0.4,14.7
Duron Harmon,7872,S,LV,11,3,7.3,81.3,96.8,28.5,23.1,0,1,2,12.5,23,79.9,74.8,86.2,60.9,54.8,63.6,2,55,8.3,3,2,0,69.3,13,398,411,5,30,16,0,162,87,0.4,12.5
William Gholston,7908,DI,TB,11,2,,,1.4,,,0,0,0,,30,63.2,59.9,84.5,58.1,57.0,63.9,0,,0.0,0,0,0,0.0,0,2,143,1,3,0,0,0,0,0.0,
Steven Means,7929,ED,BLT,1,0,,,5.3,,,0,0,0,,3,60.0,75.7,75.6,65.1,73.2,72.4,0,,,0,0,0,0.0,0,1,19,0,0,0,0,0,0,0.0,
A.J. Klein,7930,LB,BUF,3,1,-0.3,100.0,86.5,5.4,5.4,0,0,0,0.0,4,50.0,47.5,78.0,60.7,50.2,49.7,0,22,14.3,1,0,0,102.6,8,45,52,2,5,8,0,69,71,1.6,8.6
Micah Hyde,7941,S,BUF,2,2,6.0,100.0,98.6,22.7,22.7,0,0,0,0.0,4,69.1,68.4,81.7,59.1,52.5,63.0,0,19,0.0,0,0,0,102.8,3,70,71,1,4,3,0,26,8,0.4,8.7
Jordan Poyer,8000,S,BUF,8,6,4.8,76.9,97.9,29.1,22.4,0,2,4,30.8,4,74.5,74.0,83.6,62.3,63.4,57.3,4,23,14.8,4,3,0,69.9,10,320,327,6,17,13,1,55,30,0.2,5.5
Nick Williams,8006,DI,NYG,8,0,,,0.8,,,0,0,0,,21,60.0,59.9,83.7,52.7,63.2,76.8,0,,,0,0,0,0.0,0,1,123,0,0,0,0,0,0,0.0,
Tony Jefferson,8361,S,NYG,3,1,3.0,100.0,61.8,9.5,9.5,0,0,0,0.0,21,57.3,52.1,77.9,46.5,62.6,77.2,0,6,0.0,0,0,0,87.5,2,21,34,1,2,2,0,10,4,0.5,5.0
Brandon Copeland,8378,ED,BLT,3,0,,,5.7,,,0,0,0,,3,61.7,53.7,78.6,53.4,55.7,75.2,0,,,0,0,0,0.0,0,2,35,1,0,0,0,0,0,0.0,
Chris Banjo,8419,S,ARZ,7,0,6.0,100.0,95.2,19.0,19.0,0,0,0,0.0,1,55.7,63.5,75.6,58.7,74.1,82.0,0,7,0.0,0,0,0,95.8,1,20,21,0,1,1,0,7,1,0.4,7.0
Nickell Robey-Coleman,8483,CB,LV,1,0,,,72.7,,,0,0,0,,23,67.8,64.2,72.8,52.4,60.0,,0,,,0,0,0,0.0,0,8,11,0,0,0,0,0,0,0.0,
Jadeveon Clowney,8636,ED,CLV,8,0,-6.0,100.0,1.9,4.0,4.0,0,0,0,0.0,8,60.7,69.4,52.0,63.9,73.7,70.1,0,21,0.0,0,0,2,118.8,1,4,211,2,1,1,0,21,27,5.3,21.0
Khalil Mack,8640,ED,LAC,11,0,7.0,100.0,7.9,6.8,6.8,1,0,0,0.0,27,87.4,76.3,77.3,70.4,64.9,48.2,0,24,20.0,1,0,1,118.8,4,28,354,9,4,4,0,59,31,2.2,14.8
Anthony Barr,8644,LB,DAL,8,3,3.8,77.8,87.4,11.9,9.3,0,0,0,0.0,9,57.8,56.1,42.0,65.3,54.6,62.6,0,23,10.5,2,0,2,91.0,14,174,199,6,14,18,0,105,64,0.6,7.5
Kyle Fuller,8649,CB,BLT,1,0,10.2,60.0,98.4,19.0,11.4,0,0,0,0.0,3,61.0,55.3,79.1,59.1,30.0,53.1,0,12,0.0,0,0,1,71.3,3,61,62,0,2,5,0,23,0,0.4,7.7
C.J. Mosley,8652,LB,NYJ,11,12,4.8,71.2,94.7,10.7,7.6,0,0,4,7.7,22,68.5,69.3,30.3,59.2,69.7,66.2,1,33,11.5,7,4,3,83.4,37,412,435,14,42,52,0,375,213,0.9,10.1
Jimmie Ward,8665,S,SF,5,5,5.1,96.4,97.7,6.0,5.8,1,0,0,0.0,28,63.3,66.5,80.3,54.4,80.2,45.5,1,33,14.3,3,0,1,111.3,27,173,177,5,13,28,2,240,135,1.5,8.9
Bradley Roby,8666,CB,NO,8,4,10.9,51.3,98.3,10.6,5.4,0,0,2,5.1,20,49.0,49.1,36.2,79.7,51.5,29.9,0,60,18.2,4,2,3,83.6,20,225,229,4,14,39,1,283,131,1.3,14.2
Demarcus Lawrence,8669,ED,DAL,11,0,,,2.9,,,0,0,0,,9,66.6,77.4,74.0,74.2,68.1,51.0,0,,50.0,4,0,1,0.0,0,8,273,8,4,0,0,0,0,0.0,
Kyle Van Noy,8675,ED,LAC,11,4,2.5,83.3,28.9,15.2,12.7,0,0,1,16.7,27,63.6,50.3,52.0,46.7,54.8,72.8,0,18,0.0,0,1,2,129.9,5,80,277,2,6,6,1,34,24,0.4,6.8
Lamarcus Joyner,8676,S,NYJ,11,7,14.3,65.2,98.2,27.4,17.9,0,1,3,13.0,22,55.9,59.4,59.7,83.6,64.9,51.0,3,55,11.5,3,3,3,95.2,15,432,440,1,16,23,3,214,74,0.5,14.3
Christian Kirksey,8706,LB,HST,11,8,7.3,63.6,89.3,11.7,7.5,0,0,1,2.3,13,52.1,59.1,86.7,82.8,59.7,65.6,1,26,6.5,2,1,0,89.9,28,343,384,11,21,44,2,307,150,0.9,11.0
Justin Ellis,8742,DI,NYG,11,0,,,1.0,,,0,0,0,,21,57.2,29.6,83.9,46.8,29.0,33.5,0,,0.0,0,0,0,0.0,0,1,104,0,2,0,0,0,0,0.0,
Dontae Johnson,8764,CB,SF,1,0,,,80.0,,,0,0,0,,28,68.1,59.6,71.5,53.8,51.5,71.7,0,,,0,0,0,0.0,0,8,10,0,0,0,0,0,0,0.0,
Kevin Pierre-Louis,8767,LB,HST,2,0,4.2,20.0,90.5,17.0,3.4,0,0,1,20.0,13,68.5,45.8,70.7,68.0,29.5,26.3,0,10,,0,1,1,39.6,1,19,21,0,0,5,0,10,14,0.6,10.0
Brent Urban,8769,DI,BLT,10,0,,,2.0,,,0,0,0,,3,60.3,51.4,82.6,53.8,50.6,46.8,0,,50.0,1,0,0,0.0,0,2,102,1,1,0,0,0,0,0.0,
Devon Kennard,8809,ED,BLT,7,1,5.5,100.0,11.8,4.5,4.5,0,0,0,0.0,3,48.3,59.3,81.6,54.1,68.8,48.1,0,13,20.0,1,0,0,112.5,2,9,76,1,3,2,0,22,11,2.4,11.0
T.J. Carrie,8853,CB,CAR,1,1,6.0,100.0,85.7,5.0,5.0,0,0,0,0.0,5,46.4,47.9,73.7,56.8,60.0,77.8,0,14,0.0,0,0,0,112.5,2,12,14,0,1,2,0,22,10,2.2,11.0
Terrance Mitchell,8888,CB,TEN,8,2,11.3,62.8,100.0,8.6,5.4,0,1,3,7.0,31,64.2,62.9,84.2,,44.0,74.6,1,66,3.2,1,3,1,100.0,27,251,251,8,28,43,2,410,108,1.8,15.2
Denico Autry,8982,ED,TEN,10,0,5.5,100.0,3.2,5.5,5.5,1,0,0,0.0,31,61.5,80.1,59.5,76.1,73.6,43.6,0,20,50.0,2,0,2,108.3,2,11,344,8,2,2,0,20,9,1.8,10.0
Shaquil Barrett,9000,ED,TB,8,1,1.1,100.0,14.2,5.0,5.0,0,0,0,0.0,30,40.0,68.3,69.5,65.1,77.5,52.2,0,21,50.0,3,0,1,97.0,7,35,246,3,2,7,0,51,43,1.5,7.3
Christian Jones,9020,ED,SEA,2,0,,,50.0,,,0,0,0,,29,61.4,64.6,74.5,40.5,74.7,34.9,0,,100.0,1,0,0,0.0,0,4,8,0,0,0,0,0,0,0.0,
Adrian Phillips,9177,S,NE,12,8,6.6,57.1,98.2,19.3,11.0,0,0,3,10.7,19,75.7,75.5,83.7,60.1,67.1,84.3,0,25,6.5,2,3,0,82.7,16,321,327,11,21,28,1,142,44,0.5,8.9
C.J. Goodwin,9243,CB,DAL,1,0,,,100.0,,,0,0,0,,9,60.7,70.6,89.4,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Daniel Sorensen,9253,S,NO,6,0,,,100.0,,,0,0,0,,20,70.4,72.3,89.1,,60.0,70.6,0,,0.0,0,0,0,0.0,0,7,7,0,1,0,0,0,0,0.0,
Joe Thomas,9272,LB,CHI,9,0,7.2,100.0,85.9,8.5,8.5,0,0,0,0.0,6,57.7,64.1,79.9,77.4,63.0,30.7,0,20,0.0,0,0,0,110.4,6,55,64,3,5,6,0,63,20,1.2,10.5
Mike Pennel,9316,DI,CHI,12,0,,,1.0,,,0,0,0,,6,61.5,38.8,57.1,58.5,36.0,54.7,0,,,0,0,1,0.0,0,1,98,0,0,0,0,0,0,0.0,
K'Waun Williams,9332,CB,DEN,9,5,4.1,65.7,94.2,11.9,7.8,0,0,5,14.3,10,69.9,69.4,41.4,64.3,65.9,45.7,1,19,19.2,5,5,3,66.7,23,292,310,4,16,35,0,183,112,0.7,8.0
Dante Fowler Jr.,9436,ED,DAL,11,0,,,5.0,,,0,0,0,,9,84.2,62.3,0.0,72.7,49.9,44.8,0,,25.0,1,0,5,0.0,0,8,161,7,3,0,0,0,0,0.0,
Marcus Peters,9451,CB,BLT,10,2,11.0,69.2,99.5,10.7,7.4,1,1,4,7.7,3,67.7,67.0,54.5,78.3,57.6,52.8,1,48,7.1,2,1,5,120.0,36,409,411,10,24,52,5,452,144,1.2,12.6
Bud Dupree,9455,ED,TEN,7,0,-2.0,100.0,8.6,15.0,15.0,0,0,0,0.0,31,65.7,63.8,83.2,60.1,62.0,78.5,0,6,100.0,1,0,0,91.7,1,16,186,3,0,1,0,6,8,0.4,6.0
Shaq Thompson,9458,LB,CAR,12,3,3.2,74.5,88.9,9.3,7.0,0,1,4,7.3,5,55.3,66.4,87.1,39.5,83.1,63.2,0,33,13.9,5,4,0,98.0,41,410,461,15,28,55,1,366,283,1.0,8.9
Landon Collins,9466,S,NYG,2,0,-1.5,25.0,86.2,23.0,5.8,0,0,0,0.0,21,61.3,60.0,74.5,54.6,60.0,73.3,0,5,0.0,0,0,0,39.6,1,25,29,1,1,4,0,5,11,0.2,5.0
Mario Edwards Jr.,9468,ED,TEN,8,0,,,2.6,,,0,0,0,,31,62.1,64.7,69.6,57.1,76.6,77.3,0,,,0,0,1,0.0,0,6,234,2,0,0,0,0,0,0.0,
Preston Smith,9471,ED,GB,12,0,5.0,80.0,7.6,5.5,4.4,0,0,0,0.0,12,48.7,62.1,74.6,62.1,61.5,37.6,0,42,80.0,4,0,1,118.8,4,25,329,6,1,5,0,99,79,4.5,24.8
Eric Kendricks,9478,LB,MIN,11,8,6.5,70.6,95.1,11.7,8.3,1,0,5,9.8,18,43.0,58.2,31.2,65.2,82.4,59.2,0,32,15.4,8,5,3,99.3,36,449,472,10,36,51,1,390,169,0.9,10.8
Eric Rowe,9480,S,MIA,9,4,7.9,85.2,97.2,8.4,7.2,0,0,0,0.0,17,47.6,53.7,80.3,52.9,74.9,57.0,0,79,14.8,4,0,0,111.3,23,208,214,7,19,27,0,289,126,1.5,12.6
Denzel Perryman,9481,LB,LV,8,2,4.8,77.8,77.5,9.2,7.2,0,0,0,0.0,23,57.0,74.5,79.9,73.1,80.2,57.1,1,36,22.2,4,0,0,113.0,14,131,169,8,12,18,2,140,94,1.1,10.0
Ronald Darby,9483,CB,DEN,5,1,9.7,50.0,99.4,16.1,8.1,0,0,3,15.0,10,66.3,71.1,82.5,60.0,86.5,54.9,0,20,20.0,2,1,1,66.9,10,172,173,0,7,20,0,111,31,0.7,11.1
Jordan Phillips,9485,DI,BUF,10,2,,,0.5,,,0,0,0,,4,58.4,52.1,23.9,60.4,52.3,26.8,0,,50.0,4,0,3,0.0,0,1,219,4,2,0,0,0,0,0.0,
Markus Golden,9491,ED,ARZ,12,2,2.8,83.3,7.3,5.4,4.5,0,0,0,0.0,1,57.6,66.5,73.8,65.5,62.7,58.9,0,20,14.3,1,0,1,106.9,5,27,369,4,4,6,0,58,42,2.1,11.6
Randy Gregory,9493,ED,DEN,4,0,,,13.7,,,0,0,0,,10,89.3,87.4,82.2,82.6,61.9,66.3,0,,0.0,0,0,1,0.0,0,14,102,3,1,0,0,0,0,0.0,
Frank Clark,9496,ED,KC,9,1,7.0,50.0,4.1,5.0,2.5,1,0,0,0.0,16,40.2,61.3,57.2,66.0,60.4,28.7,0,12,80.0,4,0,2,65.6,2,12,293,3,0,4,0,21,10,2.1,10.5
Tyler Lockett,9502,WR,SEA,1,0,,,100.0,,,0,0,0,,29,60.7,70.2,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
P.J. Williams,9511,S,NO,8,2,9.0,76.9,97.6,14.9,11.5,0,0,2,15.4,20,63.4,64.4,84.0,77.3,58.1,76.6,0,67,6.7,1,2,0,157.9,10,161,165,4,12,13,2,186,108,1.2,18.6
Jordan Hicks,9517,LB,MIN,11,5,3.6,80.4,93.6,9.3,7.5,0,0,2,3.9,18,51.1,64.1,83.0,78.5,75.7,74.3,1,68,9.3,4,2,0,128.8,41,407,435,13,34,51,4,541,399,1.4,13.2
Danielle Hunter,9521,ED,MIN,11,0,0.4,100.0,5.0,4.0,4.0,1,0,0,0.0,18,88.1,82.9,79.3,74.4,70.4,47.7,0,23,18.2,2,0,2,88.3,5,20,404,13,9,5,0,26,24,1.3,5.2
Henry Anderson,9526,ED,CAR,6,0,,,1.7,,,0,0,0,,5,60.0,64.2,83.9,54.2,67.5,76.4,0,,,0,0,0,0.0,0,1,59,0,0,0,0,0,0,0.0,
Steven Nelson,9531,CB,HST,11,2,11.0,61.0,99.7,14.8,9.0,0,0,5,12.2,13,72.0,66.4,88.7,91.1,37.7,39.3,1,27,7.4,2,5,1,77.1,25,390,391,9,23,41,1,258,78,0.7,10.3
Angelo Blackson,9533,DI,CHI,12,0,,,0.5,,,0,0,0,,6,66.1,33.3,66.0,52.7,29.4,27.2,0,,0.0,0,0,1,0.0,0,1,192,1,2,0,0,0,0,0.0,
Za'Darius Smith,9555,ED,MIN,11,0,2.5,100.0,6.1,9.5,9.5,0,0,0,0.0,18,54.4,83.1,27.4,86.5,68.5,68.6,0,18,50.0,3,0,4,118.8,2,22,360,10,3,2,0,25,20,1.3,12.5
Kwon Alexander,9557,LB,NYJ,11,5,3.9,72.7,93.5,8.0,5.8,0,1,1,3.0,22,57.7,64.8,78.3,76.0,68.5,60.0,0,26,14.8,4,1,0,91.9,24,200,214,7,18,33,0,231,143,1.2,9.6
Damien Wilson,9560,LB,CAR,9,2,5.3,88.9,88.9,7.5,6.7,0,0,0,0.0,5,56.5,55.7,79.4,71.6,54.0,65.4,0,19,0.0,0,0,1,106.0,8,64,72,4,8,9,0,85,46,1.4,10.6
Grady Jarrett,9570,DI,ATL,12,1,,,0.3,,,1,0,0,,2,61.7,70.1,64.5,76.6,57.8,39.1,0,,28.6,2,0,3,0.0,0,1,376,7,4,0,0,0,0,0.0,
Adrian Amos,9575,S,GB,12,5,5.5,80.0,97.6,14.6,11.7,0,0,0,0.0,12,51.6,55.1,54.9,61.1,64.2,62.8,0,36,7.1,2,0,2,130.8,24,373,382,6,21,30,5,177,92,0.5,7.4
Bobby McCain,9578,S,WAS,12,3,8.3,75.9,98.4,18.7,14.2,0,0,5,17.2,32,63.4,56.2,86.9,57.9,34.0,48.9,0,61,5.7,2,4,1,94.8,22,437,444,8,30,29,0,205,94,0.5,9.3
David Mayo,9602,LB,WAS,5,0,12.0,100.0,100.0,9.5,9.5,0,0,1,50.0,32,54.6,52.3,74.8,,54.2,74.9,0,25,0.0,0,1,0,158.3,2,20,20,0,1,2,1,29,10,1.5,14.5
Quandre Diggs,9633,S,SEA,11,5,12.1,60.0,99.8,46.4,27.9,0,3,1,6.7,29,67.8,66.9,59.7,58.4,63.6,61.8,2,26,10.7,3,1,2,68.6,9,442,443,3,20,15,1,122,61,0.3,13.6
Christian Covington,9649,DI,LAC,4,0,,,1.9,,,0,0,0,,27,62.3,34.7,80.9,56.6,30.0,29.6,0,,,0,0,0,0.0,0,1,52,0,0,0,0,0,0,0.0,
Rakeem Nunez-Roches,9650,DI,TB,11,0,6.0,100.0,2.7,4.0,4.0,0,0,0,0.0,30,63.0,60.1,65.8,58.0,59.1,66.1,0,9,0.0,0,0,1,104.2,1,5,183,4,2,1,0,9,3,2.3,9.0
Neville Hewitt,9836,LB,HST,2,0,6.0,66.7,100.0,4.0,2.7,0,0,0,0.0,13,49.0,67.2,73.2,,78.5,78.3,0,20,0.0,0,0,0,91.0,2,8,8,1,2,3,0,24,20,3.0,12.0
Troy Hill,9881,CB,LA,7,3,6.9,70.6,97.6,9.8,6.9,0,0,2,5.9,26,65.7,69.9,82.7,70.6,77.7,72.7,1,39,8.3,2,2,0,99.0,24,243,249,8,19,34,2,251,131,1.1,10.5
Justin Coleman,9892,CB,SEA,1,0,5.1,75.0,100.0,6.3,4.8,0,0,0,0.0,29,54.3,57.2,75.7,,69.5,37.7,0,18,40.0,2,0,0,95.3,6,40,40,1,3,8,0,59,40,1.6,9.8
Dean Marlowe,9966,S,BUF,5,1,19.9,28.6,96.1,34.0,9.7,0,0,0,0.0,4,48.0,43.5,0.0,58.0,53.9,49.9,0,62,14.3,1,0,1,105.4,2,73,76,1,5,7,1,65,0,1.0,32.5
Alex Singleton,9994,LB,DEN,9,8,3.3,82.1,83.5,6.3,5.1,0,0,1,2.6,10,74.2,80.8,41.9,71.6,79.4,64.7,0,41,8.5,4,1,1,88.1,32,218,261,18,35,39,0,201,144,1.0,6.3
Bryce Callahan,10000,CB,LAC,11,2,7.1,73.7,96.5,10.1,7.4,0,1,2,5.3,27,65.6,64.1,82.6,66.5,50.9,40.4,2,40,19.4,6,2,2,90.2,28,300,311,6,23,38,2,284,145,1.0,10.1
