player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Geno Smith,7820,QB,SEA,10,78.7,300,316,8.0,2.78,4,21,6.1,72.8,230,0,119,2.5,358,6,127,29,86.1,85.9,82.5,81.4,0,4,387,6,20.2,108.0,6.7,24,18,0,12,17,13,3.4,2475,7.8
Derek Carr,8671,QB,LV,9,71.7,283,310,9.1,2.73,3,12,3.6,62.3,193,0,119,4.9,337,10,106,23,60.8,64.3,63.3,67.0,6,5,359,4,16.0,89.7,5.6,19,7,0,18,13,13,3.6,2116,6.8
Jared Goff,10635,QB,DET,9,74.9,279,301,8.2,2.71,5,10,3.1,63.8,192,0,104,8.1,326,17,113,11,59.1,62.8,62.2,54.5,2,7,349,0,14.4,93.7,4.6,15,10,1,14,15,16,4.6,2277,7.6
Davis Mills,52269,QB,HST,9,71.4,276,295,7.5,2.49,6,10,3.2,62.4,184,0,129,6.6,324,13,85,13,82.7,65.0,65.4,54.4,7,9,344,4,17.8,81.7,7.1,23,5,0,6,11,7,2.0,1975,6.7
Jacoby Brissett,10725,QB,CLV,9,74.7,265,290,9.3,2.9,4,12,3.9,63.8,185,1,103,6.6,327,13,108,8,49.5,77.1,69.8,91.0,3,5,349,3,18.4,87.1,5.8,19,18,3,15,8,14,4.0,2074,7.2
Matthew Stafford,4924,QB,LA,8,75.2,270,285,6.7,2.57,3,12,4.1,68.4,195,0,102,3.9,318,8,101,26,44.8,62.8,63.3,56.2,0,8,326,4,27.5,85.0,8.8,28,4,0,12,8,12,3.7,1933,6.8
Russell Wilson,7077,QB,DEN,8,70.4,243,270,10.0,2.86,8,10,3.4,57.4,155,0,106,9.4,314,16,84,10,71.3,58.4,58.3,58.1,2,5,340,2,27.4,81.4,9.2,29,15,1,16,7,11,3.2,1981,7.3
Jalen Hurts,40291,QB,PHI,9,80.5,241,265,7.7,2.83,7,10,3.5,67.9,180,0,107,7.2,315,14,116,24,65.4,85.0,84.7,70.3,2,3,333,2,19.6,106.4,6.7,21,28,0,15,14,6,1.8,2212,8.3
Lamar Jackson,46416,QB,BLT,9,72.8,235,257,9.4,3.17,8,14,5.2,62.3,160,0,100,6.4,297,11,94,3,56.6,79.4,66.2,92.2,1,6,313,4,20.0,93.7,6.7,20,20,1,12,16,9,2.9,1768,6.9
Tua Tagovailoa,60326,QB,MIA,8,80.1,236,248,9.5,2.51,2,13,5.0,71.0,176,1,59,6.9,263,13,110,17,66.6,91.5,91.6,44.2,2,3,278,2,13.6,118.4,3.0,8,6,0,8,18,10,3.6,2265,9.1
Jimmy Garoppolo,8697,QB,SF,8,75.0,220,237,7.6,2.5,11,12,4.8,66.7,158,0,70,4.2,256,7,87,28,56.4,70.5,69.1,64.7,2,4,273,2,22.9,100.0,6.3,16,3,0,4,11,8,2.9,1930,8.1
Daniel Jones,39395,QB,NYG,9,78.7,216,237,6.5,3.16,6,3,1.2,65.8,156,0,133,8.2,299,14,97,21,49.2,65.5,62.3,72.4,2,2,325,5,20.3,92.7,9.0,27,35,0,13,8,10,3.1,1596,6.7
Carson Wentz,10636,QB,WAS,6,74.1,212,232,8.1,2.61,7,12,4.8,62.1,144,0,89,8.3,266,13,71,32,65.9,63.1,61.3,64.1,3,6,287,5,25.8,84.1,8.6,23,11,0,10,10,10,3.5,1489,6.4
Marcus Mariota,9435,QB,ATL,10,67.1,219,231,10.8,3.07,3,7,2.8,61.9,143,0,101,2.7,279,4,94,2,33.6,67.0,63.4,69.2,0,7,296,0,25.7,89.9,9.3,26,22,2,7,12,14,4.7,1747,7.6
Andy Dalton,6187,QB,NO,7,76.4,195,217,8.7,2.58,4,7,3.1,65.0,141,0,65,5.4,233,8,75,20,76.8,80.9,79.6,64.0,5,7,243,1,15.4,89.6,4.3,10,6,0,13,11,6,2.5,1559,7.2
Justin Fields,82118,QB,CHI,10,69.3,189,207,9.9,3.43,7,7,3.1,58.9,122,3,136,6.9,292,9,90,6,29.1,68.7,51.7,91.7,2,7,314,7,26.5,86.4,12.3,36,49,0,9,12,16,5.1,1489,7.2
Kenny Pickett,60515,QB,PIT,6,75.4,183,195,7.6,2.86,2,5,2.3,66.7,130,1,71,5.8,231,8,69,25,62.8,62.6,59.2,76.3,0,8,252,2,25.4,68.8,7.8,18,18,1,9,2,8,3.2,1161,6.0
Ryan Tannehill,7014,QB,TEN,7,77.1,166,182,7.8,2.63,5,5,2.6,62.6,114,0,81,10.9,203,14,67,31,75.8,66.7,65.2,64.5,5,3,218,2,18.5,93.0,7.4,15,5,1,5,8,7,3.2,1352,7.4
Baker Mayfield,46518,QB,CAR,6,66.9,154,173,7.0,2.67,9,3,1.6,56.6,98,0,54,4.9,197,5,44,5,55.4,51.9,53.9,45.0,2,4,208,1,27.8,78.1,7.6,15,6,0,8,6,6,2.9,1117,6.5
Mac Jones,60323,QB,NE,6,72.2,158,168,8.3,2.75,2,7,4.0,66.1,111,0,61,2.6,198,3,54,19,73.7,51.5,49.4,68.6,0,7,207,2,24.6,76.0,7.6,15,15,0,8,4,10,4.8,1140,6.8
Zach Wilson,82096,QB,NYJ,6,70.8,144,167,8.2,3.07,5,3,1.7,57.5,96,0,67,5.9,189,6,57,22,73.3,54.9,50.6,68.7,3,5,197,0,17.9,75.5,6.3,12,9,0,15,4,11,5.6,1202,7.2
Cooper Rush,12324,QB,DAL,6,69.1,139,156,9.1,2.43,6,3,1.8,57.7,90,0,52,6.3,166,6,50,9,70.6,57.1,56.5,54.8,3,3,176,1,13.5,80.1,4.2,7,2,1,7,5,8,4.5,1020,6.5
Joe Flacco,4332,QB,NYJ,3,74.6,134,155,8.3,2.63,4,3,1.9,58.7,91,0,61,9.0,165,9,49,22,29.7,55.0,54.5,61.5,7,3,173,1,14.8,77.9,5.5,9,1,0,10,5,6,3.5,901,5.8
Mitchell Trubisky,11757,QB,PIT,5,67.2,122,128,10.2,2.72,2,7,5.1,60.9,78,0,43,4.9,141,4,41,25,88.5,72.7,71.5,66.6,2,2,151,1,20.9,79.8,6.4,9,4,1,1,3,4,2.6,787,6.1
Dak Prescott,10769,QB,DAL,4,73.3,116,127,8.4,2.56,1,4,3.0,63.8,81,0,39,4.7,135,4,44,9,88.4,69.9,65.1,80.9,4,4,143,1,17.9,85.9,5.2,7,1,0,6,6,6,4.2,856,6.7
Taylor Heinicke,9896,QB,WAS,4,70.1,107,121,7.9,2.9,5,3,2.4,62.0,75,0,58,0.0,140,0,43,32,65.8,51.0,48.2,63.8,1,4,145,2,15.5,82.7,6.4,9,9,2,6,5,10,6.9,840,6.9
Jameis Winston,9434,QB,NO,3,71.7,106,115,12.0,2.64,2,7,5.7,63.5,73,0,40,3.9,129,3,35,20,39.6,65.3,66.9,37.5,1,5,137,1,27.5,79.5,8.5,11,3,2,4,4,7,5.1,858,7.5
P.J. Walker,12134,QB,CAR,6,66.0,103,106,8.4,2.27,2,9,8.2,59.4,63,0,22,7.4,119,5,31,5,86.8,64.4,60.3,76.6,0,3,124,1,27.3,78.0,5.0,6,3,0,1,3,6,4.8,731,6.9
Bailey Zappe,60396,QB,NE,4,80.0,85,92,7.4,2.77,3,1,1.0,70.7,65,0,26,4.4,99,3,37,19,26.1,67.1,74.0,29.9,0,3,109,3,23.1,100.9,6.1,6,1,0,4,5,2,1.8,781,8.5
Teddy Bridgewater,8667,QB,MIA,4,72.2,54,60,9.6,3.06,1,0,0.0,61.7,37,0,35,5.1,68,2,25,17,82.5,70.8,69.6,75.6,2,3,70,3,17.1,85.6,8.8,6,2,0,3,3,4,5.7,522,8.7
Sam Ehlinger,60555,QB,IND,2,70.0,50,52,7.4,3.08,1,2,3.7,61.5,32,0,31,8.6,70,3,13,14,48.4,49.9,46.8,63.1,0,1,75,0,35.5,69.7,15.7,11,7,0,1,0,3,4.0,304,5.8
Skylar Thompson,60417,QB,MIA,3,74.4,43,47,8.0,2.66,1,2,3.8,57.4,27,0,27,15.6,51,5,13,17,38.9,71.5,69.2,74.3,1,1,58,1,11.1,65.2,5.9,3,1,0,2,0,2,3.4,272,5.8
Brett Rypien,46487,QB,DEN,1,59.1,44,46,10.9,2.74,0,0,0.0,52.2,24,0,16,7.7,48,2,10,10,32.6,46.0,44.5,64.3,0,1,50,0,6.3,56.9,2.1,1,1,0,2,0,3,6.0,225,4.9
Colt McCoy,5609,QB,ARZ,1,80.0,35,37,6.1,2.16,0,2,5.1,70.3,26,0,10,7.1,40,2,12,1,29.7,73.0,76.6,44.6,0,0,42,1,20.0,96.3,5.0,2,1,0,2,1,0,0.0,237,6.4
John Wolford,46454,QB,LA,1,70.6,34,36,6.8,2.81,2,1,2.7,66.7,24,0,20,0.0,39,0,12,26,79.3,45.0,44.2,62.8,0,1,40,0,15.0,79.9,7.7,3,0,0,0,1,1,2.5,212,5.9
Trey Lance,91399,QB,SF,2,64.3,28,31,7.8,3.15,1,2,6.3,48.4,15,0,15,16.7,38,3,8,28,34.8,53.1,52.4,56.7,1,1,39,0,13.3,55.0,5.3,2,4,0,1,0,1,2.6,194,6.3
Malik Willis,60341,QB,TEN,3,52.0,25,30,9.6,3.61,0,3,9.4,40.0,12,0,21,7.7,42,1,7,31,24.5,42.4,40.5,51.5,0,1,44,0,28.6,41.1,14.3,6,6,0,5,0,1,2.3,141,4.7
Jarrett Stidham,13725,QB,LV,1,61.5,13,13,8.1,2.33,0,0,0.0,61.5,8,0,4,0.0,14,0,4,23,73.2,62.4,62.0,,0,0,14,0,25.0,76.4,7.1,1,0,0,0,0,0,0.0,72,5.5
Taysom Hill,12112,TE,NO,6,77.8,9,10,10.7,2.27,0,1,10.0,70.0,7,0,3,0.0,10,0,6,20,47.7,77.1,78.1,89.3,0,0,10,0,0.0,135.8,0.0,0,0,0,1,1,0,0.0,101,10.1
Jordan Love,40306,QB,GB,2,100.0,8,9,5.3,1.81,0,0,0.0,66.7,6,0,2,25.0,9,2,4,12,70.9,62.1,61.8,,0,0,9,0,0.0,91.4,0.0,0,0,1,0,0,0,0.0,73,8.1
Brock Purdy,77672,QB,SF,1,55.6,9,9,10.1,3.25,0,0,0.0,44.4,4,0,3,20.0,10,1,4,28,72.1,50.5,52.0,57.9,0,1,10,0,0.0,30.1,0.0,0,1,0,0,0,1,10.0,66,7.3
Case Keenum,7323,QB,BUF,2,28.6,7,7,8.3,1.87,0,0,0.0,28.6,2,0,0,0.0,7,0,0,4,73.2,28.5,27.3,58.1,0,0,7,0,,39.6,0.0,0,0,0,0,0,1,14.3,8,1.1
Brian Hoyer,5277,QB,NE,1,83.3,6,6,4.2,1.97,0,0,0.0,83.3,5,0,3,0.0,7,0,2,19,69.6,63.7,62.9,,0,0,7,0,33.3,92.4,14.3,1,0,0,0,0,0,0.0,37,6.2
Jacob Eason,46444,QB,CAR,1,80.0,5,5,5.0,2.22,0,0,0.0,60.0,3,0,1,25.0,5,1,2,5,68.0,29.2,29.9,,0,1,5,0,0.0,61.7,0.0,0,0,0,0,0,1,20.0,59,11.8
Trace McSorley,32819,QB,ARZ,1,66.7,3,4,4.3,3.56,0,0,0.0,50.0,2,0,3,0.0,7,0,2,1,70.6,60.8,61.0,59.9,1,0,7,0,33.3,56.3,14.3,1,2,0,0,0,0,0.0,12,3.0
Tyrod Taylor,6332,QB,NYG,1,66.7,3,3,21.0,3.3,0,0,0.0,33.3,1,0,2,50.0,5,1,3,21,16.2,47.3,54.1,50.4,0,1,5,0,0.0,5.6,0.0,0,2,0,0,0,2,40.0,11,3.7
Brandon Allen,10835,QB,CIN,1,100.0,3,3,3.7,2.6,0,0,0.0,100.0,3,0,1,0.0,4,0,1,7,70.5,74.9,70.1,65.7,0,0,4,0,100.0,97.2,25.0,1,0,0,0,0,0,0.0,22,7.3
Gardner Minshew,41401,QB,PHI,1,50.0,2,2,6.0,2.2,0,0,0.0,50.0,1,0,1,0.0,2,0,1,24,66.1,50.8,49.7,60.0,0,0,2,0,0.0,91.7,0.0,0,0,0,0,0,0,0.0,23,11.5
Chase Daniel,5214,QB,LAC,1,0.0,2,2,-4.5,2.67,0,0,0.0,0.0,0,0,3,,3,0,0,27,65.5,43.2,44.6,,0,0,3,0,33.3,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0
Chad Henne,4371,QB,KC,1,100.0,1,2,0.0,1.8,1,0,0.0,0.0,0,0,0,100.0,2,1,0,16,69.1,67.0,58.7,60.5,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
DeeJay Dallas,55632,HB,SEA,1,0.0,1,1,14.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,0,29,84.2,54.7,22.2,65.2,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Nick Mullens,12282,QB,MIN,1,100.0,1,1,-6.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,0,18,60.4,60.3,60.1,,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0
Mack Hollins,11873,WR,LV,1,100.0,1,1,-6.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,0,23,76.9,64.3,60.0,63.4,0,0,1,5,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Cooper Kupp,11824,WR,LA,1,0.0,1,1,25.0,3.3,0,0,0.0,0.0,0,0,1,,1,0,0,26,53.5,86.3,57.4,58.1,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Christian McCaffrey,11763,HB,SF,1,100.0,1,1,30.0,3.5,0,1,100.0,100.0,1,0,0,0.0,1,0,1,28,74.9,88.1,87.1,80.0,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,34,34.0
Tommy Townsend,33007,P,KC,1,0.0,1,1,1.0,3.4,0,0,0.0,0.0,0,0,0,,1,0,0,16,60.4,50.1,56.7,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jack Fox,34735,P,DET,1,100.0,1,1,6.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,11,60.4,70.6,67.2,,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Bryce Perkins,35299,QB,LA,1,100.0,1,1,-3.0,1.1,0,0,0.0,100.0,1,0,0,0.0,1,0,0,26,68.2,50.4,60.1,51.1,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0
Leonard Fournette,11759,HB,TB,1,0.0,1,1,15.0,2.2,0,0,0.0,0.0,0,0,1,,1,0,0,30,90.2,64.4,34.2,67.9,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Riley Dixon,10862,P,LA,1,100.0,1,1,6.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,26,60.4,70.7,67.2,,0,0,1,0,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
Chase Claypool,42312,WR,CHI,1,100.0,1,1,5.0,2.2,0,0,0.0,100.0,1,1,1,0.0,1,0,1,6,79.6,61.2,68.9,62.0,0,0,1,2,0.0,118.8,0.0,0,0,0,0,1,0,0.0,1,1.0
Braden Mann,44664,P,NYJ,1,100.0,1,1,6.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,22,60.4,70.3,67.2,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0
Tyler Boyd,10689,WR,CIN,2,100.0,1,1,21.0,3.45,0,0,0.0,100.0,1,0,1,0.0,2,0,1,7,78.2,75.2,71.4,,0,0,2,0,100.0,118.8,50.0,1,0,0,0,0,0,0.0,23,23.0
Trevor Siemian,9683,QB,CHI,1,100.0,1,1,-1.0,1.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,6,60.4,60.9,60.4,,0,0,1,0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Amari Cooper,9437,WR,CLV,1,0.0,1,1,27.0,4.5,0,0,0.0,0.0,0,0,1,,1,0,0,8,78.5,74.6,33.1,,0,1,1,3,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Christian Kirk,47546,WR,JAX,1,0.0,1,1,-3.0,3.2,0,0,0.0,0.0,0,0,0,,1,0,0,15,81.9,74.3,60.3,48.7,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Braxton Berrios,47961,WR,NYJ,1,100.0,1,1,4.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,22,86.4,59.2,70.8,72.5,0,0,1,0,,118.8,0.0,0,0,0,0,1,0,0.0,2,2.0
Najee Harris,57121,HB,PIT,1,100.0,1,1,-5.0,0.6,0,0,0.0,100.0,1,0,0,0.0,1,0,0,25,72.5,59.6,60.0,63.2,0,0,1,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Rex Burkhead,7971,HB,HST,1,,0,1,,3.1,0,0,0.0,0.0,0,0,1,,1,0,0,13,81.4,60.5,60.0,58.7,0,0,1,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Justin Jefferson,61398,WR,MIN,1,100.0,1,1,-5.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,18,81.7,88.2,60.3,59.7,0,0,1,2,,118.8,0.0,0,0,0,0,0,0,0.0,23,23.0
Ryan Wright,77591,P,MIN,1,100.0,1,1,13.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,18,60.4,73.1,68.8,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
