player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Judah Kaio,184168,G,HAWAII,3,100.0,0,180,41.7,8.2,55.8,3,4,126,100.0,100.0,94.8,0,10,3,182,2,0,0,182,133,133,180,0,49,0
Ryan Lengyel,144516,G,BAYLOR,2,100.0,0,118,65.3,63.1,65.2,0,1,107,100.0,100.0,98.6,0,2,1,179,0,179,0,179,119,119,0,0,60,0
Omar Aigbedion,164383,G,BAYLOR,2,100.0,0,118,72.1,60.2,77.3,2,1,107,100.0,100.0,98.6,1,3,0,179,0,0,0,179,119,119,179,0,60,0
Kaden Sieracki,158571,T,BAYLOR,2,100.0,0,118,56.5,53.0,56.6,0,6,107,100.0,100.0,97.2,0,6,0,179,0,0,0,179,119,119,0,179,60,0
Andrew Leingang,144599,T,KANSAS ST,3,100.0,0,199,68.6,77.8,63.4,0,1,103,100.0,100.0,99.5,0,1,0,177,0,6,0,177,106,106,78,93,71,0
John Pastore,157770,T,KANSAS ST,3,100.0,0,199,80.6,77.1,78.0,0,2,103,100.0,100.0,99.0,1,2,0,177,0,0,174,177,106,106,0,0,71,3
Sam Hecht,144601,C,KANSAS ST,3,100.0,0,199,74.2,70.8,72.1,0,2,103,100.0,100.0,99.0,0,2,0,177,177,0,0,177,106,106,0,0,71,0
Sidney Fugar,148284,T,BAYLOR,2,100.0,1,118,50.4,57.7,47.0,0,3,105,100.0,100.0,97.6,3,4,1,174,0,0,174,174,117,117,0,0,57,0
James Neal III,157599,T,IOWA STATE,3,100.0,0,193,74.7,69.6,72.9,0,3,85,100.0,100.0,97.1,0,4,1,174,0,0,174,174,89,89,0,0,85,0
Joe Cruz,158295,G,SYRACUSE,2,100.0,0,304,60.0,65.5,56.3,1,5,107,100.0,100.0,97.2,0,6,0,174,0,0,0,174,114,114,174,0,60,0
TJ Ferguson,146597,G,SYRACUSE,2,100.0,0,304,60.8,72.9,55.1,0,1,107,100.0,100.0,99.5,0,1,0,174,0,174,0,174,114,114,0,0,60,0
Tyler Miller,122526,T,IOWA STATE,3,100.0,0,193,62.8,60.3,61.5,1,2,85,100.0,100.0,97.1,0,4,1,174,0,0,0,174,89,89,0,174,85,0
Dylan Barrett,129912,G,IOWA STATE,3,100.0,0,193,62.0,52.0,62.7,0,2,85,100.0,100.0,97.6,1,3,1,174,0,174,0,174,89,89,0,0,85,0
Austin Collins,122700,C,SYRACUSE,2,100.0,0,304,60.0,63.8,59.7,0,2,107,100.0,100.0,97.2,1,4,2,174,174,0,0,174,114,114,0,0,60,0
Jacob Spomer,163415,C,FRESNO ST,3,100.0,0,169,81.4,82.4,78.4,1,0,82,100.0,100.0,99.4,1,1,0,172,172,0,0,172,83,83,0,0,89,0
Rolan Fullwood,146051,T,FRESNO ST,3,100.0,0,169,65.5,75.9,58.6,0,1,82,100.0,100.0,99.4,0,1,0,172,0,0,0,172,83,83,0,167,89,5
Brayden Walton,198457,T,FRESNO ST,3,100.0,0,169,51.5,70.3,44.2,0,2,82,100.0,100.0,96.3,1,4,2,172,0,0,171,172,83,83,0,0,89,1
Edward Fonua,173529,G,FRESNO ST,3,100.0,0,169,56.5,74.2,51.4,1,4,82,100.0,100.0,97.0,0,5,0,172,0,172,0,172,83,83,0,0,89,0
Da'Metrius Weatherspoon,154759,T,SYRACUSE,2,100.0,0,304,74.9,66.1,76.6,1,2,105,100.0,100.0,96.7,0,5,2,172,0,0,0,172,112,112,0,172,60,0
Taylor Poitier,99437,G,KANSAS ST,3,100.0,0,199,57.3,69.8,51.6,1,3,100,100.0,100.0,98.0,1,4,0,171,0,171,0,171,103,103,0,0,68,0
Mich'le Joseph,189899,G,SM HOUSTON,3,100.0,0,281,44.8,59.0,41.4,0,3,107,100.0,100.0,98.6,1,3,0,171,0,171,0,171,118,118,0,0,53,0
Henry Appleton,170956,T,ARMY,2,100.0,0,114,55.5,63.8,53.4,0,1,37,100.0,100.0,98.6,0,1,0,168,0,0,150,168,41,41,0,0,127,18
Will Jeffcoat,147322,G,ARMY,2,100.0,0,114,82.2,77.5,80.9,0,0,37,100.0,100.0,100.0,1,0,0,168,0,168,0,168,41,41,0,0,127,0
Brady Small,171015,C,ARMY,2,100.0,0,114,60.7,65.3,59.0,0,1,37,100.0,100.0,98.6,0,1,0,168,168,0,0,168,41,41,0,0,127,0
Paolo Gennarelli,170976,G,ARMY,2,100.0,1,114,57.2,77.5,58.1,0,1,37,100.0,100.0,98.6,2,1,0,168,0,0,0,168,41,41,168,0,127,0
Teddy Williams,171030,T,ARMY,2,100.0,0,114,68.9,69.0,65.8,0,2,37,100.0,100.0,97.3,0,2,0,167,0,0,0,167,41,41,0,158,126,9
Alex Atcavage,123591,G,FAU,2,100.0,0,165,56.0,60.3,54.8,1,5,111,100.0,100.0,97.3,1,6,0,165,0,0,0,165,116,116,164,0,49,1
Daughtry Richardson,156281,T,FAU,2,100.0,0,165,55.8,57.9,56.0,2,2,111,100.0,100.0,96.4,1,6,2,165,0,0,0,165,116,116,0,164,49,1
Scarlee Jean,160961,G,FAU,2,100.0,0,165,66.2,89.2,57.2,0,2,111,100.0,100.0,99.1,0,2,0,165,0,164,0,165,116,116,0,1,49,0
Vincent Fiacable,144836,C,FAU,2,100.0,0,165,65.9,84.5,56.3,0,0,111,100.0,100.0,100.0,0,0,0,164,164,0,0,164,115,115,0,0,49,0
Austin Boyd,174066,T,UNLV,3,100.0,0,325,53.6,49.3,57.0,0,6,69,100.0,100.0,95.7,1,6,0,163,0,0,0,163,77,77,0,162,86,0
Trent Ramsey,158327,G,APP STATE,2,100.0,0,108,70.0,73.8,68.8,3,1,91,100.0,100.0,97.8,0,4,0,162,0,0,0,162,94,94,162,0,68,0
Will Flowers,138993,C,APP STATE,2,100.0,0,108,60.7,63.0,63.5,0,1,91,100.0,100.0,99.5,2,1,0,162,162,0,0,162,94,94,0,0,68,0
Josh Thompson,145039,G,LSU,2,100.0,0,211,61.2,85.0,53.3,0,1,84,100.0,100.0,99.4,0,1,0,158,0,0,0,158,92,92,158,0,66,0
Weston Davis,184448,T,LSU,2,100.0,0,211,47.2,60.5,39.0,0,5,83,100.0,100.0,95.8,1,6,1,157,0,0,0,157,91,91,0,157,66,0
Drew Evans,158693,G,INDIANA,2,100.0,0,190,72.6,90.8,68.8,0,0,63,100.0,100.0,100.0,0,0,0,155,0,155,0,155,69,69,0,0,86,0
Bray Lynch,156401,G,INDIANA,2,100.0,0,190,66.5,76.7,63.8,0,2,63,100.0,100.0,98.4,0,2,0,155,0,0,0,155,69,69,155,0,86,0
Pat Coogan,147482,C,INDIANA,2,100.0,0,190,61.7,78.3,57.3,0,1,63,100.0,100.0,99.2,0,1,0,155,155,0,0,155,69,69,0,0,86,0
Kahlil Benson,129434,T,INDIANA,2,100.0,0,190,76.8,79.7,74.7,0,1,63,100.0,100.0,99.2,1,1,0,155,0,0,0,155,69,69,0,155,86,0
Carter Smith,156399,T,INDIANA,2,100.0,0,190,72.6,83.6,65.9,0,2,63,100.0,100.0,98.4,0,2,0,155,0,0,153,155,69,69,0,0,86,2
Ja'Kavion Nonar,162800,T,FAU,2,100.0,0,165,73.1,72.3,70.4,2,0,103,100.0,100.0,98.1,0,3,1,154,0,0,153,154,108,108,0,0,46,1
Tyree Adams,172467,T,LSU,2,100.0,0,211,66.6,73.2,60.3,1,2,81,100.0,100.0,98.1,0,3,0,154,0,0,154,154,89,89,0,0,65,0
Van Wells,157694,C,OREGON ST,2,100.0,0,265,63.5,84.1,60.7,0,1,90,100.0,100.0,99.4,2,1,0,153,153,0,0,153,96,96,0,0,57,0
Calvin Clements,173069,T,KANSAS,3,100.0,0,198,55.5,33.2,63.2,1,8,81,100.0,100.0,94.4,0,9,0,152,0,0,151,152,86,86,0,0,66,1
Kobe Baynes,122692,G,KANSAS,3,100.0,0,198,78.5,83.4,78.1,0,1,81,100.0,100.0,99.4,2,1,0,152,0,0,1,152,86,86,151,0,66,0
Cam East,163655,T,TULSA,2,100.0,0,320,58.9,71.0,54.8,0,4,78,100.0,100.0,96.2,1,5,1,152,0,0,0,152,83,83,0,152,69,0
Cayden Sweatt,175006,G,APP STATE,2,100.0,0,108,64.0,72.7,60.7,0,1,86,100.0,100.0,98.3,0,2,1,152,0,152,0,152,88,88,0,0,64,0
Bryce Foster,146994,C,KANSAS,3,100.0,0,198,55.6,60.5,56.2,1,3,81,100.0,100.0,97.5,1,4,0,152,151,1,0,152,86,86,0,0,66,0
Aleric Watson,156654,T,ARK STATE,2,100.0,0,113,57.8,57.5,59.8,1,2,82,100.0,100.0,97.0,1,4,1,151,0,0,0,151,90,90,0,151,61,0
Tristian Smith,163472,G,ARK STATE,2,100.0,1,113,60.5,82.0,53.1,0,0,82,100.0,100.0,98.8,2,1,1,151,0,151,0,151,90,90,0,0,61,0
Jack Hollifield,144079,C,TULANE,2,100.0,0,319,57.4,57.4,56.7,0,4,67,100.0,100.0,97.0,2,4,0,149,149,0,0,149,70,70,0,0,79,0
Kamen Smith,176005,G,NC STATE,3,100.0,0,248,57.5,50.6,57.2,0,6,70,100.0,100.0,95.7,0,6,0,149,0,0,0,149,76,76,149,0,73,0
Reese Baker,189564,G,TULANE,2,100.0,0,319,60.5,63.1,58.5,0,1,67,100.0,100.0,97.8,0,2,1,149,0,0,0,149,70,70,141,8,79,0
Derrick Graham,123703,T,TULANE,2,100.0,1,319,68.0,71.0,64.1,0,3,67,100.0,100.0,97.8,1,3,0,149,0,0,149,149,70,70,0,0,79,0
Shadre Hurst,158418,G,TULANE,2,100.0,0,319,83.4,82.1,83.2,0,2,67,100.0,100.0,98.5,0,2,0,149,0,149,0,149,70,70,0,0,79,0
Joseph Harbert,157842,C,S JOSE ST,2,100.0,0,285,50.5,41.0,53.2,1,3,91,100.0,100.0,97.8,1,4,0,147,147,0,0,147,98,98,0,0,49,0
Trevor Timmons,145577,G,UTSA,2,100.0,0,331,61.9,53.7,62.6,0,4,85,100.0,100.0,97.6,0,4,0,147,0,147,0,147,89,89,0,0,58,0
Canon Boone,146846,C,MISS STATE,2,100.0,0,227,69.1,84.0,64.9,0,0,83,100.0,100.0,100.0,1,0,0,147,147,0,0,147,88,88,0,0,59,0
Ben Rios,158827,C,UTSA,2,100.0,0,331,53.6,68.9,54.0,2,3,85,100.0,100.0,97.1,2,5,0,147,147,0,0,147,89,89,0,0,58,0
Kamar Missouri,129890,T,UTSA,2,100.0,1,331,40.0,34.6,42.8,0,4,85,100.0,100.0,96.5,1,5,1,147,0,0,147,147,89,89,0,0,58,0
Kaden Robnett,175106,C,NEW MEXICO,2,100.0,0,241,53.2,58.7,51.2,1,0,77,100.0,100.0,99.4,0,1,0,147,147,0,0,147,87,87,0,0,60,0
Nate Hale,174865,T,S JOSE ST,2,100.0,0,285,41.6,26.7,50.8,2,9,91,100.0,100.0,94.0,0,11,0,147,0,0,0,147,98,98,0,147,49,0
Zack Owens,170020,G,MISS STATE,2,100.0,0,227,63.5,68.5,64.3,1,3,83,100.0,100.0,96.4,1,5,1,147,0,0,0,147,88,88,147,0,59,0
Richard Pearce,151054,G,NEW MEXICO,2,100.0,0,241,63.3,52.4,65.0,2,1,77,100.0,100.0,98.1,0,3,0,147,0,0,0,147,87,87,147,0,60,0
Brycen Sanders,172527,C,OLE MISS,2,100.0,0,226,53.2,30.1,57.6,2,0,64,100.0,100.0,98.4,0,2,0,147,146,0,0,147,66,66,1,0,81,0
Jaylen Garth,123115,T,UTSA,2,100.0,0,331,41.5,38.7,42.8,1,6,85,100.0,100.0,94.7,0,8,1,147,0,0,0,147,89,89,0,147,58,0
Nick Marinaro,148848,C,OHIO,2,100.0,0,259,60.8,62.2,60.8,0,2,75,100.0,100.0,98.7,1,2,0,146,146,0,0,146,80,80,0,0,66,0
Dominick Giudice,144942,G,MISSOURI,2,100.0,0,229,59.3,66.0,62.0,0,5,79,100.0,100.0,96.8,2,5,0,146,0,145,0,146,80,80,0,0,66,1
Cayden Green,173697,T,MISSOURI,2,100.0,0,229,68.1,77.1,64.5,1,0,79,100.0,100.0,98.1,1,2,1,146,0,0,143,146,80,80,0,0,66,3
Davion Weatherspoon,145888,G,OHIO,2,100.0,0,259,61.7,68.2,58.8,0,1,75,100.0,100.0,98.0,1,2,1,146,0,146,0,146,80,80,0,0,66,0
Trent Allen,184111,G,OHIO,2,100.0,0,259,56.6,80.8,52.2,0,2,75,100.0,100.0,98.7,1,2,0,146,0,0,0,146,80,80,146,0,66,0
Shedrick Rhodes Jr.,130602,T,OHIO,2,100.0,0,259,55.4,62.5,54.2,0,2,75,100.0,100.0,98.7,2,2,0,146,0,0,146,146,80,80,0,0,66,0
Dylan Sikorski,191224,G,OREGON ST,2,100.0,0,265,73.6,74.0,74.3,0,1,86,100.0,100.0,99.4,0,1,0,145,0,142,0,145,92,92,0,0,53,0
Sione Nomani,188840,G,S JOSE ST,2,100.0,1,285,43.8,33.7,48.6,1,2,90,100.0,100.0,98.3,3,3,0,145,0,145,0,145,97,97,0,0,48,0
Jayden Williams,146815,T,OLE MISS,2,100.0,0,226,56.7,81.0,47.8,0,2,64,100.0,100.0,98.4,0,2,0,145,0,0,0,145,66,66,0,144,79,1
Peseti Lapuaho,159070,T,S JOSE ST,2,100.0,0,285,35.6,2.7,59.1,0,7,90,100.0,100.0,95.0,0,8,1,145,0,0,145,145,97,97,0,0,48,0
Patrick Kutas,163635,G,OLE MISS,2,100.0,0,226,46.1,37.2,54.0,1,0,64,100.0,100.0,97.7,2,2,1,145,0,0,0,145,66,66,144,1,79,0
Febechi Nwaiwu,145324,G,OKLAHOMA,2,100.0,0,261,62.6,85.9,56.3,0,1,76,100.0,100.0,99.3,0,1,0,145,0,54,0,145,78,78,91,0,67,0
Jacoby Jackson,144756,G,MISS STATE,2,100.0,0,227,66.9,73.4,64.7,0,3,81,100.0,100.0,98.1,0,3,0,145,0,145,0,145,86,86,0,0,59,0
Alex Wollschlaeger,130396,T,KENTUCKY,2,100.0,0,202,59.9,56.1,62.8,2,5,64,100.0,100.0,93.0,1,8,1,144,0,0,0,144,71,71,0,142,73,2
Darius Bell,148375,C,E CAROLINA,2,100.0,0,156,59.6,66.3,56.2,0,1,84,100.0,100.0,99.4,1,1,0,144,144,0,0,144,89,89,0,0,55,0
Broderick Roman,100253,C,SO MISS,2,100.0,0,296,64.3,80.9,59.9,0,2,84,100.0,100.0,98.8,1,2,0,144,144,0,0,144,92,92,0,0,52,0
Shiyazh Pete,147455,T,KENTUCKY,2,100.0,1,202,47.4,50.4,46.1,0,6,64,100.0,100.0,95.3,1,6,0,144,0,0,143,144,71,71,0,0,73,1
Malik Williams,128441,T,NEW MEX ST,2,100.0,0,242,47.9,28.8,58.4,0,2,87,100.0,100.0,97.7,0,3,1,144,0,0,103,144,96,96,0,41,48,0
Joshua Braun,124371,G,KENTUCKY,2,100.0,0,202,62.8,63.7,61.4,0,1,64,100.0,100.0,96.1,0,3,2,144,0,144,0,144,71,71,0,0,73,0
Alani Makihele,128362,G,UNLV,3,100.0,0,325,70.5,67.9,73.1,0,1,61,100.0,100.0,99.2,2,1,0,144,0,0,0,144,68,68,143,0,76,0
Jager Burton,146741,C,KENTUCKY,2,100.0,0,202,66.5,85.1,60.1,0,1,64,100.0,100.0,99.2,0,1,0,144,144,0,0,144,71,71,0,0,73,0
Emmanuel Poku,162652,G,E CAROLINA,2,100.0,0,156,65.2,58.6,66.1,0,4,84,100.0,100.0,97.6,1,4,0,144,0,0,0,144,89,89,144,0,55,0
Zac Elam,154563,C,COAST CAR,2,100.0,0,141,72.2,66.2,74.7,1,1,64,100.0,100.0,98.4,3,2,0,144,144,0,0,144,68,68,0,0,76,0
Darrell Jones,180349,G,UTSA,2,100.0,0,331,55.5,64.0,50.8,0,2,83,100.0,100.0,98.8,0,2,0,144,0,0,0,144,87,87,144,0,57,0
Jalen Farmer,157745,G,KENTUCKY,2,100.0,0,202,68.8,90.4,63.7,0,0,64,100.0,100.0,100.0,0,0,0,144,0,0,0,144,71,71,144,0,73,0
Jason Steele,173457,G,BOISE ST,2,100.0,0,120,69.2,66.7,69.9,1,3,86,100.0,100.0,97.7,0,4,0,144,0,144,0,144,89,89,0,0,55,0
Kai Wheeler,183982,C,NEW MEX ST,2,100.0,0,242,51.1,50.1,50.3,1,2,87,100.0,100.0,97.1,0,4,1,144,144,0,0,144,96,96,0,0,48,0
Jimarion McCrimon,175196,T,E CAROLINA,2,100.0,0,156,49.5,46.6,49.4,2,2,84,100.0,100.0,97.6,1,4,0,144,0,0,144,144,89,89,0,0,55,0
Gus Zilinskas,145132,C,RUTGERS,2,100.0,0,278,76.1,69.7,73.4,0,2,70,100.0,100.0,98.6,0,2,0,143,143,0,0,143,75,75,0,0,68,0
Bryan Felter,129877,G,RUTGERS,2,100.0,0,278,65.9,54.2,67.5,1,0,70,100.0,100.0,99.3,0,1,0,143,0,143,0,143,75,75,0,0,68,0
Kwabena Asamoah,156503,G,RUTGERS,2,100.0,0,278,75.2,82.1,74.0,0,0,70,100.0,100.0,98.6,0,1,1,143,0,0,0,143,75,75,143,0,68,0
Evan Malcore,158043,T,N ILLINOIS,2,100.0,0,254,66.4,59.2,65.8,0,1,60,100.0,100.0,99.2,0,1,0,142,0,1,141,142,62,62,0,0,80,0
Simon Wilson,170493,C,TULSA,2,100.0,0,320,63.8,67.7,60.9,0,0,73,100.0,100.0,100.0,0,0,0,142,142,0,0,142,78,78,0,0,64,0
Landon Hron,171313,C,N ILLINOIS,2,100.0,0,254,57.7,70.5,56.8,0,2,60,100.0,100.0,98.3,1,2,0,142,142,0,0,142,62,62,0,0,80,0
Kyle Scott,171888,G,ARIZONA ST,2,100.0,0,110,58.2,60.7,58.8,0,3,73,100.0,100.0,96.6,1,4,1,142,0,0,0,142,82,82,142,0,60,0
Rex Johnsen,157668,T,WYOMING,2,100.0,0,351,70.3,63.1,69.7,0,2,69,100.0,100.0,97.1,0,3,1,142,0,0,0,142,72,72,0,142,70,0
Curtis Peagler,157160,G,MISSOURI,2,100.0,0,229,55.5,71.9,52.7,0,2,79,100.0,100.0,98.7,1,2,0,142,0,0,0,142,80,80,142,0,62,0
Joseph Simmons,156717,T,JAMES MAD,2,100.0,0,197,53.7,56.7,51.4,0,2,63,100.0,100.0,95.2,1,4,2,142,0,0,142,142,69,69,0,0,73,0
Jack Walsh,150706,C,WYOMING,2,100.0,0,351,62.1,60.0,63.3,0,1,69,100.0,100.0,99.3,1,1,0,142,142,0,0,142,72,72,0,0,70,0
Caden Barnett,150690,G,WYOMING,2,100.0,0,351,77.9,86.3,76.3,0,0,69,100.0,100.0,100.0,0,0,0,142,0,0,0,142,72,72,142,0,70,0
Jimeto Obigbo,150060,G,ARIZONA ST,2,100.0,0,110,69.4,80.1,69.4,1,0,73,100.0,100.0,99.3,1,1,0,142,0,142,0,142,82,82,0,0,60,0
Aaron Fenimore,174929,C,LIBERTY,2,100.0,0,206,58.9,58.2,58.0,0,2,72,100.0,100.0,98.6,0,2,0,142,142,0,0,142,75,75,0,0,67,0
Harrison Hayes,147549,G,LIBERTY,2,100.0,0,206,61.4,56.7,63.9,0,3,72,100.0,100.0,97.9,1,3,0,142,0,0,0,142,75,75,142,0,67,0
Jayden Ramsey,147025,T,APP STATE,2,100.0,0,108,65.4,75.5,58.0,0,1,79,100.0,100.0,99.4,1,1,0,142,0,0,142,142,82,82,0,0,60,0
Diego Pounds,143976,T,OLE MISS,2,100.0,0,226,56.7,75.4,49.7,0,0,61,100.0,100.0,100.0,0,0,0,142,0,1,141,142,63,63,0,0,79,0
Patrick Shupp,142268,G,DELAWARE,2,100.0,0,151,62.6,68.7,59.4,0,2,90,100.0,100.0,98.9,0,2,0,141,0,141,0,141,94,94,0,0,47,0
Carver Willis,122626,T,WASHINGTON,2,100.0,0,340,86.2,68.6,89.7,1,4,66,100.0,100.0,96.2,1,5,0,141,0,0,141,141,66,66,0,0,75,0
Geirean Hatchett,131898,G,WASHINGTON,2,100.0,0,340,68.3,64.5,70.7,1,1,66,100.0,100.0,98.5,1,2,0,141,0,0,0,141,66,66,141,0,75,0
Fintan Brose,142242,C,DELAWARE,2,100.0,0,151,64.5,78.2,57.9,0,0,90,100.0,100.0,100.0,0,0,0,141,141,0,0,141,94,94,0,0,47,0
Landen Hatchett,171924,C,WASHINGTON,2,100.0,0,340,77.1,86.4,70.9,0,0,66,100.0,100.0,100.0,0,0,0,141,141,0,0,141,66,66,0,0,75,0
Anthony Caccese,173606,G,DELAWARE,2,100.0,0,151,64.9,85.8,57.4,0,0,90,100.0,100.0,100.0,0,0,0,141,0,0,0,141,94,94,141,0,47,0
Anwar O'neal,178137,T,DELAWARE,2,100.0,0,151,59.2,58.2,57.3,1,3,90,100.0,100.0,96.7,0,5,1,141,0,0,141,141,94,94,0,0,47,0
Noah Rosahac,183378,T,DELAWARE,2,100.0,0,151,63.8,72.7,59.7,1,1,90,100.0,100.0,98.9,2,2,0,141,0,0,0,141,94,94,0,141,47,0
Drew Azzopardi,158777,T,WASHINGTON,2,100.0,0,340,85.5,86.4,79.5,0,0,66,100.0,100.0,100.0,2,0,0,141,0,0,0,141,66,66,0,141,75,0
Darion Reed,169987,T,TULANE,2,100.0,0,319,46.0,49.5,44.5,0,4,65,100.0,100.0,96.9,0,4,0,141,0,0,0,141,68,68,0,134,73,7
Josh Atkins,144243,T,ARIZONA ST,2,100.0,0,110,64.4,69.6,63.1,0,3,72,100.0,100.0,97.9,2,3,0,140,0,0,140,140,81,81,0,0,59,0
Nick Del Grande,156673,T,COAST CAR,2,100.0,0,141,78.1,81.4,72.8,0,0,62,100.0,100.0,100.0,0,0,0,140,0,0,140,140,65,65,0,0,75,0
Cooper Fordham,173674,C,LA LAFAYET,2,100.0,0,207,64.4,66.2,64.4,0,1,56,100.0,100.0,99.1,1,1,0,140,140,0,0,140,69,69,0,0,71,0
Bryant Williams,156735,T,LA LAFAYET,2,100.0,0,207,69.0,54.3,70.6,2,1,56,100.0,100.0,97.3,1,3,0,140,0,0,140,140,69,69,0,0,71,0
Matt Gulbin,144191,C,MICH STATE,2,100.0,0,223,81.4,88.5,76.0,0,0,67,101.5,101.4,100.0,1,0,0,140,140,0,0,140,71,70,0,0,69,0
Bakyne Coly,174953,T,PURDUE,2,100.0,0,273,58.3,51.4,59.0,0,5,58,100.0,100.0,95.7,0,5,0,139,0,0,0,139,62,62,0,139,77,0
Riley McGehee,188347,T,ARK STATE,2,100.0,0,113,62.5,61.0,60.7,0,5,79,100.0,100.0,95.6,0,6,1,139,0,0,139,139,87,87,0,0,52,0
Wil Saxton,156838,G,ARK STATE,2,100.0,0,113,62.6,73.9,58.2,0,4,79,100.0,100.0,97.5,1,4,0,139,0,0,0,139,87,87,139,0,52,0
