player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Alex Cappa,66578,G,CIN,14,100.0,1,7,51.7,44.4,53.9,5,29,579,100.0,100.0,96.4,2,38,4,912,0,0,0,912,622,622,912,0,290,0
Peter Skoronski,129737,G,TEN,14,100.0,1,31,59.7,73.0,55.9,6,17,510,100.0,100.0,97.2,8,26,3,903,0,903,0,903,547,547,0,0,356,0
Mike Onwenu,27357,G,NE,14,100.0,0,19,64.6,70.5,57.9,6,21,532,100.0,100.0,97.3,5,28,1,902,0,0,0,902,575,575,573,329,327,0
JC Latham,146596,T,TEN,14,99.9,0,31,61.8,66.8,58.4,10,21,509,99.8,99.8,95.8,9,37,6,902,0,0,898,903,546,547,0,0,356,3
Trevor Penning,59963,T,NO,14,100.0,2,20,61.6,52.8,69.0,2,29,495,100.0,100.0,96.1,11,35,4,900,0,0,0,900,529,529,0,899,371,1
Tyler Linderbaum,82291,C,BLT,14,100.0,0,3,78.3,67.2,83.4,3,8,460,100.0,100.0,98.8,8,11,0,899,899,0,0,899,497,497,0,0,402,0
Ronnie Stanley,10640,T,BLT,14,100.0,1,3,70.8,79.1,63.1,4,25,458,100.0,100.0,96.6,11,30,1,897,0,0,873,897,495,495,0,0,402,23
Brian O'Neill,46854,T,MIN,14,100.0,0,18,82.9,81.6,78.0,0,13,485,100.0,100.0,98.2,3,15,2,897,0,0,0,897,528,528,0,894,369,3
Bradley Bozeman,27934,C,LAC,15,100.0,2,27,59.5,49.3,62.9,4,14,498,100.0,100.0,97.4,3,22,4,896,896,0,0,896,537,537,0,0,359,0
Matthew Bergeron,99658,G,ATL,14,100.0,1,2,66.1,71.3,65.2,9,14,465,100.0,100.0,97.1,9,25,2,896,0,895,0,896,504,504,0,0,392,0
Chris Lindstrom,46692,G,ATL,14,100.0,0,2,92.6,63.2,94.5,7,20,474,100.0,100.0,96.9,8,28,1,894,0,0,0,894,514,514,894,0,380,0
Taliese Fuaga,131732,T,NO,14,100.0,0,20,65.3,61.6,67.9,7,19,489,100.0,100.0,96.3,7,31,5,889,0,0,889,889,523,523,0,0,366,0
Laremy Tunsil,10647,T,HST,14,100.0,2,13,77.5,88.7,76.1,1,12,526,100.0,100.0,98.4,17,15,2,886,0,0,886,886,555,555,0,0,331,0
Rasheed Walker,81798,T,GB,14,100.0,1,12,65.9,82.3,48.9,1,23,434,100.0,100.0,96.8,8,26,2,886,0,1,885,886,464,464,0,0,422,0
Zion Johnson,99681,G,LAC,15,100.0,0,27,68.6,58.1,71.6,13,15,489,100.0,100.0,96.1,4,33,5,886,0,886,0,886,528,528,0,0,358,0
Robert Jones,100786,G,MIA,14,100.0,0,17,56.1,50.2,58.6,3,16,509,100.0,100.0,97.3,5,23,4,883,0,882,0,883,548,548,0,0,335,0
Elgton Jenkins,46298,G,GB,14,100.0,0,12,62.3,82.8,57.9,1,11,434,100.0,100.0,98.4,9,13,1,882,72,808,0,882,464,464,0,2,418,0
O'Cyrus Torrence,102821,G,BUF,14,100.0,0,4,58.3,63.0,56.0,2,30,482,100.0,100.0,96.7,5,32,0,882,0,0,0,882,519,519,881,1,363,0
Zach Tom,55443,T,GB,14,100.0,3,12,86.7,81.6,89.4,2,15,434,100.0,100.0,97.6,6,19,2,881,0,1,0,881,464,464,1,879,417,0
Broderick Jones,124025,T,PIT,14,100.0,2,25,56.2,50.9,62.9,8,19,439,100.0,100.0,95.1,9,35,8,875,0,0,0,875,466,466,0,870,409,5
Dominick Puni,163815,G,SF,14,100.0,1,28,83.5,69.0,84.2,0,25,484,100.0,100.0,96.8,5,28,3,874,0,0,0,874,511,511,874,0,363,0
Kolton Miller,47013,T,LV,14,100.0,2,23,79.6,83.2,67.9,5,16,551,100.0,100.0,96.8,5,28,7,873,0,0,872,873,593,593,0,0,280,1
Colton McKivitz,29314,T,SF,14,100.0,0,28,69.5,69.4,68.2,6,23,484,100.0,100.0,96.8,6,30,1,872,0,0,0,872,511,511,0,872,361,0
Joe Tippmann,101568,C,NYJ,14,100.0,0,22,72.8,65.3,74.3,3,12,545,100.0,100.0,98.1,2,18,3,871,871,0,0,871,579,579,0,0,292,0
Jake Brendel,11117,C,SF,14,100.0,1,28,65.2,49.2,72.4,2,19,484,100.0,100.0,97.8,8,21,0,871,871,0,0,871,511,511,0,0,360,0
Hjalte Froholdt,44959,C,ARZ,14,100.0,0,1,72.8,63.6,74.6,3,12,483,100.0,100.0,98.0,7,17,2,869,869,0,0,869,515,515,0,0,354,0
Ethan Pocic,11813,C,CLV,13,100.0,0,8,59.6,63.9,58.5,5,18,572,100.0,100.0,97.5,4,26,3,869,842,27,0,869,610,610,0,0,259,0
Quenton Nelson,12954,G,IND,14,100.0,0,14,80.5,79.6,82.3,7,8,472,100.0,100.0,97.8,10,18,3,868,0,868,0,868,507,507,0,0,361,0
Patrick Mekari,46219,G,BLT,14,100.0,2,3,62.6,68.9,61.5,0,23,435,100.0,100.0,97.1,13,24,1,867,6,691,1,867,470,470,0,169,397,0
Paris Johnson Jr.,129749,T,ARZ,14,100.0,1,1,80.8,78.1,73.8,2,17,483,100.0,100.0,97.2,7,23,4,865,0,0,864,865,515,515,0,0,350,1
Tytus Howard,25472,T,HST,13,100.0,1,13,70.2,74.8,59.3,1,27,510,100.0,100.0,96.5,2,32,4,862,0,50,0,862,542,542,0,812,320,0
Evan Brown,38709,G,ARZ,14,100.0,0,1,65.7,73.6,58.7,0,15,470,100.0,100.0,98.0,1,17,2,861,0,861,0,861,501,501,0,0,360,0
Landon Dickerson,41712,G,PHI,14,100.0,3,24,79.4,72.6,79.0,3,17,410,100.0,100.0,96.6,6,24,4,861,7,854,0,861,433,433,0,0,428,0
Cooper Beebe,99434,C,DAL,13,100.0,0,9,64.4,61.1,64.7,5,7,531,100.0,100.0,98.3,3,15,3,859,859,0,0,859,579,579,0,0,280,0
David Edwards,35941,G,BUF,14,100.0,0,4,61.9,61.3,61.2,1,22,480,100.0,100.0,97.6,5,23,0,856,0,853,0,856,517,517,0,3,339,0
Frank Ragnow,39137,C,DET,13,100.0,0,11,82.2,57.6,90.2,7,10,460,100.0,100.0,97.7,6,19,2,856,856,0,0,856,476,476,0,0,380,0
Tyler Smith,98385,G,DAL,13,100.0,4,9,75.2,75.3,73.3,3,15,524,100.0,100.0,97.9,7,20,2,855,0,751,104,855,571,571,0,0,284,0
Cordell Volson,30614,G,CIN,13,100.0,1,7,58.9,50.6,64.7,10,23,536,100.0,100.0,96.0,7,38,5,854,0,854,0,854,574,574,0,0,280,0
Tyler Biadasz,41178,C,WAS,13,100.0,1,32,70.6,66.6,70.2,0,9,467,100.0,100.0,98.8,2,10,1,852,852,0,0,852,500,500,0,0,352,0
Robert Hunt,46139,G,CAR,14,100.0,1,5,71.1,58.5,76.8,7,18,519,100.0,100.0,96.8,4,29,4,851,0,0,0,851,552,552,851,0,299,0
Kevin Zeitler,7032,G,DET,13,100.0,0,11,88.3,72.9,88.0,4,8,453,100.0,100.0,97.8,1,16,4,848,0,0,0,848,471,471,848,0,377,0
Graham Barton,122367,C,TB,13,100.0,2,30,53.9,61.7,54.6,2,17,489,100.0,100.0,97.9,12,20,1,848,848,0,0,848,520,520,0,0,328,0
Dion Dawkins,11818,T,BUF,14,100.0,0,4,69.8,81.2,64.5,2,14,479,100.0,100.0,97.7,13,19,3,842,0,0,842,842,516,516,0,0,326,0
Jon Runyan,36661,G,NYG,13,100.0,2,21,56.1,62.6,52.3,4,23,500,100.0,100.0,96.9,5,29,2,842,0,841,0,842,541,541,0,0,301,1
Joe Alt,147481,T,LAC,14,100.0,0,27,78.0,76.3,75.5,1,11,469,100.0,100.0,97.4,7,18,6,840,0,0,3,840,506,506,0,836,334,1
Connor McGovern,41714,C,BUF,14,100.0,0,4,71.1,66.7,71.2,0,22,475,100.0,100.0,97.7,2,22,0,840,840,0,0,840,510,510,0,0,330,0
Darnell Wright,98480,T,CHI,13,100.0,2,6,77.8,74.3,80.6,3,14,485,100.0,100.0,97.0,7,23,6,835,0,0,0,835,534,534,0,834,301,1
Kaleb McGary,46912,T,ATL,13,100.0,0,2,72.4,65.6,74.1,7,11,429,100.0,100.0,96.7,2,23,5,832,0,0,0,832,462,462,0,831,370,0
Brandon Scherff,9438,G,JAX,14,100.0,1,15,63.0,71.8,56.6,1,14,498,100.0,100.0,98.5,2,15,0,831,0,0,0,831,526,526,831,0,305,0
Mitch Morse,9482,C,JAX,14,100.0,0,15,58.0,62.4,55.0,1,7,498,100.0,100.0,98.6,1,11,3,827,827,0,0,827,526,526,0,0,301,0
John Simpson,41715,G,NYJ,14,100.0,0,22,80.5,77.6,80.3,6,6,517,100.0,100.0,98.6,4,13,1,824,0,824,0,824,549,549,0,0,275,0
Matt Pryor,46647,G,CHI,12,100.0,2,6,69.9,79.9,66.1,0,12,483,100.0,100.0,97.5,6,18,6,819,0,49,1,819,531,531,709,59,288,1
Rashawn Slater,59971,T,LAC,14,100.0,3,27,91.1,90.4,83.2,4,12,458,100.0,100.0,97.6,6,19,3,818,0,0,812,818,495,495,0,0,323,6
Juice Scruggs,81800,C,HST,12,100.0,0,13,63.3,64.8,63.6,3,13,481,100.0,100.0,97.3,6,21,5,818,568,250,0,818,511,511,0,0,307,0
Dillon Radunz,30551,G,TEN,13,100.0,0,31,57.2,62.3,55.1,2,14,460,100.0,100.0,97.0,5,22,6,810,0,0,0,810,496,496,810,0,314,0
Josh Myers,59992,C,GB,13,100.0,0,12,53.7,63.1,50.6,4,18,391,100.0,100.0,97.2,4,22,0,810,810,0,0,810,418,418,0,0,392,0
Tristan Wirfs,64818,T,TB,13,100.0,0,30,86.3,93.6,71.3,1,8,477,100.0,100.0,99.1,6,9,0,809,0,1,807,809,507,507,0,0,302,1
Beaux Limmer,99067,C,LA,13,100.0,0,26,60.3,40.5,68.9,4,13,421,100.0,100.0,97.7,5,18,1,807,807,0,0,807,454,454,0,0,353,0
Lane Johnson,7786,T,PHI,13,100.0,0,24,85.6,87.0,82.1,1,7,365,100.0,100.0,98.9,6,8,0,804,0,0,3,804,389,389,0,799,415,2
Spencer Brown,42296,T,BUF,13,100.0,3,4,72.1,73.6,77.7,3,13,432,100.0,100.0,97.9,13,17,1,801,0,0,1,801,465,465,1,799,336,0
DJ Glaze,129511,T,LV,12,100.0,0,23,62.7,60.2,64.3,7,30,503,100.0,100.0,95.7,8,40,3,796,0,0,0,796,542,542,0,796,254,0
Cam Robinson,11789,T,MIN,14,100.0,2,18,65.0,75.2,57.9,4,26,468,100.0,100.0,95.7,11,35,5,796,0,0,794,796,496,496,0,0,300,2
Alaric Jackson,40972,T,LA,12,100.0,1,26,76.4,79.8,73.2,4,12,414,100.0,100.0,97.3,7,19,3,784,0,0,784,784,446,446,0,0,338,0
Zach Frazier,123419,C,PIT,12,100.0,2,25,75.1,63.3,77.7,2,6,392,100.0,100.0,98.7,4,9,1,779,779,0,0,779,421,421,0,0,358,0
Mekhi Becton,59818,G,PHI,13,100.0,0,24,77.1,61.0,78.1,2,19,366,100.0,100.0,96.3,4,24,3,777,0,0,0,777,389,389,777,0,388,0
Andrew Wylie,12333,T,WAS,12,99.7,1,32,62.6,65.3,57.4,3,19,423,99.8,99.6,97.4,5,22,0,772,0,0,0,774,448,450,0,761,324,12
Sean Rhyan,72009,G,GB,14,100.0,0,12,58.6,65.9,56.2,6,11,379,100.0,100.0,97.0,5,20,3,765,4,7,1,765,402,402,753,0,363,0
Trey Pipkins III,91462,G,LAC,14,100.0,2,27,59.3,46.7,66.8,2,16,444,100.0,100.0,96.8,4,23,5,763,0,0,15,763,480,480,692,55,283,1
Damien Lewis,81532,G,CAR,13,100.0,2,5,74.6,70.0,76.7,2,13,474,100.0,100.0,97.4,5,20,5,760,0,760,0,760,504,504,0,0,256,0
Jermaine Eluemunor,11914,T,NYG,12,100.0,3,21,65.2,67.8,63.5,9,15,439,100.0,100.0,96.6,8,27,3,758,0,0,147,758,480,480,0,610,278,1
Amarius Mims,146719,T,CIN,12,99.9,1,7,57.7,60.0,54.0,5,22,473,99.8,99.8,96.3,4,31,4,756,0,0,0,757,510,511,0,756,246,1
Jackson Powers-Johnson,146550,C,LV,12,100.0,0,23,58.1,63.5,67.6,2,16,476,100.0,100.0,97.7,14,20,2,755,421,305,0,755,511,511,29,0,244,0
Mason McCormick,78326,G,PIT,12,100.0,0,25,55.9,66.3,50.9,2,11,386,100.0,100.0,98.3,2,13,0,753,0,82,0,753,408,408,658,0,345,13
Anton Harrison,122929,T,JAX,13,100.0,0,15,62.6,65.0,55.1,3,19,450,100.0,100.0,96.7,4,26,4,750,0,0,5,750,475,475,0,745,275,0
Roger Rosengarten,131912,T,BLT,13,100.0,1,3,65.7,68.7,58.6,0,21,379,100.0,100.0,96.2,4,25,4,738,0,0,7,738,407,407,0,731,331,0
Braden Smith,46794,T,IND,12,99.9,5,14,66.2,67.8,75.6,2,18,402,99.8,99.8,96.5,12,24,4,730,0,0,0,731,431,432,0,729,299,2
Aaron Banks,59983,G,SF,12,100.0,1,28,65.8,61.0,69.4,4,20,417,100.0,100.0,96.9,4,25,1,729,0,729,0,729,440,440,0,0,289,0
Ikem Ekwonu,98286,T,CAR,12,100.0,1,5,70.5,64.6,82.9,5,24,452,100.0,100.0,95.7,12,34,5,727,0,0,726,727,481,481,0,0,246,1
Teven Jenkins,41534,G,CHI,13,100.0,1,6,76.6,75.4,76.3,1,12,445,100.0,100.0,97.6,4,17,4,723,0,723,0,723,485,485,0,0,238,0
Alijah Vera-Tucker,57107,G,NYJ,12,100.0,1,22,74.9,72.2,74.0,4,5,459,100.0,100.0,98.1,4,13,4,720,0,0,0,720,486,486,720,0,234,0
Ezra Cleveland,41973,G,JAX,12,100.0,0,15,68.0,72.4,61.7,3,10,426,100.0,100.0,97.5,0,17,4,719,0,719,0,719,451,451,0,0,268,0
Taylor Moton,11819,T,CAR,12,100.0,1,5,73.8,78.0,62.5,2,11,434,100.0,100.0,98.3,1,14,1,711,0,0,0,711,462,462,0,711,249,0
Mike McGlinchey,46275,T,DEN,11,100.0,1,10,73.6,74.7,74.1,0,12,428,100.0,100.0,97.9,6,15,3,705,0,0,0,705,450,450,0,704,255,0
Braxton Jones,60092,T,CHI,11,100.0,2,6,76.3,80.0,69.1,2,19,412,100.0,100.0,96.2,7,26,5,695,0,0,694,695,456,456,0,0,239,1
Demontrey Jacobs,56619,T,NE,12,100.0,1,19,41.0,42.4,45.4,5,29,416,100.0,100.0,94.0,8,42,8,692,0,0,138,692,452,452,0,554,240,0
Luke Goedeke,77548,T,TB,10,100.0,0,30,74.0,77.0,71.5,0,11,381,100.0,100.0,98.3,5,12,1,689,0,0,0,689,411,411,1,688,278,0
Taylor Decker,10650,T,DET,11,99.9,1,11,76.1,74.8,71.0,3,15,368,99.7,99.7,95.9,3,24,6,689,0,0,687,690,382,383,0,0,307,3
Michael Jordan,28021,G,NE,12,100.0,0,19,51.4,60.4,44.8,3,17,405,100.0,100.0,96.8,2,23,3,684,0,683,0,684,441,441,0,0,243,1
Dylan Parham,60953,G,LV,12,100.0,0,23,73.9,64.2,75.0,2,27,437,100.0,100.0,96.0,1,32,3,683,0,0,0,683,470,470,683,0,213,0
Wyatt Teller,46131,G,CLV,10,100.0,1,8,60.4,56.6,63.5,3,16,444,100.0,100.0,97.6,5,20,1,681,0,0,0,681,473,473,681,0,208,0
Luke Wattenberg,41024,C,DEN,11,100.0,2,10,60.1,81.3,52.3,2,3,406,100.0,100.0,99.1,6,6,1,678,678,0,0,678,431,431,0,0,247,0
Wanya Morris,98247,T,KC,12,99.9,3,16,51.4,54.2,52.4,7,21,393,99.7,99.8,95.2,10,33,5,676,0,0,674,677,418,419,0,0,258,3
Jordan Mailata,66916,T,PHI,10,100.0,1,24,94.4,91.4,93.1,0,12,325,100.0,100.0,97.8,4,13,1,662,0,0,659,662,343,343,0,0,319,3
Terron Armstead,7856,T,MIA,12,100.0,0,17,91.2,87.5,86.7,1,9,374,100.0,100.0,98.4,1,11,1,657,0,0,657,657,394,394,0,0,263,0
Vederian Lowe,59741,T,NE,11,99.8,2,19,52.5,63.6,46.0,3,21,373,99.7,99.8,95.4,11,29,5,655,0,0,656,656,404,405,0,0,251,0
Trent Williams,5529,T,SF,10,100.0,1,28,85.6,84.5,81.4,3,13,358,100.0,100.0,97.5,5,17,1,649,0,0,649,649,381,381,0,0,268,0
Isaac Seumalo,10713,G,PIT,10,100.0,1,25,65.4,58.4,69.3,1,20,329,100.0,100.0,96.5,5,22,1,642,0,642,0,642,348,348,0,0,294,0
Bernhard Raimann,77948,T,IND,11,100.0,2,14,82.8,83.2,74.8,1,11,348,100.0,100.0,97.4,4,15,3,639,0,0,639,639,369,369,0,0,270,0
Zack Martin,8651,G,DAL,10,100.0,1,9,65.6,62.0,63.3,1,18,408,100.0,100.0,96.4,1,24,5,638,0,0,0,638,447,447,638,0,191,0
Cesar Ruiz,59857,G,NO,10,100.0,0,20,64.9,64.5,62.6,2,5,320,100.0,100.0,98.6,1,8,1,632,0,0,0,632,343,343,632,0,289,0
Rob Havenstein,9490,T,LA,10,100.0,1,26,72.6,65.8,77.1,5,12,317,100.0,100.0,96.4,5,20,3,631,0,0,0,631,341,341,0,631,290,0
Morgan Moses,8701,T,NYJ,12,100.0,2,22,65.9,71.9,62.4,2,9,375,100.0,100.0,98.3,7,12,1,626,0,0,0,626,402,402,0,626,224,0
Connor Williams,46216,C,SEA,9,100.0,0,29,63.9,62.3,71.0,3,6,385,100.0,100.0,98.3,8,11,2,618,618,0,0,618,427,427,0,0,191,0
Jack Conklin,10642,T,CLV,9,100.0,0,8,66.7,68.3,61.5,1,23,389,100.0,100.0,95.6,2,29,5,614,0,0,0,614,415,415,0,614,199,0
Tyler Guyton,123076,T,DAL,11,100.0,4,9,50.0,58.9,53.8,6,13,370,100.0,100.0,96.1,16,24,5,604,0,0,602,604,404,404,0,0,200,2
Brandon Coleman,123068,T,WAS,13,100.0,2,32,62.2,62.8,62.3,2,14,322,100.0,100.0,95.7,4,22,6,599,0,0,590,599,347,347,0,1,252,8
Ben Brown,59869,C,NE,9,100.0,0,19,47.6,42.6,57.0,2,9,361,100.0,100.0,97.4,5,15,4,594,594,0,0,594,393,393,0,0,201,0
Tyron Smith,6161,T,NYJ,10,100.0,3,22,73.6,72.3,72.3,4,13,365,100.0,100.0,96.3,6,22,5,592,0,0,592,592,386,386,0,0,206,0
Nicholas Petit-Frere,82003,T,TEN,10,100.0,1,31,45.9,42.0,54.1,4,25,330,100.0,100.0,92.6,9,39,10,587,0,0,2,587,354,354,0,580,233,5
Ed Ingram,59819,G,MIN,9,100.0,0,18,54.0,49.1,58.1,3,16,306,100.0,100.0,95.3,3,24,5,580,0,0,0,580,332,332,580,0,248,0
Anthony Bradford,99103,G,SEA,11,100.0,0,29,50.1,53.0,57.7,1,20,358,100.0,100.0,95.7,10,26,5,578,0,0,0,578,392,392,578,0,186,0
Jordan Meredith,60235,G,LV,9,100.0,0,23,80.8,75.7,78.4,1,8,374,100.0,100.0,98.8,3,9,0,574,0,365,0,574,399,399,209,0,175,0
Ryan Neuzil,41123,C,ATL,9,100.0,0,2,58.5,63.5,60.6,2,7,320,100.0,100.0,98.3,7,10,1,573,572,0,0,573,345,345,0,0,228,0
Kenyon Green,99052,G,HST,9,100.0,1,13,39.4,40.9,45.2,4,18,325,100.0,100.0,95.1,7,27,5,561,0,561,0,561,347,347,0,0,214,0
Austin Jackson,60816,T,MIA,8,100.0,2,17,60.0,60.1,64.3,3,9,293,100.0,100.0,96.9,6,15,3,542,0,0,0,542,312,312,0,541,230,0
Kelvin Beachum,7229,T,ARZ,12,99.8,0,1,62.2,73.8,52.6,0,6,264,99.6,99.6,97.7,3,9,3,532,0,0,4,533,275,276,0,519,257,10
Dawand Jones,101550,T,CLV,9,100.0,0,8,46.4,57.6,45.8,7,11,340,100.0,100.0,96.2,8,22,4,511,0,0,176,511,364,364,1,334,147,0
Lucas Patrick,11435,G,NO,9,100.0,0,20,66.8,63.3,68.1,0,7,271,100.0,100.0,98.7,4,7,0,508,88,420,0,508,292,292,0,0,216,0
Walker Little,52287,T,JAX,12,100.0,0,15,72.0,73.3,71.2,5,6,295,100.0,100.0,97.5,4,13,2,503,0,0,464,503,314,314,0,27,189,12
Andre James,47058,C,LV,8,100.0,0,23,54.6,66.1,49.2,1,9,304,100.0,100.0,97.7,2,12,2,500,500,0,0,500,325,325,0,0,175,0
Lloyd Cushenberry III,41924,C,TEN,8,100.0,0,31,55.4,57.2,54.9,1,13,279,100.0,100.0,97.5,3,14,0,499,499,0,0,499,299,299,0,0,200,0
Daniel Brunskill,34807,C,TEN,13,100.0,0,31,54.8,49.7,56.8,4,4,263,100.0,100.0,98.5,2,8,0,492,370,0,1,492,281,281,77,0,211,39
Cody Ford,39805,T,CIN,11,99.6,0,7,54.4,55.2,51.2,7,20,294,99.3,99.4,94.7,2,29,2,480,0,62,375,482,319,321,0,20,161,25
Olumuyiwa Fashanu,129777,T,NYJ,10,100.0,0,22,60.3,59.2,60.1,4,16,316,100.0,100.0,96.5,5,21,1,477,0,0,279,477,335,335,37,159,142,2
Orlando Brown Jr.,46227,T,CIN,9,100.0,0,7,58.7,71.4,48.2,3,7,307,100.0,100.0,97.4,6,13,3,473,0,0,471,473,325,325,0,0,148,2
Dalton Tucker,81717,G,IND,8,100.0,0,14,53.3,48.7,53.0,4,18,258,100.0,100.0,95.0,1,24,2,464,0,0,0,464,279,279,464,0,185,0
Steve Avila,77319,G,LA,7,100.0,0,26,62.1,42.8,69.1,6,5,230,100.0,100.0,96.7,2,13,2,421,0,421,0,421,243,243,0,0,178,0
