playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8479973,2021,Stuart Skinner,EDM,G,4on5,8,2597.0,4.15,3.0,54.0,3.0,3.0,6.57,7.0,30.6,28.0,0.24,0.0,18.62,13.0,9.55,16.0,3.87,25.0,11.0,7.0,0.79,1.29,2.07,1.0,0.0,2.0,11.0,0.0,0.0
8479973,2021,Stuart Skinner,EDM,G,5on4,8,2008.0,0.55,1.0,5.0,0.18,1.0,0.4,0.0,3.04,4.0,1.01,2.0,0.94,2.0,1.85,0.0,0.52,1.0,2.0,1.0,0.02,0.3,0.22,0.0,1.0,0.0,1.0,0.0,0.0
8480947,2021,Kevin Lankinen,CHI,G,other,10,293.0,1.18,4.0,12.0,0.57,2.0,1.24,1.0,6.55,8.0,0.07,0.0,3.62,1.0,2.05,1.0,1.14,6.0,2.0,1.0,0.24,0.28,0.66,2.0,1.0,1.0,3.0,0.0,0.0
8480947,2021,Kevin Lankinen,CHI,G,all,10,35089.0,20.24,33.0,510.0,17.76,14.0,64.66,53.0,272.76,280.0,8.49,10.0,154.56,123.0,114.07,143.0,19.77,305.0,62.0,13.0,8.85,7.31,4.08,14.0,12.0,7.0,130.0,0.0,0.0
8480947,2021,Kevin Lankinen,CHI,G,5on5,10,28504.0,14.95,21.0,403.0,13.35,10.0,52.97,47.0,214.44,217.0,6.6,6.0,120.96,92.0,89.91,117.0,14.6,240.0,50.0,9.0,6.91,5.77,2.27,9.0,8.0,4.0,104.0,0.0,0.0
8480947,2021,Kevin Lankinen,CHI,G,4on5,10,2592.0,3.0,5.0,77.0,3.29,1.0,8.52,5.0,38.9,40.0,0.14,0.0,25.67,28.0,13.38,14.0,2.93,45.0,8.0,2.0,1.21,1.0,0.79,1.0,2.0,2.0,22.0,0.0,0.0
8480947,2021,Kevin Lankinen,CHI,G,5on4,10,3700.0,0.94,2.0,16.0,0.46,1.0,1.64,0.0,11.25,13.0,1.6,4.0,3.65,2.0,8.0,10.0,0.93,13.0,1.0,1.0,0.47,0.11,0.36,2.0,0.0,0.0,1.0,0.0,0.0
8478406,2021,Mackenzie Blackwood,NJD,G,other,14,1296.0,2.24,1.0,23.0,0.88,1.0,2.24,2.0,13.04,14.0,0.65,0.0,6.45,6.0,4.75,6.0,2.04,8.0,6.0,3.0,0.36,0.88,1.01,0.0,0.0,1.0,6.0,0.0,0.0
8478406,2021,Mackenzie Blackwood,NJD,G,all,14,45609.0,37.86,36.0,711.0,27.06,25.0,90.14,96.0,405.17,406.0,13.46,16.0,217.22,161.0,165.75,210.0,36.56,401.0,115.0,35.0,12.14,14.08,11.65,11.0,13.0,12.0,160.0,0.0,0.0
8478406,2021,Mackenzie Blackwood,NJD,G,5on5,14,37263.0,30.41,29.0,600.0,22.08,22.0,77.56,85.0,340.96,341.0,10.85,13.0,181.82,133.0,141.16,178.0,29.45,345.0,93.0,26.0,10.97,11.16,8.28,10.0,11.0,8.0,136.0,0.0,0.0
8478406,2021,Mackenzie Blackwood,NJD,G,4on5,14,3766.0,3.89,4.0,76.0,3.6,1.0,9.03,8.0,41.52,45.0,0.23,0.0,26.28,20.0,13.91,21.0,3.77,43.0,11.0,4.0,0.69,1.44,1.76,1.0,0.0,3.0,18.0,0.0,0.0
8478406,2021,Mackenzie Blackwood,NJD,G,5on4,14,3284.0,1.32,2.0,12.0,0.5,1.0,1.31,1.0,9.66,6.0,1.71,3.0,2.67,2.0,5.92,5.0,1.3,5.0,5.0,2.0,0.12,0.6,0.6,0.0,2.0,0.0,0.0,0.0,0.0
8474889,2021,Martin Jones,PHI,G,other,10,1028.0,2.31,3.0,28.0,1.4,1.0,3.51,2.0,17.81,21.0,0.2,0.0,9.25,6.0,6.97,12.0,2.25,15.0,6.0,3.0,0.52,0.7,1.1,0.0,2.0,1.0,4.0,0.0,0.0
8474889,2021,Martin Jones,PHI,G,all,10,34184.0,31.95,32.0,592.0,22.44,31.0,77.51,65.0,331.43,347.0,9.3,7.0,178.67,137.0,132.85,176.0,30.49,325.0,92.0,37.0,9.18,10.97,11.8,10.0,12.0,10.0,138.0,0.0,0.0
8474889,2021,Martin Jones,PHI,G,5on5,10,27676.0,23.77,23.0,486.0,17.2,26.0,64.62,53.0,267.39,269.0,7.78,6.0,142.55,108.0,108.31,144.0,22.65,263.0,74.0,28.0,7.3,8.81,7.66,9.0,9.0,5.0,121.0,0.0,0.0
8474889,2021,Martin Jones,PHI,G,4on5,10,2677.0,5.61,5.0,68.0,3.54,4.0,8.47,10.0,40.4,49.0,0.15,0.0,24.52,22.0,12.59,13.0,5.35,38.0,12.0,6.0,1.11,1.45,3.04,0.0,1.0,4.0,12.0,0.0,0.0
8474889,2021,Martin Jones,PHI,G,5on4,10,2803.0,0.25,1.0,10.0,0.31,0.0,0.92,0.0,5.83,8.0,1.16,1.0,2.35,1.0,4.98,7.0,0.25,9.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8476945,2021,Connor Hellebuyck,WPG,G,other,21,1813.0,4.19,4.0,51.0,2.34,1.0,6.02,3.0,31.6,30.0,0.75,0.0,19.38,18.0,11.08,17.0,3.87,30.0,6.0,8.0,0.94,0.52,2.73,0.0,0.0,4.0,7.0,0.0,0.0
8476945,2021,Connor Hellebuyck,WPG,G,all,21,73705.0,68.48,54.0,1185.0,47.11,64.0,150.72,136.0,657.45,654.0,21.19,26.0,362.3,306.0,260.03,335.0,64.66,652.0,178.0,80.0,19.48,21.96,27.03,12.0,17.0,25.0,275.0,0.0,0.0
8476945,2021,Connor Hellebuyck,WPG,G,5on5,21,59056.0,44.27,31.0,916.0,34.07,45.0,120.31,114.0,498.72,494.0,16.58,19.0,272.27,225.0,202.88,264.0,42.6,502.0,145.0,43.0,14.89,18.26,11.12,9.0,13.0,9.0,226.0,0.0,0.0
8476945,2021,Connor Hellebuyck,WPG,G,4on5,21,5831.0,16.69,17.0,177.0,9.11,14.0,19.87,14.0,100.6,97.0,0.44,0.0,60.91,58.0,30.08,34.0,15.0,97.0,19.0,24.0,2.73,2.24,11.72,2.0,3.0,12.0,37.0,0.0,0.0
8476945,2021,Connor Hellebuyck,WPG,G,5on4,21,7005.0,1.09,1.0,24.0,0.73,0.0,1.85,0.0,14.2,18.0,3.33,7.0,4.81,2.0,11.14,17.0,1.08,16.0,4.0,0.0,0.61,0.48,0.0,1.0,0.0,0.0,4.0,0.0,0.0
8480051,2021,Cayden Primeau,MTL,G,other,2,99.0,0.06,0.0,1.0,0.05,0.0,0.14,1.0,0.71,1.0,0.04,0.0,0.37,0.0,0.36,0.0,0.06,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480051,2021,Cayden Primeau,MTL,G,all,2,5974.0,6.11,8.0,112.0,4.59,10.0,15.66,11.0,66.24,65.0,1.57,1.0,35.5,25.0,26.99,36.0,5.75,67.0,18.0,6.0,1.86,2.32,1.92,1.0,4.0,3.0,21.0,0.0,0.0
8480051,2021,Cayden Primeau,MTL,G,5on5,2,5325.0,5.11,7.0,99.0,4.14,9.0,14.36,10.0,59.74,60.0,1.37,1.0,32.09,21.0,24.35,34.0,4.8,59.0,18.0,5.0,1.51,2.32,1.27,1.0,4.0,2.0,17.0,0.0,0.0
8480051,2021,Cayden Primeau,MTL,G,4on5,2,289.0,0.91,1.0,9.0,0.38,1.0,1.06,0.0,5.09,3.0,0.1,0.0,2.83,3.0,1.66,2.0,0.86,6.0,0.0,1.0,0.27,0.0,0.65,0.0,0.0,1.0,2.0,0.0,0.0
8480051,2021,Cayden Primeau,MTL,G,5on4,2,261.0,0.03,0.0,3.0,0.03,0.0,0.1,0.0,0.7,1.0,0.05,0.0,0.2,1.0,0.62,0.0,0.03,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8479193,2021,Casey DeSmith,PIT,G,other,6,621.0,1.16,1.0,11.0,0.56,0.0,1.55,1.0,7.27,6.0,0.22,0.0,4.19,5.0,2.29,3.0,1.14,5.0,3.0,2.0,0.27,0.3,0.59,0.0,0.0,1.0,1.0,0.0,0.0
8479193,2021,Casey DeSmith,PIT,G,all,6,21345.0,14.8,18.0,327.0,12.73,13.0,42.8,46.0,182.9,190.0,7.2,7.0,102.41,75.0,74.9,96.0,14.43,194.0,47.0,13.0,5.61,5.51,3.69,6.0,6.0,6.0,73.0,0.0,0.0
8479193,2021,Casey DeSmith,PIT,G,5on5,6,17495.0,12.31,15.0,273.0,9.96,11.0,35.84,39.0,149.96,157.0,5.88,5.0,82.89,58.0,61.82,80.0,12.04,158.0,39.0,11.0,4.57,4.64,3.1,4.0,6.0,5.0,65.0,0.0,0.0
8479193,2021,Casey DeSmith,PIT,G,4on5,6,1786.0,1.04,2.0,37.0,2.0,2.0,4.89,6.0,20.86,24.0,0.14,2.0,14.02,10.0,7.26,9.0,1.0,27.0,3.0,0.0,0.7,0.34,0.0,2.0,0.0,0.0,7.0,0.0,0.0
8479193,2021,Casey DeSmith,PIT,G,5on4,6,1443.0,0.3,0.0,6.0,0.21,0.0,0.52,0.0,4.81,3.0,0.97,0.0,1.31,2.0,3.53,4.0,0.26,4.0,2.0,0.0,0.07,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478007,2021,Elvis Merzlikins,CBJ,G,other,17,1033.0,1.52,2.0,28.0,1.07,0.0,2.76,1.0,15.01,18.0,0.34,0.0,9.47,8.0,5.7,7.0,1.41,11.0,10.0,0.0,0.38,1.14,0.0,0.0,2.0,0.0,7.0,0.0,0.0
8478007,2021,Elvis Merzlikins,CBJ,G,all,17,57659.0,48.74,46.0,935.0,37.2,29.0,117.19,131.0,526.35,539.0,16.34,19.0,297.51,223.0,214.55,288.0,47.19,544.0,145.0,43.0,16.84,17.55,14.35,19.0,21.0,6.0,203.0,2.0,1.0
8478007,2021,Elvis Merzlikins,CBJ,G,5on5,17,48017.0,36.89,37.0,781.0,29.85,24.0,98.93,117.0,435.47,446.0,13.24,19.0,246.28,183.0,182.3,237.0,35.88,459.0,124.0,25.0,14.83,14.99,7.09,18.0,16.0,3.0,173.0,2.0,1.0
8478007,2021,Elvis Merzlikins,CBJ,G,4on5,17,4148.0,8.92,6.0,109.0,5.71,5.0,13.67,12.0,64.29,62.0,0.45,0.0,37.91,31.0,19.54,32.0,8.5,63.0,10.0,15.0,1.27,1.32,6.33,1.0,3.0,2.0,21.0,0.0,0.0
8478007,2021,Elvis Merzlikins,CBJ,G,5on4,17,4461.0,1.18,1.0,12.0,0.42,0.0,1.27,1.0,8.68,10.0,2.19,0.0,2.47,1.0,5.42,8.0,1.18,8.0,0.0,3.0,0.24,0.0,0.93,0.0,0.0,1.0,1.0,0.0,0.0
8476341,2021,Anton Forsberg,OTT,G,other,10,734.0,2.28,3.0,26.0,1.05,1.0,3.44,4.0,16.61,15.0,0.12,0.0,9.13,8.0,6.56,7.0,2.14,11.0,9.0,3.0,0.48,1.08,0.71,1.0,1.0,1.0,3.0,0.0,0.0
8476341,2021,Anton Forsberg,OTT,G,all,10,30153.0,28.79,28.0,554.0,21.6,20.0,68.31,71.0,302.46,291.0,7.89,14.0,169.81,147.0,119.82,139.0,27.57,293.0,99.0,26.0,8.62,12.04,8.13,9.0,10.0,9.0,136.0,0.0,0.0
8476341,2021,Anton Forsberg,OTT,G,5on5,10,24449.0,20.48,19.0,432.0,15.57,15.0,54.15,53.0,230.34,217.0,6.26,11.0,127.12,113.0,94.39,110.0,19.78,225.0,78.0,16.0,6.56,9.6,4.32,8.0,7.0,4.0,113.0,0.0,0.0
8476341,2021,Anton Forsberg,OTT,G,4on5,10,2550.0,5.91,6.0,90.0,4.81,4.0,10.13,12.0,52.26,54.0,0.14,0.0,32.18,26.0,16.25,19.0,5.53,52.0,12.0,7.0,1.46,1.35,3.1,0.0,2.0,4.0,19.0,0.0,0.0
8476341,2021,Anton Forsberg,OTT,G,5on4,10,2420.0,0.12,0.0,6.0,0.17,0.0,0.59,2.0,3.25,5.0,1.37,3.0,1.38,0.0,2.62,3.0,0.12,5.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8481033,2021,Akira Schmid,NJD,G,other,1,126.0,0.08,0.0,2.0,0.11,0.0,0.4,1.0,1.44,1.0,0.02,0.0,0.81,1.0,0.55,0.0,0.08,2.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481033,2021,Akira Schmid,NJD,G,all,1,3383.0,1.93,4.0,50.0,1.86,3.0,6.79,6.0,27.2,29.0,0.82,2.0,15.87,11.0,11.64,14.0,1.92,32.0,7.0,0.0,0.97,0.96,0.0,1.0,3.0,0.0,11.0,0.0,0.0
8481033,2021,Akira Schmid,NJD,G,5on5,1,2890.0,1.54,2.0,44.0,1.63,3.0,6.17,5.0,24.23,26.0,0.68,2.0,14.43,10.0,10.44,14.0,1.52,30.0,5.0,0.0,0.89,0.65,0.0,1.0,1.0,0.0,9.0,0.0,0.0
8481033,2021,Akira Schmid,NJD,G,4on5,1,127.0,0.15,1.0,3.0,0.09,0.0,0.11,0.0,0.72,1.0,0.02,0.0,0.42,0.0,0.21,0.0,0.15,0.0,1.0,0.0,0.0,0.15,0.0,0.0,1.0,0.0,2.0,0.0,0.0
8481033,2021,Akira Schmid,NJD,G,5on4,1,240.0,0.17,1.0,1.0,0.04,0.0,0.11,0.0,0.81,1.0,0.1,0.0,0.21,0.0,0.45,0.0,0.17,0.0,1.0,0.0,0.0,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8478499,2021,Adin Hill,SJS,G,other,15,598.0,1.11,0.0,11.0,0.48,0.0,1.15,2.0,5.9,7.0,0.33,0.0,3.63,3.0,1.4,3.0,1.06,4.0,0.0,4.0,0.16,0.0,0.95,0.0,0.0,0.0,3.0,0.0,0.0
8478499,2021,Adin Hill,SJS,G,all,15,49719.0,35.39,39.0,774.0,26.98,19.0,92.62,108.0,403.53,402.0,13.64,14.0,226.22,164.0,167.73,218.0,34.21,415.0,117.0,30.0,11.91,13.63,9.85,14.0,12.0,13.0,212.0,0.0,0.0
8478499,2021,Adin Hill,SJS,G,5on5,15,41603.0,27.29,29.0,640.0,21.66,19.0,78.68,88.0,334.41,328.0,10.6,11.0,184.53,131.0,140.06,185.0,26.49,343.0,102.0,18.0,9.94,11.84,5.5,12.0,8.0,9.0,177.0,0.0,0.0
8478499,2021,Adin Hill,SJS,G,4on5,15,3739.0,6.21,7.0,107.0,4.34,0.0,11.12,17.0,52.12,53.0,0.32,0.0,34.37,27.0,18.22,22.0,5.89,57.0,11.0,8.0,1.59,1.22,3.4,2.0,1.0,4.0,31.0,0.0,0.0
8478499,2021,Adin Hill,SJS,G,5on4,15,3779.0,0.77,3.0,15.0,0.46,0.0,1.5,1.0,10.43,13.0,2.37,3.0,3.32,3.0,7.66,7.0,0.76,10.0,4.0,0.0,0.2,0.57,0.0,0.0,3.0,0.0,1.0,0.0,0.0
8478048,2021,Igor Shesterkin,NYR,G,other,18,1676.0,2.44,3.0,38.0,1.35,2.0,3.99,3.0,19.93,24.0,0.47,2.0,10.78,6.0,7.78,13.0,2.32,15.0,8.0,4.0,0.54,0.93,0.97,1.0,1.0,1.0,11.0,0.0,0.0
8478048,2021,Igor Shesterkin,NYR,G,all,18,61396.0,49.93,35.0,1053.0,39.94,38.0,127.27,122.0,567.15,557.0,15.34,21.0,323.3,247.0,234.18,334.0,47.61,586.0,169.0,38.0,17.23,20.37,12.33,11.0,15.0,9.0,260.0,0.0,0.0
8478048,2021,Igor Shesterkin,NYR,G,5on5,18,49336.0,34.69,26.0,814.0,29.65,31.0,102.7,94.0,440.02,424.0,11.83,14.0,248.37,185.0,184.24,265.0,33.51,464.0,128.0,22.0,13.25,15.34,6.09,9.0,12.0,5.0,200.0,0.0,0.0
8478048,2021,Igor Shesterkin,NYR,G,4on5,18,5731.0,10.96,5.0,171.0,7.82,4.0,17.55,24.0,87.34,92.0,0.47,1.0,56.97,53.0,29.91,36.0,9.93,89.0,26.0,11.0,2.8,3.15,5.02,1.0,1.0,3.0,45.0,0.0,0.0
8478048,2021,Igor Shesterkin,NYR,G,5on4,18,4653.0,1.02,0.0,21.0,0.57,1.0,1.89,0.0,12.43,10.0,2.43,4.0,3.97,2.0,9.16,14.0,1.02,14.0,2.0,1.0,0.47,0.3,0.25,0.0,0.0,0.0,4.0,0.0,0.0
8477970,2021,Vitek Vanecek,WSH,G,other,14,614.0,1.17,3.0,19.0,0.93,1.0,2.01,0.0,9.31,11.0,0.08,0.0,4.75,4.0,2.83,3.0,1.16,5.0,6.0,1.0,0.12,0.81,0.24,1.0,1.0,1.0,7.0,0.0,0.0
8477970,2021,Vitek Vanecek,WSH,G,all,14,47417.0,30.48,33.0,669.0,24.39,20.0,81.19,76.0,351.85,358.0,13.17,10.0,194.85,171.0,148.87,179.0,28.49,362.0,108.0,21.0,9.72,12.93,7.83,10.0,16.0,7.0,178.0,0.0,0.0
8477970,2021,Vitek Vanecek,WSH,G,5on5,14,40351.0,21.19,20.0,556.0,18.95,13.0,67.74,65.0,285.6,287.0,10.54,7.0,161.69,142.0,122.31,155.0,20.74,303.0,86.0,12.0,8.15,10.01,3.03,6.0,11.0,3.0,155.0,0.0,0.0
8477970,2021,Vitek Vanecek,WSH,G,4on5,14,2598.0,6.57,6.0,62.0,3.44,6.0,8.09,6.0,36.98,37.0,0.26,0.0,20.27,22.0,10.47,10.0,5.05,33.0,9.0,8.0,0.74,1.28,4.55,1.0,2.0,3.0,12.0,0.0,0.0
8477970,2021,Vitek Vanecek,WSH,G,5on4,14,3854.0,0.69,1.0,19.0,0.56,0.0,1.7,2.0,11.11,13.0,1.96,3.0,4.08,2.0,8.61,9.0,0.68,13.0,3.0,0.0,0.35,0.33,0.0,0.0,1.0,0.0,3.0,0.0,0.0
8477293,2021,Antti Raanta,CAR,G,other,8,218.0,0.95,1.0,11.0,0.68,2.0,1.3,0.0,6.65,6.0,0.09,1.0,4.08,2.0,1.75,3.0,0.9,6.0,1.0,2.0,0.29,0.09,0.58,0.0,0.0,1.0,2.0,0.0,0.0
8477293,2021,Antti Raanta,CAR,G,all,8,25866.0,18.44,17.0,343.0,14.06,25.0,46.89,40.0,199.35,183.0,7.88,14.0,107.68,69.0,78.0,113.0,17.67,203.0,49.0,20.0,6.28,6.17,5.99,5.0,7.0,5.0,71.0,0.0,0.0
8477293,2021,Antti Raanta,CAR,G,5on5,8,21513.0,15.01,12.0,285.0,10.98,22.0,39.98,34.0,164.88,150.0,6.66,13.0,86.72,58.0,64.54,90.0,14.29,164.0,44.0,15.0,5.21,5.59,4.21,4.0,5.0,3.0,62.0,0.0,0.0
