player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Rhamondre Stevenson,98689,HB,NE,10,126,20,2,16.4,79,0,482,4,7,20,335,45.4,7,25,19,0,62,90.0,70.4,87.0,,77.0,50.9,78.3,29.0,64,0,229,32,222,144,0,0,42,158,3,482,335,2.66,3.8,1.03,56
Tyler Allgeier,83639,HB,ATL,10,125,23,2,10.2,41,0,402,0,4,23,361,56.9,8,26,2,0,42,89.8,74.0,80.8,,88.2,74.4,70.1,52.3,22,0,83,12,78,140,0,0,16,137,3,402,361,2.89,3.2,1.06,81
Bijan Robinson,123126,HB,ATL,10,125,31,6,23.0,141,0,612,2,6,31,399,76.7,20,32,2,2,38,38.4,65.2,54.5,,44.3,59.0,71.0,42.7,38,1,208,29,252,154,0,0,40,154,2,612,399,3.19,4.9,0.83,84
Javonte Williams,77803,HB,DEN,9,122,21,7,24.3,115,0,473,1,2,21,340,44.2,12,21,10,0,61,90.0,66.3,81.8,,31.3,69.5,65.8,58.8,21,1,125,23,83,141,0,0,26,145,0,473,340,2.79,3.9,1.51,59
David Montgomery,45719,HB,DET,7,118,26,6,31.9,184,0,577,1,3,26,374,72.9,11,31,11,2,57,48.9,81.0,24.3,,61.7,65.2,81.2,60.0,75,1,88,8,92,126,0,0,11,126,8,577,374,3.17,4.9,0.96,61
AJ Dillon,57165,HB,GB,10,117,13,2,13.6,55,0,405,1,5,13,326,37.7,5,21,12,0,54,89.3,73.0,87.1,,54.8,63.9,75.2,56.8,40,0,146,16,173,135,0,0,20,133,1,405,326,2.79,3.5,0.84,61
Breece Hall,97636,HB,NYJ,10,117,21,6,47.6,259,0,544,4,12,21,380,72.4,9,18,22,2,57,54.0,70.9,85.3,,66.6,71.9,68.6,59.6,83,0,296,31,170,134,0,0,37,148,2,544,380,3.25,4.6,1.74,59
Devin Singletary,40485,HB,HST,10,114,16,4,16.8,79,0,471,1,0,16,329,36.6,12,17,13,0,52,89.5,62.1,85.8,69.5,28.0,48.7,66.9,77.8,22,0,59,12,163,134,0,0,15,126,2,471,329,2.89,4.1,0.36,59
Dameon Pierce,83659,HB,HST,7,109,21,2,9.5,31,0,327,0,1,21,262,44.8,8,12,13,0,38,88.6,71.1,82.5,,85.1,68.4,68.4,55.5,16,0,84,9,83,121,0,0,12,118,1,327,262,2.4,3.0,1.01,70
Alvin Kamara,11822,HB,NO,7,104,11,3,12.4,48,0,388,2,8,11,241,28.6,9,24,20,0,35,89.8,69.6,86.1,,24.3,77.5,69.9,55.3,17,0,305,50,171,123,0,0,56,154,2,388,241,2.32,3.7,1.78,67
Chuba Hubbard,57373,HB,CAR,10,104,23,3,14.7,60,0,408,0,5,23,323,68.5,8,27,5,1,40,75.0,70.7,86.7,,56.0,56.1,76.3,44.0,21,0,118,23,178,111,0,0,27,127,1,408,323,3.11,3.9,0.66,63
Austin Ekeler,12164,HB,LAC,7,102,14,4,32.6,129,0,396,3,3,14,281,37.2,6,15,27,2,40,47.9,58.4,86.9,,57.3,51.8,61.0,59.6,55,0,255,24,171,109,0,0,34,126,4,396,281,2.75,3.9,1.49,62
Lamar Jackson,46416,QB,BLT,11,58,28,2,7.9,42,1,291,0,0,13,94,36.3,19,35,3,10,29,29.9,87.6,73.0,84.1,,,78.5,60.1,26,4,0,0,0,300,243,43,0,58,5,534,295,2.92,5.3,,13
Jalen Hurts,40291,QB,PHI,10,72,11,0,0.0,0,0,166,0,0,3,61,3.5,8,44,24,5,10,61.4,82.2,57.2,80.7,,,71.0,60.0,24,3,0,0,0,295,179,28,0,72,9,345,223,2.23,3.5,,10
Jahmyr Gibbs,122474,HB,DET,8,98,19,8,35.2,180,0,512,3,9,19,313,66.2,14,23,11,0,55,89.0,74.7,86.3,,25.6,73.7,75.5,58.0,35,0,259,37,176,119,0,0,43,135,5,512,313,3.19,5.2,1.47,38
James Conner,11860,HB,ARZ,7,98,26,6,28.3,141,0,499,0,2,26,357,94.4,15,25,1,0,46,88.0,82.1,85.7,,82.7,54.2,83.8,76.0,35,0,31,10,106,128,0,0,12,108,2,499,357,3.64,5.1,0.29,50
Kyren Williams,97118,HB,LA,6,97,20,4,20.8,95,0,456,3,2,20,304,62.7,8,26,26,1,65,67.9,74.4,38.3,,58.9,41.9,87.9,58.6,31,1,105,13,188,104,0,0,23,110,6,456,304,3.13,4.7,0.56,31
D'Onta Foreman,11844,HB,CHI,7,92,18,1,5.8,22,0,381,1,3,18,258,58.3,11,22,6,1,36,63.6,78.9,83.2,,54.0,58.0,80.9,56.2,22,1,55,9,76,113,0,0,12,101,4,381,258,2.8,4.1,0.72,55
Ezekiel Elliott,10638,HB,NE,10,86,8,1,5.1,17,0,331,0,2,8,223,24.9,6,23,19,1,41,41.4,70.0,84.5,,59.8,60.9,71.7,60.0,17,0,108,18,107,102,0,0,21,104,2,331,223,2.59,3.8,1.01,37
Joshua Kelley,13750,HB,LAC,10,85,9,3,24.4,86,0,352,1,0,9,264,31.8,9,18,27,0,38,86.6,56.9,86.8,,38.5,39.4,66.0,59.3,49,0,11,3,126,100,0,0,5,88,2,352,264,3.11,4.1,0.09,44
Jonathan Taylor,57488,HB,IND,6,85,12,2,20.4,66,0,323,1,3,12,249,43.5,6,16,14,0,31,87.0,66.2,85.3,,38.2,69.6,63.5,72.0,42,0,137,16,110,87,0,0,19,101,2,323,249,2.93,3.8,1.25,54
Miles Sanders,40555,HB,CAR,9,82,9,2,10.9,30,0,274,2,7,9,192,36.4,8,16,5,2,35,40.7,59.9,87.1,,28.6,72.8,56.5,38.7,15,0,120,21,156,89,0,0,29,103,1,274,192,2.34,3.3,0.77,46
Kareem Hunt,11841,HB,CLV,8,82,6,2,12.1,32,0,264,0,0,6,199,16.0,5,23,8,0,47,86.6,70.3,85.0,,70.3,62.7,70.1,57.8,16,0,59,9,77,93,0,0,12,91,6,264,199,2.43,3.2,0.77,31
Jaylen Warren,98692,HB,PIT,10,80,33,8,41.1,202,1,492,4,18,33,355,198.5,18,25,25,1,29,64.9,81.4,87.7,,27.3,68.7,90.2,56.0,74,1,234,34,138,97,0,0,41,114,3,492,355,4.44,6.2,1.7,43
Joshua Dobbs,11890,QB,MIN,11,42,24,2,17.7,69,0,133,0,0,10,95,53.9,15,29,18,14,11,52.2,67.3,73.0,60.4,,58.9,85.1,60.6,44,3,0,0,1,293,256,28,0,42,6,389,295,4.21,5.6,0.0,9
Aaron Jones,11937,HB,GB,7,67,8,0,0.0,0,0,237,5,6,8,171,41.5,1,10,12,2,25,32.1,59.4,86.0,,46.4,49.7,64.1,58.8,11,0,170,19,103,83,0,0,27,86,2,237,171,2.55,3.5,1.65,40
Khalil Herbert,41668,HB,CHI,6,67,18,4,30.9,95,0,307,0,4,18,215,89.4,6,14,6,1,25,57.1,78.0,85.1,,78.1,65.4,80.2,48.9,34,0,89,12,95,100,0,0,17,79,0,307,215,3.21,4.6,0.94,42
Justin Fields,82118,QB,CHI,7,44,12,0,0.0,0,0,148,0,0,6,106,32.9,12,20,6,5,14,39.7,73.7,16.3,64.4,,,88.8,60.1,29,5,0,0,0,180,189,22,0,44,1,337,197,2.98,5.1,,14
Justice Hill,45865,HB,BLT,10,61,11,2,16.2,42,0,259,0,4,11,160,51.1,7,14,3,1,26,56.6,64.6,86.5,,51.9,51.6,70.6,65.2,27,0,73,16,136,85,0,0,17,77,3,259,160,2.62,4.2,0.54,30
Latavius Murray,7962,HB,BUF,11,61,5,2,20.0,50,0,250,1,2,5,132,20.5,5,22,4,0,40,84.7,70.7,27.3,,72.2,64.6,73.1,59.0,29,1,80,13,134,75,0,0,15,74,3,250,132,2.16,4.1,0.6,21
Cam Akers,57206,HB,MIN,7,60,9,1,11.4,19,0,167,0,2,9,141,36.4,4,12,18,0,33,84.8,69.7,79.9,60.0,71.2,76.4,66.0,71.2,19,0,70,11,46,67,0,0,12,71,2,167,141,2.35,2.8,1.52,25
Rico Dowdle,40693,HB,DAL,10,55,10,2,16.2,38,0,235,0,6,10,169,76.8,6,12,9,0,20,84.9,71.9,81.9,,30.5,67.7,72.5,60.3,21,0,54,9,58,71,0,0,10,64,1,235,169,3.07,4.3,0.93,31
Kenneth Gainwell,77737,HB,PHI,9,55,6,1,9.1,16,0,176,1,5,6,120,33.8,4,10,24,2,21,28.7,48.5,87.4,,40.8,52.6,49.8,51.4,16,0,78,16,116,95,0,0,19,71,2,176,120,2.18,3.2,0.67,33
Josh Allen,46601,QB,BUF,11,23,8,0,0.0,0,0,56,0,0,0,14,0.0,8,25,4,4,6,67.5,88.6,72.7,86.6,,,70.8,60.0,23,6,0,0,0,237,201,30,0,23,7,257,121,2.28,4.8,,2
Zach Charbonnet,97630,HB,SEA,9,53,8,3,21.5,56,1,261,1,3,8,157,45.3,11,20,29,0,16,84.6,70.6,86.9,,68.0,56.6,76.9,59.3,21,1,92,19,148,65,0,0,22,72,0,261,157,2.96,4.9,0.62,35
Royce Freeman,45747,HB,LA,4,50,13,2,14.0,30,0,215,0,0,13,147,76.4,5,13,26,0,28,82.7,76.5,82.7,,81.1,45.8,81.1,60.0,15,0,0,0,47,53,0,0,0,50,1,215,147,2.94,4.3,0.0,21
Taysom Hill,12112,TE,NO,10,47,9,2,14.9,39,0,233,1,2,7,138,38.3,9,19,20,0,33,84.6,71.4,87.7,62.8,56.1,56.7,89.5,61.6,20,0,159,22,169,106,28,3,28,69,3,261,161,3.22,5.2,0.94,6
Dalvin Cook,11796,HB,NYJ,10,49,9,0,0.0,0,0,160,0,1,9,116,40.1,3,9,22,1,24,48.2,58.9,84.6,,72.3,59.4,57.4,60.0,10,0,47,10,55,54,0,0,13,59,0,160,116,2.37,3.3,0.85,24
Emari Demercado,77763,HB,ARZ,8,49,10,1,9.2,18,0,195,0,0,10,138,46.2,4,8,1,0,23,83.4,72.7,84.7,,66.2,51.3,84.4,42.8,18,0,64,12,114,64,0,0,15,61,1,195,138,2.82,4.0,0.56,25
Matt Breida,12271,HB,NYG,11,48,6,0,0.0,0,0,119,1,3,6,94,28.9,0,5,21,1,21,48.9,52.4,86.6,,71.0,40.4,57.0,56.6,8,0,64,13,124,66,0,0,15,61,1,119,94,1.96,2.5,0.52,25
Patrick Mahomes,11765,QB,KC,10,15,8,0,0.0,0,0,-12,0,0,0,0,0.0,13,18,16,3,0,68.7,87.2,88.1,81.4,60.9,,87.5,60.6,25,4,0,0,0,209,308,33,0,15,0,296,82,1.71,6.2,,1
Tyjae Spears,97195,HB,TEN,10,48,16,5,38.7,96,0,248,1,18,16,181,168.7,9,11,31,0,21,86.5,73.2,39.7,,83.0,70.8,74.3,45.0,23,1,178,28,167,78,0,0,36,76,1,248,181,3.77,5.2,1.07,23
Trevor Lawrence,77632,QB,JAX,10,20,9,0,0.0,0,0,8,0,0,0,9,0.0,8,13,15,8,1,56.0,84.0,56.3,81.3,60.9,60.0,75.4,60.4,26,3,0,0,1,250,232,28,0,20,2,240,123,2.56,5.0,0.0,5
Darrell Henderson,41193,HB,LA,4,46,1,1,14.3,16,0,112,1,2,1,98,11.4,1,5,26,0,26,82.9,55.2,81.1,,69.0,58.4,53.4,60.0,16,0,103,10,52,48,0,0,14,56,2,112,98,2.13,2.4,1.98,20
Jamaal Williams,11889,HB,NO,6,45,7,0,0.0,0,0,131,0,0,7,103,31.4,2,5,20,1,24,43.1,52.1,81.2,,46.9,57.4,52.1,63.7,11,0,24,6,53,66,0,0,6,51,0,131,103,2.29,2.9,0.45,21
Jaleel McLaughlin,138346,HB,DEN,10,44,14,4,42.2,113,0,268,0,7,14,166,123.8,8,8,10,0,10,83.6,82.2,81.5,,21.1,80.0,81.7,60.0,38,0,92,20,61,48,0,0,22,64,1,268,166,3.77,6.1,1.51,30
Justin Herbert,28237,QB,LAC,10,17,9,0,0.0,0,1,-10,0,1,0,0,0.0,8,15,27,3,0,58.7,83.3,72.2,80.3,,58.4,75.1,60.3,28,3,10,1,1,233,196,27,1,18,3,186,131,2.98,4.2,10.0,0
Roschon Johnson,99467,HB,CHI,9,43,5,1,14.9,29,1,195,1,2,5,94,24.7,6,11,6,0,15,83.5,68.9,86.1,,64.9,60.6,71.4,68.3,29,1,91,19,102,56,0,0,24,62,1,195,94,2.19,4.5,0.89,27
Russell Wilson,7077,QB,DEN,10,17,3,0,0.0,0,0,29,0,0,0,12,0.0,10,22,10,5,0,45.2,78.1,87.8,72.2,,,84.5,60.0,21,2,0,0,0,231,203,25,0,17,0,232,63,1.5,5.5,,2
Craig Reynolds,94383,HB,DET,10,41,6,2,20.1,36,0,179,0,3,6,119,56.8,6,11,11,1,10,42.9,80.0,80.9,,25.7,74.0,79.4,67.7,19,0,47,5,56,59,0,0,6,46,1,179,119,2.9,4.4,0.84,31
Baker Mayfield,46518,QB,TB,10,18,5,0,0.0,0,1,1,0,0,0,10,0.0,3,11,30,5,1,56.7,71.3,71.8,69.6,,57.6,65.9,60.0,31,3,0,0,1,230,138,23,0,18,0,139,118,2.88,3.4,0.0,3
Daniel Jones,39395,QB,NYG,6,21,1,0,0.0,0,0,47,0,0,0,28,0.0,8,15,21,4,5,45.3,63.0,85.2,54.4,,58.9,82.2,60.0,17,0,0,0,1,105,159,19,0,21,1,206,65,1.63,5.2,0.0,7
De'Von Achane,124305,HB,MIA,5,39,15,7,65.7,303,0,461,0,4,15,283,281.4,11,15,17,1,15,41.9,93.6,81.7,,,72.9,94.6,60.0,76,0,71,10,59,44,0,0,11,49,5,461,283,7.26,11.8,1.2,20
Tank Bigsby,123974,HB,JAX,10,35,6,0,0.0,0,1,81,3,1,6,76,42.2,0,9,15,2,16,23.5,49.3,82.7,,44.9,24.4,67.3,73.1,9,1,6,1,34,55,0,0,4,36,2,81,76,2.17,2.3,0.18,17
Keaontay Ingram,77761,HB,ARZ,7,35,7,0,0.0,0,0,74,0,1,7,75,44.0,4,4,1,0,14,81.1,64.7,82.6,,60.8,55.0,66.1,66.4,14,0,26,4,51,46,0,0,4,39,0,74,75,2.14,2.1,0.51,21
Pierre Strong Jr.,66619,HB,CLV,8,35,5,1,26.1,40,0,153,1,2,5,121,63.7,3,6,8,0,17,82.3,61.5,81.8,,50.9,48.8,65.3,60.0,40,0,38,3,32,40,0,0,4,38,1,153,121,3.46,4.4,1.19,17
Clyde Edwards-Helaire,57279,HB,KC,9,35,9,1,12.4,16,0,129,1,2,9,98,75.1,3,6,16,0,15,81.0,62.4,81.7,,74.8,54.0,64.2,,16,0,36,6,46,35,0,0,7,41,1,129,98,2.8,3.7,0.78,18
Sam Howell,97599,QB,WAS,11,9,19,1,7.1,15,0,22,0,0,0,16,0.0,8,14,32,4,1,72.1,65.9,74.2,63.2,,,72.9,60.2,24,3,0,0,0,209,188,25,0,9,2,210,136,4.0,6.2,,2
Kenny Pickett,60515,QB,PIT,10,24,1,0,0.0,0,0,-14,0,0,0,3,0.0,3,11,25,1,0,91.0,64.9,68.8,61.8,,,74.4,60.0,11,2,0,0,0,235,60,10,0,24,1,46,43,1.26,1.4,,1
Elijah Mitchell,57272,HB,SF,7,34,8,1,18.6,18,0,97,1,0,8,95,60.4,2,5,28,0,10,80.5,55.4,79.7,,60.6,44.8,56.9,69.9,18,0,2,3,27,48,0,0,5,37,0,97,95,2.79,2.9,0.07,22
Ty Chandler,62942,HB,MIN,8,33,4,2,28.9,46,0,159,0,1,4,78,28.1,5,8,18,0,11,82.1,71.7,80.0,,26.9,75.3,72.9,60.0,31,0,80,9,37,38,0,0,10,42,1,159,78,2.36,4.8,2.16,18
Dak Prescott,10769,QB,DAL,10,15,4,1,12.8,18,0,25,0,0,0,3,0.0,6,14,9,1,1,86.1,89.4,54.5,86.0,,,79.6,60.3,18,3,0,0,0,234,116,18,0,15,2,141,93,2.82,4.3,,1
Zach Wilson,82096,QB,NYJ,10,10,3,0,0.0,0,0,-2,0,0,0,5,0.0,7,7,22,9,1,46.1,56.4,87.6,54.3,,58.4,65.7,60.2,20,1,0,0,1,194,201,23,0,10,0,199,55,1.67,6.0,0.0,0
Jordan Love,40306,QB,GB,10,15,4,0,0.0,0,0,9,0,0,0,5,0.0,6,10,12,7,0,58.2,70.7,54.1,69.1,62.2,,67.7,60.0,26,6,0,0,0,238,178,18,0,15,2,187,91,2.76,5.7,,1
Desmond Ridder,55086,QB,ATL,9,19,1,1,15.3,23,0,69,0,0,0,8,0.0,4,13,2,7,6,26.1,48.9,29.9,50.3,61.3,57.6,51.1,60.2,23,4,-6,1,1,230,81,13,1,20,4,150,29,0.91,4.7,-6.0,4
Joe Burrow,28022,QB,CIN,10,17,7,0,0.0,0,0,-3,0,0,0,3,0.0,5,9,7,2,1,87.0,77.9,17.6,76.8,,,68.8,60.0,20,5,0,0,0,180,91,14,0,17,0,88,97,3.13,2.8,,0
Brock Purdy,77672,QB,SF,10,17,3,0,0.0,0,0,4,0,0,0,2,0.0,6,12,28,6,0,44.6,80.6,34.7,75.3,,,91.1,60.1,17,5,0,0,0,264,117,13,0,17,2,121,64,2.13,4.0,,0
Darrynton Evans,40692,HB,CHI,5,30,3,0,0.0,0,0,105,1,3,3,60,32.4,4,9,6,0,12,80.6,69.8,81.4,,73.9,64.6,68.7,60.0,12,0,49,7,35,43,0,0,10,37,1,105,60,2.0,3.5,1.4,18
Antonio Gibson,78050,HB,WAS,10,30,6,0,0.0,0,0,137,2,10,6,104,92.4,3,6,32,3,9,24.2,68.0,88.6,,66.0,74.9,63.3,59.9,13,0,269,30,222,32,0,0,35,60,0,137,104,3.47,4.6,1.21,20
Samaje Perine,11869,HB,DEN,10,29,1,0,0.0,0,0,118,1,14,1,65,55.1,3,5,10,3,16,46.8,63.7,84.6,,37.0,72.2,62.0,59.6,12,0,326,32,140,41,0,0,34,61,0,118,65,2.24,4.1,2.33,11
Kendre Miller,123091,HB,NO,7,28,5,0,0.0,0,0,83,1,1,5,79,45.8,1,5,20,0,8,80.4,66.9,79.1,,27.4,74.3,65.1,60.0,10,0,111,9,45,37,0,0,10,37,0,83,79,2.82,3.0,2.47,20
Nick Chubb,45783,HB,CLV,2,28,7,2,21.8,37,0,170,0,0,7,113,88.3,6,8,8,0,14,79.9,81.6,77.3,,25.8,65.4,81.8,60.0,20,0,21,4,16,32,0,0,4,32,0,170,113,4.04,6.1,1.31,13
Deshaun Watson,11767,QB,CLV,6,9,4,0,0.0,0,0,37,0,0,2,20,49.4,7,10,8,5,4,38.5,67.3,30.4,66.8,,,63.4,60.9,16,3,0,0,0,165,105,18,0,9,1,142,95,3.52,5.3,,2
Mac Jones,60323,QB,NE,10,14,2,0,0.0,0,0,11,0,0,0,4,0.0,2,11,19,2,0,62.7,59.0,35.0,58.7,,,61.3,60.1,18,3,0,0,0,226,85,12,0,14,0,96,23,0.88,3.7,,0
Tony Jones Jr.,40498,HB,ARZ,7,26,3,1,20.0,19,0,95,1,1,3,48,22.4,3,7,1,0,8,79.7,60.1,81.7,,50.9,49.6,65.7,60.2,19,0,37,7,70,33,0,0,9,33,2,95,48,1.85,3.7,0.53,16
Anthony Richardson,124393,QB,IND,4,18,2,3,41.2,56,0,99,0,0,1,25,7.7,4,8,14,3,11,23.6,52.2,82.7,56.5,,,45.3,60.0,23,1,0,0,0,66,37,7,0,18,4,136,34,1.36,5.4,,2
Tua Tagovailoa,60326,QB,MIA,10,16,1,0,0.0,0,0,-16,0,0,0,0,0.0,0,3,17,10,0,52.6,86.4,70.8,89.6,,60.0,27.7,60.1,8,3,0,0,1,232,50,9,0,16,0,34,15,0.6,1.4,0.0,2
Geno Smith,7820,QB,SEA,10,13,3,0,0.0,0,0,-6,0,0,0,6,0.0,3,4,29,3,1,75.0,76.6,35.2,76.6,,,58.8,60.6,15,6,-2,1,0,215,71,11,1,14,0,65,42,1.75,2.7,,0
Tyson Bagent,169628,QB,CHI,5,13,1,0,0.0,0,0,15,0,0,0,6,0.0,5,11,6,3,2,50.5,57.4,85.0,50.8,,57.6,80.0,60.3,20,0,0,0,1,137,94,11,0,13,2,109,42,1.75,4.5,0.0,3
Ke'Shawn Vaughn,45866,HB,TB,5,24,6,0,0.0,0,0,42,1,0,6,47,45.2,0,0,30,0,10,78.9,53.6,77.0,,39.8,34.9,60.6,60.0,9,0,2,2,21,31,0,0,4,26,0,42,47,1.96,1.8,0.1,14
C.J. Stroud,129759,QB,HST,10,11,1,0,0.0,0,0,5,0,0,0,2,0.0,5,10,13,7,0,48.5,83.7,72.4,80.9,61.3,58.9,72.5,60.2,12,2,0,1,1,266,70,11,1,12,2,85,10,0.45,3.9,0.0,0
Rondale Moore,62890,WR,ARZ,11,23,3,3,64.7,101,0,156,2,2,3,42,18.6,3,4,1,0,10,81.8,54.6,87.4,,,50.6,74.4,52.9,45,0,219,26,307,144,0,0,41,49,1,156,42,1.83,6.8,0.71,5
Damien Harris,35134,HB,BUF,6,23,2,0,0.0,0,0,94,0,0,2,62,21.6,1,9,4,0,18,78.8,76.5,77.7,,85.3,57.3,75.9,60.0,11,0,16,2,15,33,0,0,2,25,1,94,62,2.7,4.1,1.07,5
Tyrod Taylor,6332,QB,NYG,7,6,5,2,37.8,37,0,32,0,0,1,25,69.4,2,5,21,2,0,56.4,66.8,83.5,68.5,,,55.3,60.3,20,0,0,0,0,78,66,16,0,6,0,98,86,3.91,4.5,,0
Salvon Ahmed,57472,HB,MIA,8,22,4,0,0.0,0,0,61,0,0,4,62,30.5,1,3,17,0,6,79.7,61.0,82.8,,36.4,58.8,64.4,57.4,10,0,68,15,91,36,0,0,20,37,1,61,62,2.82,2.8,0.75,16
Bryce Young,123943,QB,CAR,9,3,11,0,0.0,0,1,-6,0,0,0,0,0.0,4,10,5,5,1,29.7,47.8,35.6,47.3,,,63.2,60.0,26,5,0,0,0,203,144,19,0,3,0,138,84,3.82,6.3,,0
Jared Goff,10635,QB,DET,10,18,1,0,0.0,0,0,-8,0,0,1,5,1.5,1,4,11,2,0,78.8,86.9,88.2,84.1,,60.0,71.9,60.3,11,3,0,0,1,299,22,4,0,18,2,14,17,0.77,0.6,0.0,1
