player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Kenny Pickett,60515,QB,PIT,2,77.8,63,65,8.7,2.84,1,1,1.5,67.7,44,1,21,10.2,72,5,28,25,48.6,67.3,67.8,60.7,0,4,76,1,14.3,61.5,4.2,3,4,0,1,0,3,3.9,447,6.9
Zach Wilson,82096,QB,NYJ,2,75.0,48,57,9.6,3.09,2,2,3.3,56.1,32,0,20,11.1,64,4,21,22,82.9,77.4,72.2,70.1,3,2,69,0,15.0,73.9,4.7,3,3,0,4,1,4,5.8,462,8.1
Andy Dalton,6187,QB,NO,2,74.0,50,52,9.7,2.63,0,3,5.4,69.2,36,0,15,2.7,56,1,19,20,43.0,80.3,80.1,57.6,1,1,60,0,20.0,98.8,5.4,3,1,0,1,2,3,5.0,427,8.2
Bailey Zappe,60396,QB,NE,2,82.9,35,36,7.1,2.99,0,0,0.0,75.0,27,0,8,6.9,40,2,15,19,22.9,68.2,72.7,44.6,0,1,44,1,37.5,104.7,7.5,3,1,0,1,2,1,2.3,287,8.0
Skylar Thompson,60417,QB,MIA,1,71.0,31,33,7.2,2.67,0,1,2.8,57.6,19,0,21,13.6,35,3,8,17,28.0,58.2,57.4,65.9,0,1,39,1,9.5,58.4,5.7,2,0,0,2,0,2,5.1,166,5.0
Trey Lance,91399,QB,SF,2,64.3,28,31,7.8,3.15,1,2,6.3,48.4,15,0,15,16.7,38,3,8,28,34.8,53.1,52.4,56.7,1,1,39,0,13.3,55.0,5.3,2,4,0,1,0,1,2.6,194,6.3
Dak Prescott,10769,QB,DAL,1,55.6,27,29,7.4,2.49,0,0,0.0,48.3,14,0,12,6.7,31,1,6,9,78.6,37.4,36.3,63.7,1,1,34,0,16.7,47.2,6.5,2,0,0,1,0,2,5.9,134,4.6
Teddy Bridgewater,8667,QB,MIA,3,68.2,22,26,9.8,3.32,1,0,0.0,53.8,14,0,15,6.7,28,1,9,17,77.0,53.0,52.0,65.9,1,1,28,2,6.7,74.7,3.6,1,1,0,2,1,2,7.1,193,7.4
Case Keenum,7323,QB,BUF,2,28.6,7,7,8.3,1.87,0,0,0.0,28.6,2,0,0,0.0,7,0,0,4,73.2,28.5,27.3,58.1,0,0,7,0,,39.6,0.0,0,0,0,0,0,1,14.3,8,1.1
Phillip Walker,12134,QB,CAR,1,83.3,6,6,12.7,2.2,0,0,0.0,83.3,5,0,3,0.0,8,0,3,5,70.3,70.8,69.9,,0,0,8,0,66.7,108.3,25.0,2,0,0,0,0,0,0.0,60,10.0
Brian Hoyer,5277,QB,NE,1,83.3,6,6,4.2,1.97,0,0,0.0,83.3,5,0,3,0.0,7,0,2,19,69.6,63.7,62.9,,0,0,7,0,33.3,92.4,14.3,1,0,0,0,0,0,0.0,37,6.2
Jordan Love,40306,QB,GB,1,100.0,4,5,6.5,1.78,0,0,0.0,80.0,4,0,1,0.0,5,0,4,12,68.0,55.5,55.8,,0,0,5,0,0.0,118.8,0.0,0,0,1,0,0,0,0.0,65,13.0
Trace McSorley,32819,QB,ARZ,1,66.7,3,4,4.3,3.56,0,0,0.0,50.0,2,0,3,0.0,7,0,2,1,70.6,60.8,61.0,59.9,1,0,7,0,33.3,56.3,14.3,1,2,0,0,0,0,0.0,12,3.0
Malik Willis,60341,QB,TEN,1,33.3,3,4,7.7,3.7,0,0,0.0,25.0,1,0,4,0.0,6,0,1,31,17.9,39.7,48.0,46.3,0,0,6,0,0.0,39.6,0.0,0,2,0,1,0,0,0.0,6,1.5
Tyrod Taylor,6332,QB,NYG,1,66.7,3,3,21.0,3.3,0,0,0.0,33.3,1,0,2,50.0,5,1,3,21,16.2,47.3,54.1,50.4,0,1,5,0,0.0,5.6,0.0,0,2,0,0,0,2,40.0,11,3.7
Tyler Boyd,10689,WR,CIN,2,100.0,1,1,21.0,3.45,0,0,0.0,100.0,1,0,1,0.0,2,0,1,7,74.2,65.2,71.4,,0,0,2,0,100.0,118.8,50.0,1,0,0,0,0,0,0.0,23,23.0
Justin Jefferson,61398,WR,MIN,1,100.0,1,1,-5.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,18,78.6,77.1,60.3,57.6,0,0,1,2,,118.8,0.0,0,0,0,0,0,0,0.0,23,23.0
Ryan Wright,77591,P,MIN,1,100.0,1,1,13.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,18,60.4,73.1,68.8,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
Cooper Kupp,11824,WR,LA,1,0.0,1,1,25.0,3.3,0,0,0.0,0.0,0,0,1,,1,0,0,26,37.7,87.0,57.4,59.5,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Braden Mann,44664,P,NYJ,1,100.0,1,1,6.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,22,60.4,70.7,67.2,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0
Tommy Townsend,33007,P,KC,1,0.0,1,1,1.0,3.4,0,0,0.0,0.0,0,0,0,,1,0,0,16,60.4,50.1,56.7,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Braxton Berrios,47961,WR,NYJ,1,100.0,1,1,4.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,22,82.6,57.6,70.8,60.8,0,0,1,0,,118.8,0.0,0,0,0,0,1,0,0.0,2,2.0
Taysom Hill,12112,TE,NO,1,100.0,1,1,18.0,2.2,0,1,100.0,100.0,1,0,0,0.0,1,0,1,20,27.5,88.7,82.5,90.7,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,22,22.0
DeeJay Dallas,55632,HB,SEA,1,0.0,1,1,14.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,0,29,77.6,38.0,22.2,56.8,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Mack Hollins,11873,WR,LV,1,100.0,1,1,-6.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,0,23,73.9,64.9,60.0,,0,0,1,3,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Jack Fox,34735,P,DET,1,100.0,1,1,6.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,11,60.4,70.7,67.2,,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Riley Dixon,10862,P,LA,1,100.0,1,1,6.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,26,60.4,70.7,67.2,,0,0,1,0,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
