player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Buster Skrine,6289,CB,TEN,1,16,0,31,0,19.0,0.0,100.0,,5.0,0,0,0.0,63.0,0,,,0,0,39.6,0,5,31.3,5,0,0,1,0,0,0,0.0,,0,0,,,90.9,,,0,0,,68.0,0,,0.0,0,0,0.0,0,10,62.5,11,1,1,0,0,0,0,0.0,
Richard Sherman,6306,CB,TB,3,96,0,30,0,7.2,100.0,100.0,5.0,5.0,0,0,0.0,33.3,0,21,33.3,1,0,115.8,5,29,30.2,29,1,2,5,0,59,23,2.4,11.8,0,0,9.5,62.5,96.7,11.4,7.1,0,0,0.0,57.4,0,16,20.0,2,0,77.1,5,59,61.5,61,2,8,8,0,44,2,0.8,8.8
Pernell McPhee,6317,ED,BLT,9,9,0,3,0,,,7.7,,,0,0,,63.0,0,,,0,0,0.0,0,4,44.4,52,1,0,0,0,0,0,0.0,,0,0,,,9.8,,,0,0,,66.9,0,,0.0,0,0,0.0,0,4,44.4,41,1,2,0,0,0,0,0.0,
Malcolm Smith,6394,LB,CLV,11,182,0,8,0,2.0,50.0,86.0,16.0,8.0,0,1,25.0,70.5,0,11,0.0,0,1,56.3,2,37,20.3,43,1,2,4,0,8,6,0.3,4.0,0,1,0.9,84.2,93.4,6.8,5.7,0,2,10.5,88.5,2,18,15.4,2,2,54.7,16,114,62.6,122,7,10,19,0,126,130,1.2,7.9
Chris Harris Jr.,6457,CB,LAC,9,275,0,27,0,14.8,50.0,94.6,16.5,8.3,0,1,12.5,67.6,0,28,0.0,0,0,112.5,4,70,25.5,74,1,6,8,1,56,13,0.8,14.0,0,0,9.1,81.3,95.6,9.3,7.6,0,0,0.0,59.6,1,44,15.4,2,0,86.7,13,130,47.3,136,1,11,16,0,177,56,1.5,13.6
Josh Bynes,6503,LB,BLT,9,159,0,3,1,1.3,100.0,75.4,14.3,14.3,0,1,33.3,80.5,0,14,0.0,0,1,98.6,3,49,30.8,65,1,3,3,0,23,19,0.5,7.7,0,3,5.4,83.3,95.7,8.8,7.3,1,1,8.3,62.8,0,38,7.7,1,1,107.3,10,89,56.0,93,6,9,12,0,117,60,1.3,11.7
Mario Addison,6558,ED,BUF,12,8,0,4,0,,,4.3,,,0,0,,62.9,0,,50.0,1,0,0.0,0,3,37.5,69,1,1,0,0,0,0,0.0,,0,0,,,4.1,,,0,0,,76.7,0,,50.0,1,0,0.0,0,5,62.5,122,4,1,0,0,0,0,0.0,
Stephon Gilmore,7016,CB,CAR,5,76,0,5,0,11.0,40.0,100.0,18.5,7.4,0,1,20.0,91.4,2,5,0.0,0,0,8.3,2,39,51.3,39,1,2,5,0,7,0,0.2,3.5,0,0,4.3,100.0,100.0,9.3,9.3,0,0,0.0,68.8,0,17,0.0,0,0,108.3,3,28,36.8,28,1,2,3,0,30,17,1.1,10.0
Michael Brockers,7020,DI,DET,12,1,0,11,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,58,2,1,0,0,0,0,,,0,1,,,0.7,,,0,0,,59.0,0,,0.0,0,0,0.0,0,1,100.0,146,1,1,0,0,0,0,0.0,
Bruce Irvin,7021,ED,CHI,1,2,0,6,0,,,50.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,2,0,0,0,0,0,0,0.0,,0,0,1.0,100.0,25.0,1.0,1.0,0,0,0.0,61.3,0,7,0.0,0,0,95.8,1,1,50.0,4,0,1,1,0,7,6,7.0,7.0
Dre Kirkpatrick,7023,CB,SF,3,45,0,28,0,8.0,0.0,100.0,,9.0,0,0,0.0,48.0,0,,,0,0,39.6,0,11,24.4,11,0,0,1,0,0,0,0.0,,0,0,13.0,80.0,100.0,7.3,5.8,0,0,0.0,46.3,0,28,0.0,0,0,158.3,4,29,64.4,29,2,5,5,1,74,17,2.6,18.5
Melvin Ingram III,7024,ED,KC,10,27,0,16,0,,,2.7,,,0,0,,61.0,0,,,0,0,0.0,0,2,7.4,73,1,0,0,0,0,0,0.0,,0,1,4.0,100.0,14.1,4.2,4.2,0,0,0.0,34.4,0,13,0.0,0,0,105.8,5,21,77.8,149,2,1,5,0,47,27,2.2,9.4
Chandler Jones,7027,ED,ARZ,10,29,0,1,0,,,2.7,,,0,0,,61.3,0,,100.0,1,0,0.0,0,3,10.3,111,3,0,0,0,0,0,0.0,,0,0,-2.0,66.7,12.6,12.0,8.0,0,0,0.0,66.7,0,17,0.0,0,0,96.5,2,24,82.8,191,3,3,3,0,28,29,1.2,14.0
Dont'a Hightower,7030,LB,NE,12,213,0,19,1,1.8,100.0,59.3,12.8,12.8,0,0,0.0,61.5,0,10,12.5,1,0,127.8,6,80,37.6,135,2,6,6,1,31,26,0.4,5.2,0,2,4.1,91.3,81.0,5.3,4.9,0,0,0.0,45.1,0,23,13.3,2,0,104.3,21,119,55.9,147,2,11,23,0,208,120,1.9,9.9
Whitney Mercilus,7031,ED,GB,10,3,0,12,0,,,6.4,,,0,0,,62.1,0,,,0,0,0.0,0,3,100.0,47,1,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,111,0,0,0,0,0,0,,
Jackrabbit Jenkins,7043,CB,TEN,11,495,0,31,0,10.1,65.4,100.0,8.1,5.3,0,4,15.4,61.7,0,29,0.0,0,3,94.6,17,149,30.1,149,4,12,26,1,157,36,1.1,9.2,0,5,11.3,73.3,99.6,12.3,9.0,0,0,0.0,61.2,0,54,16.0,4,0,125.7,22,284,57.4,285,4,16,30,2,290,104,1.1,13.2
Bobby Wagner,7050,LB,SEA,12,492,0,29,1,1.3,85.7,70.0,9.3,8.0,0,0,0.0,76.7,0,10,0.0,0,0,91.1,6,63,12.8,90,3,5,7,0,41,35,0.7,6.8,0,6,5.9,81.3,94.7,7.9,6.4,0,2,4.2,58.6,1,26,5.3,2,2,93.6,39,323,65.7,341,9,30,48,0,410,230,1.3,10.5
Tavon Wilson,7051,S,SF,3,60,0,28,0,,,100.0,,,0,0,,40.9,0,,0.0,0,0,0.0,0,9,15.0,9,0,1,0,0,0,0,0.0,,0,1,27.7,66.7,97.7,19.5,13.0,0,2,66.7,64.3,0,33,0.0,0,2,109.7,2,43,71.7,44,0,4,3,0,42,7,1.1,21.0
Lavonte David,7060,LB,TB,10,418,0,30,0,0.4,87.5,76.8,9.1,8.0,0,0,0.0,73.3,0,18,0.0,0,0,89.1,7,73,17.5,95,2,7,8,0,43,38,0.7,6.1,0,8,2.4,86.5,91.9,8.4,7.3,0,1,2.7,79.4,0,24,8.1,3,1,96.7,32,283,67.7,308,12,26,37,0,267,194,1.0,8.3
Casey Hayward Jr.,7064,CB,LV,12,476,0,23,0,15.9,75.0,100.0,11.5,8.6,1,1,12.5,55.0,0,41,0.0,0,1,116.7,6,78,16.4,78,0,7,8,0,120,16,1.7,20.0,0,0,15.2,46.2,100.0,27.3,12.6,0,3,11.5,81.2,0,21,7.1,1,3,60.7,12,342,71.8,342,4,13,26,0,126,43,0.4,10.5
Demario Davis,7079,LB,NO,12,400,0,20,2,3.7,71.4,62.4,19.6,14.0,0,0,0.0,66.6,0,13,0.0,0,0,77.1,5,108,27.0,173,4,8,7,0,26,26,0.3,5.2,0,10,7.0,66.7,91.4,12.0,8.0,2,4,13.3,67.2,0,27,10.7,3,4,82.5,20,256,64.0,280,7,15,30,0,179,95,0.7,9.0
Danny Trevathan,7177,LB,CHI,5,42,0,6,0,5.0,100.0,100.0,11.0,11.0,0,0,0.0,57.3,0,11,0.0,0,0,112.5,1,13,31.0,13,1,2,1,0,11,6,1.0,11.0,0,1,7.0,100.0,93.3,4.0,4.0,0,0,0.0,34.4,0,15,25.0,1,0,109.7,3,14,33.3,15,0,2,3,0,31,10,2.6,10.3
Rodney McLeod,7271,S,PHI,10,337,0,24,2,11.0,50.0,97.0,62.0,31.0,0,0,0.0,39.3,0,19,0.0,0,0,83.3,1,65,19.3,67,0,2,2,0,19,12,0.3,19.0,0,2,10.0,72.7,99.5,24.9,18.1,0,1,9.1,56.8,0,29,13.0,3,1,96.8,8,209,62.0,210,4,18,11,0,90,20,0.5,11.3
Michael Thomas,7279,S,CIN,1,18,0,7,0,,,100.0,,,0,0,,61.0,0,,,0,0,0.0,0,3,16.7,3,0,0,0,0,0,0,0.0,,0,0,17.0,50.0,100.0,13.0,6.5,0,1,50.0,78.5,0,9,0.0,0,1,62.5,1,14,77.8,14,0,2,2,0,9,0,0.7,9.0
Tashaun Gipson Sr.,7288,S,CHI,9,287,0,6,0,2.6,75.0,97.6,11.8,8.9,0,1,12.5,64.3,0,12,16.7,1,0,126.0,6,82,28.6,84,1,5,8,1,42,43,0.6,7.0,0,3,6.2,83.3,97.7,12.0,10.0,0,0,0.0,55.3,1,37,6.7,1,0,68.8,10,129,44.9,132,5,11,12,0,106,54,0.9,10.6
Julian Stanford,7372,LB,CAR,3,32,0,5,0,-8.0,100.0,100.0,11.0,11.0,0,0,0.0,55.6,0,-7,,0,0,79.2,1,14,43.8,14,0,0,1,0,-7,1,-0.6,-7.0,0,0,,,68.4,,,0,0,,66.9,0,,,0,0,0.0,0,13,40.6,19,0,0,0,0,0,0,0.0,
Harrison Smith,7641,S,MIN,10,394,0,18,2,7.5,50.0,92.8,79.0,39.5,0,0,0.0,78.2,1,5,18.2,2,0,16.7,1,90,22.8,97,2,7,2,0,5,1,0.1,5.0,0,4,15.0,64.3,92.4,22.8,14.6,0,2,14.3,61.5,0,35,0.0,0,2,103.9,9,218,55.3,236,3,27,14,0,162,55,0.8,18.0
Josh Norman,7649,CB,SF,10,334,0,28,1,9.9,83.3,100.0,5.1,4.3,0,0,0.0,26.9,0,30,0.0,0,0,144.4,15,89,26.6,89,3,10,18,5,165,51,2.1,11.0,0,1,19.5,57.1,100.0,15.3,8.8,1,3,14.3,74.6,1,57,7.1,1,3,70.1,12,194,58.1,194,3,12,21,0,203,69,1.1,16.9
Justin Bethel,7654,CB,NE,7,27,0,19,0,8.0,100.0,100.0,8.0,8.0,0,0,0.0,54.7,0,8,0.0,0,0,100.0,1,8,29.6,8,0,1,1,0,8,0,1.0,8.0,0,0,13.0,75.0,100.0,5.0,3.8,0,0,0.0,59.1,0,35,0.0,0,0,116.7,3,15,55.6,15,1,2,4,0,50,15,3.3,16.7
Desmond Trufant,7803,CB,LV,6,84,0,23,1,15.5,50.0,100.0,20.0,10.0,0,0,0.0,63.4,0,11,0.0,0,0,66.7,1,22,26.2,22,0,1,2,0,11,1,0.6,11.0,0,0,8.6,20.0,100.0,50.0,10.0,0,2,40.0,74.5,0,8,50.0,1,2,39.6,1,53,63.1,53,0,1,5,0,8,9,0.2,8.0
Xavier Rhodes,7806,CB,IND,10,307,0,14,0,5.9,53.8,100.0,8.3,4.5,0,0,0.0,42.3,0,15,33.3,1,0,60.7,7,61,19.9,61,0,2,13,0,43,29,0.7,6.1,0,3,11.9,64.7,100.0,8.5,5.5,0,5,14.7,66.9,1,57,10.0,2,4,107.4,22,196,63.8,196,2,15,34,2,359,116,1.9,16.3
Alec Ogletree,7811,LB,CHI,11,226,0,6,1,14.0,100.0,76.9,37.0,37.0,0,0,0.0,56.3,0,18,0.0,0,0,118.8,1,40,17.7,52,0,4,1,0,18,4,0.5,18.0,0,1,7.6,72.7,98.2,13.0,9.5,0,1,9.1,30.0,0,20,30.8,4,1,89.6,8,111,49.1,113,4,8,11,0,71,33,0.7,8.9
Darius Slay,7817,CB,PHI,13,465,0,24,0,14.1,50.0,100.0,9.7,4.9,0,3,21.4,57.3,0,49,16.7,1,2,92.6,7,71,15.3,71,1,5,14,1,84,15,1.2,12.0,0,2,10.7,58.1,100.0,15.7,9.1,0,1,3.2,84.9,2,22,8.7,2,1,43.8,18,297,63.9,297,8,19,31,0,150,59,0.5,8.3
Kevin Minter,7826,LB,TB,7,98,0,30,0,,,69.6,,,0,0,,75.5,0,,100.0,1,0,0.0,0,16,16.3,23,0,0,0,0,0,0,0.0,,0,1,-0.1,72.7,84.2,7.6,5.5,1,0,0.0,53.7,0,11,40.0,4,0,75.2,8,64,65.3,76,3,5,11,0,29,43,0.5,3.6
Jon Bostic,7831,LB,WAS,4,98,0,32,0,2.0,100.0,64.5,18.0,18.0,0,0,0.0,55.4,0,17,0.0,0,0,118.8,1,20,20.4,31,0,2,1,0,17,15,0.9,17.0,0,2,10.8,92.3,93.8,4.7,4.3,0,0,0.0,29.3,0,23,14.3,1,0,118.3,12,60,61.2,64,1,4,13,0,161,38,2.9,13.4
Jamie Collins Sr.,7833,LB,NE,8,79,0,19,0,0.0,100.0,53.6,14.0,14.0,0,0,0.0,55.7,1,11,,0,0,112.5,1,15,19.0,28,0,0,1,1,11,11,0.8,11.0,0,1,5.4,100.0,93.2,10.8,10.8,0,0,0.0,55.5,0,22,16.7,1,0,113.3,5,55,69.6,59,2,4,5,0,56,29,1.0,11.2
Robert Alford,7841,CB,ARZ,12,381,0,1,0,7.5,68.4,100.0,7.9,5.4,1,2,10.5,63.5,0,14,10.0,1,2,121.9,13,112,29.4,112,3,9,19,3,106,30,1.0,8.2,0,2,10.0,62.5,99.5,12.8,8.0,0,2,8.3,73.2,0,36,28.6,4,2,81.4,15,202,53.0,203,1,8,24,0,157,60,0.8,10.5
Tyrann Mathieu,7850,S,KC,11,426,0,16,0,3.7,76.9,90.7,13.5,10.4,0,0,0.0,65.0,0,20,0.0,0,0,92.1,10,146,34.3,161,5,17,13,0,81,65,0.6,8.1,0,4,8.7,64.3,95.8,21.8,14.0,1,1,7.1,70.6,2,19,5.6,1,1,36.3,9,207,48.6,216,4,13,14,0,68,27,0.3,7.6
John Jenkins,7863,DI,MIA,6,3,0,17,0,,,7.4,,,0,0,,58.0,0,,,0,0,0.0,0,2,66.7,27,0,0,0,0,0,0,0.0,,0,0,,,3.1,,,0,0,,59.8,0,,,0,0,0.0,0,1,33.3,32,0,0,0,0,0,0,0.0,
Logan Ryan,7864,S,NYG,10,413,0,21,2,9.3,75.0,97.8,29.0,21.8,1,2,50.0,50.9,0,30,0.0,0,2,108.3,3,91,22.0,93,1,13,4,0,42,13,0.5,14.0,0,8,7.2,81.0,96.1,15.5,12.6,1,2,9.5,49.2,0,26,18.9,7,2,104.6,17,273,66.1,284,6,22,21,0,191,86,0.7,11.2
Shawn Williams,7865,S,ATL,1,2,0,2,0,,,100.0,,,0,0,,60.6,0,,,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Duron Harmon,7872,S,ATL,12,436,0,2,0,4.2,40.0,96.8,68.5,27.4,1,1,20.0,61.0,1,6,0.0,0,1,8.3,2,151,34.6,156,0,3,5,0,10,9,0.1,5.0,0,3,8.6,81.3,97.7,18.8,15.3,0,1,6.3,48.5,0,27,8.0,2,1,130.5,13,254,58.3,260,5,20,16,1,165,90,0.7,12.7
Alex Okafor,7885,ED,KC,12,12,0,16,0,,,4.5,,,0,0,,60.6,0,,,0,0,0.0,0,3,25.0,67,0,0,0,0,0,0,0.0,,0,0,,,4.9,,,0,0,,61.8,0,,0.0,0,0,0.0,0,5,41.7,103,1,1,0,0,0,0,0.0,
William Gholston,7908,DI,TB,12,3,0,30,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,53,1,0,0,0,0,0,,,0,0,10.0,0.0,2.1,,3.0,0,0,0.0,64.9,0,,33.3,1,0,39.6,0,3,100.0,143,3,2,1,0,0,0,0.0,
John Simon,7911,ED,TEN,2,3,0,31,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,7,0,0,0,0,0,0,,,0,0,,,18.2,,,0,0,,60.8,0,,,0,0,0.0,0,2,66.7,11,0,0,0,0,0,0,0.0,
Steven Means,7929,ED,ATL,9,61,0,2,0,14.0,0.0,12.5,,9.0,0,0,0.0,65.4,0,,0.0,0,0,39.6,0,11,18.0,88,1,1,1,0,0,0,0.0,,0,2,14.0,100.0,25.7,8.4,8.4,0,0,0.0,31.2,0,26,20.0,1,0,118.8,5,44,72.1,171,0,2,5,0,89,19,2.1,17.8
A.J. Klein,7930,LB,BUF,7,134,0,4,1,,,76.9,,,0,0,,89.2,0,,0.0,0,0,0.0,0,30,22.4,39,2,2,0,0,0,0,0.0,,0,2,4.3,71.4,94.4,5.3,3.8,1,2,9.5,45.4,0,28,20.0,3,2,93.0,15,84,62.7,89,3,10,21,0,158,92,2.0,10.5
Micah Hyde,7941,S,BUF,12,406,0,4,3,12.8,75.0,86.6,18.0,13.5,0,1,12.5,67.6,1,40,0.0,0,1,103.1,6,123,30.3,142,3,7,8,1,74,16,0.7,12.3,0,2,11.0,71.4,97.9,43.6,31.1,0,1,14.3,76.1,0,48,6.7,1,1,102.7,5,234,57.6,239,5,12,7,0,69,10,0.3,13.8
Jordan Poyer,8000,S,BUF,11,388,0,4,1,3.0,71.4,89.1,21.6,15.4,0,2,28.6,59.4,1,12,7.7,1,2,34.5,5,123,31.7,138,2,11,7,0,15,13,0.1,3.0,0,6,11.3,44.4,98.3,53.3,23.7,0,2,22.2,90.6,4,19,4.2,1,2,14.4,4,226,58.2,230,3,17,9,0,32,18,0.2,8.0
Nick Williams,8006,DI,DET,12,1,0,11,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,61,0,1,0,0,0,0,,,0,0,,,0.7,,,0,0,,60.0,0,,0.0,0,0,0.0,0,1,100.0,137,2,1,0,0,0,0,0.0,
