player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Jeremiah Byers,100806,T,UTEP,10,0,330,59.6,100.0,67,21.3,67,80.8,0,100.0,314,314,86.4,100.0,221,70.4,221
Antwine Loper,54534,T,COAST CAR,9,0,141,56.7,100.0,216,68.8,216,65.3,0,100.0,314,314,75.2,100.0,77,24.5,77
Justin Mayers,100808,G,UTEP,10,0,330,53.8,100.0,67,21.3,67,67.0,0,100.0,314,314,71.2,100.0,221,70.4,221
Chaz Neal,77325,T,FAU,9,0,165,59.5,100.0,107,34.2,107,49.2,0,100.0,313,313,44.3,100.0,179,57.2,179
Nick Weber,59684,C,FAU,9,0,165,60.8,100.0,107,34.2,107,59.1,0,100.0,313,313,56.6,100.0,179,57.2,179
Hadley Panzer,144598,G,KANSAS ST,9,0,199,53.3,100.0,181,58.0,181,60.8,1,100.0,312,312,71.7,100.0,108,34.6,108
John Ojukwu,58530,T,BOISE ST,9,0,120,71.6,100.0,129,41.3,129,71.6,1,100.0,312,312,65.1,100.0,165,52.9,165
Reggie Smith,81828,G,S ALABAMA,9,0,288,57.9,100.0,91,29.2,91,60.2,0,100.0,312,312,59.2,100.0,210,67.3,210
Charlie Schmidt,81772,C,NWESTERN,9,0,256,62.3,100.0,163,52.2,163,61.9,1,100.0,312,312,63.5,100.0,118,37.8,118
Chandler Dolphin,60187,C,UTAH ST,9,0,329,63.9,100.0,178,57.2,178,64.6,1,100.0,311,311,63.4,100.0,106,34.1,106
Peter Skoronski,129737,T,NWESTERN,9,0,256,69.2,100.0,163,52.4,163,77.0,0,100.0,311,311,79.3,100.0,117,37.6,117
Ethan Wiederkehr,59969,T,NWESTERN,9,0,256,58.9,100.0,163,52.4,163,57.3,0,100.0,311,311,56.3,100.0,117,37.6,117
Will McDonald,97835,G,COAST CAR,9,0,141,66.5,100.0,213,68.7,213,67.1,1,100.0,310,310,66.0,100.0,76,24.5,76
Christian Duffie,77484,T,KANSAS ST,9,0,199,62.9,100.0,182,58.7,182,64.7,0,100.0,310,310,61.1,100.0,108,34.8,108
Dorian Hinton,98283,G,FAU,9,0,165,51.3,100.0,106,34.3,106,50.9,3,100.0,309,309,52.7,100.0,177,57.3,177
Brevyn Spann-Ford,84006,TE,MINNESOTA,9,0,225,82.7,100.0,132,42.9,132,83.0,1,100.0,308,308,81.0,100.0,163,52.9,163
Dylan Deatherage,60242,T,W MICHIGAN,10,0,347,62.5,100.0,100,32.5,100,61.6,1,100.0,308,308,63.1,100.0,181,58.8,181
Addison West,98272,G,W MICHIGAN,10,1,347,69.2,100.0,101,32.9,101,67.2,2,100.0,307,307,63.4,100.0,180,58.6,180
Nolan Potter,77521,T,N ILLINOIS,9,0,254,57.3,100.0,178,58.0,178,64.7,0,100.0,307,307,73.2,100.0,117,38.1,117
Will Rykard,97849,C,UAB,9,0,321,54.4,100.0,92,30.1,92,52.9,0,100.0,306,306,53.0,100.0,205,67.0,205
Kadeem Telfort,59680,T,UAB,8,0,321,62.4,100.0,85,27.8,85,66.2,2,100.0,306,306,67.9,100.0,213,69.6,213
Anton Harrison,122929,T,OKLAHOMA,9,0,261,66.2,100.0,151,49.3,151,65.0,0,100.0,306,306,62.2,100.0,141,46.1,141
Trey Knox,98359,TE,ARKANSAS,9,0,111,72.9,100.0,45,14.7,45,75.9,1,100.0,306,306,68.0,100.0,232,75.8,232
Cooper Beebe,99434,G,KANSAS ST,9,0,199,74.9,100.0,180,59.0,180,72.9,0,100.0,305,305,67.9,100.0,104,34.1,104
Evan Buss,130543,T,N ILLINOIS,10,0,254,49.1,100.0,183,60.0,183,50.2,1,100.0,305,305,55.2,100.0,108,35.4,108
Julian Pearl,82282,T,ILLINOIS,8,0,187,61.4,100.0,98,32.2,98,63.7,0,100.0,304,304,64.2,100.0,174,57.2,174
Jacob Gideon,72705,C,W MICHIGAN,10,0,347,68.4,100.0,98,32.2,98,66.3,0,100.0,304,304,67.8,100.0,180,59.2,180
Brady Hunt,145631,TE,BALL ST,10,0,117,39.3,100.0,92,30.4,92,44.6,1,100.0,303,303,59.7,100.0,183,60.4,183
Tyler Stephens,138468,G,JAMES MAD,8,0,197,57.1,100.0,75,24.8,75,58.3,0,100.0,302,302,60.0,100.0,202,66.9,202
Darren Grainger,78496,QB,GA STATE,9,0,175,60.0,69.1,56,18.5,81,60.0,1,81.0,302,373,60.0,87.7,236,78.1,269
Cade Beresford,81934,T,BOISE ST,9,0,120,58.6,100.0,125,41.4,125,70.1,0,100.0,302,302,79.5,100.0,161,53.3,161
Blake Shapen,122282,QB,BAYLOR,9,0,118,60.0,97.8,91,30.1,93,60.0,0,93.2,302,324,60.0,97.0,193,63.9,199
Tanner Morris,102305,C,JAMES MAD,8,0,197,64.4,100.0,75,24.8,75,55.2,0,100.0,302,302,55.4,100.0,202,66.9,202
Kendall Major,100243,G,TOLEDO,10,1,316,54.5,100.0,216,71.5,216,53.4,2,100.0,302,302,51.2,100.0,57,18.9,57
Ethan Mottinger,128100,G,UMASS,8,0,216,61.0,100.0,222,73.5,222,57.0,1,100.0,302,302,52.3,100.0,68,22.5,68
Anderson Hardy,81549,T,APP STATE,9,0,108,79.7,100.0,98,32.6,98,69.3,2,100.0,301,301,62.0,100.0,187,62.1,187
AJ Gillie,98043,G,LA LAFAYET,10,0,207,58.9,100.0,66,22.0,66,72.6,0,100.0,300,300,74.6,100.0,219,73.0,219
Tyshawn Wyatt,138471,T,JAMES MAD,8,0,197,45.6,100.0,74,24.7,74,57.7,2,100.0,300,300,62.8,100.0,201,67.0,201
X'Zauvea Gadlin,77580,T,LIBERTY,9,0,206,60.2,100.0,146,48.7,146,74.5,0,100.0,300,300,88.5,100.0,130,43.3,130
Cole Snyder,97617,QB,BUFFALO,10,0,126,60.0,90.4,104,34.7,115,60.2,0,85.5,300,351,60.2,88.2,195,65.0,221
Keaton Bills,100524,G,UTAH,9,0,328,56.9,100.0,105,35.1,105,68.1,0,100.0,299,299,70.6,100.0,181,60.5,181
Ahofitu Maka,100803,C,UTSA,9,0,331,60.5,100.0,72,24.1,72,58.5,1,100.0,299,299,59.0,100.0,198,66.2,198
Braeden Daniels,81891,T,UTAH,9,0,328,49.2,100.0,105,35.1,105,65.8,0,100.0,299,299,73.9,100.0,181,60.5,181
Kendrick Sartor,59825,T,MARSHALL,9,0,214,47.2,100.0,58,19.4,58,60.1,0,99.7,299,300,65.2,100.0,214,71.6,214
Brian Cobbs,84285,WR,UTAH ST,9,0,329,61.6,100.0,169,56.5,169,54.0,0,100.0,299,299,63.3,100.0,107,35.8,107
Adrein Strickland,147205,T,S ALABAMA,9,0,288,57.9,100.0,87,29.2,87,57.1,1,100.0,298,298,60.4,100.0,200,67.1,200
Zy Crisler,158202,G,ILLINOIS,9,0,187,55.4,100.0,87,29.2,87,49.5,0,100.0,298,298,48.0,100.0,181,60.7,181
Axel Ruschmeyer,55236,G,MINNESOTA,9,0,225,61.0,100.0,122,40.9,122,73.2,0,100.0,298,298,78.4,100.0,165,55.4,165
Will Putnam,99655,C,CLEMSON,9,0,140,66.3,100.0,118,39.6,118,63.0,0,100.0,298,298,62.7,100.0,143,48.0,143
Justin McGriff,84325,WR,UTAH ST,9,0,329,60.3,100.0,171,57.6,171,56.8,0,100.0,297,297,69.5,100.0,108,36.4,108
James Jackson,56723,C,S ALABAMA,9,0,288,65.5,100.0,90,30.3,90,64.4,1,100.0,297,297,64.8,100.0,198,66.7,198
Brandon Coleman,123068,T,TCU,9,0,305,80.7,100.0,103,34.8,103,82.0,0,100.0,296,296,71.3,100.0,153,51.7,153
Walker Parks,122156,G,CLEMSON,9,0,140,57.5,100.0,118,39.9,118,59.5,0,100.0,296,296,61.6,100.0,141,47.6,141
Steve Avila,77319,G,TCU,9,0,305,53.8,100.0,103,34.8,103,67.5,0,100.0,296,296,78.5,100.0,153,51.7,153
Cade Bennett,122956,G,S DIEGO ST,9,0,284,53.5,100.0,138,46.6,138,57.0,0,100.0,296,296,60.5,100.0,143,48.3,143
Tommy DeVito,60545,QB,ILLINOIS,9,0,187,60.1,94.4,101,34.1,107,60.1,0,90.8,296,326,60.1,97.9,183,61.8,187
Alan Ali,60053,C,TCU,9,0,305,60.9,100.0,103,34.8,103,66.9,0,100.0,296,296,70.9,100.0,154,52.0,154
Cole Potts,138463,G,JAMES MAD,8,0,197,51.3,100.0,73,24.7,73,60.0,0,100.0,295,295,64.3,100.0,197,66.8,197
George Johnson III,101696,WR,UMASS,9,0,216,59.6,98.6,209,70.8,212,66.4,0,98.3,295,300,64.5,100.0,81,27.5,81
Tai Lavatai,121854,QB,NAVY,8,0,237,60.1,72.5,129,43.9,178,60.1,1,73.7,294,399,60.2,60.0,30,10.2,50
Cooper Hodges,81548,T,APP STATE,9,0,108,67.8,100.0,96,32.7,96,82.2,1,100.0,294,294,85.3,100.0,182,61.9,182
Alama Uluave,81814,C,S DIEGO ST,9,0,284,63.5,100.0,138,46.9,138,60.2,2,100.0,294,294,56.4,100.0,141,48.0,141
Jordan McFadden,77578,T,CLEMSON,9,0,140,61.9,100.0,115,39.1,115,72.5,0,100.0,294,294,76.7,100.0,142,48.3,142
Jaxson Dart,146409,QB,OLE MISS,9,0,226,60.0,74.8,116,39.5,155,60.0,0,82.4,294,357,60.0,95.5,171,58.2,179
Jacob Likes,101023,C,MEMPHIS,10,0,218,61.5,100.0,77,26.3,77,63.1,0,100.0,293,293,62.9,100.0,180,61.4,180
Dominick Puni,163815,G,KANSAS,9,0,198,64.3,100.0,190,64.8,190,67.0,1,100.0,293,293,68.8,100.0,81,27.6,81
Connor Tollison,146881,C,MISSOURI,9,0,229,49.6,100.0,120,41.0,120,47.0,2,100.0,293,293,51.5,100.0,143,48.8,143
Javon Foster,81748,T,MISSOURI,9,0,229,69.1,100.0,120,41.0,120,70.3,1,100.0,293,293,65.3,100.0,143,48.8,143
Matt Dale,98648,T,MEMPHIS,10,1,218,55.7,100.0,77,26.3,77,58.7,1,100.0,293,293,59.4,100.0,180,61.4,180
Chase Lundt,98515,T,UCONN,10,0,146,63.2,100.0,102,34.8,102,60.5,0,100.0,293,293,62.1,100.0,162,55.3,162
Corey Crooms,97276,WR,W MICHIGAN,10,0,347,60.0,100.0,96,32.8,96,59.6,0,99.7,293,294,61.9,100.0,174,59.4,174
Mike Novitsky,77545,C,KANSAS,9,0,198,64.1,100.0,190,64.8,190,71.8,1,100.0,293,293,79.7,100.0,81,27.6,81
Marcus Tate,144140,G,CLEMSON,9,0,140,58.9,100.0,115,39.4,115,62.3,0,100.0,292,292,65.0,100.0,140,47.9,140
Blake Miller,156248,T,CLEMSON,9,0,140,70.2,100.0,115,39.4,115,71.6,1,100.0,292,292,71.5,100.0,141,48.3,141
Caleb Rillos,155838,TE,AIR FORCE,9,0,101,67.2,100.0,124,42.5,124,71.7,1,100.0,292,292,84.3,100.0,30,10.3,30
Jordan Watkins,122730,WR,OLE MISS,9,0,226,64.7,99.2,129,44.3,130,61.9,1,99.7,291,292,64.2,100.0,147,50.5,147
Malaesala Aumavae-Laulu,100528,T,OREGON,9,0,264,69.4,100.0,190,65.3,190,72.7,1,100.0,291,291,76.7,100.0,72,24.7,72
