player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Roquan Smith,50892,LB,BLT,12,30,15.0,10.0,3,0,78.5,2,3,0,15,13,0.5
Ugo Amadi,49352,CB,NO,5,15,15.0,5.0,20,0,42.4,1,3,0,4,8,0.27
Akayleb Evans,65033,CB,MIN,7,15,15.0,7.5,18,0,72.9,1,2,0,14,7,0.93
Jalen Pitre,57737,S,HST,10,43,14.3,7.2,13,0,123.6,3,6,1,58,3,1.35
Jaquan Brisker,101665,S,CHI,10,42,14.0,8.4,6,0,99.6,3,5,0,57,7,1.36
Donovan Wilson,49408,S,DAL,10,42,14.0,14.0,9,0,118.8,3,3,0,41,26,0.98
Talanoa Hufanga,83903,S,SF,10,42,14.0,14.0,28,0,90.3,3,3,0,17,12,0.4
DeShon Elliott,28854,S,MIA,10,41,13.7,8.2,17,0,104.2,3,5,1,12,11,0.29
Jeremy Chinn,43179,S,CAR,7,66,13.2,9.4,5,0,141.1,5,7,1,67,45,1.02
Cam Taylor-Britt,83326,CB,CIN,8,26,13.0,6.5,7,0,109.4,2,4,1,25,4,0.96
Shaun Wade,55673,CB,NE,6,13,13.0,13.0,19,0,91.7,1,1,0,6,1,0.46
Robert Spillane,50918,LB,LV,10,26,13.0,13.0,23,0,118.8,2,2,0,25,16,0.96
Jalen Thompson,49116,S,ARZ,11,192,12.8,9.1,1,0,121.1,15,21,2,140,57,0.73
Vonn Bell,10695,S,CAR,8,38,12.7,7.6,5,0,73.8,3,5,0,26,24,0.68
Cobie Durant,79126,CB,LA,10,213,12.5,8.9,26,0,104.9,17,24,0,252,76,1.18
Kyle Hamilton,102684,S,BLT,12,212,12.5,6.8,3,0,71.6,17,31,1,97,66,0.46
Minkah Fitzpatrick,51206,S,PIT,8,74,12.3,6.2,25,0,62.2,6,12,0,53,27,0.72
Andrew Van Ginkel,30267,ED,MIA,10,37,12.3,7.4,17,0,68.8,3,5,0,20,6,0.54
Russ Yeast,55629,S,LA,11,85,12.1,7.1,26,0,75.7,7,12,0,72,38,0.85
Zaire Franklin,49834,LB,IND,10,36,12.0,7.2,14,0,118.3,3,5,1,32,21,0.89
Adrian Phillips,9177,S,NE,7,12,12.0,12.0,19,0,79.2,1,1,0,2,-2,0.17
Drew Sanders,123933,LB,DEN,5,12,12.0,12.0,10,0,104.2,1,1,0,9,15,0.75
Eric Murray,10740,S,HST,4,12,12.0,6.0,13,0,89.6,1,2,0,22,10,1.83
Marshon Lattimore,11766,CB,NO,7,12,12.0,6.0,20,0,95.8,1,2,0,34,16,2.83
Joey Porter Jr.,101364,CB,PIT,6,24,12.0,12.0,25,0,106.3,2,2,0,19,4,0.79
Rayshawn Jenkins,11868,S,JAX,12,84,12.0,7.6,15,0,87.7,7,11,0,86,29,1.02
Grant Delpit,60685,S,CLV,12,108,12.0,10.8,8,0,102.1,9,10,0,85,51,0.79
Tony Adams,55953,S,NYJ,10,106,11.8,9.6,22,0,117.8,9,11,0,135,23,1.27
Cody Barton,50727,LB,WAS,8,23,11.5,7.7,32,0,75.7,2,3,0,13,2,0.57
Jordan Poyer,8000,S,BUF,11,92,11.5,9.2,4,0,134.2,8,10,1,82,27,0.89
Antonio Hamilton Sr.,11353,CB,ARZ,5,46,11.5,9.2,1,0,90.0,4,5,0,28,37,0.61
Nate Landman,57788,LB,ATL,8,23,11.5,7.7,2,0,109.7,2,3,0,40,29,1.74
Kamren Curl,55800,S,WAS,13,103,11.4,7.4,32,0,75.0,9,14,0,65,35,0.63
Bobby Wagner,7050,LB,SEA,10,34,11.3,8.5,29,0,100.0,3,4,0,34,25,1.0
Devon Witherspoon,101388,CB,SEA,9,223,11.2,7.4,29,1,83.5,20,30,1,206,102,0.92
Andrew Wingard,49268,S,JAX,4,11,11.0,11.0,15,0,83.3,1,1,0,4,1,0.36
Michael Davis,12040,CB,LAC,5,11,11.0,5.5,27,0,68.8,1,2,0,12,17,1.09
Eric Garror,83274,CB,TEN,4,77,11.0,5.5,31,0,81.0,7,14,1,45,11,0.58
Jerry Jacobs,83025,CB,DET,6,11,11.0,11.0,11,0,87.5,1,1,0,5,1,0.45
Jack Gibbens,57662,LB,TEN,7,11,11.0,5.5,31,0,62.5,1,2,0,9,13,0.82
Richie Grant,43196,S,ATL,12,77,11.0,5.9,2,0,76.1,7,13,0,91,17,1.18
Jordan Hicks,9517,LB,MIN,5,11,11.0,11.0,18,0,87.5,1,1,0,5,1,0.45
Isaiah McDuffie,57754,LB,GB,7,44,11.0,8.8,12,0,90.8,4,5,0,29,25,0.66
Cameron Mitchell,97340,CB,CLV,8,66,11.0,8.3,8,0,92.2,6,8,0,53,25,0.8
Justin Evans,11805,S,PHI,3,22,11.0,4.4,24,0,99.2,2,5,1,29,16,1.32
Mike Ford,50535,CB,CLV,4,22,11.0,7.3,8,0,70.1,2,3,0,9,9,0.41
Essang Bassey,45258,CB,LAC,7,131,10.9,8.7,27,0,94.4,12,15,0,100,52,0.76
Nick Scott,49012,S,CIN,11,54,10.8,7.7,7,0,148.2,5,7,1,79,23,1.46
Taron Johnson,49511,CB,BUF,12,335,10.8,9.1,4,0,120.8,31,37,3,241,139,0.72
Jamin Davis,57905,LB,WAS,13,54,10.8,7.7,32,0,93.8,5,7,0,54,38,1.0
Tremaine Edmunds,50905,LB,CHI,7,32,10.7,10.7,6,0,100.0,3,3,0,24,1,0.75
Micah Hyde,7941,S,BUF,11,96,10.7,9.6,4,0,158.3,9,10,2,147,27,1.53
Dax Hill,97519,S,CIN,12,95,10.6,5.6,7,0,112.4,9,17,2,110,63,1.16
Logan Wilson,29623,LB,CIN,11,42,10.5,7.0,7,0,84.7,4,6,0,39,13,0.93
Mykal Walker,57834,LB,PIT,3,21,10.5,7.0,25,0,88.2,2,3,0,22,4,1.05
Arthur Maulet,12224,CB,BLT,10,168,10.5,7.3,3,1,77.8,16,23,0,198,116,1.18
Tyler Hall,43958,CB,LV,6,73,10.4,8.1,23,0,87.5,7,9,0,45,35,0.62
Greg Newsome II,83341,CB,CLV,10,166,10.4,5.9,8,0,87.5,16,28,1,174,96,1.05
Kerby Joseph,83239,S,DET,10,92,10.2,5.8,11,1,59.4,9,16,0,140,67,1.52
Justin Bethel,7654,CB,MIA,7,61,10.2,8.7,17,0,137.2,6,7,2,52,18,0.85
Derwin James Jr.,51368,S,LAC,11,102,10.2,10.2,27,0,117.1,10,10,0,121,64,1.19
E.J. Speed,94351,LB,IND,12,61,10.2,6.8,14,0,70.1,6,9,0,27,12,0.44
Jeremiah Owusu-Koramoah,58089,LB,CLV,6,10,10.0,10.0,8,0,83.3,1,1,0,4,9,0.4
Roger McCreary,83176,CB,TEN,10,219,10.0,6.4,31,0,87.5,22,34,0,257,146,1.17
Nick McCloud,49535,CB,NYG,5,10,10.0,5.0,21,0,56.3,1,2,0,6,4,0.6
Isaiah Simmons,42451,LB,NYG,10,30,10.0,10.0,21,0,108.3,3,3,0,30,26,1.0
Amani Hooker,51378,S,TEN,11,160,10.0,8.4,31,1,131.9,16,19,2,260,139,1.63
Malik Hooker,11770,S,DAL,9,20,10.0,10.0,9,0,118.8,2,2,0,50,27,2.5
Micah McFadden,81246,LB,NYG,7,10,10.0,10.0,21,0,95.8,1,1,0,7,10,0.7
Jaylen Watson,131960,CB,KC,6,10,10.0,10.0,16,0,79.2,1,1,0,0,3,0.0
Kevon Seymour,10852,CB,BLT,2,10,10.0,5.0,3,0,56.3,1,2,0,1,2,0.1
Benjamin St-Juste,56061,CB,WAS,13,218,9.9,6.8,32,0,99.3,22,32,1,227,126,1.04
Danny Johnson,49379,CB,WAS,6,127,9.8,7.5,32,0,157.1,13,17,2,214,159,1.69
Ja'Sir Taylor,55426,CB,LAC,10,264,9.8,6.3,27,1,77.6,27,42,0,321,156,1.22
James Bradberry,10696,CB,PHI,9,78,9.8,7.1,24,0,129.0,8,11,1,95,30,1.22
Byron Murphy Jr.,44027,CB,MIN,12,153,9.6,6.1,18,1,118.3,16,25,3,240,116,1.57
Kaden Elliss,51485,LB,ATL,12,48,9.6,6.9,2,0,89.0,5,7,0,46,31,0.96
Elijah Molden,56290,S,TEN,10,86,9.6,7.2,31,0,109.0,9,12,1,48,44,0.56
Devin White,43089,LB,TB,11,19,9.5,9.5,30,0,100.0,2,2,0,16,7,0.84
Ja'Quan McMillian,100931,CB,DEN,10,246,9.5,5.5,10,2,85.7,26,45,4,263,168,1.07
Kenny Moore II,51596,CB,IND,12,334,9.5,7.3,14,2,70.2,35,46,0,252,167,0.75
Harrison Smith,7641,S,MIN,12,75,9.4,5.4,18,0,68.8,8,14,0,64,43,0.85
Lavonte David,7060,LB,TB,10,47,9.4,6.7,30,0,89.0,5,7,0,46,11,0.98
Kader Kohou,156070,CB,MIA,10,267,9.2,8.3,17,0,115.2,29,32,2,213,128,0.8
Garrett Williams,99723,CB,ARZ,7,165,9.2,6.9,1,1,81.1,18,24,1,115,77,0.7
Jevon Holland,83873,S,MIA,10,64,9.1,6.4,17,0,80.4,7,10,0,48,24,0.75
Deommodore Lenoir,55686,CB,SF,9,182,9.1,7.6,28,0,119.4,20,24,1,224,143,1.23
Brian Branch,123907,CB,DET,10,234,9.0,6.7,11,1,116.3,26,35,5,207,84,0.88
Christian Izien,83360,CB,TB,12,269,9.0,6.9,30,2,103.9,30,39,3,313,207,1.16
Jamal Adams,11761,S,SEA,8,90,9.0,6.9,29,0,94.4,10,13,0,88,31,0.98
Rudy Ford,11963,S,GB,8,54,9.0,4.9,12,1,58.5,6,11,1,49,27,0.91
Rodney McLeod,7271,S,CLV,9,27,9.0,5.4,8,0,71.3,3,5,0,23,18,0.85
Asante Samuel Jr.,76625,CB,LAC,3,18,9.0,6.0,27,0,109.7,2,3,0,43,18,2.39
Paulson Adebo,52280,CB,NO,8,18,9.0,3.6,20,0,47.9,2,5,0,11,1,0.61
Isaac Yiadom,49355,CB,NO,4,9,9.0,9.0,20,0,79.2,1,1,0,3,7,0.33
Bradley Roby,8666,CB,PHI,5,108,9.0,5.1,24,0,62.2,12,21,0,62,48,0.57
Zaven Collins,77190,ED,ARZ,5,9,9.0,4.5,1,0,79.2,1,2,0,17,2,1.89
Nicholas Morrow,51674,LB,PHI,10,53,8.8,5.9,24,0,98.4,6,9,0,88,46,1.66
Grayland Arnold,43528,CB,HST,4,70,8.8,7.0,13,0,95.4,8,10,0,69,32,0.99
Mike Hilton,10898,CB,CIN,12,292,8.8,6.0,7,1,78.7,33,49,0,341,158,1.17
Tre Herndon,50380,CB,JAX,11,281,8.8,7.2,15,0,122.2,32,39,2,360,180,1.28
Dennis Gardeck,66928,ED,ARZ,12,26,8.7,6.5,1,0,77.1,3,4,0,10,20,0.38
Divine Deablo,42208,LB,LV,9,26,8.7,8.7,23,0,118.8,3,3,0,41,21,1.58
Kyler Gordon,83451,CB,CHI,8,198,8.6,6.2,6,1,87.1,23,32,1,213,77,1.08
Marcus Maye,11794,S,NO,7,43,8.6,6.1,20,1,55.4,5,7,0,56,55,1.3
Darius Rush,84416,S,PIT,2,17,8.5,8.5,25,0,118.8,2,2,0,35,6,2.06
Tracy Walker III,51266,S,DET,10,67,8.4,6.1,11,0,122.3,8,11,3,53,16,0.79
Jimmie Ward,8665,S,HST,7,101,8.4,6.7,13,1,62.8,12,15,0,86,59,0.85
Chandon Sullivan,49349,CB,PIT,12,108,8.3,6.0,25,1,88.2,13,18,1,132,49,1.22
Patrick Queen,57941,LB,BLT,12,58,8.3,6.4,3,0,97.7,7,9,0,67,25,1.16
Mike Hughes,34057,CB,ATL,4,33,8.3,5.5,2,0,122.9,4,6,1,37,9,1.12
Tre'von Moehrig,77847,S,LV,12,58,8.3,7.3,23,0,124.5,7,8,1,35,34,0.6
Eli Ricks,124109,CB,PHI,8,99,8.3,5.2,24,0,106.9,12,19,1,158,74,1.6
Deion Jones,10686,LB,CAR,8,25,8.3,6.3,5,0,108.3,3,4,0,42,14,1.68
Jayron Kearse,10878,S,DAL,11,82,8.2,6.3,9,0,93.4,10,13,0,85,25,1.04
Kenneth Murray Jr.,58099,LB,LAC,12,41,8.2,5.9,27,0,100.3,5,7,0,65,20,1.59
Jourdan Lewis,11846,CB,DAL,11,263,8.2,5.8,9,0,118.7,32,45,3,379,155,1.44
Geno Stone,55967,S,BLT,12,57,8.1,5.7,3,1,43.3,7,10,0,54,22,0.95
David Long Jr.,29367,LB,MIA,12,89,8.1,6.4,17,0,112.2,11,14,0,153,62,1.72
Christian Harris,98996,LB,HST,10,40,8.0,5.0,13,0,83.3,5,8,0,56,59,1.4
Juanyeh Thomas,76655,S,DAL,5,24,8.0,4.8,9,0,104.2,3,5,1,9,4,0.38
Nik Needham,50356,CB,MIA,4,24,8.0,8.0,17,0,84.7,3,3,0,13,9,0.54
John Johnson III,11847,S,LA,6,16,8.0,5.3,26,0,77.1,2,3,0,14,12,0.88
Eric Wilson,38587,LB,GB,4,8,8.0,8.0,12,0,95.8,1,1,0,7,6,0.88
Chidobe Awuzie,11815,CB,CIN,11,32,8.0,6.4,7,0,150.4,4,5,1,53,7,1.66
Trent McDuffie,72191,CB,KC,12,229,7.9,5.9,16,0,112.1,29,39,2,290,83,1.27
Myles Bryant,43336,CB,NE,12,259,7.8,6.6,19,1,105.8,33,39,2,306,137,1.18
Darnell Savage,34247,S,GB,7,31,7.8,6.2,12,0,85.8,4,5,0,23,15,0.74
Andre Cisco,76641,S,JAX,11,46,7.7,5.8,15,0,153.1,6,8,1,94,54,2.04
Quay Walker,82547,LB,GB,10,23,7.7,7.7,12,0,100.0,3,3,0,24,7,1.04
Josey Jewell,50720,LB,DEN,9,38,7.6,6.3,10,0,114.6,5,6,0,69,33,1.82
Tyrann Mathieu,7850,S,NO,11,45,7.5,4.1,20,1,72.9,6,11,1,87,81,1.93
Zyon McCollum,66769,CB,TB,8,30,7.5,3.8,30,0,88.0,4,8,0,85,51,2.83
Cor'Dale Flott,98834,CB,NYG,9,173,7.5,4.9,21,1,89.7,23,35,2,216,158,1.25
Markquese Bell,56033,LB,DAL,9,30,7.5,5.0,9,0,93.1,4,6,0,51,51,1.7
C.J. Gardner-Johnson,49371,S,DET,2,15,7.5,7.5,11,0,97.9,2,2,0,15,2,1.0
Keisean Nixon,56167,CB,GB,12,313,7.5,5.8,12,1,92.0,42,54,1,348,194,1.11
Kevin Byard,10698,S,PHI,11,128,7.5,6.1,24,0,117.3,17,21,1,175,74,1.37
Troy Hill,9881,CB,CAR,12,178,7.4,4.8,5,1,88.8,24,37,2,230,150,1.29
Will Harris,51336,CB,DET,6,74,7.4,5.7,11,1,78.4,10,13,0,138,41,1.86
Julian Love,51081,S,SEA,11,74,7.4,4.9,29,1,91.0,10,15,1,140,41,1.89
Quentin Lake,56245,S,LA,10,118,7.4,5.1,26,0,83.2,16,23,0,128,52,1.08
Xavier McKinney,55775,S,NYG,12,67,7.4,7.4,21,0,98.6,9,9,0,69,79,1.03
Darius Slay,7817,CB,PHI,7,22,7.3,3.7,24,0,84.0,3,6,0,58,27,2.64
Artie Burns,10659,CB,SEA,4,73,7.3,5.2,29,0,94.6,10,14,0,111,63,1.52
Jordan Fuller,45326,S,LA,12,58,7.3,4.8,26,0,86.5,8,12,0,83,57,1.43
Stephon Gilmore,7016,CB,DAL,10,29,7.3,4.1,9,0,105.4,4,7,1,27,9,0.93
Carlton Davis III,49335,CB,TB,9,29,7.3,4.8,30,0,105.6,4,6,0,69,30,2.38
Amik Robertson,55619,CB,LV,6,57,7.1,4.1,23,0,98.8,8,14,1,85,59,1.49
Miles Killebrew,10745,LB,PIT,3,7,7.0,3.5,25,0,95.8,1,2,0,29,3,4.14
Ja'Whaun Bentley,50966,LB,NE,6,7,7.0,7.0,19,0,79.2,1,1,0,3,2,0.43
Jabrill Peppers,11780,S,NE,12,56,7.0,4.7,19,0,72.9,8,12,0,44,37,0.79
Brandon Jones,43049,S,MIA,5,7,7.0,7.0,17,0,79.2,1,1,0,2,0,0.29
Dane Belton,101398,S,NYG,7,14,7.0,7.0,21,0,118.8,2,2,0,51,22,3.64
J.C. Jackson,42781,CB,NE,9,28,7.0,4.0,19,0,101.5,4,7,0,87,40,3.11
Christian Elliss,61853,LB,PHI,3,7,7.0,7.0,24,0,118.8,1,1,0,25,14,3.57
Elandon Roberts,10848,LB,PIT,9,21,7.0,5.3,25,0,116.7,3,4,0,61,18,2.9
Blake Cashman,35413,LB,HST,9,42,7.0,3.8,13,0,90.3,6,11,1,27,31,0.64
Carrington Valentine,53750,CB,GB,5,7,7.0,7.0,12,0,100.0,1,1,0,8,0,1.14
Johnathan Abram,34646,S,NO,2,7,7.0,7.0,20,0,118.8,1,1,0,42,36,6.0
DeMarcco Hellams,98863,S,ATL,4,7,7.0,7.0,2,0,79.2,1,1,0,1,2,0.14
K'Von Wallace,42467,S,TEN,8,62,6.9,4.8,31,1,57.2,9,13,0,92,46,1.48
Julian Blackmon,49434,S,IND,12,88,6.8,4.9,14,0,90.0,13,18,0,120,83,1.36
Kyzir White,44485,LB,ARZ,9,27,6.8,4.5,1,0,96.5,4,6,0,56,57,2.07
Dee Alford,110542,CB,ATL,11,243,6.8,4.8,2,0,102.2,36,51,2,346,196,1.42
DJ Turner II,101376,CB,CIN,11,34,6.8,3.8,7,0,86.8,5,9,0,83,42,2.44
Ar'Darius Washington,77848,CB,BLT,2,74,6.7,5.3,3,0,114.6,11,14,1,81,57,1.09
Quandre Diggs,9633,S,SEA,7,20,6.7,6.7,29,0,87.5,3,3,0,15,4,0.75
Christian Rozeboom,49862,LB,LA,10,33,6.6,4.7,26,0,129.2,5,7,1,47,34,1.42
Isaiah Oliver,50393,CB,SF,11,219,6.6,6.1,28,1,112.5,33,36,3,256,93,1.17
Alex Anzalone,11831,LB,DET,11,53,6.6,4.8,11,0,86.6,8,11,0,63,23,1.19
Adoree' Jackson,11773,CB,NYG,9,59,6.6,5.9,21,0,118.8,9,10,0,137,102,2.32
Chad Muma,75818,LB,JAX,3,13,6.5,6.5,15,0,89.6,2,2,0,11,9,0.85
Ryan Neal,49132,S,TB,10,52,6.5,6.5,30,0,155.7,8,8,1,95,52,1.83
Jamel Dean,34918,CB,TB,7,13,6.5,6.5,30,0,158.3,2,2,1,82,43,6.31
Terrel Bernard,57739,LB,BUF,10,26,6.5,6.5,4,0,110.4,4,4,0,42,42,1.62
Keanu Neal,10651,S,PIT,9,71,6.5,4.2,25,0,89.8,11,17,0,138,72,1.94
Alontae Taylor,83469,CB,NO,12,307,6.5,4.4,20,0,103.3,47,70,4,441,212,1.44
Anthony Walker Jr.,11916,LB,CLV,8,13,6.5,6.5,8,0,116.7,2,2,0,24,20,1.85
Tavierre Thomas,66931,CB,HST,7,185,6.4,5.1,13,0,112.2,29,36,1,313,158,1.69
Brandin Echols,98900,CB,NYJ,7,70,6.4,5.0,22,1,66.1,11,14,0,98,64,1.4
Ernest Jones,81399,LB,LA,8,19,6.3,4.8,26,0,108.3,3,4,0,42,34,2.21
Kareem Jackson,5545,S,DEN,8,43,6.1,4.8,10,0,129.6,7,9,1,56,17,1.3
Jordyn Brooks,50851,LB,SEA,12,43,6.1,4.8,29,0,97.2,7,9,0,66,46,1.53
Mike Edwards,51282,S,KC,11,43,6.1,4.8,16,0,118.8,7,9,0,117,24,2.72
Dre Greenlaw,51503,LB,SF,11,61,6.1,3.8,28,0,90.6,10,16,1,60,46,0.98
Pete Werner,58093,LB,NO,11,49,6.1,4.5,20,0,85.8,8,11,0,61,29,1.24
Coby Bryant,55088,S,SEA,2,36,6.0,5.1,29,0,102.4,6,7,0,60,19,1.67
Troy Dye,28251,LB,MIN,3,6,6.0,6.0,18,0,79.2,1,1,0,0,5,0.0
Corey Ballentine,83833,CB,GB,4,6,6.0,2.0,12,0,42.4,1,3,0,6,0,1.0
Kyle Dugger,90621,S,NE,12,78,6.0,5.2,19,0,123.3,13,15,1,124,31,1.59
Jonathan Owens,66930,S,GB,9,48,6.0,5.3,12,0,106.0,8,9,0,85,47,1.77
Matt Milano,11918,LB,BUF,4,18,6.0,4.5,4,0,99.0,3,4,0,33,5,1.83
Dean Marlowe,9966,S,LAC,6,18,6.0,6.0,27,0,113.9,3,3,0,34,8,1.89
Joe Tryon-Shoyinka,58272,ED,TB,5,6,6.0,6.0,30,0,104.2,1,1,0,9,5,1.5
Quincy Williams,49779,LB,NYJ,12,82,5.9,4.3,22,0,101.4,14,19,1,93,72,1.13
