player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Dylan Parham,60953,G,LV,9,0,23,77.2,100.0,120,60.9,120,66.4,2,100.0,197,197,64.7,100.0,37,18.8,37
Courtland Sutton,48164,WR,DEN,9,0,10,50.1,100.0,57,29.1,57,49.5,1,99.5,196,197,77.0,100.0,118,60.2,118
Christian Darrisaw,77373,T,MIN,9,0,18,49.0,100.0,58,29.7,58,88.6,0,100.0,195,195,96.0,100.0,117,60.0,117
Justin Jefferson,61398,WR,MIN,9,0,18,67.4,100.0,55,28.2,55,60.0,0,99.0,195,197,58.2,100.0,121,62.1,121
Kirk Cousins,7102,QB,MIN,9,0,18,60.0,100.0,60,30.9,60,60.0,0,93.3,194,208,60.0,99.2,122,62.9,123
Olamide Zaccheaus,44920,WR,ATL,10,0,2,50.2,98.0,50,25.8,51,51.6,0,99.5,194,195,56.1,100.0,139,71.6,139
Jimmy Garoppolo,8697,QB,SF,8,0,28,60.0,98.6,68,35.1,69,60.0,0,92.8,194,209,60.0,99.2,117,60.3,118
D.J. Humphries,9457,T,ARZ,8,0,1,62.5,100.0,92,47.7,92,57.5,1,100.0,193,193,55.1,100.0,71,36.8,71
Derek Carr,8671,QB,LV,9,0,23,60.0,100.0,123,64.1,123,60.0,0,96.0,192,200,60.0,100.0,37,19.3,37
Joe Thuney,10712,G,KC,9,0,16,61.1,100.0,55,28.6,55,71.8,2,100.0,192,192,71.8,100.0,112,58.3,112
Davis Mills,52269,QB,HST,9,0,13,60.0,100.0,99,51.6,99,60.0,0,96.5,192,199,60.0,97.8,89,46.4,91
Lamar Jackson,46416,QB,BLT,9,0,3,60.0,71.1,128,66.7,180,60.1,0,73.3,192,262,60.0,94.3,50,26.0,53
Kenyon Green,99052,G,HST,9,1,13,55.0,100.0,90,47.4,90,52.6,1,100.0,190,190,53.6,100.0,92,48.4,92
Kyle Pitts,83964,TE,ATL,9,0,2,52.0,100.0,53,28.2,53,52.0,0,99.5,188,189,54.0,99.2,125,66.5,126
Creed Humphrey,59996,C,KC,9,0,16,57.6,100.0,54,28.7,54,83.8,0,100.0,188,188,89.9,100.0,112,59.6,112
Dion Dawkins,11818,T,BUF,9,0,4,58.8,100.0,100,53.5,100,64.0,1,100.0,187,187,64.8,100.0,50,26.7,50
Will Dissly,30762,TE,SEA,10,0,29,53.6,100.0,47,25.1,47,65.7,0,100.0,187,187,63.9,100.0,115,61.5,115
Chris Manhertz,10211,TE,JAX,10,0,15,62.3,100.0,79,42.5,79,62.3,1,100.0,186,186,62.2,100.0,92,49.5,92
Rob Havenstein,9490,T,LA,9,0,26,61.9,100.0,67,36.0,67,66.4,0,100.0,186,186,69.2,100.0,95,51.1,95
Adam Thielen,8288,WR,MIN,9,0,18,43.2,100.0,50,26.9,50,47.6,1,100.0,186,186,65.9,100.0,115,61.8,115
Will Hernandez,46180,G,ARZ,9,0,1,71.2,100.0,89,47.8,89,60.3,2,100.0,186,186,54.0,100.0,71,38.2,71
Hunter Henry,10669,TE,NE,9,0,19,49.6,100.0,88,47.3,88,49.8,0,100.0,186,186,57.8,100.0,66,35.5,66
Lloyd Cushenberry III,41924,C,DEN,8,1,10,45.7,100.0,59,31.7,59,52.7,3,100.0,186,186,49.3,100.0,108,58.1,108
A.J. Cann,9500,G,HST,8,0,13,60.3,100.0,93,50.3,93,65.1,0,100.0,185,185,71.4,100.0,87,47.0,87
Justin Herbert,28237,QB,LAC,9,0,27,60.0,100.0,70,37.8,70,60.0,0,93.0,185,199,60.0,100.0,101,54.6,101
Equanimeous St. Brown,47967,WR,CHI,10,0,6,54.5,100.0,61,33.2,61,77.6,0,97.4,184,189,70.8,100.0,106,57.6,106
Isaiah Wynn,46048,T,NE,8,1,19,65.9,100.0,94,51.1,94,64.0,3,100.0,184,184,66.1,100.0,61,33.2,61
David Andrews,9948,C,NE,7,0,19,79.8,100.0,93,50.5,93,74.2,0,100.0,184,184,57.1,100.0,67,36.4,67
Allen Lazard,48135,WR,GB,8,0,12,51.2,100.0,66,35.9,66,35.8,1,100.0,184,184,53.5,100.0,111,60.3,111
Ryan Bates,28300,G,BUF,9,0,4,58.9,100.0,96,52.5,96,63.3,1,100.0,183,183,66.1,100.0,48,26.2,48
Orlando Brown Jr.,46227,T,KC,9,0,16,60.2,100.0,52,28.4,52,65.4,0,100.0,183,183,66.9,100.0,109,59.6,109
Trent Williams,5529,T,SF,6,0,28,73.9,100.0,67,36.6,67,88.4,0,100.0,183,183,91.9,100.0,93,50.8,93
Matt Pryor,46647,T,IND,10,0,14,49.5,100.0,71,39.0,71,48.8,1,100.0,182,182,55.5,100.0,98,53.8,98
Terron Armstead,7856,T,MIA,9,0,17,55.3,100.0,52,28.6,52,71.7,0,100.0,182,182,72.5,100.0,103,56.6,103
Nick Westbrook-Ikhine,47861,WR,TEN,9,0,31,60.9,100.0,64,35.2,64,71.6,1,100.0,182,182,59.3,100.0,108,59.3,108
Davante Adams,8688,WR,LV,9,0,23,58.4,100.0,116,63.7,116,61.8,1,98.4,182,185,56.1,100.0,34,18.7,34
Wyatt Teller,46131,G,CLV,7,0,8,75.0,100.0,96,52.7,96,87.6,2,100.0,182,182,91.3,100.0,62,34.1,62
David Njoku,11784,TE,CLV,7,0,8,64.3,100.0,99,54.7,99,62.8,0,99.5,181,182,64.8,100.0,61,33.7,61
Mack Hollins,11873,WR,LV,9,0,23,74.6,100.0,111,61.7,111,80.2,4,99.4,180,181,64.5,100.0,32,17.8,32
Russell Wilson,7077,QB,DEN,8,0,10,60.0,100.0,62,34.4,62,60.0,0,91.4,180,197,60.0,94.7,108,60.0,114
Yosh Nijman,60822,T,GB,9,0,12,57.1,100.0,69,38.3,69,51.4,1,100.0,180,180,46.2,100.0,102,56.7,102
T.J. Hockenson,40912,TE,MIN,9,0,18,42.7,100.0,89,49.7,89,57.3,2,100.0,179,179,66.3,100.0,76,42.5,76
Trey Pipkins,91462,T,LAC,8,0,27,64.2,100.0,66,37.3,66,48.2,1,100.0,177,177,48.0,100.0,86,48.6,86
Matt Ryan,4317,QB,IND,8,0,14,60.3,98.7,75,42.4,76,60.4,0,95.2,177,186,60.2,99.0,96,54.2,97
Parris Campbell,47940,WR,IND,10,0,14,66.3,100.0,69,39.2,69,53.3,0,98.9,176,178,56.2,100.0,99,56.3,99
Patrick Mahomes,11765,QB,KC,9,0,16,60.1,100.0,52,29.5,52,60.3,0,96.2,176,183,60.3,98.2,107,60.8,109
Scott Quessenberry,23918,C,HST,8,0,13,62.5,100.0,82,46.6,82,52.7,1,100.0,176,176,56.1,100.0,87,49.4,87
Joe Burrow,28022,QB,CIN,9,0,7,60.0,100.0,96,54.9,96,60.0,0,88.8,175,197,60.0,100.0,68,38.9,68
Noah Brown,11993,WR,DAL,8,0,9,50.2,100.0,74,42.3,74,49.2,0,100.0,175,175,62.1,100.0,81,46.3,81
Rodger Saffold,5558,G,BUF,9,0,4,50.8,100.0,94,54.0,94,47.3,0,100.0,174,174,46.4,100.0,47,27.0,47
Cameron Fleming,8775,T,DEN,7,0,10,90.3,100.0,57,32.9,57,82.1,0,100.0,173,173,75.3,100.0,98,56.6,98
Kyler Murray,38334,QB,ARZ,9,0,1,60.5,81.0,81,46.8,100,60.7,0,81.2,173,213,60.3,92.6,75,43.4,81
Evan Engram,11778,TE,JAX,10,0,15,55.2,98.6,72,41.6,73,50.8,0,99.4,173,174,51.8,100.0,75,43.4,75
Cody Whitehair,10690,G,CHI,6,0,6,55.5,100.0,57,33.1,57,65.8,0,100.0,172,172,73.5,100.0,95,55.2,95
Diontae Johnson,33441,WR,PIT,9,0,25,62.8,98.1,51,29.7,52,57.8,0,97.2,172,177,61.1,100.0,87,50.6,87
Connor McGovern,41714,G,DAL,7,0,9,51.8,100.0,64,37.2,64,48.8,1,100.0,172,172,46.9,100.0,79,45.9,79
Tyler Higbee,10744,TE,LA,9,0,26,47.8,100.0,66,38.4,66,44.3,0,100.0,172,172,46.9,100.0,83,48.3,83
Cooper Kupp,11824,WR,LA,9,0,26,67.4,100.0,66,38.6,66,50.7,0,95.0,171,180,74.6,100.0,92,53.8,92
Tyler Conklin,47124,TE,NYJ,9,0,22,52.5,100.0,58,34.1,58,48.3,0,99.4,170,171,58.2,100.0,85,50.0,85
Andrew Wylie,12333,T,KC,9,0,16,63.1,100.0,49,29.0,49,62.3,0,100.0,169,169,60.0,100.0,103,60.9,103
Allen Robinson II,8696,WR,LA,9,0,26,76.2,100.0,63,37.5,63,65.3,0,100.0,168,168,57.7,100.0,89,53.0,89
Cade Otton,61071,TE,TB,9,0,30,56.9,100.0,110,65.9,110,56.7,0,100.0,167,167,65.6,100.0,38,22.8,38
Alex Bars,47018,G,LV,7,0,23,47.2,100.0,98,59.4,98,38.9,0,100.0,165,165,40.8,100.0,30,18.2,30
Liam Eichenberg,41851,G,MIA,8,0,17,39.6,100.0,47,28.5,47,48.3,1,100.0,165,165,51.2,100.0,95,57.6,95
Donovan Smith,9467,T,TB,8,0,30,42.7,100.0,116,70.3,116,39.6,1,100.0,165,165,36.4,100.0,35,21.2,35
Tyler Larsen,9304,C,WAS,5,0,32,63.2,100.0,63,38.2,63,60.2,0,100.0,165,165,61.4,100.0,85,51.5,85
Jake Ferguson,61081,TE,DAL,9,0,9,54.3,100.0,71,43.3,71,55.1,0,100.0,164,164,67.8,100.0,77,47.0,77
Ryan Tannehill,7014,QB,TEN,7,0,31,60.7,100.0,63,38.4,63,60.6,0,91.1,164,180,60.3,98.0,97,59.1,99
Nate Herbig,28844,G,NYJ,6,0,22,48.9,100.0,63,38.4,63,52.0,2,100.0,164,164,54.3,100.0,81,49.4,81
Zach Ertz,7816,TE,ARZ,9,0,1,45.9,100.0,77,47.2,77,50.1,0,100.0,163,163,65.2,100.0,65,39.9,65
