player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Fletcher Cox,7018,DI,PHI,17,9,3.3,0,0,24,,56.4,78.1,62.0,49.0,44.8,11.1,4,1,257,260,5.4,14,23
Michael Brockers,7020,DI,DET,6,0,2.3,0,0,11,,51.3,81.3,55.2,50.4,37.2,0.0,0,0,62,62,4.8,3,4
Bruce Irvin,7021,ED,SEA,11,5,2.1,0,0,29,57.8,60.2,31.7,55.0,69.3,43.0,9.1,2,3,195,197,5.6,11,15
Melvin Ingram III,7024,ED,MIA,17,2,1.2,1,0,17,48.6,70.3,15.5,78.6,65.9,30.1,27.3,3,6,132,136,3.8,5,6
Chandler Jones,7027,ED,LV,15,9,2.3,1,1,23,59.7,63.8,69.1,60.4,65.5,37.7,20.0,7,2,274,276,4.7,13,19
Janoris Jenkins,7043,CB,SF,2,0,,0,0,28,47.4,49.1,74.7,,60.3,29.6,,0,0,9,9,0.0,0,0
Bobby Wagner,7050,LB,LA,17,33,2.8,0,0,26,77.9,90.7,87.5,79.7,91.1,91.0,2.4,2,1,419,437,7.4,31,50
Lavonte David,7060,LB,TB,17,17,2.9,0,0,30,88.5,84.1,67.1,65.5,73.5,72.4,8.8,5,2,404,416,6.4,26,35
Vinny Curry,7061,ED,NYJ,11,5,2.9,0,0,22,60.0,52.6,57.5,58.9,50.2,42.3,18.8,3,1,86,90,7.0,6,8
Casey Hayward Jr.,7064,CB,ATL,6,0,24.0,0,0,2,65.6,64.7,83.4,,55.2,33.7,25.0,1,0,115,119,0.9,1,3
Demario Davis,7079,LB,NO,17,27,4.0,0,0,20,79.8,82.7,71.6,85.9,73.6,56.0,12.5,10,1,464,479,5.4,25,43
Akiem Hicks,7090,DI,TB,11,5,2.0,0,0,30,58.2,61.9,52.5,58.6,65.7,50.1,9.5,2,2,163,168,8.0,13,14
Rodney McLeod,7271,S,IND,17,14,5.7,0,0,14,85.3,80.1,83.5,60.6,66.8,77.2,4.3,2,2,431,444,3.5,15,30
Michael Thomas,7279,S,CIN,2,0,7.0,0,0,7,64.3,58.6,73.9,57.6,51.0,80.6,0.0,0,0,9,9,0.0,0,1
Tashaun Gipson Sr.,7288,S,SF,17,9,7.2,0,0,28,58.0,67.2,89.7,58.2,89.5,91.2,0.0,0,0,348,356,0.9,3,15
Brandon Bolden,7469,HB,LV,1,0,,0,0,23,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Harrison Smith,7641,S,MIN,14,5,10.1,1,0,18,69.5,69.1,88.8,56.0,64.8,81.0,16.7,5,1,315,319,1.0,3,20
Josh Norman,7649,CB,CAR,2,1,4.5,0,0,5,51.7,54.0,78.4,,60.6,79.6,0.0,0,0,38,39,2.6,1,2
Justin Bethel,7654,CB,MIA,6,0,5.5,0,0,17,52.9,51.4,79.6,,47.9,57.3,33.3,2,1,20,23,0.0,0,4
Xavier Rhodes,7806,CB,BUF,2,0,6.0,0,0,4,52.7,51.1,78.7,,44.8,37.6,50.0,1,0,22,22,0.0,0,1
Darius Slay,7817,CB,PHI,17,3,13.6,0,0,24,77.4,73.1,87.6,,44.7,60.6,22.2,4,3,367,373,0.8,3,11
Johnathan Hankins,7830,DI,DAL,10,5,2.2,1,0,9,60.0,46.0,57.3,50.8,49.1,33.4,10.0,2,1,124,128,7.3,9,13
Jon Bostic,7831,LB,WAS,9,4,4.1,0,0,32,53.4,49.4,81.3,50.6,49.8,64.6,6.3,1,0,110,113,5.5,6,11
Jamie Collins Sr.,7833,LB,NE,3,1,,0,0,19,50.1,64.2,77.7,56.1,71.1,70.5,0.0,0,0,27,28,0.0,0,0
Tyrann Mathieu,7850,S,NO,17,13,9.1,0,1,20,87.9,81.2,86.6,70.7,62.9,65.4,11.3,6,2,463,477,2.4,11,34
John Jenkins,7863,DI,MIA,16,6,2.3,0,0,17,59.8,58.6,59.8,67.3,52.8,64.9,5.3,1,1,119,122,6.7,8,12
Logan Ryan,7864,S,TB,9,3,9.6,0,1,30,65.4,69.1,85.4,51.4,75.2,80.7,5.9,1,0,140,145,3.6,5,13
Duron Harmon,7872,S,LV,17,12,8.6,0,1,23,77.6,72.3,87.5,53.8,59.8,66.6,20.0,7,0,411,418,1.0,4,16
Brandon Williams,7875,DI,KC,5,1,,0,0,16,59.2,54.1,80.0,57.2,53.2,69.2,0.0,0,0,32,32,0.0,0,0
Akeem Spence,7882,DI,SF,7,5,5.0,0,0,28,59.5,43.3,81.7,46.3,47.5,35.2,20.0,2,0,69,70,2.9,2,3
William Gholston,7908,DI,TB,17,16,1.7,0,0,30,66.0,57.6,71.6,58.6,54.2,66.9,4.5,2,1,252,260,7.9,20,26
Oday Aboushi,7923,G,LA,1,0,,1,0,26,,60.0,60.0,,60.0,,,0,2,0,1,,0,0
Steven Means,7929,ED,BLT,2,0,22.0,0,0,3,60.0,75.7,75.6,65.1,73.2,72.4,0.0,0,0,9,10,0.0,0,1
A.J. Klein,7930,LB,BUF,4,2,1.3,0,0,4,47.1,47.7,77.8,60.7,54.2,49.7,25.0,2,0,43,45,9.3,4,4
Micah Hyde,7941,S,BUF,2,0,4.0,0,0,4,69.1,68.4,81.7,59.1,52.5,63.0,50.0,1,0,30,30,3.3,1,1
Jordan Poyer,8000,S,BUF,12,6,10.9,0,1,4,76.2,75.4,85.2,59.4,68.2,59.8,15.6,5,0,260,265,1.5,4,21
Nick Williams,8006,DI,NYG,8,8,2.7,0,0,21,60.0,59.9,83.7,52.7,63.2,76.8,5.0,1,0,100,104,6.0,6,11
Tony Jefferson,8361,S,NYG,6,1,9.5,0,0,21,77.0,65.3,80.6,44.4,35.4,64.5,25.0,1,0,19,20,0.0,0,2
Brandon Copeland,8378,ED,BLT,3,3,6.0,0,0,3,61.7,53.7,78.6,53.4,55.7,75.2,0.0,0,0,17,17,5.9,1,1
Chris Banjo,8419,S,ARZ,10,2,9.0,0,0,1,59.7,67.7,77.1,58.7,76.7,85.5,0.0,0,0,44,46,4.5,2,3
Nickell Robey-Coleman,8483,CB,LV,1,0,,0,0,23,67.8,64.2,72.8,52.4,60.0,,,0,0,3,3,0.0,0,0
Mike Purcell,8530,DI,DEN,17,15,2.3,0,0,10,55.4,67.7,74.3,58.6,69.9,30.0,13.7,7,1,257,274,8.2,21,29
Jadeveon Clowney,8636,ED,CLV,12,5,2.2,0,0,8,61.7,75.8,64.5,70.0,74.3,74.7,8.0,2,2,184,185,7.1,13,18
Khalil Mack,8640,ED,LAC,17,15,1.9,2,0,27,87.1,71.1,64.5,68.2,61.2,45.6,18.6,8,3,338,343,3.8,13,20
Anthony Barr,8644,LB,DAL,14,6,3.6,0,0,9,57.1,59.7,58.7,63.9,61.6,64.6,8.8,3,2,258,264,6.6,17,25
Aaron Donald,8648,DI,LA,11,10,1.8,0,0,26,61.4,90.5,62.4,90.7,75.6,53.9,6.7,3,2,210,219,12.4,26,32
Kyle Fuller,8649,CB,BLT,1,0,14.0,0,0,3,61.0,55.3,79.1,59.1,30.0,53.1,50.0,1,1,17,18,0.0,0,1
C.J. Mosley,8652,LB,NYJ,17,28,4.5,0,0,22,64.7,69.1,29.5,63.9,73.8,70.2,7.8,7,4,447,461,6.9,31,55
Jimmie Ward,8665,S,SF,12,4,2.0,1,1,28,69.3,76.1,83.3,62.6,91.8,65.0,0.0,0,1,125,130,4.8,6,9
Bradley Roby,8666,CB,NO,13,2,4.6,0,0,20,49.7,45.5,54.3,68.7,30.0,29.4,41.7,5,3,232,238,0.4,1,5
Demarcus Lawrence,8669,ED,DAL,17,8,2.2,1,1,9,73.3,78.1,70.7,74.6,68.2,45.6,8.9,5,2,265,269,12.5,33,43
Kyle Van Noy,8675,ED,LAC,17,3,3.5,0,0,27,65.2,63.4,65.2,60.6,62.3,67.6,12.9,4,2,287,294,5.6,16,24
Lamarcus Joyner,8676,S,NYJ,14,9,14.1,0,0,22,53.4,57.0,64.7,82.5,62.1,54.2,19.4,6,3,337,349,1.8,6,16
Jeremiah Attaochu,8685,ED,LAC,3,0,1.5,0,0,27,,64.9,75.6,62.7,62.2,72.8,0.0,0,0,16,16,6.3,1,2
Christian Kirksey,8706,LB,HST,17,24,4.0,0,0,13,52.5,56.1,88.6,78.1,55.0,62.4,15.7,13,0,526,537,4.8,25,46
Justin Ellis,8742,DI,NYG,17,8,2.9,0,0,21,57.2,31.3,86.5,46.7,30.3,44.9,14.3,3,0,179,187,3.9,7,10
DaQuan Jones,8747,DI,BUF,16,7,1.6,1,0,4,60.0,72.6,64.7,72.8,64.9,45.6,10.8,4,2,221,226,8.1,18,26
Dontae Johnson,8764,CB,SF,1,0,,0,0,28,68.1,59.6,71.5,53.8,51.5,71.7,,0,0,8,8,0.0,0,0
Kevin Pierre-Louis,8767,LB,HST,2,1,6.5,0,0,13,68.5,45.8,70.7,68.0,29.5,26.3,40.0,2,1,21,21,0.0,0,2
Brent Urban,8769,DI,BLT,16,6,2.5,0,0,3,54.6,52.8,84.9,55.3,54.5,35.1,19.0,4,0,145,147,4.8,7,11
Devon Kennard,8809,ED,BLT,7,1,0.5,0,0,3,48.3,59.3,81.6,54.1,68.8,48.1,0.0,0,0,47,52,4.3,2,2
T.J. Carrie,8853,CB,CAR,1,0,3.0,0,0,5,32.1,33.4,77.2,49.0,60.0,79.0,0.0,0,0,1,1,0.0,0,1
Shelby Harris,8869,DI,SEA,15,13,2.3,0,0,29,58.5,73.2,86.1,60.7,76.9,41.8,9.8,4,0,212,217,9.4,20,24
Terrance Mitchell,8888,CB,TEN,8,1,7.3,0,0,31,62.1,61.2,84.9,,48.4,77.1,20.0,1,2,85,90,1.2,1,3
Denico Autry,8982,ED,TEN,12,3,1.6,1,0,31,75.3,82.8,64.7,75.0,74.3,41.9,15.8,3,2,124,130,8.9,11,13
Shaquil Barrett,9000,ED,TB,8,8,1.7,0,0,30,40.0,68.3,69.5,65.1,77.5,52.2,7.4,2,1,131,136,10.7,14,17
Christian Jones,9020,ED,SEA,2,1,1.0,0,0,29,61.4,64.6,74.5,40.5,74.7,34.9,0.0,0,0,12,12,8.3,1,1
Kerry Hyder,9045,DI,SF,16,8,2.8,0,0,28,62.6,59.1,86.0,59.4,53.2,55.3,5.3,1,0,128,129,3.1,4,10
Adrian Phillips,9177,S,NE,17,12,3.6,0,0,19,72.8,73.6,85.7,56.3,70.6,82.3,3.2,1,0,221,224,4.5,10,18
Daniel Sorensen,9253,S,NO,5,8,12.1,0,0,20,61.0,64.3,83.7,,66.5,80.7,6.3,1,0,71,73,0.0,0,7
Joe Thomas,9272,LB,CHI,14,17,3.7,0,0,6,57.1,63.0,43.8,70.1,66.0,52.7,15.6,7,1,220,224,5.5,12,21
Keith Smith,9302,FB,ATL,1,0,,0,0,2,,59.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
Mike Pennel,9316,DI,CHI,17,6,2.0,0,0,6,68.1,45.8,67.9,58.7,35.3,60.6,6.9,2,1,193,196,9.3,18,21
K'Waun Williams,9332,CB,DEN,14,4,8.0,0,0,10,66.5,67.2,52.9,61.5,69.9,36.4,7.7,1,3,143,155,0.7,1,8
Dante Fowler Jr.,9436,ED,DAL,16,2,2.9,0,0,9,76.7,63.2,6.2,77.0,42.7,51.5,15.8,3,5,105,107,6.7,7,14
Leonard Williams,9439,DI,NYG,12,8,2.2,0,1,21,64.0,77.9,52.2,74.8,72.0,43.7,10.5,4,3,240,251,7.5,18,26
Danny Shelton,9445,DI,KC,1,0,,0,0,16,58.0,47.6,72.8,57.2,57.6,,,0,0,3,3,0.0,0,0
Arik Armstead,9450,DI,SF,9,3,2.7,0,0,28,59.5,63.3,85.6,62.5,59.1,73.9,0.0,0,0,114,118,3.5,4,7
Marcus Peters,9451,CB,BLT,13,4,3.9,1,0,3,69.5,67.7,34.4,78.3,57.0,52.2,31.6,6,6,228,231,2.2,5,9
Bud Dupree,9455,ED,TEN,11,4,-0.5,0,0,31,47.1,58.2,53.8,60.0,61.8,51.1,23.1,3,2,129,135,4.7,6,6
Shaq Thompson,9458,LB,CAR,17,21,4.5,0,0,5,56.0,72.3,87.9,49.5,90.3,52.7,11.0,10,0,424,432,7.8,33,60
Landon Collins,9466,S,NYG,5,4,1.8,0,0,21,79.6,65.0,79.6,60.9,29.4,54.1,11.1,1,0,32,32,12.5,4,4
Mario Edwards Jr.,9468,ED,TEN,13,4,0.4,1,0,31,53.7,56.0,35.4,53.6,72.7,62.7,6.7,1,4,104,112,9.6,10,10
Preston Smith,9471,ED,GB,17,9,3.4,0,0,12,61.4,66.4,78.7,63.4,64.1,40.7,18.9,10,1,357,367,5.6,20,34
Eric Kendricks,9478,LB,MIN,17,33,3.3,1,0,18,46.4,61.1,48.0,61.0,81.1,66.8,7.3,6,3,395,401,6.1,24,43
Eric Rowe,9480,S,MIA,13,4,4.7,0,1,17,49.5,57.3,82.3,70.4,74.5,68.6,11.1,2,0,174,177,2.3,4,12
Denzel Perryman,9481,LB,LV,12,10,3.5,0,0,23,61.4,74.2,82.6,65.7,80.5,54.4,13.8,9,0,231,232,10.8,25,46
Ronald Darby,9483,CB,DEN,5,1,8.8,0,1,10,66.3,71.1,82.5,60.0,86.5,54.9,14.3,1,1,102,107,2.0,2,5
Jordan Phillips,9485,DI,BUF,12,5,1.3,0,0,4,58.4,52.2,28.2,58.8,53.9,27.5,15.0,3,3,107,109,8.4,9,12
Markus Golden,9491,ED,ARZ,17,16,1.7,0,0,1,64.7,65.3,59.6,62.9,65.1,55.6,5.6,2,3,263,267,4.9,13,18
Randy Gregory,9493,ED,DEN,6,3,5.7,0,0,10,81.9,76.9,20.6,76.2,64.5,59.4,0.0,0,3,56,58,5.4,3,6
Frank Clark,9496,ED,KC,15,3,2.0,1,0,16,79.8,67.2,50.3,62.9,61.2,35.2,13.3,4,4,223,230,7.2,16,23
P.J. Williams,9511,S,NO,10,4,11.8,0,0,20,64.5,64.0,84.9,77.3,53.2,79.4,9.1,1,0,96,101,1.0,1,6
Jordan Hicks,9517,LB,MIN,17,16,4.1,0,0,18,50.4,65.4,84.6,72.1,79.8,77.8,5.3,4,0,326,331,10.1,33,56
Danielle Hunter,9521,ED,MIN,17,11,3.0,1,0,18,84.5,86.3,84.6,78.3,73.7,60.7,10.9,5,2,298,304,7.0,21,30
Carl Davis,9523,DI,NE,16,4,0.8,0,0,19,60.0,49.5,8.7,66.8,49.4,29.4,20.0,2,3,116,117,2.6,3,4
Henry Anderson,9526,ED,CAR,11,4,1.8,0,0,5,71.7,65.1,86.0,54.3,66.0,78.0,0.0,0,0,102,105,8.8,9,12
Steven Nelson,9531,CB,HST,15,8,7.8,0,0,13,72.0,66.7,89.7,91.1,39.2,42.1,35.5,11,1,459,469,0.7,3,12
Angelo Blackson,9533,DI,CHI,15,6,1.6,0,0,6,66.1,35.2,68.2,51.7,30.3,28.2,20.0,5,1,180,182,6.7,12,14
Trey Flowers,9534,ED,MIA,3,1,,0,0,17,60.0,78.0,79.5,72.4,69.1,25.0,50.0,1,0,18,18,0.0,0,0
Za'Darius Smith,9555,ED,MIN,16,6,1.5,0,1,18,51.9,82.2,34.0,84.7,70.0,59.3,9.1,3,5,238,242,7.1,17,24
Kwon Alexander,9557,LB,NYJ,17,5,3.1,0,0,22,58.5,63.0,79.4,73.6,63.6,54.2,15.6,5,0,278,286,4.7,13,22
Damien Wilson,9560,LB,CAR,10,7,4.6,0,0,5,57.2,57.1,79.5,69.8,55.6,66.1,12.5,3,1,127,129,5.5,7,14
Grady Jarrett,9570,DI,ATL,17,14,3.2,1,0,2,63.3,71.3,71.0,73.9,61.4,48.1,8.2,4,3,356,368,5.6,20,31
Adrian Amos,9575,S,GB,17,12,8.4,0,0,12,46.8,54.2,62.7,60.7,69.7,73.2,10.2,6,3,422,436,3.1,13,41
Bobby McCain,9578,S,WAS,17,10,9.0,0,0,32,69.5,61.4,87.7,58.2,33.9,56.8,27.0,10,1,356,366,1.4,5,17
Tyeler Davison,9587,DI,LAC,4,0,1.0,0,0,27,,40.6,76.4,56.3,39.4,67.3,0.0,0,0,16,16,6.3,1,1
David Mayo,9602,LB,WAS,9,8,4.6,0,0,32,47.2,54.7,80.6,64.5,62.8,69.6,5.0,1,0,100,103,6.0,6,11
Quandre Diggs,9633,S,SEA,17,8,8.3,0,0,29,76.4,73.4,69.3,60.4,66.5,60.0,17.8,8,2,490,498,1.2,6,29
Christian Ringo,9643,DI,NO,2,0,,0,0,20,,30.0,76.6,65.4,28.1,22.7,100.0,1,0,18,18,0.0,0,0
Christian Covington,9649,DI,LAC,4,5,4.2,0,0,27,62.3,34.7,80.9,56.6,30.0,29.6,21.4,3,0,69,71,4.3,3,6
Rakeem Nunez-Roches,9650,DI,TB,17,8,2.1,0,0,30,63.0,56.2,60.2,53.4,58.5,63.3,6.1,2,3,252,259,6.3,16,23
Neville Hewitt,9836,LB,HST,3,0,-1.0,0,0,13,49.0,67.3,73.7,,79.0,78.3,0.0,0,0,15,15,13.3,2,2
Troy Hill,9881,CB,LA,12,10,4.7,0,0,26,60.5,65.4,85.7,70.6,77.4,65.9,12.5,4,2,268,279,3.4,9,18
DeShawn Williams,9891,DI,DEN,17,8,2.7,0,0,10,69.0,55.4,74.2,57.9,51.6,54.3,12.1,4,1,235,248,7.2,17,21
Justin Coleman,9892,CB,SEA,1,1,5.0,0,0,29,56.9,59.3,76.4,,69.5,37.7,0.0,0,0,11,11,9.1,1,1
Dean Marlowe,9966,S,BUF,7,1,13.0,0,0,4,50.7,46.5,9.7,56.3,51.7,48.2,40.0,2,1,84,87,0.0,0,2
Alex Singleton,9994,LB,DEN,15,22,3.6,0,0,10,73.0,79.1,37.7,68.6,82.6,77.0,8.6,7,2,274,294,12.4,34,52
Bryce Callahan,10000,CB,LAC,15,5,6.1,0,0,27,67.4,64.2,84.0,58.2,47.2,50.5,23.5,4,2,176,178,2.8,5,8
T.Y. McGill,10156,DI,SF,9,3,0.2,0,0,28,59.5,49.6,47.7,59.1,48.6,26.9,18.2,2,1,73,74,8.2,6,6
Efe Obada,10235,ED,WAS,17,6,3.3,0,0,32,61.1,57.0,75.2,57.4,55.3,27.6,25.0,6,2,163,166,5.5,9,12
Erik Harris,10346,S,ATL,3,0,1.0,0,0,2,44.6,51.5,94.4,59.6,66.9,78.6,0.0,0,0,15,15,6.7,1,1
Joey Bosa,10637,ED,LAC,5,1,2.0,1,0,27,50.4,85.8,21.3,88.4,74.7,77.8,0.0,0,2,59,59,6.8,4,5
Jalen Ramsey,10639,CB,LA,17,13,5.5,1,2,26,77.8,86.4,68.9,91.1,91.8,72.5,11.8,4,6,416,435,2.4,10,17
DeForest Buckner,10641,DI,IND,17,17,2.0,0,0,14,68.8,82.3,61.8,77.7,71.4,67.3,1.7,1,3,342,353,9.6,33,41
Leonard Floyd,10643,ED,LA,17,17,2.7,2,0,26,69.3,65.7,73.4,65.1,58.3,66.5,9.1,4,2,355,372,3.4,12,23
Eli Apple,10644,CB,CIN,15,5,4.8,1,0,7,53.5,52.9,64.7,64.3,50.2,39.0,25.0,5,4,312,320,1.6,5,10
Sheldon Rankins,10646,DI,NYJ,15,7,2.7,0,0,22,64.7,73.1,87.0,66.1,67.5,50.7,7.3,3,0,237,242,8.4,20,31
Keanu Neal,10651,S,TB,12,12,5.0,1,0,30,63.1,57.7,0.0,74.2,52.5,46.1,15.2,7,5,235,239,6.0,14,27
Shaq Lawson,10653,ED,BUF,15,6,1.5,0,0,4,66.9,61.8,49.9,62.8,60.0,64.6,4.2,1,3,176,182,5.7,10,17
William Jackson III,10658,CB,WAS,4,1,7.3,0,0,32,48.9,49.6,9.2,84.3,52.3,61.0,20.0,1,4,72,75,1.4,1,3
Artie Burns,10659,CB,SEA,1,0,,0,0,29,64.4,69.5,73.8,,67.9,,,0,0,11,11,0.0,0,0
Kenny Clark,10661,DI,GB,17,13,2.9,0,0,12,64.0,66.4,59.9,76.3,53.0,47.5,6.5,3,3,339,348,4.1,14,30
Vernon Butler,10664,DI,NYG,1,2,4.5,0,0,21,,47.7,73.4,57.5,50.5,70.8,0.0,0,0,7,9,14.3,1,2
Emmanuel Ogbah,10666,ED,MIA,9,4,2.3,0,0,17,60.0,52.1,50.8,54.5,54.9,65.3,0.0,0,2,102,102,4.9,5,8
Jaylon Smith,10668,LB,NYG,13,21,4.9,0,0,21,44.9,56.0,85.1,72.0,62.7,81.0,4.5,3,0,303,317,7.3,22,43
Myles Jack,10670,LB,PIT,15,23,4.2,1,0,25,55.8,53.6,55.9,63.7,52.1,76.7,5.9,4,2,298,304,6.0,18,41
Chris Jones,10671,DI,KC,17,5,2.0,1,1,16,64.0,92.0,55.2,92.2,78.0,58.0,3.6,1,5,285,294,5.3,15,22
Xavien Howard,10672,CB,MIA,15,2,7.0,1,0,17,55.2,58.4,45.9,55.5,84.1,40.1,12.5,1,7,308,317,0.3,1,5
Reggie Ragland,10675,LB,CLV,4,6,4.2,0,0,8,57.3,86.4,76.9,,86.3,84.9,0.0,0,0,56,56,5.4,3,6
Austin Johnson,10677,DI,LAC,8,1,2.7,0,0,27,60.0,55.9,62.0,62.0,52.4,32.1,15.4,4,1,123,125,11.4,14,21
Jihad Ward,10678,ED,NYG,16,6,2.3,0,0,21,38.5,43.7,53.2,50.2,53.7,61.0,8.8,3,3,246,255,8.1,20,25
A'Shawn Robinson,10680,DI,LA,10,9,2.7,0,0,26,60.8,64.4,85.3,52.3,68.7,54.8,7.9,3,0,171,177,10.5,18,26
Jarran Reed,10683,DI,GB,17,15,3.1,1,1,12,63.3,61.9,76.9,60.5,59.1,50.7,5.8,3,1,299,310,7.7,23,34
Deion Jones,10686,LB,CLV,10,5,3.6,0,0,8,54.4,48.7,83.8,68.6,39.9,44.7,22.2,6,0,158,158,6.3,10,16
Mackensie Alexander,10688,CB,DAL,1,0,,0,0,9,52.1,53.7,72.2,,60.6,73.0,,0,0,7,7,0.0,0,0
Vonn Bell,10695,S,CIN,16,10,7.1,0,1,7,65.5,66.3,86.3,65.2,63.6,52.6,17.1,7,0,378,388,2.4,9,24
James Bradberry,10696,CB,PHI,17,1,5.0,0,0,24,80.2,74.1,88.5,,39.2,44.5,29.4,5,2,396,402,1.8,7,11
Adam Gotsis,10697,DI,JAX,15,7,1.1,0,0,15,57.0,65.6,84.6,71.6,57.2,47.1,12.5,2,0,136,142,4.4,6,7
Kevin Byard,10698,S,TEN,17,11,10.0,0,0,31,81.0,78.7,65.2,62.7,75.1,90.1,7.5,3,1,341,357,2.6,9,26
Carl Nassib,10699,ED,TB,13,3,2.3,0,0,30,60.2,67.7,63.4,64.5,67.2,55.4,10.5,2,1,121,121,9.9,12,14
Maliek Collins,10701,DI,HST,15,6,1.1,1,0,13,66.3,65.4,27.3,76.1,54.1,48.9,8.6,3,5,247,251,8.5,21,26
Yannick Ngakoue,10703,ED,IND,15,3,1.7,0,0,14,57.3,51.4,84.9,56.9,43.7,42.7,21.1,4,1,287,296,3.5,10,12
Jonathan Bullard,10706,DI,MIN,12,5,1.8,0,0,18,62.7,56.5,44.6,50.2,62.9,76.7,0.0,0,2,155,158,7.7,12,16
Daryl Worley,10711,CB,BLT,2,0,,0,0,3,53.5,54.7,78.5,60.0,63.2,78.8,,0,0,16,17,0.0,0,0
Kendall Fuller,10718,CB,WAS,17,6,6.3,0,0,32,75.4,76.6,89.4,52.8,73.6,76.0,5.0,1,3,395,405,1.8,7,13
Nick Vigil,10721,LB,ARZ,3,1,7.0,0,0,1,28.8,28.3,76.6,55.0,39.0,53.9,20.0,1,0,30,33,6.7,2,3
