player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Marquise Brown,61568,WR,ARZ,4,32,0,1,0,-3.0,0,100.0,,0,0,0.0,0,0,0,84.5,47.6,0,1,0.0,0,19,1,84.2,16,79.2,1,3.1,0,1,4,4.0,1.0,0.06,14.2,0,50.0,0.0,0,2,0.0,0,1,0,79.6,81.0,0,41,0.0,0,26,3,92.3,24,79.9,6,18.8,0,52,22,7.3,17.3,2.17
Nico Collins,61441,WR,HST,4,32,0,13,0,-2.0,1,100.0,,0,0,0.0,0,1,0,84.5,61.0,0,15,0.0,0,19,2,94.7,18,108.3,2,6.3,0,20,24,12.0,10.0,1.11,10.5,2,75.0,,0,0,0.0,0,3,0,70.1,90.0,0,25,0.0,0,25,3,100.0,25,116.7,4,12.5,0,54,31,10.3,18.0,2.16
Romeo Doubs,84329,WR,GB,4,32,0,12,0,,0,,,0,0,,0,0,0,,45.9,0,0,0.0,0,11,0,90.9,10,0.0,0,0.0,0,0,0,,,0.0,13.2,0,60.0,50.0,1,2,0.0,0,3,0,86.9,75.9,0,30,0.0,0,24,3,100.0,24,93.8,5,15.6,0,50,0,0.0,16.7,2.08
Terry McLaurin,48229,WR,WAS,5,31,0,32,0,-3.5,0,100.0,,0,0,0.0,0,0,0,84.5,49.6,0,5,0.0,0,17,2,88.2,15,87.5,2,6.5,0,10,17,8.5,5.0,0.67,12.0,0,50.0,0.0,0,1,0.0,0,1,0,90.3,68.5,0,5,0.0,0,37,2,94.6,35,56.3,4,12.9,0,9,0,0.0,4.5,0.26
Michael Thomas,10681,WR,NO,4,31,0,20,0,,0,,,0,0,,0,0,0,,43.7,0,0,0.0,0,12,0,100.0,12,0.0,0,0.0,0,0,0,,,0.0,9.0,0,88.9,,0,0,0.0,0,3,0,90.0,69.9,0,20,0.0,0,48,8,100.0,48,104.2,9,29.0,0,81,19,2.4,10.1,1.69
CeeDee Lamb,61570,WR,DAL,4,30,0,9,0,-3.0,1,100.0,,0,0,0.0,0,1,0,88.7,78.1,0,6,0.0,0,16,3,100.0,16,79.2,3,10.0,0,7,16,5.3,2.3,0.44,7.5,0,64.3,50.0,1,2,0.0,0,6,0,88.0,75.1,0,49,0.0,0,105,9,93.3,98,92.9,14,46.7,0,125,71,7.9,13.9,1.28
Zach Ertz,7816,TE,ARZ,4,30,0,1,0,-2.0,0,66.7,,0,0,0.0,0,0,0,84.5,44.5,0,5,0.0,0,15,2,93.3,14,70.1,3,10.0,0,2,9,4.5,1.0,0.14,5.6,0,71.4,,0,0,16.7,2,2,0,35.1,49.5,0,15,1.4,1,72,10,93.1,67,80.4,14,46.7,0,63,13,1.3,6.3,0.94
T.J. Hockenson,40912,TE,MIN,4,30,0,18,0,-5.5,0,100.0,,0,0,0.0,0,1,0,88.7,90.2,0,16,15.4,2,13,2,69.2,9,91.7,2,6.7,0,12,23,11.5,6.0,1.33,8.6,0,70.0,0.0,0,3,12.5,1,4,1,72.9,73.5,1,24,0.0,0,51,7,92.2,47,82.9,10,33.3,1,69,28,4.0,9.9,1.47
Robert Woods,7822,WR,HST,4,30,0,13,0,-1.5,0,50.0,,0,0,50.0,1,0,0,24.1,31.4,0,6,0.0,0,16,1,93.8,15,56.3,2,6.7,0,6,8,8.0,6.0,0.4,10.6,0,61.5,100.0,1,1,11.1,1,5,0,38.4,70.3,0,25,1.5,1,68,8,95.6,65,82.2,13,43.3,0,90,21,2.6,11.3,1.38
Tee Higgins,61211,WR,CIN,4,30,0,7,0,,0,,,0,0,,0,0,0,,45.4,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0,11.0,0,66.7,50.0,1,2,0.0,0,4,0,45.1,59.2,1,16,0.0,0,22,4,90.9,20,85.4,6,20.0,1,40,21,5.3,10.0,2.0
Mike Evans,8642,WR,TB,4,30,0,30,0,,0,,,0,0,,0,0,0,,47.6,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,17.6,0,57.1,66.7,2,3,0.0,0,2,0,69.5,88.3,0,22,0.0,0,28,4,96.4,27,80.1,7,23.3,0,51,5,1.3,12.8,1.89
DeAndre Hopkins,7808,WR,TEN,4,29,0,31,0,,0,,,0,0,,0,0,0,,47.8,0,0,0.0,0,9,0,100.0,9,0.0,0,0.0,0,0,0,,,0.0,8.2,0,88.9,0.0,0,1,0.0,0,4,0,52.8,76.9,0,14,0.0,0,32,8,84.4,27,100.0,9,31.0,0,72,5,0.6,9.0,2.67
Evan Engram,11778,TE,JAX,4,29,0,15,0,-2.2,3,100.0,,0,0,0.0,0,2,0,90.9,86.8,0,17,4.3,1,23,6,95.7,22,95.8,6,20.7,0,42,55,9.2,7.0,1.91,3.8,3,88.2,100.0,1,1,6.3,1,8,1,70.9,73.6,0,28,0.0,0,72,15,97.2,70,102.2,17,58.6,0,145,104,6.9,9.7,2.07
Cole Kmet,60995,TE,CHI,5,29,0,6,0,-1.5,0,100.0,,0,0,0.0,0,1,1,84.5,41.7,0,9,0.0,0,17,2,88.2,15,87.5,2,6.9,0,10,13,6.5,5.0,0.67,5.9,0,78.6,0.0,0,1,0.0,0,7,0,89.0,71.2,1,15,6.4,5,78,11,91.0,71,91.7,14,48.3,1,104,55,5.0,9.5,1.46
Zay Flowers,97268,WR,BLT,4,29,0,3,0,-3.3,4,100.0,,0,0,0.0,0,4,0,91.8,92.7,0,17,0.0,0,23,10,91.3,21,82.5,10,34.5,0,38,71,7.1,3.8,1.81,3.6,1,88.9,,0,0,0.0,0,3,0,90.0,75.0,0,21,0.0,0,43,8,90.7,39,85.6,9,31.0,0,41,37,4.6,5.1,1.05
Chris Godwin,11839,WR,TB,4,29,0,30,0,-2.7,0,100.0,,0,0,0.0,0,0,0,88.7,72.9,0,4,0.0,0,9,3,100.0,9,79.2,3,10.3,0,6,14,4.7,2.0,0.67,2.6,0,85.7,,0,0,0.0,0,2,0,90.0,82.8,0,18,0.0,0,43,6,93.0,40,96.4,7,24.1,0,50,29,4.8,8.3,1.25
George Pickens,99229,WR,PIT,4,29,0,25,0,,0,,,0,0,,0,0,0,,44.4,0,0,0.0,0,12,0,100.0,12,0.0,0,0.0,0,0,0,,,0.0,12.7,0,66.7,,0,0,0.0,0,2,0,83.2,63.6,1,23,0.0,0,17,2,94.1,16,68.1,3,10.3,0,36,6,3.0,18.0,2.25
Kendrick Bourne,12270,WR,NE,4,28,0,19,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,46.1,0,1,0.0,0,17,1,100.0,17,79.2,1,3.6,0,1,4,4.0,1.0,0.06,8.8,0,50.0,0.0,0,1,0.0,0,1,0,88.0,67.9,1,13,0.0,0,32,3,96.9,31,16.7,6,21.4,0,18,8,2.7,6.0,0.58
DeVonta Smith,61100,WR,PHI,4,28,0,24,0,-1.0,0,100.0,,0,0,0.0,0,0,0,90.2,54.7,0,6,0.0,0,12,4,91.7,11,79.2,4,14.3,0,11,15,3.8,2.8,1.0,8.2,0,88.9,,0,0,0.0,0,2,0,90.0,70.0,0,9,0.0,0,42,8,95.2,40,121.8,9,32.1,1,39,10,1.3,4.9,0.98
Curtis Samuel,11795,WR,WAS,5,27,0,32,0,-3.7,0,100.0,,0,0,0.0,0,0,0,88.7,50.8,0,2,0.0,0,17,3,88.2,15,79.2,3,11.1,0,4,15,5.0,1.3,0.27,7.6,0,84.2,33.3,1,3,0.0,0,8,0,90.2,70.2,1,32,0.7,1,134,16,88.1,118,97.4,19,70.4,1,160,41,2.6,10.0,1.36
Sam LaPorta,101690,TE,DET,4,27,0,11,0,-4.0,0,100.0,,0,0,0.0,0,0,0,84.5,53.4,0,5,27.3,3,11,2,72.7,8,79.2,2,7.4,0,2,10,5.0,1.0,0.25,9.8,4,83.3,100.0,3,3,0.0,0,5,0,80.8,84.3,0,35,0.0,0,28,5,92.9,26,118.8,6,22.2,0,92,44,8.8,18.4,3.54
Courtland Sutton,48164,WR,DEN,4,27,0,10,0,,0,,,0,0,,0,0,0,,44.6,0,0,0.0,0,13,0,100.0,13,0.0,0,0.0,0,0,0,,,0.0,6.2,1,100.0,,0,0,0.0,0,2,0,82.6,73.6,0,21,0.0,0,35,6,97.1,34,100.0,6,22.2,0,48,11,1.8,8.0,1.41
Amari Cooper,9437,WR,CLV,4,27,0,8,0,,0,,,0,0,,0,0,0,,47.3,0,0,0.0,0,9,0,100.0,9,0.0,0,0.0,0,0,0,,,0.0,11.1,0,71.4,0.0,0,1,0.0,0,4,0,85.3,70.1,1,20,0.0,0,33,5,93.9,31,57.7,7,25.9,0,60,4,0.8,12.0,1.94
Jahan Dotson,84375,WR,WAS,5,27,0,32,0,-4.0,0,100.0,,0,0,0.0,0,0,0,78.7,47.4,0,-1,0.0,0,15,1,86.7,13,79.2,1,3.7,0,-1,3,3.0,-1.0,-0.08,9.0,0,70.0,,0,0,12.5,1,3,0,70.1,54.8,0,18,0.0,0,100,7,93.0,93,82.9,10,37.0,0,54,9,1.3,7.7,0.58
Calvin Ridley,48262,WR,JAX,4,27,0,15,0,-2.0,1,100.0,,0,0,0.0,0,0,0,84.5,44.3,0,5,0.0,0,24,2,100.0,24,83.3,2,7.4,0,8,12,6.0,4.0,0.33,17.3,0,33.3,,0,0,66.7,2,1,0,34.7,62.3,0,9,0.0,0,25,1,100.0,25,81.9,3,11.1,1,9,0,0.0,9.0,0.36
Deebo Samuel,48274,WR,SF,4,26,0,28,0,-2.5,1,100.0,,0,0,0.0,0,2,1,90.9,82.0,0,30,5.9,1,17,6,94.1,16,113.9,6,23.1,0,68,83,13.8,11.3,4.25,1.4,1,87.5,,0,0,0.0,0,4,1,85.7,75.0,0,30,0.0,0,38,7,89.5,34,115.1,8,30.8,0,93,86,12.3,13.3,2.74
Tyler Lockett,9502,WR,SEA,4,26,0,29,0,,0,,,0,0,,0,0,0,78.7,71.7,0,0,0.0,0,9,0,88.9,8,0.0,0,0.0,0,0,0,,,0.0,12.9,0,57.1,,0,0,20.0,1,1,0,65.0,72.1,0,9,0.0,0,48,4,87.5,42,103.6,7,26.9,1,24,5,1.3,6.0,0.57
Travis Kelce,7844,TE,KC,3,26,0,16,0,-2.0,1,100.0,,0,0,0.0,0,2,0,84.5,91.6,0,10,11.1,1,9,2,88.9,8,104.2,2,7.7,0,18,22,11.0,9.0,2.25,8.3,1,62.5,33.3,1,3,9.1,1,6,0,52.5,75.5,1,16,0.0,0,46,10,89.1,41,90.4,16,61.5,2,87,25,2.5,8.7,2.12
Elijah Moore,84302,WR,CLV,4,26,0,8,0,-3.5,1,100.0,,0,0,0.0,0,1,0,84.5,73.7,0,14,0.0,0,12,2,100.0,12,95.8,2,7.7,0,14,21,10.5,7.0,1.17,7.1,2,87.5,0.0,0,1,0.0,0,4,0,87.6,60.5,0,33,0.0,0,79,7,93.7,74,108.3,8,30.8,0,80,32,4.6,11.4,1.08
Jakobi Meyers,47468,WR,LV,3,26,0,23,0,-1.5,1,100.0,,0,0,0.0,0,0,0,84.5,75.8,0,8,0.0,0,8,2,100.0,8,91.7,2,7.7,0,12,15,7.5,6.0,1.5,16.3,0,0.0,,0,0,,0,0,0,58.1,64.2,1,0,0.0,0,27,0,100.0,27,0.0,3,11.5,0,0,0,,,0.0
Mike Williams,11762,WR,LAC,3,25,0,27,0,-1.3,1,100.0,,0,0,0.0,0,1,0,90.2,61.5,0,11,0.0,0,19,4,100.0,19,93.8,4,16.0,0,26,31,7.8,6.5,1.37,9.5,0,50.0,0.0,0,1,0.0,0,0,0,86.9,72.9,0,11,0.0,0,32,2,93.8,30,58.3,4,16.0,0,14,16,8.0,7.0,0.47
Tyler Boyd,10689,WR,CIN,4,25,0,7,0,-3.0,1,100.0,,0,0,0.0,0,0,0,84.5,52.1,0,6,0.0,0,11,2,100.0,11,91.7,2,8.0,0,12,18,9.0,6.0,1.09,7.4,1,75.0,66.7,2,3,0.0,0,6,0,75.5,59.3,0,13,0.0,0,141,15,95.0,134,88.5,20,80.0,0,115,32,2.1,7.7,0.86
Jake Ferguson,61081,TE,DAL,4,24,0,9,0,-1.0,0,100.0,,0,0,0.0,0,0,0,84.5,74.1,0,9,9.1,1,11,2,90.9,10,87.5,2,8.3,0,10,12,6.0,5.0,1.0,5.1,1,87.5,66.7,2,3,0.0,0,4,0,53.8,75.3,0,14,7.4,2,27,7,81.5,22,102.6,8,33.3,0,69,38,5.4,9.9,3.14
Josh Downs,122832,WR,IND,4,24,0,14,0,-2.0,0,100.0,,0,0,0.0,0,0,0,84.5,46.9,0,5,0.0,0,18,2,100.0,18,81.3,2,8.3,0,7,11,5.5,3.5,0.39,7.7,2,63.2,100.0,2,2,0.0,0,5,0,90.0,70.8,0,30,0.0,0,114,12,96.5,110,82.3,19,79.2,0,126,52,4.3,10.5,1.15
Tank Dell,78874,WR,HST,4,24,0,13,0,,0,,,0,0,,0,0,0,,28.5,0,0,0.0,0,11,0,90.9,10,0.0,0,0.0,0,0,0,,,0.0,5.8,0,60.0,,0,0,0.0,0,2,0,54.4,68.0,0,18,0.0,0,35,3,91.4,32,79.6,5,20.8,0,33,14,4.7,11.0,1.03
Josh Jacobs,45953,HB,LV,4,24,0,23,0,-3.5,0,100.0,,0,0,0.0,0,0,0,90.2,89.7,0,12,22.2,2,9,4,77.8,7,93.8,4,16.7,0,26,40,10.0,6.5,3.71,-4.0,0,100.0,,0,0,0.0,0,0,0,84.9,72.4,0,6,0.0,0,4,1,100.0,4,91.7,1,4.2,0,6,10,10.0,6.0,1.5
Logan Thomas,8755,TE,WAS,4,24,0,32,0,7.0,0,100.0,,0,0,0.0,0,1,0,78.7,49.0,0,24,0.0,0,9,1,100.0,9,118.8,1,4.2,0,24,17,17.0,24.0,2.67,8.1,0,71.4,33.3,1,3,16.7,2,7,1,46.1,61.8,0,27,0.0,0,77,10,96.1,74,125.0,14,58.3,1,133,46,4.6,13.3,1.8
Terrace Marshall Jr.,84271,WR,CAR,4,23,0,5,0,-3.5,0,100.0,,0,0,0.0,0,1,0,90.2,69.7,0,6,0.0,0,11,4,100.0,11,80.2,4,17.4,0,13,27,6.8,3.3,1.18,3.5,0,83.3,,0,0,0.0,0,2,1,74.9,60.5,0,12,0.0,0,34,5,97.1,33,85.4,6,26.1,0,27,15,3.0,5.4,0.82
Jayden Reed,78171,WR,GB,4,23,0,12,0,-4.0,0,100.0,,0,0,0.0,0,1,0,88.7,74.1,0,9,0.0,0,10,1,80.0,8,143.8,1,4.3,1,9,13,13.0,9.0,1.13,15.4,0,40.0,0.0,0,3,25.0,2,5,0,44.0,70.9,0,44,0.0,0,82,6,92.7,76,91.3,15,65.2,1,121,28,4.7,20.2,1.59
Tyler Higbee,10744,TE,LA,4,23,0,26,0,,0,,,0,0,,0,0,0,,42.7,0,0,0.0,0,10,0,100.0,10,0.0,0,0.0,0,0,0,,,0.0,7.2,0,55.6,0.0,0,2,0.0,0,3,0,85.3,62.9,0,22,3.3,2,61,5,91.8,56,75.2,9,39.1,0,58,19,3.8,11.6,1.04
Hunter Henry,10669,TE,NE,4,23,0,19,0,,0,,,0,0,,0,0,0,,39.4,0,0,11.8,2,17,0,88.2,15,0.0,0,0.0,0,0,0,,,0.0,7.9,0,60.0,25.0,1,4,18.2,2,6,0,45.2,65.9,0,13,0.0,0,83,9,96.4,80,77.6,15,65.2,0,92,22,2.4,10.2,1.15
D.K. Metcalf,47864,WR,SEA,4,22,0,29,0,,0,,,0,0,,0,0,0,,45.3,0,0,0.0,0,10,0,90.0,9,0.0,0,0.0,0,0,0,,,0.0,5.5,0,100.0,,0,0,0.0,0,0,0,64.1,84.8,0,9,0.0,0,24,2,83.3,20,97.9,2,9.1,0,15,4,2.0,7.5,0.75
Bijan Robinson,123126,HB,ATL,4,22,0,2,0,-4.3,4,87.5,,0,0,12.5,1,2,0,45.7,93.2,0,17,0.0,0,13,7,92.3,12,130.2,8,36.4,1,46,75,10.7,6.6,3.83,-2.2,1,100.0,100.0,1,1,0.0,0,1,0,66.2,71.9,0,9,0.0,0,36,6,94.4,34,86.1,6,27.3,0,28,41,6.8,4.7,0.82
Darren Waller,9637,TE,NYG,4,22,0,21,0,,0,,,0,0,,0,0,0,,38.1,0,0,12.5,1,8,0,87.5,7,0.0,0,0.0,0,0,0,,,0.0,8.3,0,57.1,0.0,0,2,0.0,0,2,0,84.9,59.4,0,13,0.0,0,62,4,93.5,58,68.8,7,31.8,0,32,12,3.0,8.0,0.55
Drake London,86519,WR,ATL,4,22,0,2,0,-3.0,0,100.0,,0,0,0.0,0,0,0,78.7,63.1,0,9,0.0,0,15,1,93.3,14,104.2,1,4.5,0,9,12,12.0,9.0,0.64,4.8,0,80.0,66.7,2,3,0.0,0,1,0,71.3,66.8,0,7,0.0,0,18,4,88.9,16,83.3,5,22.7,0,20,1,0.3,5.0,1.25
Miles Sanders,40555,HB,CAR,4,21,0,5,0,-4.8,2,75.0,,0,0,0.0,0,1,0,88.7,97.8,0,8,8.3,1,12,3,83.3,10,79.2,4,19.0,0,14,26,8.7,4.7,1.4,-6.0,1,100.0,,0,0,0.0,0,1,0,68.8,91.4,0,8,0.0,0,3,1,66.7,2,100.0,1,4.8,0,8,14,14.0,8.0,4.0
Kyren Williams,97118,HB,LA,4,21,0,26,0,-6.0,0,75.0,,0,0,0.0,0,2,0,88.7,94.5,0,20,20.0,2,10,3,80.0,8,143.8,4,19.0,1,38,57,19.0,12.7,4.75,1.7,0,33.3,,0,0,50.0,1,0,0,28.0,33.2,1,7,0.0,0,11,1,100.0,11,2.8,3,14.3,0,7,7,7.0,7.0,0.64
JuJu Smith-Schuster,11817,WR,NE,4,21,0,19,0,-3.0,0,75.0,0.0,0,1,0.0,0,0,0,88.7,53.1,0,5,0.0,0,12,3,100.0,12,77.1,4,19.0,0,4,14,4.7,1.3,0.33,4.4,0,42.9,0.0,0,1,0.0,0,1,0,28.8,50.3,1,7,0.0,0,42,3,95.2,40,10.7,7,33.3,0,12,8,2.7,4.0,0.3
Parris Campbell,47940,WR,NYG,4,21,0,21,0,-3.0,0,66.7,,0,0,0.0,0,0,0,84.5,57.4,0,7,0.0,0,6,2,100.0,6,74.3,3,14.3,0,12,19,9.5,6.0,2.0,3.5,1,64.7,66.7,2,3,8.3,1,0,0,60.3,45.4,2,9,0.0,0,85,11,92.9,79,28.9,17,81.0,0,46,26,2.4,4.2,0.58
Jaylen Warren,98692,HB,PIT,4,21,0,25,0,-4.2,4,100.0,,0,0,0.0,0,1,0,90.9,92.8,0,16,0.0,0,8,6,100.0,8,101.4,6,28.6,0,50,75,12.5,8.3,6.25,-3.0,0,100.0,,0,0,0.0,0,0,0,72.1,65.4,0,5,0.0,0,4,1,75.0,3,87.5,1,4.8,0,5,8,8.0,5.0,1.67
Joshua Palmer,62979,WR,LAC,4,21,0,27,0,-5.0,0,100.0,,0,0,0.0,0,0,0,78.7,45.1,0,3,0.0,0,16,1,100.0,16,79.2,1,4.8,0,3,8,8.0,3.0,0.19,6.3,0,50.0,,0,0,33.3,1,0,0,55.6,49.3,1,4,0.0,0,38,2,92.1,35,16.7,4,19.0,0,7,9,4.5,3.5,0.2
