player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Rachaad White,131633,HB,TB,4,63,13,0,0.0,0,0,206,0,6,13,143,56.7,4,12,30,1,29,55.6,71.0,83.5,,65.6,55.3,75.9,57.4,13,0,86,13,100,74,0,0,13,76,1,206,143,2.27,3.3,0.86,33
Josh Jacobs,45953,HB,LV,4,62,8,0,0.0,0,0,166,0,5,8,123,32.2,1,10,23,0,41,85.3,67.0,81.5,,46.7,80.0,63.3,60.0,10,0,173,18,76,74,0,0,24,80,1,166,123,1.98,2.7,2.28,15
James Conner,11860,HB,ARZ,4,62,16,5,33.3,106,0,318,0,2,16,202,83.8,9,15,1,0,30,84.9,82.2,82.9,,90.9,58.9,82.1,66.6,26,0,30,8,66,82,0,0,9,70,2,318,202,3.26,5.1,0.45,31
Rhamondre Stevenson,98689,HB,NE,4,60,8,0,0.0,0,0,164,1,3,8,105,26.7,2,9,19,0,32,84.7,65.5,84.7,,89.8,51.7,68.1,59.4,12,0,87,12,99,70,0,0,15,72,1,164,105,1.75,2.7,0.88,24
Joe Mixon,11803,HB,CIN,4,59,9,1,8.9,22,1,247,1,2,9,156,42.8,7,15,7,0,33,84.5,64.1,0.0,,56.8,53.3,69.9,60.0,22,2,67,9,89,67,0,0,12,68,1,247,156,2.64,4.2,0.75,26
D'Andre Swift,57212,HB,PHI,4,59,16,3,26.9,98,0,364,1,3,16,179,84.8,7,17,24,0,7,84.4,71.9,12.9,,23.6,51.4,81.8,57.9,43,1,37,9,70,73,0,0,11,68,2,364,179,3.03,6.2,0.53,51
Joshua Kelley,13750,HB,LAC,4,57,6,2,17.9,37,0,207,1,0,6,148,26.9,7,15,27,0,30,83.8,53.1,84.9,,28.7,37.9,63.1,60.0,22,0,5,1,68,65,0,0,3,58,1,207,148,2.6,3.6,0.07,24
Alexander Mattison,45817,HB,MIN,4,56,7,2,12.9,32,0,249,2,2,7,157,37.1,7,10,18,1,25,28.6,59.7,82.9,,63.8,43.0,65.3,60.0,17,0,56,12,91,60,0,0,16,68,0,249,157,2.8,4.4,0.62,31
James Cook,83666,HB,BUF,4,56,9,3,29.1,86,0,296,0,2,9,184,53.9,8,14,4,0,33,84.2,76.5,82.9,,28.2,61.9,81.7,59.6,36,0,115,11,76,63,0,0,13,67,1,296,184,3.29,5.3,1.51,15
Isiah Pacheco,83747,HB,KC,4,55,16,4,41.8,114,0,273,0,4,16,206,115.2,8,16,16,0,28,83.9,76.4,81.9,,25.3,70.4,77.8,60.0,48,0,90,10,68,61,0,0,12,65,2,273,206,3.75,5.0,1.32,25
Miles Sanders,40555,HB,CAR,4,54,3,1,9.5,15,0,158,1,6,3,113,27.3,4,7,5,1,24,53.7,58.9,83.4,,45.2,80.6,49.9,60.0,15,0,81,15,84,59,0,0,21,69,1,158,113,2.09,2.9,0.96,29
Bijan Robinson,123126,HB,ATL,4,53,11,4,31.1,99,0,318,2,5,11,184,77.1,11,18,2,0,15,53.9,75.6,19.9,,26.5,70.4,82.2,35.0,38,1,134,19,105,66,0,0,22,72,0,318,184,3.47,6.0,1.28,36
Khalil Herbert,41668,HB,CHI,5,51,16,4,34.9,95,0,272,0,4,16,182,117.0,6,12,6,1,19,49.7,79.3,84.6,,85.4,63.8,82.9,48.0,34,0,84,10,84,80,0,0,14,61,0,272,182,3.57,5.3,1.0,32
Jerome Ford,83601,HB,CLV,4,50,10,2,46.2,86,0,186,2,0,10,184,61.3,4,7,8,1,27,49.7,64.8,83.0,,56.0,54.4,69.3,58.0,69,0,77,10,79,59,0,0,13,60,1,186,184,3.68,3.7,0.97,21
Najee Harris,57121,HB,PIT,4,49,13,6,55.7,117,0,210,1,3,13,173,106.6,6,10,25,0,19,45.4,61.9,81.2,,58.0,46.1,65.9,60.0,24,0,34,4,62,54,0,0,7,53,0,210,173,3.53,4.3,0.55,27
Raheem Mostert,9783,HB,MIA,4,48,14,4,38.4,96,0,250,0,8,14,147,110.5,8,14,17,2,19,27.2,80.0,83.0,,84.4,64.5,84.6,58.0,43,0,115,13,86,63,0,0,14,61,6,250,147,3.06,5.2,1.34,29
Tyler Allgeier,83639,HB,ATL,4,45,12,2,27.2,41,0,151,0,3,12,138,90.2,4,10,2,0,17,82.5,71.8,77.3,,84.8,71.6,68.7,60.0,22,0,32,6,37,48,0,0,8,51,2,151,138,3.07,3.4,0.86,28
Gus Edwards,46027,HB,BLT,4,44,5,3,27.5,53,0,193,0,0,5,111,27.4,6,11,3,0,26,82.0,69.0,82.5,,87.5,52.1,68.4,65.4,20,1,1,2,41,64,0,0,2,46,1,193,111,2.52,4.4,0.02,15
AJ Dillon,57165,HB,GB,4,44,3,0,0.0,0,0,118,1,1,3,102,19.7,1,6,12,0,22,82.1,60.6,82.2,,42.6,53.3,63.9,60.0,14,0,25,3,74,51,0,0,5,47,0,118,102,2.32,2.7,0.34,21
Lamar Jackson,46416,QB,BLT,4,25,15,1,7.7,16,0,103,0,0,8,37,47.4,11,17,3,6,12,21.5,77.6,84.4,74.5,,,71.6,60.0,16,1,0,0,0,121,106,16,0,25,4,209,122,2.98,5.1,,3
Justin Fields,82118,QB,CHI,5,25,8,0,0.0,0,0,72,0,0,2,49,15.7,5,14,6,4,7,40.7,74.4,54.9,66.8,,,84.9,60.1,20,3,0,0,0,120,115,15,0,25,1,187,127,3.18,4.7,,6
Jalen Hurts,40291,QB,PHI,4,29,5,0,0.0,0,0,72,0,0,2,25,5.9,2,17,24,1,4,54.5,72.9,84.8,73.7,,,60.4,60.0,24,1,0,0,0,133,62,11,0,29,3,134,86,2.15,3.4,,6
Jahmyr Gibbs,122474,HB,DET,4,39,8,3,31.3,56,0,179,2,0,8,123,47.6,5,8,11,0,24,82.4,62.1,82.4,,15.6,60.7,64.7,58.3,21,0,70,14,61,52,0,0,17,53,0,179,123,3.15,4.6,1.15,12
Javonte Williams,77803,HB,DEN,4,38,5,2,22.5,31,0,138,0,2,5,89,33.5,3,6,10,0,16,82.0,58.1,77.1,,35.3,73.2,55.6,60.0,16,0,51,11,40,42,0,0,13,49,0,138,89,2.34,3.6,1.28,21
Ezekiel Elliott,10638,HB,NE,4,34,1,0,0.0,0,0,138,0,0,1,77,5.4,4,9,19,1,12,35.6,62.4,82.2,,54.2,42.2,70.9,60.0,14,0,27,8,49,40,0,0,9,42,0,138,77,2.26,4.1,0.55,17
Daniel Jones,39395,QB,NYG,4,17,1,0,0.0,0,0,34,0,0,0,23,0.0,7,13,21,4,4,35.9,59.1,84.2,51.9,,58.9,76.2,60.0,17,0,0,0,1,74,139,17,0,17,1,173,54,1.59,5.1,0.0,6
Kenneth Gainwell,77737,HB,PHI,3,32,5,1,14.2,16,0,113,0,1,5,74,35.6,2,5,24,1,14,33.8,51.3,82.5,,41.5,54.0,52.0,56.8,16,0,32,7,51,47,0,0,8,39,0,113,74,2.31,3.5,0.63,18
Breece Hall,97636,HB,NYJ,4,32,7,3,72.7,152,0,209,2,0,7,197,116.5,4,6,22,2,15,23.0,59.1,79.5,,76.6,38.4,63.7,60.0,83,0,42,5,42,36,0,0,8,37,0,209,197,6.16,6.5,1.0,17
Dalvin Cook,11796,HB,NYJ,4,30,5,0,0.0,0,0,74,0,0,5,60,26.3,1,4,22,1,18,31.5,55.3,81.5,,81.7,63.2,51.6,60.0,10,0,44,8,32,33,0,0,8,38,0,74,60,2.0,2.5,1.38,12
Saquon Barkley,45791,HB,NYG,2,29,5,2,29.8,34,0,114,1,2,5,95,60.3,3,7,21,0,10,80.2,72.3,81.2,,85.7,74.0,69.1,56.2,18,0,41,9,59,40,0,0,11,38,1,114,95,3.28,3.9,0.69,18
Nick Chubb,45783,HB,CLV,2,28,7,2,21.8,37,0,170,0,0,7,113,88.3,6,8,8,0,14,79.9,81.6,77.3,,25.8,65.4,81.8,60.0,20,0,21,4,16,32,0,0,4,32,0,170,113,4.04,6.1,1.31,13
De'Von Achane,124305,HB,MIA,3,27,11,5,65.7,203,0,309,0,4,11,187,296.8,7,10,17,0,11,79.9,93.5,79.5,,,72.0,94.6,60.0,67,0,53,8,42,32,0,0,9,35,4,309,187,6.93,11.4,1.26,14
Devin Singletary,40485,HB,HST,4,27,4,0,0.0,0,0,95,0,0,4,68,32.5,1,2,13,0,12,80.5,60.0,81.2,69.5,54.5,54.1,59.9,59.5,14,0,25,4,49,33,0,0,4,31,0,95,68,2.52,3.5,0.51,15
Cam Akers,57206,HB,MIN,2,27,5,0,0.0,0,0,69,0,0,5,54,34.5,2,5,18,0,21,79.1,72.4,74.0,,73.9,67.7,69.8,60.0,12,0,11,2,8,29,0,0,2,29,1,69,54,2.0,2.6,1.38,6
Jamaal Williams,11889,HB,NO,2,27,5,0,0.0,0,0,74,0,0,5,64,40.9,1,2,20,1,13,28.3,50.9,76.7,,59.1,55.2,49.6,68.8,11,0,7,2,29,34,0,0,2,29,0,74,64,2.37,2.7,0.24,14
Chuba Hubbard,57373,HB,CAR,4,26,9,1,17.6,21,0,119,0,2,9,103,117.8,4,11,5,0,10,79.9,74.1,82.0,,54.4,63.3,80.6,60.0,21,0,57,11,61,27,0,0,11,37,0,119,103,3.96,4.6,0.93,15
Jaylen Warren,98692,HB,PIT,4,25,7,1,21.4,18,0,84,1,10,7,54,85.4,2,4,25,1,9,34.8,56.8,82.1,,23.3,68.4,54.1,60.0,18,0,127,18,62,30,0,0,21,43,0,84,54,2.16,3.4,2.05,14
Clyde Edwards-Helaire,57279,HB,KC,4,25,2,1,18.0,16,0,89,0,2,2,70,37.3,2,5,16,0,9,79.0,58.6,79.7,,,67.3,55.9,,16,0,27,5,28,25,0,0,5,30,1,89,70,2.8,3.6,0.96,15
Roschon Johnson,99467,HB,CHI,5,25,2,1,23.8,29,1,122,1,1,2,47,15.7,4,6,6,0,9,79.7,69.0,83.5,,41.6,57.2,76.2,57.4,29,1,58,11,51,29,0,0,12,36,1,122,47,1.88,4.9,1.14,16
Joshua Dobbs,11890,QB,ARZ,4,17,3,1,31.9,44,0,75,0,0,2,34,23.5,4,11,1,4,4,49.9,68.4,46.8,63.4,,,78.9,60.3,44,1,0,0,0,104,63,7,0,17,1,138,52,2.17,5.8,,3
Baker Mayfield,46518,QB,TB,4,11,1,0,0.0,0,0,-1,0,0,0,8,0.0,1,4,30,0,0,88.5,76.7,48.3,73.4,,57.6,75.3,60.0,10,2,0,0,1,108,62,12,0,11,0,61,46,2.0,2.7,0.0,1
Anthony Richardson,124393,QB,IND,3,16,2,3,42.7,56,0,94,0,0,1,23,9.0,4,8,14,2,10,25.6,53.9,82.2,57.6,,,47.8,60.0,23,0,0,0,0,58,37,7,0,16,4,131,32,1.39,5.7,,2
Patrick Mahomes,11765,QB,KC,4,7,4,0,0.0,0,0,-5,0,0,0,0,0.0,8,11,16,1,0,70.1,82.0,84.3,74.5,,,89.8,60.1,25,0,0,0,0,86,159,16,0,7,0,154,18,0.78,6.7,,1
Justice Hill,45865,HB,BLT,3,22,7,1,18.1,15,0,83,0,0,7,56,71.3,3,6,3,0,13,78.2,67.3,79.7,,83.0,64.6,66.0,59.4,15,0,12,3,31,25,0,0,3,25,2,83,56,2.55,3.8,0.39,7
Trevor Lawrence,77632,QB,JAX,4,11,4,0,0.0,0,0,10,0,0,0,5,0.0,4,7,15,3,1,70.5,84.9,50.2,84.1,,60.0,66.4,60.0,22,2,0,0,1,97,91,11,0,11,0,101,43,1.95,4.6,0.0,3
Tony Jones Jr.,40498,HB,NO,4,21,1,1,27.1,19,0,70,0,0,1,30,5.7,1,6,20,0,6,78.2,64.1,80.2,,59.8,56.6,66.4,60.2,19,0,21,4,44,28,0,0,5,25,2,70,30,1.43,3.3,0.48,14
Matt Breida,12271,HB,NYG,4,21,1,0,0.0,0,0,61,0,2,1,38,18.1,0,4,21,1,11,28.2,56.0,82.2,,73.8,45.9,57.9,58.7,8,0,54,9,60,28,0,0,9,30,1,61,38,1.81,2.9,0.9,9
Zach Charbonnet,97630,HB,SEA,4,21,5,1,14.4,15,0,104,1,1,5,68,77.7,4,8,29,0,4,78.5,75.8,80.0,,85.2,55.7,79.3,59.9,15,0,22,4,38,26,0,0,6,25,0,104,68,3.24,5.0,0.58,16
Justin Herbert,28237,QB,LAC,4,10,4,0,0.0,0,0,-10,0,0,0,0,0.0,3,8,27,1,0,52.6,76.3,84.5,71.7,,58.4,79.6,60.0,15,1,0,0,1,102,66,10,0,10,3,56,60,3.0,2.8,0.0,0
Tyjae Spears,97195,HB,TEN,4,20,7,2,32.0,39,0,122,0,1,7,103,137.3,5,6,31,0,10,79.6,73.0,84.3,,90.2,60.2,79.8,41.1,22,0,28,10,62,33,0,0,14,30,0,122,103,5.15,6.1,0.45,10
Taysom Hill,12112,TE,NO,4,19,4,1,18.8,19,0,97,0,1,3,59,56.5,3,6,20,0,9,78.2,69.5,82.9,59.4,,55.7,78.3,59.6,19,0,15,3,41,42,4,1,4,22,0,101,71,3.55,5.1,0.37,4
Rico Dowdle,40693,HB,DAL,4,20,4,0,0.0,0,0,80,0,6,4,51,102.0,2,4,9,0,7,77.9,73.6,74.7,,17.9,89.5,68.9,60.0,10,0,50,5,17,24,0,0,5,25,0,80,51,2.55,4.0,2.94,12
Damien Harris,35134,HB,BUF,4,19,2,0,0.0,0,0,80,0,0,2,53,26.6,1,7,4,0,15,77.8,70.4,76.9,,80.6,58.7,69.6,60.0,11,0,16,2,11,29,0,0,2,21,1,80,53,2.79,4.2,1.45,4
Samaje Perine,11869,HB,DEN,4,18,1,0,0.0,0,0,66,0,7,1,36,55.2,3,4,10,0,14,78.2,56.3,81.1,,38.8,67.9,49.6,60.0,12,0,95,11,65,24,0,0,12,29,0,66,36,2.0,3.7,1.46,4
Latavius Murray,7962,HB,BUF,4,17,1,1,37.7,29,0,77,0,1,1,29,14.8,1,6,4,0,10,77.2,76.5,80.9,,80.6,77.6,70.4,60.0,29,0,48,6,44,20,0,0,7,23,2,77,29,1.71,4.5,1.09,7
Josh Allen,46601,QB,BUF,4,7,3,0,0.0,0,0,19,0,0,0,3,0.0,5,9,4,2,2,63.9,81.5,84.1,79.5,,,68.1,60.0,23,0,0,0,0,89,87,9,0,7,2,106,49,3.06,6.6,,1
Elijah Mitchell,57272,HB,SF,2,16,3,1,34.6,18,0,52,1,0,3,49,48.4,1,2,28,0,6,76.4,49.5,75.9,,57.6,45.3,52.5,60.0,18,0,2,3,14,21,0,0,4,19,0,52,49,3.06,3.3,0.14,10
Deshaun Watson,11767,QB,CLV,3,8,3,0,0.0,0,0,38,0,0,2,20,62.5,5,7,8,4,4,26.8,68.7,0.0,69.1,,,62.8,60.2,13,3,0,0,0,98,45,8,0,8,1,83,45,2.81,5.2,,2
Austin Ekeler,12164,HB,LAC,1,16,5,1,47.0,55,0,117,0,0,5,72,112.5,2,4,27,0,8,76.6,74.8,76.2,,,66.5,75.4,60.0,55,0,47,4,24,17,0,0,5,20,1,117,72,4.5,7.3,1.96,8
Deuce Vaughn,122624,HB,DAL,3,16,0,0,0.0,0,0,32,0,0,0,25,0.0,1,1,9,0,8,77.2,45.0,76.5,,19.4,65.5,44.4,60.0,13,0,18,4,16,22,0,0,4,20,0,32,25,1.56,2.0,1.13,8
Sean Tucker,123056,HB,TB,3,15,4,0,0.0,0,0,23,0,0,4,20,31.4,0,1,30,0,7,76.2,55.8,74.0,,73.0,59.6,55.3,,7,0,9,2,13,16,0,0,2,17,0,23,20,1.33,1.5,0.69,8
Sam Howell,97599,QB,WAS,5,0,12,0,0.0,0,0,0,0,0,0,,100.0,4,5,32,2,0,73.5,64.7,85.4,62.0,,,70.2,60.1,20,0,0,0,0,89,101,15,0,0,1,101,83,5.53,6.7,,0
Jordan Love,40306,QB,GB,4,8,4,0,0.0,0,0,6,0,0,0,2,0.0,2,5,12,3,0,53.9,67.2,44.1,64.8,,,72.9,60.0,24,2,0,0,0,82,77,7,0,8,2,83,74,4.93,5.5,,1
Desmond Ridder,55086,QB,ATL,4,7,0,0,0.0,0,0,17,0,0,0,4,0.0,0,3,2,3,2,45.7,39.5,48.7,40.2,,,52.1,60.0,9,1,-6,1,0,106,30,7,1,8,1,47,10,0.71,3.4,,2
Aaron Jones,11937,HB,GB,2,14,2,0,0.0,0,0,59,2,1,2,32,40.3,0,3,12,0,8,76.0,65.0,77.8,,,43.4,74.1,59.9,9,0,82,3,28,19,0,0,6,17,1,59,32,2.29,4.2,2.93,6
Mac Jones,60323,QB,NE,4,8,1,0,0.0,0,0,12,0,0,0,4,0.0,1,7,19,1,0,68.9,59.2,49.6,57.2,,,68.0,60.0,18,1,0,0,0,100,48,6,0,8,0,60,9,0.64,4.3,,0
Antonio Gibson,78050,HB,WAS,5,13,2,0,0.0,0,0,54,1,5,2,37,79.7,2,3,32,3,4,16.7,52.7,85.1,,64.4,56.9,41.5,60.0,13,0,132,12,117,14,0,0,16,25,0,54,37,2.85,4.2,1.13,9
Pierre Strong Jr.,66619,HB,CLV,3,13,3,1,51.9,40,0,77,1,0,3,72,127.8,1,3,8,0,5,75.3,69.7,77.9,,79.1,35.0,77.3,,40,0,0,0,11,13,0,0,1,13,1,77,72,5.54,5.9,0.0,7
Jaleel McLaughlin,138346,HB,DEN,4,13,7,1,34.1,31,0,91,0,1,7,65,235.3,3,4,10,0,5,76.1,76.0,77.8,,5.1,62.7,82.0,,31,0,25,4,20,14,0,0,4,17,1,91,65,5.0,7.0,1.25,7
Deon Jackson,57189,HB,IND,1,13,0,0,0.0,0,0,14,1,0,0,21,0.0,0,1,14,2,2,17.8,28.4,80.1,,6.0,28.6,32.4,59.4,7,0,14,5,29,19,0,0,6,18,0,14,21,1.62,1.1,0.48,11
C.J. Stroud,129759,QB,HST,4,5,1,0,0.0,0,0,3,0,0,0,1,0.0,3,5,13,4,0,51.4,73.3,84.7,70.2,61.3,,72.5,60.0,11,1,0,1,0,106,48,8,1,6,0,51,9,0.69,3.9,,0
Melvin Gordon III,9448,HB,BLT,2,13,4,2,69.8,37,0,53,0,1,4,34,81.7,2,2,3,0,6,75.6,69.9,77.9,,36.9,87.0,67.9,49.6,22,0,46,3,15,19,0,0,3,16,0,53,34,2.62,4.1,3.07,5
Jimmy Garoppolo,8697,QB,LV,3,7,0,0,0.0,0,0,-6,0,0,0,0,0.0,0,3,23,1,1,60.5,68.7,32.5,70.2,,,53.4,60.0,8,1,0,0,0,57,25,5,0,7,0,19,10,0.83,1.6,,0
Brock Purdy,77672,QB,SF,4,10,1,0,0.0,0,0,3,0,0,0,1,0.0,1,5,28,4,0,41.1,73.0,84.2,68.8,,,79.8,60.0,17,0,0,0,0,124,21,2,0,10,2,24,6,0.5,2.0,,0
Keaontay Ingram,77761,HB,ARZ,3,12,4,0,0.0,0,0,15,0,0,4,19,48.7,0,0,1,0,7,74.5,72.0,76.3,,79.7,56.9,68.8,60.0,8,0,8,1,6,16,0,0,1,13,0,15,19,1.58,1.3,1.33,5
Tank Bigsby,123974,HB,JAX,4,12,2,0,0.0,0,1,33,2,0,2,26,36.1,0,5,15,1,8,22.9,54.0,78.9,,77.6,22.8,76.6,62.2,9,1,0,0,17,20,0,0,2,12,2,33,26,2.17,2.8,0.0,4
Zach Wilson,82096,QB,NYJ,4,5,0,0,0.0,0,0,0,0,0,0,2,0.0,3,4,22,1,0,65.7,56.4,83.6,54.6,,,64.3,60.0,16,0,0,0,0,74,57,7,0,5,0,57,23,1.92,4.8,,0
Jared Goff,10635,QB,DET,4,9,1,0,0.0,0,0,-2,0,0,1,4,4.9,1,3,11,0,0,88.2,83.7,84.6,81.0,,,71.9,60.2,11,1,0,0,0,136,14,2,0,9,1,12,14,1.27,1.1,,1
Deebo Samuel,48274,WR,SF,4,11,4,1,31.5,17,0,54,0,8,4,24,93.5,2,3,28,1,1,26.9,75.6,84.7,,74.1,78.6,56.7,53.8,17,1,247,17,117,100,0,0,26,28,1,54,24,2.18,4.9,2.11,5
Russell Wilson,7077,QB,DEN,4,5,0,0,0.0,0,0,19,0,0,0,3,0.0,4,8,10,1,0,46.6,79.8,84.0,77.6,,,67.5,60.0,15,0,0,0,0,80,51,6,0,5,0,70,8,0.73,6.4,,1
Dak Prescott,10769,QB,DAL,4,7,3,0,0.0,0,0,4,0,0,0,2,0.0,3,4,9,0,0,67.9,73.2,51.5,68.9,,,85.9,60.0,15,2,0,0,0,123,39,4,0,7,0,43,60,5.45,3.9,,1
Alvin Kamara,11822,HB,NO,1,11,0,0,0.0,0,0,51,0,2,0,32,24.2,1,2,20,0,0,76.7,64.7,79.4,,47.8,71.3,58.9,60.0,13,0,33,13,30,14,0,0,14,24,0,51,32,2.91,4.6,1.1,11
Tua Tagovailoa,60326,QB,MIA,4,7,1,0,0.0,0,0,-10,0,0,0,0,0.0,0,2,17,6,0,66.4,88.3,84.2,89.0,,,45.6,60.1,7,1,0,0,0,98,18,4,0,7,0,8,12,1.09,0.7,,1
Kareem Hunt,11841,HB,CLV,2,10,1,0,0.0,0,0,25,0,0,1,30,25.0,0,2,8,0,3,73.9,72.1,77.2,,76.7,66.3,71.7,60.0,6,0,22,2,12,14,0,0,3,12,0,25,30,3.0,2.5,1.83,7
Kendre Miller,123091,HB,NO,2,10,1,0,0.0,0,0,37,0,0,1,34,28.3,1,3,20,0,3,74.4,67.5,74.8,,73.1,59.8,67.8,60.0,10,0,5,2,13,12,0,0,2,12,0,37,34,3.4,3.7,0.38,7
Matthew Stafford,4924,QB,LA,4,2,0,0,0.0,0,0,2,0,0,0,0,0.0,0,3,26,0,0,89.9,80.7,53.0,79.6,,,62.8,60.0,9,3,0,0,0,106,47,8,0,2,0,49,4,0.4,4.9,,0
Kenny Pickett,60515,QB,PIT,4,7,0,0,0.0,0,0,-4,0,0,0,1,0.0,1,4,25,0,0,88.2,53.8,83.7,51.1,,,71.5,60.0,10,0,0,0,0,80,22,3,0,7,0,18,20,2.0,1.8,,1
Ryan Tannehill,7014,QB,TEN,4,4,2,0,0.0,0,0,12,0,0,0,3,0.0,1,1,31,3,2,71.5,73.7,84.1,74.2,,58.8,52.3,60.3,12,0,0,0,1,98,16,6,0,4,1,28,37,3.7,2.8,0.0,1
Patrick Taylor,40448,HB,GB,3,9,1,0,0.0,0,1,29,0,1,1,27,50.0,1,1,12,0,5,74.2,55.7,0.0,,82.1,60.7,55.4,60.0,10,1,23,3,31,13,0,0,5,12,0,29,27,3.0,3.2,0.74,4
Gary Brightwell,57133,HB,NYG,4,9,1,0,0.0,0,0,19,1,3,1,19,60.3,0,0,21,0,4,74.3,64.4,79.1,,,72.1,60.4,58.3,5,0,47,5,27,12,0,0,6,14,0,19,19,2.11,2.1,1.74,5
Ke'Shawn Vaughn,45866,HB,TB,1,9,1,0,0.0,0,0,16,0,0,1,23,25.6,0,0,30,0,4,73.6,58.9,73.2,,,57.3,59.3,60.0,8,0,3,1,7,14,0,0,1,10,0,16,23,2.56,1.8,0.43,5
Chris Brooks,83644,HB,MIA,1,9,5,1,78.8,52,0,66,0,0,5,65,401.2,1,1,17,0,1,73.3,91.2,73.3,,,57.3,88.5,60.0,52,0,0,0,2,11,0,0,0,9,0,66,65,7.22,7.3,0.0,8
Ronnie Rivers,57208,HB,LA,2,9,2,0,0.0,0,0,47,0,0,2,25,46.3,0,2,26,0,7,76.3,83.6,73.6,,78.8,62.3,84.0,60.0,9,0,14,3,9,12,0,0,3,12,0,47,25,2.78,5.2,1.56,2
Derek Carr,8671,QB,NO,4,7,0,0,0.0,0,0,-6,0,0,0,1,0.0,0,1,20,1,0,66.3,58.6,83.8,57.4,,,63.7,61.1,7,0,0,0,0,76,7,1,0,7,0,1,1,0.13,0.1,,0
Isaiah Spiller,99146,HB,LAC,3,8,2,0,0.0,0,0,22,0,2,2,16,80.0,0,0,27,0,4,72.9,56.2,77.4,,25.7,67.7,57.3,,6,0,15,2,17,8,0,0,2,10,0,22,16,2.0,2.8,0.88,3
Geno Smith,7820,QB,SEA,4,4,1,0,0.0,0,0,-4,0,0,0,0,0.0,1,0,29,0,0,88.0,77.4,43.0,76.7,,,62.4,60.6,15,2,-2,1,0,87,26,4,1,5,0,22,8,1.0,2.8,,0
