player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Jalen Thompson,49116,S,ARZ,13,215,13.4,9.0,1,1,93.4,16,24,2,146,57,0.68
Jason Pinnock,56144,S,NYG,15,80,13.3,8.0,21,0,111.7,6,10,2,48,33,0.6
Jordan Poyer,8000,S,BUF,14,120,13.3,10.0,4,0,121.9,9,12,1,85,27,0.71
Minkah Fitzpatrick,51206,S,PIT,10,80,13.3,6.2,25,0,57.5,6,13,0,53,27,0.66
Dax Hill,97519,S,CIN,15,119,13.2,6.6,7,0,106.3,9,18,2,110,63,0.92
Marcus Epps,51391,S,LV,14,66,13.2,11.0,23,0,113.9,5,6,0,68,45,1.03
Mike Brown,56054,S,TEN,2,13,13.0,6.5,31,0,56.3,1,2,0,4,7,0.31
Adrian Phillips,9177,S,NE,8,13,13.0,13.0,19,0,79.2,1,1,0,2,-2,0.15
Cameron Mitchell,97340,CB,CLV,11,130,13.0,8.1,8,0,74.5,10,16,0,78,33,0.6
Cam Taylor-Britt,83326,CB,CIN,8,26,13.0,6.5,7,0,109.4,2,4,1,25,4,0.96
Drew Sanders,123933,LB,DEN,7,13,13.0,13.0,10,0,104.2,1,1,0,9,15,0.69
Taylor Rapp,51172,S,BUF,10,50,12.5,8.3,4,0,93.1,4,6,0,51,16,1.02
Kerby Joseph,83239,S,DET,13,125,12.5,6.3,11,2,37.9,10,20,0,162,70,1.3
Cobie Durant,79126,CB,LA,11,234,12.3,9.0,26,0,104.3,19,26,0,258,80,1.1
Antonio Hamilton Sr.,11353,CB,ARZ,6,49,12.3,9.8,1,0,90.0,4,5,0,28,37,0.57
Grant Delpit,60685,S,CLV,13,121,12.1,11.0,8,0,107.6,10,11,0,108,53,0.89
Marshon Lattimore,11766,CB,NO,7,12,12.0,6.0,20,0,95.8,1,2,0,34,16,2.83
Miles Killebrew,10745,S,PIT,5,12,12.0,6.0,25,0,95.8,1,2,0,29,3,2.42
Eric Murray,10740,S,HST,4,12,12.0,6.0,13,0,89.6,1,2,0,22,10,1.83
Nick Cross,97514,S,IND,6,12,12.0,6.0,14,0,56.3,1,2,0,2,0,0.17
Michael Davis,12040,CB,LAC,6,12,12.0,6.0,27,0,68.8,1,2,0,12,17,1.0
Nick McCloud,49535,CB,NYG,7,12,12.0,6.0,21,0,56.3,1,2,0,6,4,0.5
Jordan Hicks,9517,LB,MIN,6,12,12.0,12.0,18,0,87.5,1,1,0,5,1,0.42
Jalyn Armour-Davis,83120,CB,BLT,2,12,12.0,12.0,3,0,112.5,1,1,0,11,7,0.92
Jaire Alexander,49350,CB,GB,5,12,12.0,12.0,12,0,118.8,1,1,0,18,10,1.5
Anthony Johnson Jr.,76736,S,GB,5,24,12.0,8.0,12,0,79.9,2,3,0,16,15,0.67
Elijah Campbell,49190,S,MIA,4,12,12.0,12.0,17,0,104.2,1,1,0,9,3,0.75
Vonn Bell,10695,S,CAR,11,47,11.8,7.8,5,0,75.7,4,6,0,26,25,0.55
Tre'von Moehrig,77847,S,LV,15,91,11.4,8.3,23,0,145.5,8,11,2,114,83,1.25
Devon Witherspoon,101388,CB,SEA,10,225,11.3,7.3,29,1,80.8,20,31,1,206,102,0.92
E.J. Speed,94351,LB,IND,14,68,11.3,6.8,14,0,64.6,6,10,0,29,15,0.43
Nicholas Morrow,51674,LB,PHI,12,67,11.2,6.1,24,0,80.9,6,11,0,88,46,1.31
Nick Scott,49012,S,CIN,12,56,11.2,8.0,7,0,148.2,5,7,1,79,23,1.41
Eric Garror,83274,CB,TEN,5,78,11.1,5.6,31,0,81.0,7,14,1,45,11,0.58
Elijah Molden,56290,S,TEN,13,111,11.1,9.3,31,0,111.5,10,12,1,49,52,0.44
Jaylen Watson,131960,CB,KC,7,11,11.0,11.0,16,0,79.2,1,1,0,0,3,0.0
Jerry Jacobs,83025,CB,DET,7,11,11.0,11.0,11,0,87.5,1,1,0,5,1,0.45
Justin Evans,11805,S,PHI,3,22,11.0,4.4,24,0,99.2,2,5,1,29,16,1.32
Zaven Collins,77190,ED,ARZ,6,11,11.0,5.5,1,0,79.2,1,2,0,17,2,1.55
Roquan Smith,50892,LB,BLT,14,33,11.0,8.3,3,0,80.2,3,4,0,15,18,0.45
Cody Barton,50727,LB,WAS,10,33,11.0,5.5,32,0,63.2,3,6,0,28,13,0.85
Essang Bassey,45258,CB,LAC,10,164,10.9,9.1,27,0,97.0,15,18,0,131,79,0.8
Jeremy Chinn,43179,S,CAR,10,76,10.9,8.4,5,0,147.2,7,9,1,94,63,1.24
Jamin Davis,57905,LB,WAS,13,54,10.8,7.7,32,0,93.8,5,7,0,54,38,1.0
Jamal Adams,11761,S,SEA,9,106,10.6,7.6,29,0,87.8,10,14,0,88,31,0.83
Kyle Hamilton,102684,S,BLT,15,265,10.6,5.8,3,1,58.1,25,46,1,126,99,0.48
Malik Hooker,11770,S,DAL,10,21,10.5,10.5,9,0,118.8,2,2,0,50,27,2.38
Taron Johnson,49511,CB,BUF,15,431,10.5,7.8,4,0,106.8,41,55,3,322,180,0.75
Cam Lewis,49395,S,BUF,9,42,10.5,7.0,4,0,97.2,4,6,0,57,7,1.36
Micah Hyde,7941,S,BUF,12,104,10.4,8.7,4,0,158.3,10,12,2,159,36,1.53
Arthur Maulet,12224,CB,BLT,12,205,10.3,6.2,3,1,92.2,20,33,1,334,199,1.63
Rudy Ford,11963,S,GB,9,62,10.3,4.8,12,1,49.8,6,13,1,49,27,0.79
Justin Bethel,7654,CB,MIA,7,61,10.2,8.7,17,0,137.2,6,7,2,52,18,0.85
Ja'Sir Taylor,55426,CB,LAC,12,273,10.1,6.5,27,1,77.6,27,42,0,321,156,1.18
Bradley Roby,8666,CB,PHI,8,181,10.1,5.7,24,0,65.2,18,32,0,125,70,0.69
Chidobe Awuzie,11815,CB,CIN,13,40,10.0,8.0,7,0,150.4,4,5,1,53,7,1.33
Terrel Bernard,57739,LB,BUF,12,30,10.0,10.0,4,0,101.4,3,3,0,25,32,0.83
Alex Singleton,9994,LB,DEN,15,50,10.0,6.3,10,0,69.3,5,8,0,29,21,0.58
Micah McFadden,81246,LB,NYG,7,10,10.0,10.0,21,0,95.8,1,1,0,7,10,0.7
Kevon Seymour,10852,CB,BLT,2,10,10.0,5.0,3,0,56.3,1,2,0,1,2,0.1
Devin White,43089,LB,TB,12,20,10.0,10.0,30,0,100.0,2,2,0,16,7,0.8
D.J. Reed,26940,CB,NYJ,6,10,10.0,10.0,22,0,118.8,1,1,0,35,8,3.5
Jordan Fuller,45326,S,LA,15,79,9.9,5.6,26,0,74.4,8,14,0,83,57,1.05
Logan Wilson,29623,LB,CIN,14,49,9.8,6.1,7,0,82.8,5,8,0,55,22,1.12
Danny Johnson,49379,CB,WAS,6,127,9.8,7.5,32,0,157.1,13,17,2,214,159,1.69
Markquese Bell,56033,LB,DAL,12,39,9.8,5.6,9,0,80.1,4,7,0,51,51,1.31
Andrew Van Ginkel,30267,ED,MIA,12,39,9.8,6.5,17,0,75.7,4,6,0,26,6,0.67
Ernest Jones,81399,LB,LA,10,29,9.7,5.8,26,0,87.1,3,5,0,42,34,1.45
Brian Branch,123907,CB,DET,13,300,9.7,6.4,11,2,101.8,31,47,5,305,143,1.02
Marcus Williams,11797,S,BLT,8,68,9.7,6.8,3,0,131.7,7,10,2,76,62,1.12
Patrick Queen,57941,LB,BLT,15,68,9.7,6.8,3,0,88.3,7,10,0,67,25,0.99
Lavonte David,7060,LB,TB,13,67,9.6,6.1,30,0,87.3,7,11,0,85,50,1.27
Harrison Smith,7641,S,MIN,15,96,9.6,5.3,18,0,66.2,10,18,0,77,53,0.8
Kader Kohou,156070,CB,MIA,13,352,9.5,8.4,17,0,118.1,37,42,3,278,160,0.79
Jamel Dean,34918,CB,TB,9,19,9.5,9.5,30,0,158.3,2,2,1,82,43,4.32
Christian Izien,83360,CB,TB,15,351,9.5,7.3,30,2,102.8,37,48,3,380,233,1.08
Kamren Curl,55800,S,WAS,15,113,9.4,6.3,32,0,112.0,12,18,1,155,69,1.37
Roger McCreary,83176,CB,TEN,13,300,9.4,6.3,31,0,86.0,32,48,0,327,204,1.09
Benjamin St-Juste,56061,CB,WAS,15,226,9.4,6.5,32,0,98.8,24,35,1,252,141,1.12
Garrett Williams,99723,CB,ARZ,8,186,9.3,6.6,1,1,82.3,20,28,1,159,99,0.85
Mike Hilton,10898,CB,CIN,15,363,9.3,6.3,7,1,78.2,39,58,0,379,185,1.04
Damontae Kazee,11904,S,PIT,12,37,9.3,6.2,25,0,149.3,4,6,2,108,25,2.92
Deion Jones,10686,LB,CAR,10,28,9.3,7.0,5,0,108.3,3,4,0,42,14,1.5
Ja'Quan McMillian,100931,CB,DEN,13,328,9.1,5.7,10,2,103.9,36,58,6,417,249,1.27
Byron Murphy Jr.,44027,CB,MIN,14,181,9.1,6.2,18,1,124.1,20,29,3,309,164,1.71
Jevon Holland,83873,S,MIA,10,64,9.1,6.4,17,0,80.4,7,10,0,48,24,0.75
Asante Samuel Jr.,76625,CB,LAC,3,18,9.0,6.0,27,0,109.7,2,3,0,43,18,2.39
Juanyeh Thomas,76655,S,DAL,6,27,9.0,4.5,9,0,95.8,3,6,1,9,4,0.33
Zyon McCollum,66769,CB,TB,11,36,9.0,4.5,30,0,88.0,4,8,0,85,51,2.36
Andrew Wingard,49268,S,JAX,7,18,9.0,9.0,15,0,112.5,2,2,0,22,4,1.22
Jayron Kearse,10878,S,DAL,14,108,9.0,6.8,9,0,93.0,12,16,0,109,37,1.01
Amani Hooker,51378,S,TEN,13,188,9.0,7.2,31,1,135.3,21,26,3,288,146,1.53
Kaden Elliss,51485,LB,ATL,14,54,9.0,6.8,2,0,89.6,6,8,0,48,40,0.89
Carrington Valentine,53750,CB,GB,6,9,9.0,9.0,12,0,100.0,1,1,0,8,0,0.89
Jimmie Ward,8665,S,HST,10,117,9.0,7.3,13,1,69.3,13,16,0,110,65,0.94
Rodney McLeod,7271,S,CLV,9,27,9.0,5.4,8,0,71.3,3,5,0,23,18,0.85
Greg Newsome II,83341,CB,CLV,12,196,8.9,5.6,8,0,87.0,22,35,1,193,121,0.98
Chandon Sullivan,49349,CB,PIT,15,152,8.9,6.3,25,1,87.2,17,24,1,170,67,1.12
Trent McDuffie,72191,CB,KC,15,272,8.8,6.3,16,0,109.4,31,43,2,328,101,1.21
Tracy Walker III,51266,S,DET,11,70,8.8,6.4,11,0,122.3,8,11,3,53,16,0.76
Grayland Arnold,43528,CB,HST,4,70,8.8,7.0,13,0,95.4,8,10,0,69,32,0.99
Richie Grant,43196,S,ATL,15,97,8.8,5.7,2,0,104.8,11,17,1,119,24,1.23
Russ Yeast,55629,S,LA,14,114,8.8,5.7,26,0,112.3,13,20,1,189,97,1.66
Kenneth Murray Jr.,58099,LB,LAC,14,44,8.8,6.3,27,0,100.3,5,7,0,65,20,1.48
Julian Love,51081,S,SEA,14,88,8.8,4.9,29,2,59.7,10,18,1,140,41,1.59
Andre Cisco,76641,S,JAX,12,52,8.7,6.5,15,0,153.1,6,8,1,94,54,1.81
Trenton Thompson,43455,S,PIT,5,26,8.7,5.2,25,1,32.5,3,5,0,24,16,0.92
Xavier McKinney,55775,S,NYG,15,87,8.7,7.3,21,0,96.5,10,12,0,86,99,0.99
Antonio Johnson,124326,CB,JAX,6,52,8.7,5.2,15,0,68.3,6,10,0,39,25,0.75
Eli Ricks,124109,CB,PHI,10,104,8.7,5.2,24,0,101.7,12,20,1,158,74,1.52
Kyler Gordon,83451,CB,CHI,11,288,8.7,6.4,6,1,88.3,33,45,1,291,125,1.01
Derwin James Jr.,51368,S,LAC,14,139,8.7,7.0,27,0,131.3,16,20,1,230,109,1.65
Kenny Moore II,51596,CB,IND,15,411,8.6,6.9,14,2,96.9,48,60,3,396,253,0.96
Artie Burns,10659,CB,SEA,7,138,8.6,6.6,29,0,99.3,16,21,0,170,98,1.23
Myles Bryant,43336,CB,NE,15,336,8.6,6.7,19,1,103.4,39,50,2,381,183,1.13
Marcus Maye,11794,S,NO,7,43,8.6,6.1,20,1,55.4,5,7,0,56,55,1.3
Tre Herndon,50380,CB,JAX,13,299,8.5,6.8,15,0,119.1,35,44,2,394,196,1.32
Darius Rush,84416,CB,PIT,2,17,8.5,8.5,25,0,118.8,2,2,0,35,6,2.06
Tyler Hall,43958,CB,LV,8,84,8.4,6.5,23,0,114.3,10,13,1,70,55,0.83
Deommodore Lenoir,55686,CB,SF,12,219,8.4,6.6,28,0,109.1,26,33,1,256,174,1.17
Zaire Franklin,49834,LB,IND,13,42,8.4,6.0,14,0,144.0,5,7,1,72,41,1.71
Jourdan Lewis,11846,CB,DAL,14,327,8.4,5.8,9,0,112.4,39,56,3,463,206,1.42
Stephon Gilmore,7016,CB,DAL,12,33,8.3,4.7,9,0,105.4,4,7,1,27,9,0.82
Mykal Walker,57834,LB,PIT,5,25,8.3,6.3,25,0,105.2,3,4,0,39,16,1.56
Quan Martin,83236,S,WAS,10,98,8.2,7.0,32,0,158.3,12,14,2,179,109,1.83
Tremaine Edmunds,50905,LB,CHI,10,41,8.2,8.2,6,0,106.7,5,5,0,48,34,1.17
David Long Jr.,29367,LB,MIA,15,114,8.1,6.3,17,0,106.9,14,18,0,174,72,1.53
Kevin Byard,10698,S,PHI,14,145,8.1,6.0,24,0,109.7,18,24,1,180,74,1.24
Joe Tryon-Shoyinka,58272,ED,TB,7,8,8.0,8.0,30,0,104.2,1,1,0,9,5,1.13
Isaiah Pola-Mao,60781,S,LV,3,8,8.0,4.0,23,0,56.3,1,2,0,2,2,0.25
Eric Wilson,38587,LB,GB,4,8,8.0,8.0,12,0,95.8,1,1,0,7,6,0.88
Geno Stone,55967,S,BLT,15,72,8.0,5.5,3,1,57.2,9,13,0,92,44,1.28
Willie Gay,57987,LB,KC,13,32,8.0,5.3,16,0,76.4,4,6,0,27,16,0.84
Paulson Adebo,52280,CB,NO,11,24,8.0,4.0,20,0,61.1,3,6,0,25,0,1.04
Ronnie Hickman Jr.,97702,S,CLV,5,8,8.0,8.0,8,0,79.2,1,1,0,2,7,0.25
Carlton Davis III,49335,CB,TB,10,32,8.0,5.3,30,0,105.6,4,6,0,69,30,2.16
Akayleb Evans,65033,CB,MIN,9,24,8.0,6.0,18,0,101.0,3,4,0,35,29,1.46
Quay Walker,82547,LB,GB,11,24,8.0,8.0,12,0,100.0,3,3,0,24,7,1.0
Germaine Pratt,29407,LB,CIN,13,48,8.0,6.9,7,0,97.0,6,7,0,51,36,1.06
Martin Emerson Jr.,97872,CB,CLV,4,8,8.0,8.0,8,0,87.5,1,1,0,5,0,0.63
Jabrill Peppers,11780,S,NE,14,72,8.0,5.1,19,1,42.3,9,14,0,55,44,0.76
Tyrann Mathieu,7850,S,NO,14,55,7.9,3.9,20,1,65.5,7,14,1,93,82,1.69
Isaiah McDuffie,57754,LB,GB,9,55,7.9,6.9,12,0,105.2,7,8,0,74,47,1.35
K'Von Wallace,42467,S,TEN,10,71,7.9,4.7,31,1,49.9,9,15,0,92,46,1.3
Azeez Al-Shaair,49792,LB,TEN,12,31,7.8,6.2,31,0,91.7,4,5,0,30,19,0.97
J.C. Jackson,42781,CB,NE,10,31,7.8,4.4,19,0,101.5,4,7,0,87,40,2.81
Dennis Gardeck,66928,ED,ARZ,14,31,7.8,6.2,1,0,79.2,4,5,0,13,26,0.42
John Johnson III,11847,S,LA,9,39,7.8,5.6,26,0,123.2,5,7,1,37,13,0.95
Quentin Lake,56245,CB,LA,12,188,7.8,5.1,26,0,83.8,24,37,1,166,70,0.88
James Bradberry,10696,CB,PHI,10,85,7.7,5.7,24,0,121.2,11,15,1,129,36,1.52
Darius Slay,7817,CB,PHI,8,23,7.7,3.8,24,0,84.0,3,6,0,58,27,2.52
Coby Bryant,55088,S,SEA,5,46,7.7,6.6,29,0,102.4,6,7,0,60,19,1.3
Byron Young,146932,ED,LA,12,23,7.7,5.8,26,0,81.3,3,4,0,16,11,0.7
DJ Turner II,101376,CB,CIN,14,38,7.6,4.2,7,0,86.8,5,9,0,83,42,2.18
Amik Robertson,55619,CB,LV,9,61,7.6,4.4,23,0,98.8,8,14,1,85,59,1.39
C.J. Gardner-Johnson,49371,S,DET,2,15,7.5,7.5,11,0,97.9,2,2,0,15,2,1.0
Nik Needham,50356,CB,MIA,7,45,7.5,6.4,17,0,92.9,6,7,0,44,13,0.98
Derrick Barnes,58120,LB,DET,11,30,7.5,7.5,11,0,118.8,4,4,0,94,90,3.13
Keisean Nixon,56167,CB,GB,15,384,7.4,5.8,12,1,97.3,52,66,1,505,266,1.32
Will Harris,51336,CB,DET,6,74,7.4,5.7,11,1,78.4,10,13,0,138,41,1.86
Quandre Diggs,9633,S,SEA,8,22,7.3,5.5,29,0,80.2,3,4,0,15,4,0.68
Jeremiah Owusu-Koramoah,58089,LB,CLV,9,22,7.3,4.4,8,0,64.6,3,5,0,11,17,0.5
Jordyn Brooks,50851,LB,SEA,14,51,7.3,5.7,29,0,97.2,7,9,0,66,46,1.29
Mike Edwards,51282,S,KC,13,58,7.3,5.3,16,0,108.1,8,11,0,120,31,2.07
Theo Jackson,62919,S,MIN,8,36,7.2,7.2,18,0,91.7,5,5,0,30,14,0.83
Darnell Savage,34247,S,GB,8,35,7.0,5.8,12,0,86.1,5,6,0,28,18,0.8
Blake Cashman,35413,LB,HST,10,42,7.0,3.8,13,0,90.3,6,11,1,27,31,0.64
C.J. Mosley,8652,LB,NYJ,12,21,7.0,7.0,22,0,111.1,3,3,0,32,20,1.52
Isaiah Oliver,50393,CB,SF,13,259,7.0,6.5,28,1,109.4,37,40,3,270,109,1.04
Bradley Chubb,48526,ED,MIA,8,7,7.0,7.0,17,0,79.2,1,1,0,-4,-1,-0.57
Christian Elliss,61853,LB,NE,3,7,7.0,7.0,19,0,118.8,1,1,0,25,14,3.57
A.J. Terrell,55586,CB,ATL,11,21,7.0,4.2,2,0,77.1,3,5,0,30,9,1.43
Adoree' Jackson,11773,CB,NYG,12,63,7.0,6.3,21,0,118.8,9,10,0,137,102,2.17
Cor'Dale Flott,98834,CB,NYG,12,223,7.0,4.6,21,1,96.7,32,48,3,310,230,1.39
Demetrius Flannigan-Fowles,49231,LB,SF,4,7,7.0,3.5,28,0,56.3,1,2,0,5,9,0.71
Kyzir White,44485,LB,ARZ,9,27,6.8,4.5,1,0,96.5,4,6,0,56,57,2.07
Julian Blackmon,49434,S,IND,15,95,6.8,5.0,14,0,92.0,14,19,0,130,83,1.37
Siran Neal,27130,CB,BUF,5,27,6.8,4.5,4,0,87.5,4,6,0,43,7,1.59
Divine Deablo,42208,LB,LV,11,34,6.8,6.8,23,0,111.7,5,5,0,54,40,1.59
Gregory Junior,156090,CB,JAX,3,40,6.7,5.7,15,0,92.3,6,7,0,43,20,1.08
Troy Hill,9881,CB,CAR,15,214,6.7,4.8,5,1,113.1,32,45,4,339,188,1.58
Alex Anzalone,11831,LB,DET,14,74,6.7,5.3,11,0,90.2,11,14,0,79,24,1.07
Bobby Okereke,50954,LB,NYG,13,40,6.7,5.7,21,0,86.9,6,7,0,34,25,0.85
Dre Greenlaw,51503,LB,SF,14,80,6.7,4.2,28,0,88.7,12,19,1,75,59,0.94
