player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Patrick Peterson,6157,CB,MIN,6,0,0,18,60.0,0,0,1,0.4,0.0,0,1,0.0,0,255,1,0,0,,0,0,0,0.0,,0,,0,113,0,0
J.J. Watt,6163,ED,ARZ,5,3,0,1,64.5,1,8,141,100.0,10.6,15,1,5.3,3,145,145,12,1,69.5,0,7,60,100.0,18.3,11,9.2,2,61,61,9
Robert Quinn,6166,ED,CHI,6,0,1,6,55.6,1,11,138,96.7,10.1,14,2,5.1,1,153,148,13,0,53.5,0,6,61,94.3,11.5,7,6.6,1,70,66,7
Cameron Jordan,6176,ED,NO,6,0,0,20,57.2,2,6,165,97.2,9.1,15,0,4.8,4,180,175,12,0,53.8,1,3,70,97.5,12.9,9,7.1,3,79,77,7
Cameron Heyward,6183,DI,PIT,6,0,0,25,69.0,3,13,180,100.0,17.2,31,0,5.6,2,193,193,18,0,66.9,2,11,98,100.0,17.3,17,7.7,1,106,106,14
Justin Houston,6222,ED,BLT,3,0,0,3,72.7,1,8,81,93.5,18.5,15,0,8.0,2,93,87,11,0,62.7,0,3,33,92.7,18.2,6,4.5,0,41,38,3
Lawrence Guy,6385,DI,NE,3,0,0,19,58.7,0,3,39,100.0,12.8,5,0,3.8,0,39,39,3,0,56.8,0,2,13,100.0,23.1,3,7.7,0,13,13,2
Chris Harris Jr.,6457,CB,NO,2,0,0,20,69.2,0,1,4,8.3,25.0,1,0,12.5,0,48,4,1,0,73.7,0,1,2,8.3,50.0,1,25.0,0,24,2,1
Josh Bynes,6503,LB,BLT,6,0,0,3,60.0,0,0,18,16.0,5.6,1,0,5.6,1,131,21,1,0,67.1,0,0,4,12.2,0.0,0,25.0,1,41,5,1
Nick Bellore,6515,LB,SEA,1,0,0,29,60.0,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Mario Addison,6558,ED,HST,1,0,0,13,58.5,0,3,34,100.0,8.8,3,0,4.4,0,35,35,3,0,55.3,0,1,20,100.0,10.0,2,2.5,0,21,21,1
Fletcher Cox,7018,DI,PHI,6,0,0,24,67.4,4,7,166,100.0,13.3,22,1,5.7,4,173,173,15,0,74.0,2,5,82,100.0,18.3,15,7.9,3,88,88,10
Michael Brockers,7020,DI,DET,5,1,0,11,55.8,1,1,55,100.0,5.5,3,0,1.8,0,56,56,2,0,48.0,0,0,12,100.0,0.0,0,0.0,0,13,13,0
Melvin Ingram III,7024,ED,MIA,6,1,0,17,75.9,1,12,105,77.1,13.3,14,4,8.1,2,144,111,15,0,86.8,1,7,42,81.1,26.2,11,14.3,2,53,43,10
Chandler Jones,7027,ED,LV,5,0,1,23,60.5,5,7,158,91.5,12.7,20,1,3.8,0,188,172,12,0,62.2,2,4,59,94.3,20.3,12,5.1,0,70,66,6
Bobby Wagner,7050,LB,LA,6,0,0,26,79.5,1,1,45,22.0,17.8,8,0,6.7,2,205,45,4,0,84.7,1,1,13,19.7,30.8,4,15.4,1,66,13,3
Lavonte David,7060,LB,TB,6,0,0,30,69.7,0,2,17,7.1,17.6,3,1,11.8,1,253,18,3,0,78.6,0,2,10,9.3,30.0,3,20.0,1,107,10,3
Vinny Curry,7061,ED,NYJ,1,0,0,22,53.6,0,0,9,100.0,0.0,0,0,0.0,0,10,10,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Demario Davis,7079,LB,NO,6,0,0,20,92.3,2,3,24,11.3,33.3,8,1,31.3,5,230,26,10,0,70.2,0,2,8,10.9,25.0,2,12.5,0,92,10,2
Akiem Hicks,7090,DI,TB,2,0,0,30,53.5,1,1,34,100.0,11.8,4,0,2.9,0,36,36,2,0,59.6,1,1,15,100.0,26.7,4,6.7,0,15,15,2
Rodney McLeod,7271,S,IND,6,0,0,14,57.9,0,1,6,4.2,0.0,0,2,8.3,0,168,7,1,0,53.3,0,1,1,1.6,0.0,0,50.0,0,63,1,1
Tashaun Gipson Sr.,7288,S,SF,6,0,0,28,72.8,0,0,1,0.4,100.0,1,0,100.0,1,230,1,1,0,72.8,0,0,1,0.8,100.0,1,100.0,1,120,1,1
Harrison Smith,7641,S,MIN,5,0,1,18,66.9,0,1,1,0.5,0.0,0,1,50.0,0,206,1,1,0,66.9,0,1,1,1.1,0.0,0,50.0,0,92,1,1
Johnathan Hankins,7830,DI,LV,4,1,0,23,52.6,1,0,51,98.2,2.0,1,0,1.0,0,56,55,1,0,53.5,0,0,9,100.0,0.0,0,0.0,0,9,9,0
Jon Bostic,7831,LB,WAS,2,0,0,32,59.1,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,,0,0,0,,,0,,0,0,0,0
Tyrann Mathieu,7850,S,NO,6,0,0,20,52.8,0,0,4,2.2,0.0,0,1,0.0,0,230,5,0,0,54.6,0,0,2,3.3,0.0,0,0.0,0,92,3,0
John Jenkins,7863,DI,MIA,5,0,0,17,62.0,0,4,45,97.8,11.1,5,0,4.4,0,46,45,4,0,58.2,0,2,14,100.0,14.3,2,7.1,0,14,14,2
Logan Ryan,7864,S,TB,4,0,0,30,59.2,0,1,1,0.9,0.0,0,0,50.0,0,115,1,1,0,,0,0,0,0.0,,0,,0,71,0,0
Duron Harmon,7872,S,LV,5,0,0,23,55.1,0,1,3,1.5,33.3,1,0,16.7,0,195,3,1,0,58.4,0,1,1,1.4,100.0,1,50.0,0,69,1,1
Akeem Spence,7882,DI,SF,3,0,0,28,48.3,0,0,30,100.0,0.0,0,0,0.0,0,35,35,0,0,50.3,0,0,10,100.0,0.0,0,0.0,0,13,13,0
William Gholston,7908,DI,TB,6,0,0,30,61.9,2,2,83,97.7,8.4,7,0,2.4,0,88,86,4,0,55.5,0,0,17,100.0,5.9,1,0.0,0,17,17,0
Steven Means,7929,ED,BLT,1,0,0,3,65.1,0,1,17,94.7,11.8,2,0,2.9,0,19,18,1,0,66.6,0,0,8,100.0,12.5,1,0.0,0,9,9,0
Micah Hyde,7941,S,BUF,2,0,0,4,59.1,0,0,1,1.4,0.0,0,0,0.0,0,71,1,0,0,,0,0,0,0.0,,0,,0,38,0,0
Jordan Poyer,8000,S,BUF,4,0,0,4,58.3,0,0,2,1.2,0.0,0,0,0.0,0,172,2,0,0,,0,0,0,0.0,,0,,0,80,0,0
Nick Williams,8006,DI,NYG,6,1,0,21,52.0,1,4,102,99.1,3.9,4,0,2.5,0,107,106,5,0,61.6,1,3,21,95.7,19.0,4,9.5,0,23,22,4
Tony Jefferson,8361,S,NYG,3,0,0,21,46.5,0,1,11,38.2,9.1,1,0,4.5,0,34,13,1,0,48.3,0,1,5,31.8,20.0,1,10.0,0,22,7,1
Brandon Copeland,8378,ED,BLT,3,0,0,3,53.4,0,2,33,94.3,12.1,4,0,6.1,1,35,33,3,0,57.7,0,2,18,100.0,22.2,4,11.1,1,18,18,3
Mike Purcell,8530,DI,DEN,6,0,0,10,61.2,1,4,85,100.0,10.6,9,1,2.9,0,96,96,5,0,69.3,1,2,39,100.0,17.9,7,3.8,0,44,44,3
Jadeveon Clowney,8636,ED,CLV,3,2,0,8,83.2,0,9,75,97.5,17.3,13,0,8.7,2,81,79,11,0,85.5,0,6,34,100.0,26.5,9,14.7,2,34,34,8
Khalil Mack,8640,ED,LAC,6,1,0,27,76.2,3,13,177,91.8,15.8,28,0,7.9,6,208,191,22,0,73.6,2,9,85,93.1,21.2,18,12.4,5,101,94,16
Anthony Barr,8644,LB,DAL,6,0,0,9,69.2,2,3,20,13.0,20.0,4,2,12.5,0,162,21,5,0,79.5,1,2,11,16.4,27.3,3,13.6,0,67,11,3
Aaron Donald,8648,DI,LA,6,1,0,26,91.0,3,17,187,100.0,19.8,37,0,7.5,4,191,191,24,0,91.4,1,9,60,100.0,26.7,16,13.3,3,63,63,13
Kyle Fuller,8649,CB,BLT,1,0,0,3,59.1,0,0,1,1.6,0.0,0,1,0.0,0,62,1,0,0,,0,0,0,0.0,,0,,0,31,0,0
C.J. Mosley,8652,LB,NYJ,6,0,0,22,54.2,0,1,11,5.8,9.1,1,2,4.5,0,240,14,1,0,48.4,0,1,5,9.9,0.0,0,10.0,0,81,8,1
Bradley Roby,8666,CB,NO,6,0,0,20,79.7,0,1,3,1.9,0.0,0,3,16.7,0,207,4,1,0,,0,0,0,0.0,,0,,0,88,0,0
Demarcus Lawrence,8669,ED,DAL,6,0,0,9,75.6,3,19,160,97.1,18.1,29,1,8.8,3,170,165,25,0,77.7,1,12,70,97.3,22.9,16,10.7,1,75,73,14
Kyle Van Noy,8675,ED,LAC,6,0,0,27,53.4,1,3,70,56.1,11.4,8,1,2.9,0,132,74,4,0,50.8,0,1,33,64.3,9.1,3,1.5,0,56,36,1
Lamarcus Joyner,8676,S,NYJ,6,0,0,22,89.0,2,0,6,2.5,33.3,2,2,16.7,0,240,6,2,0,58.5,0,0,1,1.2,0.0,0,0.0,0,81,1,0
Jeremiah Attaochu,8685,ED,BLT,1,0,0,3,56.1,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,56.1,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Christian Kirksey,8706,LB,HST,5,0,0,13,58.2,1,1,18,10.0,5.6,1,0,11.1,1,209,21,3,0,64.4,0,0,6,6.8,16.7,1,16.7,1,88,6,1
Justin Ellis,8742,DI,NYG,6,0,0,21,48.4,0,0,57,98.5,0.0,0,0,0.0,0,65,64,0,0,51.6,0,0,11,93.3,0.0,0,0.0,0,15,14,0
DaQuan Jones,8747,DI,BUF,6,0,1,4,72.6,2,7,147,100.0,13.6,20,1,5.1,3,162,162,12,0,77.5,1,6,74,100.0,18.9,14,8.8,3,81,81,10
Dontae Johnson,8764,CB,SF,1,0,0,28,53.8,0,0,2,20.0,0.0,0,0,0.0,0,10,2,0,0,59.5,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Kevin Pierre-Louis,8767,LB,HST,2,0,0,13,68.0,0,1,2,9.5,0.0,0,1,25.0,0,21,2,1,0,,0,0,0,0.0,,0,,0,6,0,0
Brent Urban,8769,DI,BLT,5,1,0,3,58.9,0,3,53,96.6,5.7,3,0,2.8,0,58,56,3,1,61.2,0,1,17,100.0,5.9,1,2.9,0,19,19,1
Devon Kennard,8809,ED,ARZ,5,0,0,1,52.3,2,2,47,89.3,8.5,4,0,4.3,0,56,50,4,0,59.4,1,1,15,100.0,20.0,3,6.7,0,16,16,2
Shelby Harris,8869,DI,SEA,4,0,0,29,65.2,1,7,106,100.0,12.3,13,0,4.7,1,113,113,9,0,68.4,1,5,57,100.0,15.8,9,7.0,1,62,62,7
Denico Autry,8982,ED,TEN,5,1,0,31,78.3,4,9,132,96.7,14.4,19,1,8.0,4,151,146,17,1,90.5,4,7,68,98.7,22.1,15,14.0,4,77,76,15
Shaquil Barrett,9000,ED,TB,6,0,0,30,70.2,4,11,165,86.1,17.0,28,1,5.8,2,202,174,17,0,73.3,1,8,76,90.8,25.0,19,8.6,2,87,79,11
Christian Jones,9020,ED,SEA,2,0,0,29,40.5,0,1,4,50.0,0.0,0,0,12.5,0,8,4,1,0,,0,0,0,0.0,,0,,0,2,0,0
Kerry Hyder,9045,ED,SF,6,0,0,28,61.7,0,4,78,100.0,10.3,8,0,3.8,1,81,81,5,0,68.8,0,2,40,100.0,12.5,5,2.5,0,43,43,2
Adrian Phillips,9177,S,NE,6,0,0,19,67.7,1,0,3,1.7,33.3,1,0,16.7,0,178,3,1,0,59.0,0,0,1,1.2,0.0,0,0.0,0,85,1,0
Joe Thomas,9272,LB,CHI,3,0,0,6,58.8,0,0,2,11.1,0.0,0,0,0.0,0,27,3,0,0,,0,0,0,,,0,,0,0,0,0
Mike Pennel,9316,DI,CHI,6,0,0,6,58.6,1,1,44,97.9,6.8,3,0,2.3,0,48,47,2,0,64.0,1,1,6,100.0,33.3,2,16.7,0,6,6,2
K'Waun Williams,9332,CB,DEN,6,0,0,10,68.4,0,3,10,4.6,20.0,2,0,25.0,1,219,10,4,0,73.3,0,2,6,4.8,33.3,2,33.3,1,125,6,3
Dante Fowler Jr.,9436,ED,DAL,6,1,0,9,76.1,3,7,85,93.7,14.1,12,2,9.4,3,95,89,13,1,84.3,2,4,45,92.2,20.0,9,13.3,3,51,47,9
Leonard Williams,9439,DI,NYG,3,0,0,21,67.0,0,5,82,100.0,14.6,12,0,3.0,0,86,86,5,0,80.7,0,3,33,100.0,27.3,9,4.5,0,37,37,3
Arik Armstead,9450,DI,SF,3,0,0,28,50.4,0,2,59,100.0,5.1,3,0,1.7,0,61,61,2,0,53.8,0,2,30,100.0,10.0,3,3.3,0,31,31,2
Bud Dupree,9455,ED,TEN,3,0,0,31,64.3,0,3,34,92.5,14.7,5,0,7.4,1,40,37,4,0,64.8,0,3,18,95.0,16.7,3,8.3,0,20,19,3
Shaq Thompson,9458,LB,CAR,6,0,0,5,42.6,1,1,25,13.0,4.0,1,0,4.0,0,223,29,2,0,45.6,0,0,10,12.8,0.0,0,0.0,0,94,12,0
Mario Edwards Jr.,9468,ED,TEN,2,0,0,31,55.4,1,3,47,96.2,10.6,5,1,4.3,0,52,50,4,0,58.3,1,3,28,100.0,14.3,4,7.1,0,31,31,4
Preston Smith,9471,ED,GB,6,0,0,12,63.6,7,8,129,91.8,14.0,18,0,8.9,4,147,135,19,0,63.8,3,4,48,94.5,18.8,9,9.4,1,55,52,8
Eric Kendricks,9478,LB,MIN,6,0,0,18,81.2,1,3,10,4.4,10.0,1,1,20.0,0,252,11,4,0,70.5,0,1,7,6.3,14.3,1,7.1,0,111,7,1
Eric Rowe,9480,S,MIA,5,0,0,17,59.3,0,0,1,1.1,0.0,0,0,0.0,0,87,1,0,0,,0,0,0,0.0,,0,,0,36,0,0
Denzel Perryman,9481,LB,LV,3,0,0,23,68.6,0,0,3,7.5,0.0,0,0,33.3,1,53,4,1,0,59.4,0,0,1,5.0,0.0,0,0.0,0,20,1,0
Ronald Darby,9483,CB,DEN,5,0,0,10,60.0,0,0,1,0.6,0.0,0,1,0.0,0,173,1,0,0,,0,0,0,0.0,,0,,0,85,0,0
Jordan Phillips,9485,DI,BUF,4,0,0,4,73.7,2,8,76,98.7,14.5,11,2,9.2,2,79,78,12,0,82.6,2,5,41,100.0,19.5,8,13.4,2,43,43,9
Markus Golden,9491,ED,ARZ,6,0,0,1,61.3,4,11,147,91.6,16.3,24,0,5.8,1,166,152,16,0,62.9,2,8,58,93.8,22.4,13,10.3,1,64,60,11
Randy Gregory,9493,ED,DEN,4,0,0,10,82.6,6,11,85,86.3,24.7,21,1,12.4,2,102,88,19,0,72.5,2,8,45,90.4,24.4,11,13.3,1,52,47,11
Frank Clark,9496,ED,KC,6,0,1,16,62.8,3,7,182,95.5,10.4,19,1,3.8,2,201,192,12,0,69.5,3,4,80,94.4,15.0,12,4.4,0,90,85,7
P.J. Williams,9511,S,NO,4,0,0,20,56.7,0,0,3,3.1,0.0,0,0,0.0,0,98,3,0,0,,0,0,0,0.0,,0,,0,36,0,0
Jordan Hicks,9517,LB,MIN,6,1,0,18,87.4,1,3,9,4.8,33.3,3,0,44.4,2,227,11,6,1,72.2,1,2,6,6.1,16.7,1,25.0,0,98,6,3
Danielle Hunter,9521,ED,MIN,6,1,1,18,75.1,2,11,186,94.8,17.2,32,1,5.1,3,210,199,16,0,69.2,1,8,93,97.0,16.1,15,7.0,2,99,96,11
Carl Davis,9523,DI,NE,6,0,0,19,61.5,0,2,55,100.0,5.5,3,2,1.8,0,57,57,2,0,62.9,0,1,16,100.0,6.3,1,3.1,0,18,18,1
Henry Anderson,9526,ED,CAR,6,0,0,5,54.2,1,4,54,98.3,7.4,4,0,4.6,0,59,58,5,0,60.3,0,2,17,100.0,17.6,3,5.9,0,19,19,2
Angelo Blackson,9533,DI,CHI,6,0,0,6,56.9,0,3,108,100.0,6.5,7,1,1.4,0,115,115,3,0,57.2,0,3,41,100.0,9.8,4,3.7,0,44,44,3
Trey Flowers,9534,ED,MIA,4,0,0,17,72.4,1,7,44,100.0,18.2,8,0,9.1,0,46,46,8,0,61.2,1,4,21,100.0,19.0,4,11.9,0,22,22,5
Za'Darius Smith,9555,ED,MIN,6,0,0,18,80.2,5,19,168,92.3,22.0,37,1,10.1,5,194,179,29,0,73.5,2,15,87,95.7,24.1,21,13.2,3,93,89,20
Kwon Alexander,9557,LB,NYJ,6,0,0,22,55.4,0,1,6,5.6,0.0,0,0,8.3,0,126,7,1,0,59.0,0,1,1,2.8,0.0,0,50.0,0,36,1,1
Damien Wilson,9560,LB,CAR,6,0,0,5,71.6,0,1,8,13.8,12.5,1,1,31.3,2,58,8,3,0,56.6,0,0,2,16.7,0.0,0,0.0,0,12,2,0
Grady Jarrett,9570,DI,ATL,6,1,1,2,75.8,3,14,202,99.5,13.9,28,3,6.2,4,213,212,21,0,80.3,3,9,105,100.0,19.0,20,8.6,3,109,109,15
Adrian Amos,9575,S,GB,6,0,0,12,54.8,2,1,5,3.1,0.0,0,1,30.0,0,163,5,3,0,,0,0,0,0.0,,0,,0,52,0,0
Bobby McCain,9578,S,WAS,6,0,0,32,62.3,0,1,4,1.7,0.0,0,1,12.5,0,234,4,1,0,56.2,0,0,2,1.7,0.0,0,0.0,0,115,2,0
Christian Ringo,9643,DI,NO,2,0,0,20,65.4,0,0,14,100.0,14.3,2,0,0.0,0,15,15,0,0,65.5,0,0,5,100.0,20.0,1,0.0,0,5,5,0
Christian Covington,9649,DI,LAC,2,0,0,27,57.8,0,1,27,100.0,7.4,2,0,1.9,0,27,27,1,0,61.7,0,0,7,100.0,14.3,1,0.0,0,7,7,0
Rakeem Nunez-Roches,9650,DI,TB,6,0,0,30,54.8,0,3,100,96.3,5.0,5,1,1.5,0,108,104,3,0,64.1,0,3,27,100.0,14.8,4,5.6,0,27,27,3
Troy Hill,9881,CB,LA,2,1,0,26,69.5,0,0,1,2.2,0.0,0,0,0.0,0,46,1,0,0,,0,0,0,0.0,,0,,0,15,0,0
DeShawn Williams,9891,DI,DEN,6,1,0,10,59.9,2,4,114,100.0,7.9,9,0,2.6,0,125,125,6,0,59.2,2,3,51,100.0,11.8,6,4.9,0,57,57,5
Dean Marlowe,9966,S,ATL,3,0,0,2,58.0,0,0,3,10.7,0.0,0,0,0.0,0,28,3,0,0,,0,0,0,0.0,,0,,0,15,0,0
Alex Singleton,9994,LB,DEN,4,2,0,10,72.9,1,4,24,14.7,16.7,4,1,10.4,0,170,25,5,1,73.5,1,2,17,19.8,23.5,4,8.8,0,91,18,3
Bryce Callahan,10000,CB,LAC,6,0,0,27,71.7,1,0,3,1.6,33.3,1,1,16.7,0,186,3,1,0,71.7,1,0,3,2.9,33.3,1,16.7,0,104,3,1
Efe Obada,10235,ED,WAS,6,1,0,32,68.6,6,7,69,97.4,24.6,17,1,13.8,3,78,76,16,1,72.3,2,7,28,100.0,39.3,11,19.6,1,30,30,10
Erik Harris,10346,S,ATL,1,0,0,2,59.6,0,0,2,11.8,0.0,0,0,0.0,0,17,2,0,0,,0,0,0,0.0,,0,,0,5,0,0
Joey Bosa,10637,ED,LAC,3,0,1,27,85.5,2,6,75,97.6,25.3,19,1,8.0,2,82,80,10,0,65.1,1,6,40,97.7,22.5,9,8.8,0,44,43,7
Jalen Ramsey,10639,CB,LA,6,1,0,26,85.7,0,2,12,5.8,8.3,1,1,25.0,2,206,12,4,0,76.2,0,1,5,7.6,0.0,0,50.0,2,66,5,3
DeForest Buckner,10641,DI,IND,6,1,0,14,70.8,2,10,162,100.0,13.6,22,1,5.6,3,174,174,15,0,79.4,1,7,65,100.0,21.5,14,9.2,2,72,72,10
Leonard Floyd,10643,ED,LA,6,0,1,26,60.2,4,5,137,85.9,12.4,17,1,3.3,0,163,140,9,0,59.3,2,1,43,86.5,14.0,6,3.5,0,52,45,3
Eli Apple,10644,CB,CIN,6,0,1,7,64.3,0,1,3,1.2,33.3,1,3,16.7,0,253,3,1,0,,0,0,0,0.0,,0,,0,108,0,0
Sheldon Rankins,10646,DI,NYJ,6,0,0,22,65.0,1,5,125,97.7,8.8,11,0,4.8,3,133,130,9,0,82.4,0,5,37,100.0,24.3,9,14.9,3,39,39,8
Keanu Neal,10651,S,TB,5,0,0,30,57.8,1,1,9,9.8,22.2,2,2,11.1,0,92,9,2,0,64.7,0,1,4,10.5,25.0,1,12.5,0,38,4,1
Shaq Lawson,10653,ED,BUF,5,0,0,4,65.6,2,5,64,98.6,17.2,11,2,7.0,1,69,68,8,0,78.0,1,5,35,97.4,25.7,9,11.4,1,39,38,7
William Jackson III,10658,CB,WAS,4,0,0,32,84.3,0,2,2,1.6,50.0,1,4,50.0,0,129,2,2,0,,0,0,0,0.0,,0,,0,68,0,0
Kenny Clark,10661,DI,GB,6,0,0,12,88.8,3,13,146,100.0,18.5,27,1,7.5,3,154,154,19,0,90.2,2,8,48,100.0,27.1,13,16.7,3,53,53,13
Emmanuel Ogbah,10666,ED,MIA,6,0,0,17,54.3,5,6,166,100.0,8.4,14,1,3.9,1,174,174,12,0,61.3,4,2,61,100.0,14.8,9,6.6,1,64,64,7
Jaylon Smith,10668,LB,NYG,3,0,0,21,64.0,0,1,4,10.5,25.0,1,0,12.5,0,57,6,1,0,,0,0,0,0.0,,0,,0,16,0,0
Myles Jack,10670,LB,PIT,6,0,0,25,59.7,1,2,18,8.6,16.7,3,1,8.3,0,233,20,3,0,61.9,0,1,9,9.0,22.2,2,5.6,0,111,10,1
Chris Jones,10671,DI,KC,6,3,0,16,92.2,3,18,233,100.0,18.9,44,2,5.8,3,245,245,24,1,90.3,2,10,99,100.0,20.2,20,7.1,1,104,104,13
Xavien Howard,10672,CB,MIA,5,0,0,17,55.5,0,0,2,1.0,0.0,0,3,0.0,0,192,2,0,0,58.6,0,0,1,1.4,0.0,0,0.0,0,69,1,0
Austin Johnson,10677,DI,LAC,6,1,0,27,57.4,1,3,125,100.0,7.2,9,1,1.6,0,135,135,4,1,62.7,0,1,49,100.0,8.2,4,1.0,0,55,55,1
Jihad Ward,10678,ED,NYG,6,1,0,21,47.6,3,5,136,87.4,5.9,8,2,3.7,1,167,146,9,1,49.0,3,3,54,88.2,11.1,6,5.6,0,68,60,6
A'Shawn Robinson,10680,DI,LA,6,0,0,26,54.1,1,1,93,100.0,4.3,4,0,1.1,0,94,94,2,0,46.8,0,1,20,100.0,5.0,1,2.5,0,20,20,1
Jarran Reed,10683,DI,GB,6,0,0,12,59.9,0,6,130,100.0,6.9,9,0,3.8,2,134,134,8,0,58.0,0,4,50,100.0,8.0,4,4.0,0,50,50,4
Vonn Bell,10695,S,CIN,6,0,0,7,54.4,1,3,13,5.1,0.0,0,0,15.4,0,254,13,4,0,51.6,0,2,6,5.6,0.0,0,16.7,0,108,6,2
Adam Gotsis,10697,DI,JAX,6,2,0,15,73.8,3,2,72,100.0,11.1,8,0,6.3,2,79,79,7,0,73.4,1,1,28,100.0,21.4,6,10.7,2,28,28,4
Kevin Byard,10698,S,TEN,5,0,0,31,73.7,0,1,4,1.9,25.0,1,0,12.5,0,215,4,1,0,59.5,0,0,1,1.0,0.0,0,0.0,0,103,1,0
Carl Nassib,10699,ED,TB,6,1,0,30,64.8,1,1,37,78.8,13.5,5,1,8.1,2,52,41,4,1,64.3,0,1,18,79.2,11.1,2,2.8,0,24,19,1
Maliek Collins,10701,DI,HST,5,1,1,13,72.6,2,7,127,100.0,11.0,14,3,3.5,0,132,132,9,0,71.0,1,7,53,100.0,18.9,10,7.5,0,55,55,8
Yannick Ngakoue,10703,ED,IND,6,0,0,14,53.2,4,8,154,98.2,9.1,14,1,5.8,3,167,164,15,0,59.0,3,5,63,100.0,15.9,10,9.5,2,70,70,10
Jonathan Bullard,10706,DI,MIN,6,0,0,18,53.3,1,0,75,100.0,2.7,2,1,0.7,0,80,80,1,0,50.2,0,0,17,100.0,0.0,0,0.0,0,19,19,0
Daryl Worley,10711,CB,BLT,1,0,0,3,60.0,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,,0,0,0,,,0,,0,0,0,0
Kendall Fuller,10718,CB,WAS,6,0,0,32,52.8,0,1,3,1.3,33.3,1,2,16.7,0,240,3,1,0,54.9,0,0,2,1.7,0.0,0,0.0,0,115,2,0
Nick Vigil,10721,LB,ARZ,4,0,0,1,55.0,0,0,5,9.8,0.0,0,0,0.0,0,51,5,0,0,59.2,0,0,1,6.7,0.0,0,0.0,0,15,1,0
Javon Hargrave,10723,DI,PHI,6,1,0,24,77.1,3,13,163,100.0,15.3,25,1,5.5,1,170,170,17,0,75.7,2,9,81,100.0,19.8,16,8.0,1,87,87,12
De'Vondre Campbell,10749,LB,GB,6,0,0,12,50.7,0,0,7,4.4,0.0,0,0,0.0,0,182,8,0,0,55.3,0,0,2,3.3,0.0,0,0.0,0,61,2,0
