player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Jared Goff,10635,QB,DET,5,70.3,175,186,9.2,2.72,0,6,3.1,59.7,111,0,65,9.8,199,12,66,11,73.5,62.8,62.4,55.2,0,4,212,0,10.8,92.9,3.5,7,6,1,10,11,10,4.7,1355,7.3
Jalen Hurts,40291,QB,PHI,6,80.6,165,184,7.0,2.84,6,7,3.6,66.8,123,0,69,7.5,221,10,79,24,80.6,81.5,80.8,71.1,1,2,234,2,17.4,98.4,5.4,12,24,0,12,6,4,1.7,1514,8.2
Derek Carr,8671,QB,LV,5,72.4,163,184,9.6,2.66,2,6,3.0,61.4,113,0,64,4.2,202,5,67,23,57.2,63.7,62.0,74.8,6,4,217,4,17.2,87.6,5.4,11,7,0,13,8,10,4.6,1277,6.9
Lamar Jackson,46416,QB,BLT,6,72.9,166,181,10.0,3.14,6,10,5.3,61.9,112,0,70,7.4,208,9,66,3,50.0,74.8,64.5,90.1,0,6,219,2,15.7,93.2,5.3,11,16,0,9,13,8,3.7,1277,7.1
Davis Mills,52269,QB,HST,5,73.7,156,166,7.5,2.39,4,2,1.1,62.7,104,0,58,9.6,178,11,44,13,71.1,70.0,70.1,57.5,3,4,189,3,20.7,80.6,6.7,12,0,0,3,5,3,1.6,1048,6.3
Daniel Jones,39395,QB,NYG,6,82.3,141,159,6.2,3.14,4,2,1.2,67.3,107,0,93,7.8,200,9,65,21,60.9,67.7,66.9,67.2,2,2,218,4,19.4,90.2,9.0,18,23,0,12,5,6,2.8,1021,6.4
Cooper Rush,12324,QB,DAL,6,69.1,139,156,9.1,2.43,6,3,1.8,57.7,90,0,52,6.3,166,6,50,9,70.6,57.1,56.5,54.8,3,3,176,1,13.5,80.1,4.2,7,2,1,7,5,8,4.5,1020,6.5
Joe Flacco,4332,QB,NYJ,3,74.6,134,155,8.3,2.63,4,3,1.9,58.7,91,0,61,9.0,165,9,49,22,29.7,55.0,54.5,61.5,7,3,173,1,14.8,77.9,5.5,9,1,0,10,5,6,3.5,901,5.8
Baker Mayfield,46518,QB,CAR,5,65.9,135,154,7.0,2.71,9,3,1.8,54.5,84,0,54,5.6,178,5,36,5,52.0,51.0,53.3,45.0,2,4,188,1,27.8,71.4,8.4,15,6,0,8,4,5,2.7,962,6.2
Jimmy Garoppolo,8697,QB,SF,5,71.7,138,148,7.8,2.49,8,8,5.1,63.5,94,0,44,5.1,157,5,53,28,50.2,68.0,66.7,61.7,1,3,170,1,15.9,94.8,4.5,7,2,0,1,7,5,2.9,1153,7.8
Marcus Mariota,9435,QB,ATL,6,66.2,130,138,10.0,3.02,1,4,2.7,60.9,84,0,53,2.3,166,2,55,2,25.5,65.7,64.1,62.7,0,4,178,0,26.4,87.1,8.4,14,14,1,6,6,8,4.5,1055,7.6
Mitchell Trubisky,11757,QB,PIT,5,67.2,122,128,10.2,2.72,2,7,5.1,60.9,78,0,43,4.9,141,4,41,25,88.5,72.7,71.5,66.6,2,2,151,1,20.9,80.1,6.4,9,4,1,1,3,4,2.6,797,6.2
Ryan Tannehill,7014,QB,TEN,5,79.6,113,126,8.1,2.67,3,4,2.9,65.1,82,0,58,8.9,143,8,49,31,68.6,68.4,67.5,62.8,4,3,155,2,20.7,94.2,8.4,12,4,1,5,6,4,2.6,965,7.7
Tua Tagovailoa,60326,QB,MIA,4,78.4,111,115,9.0,2.53,1,5,4.1,69.6,80,0,32,8.0,122,7,48,17,63.5,79.7,78.8,54.3,1,3,130,0,18.8,109.9,4.9,6,0,0,2,8,7,5.4,1035,9.0
Justin Fields,82118,QB,CHI,6,65.1,106,115,10.1,3.42,4,3,2.5,54.8,63,3,86,8.7,171,6,50,6,53.9,57.1,46.3,79.7,2,5,180,6,26.7,72.7,13.5,23,33,0,3,4,9,5.0,869,7.6
Jameis Winston,9434,QB,NO,3,71.7,106,115,12.0,2.64,2,7,5.7,63.5,73,0,40,3.9,129,3,35,20,39.6,65.3,66.9,37.5,1,5,137,1,27.5,79.5,8.5,11,3,2,4,4,7,5.1,858,7.5
Mac Jones,60323,QB,NE,3,69.1,94,97,10.4,2.77,1,6,5.8,66.0,64,0,29,1.5,111,1,35,19,86.4,58.4,58.8,61.7,0,5,117,2,17.2,76.2,4.5,5,9,0,2,2,6,5.1,786,8.1
Andy Dalton,6187,QB,NO,3,76.0,75,84,9.4,2.62,0,3,3.4,63.1,53,0,24,7.0,89,4,29,20,55.5,82.3,81.5,64.3,4,1,94,1,16.7,90.8,4.5,4,1,0,5,3,3,3.2,589,7.0
Kenny Pickett,60515,QB,PIT,3,76.9,78,83,7.9,2.8,1,1,1.1,66.3,55,1,25,8.3,93,5,33,25,56.1,62.7,63.8,57.2,0,4,99,1,16.0,67.0,4.3,4,6,0,4,1,3,3.0,514,6.2
Zach Wilson,82096,QB,NYJ,3,71.9,64,75,8.8,3.1,3,2,2.5,56.0,42,0,29,8.7,85,4,25,22,85.1,64.6,62.0,58.3,3,2,91,0,17.2,73.9,5.9,5,4,0,5,1,6,6.6,572,7.6
Bailey Zappe,60396,QB,NE,3,81.8,66,70,6.7,2.8,0,0,0.0,72.9,51,0,21,5.6,76,3,29,19,28.2,72.7,77.0,46.6,0,1,84,3,23.8,111.4,6.6,5,1,0,4,4,1,1.2,596,8.5
Teddy Bridgewater,8667,QB,MIA,4,72.2,54,60,9.6,3.06,1,0,0.0,61.7,37,0,33,5.1,68,2,25,17,82.5,70.8,69.6,75.6,2,3,70,3,18.2,85.6,8.8,6,2,0,3,3,4,5.7,522,8.7
Skylar Thompson,60417,QB,MIA,2,73.8,42,46,8.1,2.67,1,2,3.8,56.5,26,0,27,16.1,50,5,12,17,35.6,71.4,69.1,74.4,1,1,57,1,11.1,63.2,6.0,3,1,0,2,0,2,3.5,255,5.5
Trey Lance,91399,QB,SF,2,64.3,28,31,7.8,3.15,1,2,6.3,48.4,15,0,15,16.7,38,3,8,28,34.8,53.1,52.4,56.7,1,1,39,0,13.3,55.0,5.3,2,4,0,1,0,1,2.6,194,6.3
Dak Prescott,10769,QB,DAL,1,55.6,27,29,7.4,2.49,0,0,0.0,48.3,14,0,12,6.7,31,1,6,9,78.6,37.4,36.3,63.7,1,1,34,0,16.7,47.2,6.5,2,0,0,1,0,2,5.9,134,4.6
P.J. Walker,12134,QB,CAR,2,76.2,21,22,3.7,1.93,1,0,0.0,68.2,15,0,5,6.3,26,1,6,5,76.9,54.4,54.6,57.8,0,0,26,1,60.0,81.6,11.5,3,1,0,0,0,0,0.0,120,5.5
Jordan Love,40306,QB,GB,2,100.0,8,9,5.3,1.81,0,0,0.0,66.7,6,0,1,25.0,9,2,4,12,70.9,62.1,61.8,,0,0,9,0,0.0,91.4,0.0,0,0,1,0,0,0,0.0,73,8.1
Case Keenum,7323,QB,BUF,2,28.6,7,7,8.3,1.87,0,0,0.0,28.6,2,0,0,0.0,7,0,0,4,73.2,28.5,27.3,58.1,0,0,7,0,,39.6,0.0,0,0,0,0,0,1,14.3,8,1.1
Brian Hoyer,5277,QB,NE,1,83.3,6,6,4.2,1.97,0,0,0.0,83.3,5,0,3,0.0,7,0,2,19,69.6,63.7,62.9,,0,0,7,0,33.3,92.4,14.3,1,0,0,0,0,0,0.0,37,6.2
Taysom Hill,12112,TE,NO,2,75.0,4,5,17.8,2.52,0,1,20.0,60.0,3,0,1,0.0,5,0,3,20,29.7,84.2,73.2,90.5,0,0,5,0,0.0,123.3,0.0,0,0,0,1,1,0,0.0,38,7.6
Jacob Eason,46444,QB,CAR,1,80.0,5,5,5.0,2.22,0,0,0.0,60.0,3,0,1,25.0,5,1,2,5,68.0,29.2,29.9,,0,1,5,0,0.0,61.7,0.0,0,0,0,0,0,1,20.0,59,11.8
Malik Willis,60341,QB,TEN,1,33.3,3,4,7.7,3.7,0,0,0.0,25.0,1,0,4,0.0,6,0,1,31,17.9,39.7,48.0,46.3,0,0,6,0,0.0,39.6,0.0,0,2,0,1,0,0,0.0,6,1.5
Trace McSorley,32819,QB,ARZ,1,66.7,3,4,4.3,3.56,0,0,0.0,50.0,2,0,3,0.0,7,0,2,1,70.6,60.8,61.0,59.9,1,0,7,0,33.3,56.3,14.3,1,2,0,0,0,0,0.0,12,3.0
Tyrod Taylor,6332,QB,NYG,1,66.7,3,3,21.0,3.3,0,0,0.0,33.3,1,0,2,50.0,5,1,3,21,16.2,47.3,54.1,50.4,0,1,5,0,0.0,5.6,0.0,0,2,0,0,0,2,40.0,11,3.7
Tyler Boyd,10689,WR,CIN,2,100.0,1,1,21.0,3.45,0,0,0.0,100.0,1,0,1,0.0,2,0,1,7,75.6,67.8,71.4,,0,0,2,0,100.0,118.8,50.0,1,0,0,0,0,0,0.0,23,23.0
Braden Mann,44664,P,NYJ,1,100.0,1,1,6.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,22,60.4,70.7,67.2,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0
Riley Dixon,10862,P,LA,1,100.0,1,1,6.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,26,60.4,70.7,67.2,,0,0,1,0,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
Braxton Berrios,47961,WR,NYJ,1,100.0,1,1,4.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,22,84.0,58.1,70.8,64.1,0,0,1,0,,118.8,0.0,0,0,0,0,1,0,0.0,2,2.0
DeeJay Dallas,55632,HB,SEA,1,0.0,1,1,14.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,0,29,79.5,46.2,22.2,58.1,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Jack Fox,34735,P,DET,1,100.0,1,1,6.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,11,60.4,70.7,67.2,,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Tommy Townsend,33007,P,KC,1,0.0,1,1,1.0,3.4,0,0,0.0,0.0,0,0,0,,1,0,0,16,60.4,50.1,56.7,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Justin Jefferson,61398,WR,MIN,1,100.0,1,1,-5.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,18,79.3,78.8,60.3,57.6,0,0,1,2,,118.8,0.0,0,0,0,0,0,0,0.0,23,23.0
Ryan Wright,77591,P,MIN,1,100.0,1,1,13.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,18,60.4,73.1,68.8,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
Mack Hollins,11873,WR,LV,1,100.0,1,1,-6.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,0,23,73.9,64.9,60.0,,0,0,1,3,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Cooper Kupp,11824,WR,LA,1,0.0,1,1,25.0,3.3,0,0,0.0,0.0,0,0,1,,1,0,0,26,43.3,87.2,57.4,67.5,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
