player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Robert Quinn,6166,ED,PHI,12,0,0.5,100.0,3.1,3.0,3.0,2,0,0,0.0,24,65.8,41.2,28.0,55.6,34.8,55.0,0,13,0.0,0,0,4,104.2,2,7,225,2,1,2,0,18,17,3.0,9.0
Cameron Jordan,6176,ED,NO,13,1,0.0,0.0,3.0,,11.0,0,0,1,100.0,20,85.1,70.8,68.5,53.1,74.5,42.8,0,,33.3,3,1,2,39.6,0,12,397,7,5,1,0,0,0,0.0,
Justin Houston,6222,ED,BLT,11,1,,,7.8,,,0,0,0,,3,76.5,76.6,46.3,72.2,70.7,51.1,1,,42.9,3,0,2,0.0,0,20,258,10,3,0,0,0,0,0.0,
Chris Harris Jr.,6457,CB,NO,9,1,6.9,78.0,92.6,6.5,5.1,0,0,1,2.4,20,47.6,49.9,36.2,68.5,59.5,56.6,0,62,9.1,2,1,4,110.5,32,224,242,7,19,41,1,351,146,1.7,11.0
Josh Bynes,6503,LB,BLT,7,3,3.9,58.3,84.4,17.0,9.9,0,0,1,8.3,3,69.9,54.2,80.9,58.5,38.1,62.3,1,22,14.3,2,1,0,72.6,7,124,147,3,9,12,1,83,56,0.7,11.9
Nick Bellore,6515,FB,SEA,1,0,,,50.0,,,0,0,0,,29,60.0,80.8,65.9,60.0,74.9,71.7,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Mario Addison,6558,ED,HST,10,0,-3.0,0.0,0.6,,1.0,0,0,0,0.0,13,64.1,60.5,88.1,60.7,53.6,66.6,0,,0.0,0,0,0,39.6,0,1,176,1,1,1,0,0,0,0.0,
Stephon Gilmore,7016,CB,IND,14,1,9.6,61.5,100.0,10.5,6.4,0,1,12,15.4,14,79.8,78.4,65.7,,67.9,71.4,2,53,6.5,3,8,4,80.0,48,532,532,9,42,78,2,538,201,1.1,11.2
Bruce Irvin,7021,ED,SEA,8,0,-1.5,100.0,11.7,10.0,10.0,0,0,0,0.0,29,66.7,62.2,43.4,52.9,70.2,48.5,0,6,42.9,3,0,2,83.3,2,20,171,4,4,2,0,8,11,0.4,4.0
Melvin Ingram III,7024,ED,MIA,14,0,2.0,88.9,16.1,6.0,5.3,1,0,0,0.0,17,45.3,70.3,7.3,80.8,64.9,29.2,0,19,60.0,3,0,6,99.5,8,52,322,8,2,9,0,71,56,1.5,8.9
Chandler Jones,7027,ED,LV,14,3,3.5,100.0,6.7,5.2,5.2,1,0,1,16.7,23,54.2,64.3,68.4,61.2,67.2,35.0,0,14,20.0,2,0,2,102.1,6,33,491,5,5,6,0,51,30,1.6,8.5
Janoris Jenkins,7043,CB,SF,1,0,7.0,100.0,100.0,6.0,6.0,0,0,0,0.0,28,45.7,46.6,72.8,,60.0,27.1,0,13,50.0,1,0,0,112.5,2,12,12,0,1,2,0,22,8,1.8,11.0
Bobby Wagner,7050,LB,LA,14,10,1.8,78.4,81.8,14.3,11.2,0,0,3,8.1,26,79.0,90.5,87.0,74.4,90.8,91.0,1,49,2.4,1,3,1,94.4,29,432,528,15,30,37,0,346,267,0.8,11.9
Lavonte David,7060,LB,TB,14,7,4.6,81.0,92.4,9.4,7.6,0,1,4,6.3,30,83.6,82.4,63.4,71.6,73.9,70.0,0,36,7.4,4,4,2,98.1,51,508,550,24,43,63,1,396,192,0.8,7.8
Casey Hayward Jr.,7064,CB,ATL,6,1,12.0,57.1,100.0,14.1,8.0,0,0,3,10.7,2,65.6,64.7,83.4,,55.2,33.7,1,40,23.5,4,2,0,80.2,16,236,236,1,12,28,1,225,68,1.0,14.1
Demario Davis,7079,LB,NO,14,9,2.8,73.8,89.0,15.0,11.1,0,0,4,9.5,20,78.5,78.3,68.5,85.5,65.7,51.5,1,26,18.2,6,3,1,96.9,31,496,557,16,18,42,2,276,209,0.6,8.9
Akiem Hicks,7090,DI,TB,8,0,0.0,100.0,0.6,1.0,1.0,0,0,0,0.0,30,59.5,57.9,42.0,55.2,63.8,42.4,0,7,0.0,0,0,2,95.8,1,1,172,1,1,1,0,7,7,7.0,7.0
Rodney McLeod,7271,S,IND,14,4,7.3,63.3,97.9,14.2,9.0,0,0,7,14.3,14,78.7,74.4,82.6,61.9,61.7,73.6,1,24,10.3,4,6,2,90.9,31,469,479,11,31,49,3,285,209,0.6,9.2
Michael Thomas,7279,S,CIN,3,0,,,88.2,,,0,0,0,,7,64.3,58.6,73.9,57.6,51.0,80.6,0,,0.0,0,0,0,0.0,0,15,17,0,1,0,0,0,0,0.0,
Tashaun Gipson Sr.,7288,S,SF,14,2,12.3,54.2,99.0,41.8,22.7,0,3,3,12.5,28,62.6,69.5,89.0,61.8,87.2,91.6,2,40,0.0,0,2,0,49.1,13,574,580,4,29,24,0,211,57,0.4,16.2
Harrison Smith,7641,S,MIN,12,3,10.2,78.0,97.7,15.0,11.7,1,0,4,9.8,18,65.6,65.9,88.5,56.0,63.5,78.1,5,49,7.1,4,3,1,79.6,32,510,522,9,49,41,2,357,121,0.7,11.2
Justin Bethel,7654,CB,MIA,5,0,8.7,60.0,100.0,7.6,4.6,0,0,2,10.0,17,52.9,51.4,79.5,,47.6,57.3,1,19,0.0,0,2,1,70.2,12,102,102,2,11,20,1,107,58,1.2,8.9
Xavier Rhodes,7806,CB,BUF,2,0,12.2,55.6,100.0,9.2,5.1,0,0,1,11.1,4,52.7,51.1,78.7,,44.8,37.6,0,19,0.0,0,0,0,71.1,5,50,50,0,2,9,0,49,8,1.1,9.8
Darius Slay,7817,CB,PHI,14,3,12.2,50.0,100.0,15.6,7.8,0,4,7,11.3,24,79.4,75.5,86.6,,48.2,65.4,3,41,5.9,2,7,2,65.7,31,507,507,7,29,62,3,386,112,0.8,12.5
Johnathan Hankins,7830,DI,DAL,10,0,,,0.9,,,1,0,0,,9,60.0,46.0,57.3,50.8,49.1,33.4,0,,,0,0,1,0.0,0,1,107,0,0,0,0,0,0,0.0,
Jon Bostic,7831,LB,WAS,9,2,2.9,70.0,93.3,19.3,13.5,0,0,0,0.0,32,53.4,49.4,81.3,50.6,49.8,64.6,0,41,16.7,1,0,0,125.8,7,140,150,1,3,10,1,77,81,0.6,11.0
Jamie Collins Sr.,7833,LB,NE,3,0,6.0,100.0,76.9,10.0,10.0,0,0,0,0.0,19,50.1,64.2,77.7,56.1,71.1,70.5,0,11,,0,0,0,112.5,1,10,13,0,0,1,0,11,5,1.1,11.0
Tyrann Mathieu,7850,S,NO,14,4,4.8,66.7,96.9,22.9,15.2,0,1,4,12.1,20,82.8,78.2,86.1,72.2,61.6,61.2,2,19,10.5,4,4,2,71.0,22,538,555,6,30,33,2,146,92,0.3,6.6
John Jenkins,7863,DI,MIA,13,0,,,0.9,,,0,0,0,,17,59.8,58.0,82.1,62.5,53.2,76.3,0,,,0,0,0,0.0,0,1,110,0,0,0,0,0,0,0.0,
Logan Ryan,7864,S,TB,7,3,9.7,69.2,97.3,22.4,15.5,0,0,2,15.4,30,59.5,65.0,84.2,54.2,78.0,90.4,1,27,0.0,0,2,0,96.6,9,216,222,2,10,13,1,135,45,0.7,15.0
Duron Harmon,7872,S,LV,14,4,6.5,85.0,96.5,29.0,24.7,0,1,2,10.0,23,78.1,73.0,87.3,56.5,57.4,67.4,2,55,6.5,3,2,0,69.0,17,528,547,5,39,20,0,201,114,0.4,11.8
Brandon Williams,7875,DI,KC,2,0,,,3.7,,,0,0,0,,16,59.2,62.1,77.0,62.1,60.0,68.7,0,,,0,0,0,0.0,0,1,27,0,0,0,0,0,0,0.0,
William Gholston,7908,DI,TB,14,2,,,1.1,,,0,0,1,,30,63.3,57.0,68.1,56.3,56.4,63.0,0,,0.0,0,0,1,0.0,0,2,178,1,4,0,0,0,0,0.0,
Steven Means,7929,ED,BLT,1,0,,,5.3,,,0,0,0,,3,60.0,75.7,75.6,65.1,73.2,72.4,0,,,0,0,0,0.0,0,1,19,0,0,0,0,0,0,0.0,
A.J. Klein,7930,LB,BUF,3,1,-0.3,100.0,86.5,5.4,5.4,0,0,0,0.0,4,50.0,47.5,78.0,60.7,50.2,49.7,0,22,14.3,1,0,0,102.6,8,45,52,2,5,8,0,69,71,1.6,8.6
Micah Hyde,7941,S,BUF,2,2,6.0,100.0,98.6,22.7,22.7,0,0,0,0.0,4,69.1,68.4,81.7,59.1,52.5,63.0,0,19,0.0,0,0,0,102.8,3,70,71,1,4,3,0,26,8,0.4,8.7
Jordan Poyer,8000,S,BUF,10,8,6.1,81.3,96.4,28.3,23.0,0,2,4,25.0,4,74.2,71.5,84.6,56.1,59.4,57.0,4,67,11.8,4,3,0,101.0,13,398,413,9,22,16,2,132,72,0.4,10.2
Nick Williams,8006,DI,NYG,8,0,,,0.8,,,0,0,0,,21,60.0,59.9,83.7,52.7,63.2,76.8,0,,,0,0,0,0.0,0,1,123,0,0,0,0,0,0,0.0,
Tony Jefferson,8361,S,NYG,6,2,2.6,85.7,73.3,10.2,8.7,0,0,1,14.3,21,81.0,70.8,79.0,46.1,47.6,84.3,0,14,0.0,0,1,0,83.9,6,66,90,6,9,7,0,29,15,0.5,4.8
Brandon Copeland,8378,ED,BLT,3,0,,,5.7,,,0,0,0,,3,61.7,53.7,78.6,53.4,55.7,75.2,0,,,0,0,0,0.0,0,2,35,1,0,0,0,0,0,0.0,
Chris Banjo,8419,S,ARZ,8,0,6.0,100.0,95.5,20.0,20.0,0,0,0,0.0,1,56.0,64.9,75.5,58.7,75.3,83.0,0,7,0.0,0,0,0,95.8,1,21,22,0,1,1,0,7,1,0.4,7.0
Nickell Robey-Coleman,8483,CB,LV,1,0,,,72.7,,,0,0,0,,23,67.8,64.2,72.8,52.4,60.0,,0,,,0,0,0,0.0,0,8,11,0,0,0,0,0,0,0.0,
Jadeveon Clowney,8636,ED,CLV,11,0,-6.0,100.0,1.4,4.0,4.0,0,0,0,0.0,8,60.7,75.9,61.3,71.3,73.1,73.1,0,21,0.0,0,0,2,118.8,1,4,281,2,1,1,0,21,27,5.3,21.0
Khalil Mack,8640,ED,LAC,14,1,7.0,100.0,8.1,8.5,8.5,2,0,0,0.0,27,87.5,73.7,70.4,69.3,63.3,48.2,0,24,25.0,2,0,2,118.8,4,36,444,10,5,4,0,59,31,1.7,14.8
Anthony Barr,8644,LB,DAL,11,4,4.6,81.0,87.8,13.1,10.6,0,0,0,0.0,9,57.9,56.9,51.4,65.3,55.5,57.5,0,30,12.0,3,0,2,111.3,17,231,263,8,18,21,1,145,77,0.7,8.5
Kyle Fuller,8649,CB,BLT,1,0,10.2,60.0,98.4,19.0,11.4,0,0,1,20.0,3,61.0,55.3,79.1,59.1,30.0,53.1,0,12,0.0,0,0,1,71.3,3,61,62,0,2,5,0,23,0,0.4,7.7
C.J. Mosley,8652,LB,NYJ,14,15,4.9,66.7,94.0,11.8,7.9,0,0,6,9.5,22,65.0,68.6,19.4,62.5,73.4,68.8,1,51,9.7,7,5,4,86.5,42,518,551,17,50,63,1,457,271,0.9,10.9
Jimmie Ward,8665,S,SF,8,8,4.4,82.1,96.9,5.9,4.9,1,0,2,3.6,28,64.1,70.5,82.2,56.7,91.8,54.7,2,33,14.3,5,0,1,96.2,46,286,295,8,22,56,3,357,206,1.3,7.8
Bradley Roby,8666,CB,NO,10,4,9.3,53.8,97.7,10.1,5.4,0,0,5,9.6,20,48.9,44.9,45.7,71.2,30.4,30.1,0,60,16.7,5,3,3,80.9,28,301,308,5,21,52,1,344,168,1.2,12.3
Demarcus Lawrence,8669,ED,DAL,14,1,,,2.5,,,0,0,0,,9,72.7,78.1,78.3,71.7,70.8,43.4,0,,45.5,5,0,1,0.0,0,9,357,9,5,0,0,0,0,0.0,
Kyle Van Noy,8675,ED,LAC,14,5,4.1,77.8,26.1,12.9,10.0,0,0,1,11.1,27,62.0,55.6,61.0,50.9,60.7,63.5,0,37,0.0,0,1,2,142.1,7,97,372,4,7,9,1,83,60,0.9,11.9
Lamarcus Joyner,8676,S,NYJ,13,7,14.9,70.4,98.3,25.4,17.9,0,1,3,11.1,22,55.0,58.4,64.3,82.5,63.2,52.6,3,55,10.0,3,3,3,102.5,19,509,518,2,20,27,3,287,72,0.6,15.1
Christian Kirksey,8706,LB,HST,14,10,6.3,73.3,90.3,9.8,7.2,0,0,2,3.3,13,53.0,58.3,87.7,83.6,57.2,68.0,1,26,4.4,2,2,0,100.9,44,449,497,13,33,60,2,483,271,1.1,11.0
Justin Ellis,8742,DI,NYG,14,0,,,0.8,,,0,0,0,,21,57.2,30.4,85.4,47.9,29.8,40.1,0,,0.0,0,0,0,0.0,0,1,132,1,2,0,0,0,0,0.0,
Dontae Johnson,8764,CB,SF,1,0,,,80.0,,,0,0,0,,28,68.1,59.6,71.5,53.8,51.5,71.7,0,,,0,0,0,0.0,0,8,10,0,0,0,0,0,0,0.0,
Kevin Pierre-Louis,8767,LB,HST,2,0,4.2,20.0,90.5,17.0,3.4,0,0,1,20.0,13,68.5,45.8,70.7,68.0,29.5,26.3,0,10,,0,1,1,39.6,1,19,21,0,0,5,0,10,14,0.6,10.0
Brent Urban,8769,DI,BLT,13,0,,,1.7,,,0,0,0,,3,60.3,55.3,83.6,55.1,55.0,40.4,0,,50.0,1,0,0,0.0,0,2,120,2,1,0,0,0,0,0.0,
Devon Kennard,8809,ED,BLT,7,1,5.5,100.0,11.8,4.5,4.5,0,0,0,0.0,3,48.3,59.3,81.6,54.1,68.8,48.1,0,13,20.0,1,0,0,112.5,2,9,76,1,3,2,0,22,11,2.4,11.0
T.J. Carrie,8853,CB,CAR,3,1,11.5,100.0,80.6,4.5,4.5,0,0,0,0.0,5,32.1,33.4,77.2,49.0,60.0,79.0,0,23,0.0,0,0,0,158.3,6,29,36,1,3,6,1,77,16,2.9,12.8
Terrance Mitchell,8888,CB,TEN,11,2,10.8,65.2,100.0,9.5,6.2,0,1,3,6.5,31,62.1,61.2,84.9,,48.4,77.1,1,66,2.9,1,3,2,104.1,30,307,307,9,31,46,2,466,150,1.6,15.5
Denico Autry,8982,ED,TEN,10,0,5.5,100.0,3.2,5.5,5.5,1,0,0,0.0,31,61.5,80.1,59.5,76.1,73.6,43.6,0,20,50.0,2,0,2,108.3,2,11,344,8,2,2,0,20,9,1.8,10.0
Shaquil Barrett,9000,ED,TB,8,1,1.1,100.0,14.2,5.0,5.0,0,0,0,0.0,30,40.0,68.3,69.5,65.1,77.5,52.2,0,21,50.0,3,0,1,97.0,7,35,246,3,2,7,0,51,43,1.5,7.3
Christian Jones,9020,ED,SEA,2,0,,,50.0,,,0,0,0,,29,61.4,64.6,74.5,40.5,74.7,34.9,0,,100.0,1,0,0,0.0,0,4,8,0,0,0,0,0,0,0.0,
Adrian Phillips,9177,S,NE,14,9,8.4,56.3,98.2,20.4,11.5,0,0,4,12.5,19,73.9,74.4,84.6,58.6,68.9,85.2,0,25,6.3,2,3,0,93.4,18,385,392,11,21,32,2,181,46,0.5,10.1
C.J. Goodwin,9243,CB,DAL,1,0,,,100.0,,,0,0,0,,9,60.7,70.6,89.4,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Daniel Sorensen,9253,S,NO,7,0,,,100.0,,,0,0,0,,20,70.9,57.9,86.0,,60.0,70.6,0,,0.0,0,0,0,0.0,0,9,9,0,1,0,0,0,0,0.0,
Joe Thomas,9272,LB,CHI,10,1,5.1,100.0,85.1,10.0,10.0,0,0,0,0.0,6,55.3,64.4,80.8,77.6,65.0,39.3,0,20,0.0,0,0,0,96.4,7,74,87,4,5,7,0,50,14,0.7,7.1
Mike Pennel,9316,DI,CHI,14,0,,,0.8,,,0,0,0,,6,68.1,48.3,62.0,59.1,37.1,56.3,0,,0.0,0,0,1,0.0,0,1,129,1,1,0,0,0,0,0.0,
K'Waun Williams,9332,CB,DEN,11,6,4.4,65.1,93.7,11.9,7.8,0,1,7,16.3,10,72.7,72.5,48.5,65.8,68.8,48.0,1,20,19.4,6,6,3,68.5,28,358,382,6,19,43,0,225,139,0.7,8.0
Dante Fowler Jr.,9436,ED,DAL,14,0,,,4.0,,,0,0,0,,9,83.2,60.1,0.0,70.1,47.0,49.5,0,,20.0,1,0,5,0.0,0,8,198,7,4,0,0,0,0,0.0,
Marcus Peters,9451,CB,BLT,13,2,10.3,71.0,99.6,10.7,7.6,1,1,5,8.1,3,69.5,67.7,34.4,78.3,57.0,52.2,1,48,5.7,2,2,6,116.3,44,501,503,11,31,62,5,519,163,1.1,11.8
Bud Dupree,9455,ED,TEN,10,0,4.0,100.0,8.0,5.8,5.8,0,0,0,0.0,31,47.1,57.6,51.6,59.5,61.9,51.1,0,25,25.0,1,0,2,117.7,4,24,299,5,3,4,0,49,33,2.1,12.3
Shaq Thompson,9458,LB,CAR,14,3,3.4,74.2,89.2,9.6,7.1,0,2,4,6.5,5,59.6,71.0,87.4,48.6,83.8,58.8,0,33,13.3,6,4,0,102.6,46,470,527,23,36,62,2,416,300,0.9,9.0
Landon Collins,9466,S,NYG,3,1,-1.5,25.0,85.4,39.0,9.8,0,0,0,0.0,21,65.9,58.0,76.8,51.7,43.8,76.7,0,5,0.0,0,0,0,39.6,1,41,48,1,1,4,0,5,11,0.1,5.0
Mario Edwards Jr.,9468,ED,TEN,11,0,,,2.4,,,1,0,0,,31,51.1,56.4,27.6,55.2,73.5,78.2,0,,,0,0,4,0.0,0,7,294,3,0,0,0,0,0,0.0,
Preston Smith,9471,ED,GB,14,0,5.0,80.0,7.0,5.8,4.6,0,0,0,0.0,12,56.0,64.3,76.3,61.2,64.4,41.2,0,42,66.7,4,0,1,118.8,4,26,373,9,2,5,0,99,79,4.3,24.8
Eric Kendricks,9478,LB,MIN,14,9,5.3,75.4,93.8,10.4,7.9,1,0,5,7.2,18,44.7,60.8,42.8,59.5,83.9,67.9,0,36,12.5,8,5,3,107.8,52,572,610,15,47,69,2,551,294,1.0,10.6
Eric Rowe,9480,S,MIA,11,5,6.3,86.1,96.0,8.7,7.5,0,0,1,2.8,17,48.3,54.4,81.4,63.2,70.3,62.5,0,79,11.1,4,1,0,108.6,31,289,301,12,27,36,0,362,192,1.3,11.7
Denzel Perryman,9481,LB,LV,11,3,3.8,80.0,77.8,11.1,8.9,0,0,0,0.0,23,58.3,71.7,82.3,66.1,78.8,52.5,1,36,14.8,4,0,0,107.0,20,228,293,11,20,25,2,182,132,0.8,9.1
Ronald Darby,9483,CB,DEN,5,1,9.7,50.0,99.4,16.1,8.1,0,0,3,15.0,10,66.3,71.1,82.5,60.0,86.5,54.9,0,20,20.0,2,1,1,66.9,10,172,173,0,7,20,0,111,31,0.7,11.1
Jordan Phillips,9485,DI,BUF,10,2,,,0.5,,,0,0,0,,4,58.4,52.1,23.9,60.4,52.3,26.8,0,,50.0,4,0,3,0.0,0,1,219,4,2,0,0,0,0,0.0,
Markus Golden,9491,ED,ARZ,14,2,1.9,71.4,7.3,6.2,4.4,0,0,0,0.0,1,70.0,67.8,76.1,63.4,64.9,65.1,0,20,10.0,1,0,1,96.1,5,31,423,7,7,7,0,58,42,1.9,11.6
Randy Gregory,9493,ED,DEN,5,1,,,11.7,,,0,0,0,,10,89.6,84.6,82.8,78.7,61.9,67.3,0,,0.0,0,0,1,0.0,0,14,120,3,1,0,0,0,0,0.0,
Frank Clark,9496,ED,KC,12,3,7.0,50.0,4.0,7.0,3.5,1,0,0,0.0,16,78.6,64.7,41.9,63.5,58.1,29.8,0,12,50.0,4,0,4,65.6,2,16,400,6,1,4,0,21,10,1.5,10.5
Tyler Lockett,9502,WR,SEA,1,0,,,100.0,,,0,0,0,,29,60.7,70.2,60.0,,,,0,,,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0.0,
P.J. Williams,9511,S,NO,8,2,9.0,76.9,97.6,14.9,11.5,0,0,2,15.4,20,63.4,64.4,84.0,77.3,58.1,76.6,0,67,6.7,1,2,0,157.9,10,161,165,4,12,13,2,186,108,1.2,18.6
Jordan Hicks,9517,LB,MIN,14,8,3.8,77.0,91.7,9.9,7.7,0,0,3,4.9,18,51.0,65.3,84.0,71.2,79.3,74.2,1,68,9.4,5,3,0,122.8,47,495,540,14,40,61,4,607,441,1.3,12.9
Danielle Hunter,9521,ED,MIN,14,1,3.2,100.0,5.4,4.7,4.7,1,0,0,0.0,18,87.4,83.4,83.0,73.3,72.9,55.6,0,31,13.3,2,0,2,106.3,6,28,523,17,12,6,0,57,38,2.0,9.5
Henry Anderson,9526,ED,CAR,8,0,,,1.5,,,0,0,0,,5,60.0,66.6,84.3,55.3,69.7,76.4,0,,,0,0,0,0.0,0,1,65,0,0,0,0,0,0,0.0,
Steven Nelson,9531,CB,HST,13,3,12.0,57.1,99.8,14.5,8.3,0,0,6,12.2,13,70.2,65.4,89.1,91.1,39.8,44.5,1,51,6.7,2,6,1,75.6,28,424,425,9,25,49,1,324,81,0.8,11.6
Angelo Blackson,9533,DI,CHI,14,0,,,0.5,,,0,0,0,,6,66.1,33.7,66.4,52.4,29.6,27.4,0,,0.0,0,0,1,0.0,0,1,197,1,2,0,0,0,0,0.0,
Za'Darius Smith,9555,ED,MIN,14,0,5.0,100.0,6.6,9.3,9.3,0,0,0,0.0,18,51.0,83.5,28.7,84.6,74.6,64.7,0,18,42.9,3,0,5,118.1,3,31,469,12,4,3,0,37,22,1.3,12.3
Kwon Alexander,9557,LB,NYJ,14,5,3.2,77.5,93.8,7.1,5.5,0,1,1,2.5,22,54.5,62.3,78.9,73.8,67.5,59.1,0,26,12.9,4,1,0,96.4,31,228,243,10,22,40,0,285,198,1.3,9.2
Damien Wilson,9560,LB,CAR,9,2,5.3,88.9,88.9,7.5,6.7,0,0,0,0.0,5,56.5,55.7,79.4,71.6,54.0,65.4,0,19,0.0,0,0,1,106.0,8,64,72,4,8,9,0,85,46,1.4,10.6
Grady Jarrett,9570,DI,ATL,14,2,,,0.2,,,1,0,0,,2,63.2,73.0,67.5,75.5,62.6,44.8,0,,25.0,2,0,3,0.0,0,1,413,8,4,0,0,0,0,0.0,
Adrian Amos,9575,S,GB,14,5,6.2,77.1,98.0,15.1,11.6,0,0,1,2.9,12,52.6,55.2,58.3,61.1,61.6,61.3,0,36,6.5,2,1,3,128.3,27,431,440,9,24,35,6,188,96,0.5,7.0
Bobby McCain,9578,S,WAS,14,4,6.8,82.5,97.7,14.4,11.9,0,0,5,12.5,32,69.2,62.0,87.3,53.1,38.5,57.9,0,61,4.2,2,4,1,97.1,33,503,515,15,42,40,0,292,152,0.6,8.8
David Mayo,9602,LB,WAS,6,0,12.0,100.0,100.0,10.5,10.5,0,0,1,50.0,32,55.4,57.9,75.0,,61.0,78.8,0,25,0.0,0,1,0,158.3,2,22,22,0,1,2,1,29,10,1.4,14.5
Quandre Diggs,9633,S,SEA,14,5,13.2,52.6,99.1,50.7,26.7,0,4,3,15.8,29,62.2,64.4,65.4,60.4,68.4,63.5,2,26,14.7,5,3,2,71.1,10,535,540,3,24,19,2,135,63,0.3,13.5
Christian Covington,9649,DI,LAC,4,0,,,1.9,,,0,0,0,,27,62.3,34.7,80.9,56.6,30.0,29.6,0,,,0,0,0,0.0,0,1,52,0,0,0,0,0,0,0.0,
Rakeem Nunez-Roches,9650,DI,TB,14,0,6.0,100.0,2.1,4.0,4.0,0,0,0,0.0,30,63.0,57.0,54.9,55.4,58.3,60.5,0,9,0.0,0,0,3,104.2,1,5,235,4,2,1,0,9,3,2.3,9.0
Neville Hewitt,9836,LB,HST,2,0,6.0,66.7,100.0,4.0,2.7,0,0,0,0.0,13,49.0,67.3,73.7,,79.0,78.3,0,20,0.0,0,0,0,91.0,2,8,8,1,2,3,0,24,20,3.0,12.0
Troy Hill,9881,CB,LA,9,3,6.6,72.1,98.1,9.4,6.8,0,0,3,7.0,26,66.4,70.6,84.1,70.6,77.6,69.2,1,39,9.4,3,2,1,97.1,31,304,310,10,26,43,2,301,150,1.0,9.7
DeShawn Williams,9891,DI,DEN,14,3,,,0.4,,,0,0,0,,10,69.3,54.2,85.9,59.0,47.1,56.7,0,,0.0,0,0,0,0.0,0,1,282,6,1,0,0,0,0,0.0,
Justin Coleman,9892,CB,SEA,1,0,5.1,75.0,100.0,6.3,4.8,0,0,0,0.0,29,54.3,57.2,75.7,,69.5,37.7,0,18,40.0,2,0,0,95.3,6,40,40,1,3,8,0,59,40,1.6,9.8
