Picked At,Pick Number,Appearance,First Name,Last Name,Team,Position,Draft,Draft Entry,Draft Entry Fee,Draft Size,Draft Total Prizes,Tournament Title,Tournament,Tournament Entry Fee,Tournament Total Prizes,Tournament Size,Draft Pool Title,Draft Pool,Draft Pool Entry Fee,Draft Pool Total Prizes,Draft Pool Size
2023-01-03 04:48:48 UTC,47,98e15608-c32d-4252-abf0-9f1628e130d5,Kadarius,Toney,KC,WR,527f2b00-df92-4d21-9d6d-2e0968496b3c,b3875946-230e-4b52-8752-d98750e557e5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2023-01-03 04:46:46 UTC,38,aac9a1bc-69b3-4b21-b7fc-04b495149aa8,James,Cook,BUF,RB,527f2b00-df92-4d21-9d6d-2e0968496b3c,b3875946-230e-4b52-8752-d98750e557e5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2023-01-03 04:46:09 UTC,35,bde5bf63-63c9-48f9-b268-c5d65757288a,Brock,Purdy,SF,QB,527f2b00-df92-4d21-9d6d-2e0968496b3c,b3875946-230e-4b52-8752-d98750e557e5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2023-01-03 04:44:25 UTC,26,c9351064-a58e-4206-b807-6bba1cbb09c2,Brandon,Aiyuk,SF,WR,527f2b00-df92-4d21-9d6d-2e0968496b3c,b3875946-230e-4b52-8752-d98750e557e5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2023-01-03 04:43:47 UTC,23,b0fd3071-3406-424f-92e6-bdf6e10aace5,JuJu,Smith-Schuster,KC,WR,527f2b00-df92-4d21-9d6d-2e0968496b3c,b3875946-230e-4b52-8752-d98750e557e5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2023-01-03 04:41:50 UTC,14,3cc275e4-aa23-491c-8f59-06686a46f143,Jerick,McKinnon,KC,RB,527f2b00-df92-4d21-9d6d-2e0968496b3c,b3875946-230e-4b52-8752-d98750e557e5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2023-01-03 04:40:44 UTC,11,d8c5a27b-b3b6-4756-b1bc-184ec65577f8,A.J.,Brown,PHI,WR,527f2b00-df92-4d21-9d6d-2e0968496b3c,b3875946-230e-4b52-8752-d98750e557e5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2023-01-03 04:38:24 UTC,2,debc9f63-0793-4fd6-bee5-18a0bf736ce9,Patrick,Mahomes,KC,QB,527f2b00-df92-4d21-9d6d-2e0968496b3c,b3875946-230e-4b52-8752-d98750e557e5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-29 05:20:25 UTC,56,f090a153-66e3-40d5-bb30-b354c3cf020a,Trevor,Lawrence,JAX,QB,edc6956f-9a88-4b4e-a33b-8529c5ce91f5,53920068-d965-46d5-b733-b08e5a04c40c,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-29 05:19:34 UTC,53,636f768d-345d-4cb1-9792-8400cc15600c,Tua,Tagovailoa,MIA,QB,edc6956f-9a88-4b4e-a33b-8529c5ce91f5,53920068-d965-46d5-b733-b08e5a04c40c,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-29 05:18:23 UTC,44,553abd66-7835-4469-8cf3-60ac436ed572,Isaiah,McKenzie,BUF,WR,edc6956f-9a88-4b4e-a33b-8529c5ce91f5,53920068-d965-46d5-b733-b08e5a04c40c,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-29 05:17:43 UTC,41,f8ae64e7-7ad9-431d-922e-59d54a4dfa4b,Jaylen,Waddle,MIA,WR,edc6956f-9a88-4b4e-a33b-8529c5ce91f5,53920068-d965-46d5-b733-b08e5a04c40c,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-29 05:15:30 UTC,32,bde5bf63-63c9-48f9-b268-c5d65757288a,Brock,Purdy,SF,QB,edc6956f-9a88-4b4e-a33b-8529c5ce91f5,53920068-d965-46d5-b733-b08e5a04c40c,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-29 05:14:49 UTC,29,6881590f-d932-446b-8d53-5e6e26210395,Dalvin,Cook,MIN,RB,edc6956f-9a88-4b4e-a33b-8529c5ce91f5,53920068-d965-46d5-b733-b08e5a04c40c,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-29 05:12:34 UTC,20,3cc275e4-aa23-491c-8f59-06686a46f143,Jerick,McKinnon,KC,RB,edc6956f-9a88-4b4e-a33b-8529c5ce91f5,53920068-d965-46d5-b733-b08e5a04c40c,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-29 05:11:41 UTC,17,78ad7940-91ed-4f66-b552-c58c5af7aae6,Miles,Sanders,PHI,RB,edc6956f-9a88-4b4e-a33b-8529c5ce91f5,53920068-d965-46d5-b733-b08e5a04c40c,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-29 05:09:41 UTC,8,d8c5a27b-b3b6-4756-b1bc-184ec65577f8,A.J.,Brown,PHI,WR,edc6956f-9a88-4b4e-a33b-8529c5ce91f5,53920068-d965-46d5-b733-b08e5a04c40c,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-29 05:09:01 UTC,5,e8afce10-4f4c-4383-abec-94c98d88fede,Travis,Kelce,KC,TE,edc6956f-9a88-4b4e-a33b-8529c5ce91f5,53920068-d965-46d5-b733-b08e5a04c40c,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 02:55:45 UTC,57,92fd6f48-7ba6-4b7c-b996-403d2b1266ce,Jimmy,Garoppolo,SF,QB,61b7a866-d6ed-47f0-8dfb-00e7360b8bdc,eaa8c092-0fd7-4170-bc41-28362fb98680,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 02:54:40 UTC,52,ec0fb72b-06e2-49a6-b731-aa35aa420b4f,Leonard,Fournette,TB,RB,61b7a866-d6ed-47f0-8dfb-00e7360b8bdc,eaa8c092-0fd7-4170-bc41-28362fb98680,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 02:52:59 UTC,45,87b800e6-b735-4f1b-8d71-e2383aab7e07,Samaje,Perine,CIN,RB,61b7a866-d6ed-47f0-8dfb-00e7360b8bdc,eaa8c092-0fd7-4170-bc41-28362fb98680,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 02:52:22 UTC,40,4edd7f93-7f82-4236-b238-c8944f5b2a81,Chris,Godwin,TB,WR,61b7a866-d6ed-47f0-8dfb-00e7360b8bdc,eaa8c092-0fd7-4170-bc41-28362fb98680,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 02:50:53 UTC,33,ed9e6bdf-2ebf-45a1-85ec-254c8cd9fe81,T.J.,Hockenson,MIN,TE,61b7a866-d6ed-47f0-8dfb-00e7360b8bdc,eaa8c092-0fd7-4170-bc41-28362fb98680,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 02:49:50 UTC,28,b0fd3071-3406-424f-92e6-bdf6e10aace5,JuJu,Smith-Schuster,KC,WR,61b7a866-d6ed-47f0-8dfb-00e7360b8bdc,eaa8c092-0fd7-4170-bc41-28362fb98680,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 02:48:38 UTC,21,cf3452a0-7a2c-4b05-bffb-0cc9e62c07d4,Dallas,Goedert,PHI,TE,61b7a866-d6ed-47f0-8dfb-00e7360b8bdc,eaa8c092-0fd7-4170-bc41-28362fb98680,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 02:47:08 UTC,16,b776b08d-ba39-45cf-930b-48f3e376ba88,Joe,Mixon,CIN,RB,61b7a866-d6ed-47f0-8dfb-00e7360b8bdc,eaa8c092-0fd7-4170-bc41-28362fb98680,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 02:44:37 UTC,9,d8c5a27b-b3b6-4756-b1bc-184ec65577f8,A.J.,Brown,PHI,WR,61b7a866-d6ed-47f0-8dfb-00e7360b8bdc,eaa8c092-0fd7-4170-bc41-28362fb98680,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 02:43:31 UTC,4,73ed3237-3644-4563-b728-1825aa06de8b,Ja'Marr,Chase,CIN,WR,61b7a866-d6ed-47f0-8dfb-00e7360b8bdc,eaa8c092-0fd7-4170-bc41-28362fb98680,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:49:05 UTC,56,e16b6d3d-e103-4c89-b679-4f3300c48133,Zay,Jones,JAX,WR,6f58a415-7a95-40d8-a482-a3d4358403a8,9f5618b1-c16e-4c73-9657-e638897517e4,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:48:41 UTC,53,9bd56f9f-52b9-4d8f-bc2c-1678907739b9,Mike,Evans,TB,WR,6f58a415-7a95-40d8-a482-a3d4358403a8,9f5618b1-c16e-4c73-9657-e638897517e4,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:46:06 UTC,44,553abd66-7835-4469-8cf3-60ac436ed572,Isaiah,McKenzie,BUF,WR,6f58a415-7a95-40d8-a482-a3d4358403a8,9f5618b1-c16e-4c73-9657-e638897517e4,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:45:43 UTC,41,8a5991c2-6c83-4b62-ac45-baa6f4d3fe28,Michael,Gallup,DAL,WR,6f58a415-7a95-40d8-a482-a3d4358403a8,9f5618b1-c16e-4c73-9657-e638897517e4,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:43:46 UTC,32,fa82a38a-1987-4787-bc0d-8445d01bbbf5,Tyler,Boyd,CIN,WR,6f58a415-7a95-40d8-a482-a3d4358403a8,9f5618b1-c16e-4c73-9657-e638897517e4,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:43:25 UTC,29,cf3452a0-7a2c-4b05-bffb-0cc9e62c07d4,Dallas,Goedert,PHI,TE,6f58a415-7a95-40d8-a482-a3d4358403a8,9f5618b1-c16e-4c73-9657-e638897517e4,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:41:37 UTC,20,b776b08d-ba39-45cf-930b-48f3e376ba88,Joe,Mixon,CIN,RB,6f58a415-7a95-40d8-a482-a3d4358403a8,9f5618b1-c16e-4c73-9657-e638897517e4,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:41:19 UTC,17,c67851b9-53ce-43c4-a04c-6d812b96a7c0,Tee,Higgins,CIN,WR,6f58a415-7a95-40d8-a482-a3d4358403a8,9f5618b1-c16e-4c73-9657-e638897517e4,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:39:39 UTC,8,518a97a7-0ee1-48c3-a49b-145cb3862fb2,Joe,Burrow,CIN,QB,6f58a415-7a95-40d8-a482-a3d4358403a8,9f5618b1-c16e-4c73-9657-e638897517e4,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:39:10 UTC,5,73ed3237-3644-4563-b728-1825aa06de8b,Ja'Marr,Chase,CIN,WR,6f58a415-7a95-40d8-a482-a3d4358403a8,9f5618b1-c16e-4c73-9657-e638897517e4,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:27:17 UTC,60,1ce1d339-45a9-4b04-914a-99164d5ec87b,Lamar,Jackson,BAL,QB,e3d6e2e8-447e-4f9c-9771-e33201fa03dc,bbf35173-84a8-4681-bbb9-6b2f4d91c2c5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:25:17 UTC,49,4edd7f93-7f82-4236-b238-c8944f5b2a81,Chris,Godwin,TB,WR,e3d6e2e8-447e-4f9c-9771-e33201fa03dc,bbf35173-84a8-4681-bbb9-6b2f4d91c2c5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:24:52 UTC,48,98e15608-c32d-4252-abf0-9f1628e130d5,Kadarius,Toney,KC,WR,e3d6e2e8-447e-4f9c-9771-e33201fa03dc,bbf35173-84a8-4681-bbb9-6b2f4d91c2c5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:23:18 UTC,37,d746a951-6934-4c1d-bbbd-8a15226fa55e,Marquez,Valdes-Scantling,KC,WR,e3d6e2e8-447e-4f9c-9771-e33201fa03dc,bbf35173-84a8-4681-bbb9-6b2f4d91c2c5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:22:49 UTC,36,b721965d-afa7-4732-8ef6-823959d3f213,Ezekiel,Elliott,DAL,RB,e3d6e2e8-447e-4f9c-9771-e33201fa03dc,bbf35173-84a8-4681-bbb9-6b2f4d91c2c5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:21:04 UTC,25,42b861f8-6c92-49d5-9265-26000d05a8a0,George,Kittle,SF,TE,e3d6e2e8-447e-4f9c-9771-e33201fa03dc,bbf35173-84a8-4681-bbb9-6b2f4d91c2c5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:21:03 UTC,24,b6ba024e-b9dd-406d-9d14-7e9317c58311,DeVonta,Smith,PHI,WR,e3d6e2e8-447e-4f9c-9771-e33201fa03dc,bbf35173-84a8-4681-bbb9-6b2f4d91c2c5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:19:32 UTC,13,3cc275e4-aa23-491c-8f59-06686a46f143,Jerick,McKinnon,KC,RB,e3d6e2e8-447e-4f9c-9771-e33201fa03dc,bbf35173-84a8-4681-bbb9-6b2f4d91c2c5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:19:31 UTC,12,b0fd3071-3406-424f-92e6-bdf6e10aace5,JuJu,Smith-Schuster,KC,WR,e3d6e2e8-447e-4f9c-9771-e33201fa03dc,bbf35173-84a8-4681-bbb9-6b2f4d91c2c5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2022-12-31 19:18:00 UTC,1,debc9f63-0793-4fd6-bee5-18a0bf736ce9,Patrick,Mahomes,KC,QB,e3d6e2e8-447e-4f9c-9771-e33201fa03dc,bbf35173-84a8-4681-bbb9-6b2f4d91c2c5,0.0,6,0.0,The Mitten 2,f27427ea-19c2-42e6-b4f2-c6559d23e639,5.0,250000.0,56520,,,,,
2023-01-09 04:50:35 UTC,55,6eb44c86-f23d-4225-8023-b14964da5a0b,Richie,James,NYG,WR,6a13b0c1-cf50-465c-8325-2639262aff8d,18b443bc-750f-49e9-9865-2f66317133fb,0.0,6,0.0,The Mitten 3,8f393f9b-cef9-43bb-9172-6da7ed4084dc,5.0,250000.0,56520,,,,,
2023-01-09 04:50:34 UTC,54,e16b6d3d-e103-4c89-b679-4f3300c48133,Zay,Jones,JAX,WR,6a13b0c1-cf50-465c-8325-2639262aff8d,18b443bc-750f-49e9-9865-2f66317133fb,0.0,6,0.0,The Mitten 3,8f393f9b-cef9-43bb-9172-6da7ed4084dc,5.0,250000.0,56520,,,,,
2023-01-09 04:48:41 UTC,43,9e2fa741-4868-4172-910d-17b14b8f43bf,Travis,Etienne,JAX,RB,6a13b0c1-cf50-465c-8325-2639262aff8d,18b443bc-750f-49e9-9865-2f66317133fb,0.0,6,0.0,The Mitten 3,8f393f9b-cef9-43bb-9172-6da7ed4084dc,5.0,250000.0,56520,,,,,
2023-01-09 04:48:16 UTC,42,f090a153-66e3-40d5-bb30-b354c3cf020a,Trevor,Lawrence,JAX,QB,6a13b0c1-cf50-465c-8325-2639262aff8d,18b443bc-750f-49e9-9865-2f66317133fb,0.0,6,0.0,The Mitten 3,8f393f9b-cef9-43bb-9172-6da7ed4084dc,5.0,250000.0,56520,,,,,
2023-01-09 04:45:46 UTC,31,cf3452a0-7a2c-4b05-bffb-0cc9e62c07d4,Dallas,Goedert,PHI,TE,6a13b0c1-cf50-465c-8325-2639262aff8d,18b443bc-750f-49e9-9865-2f66317133fb,0.0,6,0.0,The Mitten 3,8f393f9b-cef9-43bb-9172-6da7ed4084dc,5.0,250000.0,56520,,,,,
2023-01-09 04:45:26 UTC,30,fa82a38a-1987-4787-bc0d-8445d01bbbf5,Tyler,Boyd,CIN,WR,6a13b0c1-cf50-465c-8325-2639262aff8d,18b443bc-750f-49e9-9865-2f66317133fb,0.0,6,0.0,The Mitten 3,8f393f9b-cef9-43bb-9172-6da7ed4084dc,5.0,250000.0,56520,,,,,
2023-01-09 04:42:49 UTC,19,b776b08d-ba39-45cf-930b-48f3e376ba88,Joe,Mixon,CIN,RB,6a13b0c1-cf50-465c-8325-2639262aff8d,18b443bc-750f-49e9-9865-2f66317133fb,0.0,6,0.0,The Mitten 3,8f393f9b-cef9-43bb-9172-6da7ed4084dc,5.0,250000.0,56520,,,,,
