player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Christian Hilborn,146501,G,WASH STATE,8,1,341,63.1,1,13,365,100.0,100.0,97.3,1,17,3,380,380,42.5,1,5,117,100.0,100.0,94.9,9,3,124,124
Jarrett Kingston,81933,T,WASH STATE,8,0,341,80.1,3,12,364,99.7,99.7,97.9,1,15,0,379,380,71.8,0,8,117,100.0,100.0,96.6,8,0,124,124
Isaiah Wright,129909,T,BUFFALO,9,0,126,58.8,3,17,365,100.0,100.0,96.7,1,22,2,378,378,52.7,1,9,117,100.0,100.0,94.0,12,2,122,122
Henry Bainivalu,60214,G,WASHINGTON,9,0,340,82.1,2,5,350,100.0,100.0,98.7,0,8,1,378,378,79.9,0,3,136,100.0,100.0,98.2,4,1,148,148
Matt Rosso,81812,T,CHARLOTTE,9,1,136,63.6,1,14,346,100.0,100.0,96.7,4,19,4,377,377,62.8,1,6,98,100.0,100.0,93.4,10,3,108,108
Alex Wollschlaeger,130396,T,BOWL GREEN,9,0,122,70.3,2,7,351,100.0,100.0,98.4,2,10,1,375,375,75.1,2,5,133,100.0,100.0,97.4,7,0,146,146
Jalen Rivers,122221,G,MIAMI FL,8,0,220,72.8,2,9,349,100.0,100.0,97.9,0,13,2,374,374,72.2,1,4,129,100.0,100.0,97.3,6,1,137,137
Gabe Wallace,77535,G,BUFFALO,9,0,126,64.2,4,9,360,100.0,100.0,97.6,0,15,2,374,374,45.8,2,8,115,100.0,100.0,93.9,12,2,121,121
Weston Wright,77494,G,TEXAS TECH,7,0,315,43.6,2,13,361,100.0,100.0,96.8,1,19,4,374,374,21.2,1,9,123,100.0,100.0,92.7,14,4,128,128
Austin Hopp,65055,T,HAWAII,9,2,180,51.9,9,22,361,99.7,99.7,95.2,3,33,2,373,374,41.9,7,18,146,100.0,100.0,91.4,25,0,151,151
Avery Jones,77352,C,E CAROLINA,9,0,156,77.4,3,2,353,100.0,100.0,99.0,0,6,1,372,372,73.3,0,2,92,100.0,100.0,97.8,3,1,97,97
Desmond Bessent,60051,T,BUFFALO,9,1,126,60.5,2,13,358,100.0,100.0,97.3,2,17,2,372,372,45.3,2,8,115,100.0,100.0,95.7,10,0,121,121
Paiton Fears,98700,T,ARIZONA,8,0,109,44.4,4,23,351,100.0,100.0,95.9,1,28,1,372,372,46.6,3,14,147,100.0,100.0,94.2,17,0,155,155
Caleb Etienne,144643,T,OKLA STATE,8,0,262,63.9,6,10,346,100.0,100.0,97.4,0,17,1,371,371,34.2,4,7,94,100.0,100.0,93.1,12,1,103,103
Ilm Manning,75852,T,HAWAII,9,1,180,67.5,3,11,358,99.7,99.7,97.2,4,17,3,370,371,55.5,3,5,145,100.0,100.0,95.2,11,3,150,150
Jalen Grant,130364,G,BOWL GREEN,9,1,122,55.2,1,13,345,100.0,100.0,97.1,6,17,3,369,369,30.2,0,11,131,100.0,100.0,93.5,14,3,144,144
Jonah Savaiinaea,158742,G,ARIZONA,8,0,109,75.4,0,9,346,100.0,100.0,98.1,0,11,2,369,369,73.1,0,5,145,100.0,100.0,96.9,7,2,153,153
Trevor Downing,77472,C,IOWA STATE,8,0,193,56.3,2,13,352,100.0,100.0,97.9,1,15,0,367,367,52.4,2,5,119,100.0,100.0,97.1,7,0,127,127
Ashton Gist,122182,C,CHARLOTTE,9,0,136,67.5,3,6,337,100.0,100.0,98.4,1,10,1,367,367,58.5,2,3,98,100.0,100.0,96.4,6,1,107,107
Tyler Miller,122526,T,IOWA STATE,8,0,193,54.0,4,18,352,100.0,100.0,96.3,0,24,2,367,367,45.8,3,9,118,100.0,100.0,94.9,12,0,126,126
Charlie Schmidt,81772,C,NWESTERN,8,0,256,65.7,1,7,353,100.0,100.0,98.9,0,8,0,366,366,53.9,0,6,140,100.0,100.0,97.9,6,0,147,147
Bronson Warner,151181,G,BOWL GREEN,9,0,122,54.6,5,8,341,100.0,100.0,96.9,1,17,4,365,365,54.3,3,7,130,100.0,100.0,94.6,12,2,143,143
Landon Peterson,99457,G,TEXAS TECH,8,0,315,64.1,3,12,352,100.0,100.0,97.6,0,16,1,365,365,34.7,3,11,118,100.0,100.0,94.1,14,0,123,123
Nishad Strother,98057,G,E CAROLINA,9,0,156,51.2,0,10,346,100.0,100.0,98.6,2,10,0,365,365,45.7,0,7,91,100.0,100.0,96.2,7,0,96,96
Jacob Peace,78371,G,FIU,8,0,166,35.4,4,21,345,100.0,100.0,95.5,1,28,3,364,364,12.9,2,13,94,100.0,100.0,89.9,17,2,102,102
Jacob Likes,101023,C,MEMPHIS,8,0,218,68.1,1,5,341,100.0,100.0,97.7,0,11,5,363,363,54.6,1,1,138,100.0,100.0,96.4,6,4,146,146
Brian Driscoll,100534,C,CAL,8,0,130,58.2,1,9,343,100.0,100.0,97.4,1,14,4,363,363,31.8,1,7,136,100.0,100.0,94.9,11,3,148,148
Jarrod Hufford,99440,G,IOWA STATE,8,0,193,73.3,2,9,349,100.0,100.0,98.4,1,11,0,363,363,65.6,1,5,117,100.0,100.0,97.4,6,0,125,125
Ben Coleman,100518,T,CAL,8,0,130,65.0,4,11,343,100.0,100.0,96.6,1,19,4,363,363,41.8,4,9,136,100.0,100.0,93.0,16,3,148,148
Matt Dale,98648,T,MEMPHIS,8,0,218,74.9,3,14,341,100.0,100.0,96.6,0,20,3,363,363,69.9,2,9,138,100.0,100.0,94.6,13,2,146,146
Ethan Wiederkehr,59969,T,NWESTERN,8,0,256,69.1,3,9,349,100.0,100.0,97.7,0,14,2,362,362,62.5,2,7,138,100.0,100.0,96.0,10,1,145,145
Max Banes,77433,G,AKRON,8,0,102,70.7,3,9,348,100.0,100.0,97.7,1,14,2,362,362,75.0,3,5,190,100.0,100.0,97.4,9,1,197,197
Asim Richards,99674,T,N CAROLINA,8,0,245,81.3,0,3,344,100.0,100.0,99.6,1,3,0,362,362,78.9,0,2,106,100.0,100.0,99.1,2,0,109,109
Ed Montilus,77353,G,N CAROLINA,8,0,245,44.0,5,13,344,100.0,100.0,96.2,1,22,4,362,362,32.2,2,9,106,100.0,100.0,92.9,13,2,109,109
Monroe Mills,122977,T,TEXAS TECH,6,0,315,67.4,2,16,348,100.0,100.0,97.4,2,18,0,362,362,62.2,2,9,128,100.0,100.0,95.7,11,0,133,133
Peter Skoronski,129737,T,NWESTERN,8,0,256,93.0,2,1,349,100.0,100.0,99.3,0,4,1,362,362,90.6,1,0,138,100.0,100.0,98.9,2,1,145,145
Shamar Hobdy-Lee,98421,T,FIU,8,0,166,39.0,4,19,343,100.0,100.0,96.6,1,23,0,361,361,22.6,2,15,93,100.0,100.0,90.9,17,0,101,101
Corey Gaynor,59844,C,N CAROLINA,8,1,245,74.0,1,4,343,100.0,100.0,98.7,1,7,2,361,361,63.8,0,2,106,100.0,100.0,97.2,4,2,109,109
John Campbell Jr.,77383,T,MIAMI FL,8,0,220,72.9,4,7,337,100.0,100.0,97.5,1,14,3,360,360,67.5,3,4,123,100.0,100.0,96.3,8,1,131,131
Micah Vanterpool,52075,G,HAWAII,9,0,180,71.5,2,8,348,100.0,100.0,98.6,0,10,0,360,360,57.4,1,5,140,100.0,100.0,97.9,6,0,145,145
Tony Georges,130291,C,AKRON,9,0,102,71.6,3,7,347,100.0,100.0,98.0,0,12,2,360,360,73.6,3,5,192,100.0,100.0,97.4,9,1,197,197
Brian Miller,56358,T,GA SOUTHRN,7,0,174,57.2,5,13,338,100.0,100.0,97.3,1,18,0,356,356,34.0,2,6,52,100.0,100.0,92.3,8,0,54,54
Jack Freeman,77435,C,HOUSTON,8,1,182,75.4,0,11,335,100.0,100.0,98.1,3,12,1,356,356,66.7,0,6,124,100.0,100.0,96.8,7,1,134,134
Taylor Miterko,99428,G,OKLA STATE,8,1,262,41.7,7,17,332,100.0,100.0,96.4,1,24,0,356,356,23.9,3,10,88,100.0,100.0,92.6,13,0,96,96
Davion Carter,158004,G,MEMPHIS,8,0,218,83.8,0,5,333,100.0,100.0,98.9,1,6,1,355,355,68.7,0,5,136,100.0,100.0,97.4,6,1,144,144
Logan Taylor,151098,T,VIRGINIA,8,0,335,30.2,3,25,333,100.0,100.0,94.9,2,31,3,355,355,16.9,2,16,133,100.0,100.0,91.7,20,2,145,145
Ethan Miner,98068,C,ARK STATE,9,1,113,47.0,7,10,339,100.0,100.0,96.0,1,22,5,354,354,32.6,5,7,147,100.0,100.0,93.9,15,3,156,156
DJ Scaife Jr.,77378,T,MIAMI FL,8,0,220,84.4,1,7,330,100.0,100.0,98.8,0,8,0,354,354,87.8,1,2,124,100.0,100.0,98.8,3,0,131,131
Spencer Holstege,101600,G,PURDUE,8,0,273,85.9,0,6,332,100.0,100.0,99.1,1,6,0,354,354,87.1,0,3,89,100.0,100.0,98.3,3,0,94,94
Mekhi Butler,147056,G,ARK STATE,9,1,113,55.7,1,9,339,100.0,100.0,97.1,1,15,5,354,354,33.7,0,8,147,100.0,100.0,94.6,12,4,156,156
Justin Redd,91153,T,E CAROLINA,9,0,156,63.4,1,10,335,100.0,100.0,98.1,1,12,1,353,353,53.5,0,6,88,100.0,100.0,96.6,6,0,93,93
Parker Titsworth,97656,C,OHIO,9,1,259,63.2,1,12,335,100.0,100.0,97.8,1,14,1,353,353,62.5,0,5,142,100.0,100.0,97.5,6,1,151,151
Hagen Meservy,59986,G,OHIO,9,0,259,77.6,2,9,335,100.0,100.0,98.4,1,11,0,353,353,74.9,1,5,142,100.0,100.0,97.9,6,0,151,151
Dwayne Allick,123530,G,BOSTON COL,9,0,121,62.5,5,11,339,100.0,100.0,97.3,2,17,1,352,352,35.9,4,7,124,100.0,100.0,94.8,12,1,130,130
Derek Devine,99664,G,VIRGINIA,8,0,335,60.4,1,7,330,100.0,100.0,97.9,0,11,3,351,351,52.4,1,4,131,100.0,100.0,96.6,7,2,142,142
Jake Hornibrook,100519,G,STANFORD,8,0,300,52.6,2,9,331,100.0,100.0,97.7,1,13,2,351,351,51.2,0,3,83,100.0,100.0,97.0,4,1,85,85
Drew Kendall,143829,C,BOSTON COL,8,0,121,74.5,2,7,338,100.0,100.0,97.8,0,12,3,350,350,74.6,1,7,131,100.0,100.0,95.4,10,2,137,137
Grant Starck,128245,T,NEVADA,9,2,239,75.0,3,11,329,100.0,100.0,97.3,3,16,2,349,349,65.5,1,10,109,100.0,100.0,95.0,11,0,116,116
Clark Barrington,81598,G,BYU,9,0,128,82.6,1,5,323,100.0,100.0,98.8,0,7,1,347,347,69.5,1,2,91,100.0,100.0,98.4,3,0,98,98
Kevin Davis,60199,G,UTSA,8,0,331,78.6,1,4,327,100.0,100.0,98.6,0,7,2,347,347,70.6,0,1,68,100.0,100.0,96.3,3,2,77,77
Blake Freeland,102844,T,BYU,9,0,128,89.1,3,4,323,100.0,100.0,98.9,0,7,0,347,347,76.1,2,3,91,100.0,100.0,97.3,5,0,98,98
Bryce Petersen,77557,C,NEVADA,9,1,239,46.5,2,25,327,100.0,100.0,95.6,1,28,1,347,347,30.9,2,15,109,100.0,100.0,92.2,17,0,116,116
John Bock II,156549,G,FIU,8,0,166,20.4,4,11,328,100.0,100.0,96.8,0,18,3,344,344,30.8,1,5,89,100.0,100.0,93.3,9,3,96,96
Terrell Haynes,81913,G,UTSA,8,0,331,80.1,0,8,323,100.0,100.0,98.8,0,8,0,344,344,79.3,0,3,72,100.0,100.0,97.9,3,0,82,82
Fernando Carmona Jr.,146185,T,S JOSE ST,7,0,285,69.0,2,12,319,100.0,100.0,97.2,2,16,2,343,343,53.0,1,10,107,100.0,100.0,93.9,12,1,114,114
Anthony Pardue,81819,C,S JOSE ST,7,0,285,67.8,2,8,319,100.0,100.0,98.1,1,11,1,343,343,49.0,1,4,107,100.0,100.0,96.7,6,1,114,114
Jaxon Hughes,98504,T,CHARLOTTE,8,0,136,39.1,0,20,316,100.0,100.0,95.9,1,23,3,342,342,22.3,0,8,86,100.0,100.0,93.0,10,2,93,93
Patrick Paul,101019,T,HOUSTON,8,0,182,84.8,3,7,322,100.0,100.0,98.1,4,11,1,342,342,84.4,2,3,120,100.0,100.0,97.9,5,0,130,130
Corey Luciano,100620,C,WASHINGTON,9,0,340,76.2,1,9,316,100.0,100.0,98.1,0,11,1,342,342,67.6,1,6,122,100.0,100.0,97.1,7,0,132,132
Drake Nugent,97828,C,STANFORD,8,1,300,78.2,1,3,322,100.0,100.0,98.4,2,7,3,342,342,72.4,1,1,79,100.0,100.0,97.5,3,1,81,81
Branson Hickman,121928,C,SMU,7,0,287,75.3,0,3,317,100.0,100.0,99.2,1,4,1,342,342,73.3,0,1,88,100.0,100.0,98.3,2,1,101,101
Jaden Muskrat,123256,T,TULSA,8,1,320,64.7,3,11,317,100.0,100.0,97.2,4,16,2,342,342,59.8,2,7,122,100.0,100.0,95.5,10,1,136,136
Kyle Hergel,87427,G,TEXAS ST,8,0,314,83.6,0,6,328,100.0,100.0,99.1,0,6,0,341,341,80.5,0,4,115,100.0,100.0,98.3,4,0,121,121
Justin Osborne,99071,G,SMU,8,0,287,78.8,1,4,318,100.0,100.0,99.2,0,5,0,341,341,63.6,1,2,87,100.0,100.0,98.3,3,0,98,98
Makilan Thomas,147058,T,ARK STATE,9,0,113,62.5,7,7,326,100.0,100.0,96.9,1,17,3,341,341,53.6,6,4,141,100.0,100.0,95.0,12,2,150,150
Bula Schmidt,97646,C,FRESNO ST,8,0,169,55.1,2,7,316,100.0,100.0,97.9,0,11,2,340,340,44.8,0,4,118,100.0,100.0,96.6,6,2,127,127
Jonah Monheim,86461,T,USC,8,1,326,81.8,0,16,318,100.0,100.0,97.5,1,16,0,340,340,75.3,0,11,94,100.0,100.0,94.1,11,0,106,106
Brett Neilon,55555,C,USC,8,1,326,85.7,0,6,318,100.0,100.0,99.1,1,6,0,340,340,79.2,0,2,94,100.0,100.0,98.9,2,0,106,106
Marcus Bryant,121917,T,SMU,7,0,287,86.3,1,4,314,100.0,100.0,98.6,0,7,2,339,339,76.2,0,2,85,100.0,100.0,96.5,4,2,98,98
Zach Frazier,123419,C,W VIRGINIA,8,1,343,74.3,1,7,317,100.0,100.0,98.4,1,9,1,337,337,69.3,1,5,109,100.0,100.0,96.3,7,1,124,124
Grant Stephens,63524,G,WASH STATE,8,1,341,70.0,2,10,322,100.0,100.0,97.8,2,13,1,336,336,62.0,1,8,101,100.0,100.0,94.6,10,1,107,107
Shea Baker,52215,C,RICE,9,0,275,75.3,1,4,312,100.0,100.0,98.9,0,6,1,336,336,56.6,1,4,84,100.0,100.0,95.8,6,1,94,94
Eric Miller,52938,T,PURDUE,8,0,273,59.9,2,9,313,100.0,100.0,97.9,0,12,1,334,334,48.8,0,4,82,100.0,100.0,96.3,5,1,87,87
Jacob Gideon,72705,C,W MICHIGAN,9,1,347,64.5,4,4,313,100.0,100.0,98.1,2,10,2,333,333,55.2,3,3,139,100.0,100.0,97.1,7,1,147,147
Pichon Wimbley,158371,G,GA SOUTHRN,8,0,174,73.4,4,5,316,100.0,100.0,98.3,0,10,1,333,333,57.7,1,3,57,100.0,100.0,96.5,4,0,59,59
Richard West,156038,T,TEXAS ST,8,1,314,75.4,1,5,319,100.0,100.0,98.4,4,8,2,332,332,80.8,0,1,109,100.0,100.0,99.5,1,0,115,115
Cam'Ron Johnson,101018,G,HOUSTON,8,0,182,79.4,1,5,312,100.0,100.0,98.7,1,7,1,332,332,80.1,0,0,121,100.0,100.0,99.2,1,1,131,131
Reuben Fatheree II,146992,T,TEXAS A&M,8,0,312,79.7,3,4,310,100.0,100.0,97.9,0,10,3,332,332,75.9,2,3,150,100.0,100.0,96.3,8,3,160,160
Vinny Sciury,130632,G,TOLEDO,9,1,316,69.0,0,11,315,100.0,100.0,97.9,3,12,1,331,331,46.4,0,9,105,100.0,100.0,94.8,10,1,114,114
Delmar Glaze,129511,T,MARYLAND,8,0,215,87.3,0,8,316,100.0,100.0,98.1,1,10,2,331,331,83.5,0,5,115,100.0,100.0,96.1,7,2,123,123
Clay Servin,75871,T,RICE,9,0,275,42.0,2,16,307,100.0,100.0,96.1,3,21,3,331,331,27.2,2,7,84,100.0,100.0,93.5,10,1,94,94
Marcellus Johnson,77529,T,E MICHIGAN,9,1,160,62.6,3,16,302,100.0,100.0,95.9,2,22,3,330,330,65.4,3,10,118,100.0,100.0,92.8,15,2,131,131
Sidy Sow,59675,G,E MICHIGAN,9,0,160,67.1,3,12,302,100.0,100.0,97.2,0,16,1,330,330,63.0,0,9,118,100.0,100.0,95.3,10,1,131,131
Dylan Deatherage,60242,T,W MICHIGAN,9,0,347,52.7,2,12,310,100.0,100.0,95.2,0,22,8,330,330,31.6,2,8,137,100.0,100.0,90.5,18,8,145,145
Addison West,98272,G,W MICHIGAN,9,0,347,67.8,2,13,309,100.0,100.0,97.2,1,16,1,328,328,53.2,2,12,138,100.0,100.0,94.2,15,1,146,146
Brian Dooley,77531,T,E MICHIGAN,9,0,160,78.1,3,7,300,100.0,100.0,97.3,1,13,3,327,327,71.3,2,5,117,100.0,100.0,95.3,9,2,130,130
Joseph Boggs,77524,T,BALL ST,9,0,117,54.7,0,13,309,100.0,100.0,97.9,0,13,0,327,327,48.6,0,9,100,100.0,100.0,95.5,9,0,107,107
Sterling Porcher,156590,T,MIDDLE TN,8,1,224,29.4,3,18,305,99.7,99.7,95.6,2,24,3,327,328,12.8,2,9,94,98.9,99.0,92.0,13,2,100,101
Johnny Jordan,59835,C,VA TECH,8,0,337,72.4,0,2,305,100.0,100.0,99.7,0,2,0,326,326,75.9,0,1,93,100.0,100.0,99.5,1,0,106,106
Anderson Hardy,81549,T,APP STATE,9,0,108,68.3,4,4,311,100.0,100.0,98.4,0,9,1,326,326,61.0,1,2,75,100.0,100.0,98.0,3,0,76,76
Parker Clements,123345,T,VA TECH,8,0,337,54.0,2,18,305,100.0,100.0,95.7,2,23,3,326,326,49.4,1,8,93,100.0,100.0,94.1,10,1,106,106
DeVonte Gordon,98391,T,WAKE,8,0,339,80.2,1,6,304,100.0,100.0,98.2,2,9,2,326,326,78.7,0,4,119,100.0,100.0,96.6,6,2,125,125
Spencer Rolland,108693,T,N CAROLINA,7,0,245,66.8,1,16,310,100.0,100.0,96.3,0,20,3,325,325,67.2,1,7,97,100.0,100.0,94.8,9,1,100,100
Joshua Mote,59803,G,LA TECH,8,0,208,58.1,4,2,301,96.5,96.4,98.7,1,7,1,325,337,38.5,2,1,67,100.0,100.0,96.3,4,1,73,73
LaQuinston Sharp,99095,C,MISS STATE,7,0,227,81.0,0,7,308,100.0,100.0,98.9,0,7,0,325,325,65.6,0,3,63,100.0,100.0,97.6,3,0,66,66
X'Zauvea Gadlin,77580,T,LIBERTY,8,0,206,85.0,0,8,306,100.0,100.0,98.4,0,9,1,324,324,81.8,0,5,119,100.0,100.0,97.1,6,1,123,123
Spencer Anderson,81719,G,MARYLAND,8,0,215,82.7,0,8,309,100.0,100.0,98.7,0,8,0,324,324,78.6,0,6,115,100.0,100.0,97.4,6,0,123,123
Dalton Cooper,98482,T,TEXAS ST,8,1,314,83.6,2,8,310,100.0,100.0,97.7,2,12,2,323,323,74.0,2,4,111,100.0,100.0,95.5,8,2,117,117
Isaiah Foote,123810,G,E CAROLINA,9,0,156,62.1,1,6,307,100.0,100.0,98.5,0,8,1,323,323,44.9,1,3,70,100.0,100.0,97.1,4,0,75,75
Nick Rosi,77511,T,TOLEDO,9,0,316,72.4,0,8,308,100.0,100.0,98.4,1,9,1,323,323,70.6,0,4,102,100.0,100.0,97.1,5,1,110,110
Xavier Black,100811,C,DOMINION,8,0,263,28.9,3,16,307,100.0,100.0,95.0,0,25,6,322,322,36.5,3,9,160,100.0,100.0,93.7,16,4,170,170
Kaden Moore,123357,G,VA TECH,8,0,337,71.2,0,5,301,100.0,100.0,98.5,1,7,2,322,322,64.8,0,1,92,100.0,100.0,98.4,2,1,105,105
Ethan Onianwa,155966,T,RICE,9,0,275,35.2,5,16,299,100.0,100.0,94.5,1,27,6,322,322,19.7,2,9,82,100.0,100.0,89.6,14,3,92,92
Darrell Simmons Jr.,99441,G,IOWA STATE,8,0,193,72.2,2,5,309,100.0,100.0,98.9,1,7,0,322,322,82.8,0,2,109,100.0,100.0,99.1,2,0,116,116
Steven Hubbard,122021,T,UTEP,9,1,330,71.5,3,3,304,100.0,100.0,97.7,2,10,4,322,322,67.9,3,1,129,100.0,100.0,98.4,4,0,138,138
