player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Tyler Boyd,10689,WR,CIN,3,5.8,2,68.4,20.0,1,5,0,7.1,1,5,7,0,63.2,72.3,55.4,,56.2,0.0,0,1,13,0.0,0,123,1,13,95.1,117,89.4,110,59.3,19,0,10.6,13,101,47,3.6,7.8,0.86
Darren Waller,9637,TE,NYG,3,8.8,0,63.2,20.0,1,5,0,0.0,0,7,21,0,79.4,71.9,69.7,66.4,69.8,31.1,32,2,25,7.8,8,103,0,12,86.4,89,43.7,45,44.1,19,0,24.3,25,132,42,3.5,11.0,1.48
Jordan Addison,123000,WR,MIN,3,13.5,1,68.4,50.0,2,4,0,0.0,0,6,18,0,80.0,72.3,65.5,,66.1,0.0,0,0,62,0.0,0,115,0,13,96.5,111,21.7,25,134.8,19,2,78.3,90,185,33,2.5,14.2,1.67
Jonathan Mingo,97774,WR,CAR,3,11.8,1,44.4,25.0,1,4,0,11.1,1,2,5,0,56.7,70.6,55.6,62.3,54.2,0.0,0,0,22,1.0,1,104,1,8,91.3,95,31.7,33,53.9,18,0,68.3,71,64,8,1.0,8.0,0.67
D.K. Metcalf,47864,WR,SEA,3,14.7,6,83.3,0.0,0,1,1,6.3,1,11,29,0,65.6,73.0,75.8,,80.3,0.0,0,0,34,0.0,0,106,3,15,90.6,96,20.8,22,137.3,18,1,79.2,84,234,45,3.0,15.6,2.44
Hunter Henry,10669,TE,NE,3,9.1,0,72.2,50.0,3,6,0,7.1,1,8,19,0,63.2,72.3,68.1,69.8,71.5,34.2,39,0,13,0.9,1,114,1,13,93.9,107,58.8,67,128.2,18,2,7.0,8,125,18,1.4,9.6,1.17
George Kittle,11901,TE,SF,3,6.8,3,72.2,0.0,0,2,0,13.3,2,6,28,0,48.3,72.3,77.9,80.6,71.1,56.0,56,0,29,12.0,12,100,0,13,83.0,83,32.0,32,94.4,18,0,11.0,11,139,74,5.7,10.7,1.67
Chris Godwin,11839,WR,TB,3,10.3,1,72.2,100.0,2,2,0,0.0,0,9,30,0,81.1,73.0,76.2,,76.4,0.0,0,1,24,0.0,0,92,0,13,95.7,88,41.3,38,71.8,18,0,58.7,54,141,40,3.1,10.8,1.6
Kyren Williams,97118,HB,LA,3,1.4,2,44.4,,0,0,0,27.3,3,4,26,0,28.8,84.0,66.3,71.2,39.0,0.0,0,1,20,17.4,24,138,0,8,79.0,109,6.5,9,53.2,18,1,2.9,4,81,97,12.1,10.1,0.74
Miles Sanders,40555,HB,CAR,3,1.6,3,66.7,0.0,0,1,0,7.7,1,3,5,0,64.4,46.0,60.6,26.7,74.8,0.0,0,0,14,9.3,8,86,0,12,84.9,73,1.2,1,73.4,18,0,14.0,12,68,63,5.3,5.7,0.93
Jayden Reed,78171,WR,GB,3,12.4,0,50.0,0.0,0,4,0,18.2,2,8,12,0,43.5,77.1,67.9,62.4,69.1,0.0,0,0,30,1.3,1,80,1,9,92.5,74,72.5,58,115.0,18,2,27.5,22,148,52,5.8,16.4,2.0
Jake Ferguson,61081,TE,DAL,3,4.4,5,58.8,25.0,1,4,0,23.1,3,3,9,0,29.8,71.5,73.9,75.8,61.2,72.7,56,0,12,10.4,8,77,0,10,80.5,62,20.8,16,87.9,17,1,6.5,5,70,53,5.3,7.0,1.13
Bijan Robinson,123126,HB,ATL,3,-1.4,4,82.4,100.0,1,1,0,12.5,2,6,2,0,49.6,44.1,76.3,28.4,66.8,1.1,1,0,29,10.8,10,93,0,14,86.0,80,29.0,27,111.3,17,1,8.6,8,102,123,8.8,7.3,1.28
Travis Kelce,7844,TE,KC,2,7.4,3,64.7,16.7,1,6,1,8.3,1,5,16,0,63.2,72.3,69.8,63.7,75.2,27.9,17,0,24,6.6,4,61,3,11,88.5,54,55.7,34,118.5,17,2,14.8,9,95,36,3.3,8.6,1.76
Kyle Pitts,83964,TE,ATL,3,12.0,0,56.3,100.0,1,1,0,0.0,0,4,2,0,78.0,71.1,61.8,,64.9,11.8,12,0,34,0.0,0,102,0,9,95.1,97,59.8,61,75.0,16,0,28.4,29,100,19,2.1,11.1,1.03
Parris Campbell,47940,WR,NYG,3,3.6,0,68.8,66.7,2,3,0,8.3,1,0,21,0,61.8,71.9,49.0,,48.2,1.1,1,0,9,0.0,0,87,0,11,92.0,80,79.3,69,71.9,16,0,18.4,16,47,16,1.5,4.3,0.59
Darius Slayton,25578,WR,NYG,3,14.7,0,56.3,0.0,0,3,0,0.0,0,5,21,0,77.3,70.6,66.8,,65.0,0.0,0,0,29,0.0,0,104,0,9,94.2,98,22.1,23,77.3,16,0,77.9,81,109,26,2.9,12.1,1.11
JuJu Smith-Schuster,11817,WR,NE,3,5.8,0,62.5,50.0,2,4,0,9.1,1,4,19,0,58.5,71.1,56.9,,59.3,0.0,0,0,15,0.0,0,74,1,10,94.6,70,50.0,37,71.4,16,0,50.0,37,66,25,2.5,6.6,0.94
Calvin Austin III,61418,WR,PIT,3,10.9,4,56.3,75.0,3,4,0,10.0,1,3,25,0,57.0,76.8,67.0,,65.3,0.0,0,0,72,0.0,0,85,0,9,96.5,82,24.7,21,100.8,16,1,75.3,64,119,51,5.7,13.2,1.45
Terry McLaurin,48229,WR,WAS,3,9.4,0,81.3,66.7,2,3,0,0.0,0,7,32,0,80.0,72.3,65.0,,64.2,0.0,0,0,30,0.0,0,111,0,13,89.2,99,17.1,19,120.3,16,1,82.9,92,126,17,1.3,9.7,1.27
Cole Kmet,60995,TE,CHI,3,6.1,0,73.3,0.0,0,2,0,0.0,0,6,6,0,78.7,72.1,63.6,34.9,66.8,33.0,33,0,15,12.0,12,100,0,11,85.0,85,54.0,54,92.1,15,0,11.0,11,104,59,5.4,9.5,1.22
Gabe Davis,55410,WR,BUF,3,17.3,1,60.0,50.0,2,4,0,10.0,1,9,4,0,56.7,71.3,63.3,,67.2,0.0,0,2,40,0.0,0,116,0,9,96.6,112,13.8,16,96.3,15,2,85.3,99,159,41,4.6,17.7,1.42
Dallas Goedert,47272,TE,PHI,3,5.2,2,73.3,,0,0,0,8.3,1,2,24,0,62.1,71.9,67.0,75.7,52.5,40.9,45,0,13,4.5,5,110,2,11,90.0,99,48.2,53,80.7,15,0,10.9,12,63,26,2.4,5.7,0.64
Alexander Mattison,45817,HB,MIN,3,1.4,2,73.3,,0,0,0,15.4,2,2,18,0,48.0,25.9,58.5,70.7,42.8,4.3,5,0,16,23.5,27,115,0,11,71.3,82,1.7,2,100.1,15,1,5.2,6,53,55,5.0,4.8,0.65
Jaylen Warren,98692,HB,PIT,3,-1.5,7,80.0,,0,0,0,7.7,1,4,25,0,61.8,78.1,59.1,18.7,68.5,1.8,1,0,30,12.5,7,56,0,12,83.9,47,3.6,2,94.7,15,0,1.8,1,101,125,10.4,8.4,2.15
Luke Musgrave,98499,TE,GB,3,10.9,1,73.3,100.0,1,1,0,0.0,0,4,12,0,78.7,71.5,62.1,45.4,62.1,43.7,45,0,37,8.7,9,103,1,11,86.4,89,48.5,50,97.6,15,0,7.8,8,124,54,4.9,11.3,1.39
Jahan Dotson,84375,WR,WAS,3,8.7,0,66.7,,0,0,0,0.0,0,5,32,0,78.7,71.5,57.4,,58.2,0.0,0,2,18,0.0,0,131,1,10,89.3,117,49.6,65,41.1,15,0,50.4,66,83,18,1.8,8.3,0.71
K.J. Osborn,23503,WR,MIN,3,11.5,0,46.7,20.0,1,5,0,30.0,3,5,18,0,28.3,69.5,50.3,,49.5,0.0,0,1,36,0.0,0,146,0,7,95.9,140,47.3,69,80.8,15,2,52.7,77,101,36,5.1,14.4,0.72
Drake London,86519,WR,ATL,3,9.1,1,53.3,60.0,3,5,0,11.1,1,4,2,0,54.5,70.1,64.7,,63.5,0.0,0,0,28,0.0,0,102,1,8,93.1,95,14.7,15,96.0,15,1,85.3,87,98,23,2.9,12.3,1.03
Josh Jacobs,45953,HB,LV,3,2.3,2,71.4,50.0,1,2,0,0.0,0,4,23,0,78.0,82.9,62.2,62.1,71.0,0.0,0,1,19,28.0,23,82,0,10,69.5,57,2.4,2,59.2,14,0,4.9,4,92,72,7.2,9.2,1.61
Tyler Higbee,10744,TE,LA,3,7.9,0,78.6,66.7,2,3,0,0.0,0,7,26,0,78.7,71.5,65.8,77.3,65.6,45.6,62,0,30,8.8,12,136,1,11,87.5,119,32.4,44,106.0,14,0,22.1,30,132,42,3.8,12.0,1.11
DJ Moore,48267,WR,CHI,3,14.4,2,78.6,100.0,1,1,0,8.3,1,8,6,0,60.2,71.5,68.4,,67.9,0.0,0,0,33,0.0,0,112,0,11,97.3,109,17.0,19,141.1,14,1,83.0,93,170,68,6.2,15.5,1.56
Allen Robinson II,8696,WR,PIT,3,6.4,1,78.6,66.7,2,3,0,0.0,0,3,25,0,78.7,71.5,56.9,68.0,56.5,2.0,2,0,31,2.0,2,101,0,11,94.1,95,75.2,76,96.4,14,0,22.8,23,100,34,3.1,9.1,1.05
Kylen Granson,40630,TE,IND,3,4.9,0,64.3,100.0,1,1,0,18.2,2,6,14,0,38.4,70.6,51.1,70.4,51.9,37.9,36,0,14,2.1,2,95,1,9,95.8,91,54.7,52,98.5,14,1,6.3,6,64,42,4.7,7.1,0.7
Rashee Rice,97605,WR,KC,3,7.5,1,71.4,0.0,0,1,0,0.0,0,7,16,0,78.0,71.7,81.0,,80.4,0.0,0,1,25,0.0,0,41,0,10,95.1,39,68.3,28,87.8,14,1,31.7,13,108,55,5.5,10.8,2.77
Terrace Marshall Jr.,84271,WR,CAR,3,11.0,0,50.0,33.3,1,3,0,12.5,1,5,5,0,52.1,69.5,57.7,,57.2,0.0,0,1,12,0.0,0,102,0,7,95.1,97,22.5,23,31.3,14,0,77.5,79,58,16,2.3,8.3,0.6
Jonnu Smith,11855,TE,ATL,3,7.7,0,64.3,100.0,2,2,0,10.0,1,4,2,0,56.7,70.6,57.8,81.2,61.5,29.6,24,1,17,12.3,10,81,1,9,82.7,67,53.1,43,50.9,14,0,12.3,10,84,42,4.7,9.3,1.25
Brandon Aiyuk,84109,WR,SF,2,13.9,2,78.6,66.7,2,3,0,0.0,0,11,28,0,78.7,71.5,91.4,,91.2,0.0,0,0,23,0.0,0,53,0,11,96.2,51,24.5,13,157.4,14,2,75.5,40,172,29,2.6,15.6,3.37
Tony Pollard,27126,HB,DAL,3,-0.4,1,92.3,50.0,1,2,0,0.0,0,3,9,1,79.4,55.3,67.7,86.1,53.8,0.0,0,0,19,15.1,14,93,0,12,78.5,73,5.4,5,82.1,13,0,5.4,5,48,55,4.6,4.0,0.66
Skyy Moore,97116,WR,KC,3,11.2,1,53.8,50.0,1,2,0,0.0,0,5,16,0,76.5,70.8,62.9,,65.5,1.1,1,1,54,0.0,0,90,0,7,95.6,86,46.7,42,76.4,13,1,52.2,47,112,41,5.9,16.0,1.3
Jaxon Smith-Njigba,129758,WR,SEA,3,2.4,0,69.2,0.0,0,1,0,10.0,1,2,29,0,56.7,70.6,52.9,,52.8,0.0,0,1,16,0.0,0,78,0,9,91.0,71,79.5,62,46.0,13,0,20.5,16,57,51,5.7,6.3,0.8
Hayden Hurst,47294,TE,CAR,3,7.5,1,69.2,33.3,1,3,0,0.0,0,4,5,0,77.3,70.6,52.3,,58.9,33.7,33,1,14,0.0,0,98,1,9,92.9,91,45.9,45,76.4,13,1,20.4,20,72,21,2.3,8.0,0.79
Dalton Schultz,47304,TE,HST,3,6.9,0,53.8,0.0,0,1,0,22.2,2,2,13,0,31.8,69.5,44.9,45.6,41.4,40.7,48,0,14,4.2,5,118,0,7,92.4,109,44.9,53,62.0,13,0,9.3,11,47,23,3.3,6.7,0.43
Treylon Burks,99218,WR,TEN,3,16.5,0,46.2,33.3,1,3,0,33.3,3,2,31,0,28.4,70.3,50.9,,50.3,0.0,0,0,70,0.0,0,84,1,6,92.9,78,36.9,31,72.3,13,0,63.1,53,99,29,4.8,16.5,1.27
Joshua Palmer,62979,WR,LAC,3,13.1,0,61.5,66.7,2,3,0,0.0,0,2,27,1,76.5,18.5,51.0,,51.5,0.0,0,0,30,0.0,0,96,0,8,96.9,93,29.2,28,105.6,13,1,70.8,68,83,13,1.6,10.4,0.89
Allen Lazard,48135,WR,NYJ,3,14.3,1,53.8,20.0,1,5,0,12.5,1,5,22,0,52.5,69.5,60.2,,59.2,1.0,1,0,24,0.0,0,104,0,7,95.2,99,12.5,13,81.6,13,0,86.5,90,108,26,3.7,15.4,1.09
Zay Jones,11792,WR,JAX,2,14.2,0,38.5,33.3,1,3,0,0.0,0,4,15,0,73.4,68.0,59.9,66.2,61.6,0.0,0,0,18,1.5,1,68,0,5,94.1,64,42.6,29,77.4,13,1,57.4,39,55,4,0.8,11.0,0.86
Mark Andrews,47436,TE,BLT,2,6.2,1,69.2,33.3,1,3,0,10.0,1,4,3,0,57.0,70.6,60.2,68.8,60.4,15.1,11,0,20,4.1,3,73,0,9,90.4,66,80.8,59,111.1,13,1,2.7,2,80,26,2.9,8.9,1.21
Chase Claypool,42312,WR,CHI,3,14.0,1,33.3,0.0,0,4,0,20.0,1,3,6,0,41.6,67.0,53.3,61.6,56.0,0.0,0,2,20,1.1,1,94,1,4,95.7,90,19.1,18,35.8,12,1,80.9,76,51,5,1.3,12.8,0.57
Jerry Jeudy,61103,WR,DEN,2,13.3,1,66.7,0.0,0,1,0,0.0,0,5,10,0,77.3,70.6,68.9,,69.1,0.0,0,0,46,0.0,0,73,0,8,93.2,68,67.1,49,94.4,12,0,28.8,21,106,29,3.6,13.3,1.56
Jahmyr Gibbs,122474,HB,DET,3,1.6,0,83.3,100.0,1,1,0,9.1,1,3,11,0,58.5,80.8,62.7,26.0,62.0,0.0,0,1,10,7.3,4,55,0,10,85.5,47,14.5,8,52.4,12,0,16.4,9,59,51,5.1,5.9,1.26
Demario Douglas,104155,WR,NE,3,12.8,1,58.3,0.0,0,2,0,12.5,1,4,19,1,52.5,23.2,62.5,,63.3,0.0,0,0,23,0.0,0,43,0,7,100.0,43,90.7,39,76.4,12,0,9.3,4,74,29,4.1,10.6,1.72
Christian McCaffrey,11763,HB,SF,3,0.5,1,91.7,,0,0,0,0.0,0,4,28,1,78.7,55.8,74.4,23.0,71.4,3.3,3,0,17,13.3,12,90,0,11,81.1,73,20.0,18,91.0,12,0,8.9,8,70,69,6.3,6.4,0.96
Curtis Samuel,11795,WR,WAS,3,8.6,0,83.3,100.0,1,1,0,0.0,0,5,32,0,78.0,72.9,67.4,,66.6,0.0,0,1,37,0.0,0,101,0,10,89.1,90,72.3,73,76.0,12,0,25.7,26,127,42,4.2,12.7,1.41
Gerald Everett,11799,TE,LAC,3,2.9,7,91.7,,0,0,0,0.0,0,8,27,1,78.7,21.0,71.7,65.8,74.0,52.7,39,0,29,12.2,9,74,0,11,85.1,63,32.4,24,100.7,12,0,10.8,8,98,71,6.5,8.9,1.56
Dontayvion Wicks,99711,WR,GB,3,12.5,2,50.0,33.3,1,3,0,0.0,0,4,12,0,74.6,68.8,63.8,,65.1,0.0,0,0,32,0.0,0,72,2,6,95.8,69,30.6,22,101.0,12,1,69.4,50,85,29,4.8,14.2,1.23
Josh Reynolds,11872,WR,DET,3,12.9,1,75.0,100.0,2,2,1,10.0,1,9,11,0,56.7,70.6,71.5,,71.4,0.0,0,0,33,0.0,0,90,2,9,93.3,84,42.2,38,154.9,12,2,57.8,52,146,38,4.2,16.2,1.74
Mack Hollins,11873,WR,ATL,3,14.7,0,58.3,33.3,1,3,0,0.0,0,3,2,0,75.6,69.5,57.9,,59.1,0.0,0,0,45,0.0,0,79,0,7,96.2,76,19.0,15,90.3,12,0,81.0,64,114,13,1.9,16.3,1.5
