player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Micah Hyde,7941,S,BUF,2,0,0,4,59.1,0,0,1,1.4,0.0,0,0,0.0,0,71,1,0,0,,0,0,0,0.0,,0,,0,38,0,0
Jordan Poyer,8000,S,BUF,9,0,0,4,59.7,0,0,10,2.6,10.0,1,0,0.0,0,378,10,0,0,54.2,0,0,4,2.2,0.0,0,0.0,0,182,4,0
Nick Williams,8006,DI,NYG,8,2,0,21,52.7,1,6,117,99.2,5.1,6,0,3.0,0,123,122,7,1,64.6,1,4,24,96.2,20.8,5,10.4,0,26,25,5
Tony Jefferson,8361,S,NYG,5,0,0,21,46.3,0,2,21,30.7,4.8,1,0,4.8,0,75,23,2,0,49.6,0,2,12,31.1,8.3,1,8.3,0,45,14,2
Brandon Copeland,8378,ED,BLT,3,0,0,3,53.4,0,2,33,94.3,12.1,4,0,6.1,1,35,33,3,0,57.7,0,2,18,100.0,22.2,4,11.1,1,18,18,3
Chris Banjo,8419,S,ARZ,7,0,0,1,58.7,0,0,1,4.8,0.0,0,0,0.0,0,21,1,0,0,58.7,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Nickell Robey-Coleman,8483,CB,LV,1,0,0,23,52.4,0,0,3,27.3,0.0,0,0,0.0,0,11,3,0,0,54.4,0,0,2,33.3,0.0,0,0.0,0,6,2,0
Mike Purcell,8530,DI,DEN,13,0,0,10,60.1,1,4,162,100.0,7.4,12,1,2.2,1,178,178,6,0,69.6,1,2,52,100.0,15.4,8,2.9,0,58,58,3
Jadeveon Clowney,8636,ED,CLV,10,3,0,8,72.2,1,22,250,98.5,14.0,35,2,5.8,3,273,269,26,0,77.3,0,13,94,100.0,19.1,18,9.0,2,104,104,15
Khalil Mack,8640,ED,LAC,13,1,1,27,68.1,4,31,360,92.5,14.2,51,1,6.8,7,414,383,42,0,66.0,3,17,171,94.9,18.1,31,8.8,5,195,185,25
Anthony Barr,8644,LB,DAL,10,0,0,9,67.4,2,4,27,13.1,18.5,5,2,14.8,1,222,29,7,0,73.8,1,2,13,16.1,23.1,3,11.5,0,87,14,3
Aaron Donald,8648,DI,LA,11,2,0,26,90.7,7,28,383,100.0,19.1,73,2,5.9,5,396,396,40,1,90.1,4,16,140,100.0,22.1,31,10.0,4,148,148,24
Kyle Fuller,8649,CB,BLT,1,0,0,3,59.1,0,0,1,1.6,0.0,0,1,0.0,0,62,1,0,0,,0,0,0,0.0,,0,,0,31,0,0
C.J. Mosley,8652,LB,NYJ,13,0,0,22,63.1,1,1,27,6.2,14.8,4,4,11.1,2,513,32,4,0,51.7,0,1,12,7.7,8.3,1,12.5,1,208,16,2
Jimmie Ward,8665,S,SF,7,0,1,28,57.8,1,0,8,3.1,12.5,1,1,6.3,0,258,8,1,0,65.6,1,0,3,2.4,33.3,1,16.7,0,126,3,1
Bradley Roby,8666,CB,NO,9,0,0,20,76.5,0,1,4,1.8,0.0,0,3,12.5,0,283,5,1,0,59.0,0,0,1,0.8,0.0,0,0.0,0,132,1,0
Demarcus Lawrence,8669,ED,DAL,13,0,0,9,74.0,7,31,302,97.3,15.2,46,1,8.3,6,328,319,44,0,78.7,4,17,131,97.8,21.4,28,10.3,3,139,136,24
Kyle Van Noy,8675,ED,LAC,13,0,0,27,47.6,4,13,238,74.3,8.4,20,2,4.0,1,339,252,18,0,43.5,1,6,113,81.9,8.0,9,3.1,0,149,122,7
Lamarcus Joyner,8676,S,NYJ,13,0,0,22,82.5,2,1,9,1.7,33.3,3,3,16.7,0,518,9,3,0,56.5,0,0,2,1.0,0.0,0,0.0,0,209,2,0
Jeremiah Attaochu,8685,ED,LAC,3,0,0,27,62.7,0,1,5,100.0,20.0,1,0,10.0,0,5,5,1,0,54.6,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Christian Kirksey,8706,LB,HST,13,0,0,13,81.0,3,8,40,9.8,22.5,9,0,21.3,3,450,44,14,0,85.8,1,2,15,9.2,26.7,4,30.0,3,174,16,6
Justin Ellis,8742,DI,NYG,13,0,0,21,48.0,0,1,117,99.2,1.7,2,0,1.3,1,127,126,2,0,48.9,0,0,27,96.9,0.0,0,0.0,0,32,31,0
DaQuan Jones,8747,DI,BUF,13,0,1,4,73.9,7,15,310,100.0,12.9,40,2,4.8,4,338,338,26,0,78.8,5,13,152,100.0,19.7,30,8.6,4,166,166,22
Dontae Johnson,8764,CB,SF,1,0,0,28,53.8,0,0,2,20.0,0.0,0,0,0.0,0,10,2,0,0,59.5,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Kevin Pierre-Louis,8767,LB,HST,2,0,0,13,68.0,0,1,2,9.5,0.0,0,1,25.0,0,21,2,1,0,,0,0,0,0.0,,0,,0,6,0,0
Brent Urban,8769,DI,BLT,12,2,0,3,52.7,0,3,101,98.2,3.0,3,0,1.5,0,112,110,3,1,54.8,0,1,31,100.0,3.2,1,1.6,0,34,34,1
Devon Kennard,8809,ED,BLT,7,0,0,3,54.1,2,2,62,88.2,8.1,5,0,3.2,0,76,67,4,0,61.1,1,1,19,100.0,15.8,3,5.3,0,21,21,2
T.J. Carrie,8853,CB,CAR,2,0,0,5,49.0,0,1,7,20.6,0.0,0,0,7.1,0,34,7,1,0,49.4,0,1,6,22.2,0.0,0,8.3,0,27,6,1
Shelby Harris,8869,DI,SEA,10,1,0,29,65.1,3,18,246,100.0,11.4,28,0,5.1,2,257,257,23,1,69.2,3,14,142,100.0,14.8,21,7.4,2,148,148,19
Denico Autry,8982,ED,TEN,10,2,1,31,76.1,10,27,309,96.8,17.2,53,2,8.3,7,344,333,44,1,88.4,9,22,169,97.4,26.6,45,13.3,7,189,184,38
Shaquil Barrett,9000,ED,TB,8,0,0,30,65.1,4,15,200,85.8,16.5,33,1,6.3,3,246,211,22,0,66.5,1,11,89,88.6,24.7,22,10.1,3,105,93,15
Christian Jones,9020,ED,SEA,2,0,0,29,40.5,0,1,4,50.0,0.0,0,0,12.5,0,8,4,1,0,,0,0,0,0.0,,0,,0,2,0,0
Kerry Hyder,9045,DI,SF,13,1,0,28,57.2,2,6,188,100.0,7.4,14,0,2.7,1,196,196,9,0,66.0,2,4,88,100.0,12.5,11,3.4,0,91,91,6
Adrian Phillips,9177,S,NE,13,0,0,19,60.1,1,2,6,1.7,50.0,3,0,25.0,0,358,6,3,0,52.9,0,1,3,1.7,33.3,1,16.7,0,175,3,1
Joe Thomas,9272,LB,CHI,9,2,0,6,77.4,0,0,8,14.1,0.0,0,0,0.0,0,64,9,0,0,,0,0,0,0.0,,0,,0,4,0,0
Mike Pennel,9316,DI,CHI,13,0,0,6,56.8,2,2,102,99.1,4.9,5,1,2.0,0,115,114,4,0,63.7,1,2,22,100.0,13.6,3,6.8,0,24,24,3
K'Waun Williams,9332,CB,DEN,10,0,0,10,65.8,1,5,24,7.0,16.7,4,3,16.7,1,343,24,7,0,62.3,0,3,12,6.8,25.0,3,20.8,1,177,12,4
Dante Fowler Jr.,9436,ED,DAL,13,2,0,9,71.6,3,17,165,95.6,12.7,21,5,9.1,5,183,175,25,1,80.9,2,10,77,93.1,19.5,15,13.0,4,87,81,16
Leonard Williams,9439,DI,NYG,9,0,0,21,71.9,9,14,259,100.0,13.9,36,1,5.2,2,277,277,25,0,81.7,7,7,101,100.0,20.8,21,7.9,1,113,113,15
Arik Armstead,9450,DI,SF,5,0,0,28,53.1,2,4,115,100.0,8.7,10,0,2.6,0,119,119,6,0,57.9,2,4,62,100.0,14.5,9,4.8,0,63,63,6
Marcus Peters,9451,CB,BLT,12,0,1,3,78.3,0,0,2,0.4,50.0,1,6,50.0,1,475,2,1,0,58.5,0,0,1,0.5,0.0,0,0.0,0,211,1,0
Bud Dupree,9455,ED,TEN,9,0,0,31,59.3,2,16,224,91.5,10.3,23,2,5.8,4,259,237,22,0,60.3,2,8,105,88.8,12.4,13,7.6,3,125,111,13
Shaq Thompson,9458,LB,CAR,13,0,0,5,49.3,2,4,50,10.7,8.0,4,0,8.0,1,504,54,7,0,53.7,0,2,22,11.2,9.1,2,9.1,1,214,24,3
Landon Collins,9466,S,NYG,2,0,0,21,54.6,0,0,4,13.8,0.0,0,0,0.0,0,29,4,0,0,56.3,0,0,2,11.8,0.0,0,0.0,0,17,2,0
Mario Edwards Jr.,9468,ED,TEN,10,1,1,31,55.6,8,20,252,97.5,13.1,33,3,6.7,3,277,270,31,0,60.8,7,18,147,100.0,19.7,29,9.9,2,161,161,27
Preston Smith,9471,ED,GB,13,1,0,12,60.4,9,17,311,92.6,13.2,41,1,6.4,7,352,326,33,0,63.1,5,9,129,93.3,18.6,24,7.8,3,150,140,17
Eric Kendricks,9478,LB,MIN,13,0,1,18,59.9,1,6,27,5.2,7.4,2,3,13.0,0,575,30,7,0,57.0,0,4,16,7.0,12.5,2,12.5,0,258,18,4
Eric Rowe,9480,S,MIA,11,0,0,17,63.2,0,2,11,4.0,18.2,2,0,18.2,1,301,12,3,0,67.8,0,0,3,2.4,33.3,1,33.3,1,127,3,1
Denzel Perryman,9481,LB,LV,10,0,0,23,69.1,4,4,54,22.5,7.4,4,0,9.3,1,258,58,9,0,66.9,1,4,19,21.5,15.8,3,13.2,0,93,20,5
Ronald Darby,9483,CB,DEN,5,0,0,10,60.0,0,0,1,0.6,0.0,0,1,0.0,0,173,1,0,0,,0,0,0,0.0,,0,,0,85,0,0
Jordan Phillips,9485,DI,BUF,10,2,0,4,60.4,4,13,209,99.5,9.1,19,3,5.0,2,219,218,19,2,66.1,3,8,111,100.0,11.7,13,6.8,2,118,118,13
Markus Golden,9491,ED,ARZ,13,0,0,1,63.7,16,21,353,92.5,16.4,58,1,5.8,2,399,369,39,0,68.2,10,17,165,95.0,24.2,40,9.4,2,179,170,29
Randy Gregory,9493,ED,DEN,4,0,0,10,82.6,6,11,85,86.3,24.7,21,1,12.4,2,102,88,19,0,72.5,2,8,45,90.4,24.4,11,13.3,1,52,47,11
Frank Clark,9496,ED,KC,11,0,1,16,64.2,6,25,338,96.2,13.6,46,3,6.1,5,372,358,36,0,70.5,5,17,160,96.6,20.0,32,8.1,2,176,170,24
P.J. Williams,9511,S,NO,8,0,0,20,77.3,0,1,4,2.4,0.0,0,0,12.5,0,165,4,1,0,,0,0,0,0.0,,0,,0,76,0,0
Jordan Hicks,9517,LB,MIN,13,2,0,18,72.8,1,7,36,7.4,16.7,6,0,16.7,2,513,38,10,1,64.1,1,4,14,6.2,21.4,3,17.9,0,227,14,5
Danielle Hunter,9521,ED,MIN,13,2,1,18,73.1,5,37,435,94.5,17.2,75,2,6.4,7,488,461,49,0,68.7,2,26,219,97.9,21.0,46,8.7,5,233,228,33
Carl Davis,9523,DI,NE,12,0,0,19,66.1,0,3,86,100.0,5.8,5,2,1.7,0,89,89,3,0,59.6,0,1,22,100.0,4.5,1,2.3,0,25,25,1
Henry Anderson,9526,ED,CAR,7,0,0,5,53.7,1,4,57,98.4,7.0,4,0,4.4,0,62,61,5,0,59.1,0,2,19,100.0,15.8,3,5.3,0,21,21,2
Steven Nelson,9531,CB,HST,13,0,0,13,91.1,0,0,1,0.2,0.0,0,1,100.0,1,425,1,1,0,91.1,0,0,1,0.6,0.0,0,100.0,1,158,1,1
Angelo Blackson,9533,DI,CHI,13,0,0,6,52.6,1,4,180,99.5,5.0,9,1,1.4,0,194,193,5,0,52.0,1,4,75,100.0,8.0,6,3.3,0,80,80,5
Trey Flowers,9534,ED,MIA,4,0,0,17,72.4,1,7,44,100.0,18.2,8,0,9.1,0,46,46,8,0,61.2,1,4,21,100.0,19.0,4,11.9,0,22,22,5
Za'Darius Smith,9555,ED,MIN,13,3,0,18,85.8,12,49,387,93.4,22.7,88,4,10.2,9,440,411,70,3,88.6,7,35,201,97.7,28.4,57,13.9,7,213,208,49
Kwon Alexander,9557,LB,NYJ,13,0,0,22,74.6,0,2,14,6.6,21.4,3,0,14.3,1,227,15,3,0,54.4,0,1,3,3.9,0.0,0,16.7,0,76,3,1
Damien Wilson,9560,LB,CAR,9,0,0,5,71.6,0,1,8,11.1,12.5,1,1,31.3,2,72,8,3,0,56.6,0,0,2,13.3,0.0,0,0.0,0,15,2,0
Grady Jarrett,9570,DI,ATL,13,1,1,2,76.2,7,25,379,99.7,12.7,48,3,5.8,6,397,396,38,0,79.1,5,15,180,100.0,18.3,33,8.3,5,189,189,25
Adrian Amos,9575,S,GB,13,0,0,12,61.1,2,2,9,2.2,22.2,2,2,33.3,1,412,9,5,0,56.2,0,0,2,1.2,0.0,0,0.0,0,165,2,0
Bobby McCain,9578,S,WAS,13,0,0,32,55.0,1,1,9,1.9,0.0,0,1,11.1,0,482,9,2,0,50.7,1,0,5,2.3,0.0,0,10.0,0,217,5,1
Tyeler Davison,9587,DI,LAC,4,0,0,27,54.3,0,1,7,100.0,14.3,1,0,7.1,0,8,8,1,0,57.1,0,1,2,100.0,50.0,1,25.0,0,3,3,1
Quandre Diggs,9633,S,SEA,13,0,0,29,52.2,0,1,4,0.8,25.0,1,2,12.5,0,509,4,1,0,58.4,0,0,1,0.4,0.0,0,0.0,0,244,1,0
Christian Ringo,9643,DI,NO,2,0,0,20,65.4,0,0,14,100.0,14.3,2,0,0.0,0,15,15,0,0,65.5,0,0,5,100.0,20.0,1,0.0,0,5,5,0
Christian Covington,9649,DI,LAC,4,0,0,27,56.6,0,3,51,98.1,7.8,4,0,2.9,0,52,51,3,0,66.7,0,1,10,90.9,20.0,2,5.0,0,11,10,1
Rakeem Nunez-Roches,9650,DI,TB,13,0,0,30,56.1,1,5,193,97.6,5.2,10,2,2.6,2,207,202,8,0,69.9,1,4,61,100.0,13.1,8,7.4,2,63,63,7
Troy Hill,9881,CB,LA,8,1,0,26,70.6,0,0,6,2.2,0.0,0,0,0.0,0,274,6,0,0,,0,0,0,0.0,,0,,0,113,0,0
DeShawn Williams,9891,DI,DEN,13,3,0,10,56.1,2,6,236,99.6,5.5,13,0,2.5,2,255,254,10,1,56.0,2,3,90,99.0,7.8,7,3.9,1,98,97,6
Dean Marlowe,9966,S,BUF,5,0,0,4,58.0,0,0,3,3.9,0.0,0,1,0.0,0,76,3,0,0,,0,0,0,0.0,,0,,0,30,0,0
Alex Singleton,9994,LB,DEN,11,2,0,10,67.4,2,8,56,17.2,17.9,10,2,8.9,0,344,59,10,1,73.1,2,3,30,20.8,23.3,7,8.3,0,154,32,5
Bryce Callahan,10000,CB,LAC,12,0,0,27,65.0,2,2,11,3.6,18.2,2,2,18.2,0,332,12,4,0,61.3,1,1,5,2.8,40.0,2,20.0,0,180,5,2
T.Y. McGill,10156,DI,SF,5,0,0,28,59.5,1,3,59,100.0,8.5,5,1,3.4,0,59,59,4,0,58.3,0,3,24,100.0,12.5,3,6.3,0,24,24,3
Efe Obada,10235,ED,WAS,13,1,0,32,58.3,6,12,155,98.8,14.2,22,1,7.7,3,171,169,21,1,60.4,2,10,61,100.0,23.0,14,11.5,1,68,68,13
Erik Harris,10346,S,ATL,2,0,0,2,59.6,0,0,2,11.1,0.0,0,0,0.0,0,18,2,0,0,,0,0,0,0.0,,0,,0,5,0,0
Joey Bosa,10637,ED,LAC,3,0,1,27,85.5,2,6,75,97.6,25.3,19,1,8.0,2,82,80,10,0,65.1,1,6,40,97.7,22.5,9,8.8,0,44,43,7
Jalen Ramsey,10639,CB,LA,13,2,1,26,91.0,0,3,14,2.8,7.1,1,3,25.0,2,493,14,5,0,76.2,0,1,5,2.6,0.0,0,50.0,2,196,5,3
DeForest Buckner,10641,DI,IND,13,2,0,14,68.1,7,20,355,100.0,11.8,42,2,5.5,6,377,377,33,1,73.5,5,14,168,100.0,17.3,29,8.6,5,180,180,24
Leonard Floyd,10643,ED,LA,13,0,1,26,64.6,7,23,353,85.7,15.0,53,1,5.7,5,426,365,35,0,56.3,4,11,140,87.1,15.0,21,6.8,2,171,149,17
Eli Apple,10644,CB,CIN,12,0,1,7,64.3,0,1,3,0.7,33.3,1,3,16.7,0,450,3,1,0,,0,0,0,0.0,,0,,0,200,0,0
Sheldon Rankins,10646,DI,NYJ,11,0,0,22,68.5,4,9,217,97.4,8.8,19,0,4.8,4,233,227,17,0,75.0,2,8,75,100.0,18.7,14,12.0,4,81,81,14
Keanu Neal,10651,S,TB,11,0,1,30,70.4,3,2,19,6.9,15.8,3,5,18.4,1,289,20,6,0,73.1,0,1,7,6.8,14.3,1,21.4,1,118,8,2
Shaq Lawson,10653,ED,BUF,12,0,0,4,61.5,5,9,190,96.2,13.2,25,3,5.3,3,211,203,17,0,65.4,2,7,88,95.0,17.0,15,7.4,2,101,96,11
William Jackson III,10658,CB,WAS,4,0,0,32,84.3,0,2,2,1.6,50.0,1,4,50.0,0,129,2,2,0,,0,0,0,0.0,,0,,0,68,0,0
Kenny Clark,10661,DI,GB,13,0,0,12,71.0,4,25,339,100.0,13.0,44,3,5.5,4,358,358,33,0,69.3,2,15,138,100.0,15.9,22,8.3,3,149,149,20
Vernon Butler,10664,DI,NYG,1,0,0,21,57.5,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,59.7,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Emmanuel Ogbah,10666,ED,MIA,9,0,0,17,54.5,6,8,213,100.0,8.9,19,2,3.8,1,224,224,15,0,60.0,4,4,84,100.0,14.3,12,6.0,1,88,88,9
