player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Jamaree Salyer,81656,T,LAC,10,0,27,76.3,6,22,487,100.0,100.0,96.3,0,32,4,506,506,65.6,2,16,228,100.0,100.0,94.3,22,4,238,238
Laremy Tunsil,10647,T,HST,13,0,13,91.6,2,7,479,100.0,99.8,98.9,2,10,1,506,507,86.8,2,5,191,100.0,100.0,98.2,7,0,203,203
Penei Sewell,81788,T,DET,13,0,11,74.7,4,13,474,99.8,99.6,97.8,3,19,2,505,507,72.3,2,9,219,100.0,100.0,97.0,12,1,238,238
Tytus Howard,25472,T,HST,13,2,13,67.7,5,23,477,100.0,100.0,96.9,2,29,1,505,505,63.7,3,14,189,100.0,100.0,95.5,17,0,201,201
Andrew Thomas,59701,T,NYG,13,0,21,88.4,2,11,461,100.0,100.0,97.9,0,16,3,502,502,81.2,2,9,187,100.0,100.0,96.5,12,1,196,196
Dion Dawkins,11818,T,BUF,12,3,4,77.9,2,19,481,99.8,99.8,97.2,6,24,3,502,503,69.2,2,15,213,100.0,100.0,95.1,19,2,227,227
Josh Myers,59992,C,GB,13,1,12,75.7,2,5,470,100.0,100.0,98.6,1,10,3,501,501,66.5,2,4,183,100.0,100.0,97.3,8,2,195,195
Mark Glowinski,9567,G,NYG,13,0,21,54.4,4,19,457,100.0,100.0,96.4,3,28,5,497,497,29.7,2,13,187,100.0,100.0,93.3,20,5,196,196
Dalton Risner,47008,G,DEN,12,0,10,70.2,5,16,462,100.0,100.0,97.1,0,24,3,497,497,65.8,1,12,208,100.0,100.0,96.4,14,1,231,231
Cesar Ruiz,59857,G,NO,13,0,20,62.9,2,9,470,100.0,100.0,98.4,1,13,2,495,495,52.5,2,7,239,100.0,100.0,97.3,11,2,254,254
Dylan Parham,60953,G,LV,13,0,23,52.1,7,30,466,100.0,100.0,95.4,0,40,3,494,494,39.3,5,22,237,100.0,100.0,93.5,29,2,249,249
Ryan Ramczyk,11787,T,NO,13,0,20,74.9,5,12,468,100.0,100.0,97.5,1,20,3,493,493,71.7,4,10,237,100.0,100.0,95.8,17,3,252,252
Austin Blythe,10882,C,SEA,13,1,29,68.1,4,7,456,100.0,100.0,98.1,1,14,3,490,490,55.5,4,6,210,100.0,100.0,96.2,13,3,226,226
Isaac Seumalo,10713,G,PHI,13,2,24,72.6,3,14,455,100.0,100.0,97.9,3,18,1,483,483,69.4,1,10,198,100.0,100.0,97.2,11,0,208,208
Jason Kelce,6343,C,PHI,13,1,24,82.9,0,8,454,100.0,100.0,99.1,4,8,0,483,483,74.8,0,6,197,100.0,100.0,98.5,6,0,207,207
Michael Onwenu,27357,G,NE,13,0,19,83.6,1,7,453,100.0,100.0,99.1,1,8,0,479,479,78.9,1,6,233,100.0,100.0,98.5,7,0,249,249
Lane Johnson,7786,T,PHI,13,2,24,89.5,0,7,444,100.0,100.0,99.2,3,7,0,473,473,90.2,0,4,194,100.0,100.0,99.0,4,0,204,204
Kolton Miller,47013,T,LV,12,1,23,82.9,3,18,447,100.0,100.0,97.0,1,24,3,472,472,83.2,1,14,237,100.0,100.0,96.0,17,2,247,247
Jon Runyan,36661,G,GB,13,0,12,78.6,1,8,442,100.0,100.0,98.5,0,11,2,471,471,67.9,1,6,173,100.0,100.0,97.4,8,1,185,185
Frank Ragnow,39137,C,DET,12,0,11,64.7,0,10,438,100.0,100.0,98.6,0,11,1,470,470,51.4,0,6,197,100.0,100.0,98.0,7,1,216,216
Trent Brown,9677,T,NE,13,4,19,74.8,4,16,443,100.0,100.0,95.9,8,28,8,469,469,67.1,4,13,228,100.0,100.0,93.6,23,6,244,244
Jake Brendel,11117,C,SF,13,2,28,70.7,2,7,441,100.0,100.0,99.0,5,9,0,468,468,56.9,2,4,206,100.0,100.0,98.5,6,0,218,218
A.J. Cann,9500,G,HST,12,0,13,59.2,4,14,442,100.0,100.0,96.8,0,23,5,467,467,44.3,1,11,176,100.0,100.0,94.3,16,4,187,187
Ben Powers,41482,G,BLT,13,1,3,87.1,1,7,440,100.0,100.0,99.1,1,8,0,465,465,78.2,0,4,168,100.0,100.0,98.8,4,0,179,179
Tyler Linderbaum,82291,C,BLT,13,0,3,51.4,2,17,439,100.0,100.0,97.2,1,22,3,464,464,40.2,1,8,167,100.0,100.0,96.1,11,2,178,178
Scott Quessenberry,23918,C,HST,12,0,13,22.5,3,19,437,100.0,100.0,95.9,0,29,7,463,463,22.3,2,10,181,100.0,100.0,93.9,17,5,192,192
Damien Lewis,81532,G,SEA,12,0,29,72.7,2,10,432,100.0,100.0,97.9,1,15,3,462,462,58.6,1,10,196,100.0,100.0,96.2,13,2,211,211
Aaron Banks,59983,G,SF,13,3,28,64.9,2,21,433,100.0,100.0,97.1,4,24,1,460,460,60.8,1,17,201,100.0,100.0,95.5,18,0,213,213
Tyler Biadasz,41178,C,DAL,13,0,9,63.9,3,10,432,100.0,100.0,98.5,1,13,0,459,459,55.3,2,7,180,100.0,100.0,97.5,9,0,191,191
Zack Martin,8651,G,DAL,13,0,9,76.6,2,13,430,100.0,100.0,98.3,0,15,0,457,457,74.9,1,9,179,100.0,100.0,97.2,10,0,190,190
Tyler Smith,98385,T,DAL,13,3,9,61.1,8,17,424,100.0,100.0,96.1,4,29,4,451,451,53.3,4,11,179,100.0,100.0,94.1,18,3,190,190
Jon Feliciano,9561,C,NYG,12,0,21,61.7,2,15,418,100.0,100.0,97.2,3,20,3,451,451,53.7,1,12,172,100.0,100.0,95.6,14,1,180,180
James Hurst,9001,T,NO,12,0,20,76.1,4,15,426,100.0,100.0,97.1,1,22,3,450,450,67.2,2,12,221,100.0,100.0,95.5,17,3,235,235
Cameron Fleming,8775,T,DEN,11,1,10,70.3,5,12,415,100.0,100.0,96.5,2,23,6,446,446,69.6,3,7,167,100.0,100.0,93.4,16,6,188,188
Landon Dickerson,41712,G,PHI,13,0,24,76.0,3,8,416,100.0,100.0,98.4,4,12,1,444,444,78.0,2,5,184,100.0,100.0,97.6,8,1,194,194
Morgan Moses,8701,T,BLT,13,0,3,77.7,0,12,417,100.0,100.0,97.6,3,16,4,442,442,66.4,0,10,160,100.0,100.0,94.4,14,4,171,171
Kevin Zeitler,7032,G,BLT,12,1,3,80.0,0,13,417,100.0,100.0,98.0,1,15,2,442,442,67.8,0,7,157,100.0,100.0,96.5,9,2,168,168
Terence Steele,39461,T,DAL,13,0,9,63.7,4,15,412,100.0,100.0,97.5,0,20,1,439,439,60.3,4,10,167,100.0,100.0,95.2,15,1,178,178
Mike McGlinchey,46275,T,SF,13,2,28,64.9,3,13,413,100.0,100.0,96.9,7,21,5,438,438,56.6,3,10,191,100.0,100.0,94.5,17,4,203,203
Cole Strange,22976,G,NE,13,1,19,62.3,1,13,412,100.0,100.0,97.3,2,18,4,438,438,44.2,1,12,212,100.0,100.0,95.0,17,4,228,228
Trey Pipkins,91462,T,LAC,10,0,27,60.8,7,16,418,100.0,100.0,96.8,1,25,2,434,434,54.5,6,12,200,100.0,100.0,94.5,20,2,209,209
Kenyon Green,99052,G,HST,13,4,13,25.7,9,25,404,100.0,100.0,94.8,8,38,4,430,430,2.7,6,19,167,100.0,100.0,90.1,29,4,178,178
Taylor Moton,11819,T,CAR,13,1,5,81.0,1,15,409,100.0,100.0,97.6,2,18,2,428,428,76.6,1,11,156,100.0,100.0,94.9,14,2,167,167
Ikem Ekwonu,98286,T,CAR,13,0,5,71.0,1,14,409,100.0,100.0,97.2,3,19,4,428,428,56.7,0,13,156,100.0,100.0,93.9,16,3,167,167
Brady Christensen,51985,G,CAR,13,2,5,70.4,2,10,409,100.0,100.0,98.0,5,14,2,428,428,49.9,2,10,156,100.0,100.0,94.9,14,2,167,167
Austin Corbett,46290,G,CAR,13,0,5,76.9,2,7,409,100.0,100.0,98.4,0,11,2,428,428,68.8,1,4,156,100.0,100.0,97.1,7,2,167,167
Spencer Brown,42296,T,BUF,11,1,4,47.1,7,25,407,100.0,100.0,95.3,2,35,3,427,427,39.4,3,21,171,100.0,100.0,91.2,27,3,185,185
Mitch Morse,9482,C,BUF,11,1,4,68.3,2,9,406,100.0,100.0,98.2,2,13,2,426,426,64.7,2,3,178,100.0,100.0,97.5,7,2,193,193
Elgton Jenkins,46298,G,GB,11,0,12,66.1,1,12,396,100.0,100.0,97.6,1,16,3,423,423,58.3,0,9,153,100.0,100.0,95.1,12,3,164,164
Aaron Brewer,46014,G,TEN,13,0,31,40.8,4,19,394,100.0,100.0,96.3,1,26,3,420,420,32.3,2,13,163,100.0,100.0,93.6,18,3,173,173
Nicholas Petit-Frere,82003,T,TEN,13,0,31,49.9,6,21,394,100.0,100.0,95.6,2,31,4,420,420,33.5,5,14,163,100.0,100.0,91.7,23,4,173,173
Graham Glasgow,10729,C,DEN,11,1,10,69.0,1,9,387,100.0,100.0,98.2,2,12,2,420,420,61.1,1,7,167,100.0,100.0,97.0,9,1,188,188
Jack Conklin,10642,T,CLV,11,1,8,78.1,1,9,392,100.0,100.0,98.2,4,12,2,418,418,74.1,1,6,191,100.0,100.0,97.1,9,2,205,205
Jordan Mailata,66916,T,PHI,12,1,24,69.8,1,21,392,99.7,99.8,95.9,3,27,5,417,418,63.7,1,12,175,100.0,100.0,94.0,17,4,183,183
Andre James,47058,C,LV,11,0,23,69.8,3,10,396,100.0,100.0,98.1,3,14,1,416,416,67.5,2,5,207,100.0,100.0,98.3,7,0,215,215
Jermaine Eluemunor,11914,T,LV,13,0,23,72.2,2,17,386,100.0,100.0,97.0,2,21,2,411,411,74.5,2,9,203,100.0,100.0,96.3,13,2,214,214
Braxton Jones,60092,T,CHI,13,2,6,66.8,4,24,383,100.0,100.0,95.0,2,33,5,408,408,47.6,3,18,136,100.0,100.0,88.6,26,5,149,149
Sam Mustipher,13026,C,CHI,13,2,6,49.5,4,10,377,100.0,100.0,97.6,3,16,2,402,402,43.8,2,9,136,100.0,100.0,95.2,12,1,149,149
Alex Bars,47018,G,LV,11,1,23,59.2,7,16,378,100.0,100.0,96.2,2,26,3,400,400,49.7,6,11,191,100.0,100.0,95.0,18,1,202,202
Corey Linsley,8796,C,LAC,10,2,27,89.3,0,3,388,100.0,100.0,99.6,3,3,0,399,399,83.8,0,2,173,100.0,100.0,99.4,2,0,178,178
Christian Darrisaw,77373,T,MIN,10,0,18,83.2,3,7,366,100.0,100.0,98.1,1,12,2,393,393,80.6,1,3,164,100.0,100.0,97.6,6,2,176,176
Will Hernandez,46180,G,ARZ,9,1,1,73.1,1,9,362,100.0,100.0,97.8,1,13,3,391,391,58.9,1,8,138,100.0,100.0,95.3,11,2,149,149
Yosh Nijman,60822,T,GB,13,2,12,76.8,1,19,358,100.0,100.0,96.9,4,21,1,383,383,74.2,0,16,141,100.0,100.0,93.6,17,1,148,148
D.J. Humphries,9457,T,ARZ,8,0,1,80.5,1,14,358,100.0,100.0,97.9,2,15,0,382,382,77.4,0,9,142,100.0,100.0,96.8,9,0,153,153
Matt Pryor,46647,T,IND,10,0,14,39.1,5,20,358,100.0,100.0,94.8,2,31,6,379,379,17.9,5,16,185,100.0,100.0,91.1,27,6,196,196
Wyatt Teller,46131,G,CLV,11,0,8,64.8,5,11,349,100.0,100.0,96.8,1,19,3,376,376,52.9,3,9,161,100.0,100.0,95.0,14,2,173,173
Dennis Daley,60063,T,TEN,12,2,31,44.2,8,21,355,100.0,100.0,92.8,2,40,11,376,376,33.9,2,12,147,100.0,100.0,89.8,22,8,153,153
Jake Matthews,8641,T,ATL,13,2,2,75.1,4,8,350,100.0,100.0,97.1,2,16,4,373,373,70.7,0,5,97,100.0,100.0,95.4,7,2,104,104
Chris Lindstrom,46692,G,ATL,13,0,2,74.3,1,6,350,100.0,100.0,98.4,0,9,2,373,373,69.8,0,4,97,100.0,100.0,97.9,4,0,104,104
Kaleb McGary,46912,T,ATL,13,1,2,66.2,2,7,350,100.0,100.0,97.6,1,13,4,373,373,61.5,0,3,97,100.0,100.0,95.4,6,3,104,104
Drew Dalman,52270,C,ATL,13,2,2,53.7,4,16,350,100.0,100.0,97.1,5,20,0,373,373,59.7,4,3,97,100.0,100.0,96.4,7,0,104,104
Terron Armstead,7856,T,MIA,11,1,17,78.5,2,11,352,100.0,100.0,97.9,3,14,1,371,371,66.9,2,6,99,100.0,100.0,96.0,8,0,103,103
Tyler Shatley,9257,G,JAX,9,0,15,73.3,2,7,343,100.0,100.0,98.7,1,9,0,366,366,59.1,1,6,141,100.0,100.0,97.5,7,0,148,148
Nate Davis,46808,G,TEN,11,0,31,66.7,1,8,337,100.0,100.0,97.8,1,12,3,360,360,44.7,1,7,133,100.0,100.0,95.5,10,2,142,142
Ethan Pocic,11813,C,CLV,10,0,8,67.5,0,7,326,100.0,100.0,98.6,0,8,1,351,351,63.3,0,5,153,100.0,100.0,97.7,6,1,165,165
Quinn Meinerz,112915,G,DEN,9,0,10,65.8,2,5,330,100.0,100.0,98.0,1,10,3,350,350,60.2,2,5,154,100.0,100.0,95.8,10,3,170,170
Trent Williams,5529,T,SF,10,1,28,89.3,2,9,325,100.0,100.0,98.0,2,12,1,345,345,87.5,2,6,153,100.0,100.0,97.4,8,0,163,163
Nate Herbig,28844,G,NYJ,9,1,22,68.7,1,7,332,100.0,100.0,98.8,1,8,0,342,342,66.1,1,4,138,100.0,100.0,98.2,5,0,142,142
Brandon Shell,10792,T,MIA,9,1,17,47.1,6,19,320,100.0,100.0,95.8,2,26,1,340,340,47.7,5,10,105,100.0,100.0,91.9,16,1,109,109
Ben Jones,7099,C,TEN,11,0,31,66.4,2,7,314,100.0,100.0,98.2,2,10,1,337,337,76.3,1,2,135,100.0,100.0,98.1,4,1,145,145
Jonah Jackson,37070,G,DET,9,1,11,61.4,2,13,316,100.0,100.0,97.6,3,15,0,336,336,47.6,2,9,143,100.0,100.0,96.2,11,0,157,157
Liam Eichenberg,41851,G,MIA,8,1,17,43.2,4,13,314,100.0,100.0,96.7,2,19,2,333,333,21.6,2,9,103,100.0,100.0,92.7,13,2,108,108
Erik McCoy,37347,C,NO,9,0,20,62.0,2,7,313,100.0,100.0,98.6,1,9,0,331,331,54.3,2,5,162,100.0,100.0,97.8,7,0,171,171
Billy Price,46795,C,ARZ,7,0,1,62.7,0,6,304,100.0,100.0,97.4,0,11,5,327,327,48.0,0,5,125,100.0,100.0,95.6,8,3,132,132
Duane Brown,4340,T,NYJ,9,0,22,77.4,1,13,319,100.0,100.0,97.5,1,15,1,327,327,69.1,1,8,131,100.0,100.0,95.8,10,1,135,135
Nick Leverett,27699,G,TB,7,0,30,70.2,2,7,305,100.0,100.0,98.5,0,9,0,326,326,71.0,1,4,148,100.0,100.0,98.3,5,0,159,159
David Andrews,9948,C,NE,10,2,19,64.4,1,6,302,100.0,100.0,98.5,3,8,1,325,325,53.0,1,5,156,100.0,100.0,97.4,7,1,170,170
Lloyd Cushenberry III,41924,C,DEN,8,1,10,68.8,3,5,294,100.0,100.0,98.3,1,9,1,316,316,65.7,2,1,125,100.0,100.0,98.0,4,1,139,139
Coleman Shelton,39316,G,LA,9,0,26,72.1,1,6,305,100.0,100.0,98.2,1,9,2,314,314,72.3,1,4,138,100.0,100.0,96.7,7,2,141,141
Connor McGovern,41714,G,DAL,11,0,9,72.5,6,7,296,100.0,100.0,97.5,0,14,1,314,314,65.6,4,5,120,100.0,100.0,95.4,10,1,128,128
Luke Goedeke,77548,G,TB,7,0,30,34.5,3,17,295,100.0,100.0,95.9,1,22,2,313,313,18.0,3,13,130,100.0,100.0,92.3,18,2,140,140
Evan Neal,99063,T,NYG,9,0,21,49.0,5,13,287,100.0,100.0,94.8,1,24,6,311,311,32.4,4,9,104,100.0,100.0,90.9,16,3,110,110
Hjalte Froholdt,44959,C,CLV,9,1,8,47.6,3,8,285,100.0,99.7,96.0,1,17,6,308,309,46.4,0,4,143,100.0,99.4,94.4,10,6,156,157
Trai Turner,8727,G,WAS,9,0,32,65.1,4,8,287,100.0,100.0,97.2,0,14,2,305,305,62.6,4,5,129,100.0,100.0,96.5,9,0,138,138
Gabe Jackson,8716,G,SEA,11,0,29,53.3,5,16,286,100.0,100.0,95.6,0,23,2,302,302,38.5,2,14,127,100.0,100.0,92.1,18,2,134,134
Andrus Peat,9446,G,NO,9,0,20,39.9,3,8,281,100.0,100.0,97.3,1,13,2,300,300,39.5,2,4,136,100.0,100.0,97.1,7,1,148,148
Teven Jenkins,41534,G,CHI,11,0,6,65.9,0,9,278,100.0,100.0,97.7,1,11,2,298,298,35.5,0,8,99,100.0,100.0,93.9,10,2,109,109
Evan Brown,38709,G,DET,9,1,11,56.9,2,8,275,100.0,100.0,98.2,2,10,0,298,298,48.9,1,8,130,100.0,100.0,96.5,9,0,143,143
Spencer Burford,81920,G,SF,12,0,28,61.3,4,7,281,100.0,100.0,98.0,1,11,0,297,297,48.6,4,6,136,100.0,100.0,96.3,10,0,148,148
Calvin Anderson,46247,T,DEN,9,0,10,66.1,3,17,272,100.0,100.0,95.6,0,22,2,289,289,56.0,2,13,132,100.0,100.0,92.8,17,2,145,145
Greg Little,46254,T,MIA,9,0,17,25.3,6,18,269,100.0,100.0,94.1,1,28,4,286,286,21.6,4,13,86,100.0,100.0,86.6,20,3,91,91
Cornelius Lucas,9025,T,WAS,10,0,32,61.2,7,17,267,100.0,100.0,94.0,0,28,4,282,282,45.4,6,13,110,100.0,100.0,89.5,21,2,121,121
Bernhard Raimann,77948,T,IND,9,1,14,63.9,3,9,261,100.0,100.0,95.8,4,17,5,281,281,54.0,2,7,143,100.0,100.0,93.4,14,5,153,153
David Bakhtiari,7891,T,GB,9,0,12,86.4,0,8,266,99.6,99.6,98.5,1,8,0,279,280,73.1,0,8,109,100.0,100.0,96.3,8,0,115,115
Alijah Vera-Tucker,57107,G,NYJ,7,1,22,61.4,3,12,262,100.0,100.0,96.8,1,16,1,276,276,77.3,3,6,119,100.0,100.0,96.2,9,0,125,125
Alaric Jackson,40972,G,LA,7,1,26,69.0,1,11,266,100.0,100.0,97.4,1,13,1,272,272,39.5,1,9,110,100.0,100.0,94.5,11,1,113,113
Phil Haynes,29244,G,SEA,11,0,29,73.6,1,7,250,100.0,100.0,97.2,1,11,3,270,270,79.3,0,4,120,100.0,100.0,95.8,7,3,129,129
Samuel Cosmi,60114,T,WAS,8,0,32,70.8,2,8,252,100.0,100.0,96.0,0,15,5,269,269,57.3,1,6,109,100.0,100.0,92.2,12,5,116,116
Tyler Larsen,9304,C,WAS,8,1,32,35.9,5,12,249,100.0,100.0,95.4,1,20,3,262,262,33.1,2,7,97,100.0,100.0,93.3,11,2,106,106
