player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Robert Quinn,6166,ED,PHI,12,0,0.5,100.0,3.1,3.0,3.0,2,0,0,0.0,24,65.8,41.2,28.0,55.6,34.8,55.0,0,13,0.0,0,0,4,104.2,2,7,225,2,1,2,0,18,17,3.0,9.0
Cameron Jordan,6176,ED,NO,14,1,0.0,0.0,3.0,,12.0,0,0,1,100.0,20,85.5,70.9,70.5,51.3,77.7,46.3,0,,33.3,3,1,2,39.6,0,13,430,7,5,1,0,0,0,0.0,
Justin Houston,6222,ED,BLT,12,1,,,8.1,,,0,0,0,,3,75.7,74.1,49.9,71.2,65.6,39.2,1,,42.9,3,0,2,0.0,0,23,283,10,3,0,0,0,0,0.0,
Chris Harris Jr.,6457,CB,NO,10,1,6.9,78.0,91.9,6.6,5.1,0,0,1,2.4,20,47.8,50.1,37.4,66.3,60.3,56.6,0,62,9.1,2,1,4,110.5,32,226,246,7,19,41,1,351,146,1.7,11.0
Josh Bynes,6503,LB,BLT,7,3,3.9,58.3,84.4,17.0,9.9,0,0,1,8.3,3,69.9,54.2,80.9,58.5,38.1,62.3,1,22,14.3,2,1,0,72.6,7,124,147,3,9,12,1,83,56,0.7,11.9
Nick Bellore,6515,FB,SEA,1,0,,,50.0,,,0,0,0,,29,60.0,80.8,65.9,60.0,74.9,71.7,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Mario Addison,6558,ED,HST,10,0,-3.0,0.0,0.6,,1.0,0,0,0,0.0,13,64.1,60.5,88.1,60.7,53.6,66.6,0,,0.0,0,0,0,39.6,0,1,176,1,1,1,0,0,0,0.0,
Stephon Gilmore,7016,CB,IND,15,1,9.3,63.4,100.0,10.3,6.6,0,1,12,14.6,14,80.1,78.7,67.3,,67.8,68.5,2,53,6.3,3,8,4,82.6,52,569,569,10,44,82,2,585,233,1.1,11.3
Bruce Irvin,7021,ED,SEA,9,0,-2.0,100.0,12.2,7.7,7.7,0,0,0,0.0,29,58.0,57.4,28.0,51.8,68.5,39.5,0,6,50.0,4,0,3,84.7,3,23,188,4,4,3,0,13,19,0.6,4.3
Melvin Ingram III,7024,ED,MIA,15,0,2.0,88.9,15.9,6.1,5.4,1,0,0,0.0,17,45.6,70.5,9.0,80.7,64.8,29.2,0,19,60.0,3,0,6,99.5,8,53,333,8,2,9,0,71,56,1.4,8.9
Chandler Jones,7027,ED,LV,15,3,3.5,100.0,6.9,5.5,5.5,1,0,1,16.7,23,59.7,63.8,69.1,60.4,65.5,37.7,0,14,18.2,2,0,2,102.1,6,35,507,6,6,6,0,51,30,1.5,8.5
Janoris Jenkins,7043,CB,SF,1,0,7.0,100.0,100.0,6.0,6.0,0,0,0,0.0,28,45.7,46.6,72.8,,60.0,27.1,0,13,50.0,1,0,0,112.5,2,12,12,0,1,2,0,22,8,1.8,11.0
Bobby Wagner,7050,LB,LA,15,11,1.7,74.4,81.6,14.0,10.4,0,0,3,7.0,26,81.2,91.3,87.2,80.5,91.5,91.2,2,49,2.2,1,3,1,80.2,32,467,572,17,33,43,0,366,286,0.8,11.4
Lavonte David,7060,LB,TB,15,8,4.5,78.6,92.2,9.5,7.5,0,1,5,7.1,30,86.1,83.2,65.2,69.1,73.4,69.4,0,36,8.2,5,5,2,97.3,55,552,599,28,48,70,1,435,229,0.8,7.9
Casey Hayward Jr.,7064,CB,ATL,6,1,12.0,57.1,100.0,14.1,8.0,0,0,3,10.7,2,65.6,64.7,83.4,,55.2,33.7,1,40,23.5,4,2,0,80.2,16,236,236,1,12,28,1,225,68,1.0,14.1
Demario Davis,7079,LB,NO,15,9,2.8,73.8,89.2,16.1,11.9,0,0,4,9.5,20,78.4,78.9,69.7,84.2,67.8,51.1,1,26,20.6,7,3,1,96.9,31,529,593,16,18,42,2,276,209,0.6,8.9
Akiem Hicks,7090,DI,TB,9,0,0.0,100.0,1.0,2.0,2.0,0,0,0,0.0,30,58.2,60.0,47.2,54.8,66.9,46.0,0,7,0.0,0,0,2,95.8,1,2,194,1,1,1,0,7,7,3.5,7.0
Rodney McLeod,7271,S,IND,15,6,7.1,64.0,97.9,14.9,9.5,0,0,7,14.0,14,80.4,76.4,82.9,60.6,64.7,73.3,1,24,11.4,5,6,2,91.2,32,505,516,11,33,50,3,289,216,0.6,9.0
Michael Thomas,7279,S,CIN,3,0,,,88.2,,,0,0,0,,7,64.3,58.6,73.9,57.6,51.0,80.6,0,,0.0,0,0,0,0.0,0,15,17,0,1,0,0,0,0,0.0,
Tashaun Gipson Sr.,7288,S,SF,15,2,12.6,55.6,98.7,38.1,21.2,0,4,4,14.8,28,60.1,68.5,89.3,59.3,89.3,91.7,2,40,0.0,0,3,0,56.1,15,604,612,4,30,27,0,250,62,0.4,16.7
Harrison Smith,7641,S,MIN,13,4,10.0,79.1,97.9,15.4,12.2,1,0,4,9.3,18,67.5,67.4,88.8,56.0,63.9,79.1,5,49,6.8,4,3,1,78.8,34,556,568,11,51,43,2,374,128,0.7,11.0
Justin Bethel,7654,CB,MIA,5,0,8.7,60.0,100.0,7.6,4.6,0,0,2,10.0,17,52.9,51.4,79.6,,47.9,57.3,1,19,0.0,0,2,1,70.2,12,102,102,2,11,20,1,107,58,1.2,8.9
Xavier Rhodes,7806,CB,BUF,2,0,12.2,55.6,100.0,9.2,5.1,0,0,1,11.1,4,52.7,51.1,78.7,,44.8,37.6,0,19,0.0,0,0,0,71.1,5,50,50,0,2,9,0,49,8,1.1,9.8
Darius Slay,7817,CB,PHI,15,4,11.5,53.7,100.0,14.6,7.9,0,4,7,10.4,24,77.7,74.3,87.1,,49.6,67.1,3,41,5.4,2,7,3,69.8,36,552,552,8,31,67,3,429,138,0.8,11.9
Giovani Bernard,7818,HB,TB,1,0,,,100.0,,,0,0,0,,30,60.7,70.3,60.5,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Johnathan Hankins,7830,DI,DAL,10,0,,,0.9,,,1,0,0,,9,60.0,46.0,57.3,50.8,49.1,33.4,0,,,0,0,1,0.0,0,1,107,0,0,0,0,0,0,0.0,
Jon Bostic,7831,LB,WAS,9,2,3.6,66.7,93.3,22.3,14.9,0,0,0,0.0,32,53.4,49.4,81.3,50.6,49.8,64.6,0,41,16.7,1,0,0,130.3,6,140,150,1,3,9,1,77,78,0.6,12.8
Jamie Collins Sr.,7833,LB,NE,3,0,6.0,100.0,76.9,10.0,10.0,0,0,0,0.0,19,50.1,64.2,77.7,56.1,71.1,70.5,0,11,,0,0,0,112.5,1,10,13,0,0,1,0,11,5,1.1,11.0
Tyrann Mathieu,7850,S,NO,15,4,4.6,69.2,97.0,19.9,13.7,0,1,4,10.3,20,84.8,79.4,86.2,71.0,62.6,61.8,2,21,9.8,4,4,2,75.7,27,573,591,8,33,39,2,189,127,0.4,7.0
John Jenkins,7863,DI,MIA,14,0,,,0.8,,,0,0,0,,17,59.8,54.5,57.1,64.1,49.9,61.7,0,,,0,0,1,0.0,0,1,124,0,0,0,0,0,0,0.0,
Logan Ryan,7864,S,TB,8,3,9.9,66.7,97.4,24.4,16.3,0,0,3,20.0,30,64.2,68.4,84.8,53.2,75.0,79.9,1,27,6.3,1,3,0,90.4,10,259,266,3,12,15,1,138,50,0.6,13.8
Duron Harmon,7872,S,LV,15,4,6.2,85.7,96.6,29.6,25.3,0,1,2,9.5,23,77.3,73.3,87.4,56.0,61.6,66.5,2,55,8.0,4,2,0,67.2,18,568,588,6,42,21,0,202,114,0.4,11.2
Brandon Williams,7875,DI,KC,3,0,,,3.6,,,0,0,0,,16,59.2,62.1,77.8,61.6,60.5,69.2,0,,,0,0,0,0.0,0,1,28,0,0,0,0,0,0,0.0,
William Gholston,7908,DI,TB,15,2,,,1.0,,,0,0,1,,30,63.3,58.0,69.4,58.5,56.0,64.2,0,,0.0,0,0,1,0.0,0,2,193,1,4,0,0,0,0,0.0,
Steven Means,7929,ED,BLT,1,0,,,5.3,,,0,0,0,,3,60.0,75.7,75.6,65.1,73.2,72.4,0,,,0,0,0,0.0,0,1,19,0,0,0,0,0,0,0.0,
A.J. Klein,7930,LB,BUF,4,1,0.4,100.0,88.1,5.6,5.6,0,0,0,0.0,4,47.1,47.7,77.8,60.7,54.2,49.7,0,22,14.3,1,0,0,101.9,9,52,59,2,5,9,0,76,72,1.5,8.4
Micah Hyde,7941,S,BUF,2,2,6.0,100.0,98.6,22.7,22.7,0,0,0,0.0,4,69.1,68.4,81.7,59.1,52.5,63.0,0,19,0.0,0,0,0,102.8,3,70,71,1,4,3,0,26,8,0.4,8.7
Jordan Poyer,8000,S,BUF,11,8,6.3,76.5,96.6,30.5,23.3,0,2,4,23.5,4,75.6,72.4,84.9,56.1,59.1,58.3,4,67,11.8,4,3,0,97.8,13,428,443,9,22,17,2,132,72,0.3,10.2
Nick Williams,8006,DI,NYG,8,0,,,0.8,,,0,0,0,,21,60.0,59.9,83.7,52.7,63.2,76.8,0,,,0,0,0,0.0,0,1,123,0,0,0,0,0,0,0.0,
Tony Jefferson,8361,S,NYG,7,2,2.8,88.9,71.7,9.4,8.3,0,0,1,11.1,21,76.5,66.7,80.0,45.2,47.6,69.0,0,14,7.7,1,1,0,86.1,8,81,113,6,10,9,0,42,21,0.6,5.3
Brandon Copeland,8378,ED,BLT,3,0,,,5.7,,,0,0,0,,3,61.7,53.7,78.6,53.4,55.7,75.2,0,,,0,0,0,0.0,0,2,35,1,0,0,0,0,0,0.0,
Chris Banjo,8419,S,ARZ,9,0,6.0,100.0,96.2,24.0,24.0,0,0,0,0.0,1,57.3,66.4,76.0,58.7,76.7,84.3,0,7,0.0,0,0,0,95.8,1,25,26,0,1,1,0,7,1,0.3,7.0
Nickell Robey-Coleman,8483,CB,LV,1,0,,,72.7,,,0,0,0,,23,67.8,64.2,72.8,52.4,60.0,,0,,,0,0,0,0.0,0,8,11,0,0,0,0,0,0,0.0,
Jadeveon Clowney,8636,ED,CLV,11,0,-6.0,100.0,1.4,4.0,4.0,0,0,0,0.0,8,60.7,75.9,61.3,71.3,73.1,73.1,0,21,0.0,0,0,2,118.8,1,4,281,2,1,1,0,21,27,5.3,21.0
Khalil Mack,8640,ED,LAC,15,1,7.0,100.0,8.0,9.0,9.0,2,0,0,0.0,27,87.3,73.3,71.5,69.7,62.0,49.5,0,24,25.0,2,0,2,118.8,4,38,473,11,5,4,0,59,31,1.6,14.8
Anthony Barr,8644,LB,DAL,12,4,4.9,78.3,88.1,13.9,10.9,0,1,0,0.0,9,55.6,58.0,54.6,63.4,60.8,61.9,0,30,11.5,3,0,2,111.1,18,260,295,9,19,23,1,165,97,0.7,9.2
Kyle Fuller,8649,CB,BLT,1,0,10.2,60.0,98.4,19.0,11.4,0,0,1,20.0,3,61.0,55.3,79.1,59.1,30.0,53.1,0,12,0.0,0,0,1,71.3,3,61,62,0,2,5,0,23,0,0.4,7.7
C.J. Mosley,8652,LB,NYJ,15,15,4.4,66.7,94.2,11.5,7.7,0,0,6,8.7,22,67.4,71.7,23.5,62.0,76.4,71.9,1,51,9.2,7,5,4,85.0,46,554,588,19,54,69,1,473,294,0.9,10.3
Jimmie Ward,8665,S,SF,9,8,4.3,83.3,96.6,5.9,4.9,1,0,2,3.3,28,65.5,72.4,82.6,54.3,92.2,58.7,3,33,13.2,5,0,1,94.9,50,312,323,10,25,60,4,386,222,1.3,7.7
Bradley Roby,8666,CB,NO,11,4,9.6,54.2,97.9,9.8,5.3,0,1,6,10.2,20,47.5,43.4,49.2,71.2,29.8,29.1,0,60,17.6,6,4,3,80.5,32,332,339,6,24,59,1,390,175,1.3,12.2
Demarcus Lawrence,8669,ED,DAL,15,1,,,2.6,,,1,0,0,,9,72.7,75.1,68.2,70.2,69.1,45.6,0,,41.7,5,0,2,0.0,0,10,388,10,6,0,0,0,0,0.0,
Kyle Van Noy,8675,ED,LAC,15,5,2.8,80.0,24.9,11.6,9.3,0,0,1,10.0,27,65.2,59.1,62.8,54.4,61.7,64.6,0,37,0.0,0,1,2,130.8,8,100,401,6,8,10,1,74,60,0.8,9.3
Lamarcus Joyner,8676,S,NYJ,13,7,14.9,70.4,98.3,25.4,17.9,0,1,3,11.1,22,55.0,58.4,64.3,82.5,63.2,52.6,3,55,10.0,3,3,3,102.5,19,509,518,2,20,27,3,287,72,0.6,15.1
Christian Kirksey,8706,LB,HST,15,11,6.3,75.4,90.5,9.4,7.1,0,0,2,3.1,13,52.6,56.9,87.9,82.1,55.4,67.1,1,26,4.1,2,2,0,102.5,49,476,526,14,36,65,2,527,283,1.1,10.8
Justin Ellis,8742,DI,NYG,15,0,,,0.7,,,0,0,0,,21,57.2,30.5,85.6,47.9,29.9,41.3,0,,0.0,0,0,0,0.0,0,1,139,1,2,0,0,0,0,0.0,
Dontae Johnson,8764,CB,SF,1,0,,,80.0,,,0,0,0,,28,68.1,59.6,71.5,53.8,51.5,71.7,0,,,0,0,0,0.0,0,8,10,0,0,0,0,0,0,0.0,
Kevin Pierre-Louis,8767,LB,HST,2,0,4.2,20.0,90.5,17.0,3.4,0,0,1,20.0,13,68.5,45.8,70.7,68.0,29.5,26.3,0,10,,0,1,1,39.6,1,19,21,0,0,5,0,10,14,0.6,10.0
Brent Urban,8769,DI,BLT,14,0,,,1.5,,,0,0,0,,3,54.4,52.3,84.1,53.8,55.6,43.6,0,,50.0,1,0,0,0.0,0,2,132,2,1,0,0,0,0,0.0,
Devon Kennard,8809,ED,BLT,7,1,5.5,100.0,11.8,4.5,4.5,0,0,0,0.0,3,48.3,59.3,81.6,54.1,68.8,48.1,0,13,20.0,1,0,0,112.5,2,9,76,1,3,2,0,22,11,2.4,11.0
T.J. Carrie,8853,CB,CAR,3,1,11.5,100.0,80.6,4.5,4.5,0,0,0,0.0,5,32.1,33.4,77.2,49.0,60.0,79.0,0,23,0.0,0,0,0,158.3,6,29,36,1,3,6,1,77,16,2.9,12.8
Terrance Mitchell,8888,CB,TEN,11,2,10.8,65.2,100.0,9.5,6.2,0,1,3,6.5,31,62.1,61.2,84.9,,48.4,77.1,1,66,2.9,1,3,2,104.1,30,307,307,9,31,46,2,466,150,1.6,15.5
Denico Autry,8982,ED,TEN,11,1,5.5,100.0,3.0,5.5,5.5,1,0,0,0.0,31,75.0,82.4,62.2,75.7,73.6,40.7,0,20,33.3,2,0,2,108.3,2,11,371,10,3,2,0,20,9,1.8,10.0
Shaquil Barrett,9000,ED,TB,8,1,1.1,100.0,14.2,5.0,5.0,0,0,0,0.0,30,40.0,68.3,69.5,65.1,77.5,52.2,0,21,50.0,3,0,1,97.0,7,35,246,3,2,7,0,51,43,1.5,7.3
Christian Jones,9020,ED,SEA,2,0,,,50.0,,,0,0,0,,29,61.4,64.6,74.5,40.5,74.7,34.9,0,,100.0,1,0,0,0.0,0,4,8,0,0,0,0,0,0,0.0,
Adrian Phillips,9177,S,NE,15,10,8.4,56.3,98.1,22.0,12.4,0,0,4,12.5,19,75.7,75.7,85.1,57.4,69.6,86.0,0,25,6.1,2,3,0,93.4,18,415,423,11,21,32,2,181,46,0.5,10.1
C.J. Goodwin,9243,CB,DAL,1,0,,,100.0,,,0,0,0,,9,60.7,70.6,89.4,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Daniel Sorensen,9253,S,NO,8,0,25.5,0.0,100.0,,15.0,0,0,0,0.0,20,48.0,49.2,82.9,,62.1,88.0,1,,0.0,0,0,0,0.0,0,33,33,0,1,2,0,0,0,0.0,
Joe Thomas,9272,LB,CHI,11,2,4.3,83.3,86.2,9.7,8.1,0,0,0,0.0,6,57.0,63.8,82.2,71.9,64.3,35.3,0,20,20.0,2,0,0,91.3,10,106,123,4,6,12,0,71,23,0.7,7.1
Mike Pennel,9316,DI,CHI,15,0,,,0.7,,,0,0,0,,6,68.1,48.9,63.8,58.0,38.9,58.3,0,,0.0,0,0,1,0.0,0,1,138,1,1,0,0,0,0,0.0,
K'Waun Williams,9332,CB,DEN,12,6,4.5,68.1,93.2,10.8,7.4,0,1,7,14.9,10,69.1,69.6,50.5,64.3,69.7,50.9,1,20,17.6,6,6,3,74.4,32,372,399,6,22,47,0,276,170,0.8,8.6
Dante Fowler Jr.,9436,ED,DAL,15,0,,,3.7,,,0,0,0,,9,83.2,59.1,0.5,69.7,44.4,49.5,0,,20.0,1,0,5,0.0,0,8,215,7,4,0,0,0,0,0.0,
Danny Shelton,9445,DI,KC,1,0,,,33.3,,,0,0,0,,16,58.0,47.6,72.8,57.2,57.6,,0,,,0,0,0,0.0,0,2,6,0,0,0,0,0,0,0.0,
Marcus Peters,9451,CB,BLT,13,2,10.3,71.0,99.6,10.7,7.6,1,1,5,8.1,3,69.5,67.7,34.4,78.3,57.0,52.2,1,48,5.7,2,2,6,116.3,44,501,503,11,31,62,5,519,163,1.1,11.8
Bud Dupree,9455,ED,TEN,11,0,4.0,100.0,7.5,5.8,5.8,0,0,0,0.0,31,47.1,58.2,53.8,60.0,61.8,51.1,0,25,25.0,1,0,2,117.7,4,24,318,5,3,4,0,49,33,2.1,12.3
Shaq Thompson,9458,LB,CAR,15,4,3.5,75.7,89.8,9.2,6.9,0,2,4,5.7,5,56.5,69.3,87.6,48.0,85.2,57.7,0,33,13.5,7,4,0,107.2,53,518,577,26,41,70,3,466,335,1.0,8.8
Landon Collins,9466,S,NYG,4,1,2.0,50.0,81.0,15.5,7.8,0,0,1,12.5,21,72.8,70.0,77.7,63.3,50.4,56.8,0,5,16.7,1,1,0,56.3,4,64,79,4,4,8,0,18,18,0.3,4.5
Mario Edwards Jr.,9468,ED,TEN,11,0,,,2.4,,,1,0,0,,31,51.1,56.4,27.6,55.2,73.5,78.2,0,,,0,0,4,0.0,0,7,294,3,0,0,0,0,0,0.0,
Preston Smith,9471,ED,GB,15,0,3.8,83.3,7.6,5.4,4.5,0,0,0,0.0,12,57.9,67.8,77.1,65.3,65.2,44.3,0,42,57.1,4,0,1,118.8,5,30,395,10,3,6,0,107,89,4.0,21.4
Eric Kendricks,9478,LB,MIN,15,9,4.9,77.0,93.7,10.1,7.8,1,0,5,6.8,18,45.8,60.8,45.2,62.4,81.7,67.5,0,36,13.0,9,5,3,107.8,57,610,651,16,51,74,2,578,327,1.0,10.1
Eric Rowe,9480,S,MIA,12,5,6.5,85.7,96.1,8.4,7.2,0,0,2,4.8,17,50.0,56.0,81.5,70.4,68.9,66.4,0,79,9.5,4,2,0,109.3,36,322,335,14,33,42,0,430,219,1.4,11.9
Denzel Perryman,9481,LB,LV,12,5,3.8,71.4,79.6,12.5,8.9,0,0,0,0.0,23,61.4,74.2,82.6,65.7,80.5,54.4,2,36,13.8,4,0,0,82.7,20,257,323,11,20,28,2,182,132,0.7,9.1
Ronald Darby,9483,CB,DEN,5,1,9.7,50.0,99.4,16.1,8.1,0,0,3,15.0,10,66.3,71.1,82.5,60.0,86.5,54.9,0,20,20.0,2,1,1,66.9,10,172,173,0,7,20,0,111,31,0.7,11.1
Jordan Phillips,9485,DI,BUF,11,2,,,0.4,,,0,0,0,,4,58.4,54.3,25.9,60.1,56.3,27.3,0,,50.0,4,0,3,0.0,0,1,224,4,2,0,0,0,0,0.0,
Markus Golden,9491,ED,ARZ,15,3,2.4,75.0,7.7,6.0,4.5,0,0,0,0.0,1,65.2,66.0,77.4,61.7,65.2,67.0,0,20,9.1,1,0,1,100.0,6,36,466,7,7,8,0,68,46,1.9,11.3
Randy Gregory,9493,ED,DEN,6,1,,,11.6,,,0,0,0,,10,81.9,76.9,20.6,76.2,64.5,59.4,0,,33.3,1,0,3,0.0,0,15,129,3,1,0,0,0,0,0.0,
Frank Clark,9496,ED,KC,13,3,7.0,50.0,3.6,7.0,3.5,1,0,0,0.0,16,78.6,65.6,46.2,63.2,60.6,30.4,0,12,50.0,4,0,4,65.6,2,16,439,6,1,4,0,21,10,1.5,10.5
Tyler Lockett,9502,WR,SEA,1,0,,,100.0,,,0,0,0,,29,60.7,70.2,60.0,,,,0,,,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0.0,
P.J. Williams,9511,S,NO,9,2,9.0,76.9,97.8,16.0,12.3,0,0,2,15.4,20,64.0,65.3,84.2,77.3,59.3,78.5,0,67,6.3,1,2,0,157.9,10,174,178,4,13,13,2,186,108,1.2,18.6
Jordan Hicks,9517,LB,MIN,15,9,3.5,76.9,92.0,10.0,7.7,0,0,4,6.2,18,52.5,65.7,84.4,73.2,77.4,76.6,1,68,8.8,5,4,0,122.6,50,527,573,16,43,65,4,660,497,1.3,13.2
Danielle Hunter,9521,ED,MIN,15,1,3.2,100.0,5.1,4.8,4.8,1,0,0,0.0,18,87.5,87.9,83.8,78.3,74.1,58.7,0,31,12.5,2,0,2,106.3,6,29,568,18,13,6,0,57,38,2.0,9.5
Henry Anderson,9526,ED,CAR,9,0,,,1.3,,,0,0,0,,5,60.0,65.0,84.9,53.6,69.1,76.7,0,,,0,0,0,0.0,0,1,76,0,0,0,0,0,0,0.0,
Steven Nelson,9531,CB,HST,14,4,12.0,57.1,99.8,15.5,8.8,0,0,6,12.2,13,72.2,66.1,89.4,91.1,36.3,39.0,1,51,6.3,2,6,1,75.6,28,453,454,9,26,49,1,324,81,0.7,11.6
Angelo Blackson,9533,DI,CHI,14,0,,,0.5,,,0,0,0,,6,66.1,33.7,66.4,52.4,29.6,27.4,0,,0.0,0,0,1,0.0,0,1,197,1,2,0,0,0,0,0.0,
Za'Darius Smith,9555,ED,MIN,15,0,5.0,100.0,6.1,9.3,9.3,0,0,0,0.0,18,51.0,84.8,31.7,85.6,74.4,64.7,0,18,42.9,3,0,5,118.1,3,31,511,12,4,3,0,37,22,1.3,12.3
Kwon Alexander,9557,LB,NYJ,15,6,3.2,78.0,92.9,7.1,5.5,0,1,1,2.4,22,55.4,63.3,79.2,75.4,67.7,59.7,0,26,12.5,4,1,0,96.3,32,235,253,10,22,41,0,292,201,1.3,9.1
Damien Wilson,9560,LB,CAR,10,2,5.3,88.9,89.0,7.6,6.8,0,0,0,0.0,5,56.8,57.1,79.4,71.6,55.6,66.1,0,19,0.0,0,0,1,106.0,8,65,73,4,8,9,0,85,46,1.4,10.6
Grady Jarrett,9570,DI,ATL,15,2,,,0.2,,,1,0,0,,2,63.2,70.2,68.8,74.9,59.1,45.2,0,,25.0,2,0,3,0.0,0,1,429,8,4,0,0,0,0,0.0,
Adrian Amos,9575,S,GB,15,6,7.6,78.4,98.1,15.0,11.7,0,0,1,2.7,12,48.8,53.5,59.8,61.1,64.1,67.8,0,52,5.4,2,1,3,135.1,29,460,469,9,29,37,6,256,99,0.6,8.8
Bobby McCain,9578,S,WAS,15,5,6.8,82.5,97.2,14.8,12.2,0,0,5,12.5,32,70.0,61.6,87.3,60.9,33.2,55.3,0,61,4.0,2,4,1,97.1,33,519,534,15,43,40,0,292,152,0.6,8.8
David Mayo,9602,LB,WAS,7,1,6.8,100.0,97.8,10.5,10.5,0,0,1,25.0,32,54.1,56.9,78.0,59.1,60.9,84.5,0,33,0.0,0,1,0,158.3,4,44,45,1,3,4,2,67,45,1.6,16.8
Quandre Diggs,9633,S,SEA,15,5,13.3,50.0,99.1,53.8,26.9,0,4,3,15.0,29,64.6,66.6,66.7,60.4,70.1,64.1,2,26,14.7,5,3,2,65.6,10,568,573,3,24,20,2,135,63,0.3,13.5
Christian Covington,9649,DI,LAC,4,0,,,1.9,,,0,0,0,,27,62.3,34.7,80.9,56.6,30.0,29.6,0,,,0,0,0,0.0,0,1,52,0,0,0,0,0,0,0.0,
Rakeem Nunez-Roches,9650,DI,TB,15,0,6.0,100.0,2.7,6.0,6.0,0,0,0,0.0,30,63.0,55.7,57.5,55.0,56.9,61.5,0,9,0.0,0,0,3,104.2,1,7,259,4,3,1,0,9,3,1.5,9.0
Neville Hewitt,9836,LB,HST,2,0,6.0,66.7,100.0,4.0,2.7,0,0,0,0.0,13,49.0,67.3,73.7,,79.0,78.3,0,20,0.0,0,0,0,91.0,2,8,8,1,2,3,0,24,20,3.0,12.0
Troy Hill,9881,CB,LA,10,4,8.2,70.0,98.3,9.5,6.7,0,0,3,6.0,26,58.6,64.6,84.7,70.6,81.2,71.1,1,39,8.6,3,2,2,96.5,35,348,354,11,28,50,2,373,159,1.1,10.7
DeShawn Williams,9891,DI,DEN,15,3,,,0.3,,,0,0,0,,10,69.0,54.4,86.2,58.9,47.7,51.9,0,,0.0,0,0,0,0.0,0,1,295,6,2,0,0,0,0,0.0,
