player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Von Miller,6154,ED,BUF,11,0,0,4,81.8,4,33,286,98.7,18.2,52,4,9.3,8,315,311,45,0,81.5,3,19,144,98.7,23.6,34,12.5,7,157,155,29
Patrick Peterson,6157,CB,MIN,15,0,0,18,62.7,0,1,2,0.3,50.0,1,4,25.0,0,660,2,1,0,,0,0,0,0.0,,0,,0,299,0,0
J.J. Watt,6163,DI,ARZ,14,6,0,1,72.4,14,26,457,99.4,13.1,60,6,6.6,10,477,474,50,1,75.9,6,20,208,100.0,19.2,40,9.6,7,215,215,33
Robert Quinn,6166,ED,PHI,12,0,2,24,55.6,4,15,205,96.9,10.2,21,4,5.1,1,225,218,20,0,57.5,2,9,103,96.5,13.6,14,6.3,1,114,110,12
Cameron Jordan,6176,ED,NO,14,1,0,20,51.3,3,19,388,97.0,9.3,36,2,4.6,7,430,417,29,1,50.4,1,12,182,98.5,12.6,23,6.3,5,205,202,18
Cameron Heyward,6183,DI,PIT,15,1,0,25,78.8,9,33,415,100.0,19.0,79,1,7.2,9,434,434,51,0,79.3,7,22,240,100.0,21.3,51,9.4,8,251,251,37
Justin Houston,6222,ED,BLT,12,0,0,3,71.2,4,19,242,91.9,17.8,43,2,8.9,10,283,260,33,0,70.9,2,13,124,93.8,23.4,29,11.7,7,145,136,22
Lawrence Guy,6385,DI,NE,12,0,0,19,55.2,1,13,207,100.0,9.7,20,0,4.8,3,214,214,17,0,53.5,1,6,60,100.0,15.0,9,7.5,1,64,64,8
Chris Harris Jr.,6457,CB,NO,10,0,0,20,66.3,0,5,19,8.1,10.5,2,4,18.4,1,246,20,6,0,67.1,0,4,9,7.0,22.2,2,22.2,0,129,9,4
Josh Bynes,6503,LB,BLT,7,0,0,3,58.5,0,1,20,15.6,5.0,1,0,7.5,1,147,23,2,0,67.1,0,0,4,11.9,0.0,0,25.0,1,42,5,1
Nick Bellore,6515,FB,SEA,1,0,0,29,60.0,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Mario Addison,6558,ED,HST,10,1,0,13,60.7,1,15,171,99.4,10.5,18,0,5.8,2,176,175,18,1,64.6,1,7,80,100.0,13.8,11,6.3,1,81,81,9
Fletcher Cox,7018,DI,PHI,15,0,0,24,59.9,6,16,383,100.0,9.4,36,1,4.7,7,401,401,29,0,65.9,3,12,184,100.0,14.1,26,7.3,6,195,195,21
Michael Brockers,7020,DI,DET,6,1,0,11,55.2,1,1,60,100.0,5.0,3,0,1.7,0,61,61,2,0,47.8,0,0,14,100.0,0.0,0,0.0,0,15,15,0
Bruce Irvin,7021,ED,SEA,9,0,0,29,51.8,2,11,159,87.8,10.1,16,3,5.3,2,188,165,15,0,58.3,0,9,73,96.2,19.2,14,8.9,2,79,76,11
Melvin Ingram III,7024,ED,MIA,15,1,1,17,80.7,5,23,260,84.1,18.8,49,6,7.7,6,333,280,34,0,88.0,3,16,123,89.2,29.3,36,12.6,6,148,132,25
Chandler Jones,7027,ED,LV,15,2,1,23,60.4,10,32,444,93.1,13.1,58,2,5.9,5,507,472,47,0,67.9,4,18,181,94.7,20.4,37,8.8,5,206,195,27
Bobby Wagner,7050,LB,LA,15,0,0,26,80.5,2,11,103,18.4,19.4,20,1,12.1,6,572,105,19,0,84.2,2,6,39,17.8,30.8,12,20.5,4,230,41,12
Lavonte David,7060,LB,TB,15,0,0,30,69.1,0,2,44,7.8,9.1,4,2,9.1,3,599,47,5,0,66.0,0,2,19,7.9,15.8,3,10.5,1,239,19,3
Vinny Curry,7061,ED,NYJ,10,0,0,22,58.0,1,6,86,100.0,10.5,9,1,4.1,0,90,90,7,0,68.0,0,4,27,100.0,18.5,5,7.4,0,29,29,4
Demario Davis,7079,LB,NO,15,0,0,20,84.2,2,6,54,10.8,20.4,11,1,22.2,8,593,64,16,0,65.3,0,4,25,11.6,16.0,4,16.0,2,268,31,6
Akiem Hicks,7090,DI,TB,9,1,0,30,54.8,3,3,179,99.0,7.3,13,2,1.7,0,194,192,6,1,59.4,2,3,63,98.5,14.3,9,4.0,0,68,67,5
Rodney McLeod,7271,S,IND,15,0,0,14,60.6,0,2,10,2.1,10.0,1,2,10.0,0,516,11,2,0,52.0,0,1,2,0.9,0.0,0,25.0,0,234,2,1
Michael Thomas,7279,S,CIN,3,0,0,7,57.6,0,0,2,11.8,0.0,0,0,0.0,0,17,2,0,0,59.7,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Tashaun Gipson Sr.,7288,S,SF,15,0,0,28,59.3,0,1,8,1.3,25.0,2,0,18.8,1,612,8,2,0,64.6,0,0,4,1.4,25.0,1,25.0,1,293,4,1
Harrison Smith,7641,S,MIN,13,0,1,18,56.0,0,2,11,2.1,0.0,0,1,9.1,0,568,12,2,0,63.2,0,2,4,1.5,0.0,0,25.0,0,259,4,2
Johnathan Hankins,7830,DI,DAL,10,1,1,9,50.8,1,3,96,99.1,4.2,4,1,2.1,0,107,106,4,0,54.7,0,1,22,100.0,4.5,1,2.3,0,24,24,1
Jon Bostic,7831,LB,WAS,9,0,0,32,50.6,0,1,10,6.7,0.0,0,0,5.0,0,150,10,1,0,53.1,0,0,4,7.5,0.0,0,0.0,0,53,4,0
Jamie Collins Sr.,7833,LB,NE,3,0,0,19,56.1,0,0,3,23.1,0.0,0,0,0.0,0,13,3,0,0,,0,0,0,0.0,,0,,0,1,0,0
Tyrann Mathieu,7850,S,NO,15,0,0,20,71.0,1,2,14,3.0,14.3,2,2,17.9,1,591,18,4,0,74.1,1,1,8,3.4,0.0,0,12.5,0,268,9,2
John Jenkins,7863,DI,MIA,14,0,0,17,64.1,0,9,119,99.2,10.1,12,1,3.8,0,124,123,9,0,73.8,0,5,34,100.0,20.6,7,7.4,0,35,35,5
Logan Ryan,7864,S,TB,8,0,0,30,53.2,0,1,6,2.6,0.0,0,0,8.3,0,266,7,1,0,,0,0,0,0.0,,0,,0,126,0,0
Duron Harmon,7872,S,LV,15,1,0,23,56.0,0,2,20,3.4,5.0,1,0,5.0,0,588,20,2,0,54.0,0,2,3,1.3,33.3,1,33.3,0,230,3,2
Brandon Williams,7875,DI,KC,3,0,0,16,61.6,1,1,26,96.4,7.7,2,0,3.8,0,28,27,2,0,55.6,1,0,5,100.0,20.0,1,10.0,0,5,5,1
Akeem Spence,7882,DI,SF,7,0,0,28,46.3,0,3,69,98.7,4.3,3,0,2.2,0,77,76,3,0,48.5,0,2,22,100.0,9.1,2,4.5,0,25,25,2
William Gholston,7908,DI,TB,15,0,0,30,58.5,3,4,183,99.0,7.1,13,1,1.9,0,193,191,7,0,57.9,0,1,46,100.0,8.7,4,1.1,0,48,48,1
Steven Means,7929,ED,BLT,1,0,0,3,65.1,0,1,17,94.7,11.8,2,0,2.9,0,19,18,1,0,66.6,0,0,8,100.0,12.5,1,0.0,0,9,9,0
A.J. Klein,7930,LB,BUF,4,0,0,4,60.7,0,1,7,11.9,14.3,1,0,7.1,0,59,7,1,0,55.3,0,0,2,9.5,0.0,0,0.0,0,21,2,0
Micah Hyde,7941,S,BUF,2,0,0,4,59.1,0,0,1,1.4,0.0,0,0,0.0,0,71,1,0,0,,0,0,0,0.0,,0,,0,38,0,0
Jordan Poyer,8000,S,BUF,11,0,0,4,56.1,0,0,14,3.4,7.1,1,0,0.0,0,443,15,0,0,52.5,0,0,5,2.6,0.0,0,0.0,0,196,5,0
Nick Williams,8006,DI,NYG,8,2,0,21,52.7,1,6,117,99.2,5.1,6,0,3.0,0,123,122,7,1,64.6,1,4,24,96.2,20.8,5,10.4,0,26,25,5
Tony Jefferson,8361,S,NYG,7,0,0,21,45.2,0,2,30,28.3,3.3,1,0,3.3,0,113,32,2,0,47.9,0,2,17,27.5,5.9,1,5.9,0,69,19,2
Brandon Copeland,8378,ED,BLT,3,0,0,3,53.4,0,2,33,94.3,12.1,4,0,6.1,1,35,33,3,0,57.7,0,2,18,100.0,22.2,4,11.1,1,18,18,3
Chris Banjo,8419,S,ARZ,9,0,0,1,58.7,0,0,1,3.8,0.0,0,0,0.0,0,26,1,0,0,58.7,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Nickell Robey-Coleman,8483,CB,LV,1,0,0,23,52.4,0,0,3,27.3,0.0,0,0,0.0,0,11,3,0,0,54.4,0,0,2,33.3,0.0,0,0.0,0,6,2,0
Mike Purcell,8530,DI,DEN,15,0,0,10,59.6,1,6,188,100.0,8.5,16,1,2.4,1,208,208,8,0,65.5,1,4,60,100.0,16.7,10,4.2,0,69,69,5
Jadeveon Clowney,8636,ED,CLV,11,3,0,8,71.3,1,22,257,98.6,13.6,35,2,5.6,3,281,277,26,0,76.8,0,13,96,100.0,18.8,18,8.9,2,106,106,15
Khalil Mack,8640,ED,LAC,15,2,2,27,69.7,4,40,410,92.0,14.9,61,2,7.3,8,473,435,52,1,69.4,3,24,199,95.1,19.6,39,9.8,6,225,214,33
Anthony Barr,8644,LB,DAL,12,0,0,9,63.4,2,4,33,11.9,15.2,5,2,12.1,1,295,35,7,0,71.1,1,2,15,12.9,20.0,3,10.0,0,124,16,3
Aaron Donald,8648,DI,LA,11,2,0,26,90.7,7,28,383,100.0,19.1,73,2,5.9,5,396,396,40,1,90.1,4,16,140,100.0,22.1,31,10.0,4,148,148,24
Kyle Fuller,8649,CB,BLT,1,0,0,3,59.1,0,0,1,1.6,0.0,0,1,0.0,0,62,1,0,0,,0,0,0,0.0,,0,,0,31,0,0
C.J. Mosley,8652,LB,NYJ,15,0,0,22,62.0,1,2,29,5.8,13.8,4,4,12.1,2,588,34,5,0,50.7,0,2,14,7.5,7.1,1,14.3,1,241,18,3
Jimmie Ward,8665,S,SF,9,0,1,28,54.3,1,0,11,3.4,9.1,1,1,4.5,0,323,11,1,0,63.2,1,0,4,2.5,25.0,1,12.5,0,163,4,1
Bradley Roby,8666,CB,NO,11,0,0,20,71.2,0,2,6,2.1,0.0,0,3,16.7,0,339,7,2,0,59.0,0,0,1,0.6,0.0,0,0.0,0,158,1,0
Demarcus Lawrence,8669,ED,DAL,15,0,1,9,70.2,7,37,361,97.4,13.9,50,2,7.8,6,388,378,50,0,72.9,4,20,166,98.3,18.1,30,9.0,3,174,171,27
Kyle Van Noy,8675,ED,LAC,15,0,0,27,54.4,5,18,285,75.1,10.9,31,2,5.1,3,401,301,26,0,48.4,2,11,141,83.0,12.1,17,5.3,1,182,151,14
Lamarcus Joyner,8676,S,NYJ,13,0,0,22,82.5,2,1,9,1.7,33.3,3,3,16.7,0,518,9,3,0,56.5,0,0,2,1.0,0.0,0,0.0,0,209,2,0
Jeremiah Attaochu,8685,ED,LAC,3,0,0,27,62.7,0,1,5,100.0,20.0,1,0,10.0,0,5,5,1,0,54.6,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Christian Kirksey,8706,LB,HST,15,0,0,13,82.1,3,10,45,9.5,22.2,10,0,23.3,4,526,50,17,0,90.3,1,3,17,8.7,29.4,5,35.3,4,206,18,8
Justin Ellis,8742,DI,NYG,15,0,0,21,47.9,0,1,129,99.3,1.6,2,0,1.2,1,139,138,2,0,48.8,0,0,29,97.1,0.0,0,0.0,0,34,33,0
DaQuan Jones,8747,DI,BUF,15,0,1,4,73.6,8,16,352,100.0,12.5,44,2,4.8,5,383,383,29,0,79.3,5,13,163,100.0,20.2,33,8.0,4,178,178,22
Dontae Johnson,8764,CB,SF,1,0,0,28,53.8,0,0,2,20.0,0.0,0,0,0.0,0,10,2,0,0,59.5,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Kevin Pierre-Louis,8767,LB,HST,2,0,0,13,68.0,0,1,2,9.5,0.0,0,1,25.0,0,21,2,1,0,,0,0,0,0.0,,0,,0,6,0,0
Brent Urban,8769,DI,BLT,14,2,0,3,53.8,0,5,120,98.5,4.2,5,0,2.9,1,132,130,6,1,53.6,0,1,36,100.0,2.8,1,1.4,0,39,39,1
Devon Kennard,8809,ED,BLT,7,0,0,3,54.1,2,2,62,88.2,8.1,5,0,3.2,0,76,67,4,0,61.1,1,1,19,100.0,15.8,3,5.3,0,21,21,2
T.J. Carrie,8853,CB,CAR,3,0,0,5,49.0,0,1,7,19.4,0.0,0,0,7.1,0,36,7,1,0,49.4,0,1,6,21.4,0.0,0,8.3,0,28,6,1
Shelby Harris,8869,DI,SEA,12,1,0,29,62.3,3,21,283,100.0,11.0,31,0,4.9,2,295,295,26,1,66.6,3,17,159,100.0,15.1,24,7.5,2,166,166,22
Denico Autry,8982,ED,TEN,11,3,1,31,75.7,11,32,336,97.0,17.6,59,2,8.8,8,371,360,51,1,85.8,10,24,185,97.6,25.9,48,13.0,7,205,200,41
Shaquil Barrett,9000,ED,TB,8,0,0,30,65.1,4,15,200,85.8,16.5,33,1,6.3,3,246,211,22,0,66.5,1,11,89,88.6,24.7,22,10.1,3,105,93,15
Christian Jones,9020,ED,SEA,2,0,0,29,40.5,0,1,4,50.0,0.0,0,0,12.5,0,8,4,1,0,,0,0,0,0.0,,0,,0,2,0,0
Kerry Hyder,9045,DI,SF,14,1,0,28,58.1,2,9,203,100.0,8.9,18,0,3.2,1,211,211,12,0,66.7,2,7,93,100.0,15.1,14,4.8,0,96,96,9
Adrian Phillips,9177,S,NE,15,0,0,19,57.4,1,2,8,1.9,37.5,3,0,18.8,0,423,8,3,0,51.6,0,1,4,1.8,25.0,1,12.5,0,217,4,1
Joe Thomas,9272,LB,CHI,11,2,0,6,71.9,0,0,16,13.8,6.3,1,0,6.3,1,123,17,1,0,63.5,0,0,6,17.1,16.7,1,16.7,1,35,6,1
Mike Pennel,9316,DI,CHI,15,2,0,6,58.0,2,2,122,99.3,4.1,5,1,1.6,0,138,137,4,1,63.4,1,2,31,100.0,9.7,3,4.8,0,35,35,3
K'Waun Williams,9332,CB,DEN,12,0,0,10,64.3,1,5,27,6.8,14.8,4,3,14.8,1,399,27,7,0,62.3,0,3,12,5.8,25.0,3,20.8,1,206,12,4
Dante Fowler Jr.,9436,ED,DAL,15,2,0,9,69.7,3,23,196,96.3,13.8,27,5,9.2,5,215,207,31,1,79.0,2,16,96,94.4,21.9,21,13.5,4,107,101,22
Leonard Williams,9439,DI,NYG,11,0,0,21,75.1,11,17,316,100.0,14.6,46,3,5.7,4,336,336,32,0,86.5,8,10,124,100.0,22.6,28,9.7,3,136,136,21
Danny Shelton,9445,DI,KC,1,0,0,16,57.2,0,0,4,66.7,0.0,0,0,0.0,0,6,4,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Arik Armstead,9450,DI,SF,7,0,0,28,62.5,4,14,173,100.0,12.1,21,0,5.2,0,182,182,18,0,68.1,4,12,92,100.0,18.5,17,8.7,0,95,95,16
Marcus Peters,9451,CB,BLT,13,0,1,3,78.3,0,1,2,0.4,100.0,2,6,75.0,1,503,2,2,0,58.5,0,0,1,0.5,0.0,0,0.0,0,219,1,0
Bud Dupree,9455,ED,TEN,11,0,0,31,60.0,4,21,278,92.5,10.8,30,2,5.9,4,318,294,29,0,61.4,3,11,135,90.4,12.6,17,7.4,3,157,142,17
Shaq Thompson,9458,LB,CAR,15,0,0,5,48.0,2,4,55,10.2,7.3,4,0,7.3,1,577,59,7,0,52.9,0,2,24,10.1,8.3,2,8.3,1,257,26,3
Landon Collins,9466,S,NYG,4,0,0,21,63.3,0,0,15,19.0,6.7,1,0,6.7,1,79,15,1,0,60.4,0,0,7,14.6,0.0,0,14.3,1,48,7,1
Mario Edwards Jr.,9468,ED,TEN,11,1,1,31,55.2,8,21,267,97.6,12.7,34,4,6.6,3,294,287,32,0,59.7,7,18,154,100.0,18.8,29,9.4,2,169,169,27
Preston Smith,9471,ED,GB,15,1,0,12,65.3,12,17,347,92.4,13.5,47,1,7.1,10,395,365,39,0,71.2,8,9,148,94.1,19.6,29,9.1,5,169,159,22
Eric Kendricks,9478,LB,MIN,15,1,1,18,62.4,1,7,38,6.3,7.9,3,3,13.2,1,651,41,9,1,62.9,0,5,24,8.8,12.5,3,14.6,1,296,26,6
Eric Rowe,9480,S,MIA,12,0,0,17,70.4,0,2,12,3.9,25.0,3,0,25.0,2,335,13,4,0,67.8,0,0,3,2.2,33.3,1,33.3,1,139,3,1
Denzel Perryman,9481,LB,LV,12,0,0,23,65.7,4,4,62,20.4,6.5,4,0,8.1,1,323,66,9,0,64.0,1,4,22,18.3,13.6,3,11.4,0,126,23,5
Ronald Darby,9483,CB,DEN,5,0,0,10,60.0,0,0,1,0.6,0.0,0,1,0.0,0,173,1,0,0,,0,0,0,0.0,,0,,0,85,0,0
Jordan Phillips,9485,DI,BUF,11,2,0,4,60.1,4,13,214,99.6,8.9,19,3,4.9,2,224,223,19,2,65.9,3,8,112,100.0,11.6,13,6.7,2,119,119,13
Markus Golden,9491,ED,ARZ,15,0,0,1,61.7,17,21,411,92.3,15.1,62,1,5.4,3,466,430,41,0,66.8,11,17,183,94.5,23.0,42,8.7,2,201,190,30
Randy Gregory,9493,ED,DEN,6,0,0,10,76.2,6,12,108,88.4,20.4,22,3,10.2,2,129,114,20,0,69.8,2,9,56,92.4,21.4,12,11.6,1,66,61,12
Frank Clark,9496,ED,KC,13,0,1,16,63.2,7,26,397,96.4,13.6,54,4,5.7,6,439,423,39,0,67.5,6,17,189,96.7,18.5,35,7.1,2,211,204,25
P.J. Williams,9511,S,NO,9,0,0,20,77.3,0,1,4,2.2,0.0,0,0,12.5,0,178,4,1,0,,0,0,0,0.0,,0,,0,83,0,0
Jordan Hicks,9517,LB,MIN,15,2,0,18,73.2,2,9,44,8.0,15.9,7,0,17.0,2,573,46,13,1,64.1,2,5,19,7.5,21.1,4,18.4,0,255,19,7
Danielle Hunter,9521,ED,MIN,15,2,1,18,78.3,9,43,510,94.9,18.2,93,2,7.5,12,568,539,64,0,76.7,6,28,257,98.2,22.2,57,10.1,9,272,267,43
Carl Davis,9523,DI,NE,14,0,0,19,64.8,0,4,92,100.0,6.5,6,3,2.2,0,96,96,4,0,59.2,0,2,23,100.0,8.7,2,4.3,0,26,26,2
Henry Anderson,9526,ED,CAR,9,0,0,5,53.6,1,4,71,98.7,7.0,5,0,3.5,0,76,75,5,0,56.1,0,2,26,100.0,11.5,3,3.8,0,28,28,2
Steven Nelson,9531,CB,HST,14,0,0,13,91.1,0,0,1,0.2,0.0,0,1,100.0,1,454,1,1,0,91.1,0,0,1,0.6,0.0,0,100.0,1,171,1,1
Angelo Blackson,9533,DI,CHI,14,0,0,6,52.4,1,4,182,99.5,4.9,9,1,1.4,0,197,196,5,0,51.8,1,4,76,100.0,7.9,6,3.3,0,82,82,5
Trey Flowers,9534,ED,MIA,4,0,0,17,72.4,1,7,44,100.0,18.2,8,0,9.1,0,46,46,8,0,61.2,1,4,21,100.0,19.0,4,11.9,0,22,22,5
Za'Darius Smith,9555,ED,MIN,15,3,0,18,85.6,15,53,453,93.9,22.3,101,5,9.7,10,511,480,78,3,88.4,9,37,236,97.6,27.1,64,13.1,8,250,244,54
Kwon Alexander,9557,LB,NYJ,15,0,0,22,75.4,1,3,17,7.1,17.6,3,0,17.6,1,253,18,5,0,60.9,1,1,6,6.6,0.0,0,16.7,0,91,6,2
Damien Wilson,9560,LB,CAR,10,0,0,5,71.6,0,1,8,11.0,12.5,1,1,31.3,2,73,8,3,0,56.6,0,0,2,13.3,0.0,0,0.0,0,15,2,0
Grady Jarrett,9570,DI,ATL,15,1,1,2,74.9,7,26,411,99.8,12.2,50,3,5.7,7,429,428,40,0,78.4,5,16,197,100.0,17.8,35,8.4,6,206,206,27
Adrian Amos,9575,S,GB,15,0,0,12,61.1,2,2,9,1.9,22.2,2,3,33.3,1,469,9,5,0,56.2,0,0,2,1.1,0.0,0,0.0,0,186,2,0
Bobby McCain,9578,S,WAS,15,0,0,32,60.9,1,2,15,2.8,0.0,0,1,10.0,0,534,15,3,0,62.6,1,1,7,2.9,0.0,0,14.3,0,238,7,2
Tyeler Davison,9587,DI,LAC,6,0,0,27,56.3,0,1,15,100.0,13.3,2,0,3.3,0,18,18,1,0,54.5,0,1,4,100.0,25.0,1,12.5,0,5,5,1
David Mayo,9602,LB,WAS,7,0,0,32,59.1,0,1,1,2.2,0.0,0,0,50.0,0,45,1,1,0,,0,0,0,0.0,,0,,0,14,0,0
Quandre Diggs,9633,S,SEA,15,0,0,29,60.4,1,1,5,0.9,20.0,1,2,20.0,0,573,5,2,0,58.4,0,0,1,0.4,0.0,0,0.0,0,274,1,0
Christian Ringo,9643,DI,NO,2,0,0,20,65.4,0,0,14,100.0,14.3,2,0,0.0,0,15,15,0,0,65.5,0,0,5,100.0,20.0,1,0.0,0,5,5,0
Christian Covington,9649,DI,LAC,4,0,0,27,56.6,0,3,51,98.1,7.8,4,0,2.9,0,52,51,3,0,66.7,0,1,10,90.9,20.0,2,5.0,0,11,10,1
Rakeem Nunez-Roches,9650,DI,TB,15,0,0,30,55.0,1,5,240,97.3,5.0,12,3,2.1,2,259,252,8,0,65.6,1,4,76,100.0,10.5,8,5.9,2,78,78,7
Troy Hill,9881,CB,LA,10,1,0,26,70.6,0,0,6,1.7,0.0,0,2,0.0,0,354,6,0,0,,0,0,0,0.0,,0,,0,147,0,0
DeShawn Williams,9891,DI,DEN,15,3,0,10,58.9,3,7,274,99.7,7.3,20,0,3.6,5,295,294,15,1,62.4,3,4,106,99.1,12.3,13,7.1,4,116,115,11
Dean Marlowe,9966,S,BUF,5,0,0,4,58.0,0,0,3,3.9,0.0,0,1,0.0,0,76,3,0,0,,0,0,0,0.0,,0,,0,30,0,0
Alex Singleton,9994,LB,DEN,13,2,0,10,70.1,3,9,58,15.5,17.2,10,2,10.3,0,401,62,12,1,74.6,3,3,31,19.0,22.6,7,9.7,0,179,34,6
Bryce Callahan,10000,CB,LAC,14,0,0,27,60.3,2,4,15,4.1,20.0,3,2,20.0,0,391,16,6,0,59.2,1,2,6,2.8,33.3,2,25.0,0,215,6,3
T.Y. McGill,10156,DI,SF,7,0,0,28,58.4,1,5,76,98.7,9.2,7,1,3.9,0,78,77,6,0,57.0,0,3,28,100.0,10.7,3,5.4,0,28,28,3
Efe Obada,10235,ED,WAS,15,2,0,32,59.7,6,13,164,98.9,14.0,23,1,7.6,3,182,180,22,1,59.9,2,10,63,100.0,22.2,14,11.1,1,70,70,13
Erik Harris,10346,S,ATL,2,0,0,2,59.6,0,0,2,11.1,0.0,0,0,0.0,0,18,2,0,0,,0,0,0,0.0,,0,,0,5,0,0
Joey Bosa,10637,ED,LAC,3,0,1,27,85.5,2,6,75,97.6,25.3,19,1,8.0,2,82,80,10,0,65.1,1,6,40,97.7,22.5,9,8.8,0,44,43,7
Jalen Ramsey,10639,CB,LA,15,2,1,26,91.3,0,4,17,3.0,11.8,2,5,23.5,2,573,17,6,0,82.7,0,2,7,3.0,14.3,1,42.9,2,230,7,4
DeForest Buckner,10641,DI,IND,15,3,0,14,73.3,9,28,433,99.8,13.6,59,3,6.4,9,461,460,46,2,77.0,7,19,209,100.0,18.2,38,9.6,7,223,223,33
Leonard Floyd,10643,ED,LA,15,0,2,26,65.9,9,28,410,86.1,14.9,61,2,6.5,8,496,427,45,0,59.6,6,13,164,87.6,15.9,26,8.8,5,201,176,24
Eli Apple,10644,CB,CIN,14,0,1,7,64.3,0,1,3,0.6,33.3,1,4,16.7,0,538,3,1,0,,0,0,0,0.0,,0,,0,245,0,0
Sheldon Rankins,10646,DI,NYJ,13,0,0,22,69.4,4,15,265,97.9,9.4,25,0,5.1,4,282,276,23,0,76.9,2,12,93,100.0,19.4,18,11.8,4,99,99,18
Keanu Neal,10651,S,TB,13,0,1,30,68.5,3,2,22,7.2,13.6,3,5,15.9,1,320,23,6,0,71.4,0,1,8,6.8,12.5,1,18.8,1,132,9,2
Shaq Lawson,10653,ED,BUF,14,1,0,4,64.1,5,10,235,96.5,11.5,27,3,4.9,4,259,250,19,0,62.0,2,7,102,95.7,14.7,15,6.4,2,116,111,11
William Jackson III,10658,CB,WAS,4,0,0,32,84.3,0,2,2,1.6,50.0,1,4,50.0,0,129,2,2,0,,0,0,0,0.0,,0,,0,68,0,0
Kenny Clark,10661,DI,GB,15,0,0,12,70.4,6,29,379,100.0,13.7,52,3,5.7,4,400,400,39,0,69.2,4,19,155,100.0,18.1,28,9.4,3,166,166,26
