player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Keith Smith,9302,FB,ATL,1,0,,0,0,2,,59.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
Mike Pennel,9316,DI,CHI,16,5,2.0,0,0,6,68.1,51.4,66.0,58.5,42.0,60.1,7.1,2,1,179,182,10.1,18,21
K'Waun Williams,9332,CB,DEN,13,4,8.0,0,0,10,70.2,70.2,52.5,61.5,69.8,45.7,7.7,1,3,141,153,0.7,1,8
Dante Fowler Jr.,9436,ED,DAL,15,2,2.9,0,0,9,76.7,62.2,3.9,76.3,41.0,51.5,15.8,3,5,96,98,7.3,7,14
Leonard Williams,9439,DI,NYG,12,8,2.2,0,1,21,64.0,77.9,52.2,74.8,72.0,43.7,10.5,4,3,240,251,7.5,18,26
Danny Shelton,9445,DI,KC,1,0,,0,0,16,58.0,47.6,72.8,57.2,57.6,,,0,0,3,3,0.0,0,0
Arik Armstead,9450,DI,SF,8,3,2.7,0,0,28,59.5,63.7,85.3,62.3,60.0,73.9,0.0,0,0,108,111,3.7,4,7
Marcus Peters,9451,CB,BLT,13,4,3.9,1,0,3,69.5,67.7,34.4,78.3,57.0,52.2,31.6,6,6,228,231,2.2,5,9
Bud Dupree,9455,ED,TEN,11,4,-0.5,0,0,31,47.1,58.2,53.8,60.0,61.8,51.1,23.1,3,2,129,135,4.7,6,6
Shaq Thompson,9458,LB,CAR,16,21,4.6,0,0,5,55.3,70.9,87.8,49.6,89.9,55.9,9.6,8,0,392,399,7.4,29,54
Landon Collins,9466,S,NYG,4,2,1.7,0,0,21,90.0,79.7,78.3,61.6,39.1,48.8,16.7,1,0,21,21,14.3,3,3
Mario Edwards Jr.,9468,ED,TEN,12,3,0.4,1,0,31,52.6,56.7,31.9,55.1,72.1,61.6,7.1,1,4,97,105,10.3,10,10
Preston Smith,9471,ED,GB,16,9,3.5,0,0,12,59.5,68.0,77.8,64.7,65.8,46.0,17.6,9,1,335,345,6.0,20,33
Eric Kendricks,9478,LB,MIN,16,32,3.4,1,0,18,45.7,59.8,47.2,61.6,79.1,66.0,7.6,6,3,386,392,5.7,22,41
Eric Rowe,9480,S,MIA,12,3,5.9,0,0,17,49.5,55.7,82.2,70.4,69.5,67.0,13.3,2,0,160,163,1.3,2,10
Denzel Perryman,9481,LB,LV,12,10,3.5,0,0,23,61.4,74.2,82.6,65.7,80.5,54.4,13.8,9,0,231,232,10.8,25,46
Ronald Darby,9483,CB,DEN,5,1,8.8,0,1,10,66.3,71.1,82.5,60.0,86.5,54.9,14.3,1,1,102,107,2.0,2,5
Jordan Phillips,9485,DI,BUF,11,5,1.3,0,0,4,58.4,54.3,25.9,60.1,56.3,27.3,15.8,3,3,102,104,8.8,9,11
Markus Golden,9491,ED,ARZ,16,15,1.8,0,0,1,70.3,67.7,68.2,62.7,67.2,67.8,5.9,2,2,243,246,4.9,12,17
Randy Gregory,9493,ED,DEN,6,3,5.7,0,0,10,81.9,76.9,20.6,76.2,64.5,59.4,0.0,0,3,56,58,5.4,3,6
Frank Clark,9496,ED,KC,14,3,2.0,1,0,16,79.8,67.0,49.4,63.1,60.3,34.2,13.8,4,4,217,224,7.4,16,22
P.J. Williams,9511,S,NO,9,4,11.8,0,0,20,64.5,63.9,84.7,77.3,53.0,79.4,9.1,1,0,94,99,1.1,1,6
Jordan Hicks,9517,LB,MIN,16,16,4.1,0,0,18,52.8,66.0,84.6,72.1,77.8,77.6,5.3,4,0,318,323,10.1,32,55
Danielle Hunter,9521,ED,MIN,16,9,3.0,1,0,18,84.7,85.5,84.3,77.9,72.5,59.5,11.4,5,2,289,295,7.3,21,30
Carl Davis,9523,DI,NE,15,4,0.8,0,0,19,60.0,47.7,5.6,67.1,47.3,29.4,20.0,2,3,104,105,2.9,3,4
Henry Anderson,9526,ED,CAR,10,3,1.8,0,0,5,71.7,68.0,85.4,51.7,72.7,77.7,0.0,0,0,86,88,10.5,9,12
Steven Nelson,9531,CB,HST,15,8,7.8,0,0,13,72.0,66.7,89.7,91.1,39.2,42.1,35.5,11,1,459,469,0.7,3,12
Angelo Blackson,9533,DI,CHI,15,6,1.6,0,0,6,66.1,35.2,68.2,51.7,30.3,28.2,20.0,5,1,180,182,6.7,12,14
Trey Flowers,9534,ED,MIA,3,1,,0,0,17,60.0,78.0,79.5,72.4,69.1,25.0,50.0,1,0,18,18,0.0,0,0
Za'Darius Smith,9555,ED,MIN,16,6,1.5,0,1,18,51.9,82.2,34.0,84.7,70.0,59.3,9.1,3,5,238,242,7.1,17,24
Kwon Alexander,9557,LB,NYJ,16,4,3.3,0,0,22,53.6,63.1,79.4,74.1,69.5,61.3,10.7,3,0,259,267,4.6,12,21
Damien Wilson,9560,LB,CAR,10,7,4.6,0,0,5,57.2,57.1,79.5,69.8,55.6,66.1,12.5,3,1,127,129,5.5,7,14
Grady Jarrett,9570,DI,ATL,16,14,3.5,1,0,2,63.3,69.9,70.1,75.2,58.1,46.9,8.7,4,3,342,353,5.0,17,28
Adrian Amos,9575,S,GB,16,12,8.6,0,0,12,49.8,55.2,61.3,61.1,66.9,70.6,10.9,6,3,398,412,2.8,11,37
Bobby McCain,9578,S,WAS,16,10,9.0,0,0,32,69.0,60.8,87.5,58.2,34.0,56.3,27.0,10,1,337,346,1.5,5,17
Tyeler Davison,9587,DI,LAC,4,0,1.0,0,0,27,,40.6,76.4,56.3,39.4,67.3,0.0,0,0,16,16,6.3,1,1
David Mayo,9602,LB,WAS,8,4,5.7,0,0,32,42.9,45.6,80.0,73.8,52.6,62.8,7.1,1,0,77,79,5.2,4,9
Quandre Diggs,9633,S,SEA,16,8,7.2,0,0,29,68.2,68.3,68.1,60.4,67.9,61.0,16.7,7,2,463,471,1.3,6,27
Christian Ringo,9643,DI,NO,2,0,,0,0,20,,30.0,76.6,65.4,28.1,22.7,100.0,1,0,18,18,0.0,0,0
Christian Covington,9649,DI,LAC,4,5,4.2,0,0,27,62.3,34.7,80.9,56.6,30.0,29.6,21.4,3,0,69,71,4.3,3,6
Rakeem Nunez-Roches,9650,DI,TB,16,8,2.2,0,0,30,63.0,56.1,58.5,54.4,57.7,61.9,6.7,2,3,238,245,5.5,13,20
Neville Hewitt,9836,LB,HST,3,0,-1.0,0,0,13,49.0,67.3,73.7,,79.0,78.3,0.0,0,0,15,15,13.3,2,2
Troy Hill,9881,CB,LA,11,9,4.2,0,0,26,59.5,64.8,85.3,70.6,78.6,67.8,10.7,3,2,237,248,3.8,9,16
DeShawn Williams,9891,DI,DEN,16,8,2.7,0,0,10,69.0,56.7,86.5,58.6,51.3,54.3,12.1,4,0,226,239,7.5,17,21
Justin Coleman,9892,CB,SEA,1,1,5.0,0,0,29,56.9,59.3,76.4,,69.5,37.7,0.0,0,0,11,11,9.1,1,1
Dean Marlowe,9966,S,BUF,6,1,7.0,0,0,4,48.0,43.5,0.0,58.0,53.9,49.9,33.3,1,1,62,65,0.0,0,1
Alex Singleton,9994,LB,DEN,14,21,3.6,0,0,10,73.1,79.0,32.2,71.4,80.6,74.6,9.0,7,2,254,274,12.6,32,50
Bryce Callahan,10000,CB,LAC,15,5,6.1,0,0,27,67.4,64.2,84.0,58.2,47.2,50.5,23.5,4,2,176,178,2.8,5,8
T.Y. McGill,10156,DI,SF,8,3,0.6,0,0,28,59.5,49.0,44.5,60.3,47.0,26.5,20.0,2,1,67,67,7.5,5,5
Efe Obada,10235,ED,WAS,16,6,3.3,0,0,32,61.1,56.8,72.1,58.3,54.5,28.0,21.7,5,2,152,155,5.9,9,12
Erik Harris,10346,S,ATL,3,0,1.0,0,0,2,44.6,51.5,94.4,59.6,66.9,78.6,0.0,0,0,15,15,6.7,1,1
Joey Bosa,10637,ED,LAC,4,1,2.0,1,0,27,48.4,84.3,45.9,86.6,70.1,77.0,0.0,0,1,47,47,8.5,4,5
Jalen Ramsey,10639,CB,LA,16,13,5.9,1,2,26,74.2,83.4,67.5,91.2,91.8,70.8,12.1,4,5,384,403,2.3,9,16
DeForest Buckner,10641,DI,IND,16,17,1.9,0,0,14,68.8,79.1,60.2,74.3,71.0,66.4,1.8,1,3,326,337,9.5,31,38
Leonard Floyd,10643,ED,LA,16,17,2.5,2,0,26,68.7,68.9,72.1,65.6,64.6,70.2,7.5,3,2,324,341,3.4,11,20
Eli Apple,10644,CB,CIN,14,5,4.8,1,0,7,53.1,54.4,62.5,64.3,60.3,38.2,23.5,4,4,285,292,1.8,5,8
Sheldon Rankins,10646,DI,NYJ,14,7,2.7,0,0,22,63.0,75.7,86.8,68.1,70.6,55.7,7.3,3,0,225,230,8.9,20,31
Keanu Neal,10651,S,TB,11,12,5.0,1,0,30,62.3,57.0,0.0,68.5,54.5,50.3,13.3,6,5,220,224,6.4,14,27
Shaq Lawson,10653,ED,BUF,14,5,1.4,0,0,4,66.4,61.3,46.3,64.1,58.0,62.7,4.5,1,3,162,168,6.2,10,16
William Jackson III,10658,CB,WAS,4,1,7.3,0,0,32,48.9,49.6,9.2,84.3,52.3,61.0,20.0,1,4,72,75,1.4,1,3
Artie Burns,10659,CB,SEA,1,0,,0,0,29,64.4,69.5,73.8,,67.9,,,0,0,11,11,0.0,0,0
Kenny Clark,10661,DI,GB,16,13,2.9,0,0,12,64.0,64.6,57.9,75.5,51.3,51.9,4.5,2,3,318,327,4.1,13,29
Vernon Butler,10664,DI,NYG,1,2,4.5,0,0,21,,47.7,73.4,57.5,50.5,70.8,0.0,0,0,7,9,14.3,1,2
Emmanuel Ogbah,10666,ED,MIA,9,4,2.3,0,0,17,60.0,52.1,50.8,54.5,54.9,65.3,0.0,0,2,102,102,4.9,5,8
Jaylon Smith,10668,LB,NYG,13,21,4.9,0,0,21,44.9,56.0,85.1,72.0,62.7,81.0,4.5,3,0,303,317,7.3,22,43
Myles Jack,10670,LB,PIT,14,22,4.1,1,0,25,55.0,53.0,55.2,63.7,51.8,75.6,6.3,4,2,289,295,5.9,17,38
Chris Jones,10671,DI,KC,16,5,2.1,1,1,16,64.0,91.8,53.4,92.0,76.7,56.3,3.8,1,5,276,285,4.7,13,20
Xavien Howard,10672,CB,MIA,14,2,7.0,1,0,17,55.3,58.2,43.5,55.5,82.3,43.4,12.5,1,7,288,297,0.3,1,5
Reggie Ragland,10675,LB,CLV,3,5,4.2,0,0,8,66.6,90.6,76.3,,87.4,83.7,0.0,0,0,50,50,6.0,3,6
Austin Johnson,10677,DI,LAC,8,1,2.7,0,0,27,60.0,55.9,62.0,62.0,52.4,32.1,15.4,4,1,123,125,11.4,14,21
Jihad Ward,10678,ED,NYG,16,6,2.3,0,0,21,38.5,43.7,53.2,50.2,53.7,61.0,8.8,3,3,246,255,8.1,20,25
A'Shawn Robinson,10680,DI,LA,10,9,2.7,0,0,26,60.8,64.4,85.3,52.3,68.7,54.8,7.9,3,0,171,177,10.5,18,26
Jarran Reed,10683,DI,GB,16,14,3.1,1,1,12,63.1,61.7,75.8,60.6,59.0,49.7,5.9,3,1,279,290,8.2,23,34
Deion Jones,10686,LB,CLV,9,5,3.3,0,0,8,53.7,47.5,83.1,69.5,38.0,47.0,21.7,5,0,128,128,6.3,8,13
Mackensie Alexander,10688,CB,DAL,1,0,,0,0,9,52.1,53.7,72.2,,60.6,73.0,,0,0,7,7,0.0,0,0
Vonn Bell,10695,S,CIN,15,8,7.3,0,1,7,61.7,63.7,86.1,65.8,63.2,50.4,18.4,7,0,351,360,2.3,8,23
James Bradberry,10696,CB,PHI,16,1,5.4,0,0,24,79.3,73.4,88.2,,40.0,41.0,31.3,5,2,377,383,1.6,6,10
Adam Gotsis,10697,DI,JAX,14,7,0.8,0,0,15,57.0,66.4,84.2,71.9,58.0,44.4,13.3,2,0,124,129,4.0,5,6
Kevin Byard,10698,S,TEN,16,11,10.3,0,0,31,79.2,78.3,64.2,62.7,77.6,90.5,7.7,3,1,327,343,2.4,8,25
Carl Nassib,10699,ED,TB,13,3,2.3,0,0,30,60.2,67.7,63.4,64.5,67.2,55.4,10.5,2,1,121,121,9.9,12,14
Maliek Collins,10701,DI,HST,14,6,1.1,1,0,13,66.3,67.1,34.5,75.5,56.2,48.2,8.6,3,4,233,237,9.0,21,26
Yannick Ngakoue,10703,ED,IND,15,3,1.7,0,0,14,57.3,51.4,84.9,56.9,43.7,42.7,21.1,4,1,287,296,3.5,10,12
Jonathan Bullard,10706,DI,MIN,11,5,1.8,0,0,18,62.7,58.0,41.8,50.4,65.3,76.7,0.0,0,2,140,143,8.6,12,16
Daryl Worley,10711,CB,BLT,1,0,,0,0,3,64.8,64.3,70.5,60.0,60.0,,,0,0,1,1,0.0,0,0
Kendall Fuller,10718,CB,WAS,16,6,6.3,0,0,32,67.8,70.0,89.1,52.8,73.3,75.6,5.0,1,3,377,386,1.9,7,13
Nick Vigil,10721,LB,ARZ,3,1,7.0,0,0,1,28.8,28.3,76.6,55.0,39.0,53.9,20.0,1,0,30,33,6.7,2,3
