player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Grady Jarrett,9570,DI,ATL,10,9,3.2,1,0,2,64.7,70.7,60.3,76.8,57.2,51.8,10.3,3,3,199,207,5.5,11,17
Adrian Amos,9575,S,GB,9,7,10.7,0,0,12,55.4,56.1,82.3,63.2,56.7,54.0,16.0,4,1,224,231,2.7,6,14
Bobby McCain,9578,S,WAS,9,8,9.7,0,0,32,58.8,56.7,86.9,62.3,48.7,53.3,25.0,7,1,195,200,1.5,3,13
David Mayo,9602,LB,WAS,4,0,28.0,0,0,32,63.7,58.4,73.8,,53.4,74.9,0.0,0,0,23,23,0.0,0,1
Quandre Diggs,9633,S,SEA,9,4,6.9,0,0,29,61.4,62.5,52.8,,65.3,60.3,17.4,4,2,241,248,1.7,4,15
Christian Ringo,9643,DI,NO,2,0,,0,0,20,,30.0,76.6,65.4,28.1,22.7,100.0,1,0,18,18,0.0,0,0
Christian Covington,9649,DI,LAC,3,3,3.6,0,0,27,60.0,41.7,79.6,55.7,37.2,50.8,11.1,1,0,48,49,6.3,3,5
Rakeem Nunez-Roches,9650,DI,TB,9,6,1.5,0,0,30,63.0,62.4,62.3,57.0,63.0,64.0,5.6,1,1,140,143,7.1,10,11
Neville Hewitt,9836,LB,HST,2,0,-1.0,0,0,13,49.0,67.2,73.2,,78.5,78.3,0.0,0,0,14,14,14.3,2,2
Troy Hill,9881,CB,LA,4,3,6.8,0,0,26,77.6,79.8,80.6,77.5,73.7,75.5,0.0,0,0,53,55,1.9,1,4
DeShawn Williams,9891,DI,DEN,8,2,2.7,0,0,10,62.7,48.7,83.6,56.4,41.3,57.9,10.0,1,0,101,110,5.0,5,7
Justin Coleman,9892,CB,SEA,1,1,5.0,0,0,29,54.3,57.2,75.7,,69.5,37.7,0.0,0,0,11,11,9.1,1,1
Dean Marlowe,9966,S,BUF,5,1,7.0,0,0,4,48.0,43.4,0.0,58.0,53.8,49.9,33.3,1,1,61,64,0.0,0,1
Alex Singleton,9994,LB,DEN,6,7,2.8,0,0,10,74.4,76.6,30.2,72.1,71.2,57.8,9.4,3,1,103,117,14.6,15,22
Bryce Callahan,10000,CB,LAC,8,3,11.5,0,0,27,74.8,71.5,81.4,69.4,46.6,59.3,28.6,2,2,93,93,0.0,0,2
T.Y. McGill,10156,DI,SF,1,0,,0,0,28,,56.6,71.2,54.9,60.3,,,0,0,2,2,0.0,0,0
Efe Obada,10235,ED,WAS,9,5,2.2,0,0,32,60.8,59.5,59.9,63.0,55.4,28.2,28.6,4,1,91,93,5.5,5,5
Erik Harris,10346,S,ATL,3,0,1.0,0,0,2,44.6,51.5,94.4,59.6,66.9,78.6,0.0,0,0,15,15,6.7,1,1
Joey Bosa,10637,ED,LAC,3,0,2.3,1,0,27,48.4,86.0,39.3,85.5,76.7,76.0,0.0,0,1,36,36,8.3,3,4
Jalen Ramsey,10639,CB,LA,8,3,4.8,0,1,26,81.0,86.7,85.4,91.3,85.7,71.1,10.0,1,1,172,182,2.3,4,6
DeForest Buckner,10641,DI,IND,9,13,2.5,0,0,14,62.5,79.0,53.6,74.9,71.9,71.6,0.0,0,2,175,180,9.1,16,19
Leonard Floyd,10643,ED,LA,8,10,2.6,1,0,26,51.2,67.3,69.7,62.7,73.7,68.3,4.5,1,1,147,155,4.8,7,11
Eli Apple,10644,CB,CIN,8,2,4.0,1,0,7,43.5,47.2,43.0,64.3,67.6,32.4,33.3,2,3,159,162,0.6,1,2
Sheldon Rankins,10646,DI,NYJ,9,6,1.9,0,0,22,67.3,74.5,84.7,70.6,62.0,51.9,8.0,2,0,132,136,8.3,11,17
Keanu Neal,10651,S,TB,6,6,4.8,0,0,30,53.8,49.5,0.0,60.5,51.9,37.2,18.5,5,2,130,132,6.9,9,16
Shaq Lawson,10653,ED,BUF,7,2,2.6,0,0,4,60.0,45.5,21.7,62.4,40.3,41.2,10.0,1,2,68,70,5.9,4,7
William Jackson III,10658,CB,WAS,4,1,7.3,0,0,32,48.9,49.6,9.2,84.3,52.3,61.0,20.0,1,4,72,75,1.4,1,3
Artie Burns,10659,CB,SEA,1,0,,0,0,29,64.4,69.5,73.8,,67.9,,,0,0,11,11,0.0,0,0
Kenny Clark,10661,DI,GB,9,8,3.0,0,0,12,59.9,64.3,53.7,81.1,48.4,70.1,0.0,0,2,191,196,3.7,7,20
Emmanuel Ogbah,10666,ED,MIA,8,4,2.3,0,0,17,60.0,53.3,68.7,54.2,54.6,65.3,0.0,0,1,98,98,5.1,5,8
Jaylon Smith,10668,LB,NYG,5,5,4.7,0,0,21,44.6,56.8,81.2,54.8,71.9,77.2,0.0,0,0,86,92,8.1,7,14
Myles Jack,10670,LB,PIT,8,15,3.5,0,0,25,59.2,56.5,46.0,53.6,56.7,74.0,6.8,3,1,188,192,7.4,14,26
Chris Jones,10671,DI,KC,8,2,1.5,1,1,16,60.9,92.8,39.2,92.4,83.9,65.6,0.0,0,4,132,140,3.8,5,8
Xavien Howard,10672,CB,MIA,8,1,11.0,1,0,17,47.7,49.8,13.5,55.5,79.0,32.9,20.0,1,5,154,158,0.0,0,3
Austin Johnson,10677,DI,LAC,8,1,2.7,0,0,27,60.0,55.9,62.0,62.0,52.4,32.1,15.4,4,1,123,125,11.4,14,21
Jihad Ward,10678,ED,NYG,8,3,2.4,0,0,21,51.0,43.2,28.7,46.3,55.5,54.9,9.5,2,3,125,132,9.6,12,16
A'Shawn Robinson,10680,DI,LA,8,6,2.8,0,0,26,60.8,66.8,84.3,53.9,70.2,51.1,9.4,3,0,143,149,11.2,16,23
Jarran Reed,10683,DI,GB,9,8,3.0,0,0,12,62.8,61.8,84.9,61.4,57.1,59.5,3.0,1,0,161,166,8.7,14,24
Deion Jones,10686,LB,CLV,2,1,6.7,0,0,8,54.9,47.5,76.6,73.4,40.1,42.3,33.3,2,0,30,30,3.3,1,3
Vonn Bell,10695,S,CIN,9,6,6.5,0,0,7,65.6,64.9,83.7,68.1,57.0,65.2,22.7,5,0,226,231,2.7,6,11
James Bradberry,10696,CB,PHI,8,1,10.0,0,0,24,78.2,72.8,86.1,,34.6,35.0,37.5,3,2,167,170,0.6,1,4
Adam Gotsis,10697,DI,JAX,7,6,-0.5,0,0,15,57.7,65.0,82.6,75.3,57.6,35.3,16.7,2,0,84,88,4.8,4,4
Kevin Byard,10698,S,TEN,8,7,17.2,0,0,31,63.3,67.5,82.4,69.3,76.9,84.8,5.9,1,0,137,143,1.5,2,9
Carl Nassib,10699,ED,TB,9,2,4.3,0,0,30,59.1,56.9,48.4,59.3,57.7,52.8,9.1,1,1,69,69,8.7,6,8
Maliek Collins,10701,DI,HST,6,3,1.4,1,0,13,63.4,62.3,9.9,75.4,52.3,74.0,0.0,0,3,88,90,5.7,5,8
Yannick Ngakoue,10703,ED,IND,9,2,1.7,0,0,14,55.1,50.2,76.1,58.7,42.0,30.0,25.0,3,1,162,165,3.7,6,7
Jonathan Bullard,10706,DI,MIN,7,3,2.7,0,0,18,60.0,57.9,51.5,54.6,62.3,74.3,0.0,0,1,87,88,6.9,6,9
Daryl Worley,10711,CB,BLT,1,0,,0,0,3,63.5,62.9,69.9,60.0,60.0,,,0,0,1,1,0.0,0,0
Kendall Fuller,10718,CB,WAS,9,4,5.1,0,0,32,53.3,56.4,87.0,52.8,67.9,77.7,7.1,1,3,209,214,2.4,5,9
Nick Vigil,10721,LB,ARZ,3,1,7.0,0,0,1,28.8,28.3,76.6,55.0,39.0,53.9,20.0,1,0,30,33,6.7,2,3
Javon Hargrave,10723,DI,PHI,8,2,3.6,0,0,24,60.2,76.1,63.0,87.8,51.2,49.7,6.3,1,2,104,106,6.7,7,13
Justin Simmons,10732,S,DEN,4,2,22.0,0,0,10,77.9,77.4,17.2,59.0,66.4,48.4,33.3,3,2,91,104,0.0,0,4
Joe Schobert,10733,LB,TEN,3,2,1.8,0,1,31,59.4,88.5,76.8,,93.4,60.0,0.0,0,0,15,16,20.0,3,4
Eric Murray,10740,S,HST,4,1,7.3,0,0,13,65.0,67.3,75.3,65.9,61.8,61.7,12.5,1,0,32,34,6.3,2,6
Miles Killebrew,10745,LB,PIT,4,0,,0,0,25,64.0,70.5,69.1,,66.1,,,0,0,8,8,0.0,0,0
De'Vondre Campbell,10749,LB,GB,8,19,5.2,0,0,12,81.9,76.7,84.1,71.4,61.1,49.6,16.0,8,0,206,210,4.9,10,23
Hassan Ridgeway,10750,DI,SF,8,10,3.2,0,0,28,60.0,53.0,50.7,67.5,46.7,76.3,0.0,0,1,87,88,5.7,5,9
Juston Burris,10752,S,CAR,4,2,6.8,0,0,5,63.4,61.5,81.6,57.9,54.3,46.7,20.0,2,0,70,72,2.9,2,6
David Onyemata,10754,DI,NO,9,4,4.0,0,0,20,62.2,58.7,84.6,68.1,47.2,30.1,15.4,2,0,144,150,4.2,6,7
Andrew Billings,10756,DI,LV,8,4,2.5,0,0,23,69.3,71.5,84.2,64.8,66.8,28.9,19.0,4,0,144,146,6.9,10,13
Deon Bush,10758,S,KC,4,0,5.0,0,0,16,71.1,73.0,77.3,54.3,63.2,81.8,0.0,0,0,11,11,0.0,0,1
Blake Martinez,10765,LB,LV,4,3,5.3,0,0,23,30.9,38.4,76.0,55.5,55.9,65.0,6.7,1,0,57,58,10.5,6,11
Dean Lowry,10771,DI,GB,9,9,1.9,0,0,12,60.0,62.3,84.7,63.3,58.3,70.1,0.0,0,0,180,187,6.7,12,19
