player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Cole Kmet,60995,TE,CHI,8,6.1,3,83.3,0.0,0,3,0,0.0,0,18,6,1,89.3,29.3,68.0,52.4,71.6,39.4,100,1,23,13.0,33,254,2,35,84.3,214,51.2,130,112.2,42,3,7.9,20,319,138,3.9,9.1,1.49
George Kittle,11901,TE,SF,8,9.6,6,76.2,50.0,3,6,0,11.1,4,20,28,0,52.1,77.2,84.9,77.3,80.0,62.1,162,0,38,8.4,22,261,2,32,85.1,222,30.3,79,133.3,42,3,6.1,16,443,178,5.6,13.8,2.0
Tyler Boyd,10689,WR,CIN,7,6.2,4,78.6,50.0,4,8,0,2.9,1,12,7,0,79.4,77.4,63.0,66.2,63.9,0.0,0,1,22,0.4,1,278,1,33,96.0,267,89.2,248,96.8,42,2,10.8,30,244,98,3.0,7.4,0.91
Zach Ertz,7816,TE,ARZ,7,7.0,0,64.3,42.9,3,7,0,12.9,4,8,1,0,36.0,75.9,50.8,29.4,51.7,33.0,67,2,17,1.5,3,203,0,27,91.6,186,54.7,111,62.3,42,1,12.3,25,187,51,1.9,6.9,1.01
Robert Woods,7822,WR,HST,6,10.2,1,55.0,41.7,5,12,1,15.4,4,15,13,0,40.2,79.8,63.7,36.3,63.5,0.5,1,0,25,0.5,1,198,1,22,93.9,186,48.5,96,79.9,40,1,48.0,95,227,59,2.7,10.3,1.22
Josh Jacobs,45953,HB,LV,8,1.7,8,70.0,25.0,1,4,0,9.7,3,12,23,1,55.9,74.1,61.0,47.5,51.2,0.0,0,2,21,25.2,54,214,1,28,71.5,153,3.7,8,64.8,40,0,3.3,7,242,213,7.6,8.6,1.58
Tee Higgins,61211,WR,CIN,6,11.8,1,47.5,23.1,3,13,1,13.6,3,13,7,0,46.6,74.4,60.8,,59.7,0.0,0,1,33,0.0,0,199,2,19,95.5,190,17.1,34,70.6,40,2,82.9,165,218,76,4.0,11.5,1.15
Logan Thomas,8755,TE,WAS,7,7.2,2,74.4,36.4,4,11,0,6.5,2,14,32,1,67.3,27.8,66.1,68.9,64.1,21.7,58,0,27,7.9,21,267,2,29,87.6,234,49.4,132,119.6,39,3,28.8,77,280,131,4.5,9.7,1.2
Jerry Jeudy,61103,WR,DEN,7,14.0,7,69.2,66.7,2,3,0,3.6,1,16,10,0,76.1,76.1,68.3,,69.1,0.0,0,1,46,0.0,0,222,0,27,92.8,206,63.5,141,93.5,39,1,34.7,77,336,86,3.2,12.4,1.63
Tyler Higbee,10744,TE,LA,8,7.7,0,66.7,57.1,4,7,0,10.3,3,14,26,0,54.0,75.7,60.2,72.0,58.2,52.4,163,0,33,7.1,22,311,1,26,87.8,273,29.3,91,88.2,39,0,18.3,57,286,110,4.2,11.0,1.05
Rashee Rice,97605,WR,KC,8,6.1,5,78.9,0.0,0,1,0,6.3,2,17,16,0,67.3,76.7,79.7,,79.2,0.0,0,1,39,0.0,0,152,0,30,96.1,146,59.9,91,121.6,38,3,40.1,61,361,248,8.3,12.0,2.47
Joshua Palmer,62979,WR,LAC,7,13.7,2,60.5,55.6,5,9,0,4.2,1,13,27,1,74.9,26.2,67.3,,67.4,0.0,0,1,60,0.0,0,257,0,23,92.2,237,29.6,76,91.7,38,1,70.0,180,377,102,4.4,16.4,1.59
Cooper Kupp,11824,WR,LA,4,10.0,4,56.8,50.0,2,4,0,8.7,2,13,26,0,61.3,75.1,78.6,,78.1,0.0,0,2,49,0.0,0,147,0,21,92.5,136,53.1,78,71.5,37,1,46.9,69,316,111,5.3,15.0,2.32
David Njoku,11784,TE,CLV,7,3.7,8,75.7,80.0,4,5,0,0.0,0,12,8,1,87.6,27.2,71.3,67.0,70.5,54.2,141,1,41,8.5,22,260,0,28,84.6,220,37.3,97,95.9,37,1,7.7,20,293,243,8.7,10.5,1.33
Jonnu Smith,11855,TE,ATL,8,7.2,7,80.6,100.0,4,4,1,6.5,2,16,2,1,66.6,27.2,60.4,78.6,65.0,27.9,64,1,33,10.5,24,229,3,29,84.3,193,55.5,127,101.6,36,1,12.7,29,322,160,5.5,11.1,1.67
Dalton Schultz,47304,TE,HST,7,7.8,3,63.9,33.3,1,3,0,11.5,3,12,13,0,50.4,75.1,62.5,65.8,60.4,44.9,96,1,31,7.0,15,214,0,23,88.8,190,42.1,90,97.0,36,3,10.3,22,220,82,3.6,9.6,1.16
Christian McCaffrey,11763,HB,SF,8,1.2,3,91.4,0.0,0,1,0,0.0,0,18,28,1,88.3,43.1,84.6,18.8,91.0,4.7,11,0,35,10.3,24,232,0,32,83.2,193,16.8,39,139.5,35,4,8.6,20,292,264,8.3,9.1,1.51
Michael Gallup,26075,WR,DAL,7,11.1,3,57.1,15.4,2,13,0,9.1,2,9,9,0,58.1,74.4,58.6,,60.1,0.0,0,1,28,0.0,0,206,0,20,94.2,194,6.8,14,64.3,35,0,93.2,192,223,87,4.4,11.2,1.15
Rashid Shaheed,63707,WR,NO,8,18.2,3,65.7,60.0,3,5,0,4.2,1,16,20,0,73.0,59.0,72.9,,71.4,0.0,0,1,58,0.0,0,254,1,23,96.9,246,47.2,120,125.6,35,3,51.6,131,479,101,4.4,20.8,1.95
Jayden Reed,78171,WR,GB,7,13.5,0,57.1,0.0,0,7,0,13.0,3,14,12,0,50.6,80.9,64.7,62.4,65.8,0.0,0,1,44,0.5,1,197,1,20,93.4,184,80.2,158,103.7,35,3,19.8,39,314,102,5.1,15.7,1.71
Michael Wilson,84423,WR,ARZ,8,15.2,3,71.4,44.4,4,9,0,3.8,1,19,1,0,74.4,75.5,70.5,68.1,69.5,0.0,0,1,69,0.4,1,262,1,25,92.7,243,27.5,72,116.5,35,2,72.5,190,401,94,3.8,16.0,1.65
Bijan Robinson,123126,HB,ATL,8,0.3,6,76.5,33.3,1,3,0,7.1,2,10,2,0,65.8,45.5,71.5,37.2,61.7,0.4,1,1,29,11.8,29,246,1,26,83.7,206,21.5,53,96.3,34,2,12.6,31,189,217,8.3,7.3,0.92
Jaxon Smith-Njigba,129758,WR,SEA,7,5.0,3,67.6,0.0,0,4,0,14.8,4,10,29,0,40.2,75.1,59.1,65.4,58.7,0.0,0,2,28,0.5,1,191,0,23,93.7,179,73.3,140,79.2,34,2,26.7,51,209,138,6.0,9.1,1.17
Hunter Henry,10669,TE,NE,8,9.1,0,67.6,57.1,4,7,0,8.0,2,15,19,0,61.3,75.1,66.4,82.5,69.8,41.1,95,1,21,4.3,10,231,2,23,90.0,208,51.1,118,95.0,34,2,7.4,17,238,53,2.3,10.3,1.14
Trey McBride,75916,TE,ARZ,8,7.1,3,73.5,60.0,3,5,0,3.8,1,13,1,0,74.2,75.5,70.0,59.7,76.2,48.3,70,1,27,5.5,8,145,3,25,87.6,127,40.7,59,93.4,34,1,6.9,10,265,116,4.6,10.6,2.09
Jonathan Mingo,97774,WR,CAR,6,10.5,2,57.6,42.9,3,7,0,5.0,1,9,5,0,70.5,74.4,58.1,62.3,57.6,0.0,0,1,40,0.4,1,229,1,19,91.7,210,31.4,72,62.1,33,0,68.6,157,195,60,3.2,10.3,0.93
Dalton Kincaid,91791,TE,BUF,7,4.5,7,90.9,50.0,1,2,0,0.0,0,11,4,0,87.6,76.5,65.4,70.2,67.6,23.7,51,1,22,0.5,1,215,4,30,93.5,201,51.2,110,96.7,33,1,22.8,49,258,124,4.1,8.6,1.28
Jake Ferguson,61081,TE,DAL,7,5.3,8,78.1,50.0,3,6,0,10.7,3,12,9,0,53.8,75.7,70.6,79.0,69.2,53.7,108,0,21,7.0,14,201,1,25,88.1,177,36.3,73,118.4,32,2,9.0,18,237,130,5.2,9.5,1.34
Tank Dell,78874,WR,HST,6,11.6,2,68.8,50.0,2,4,0,4.3,1,14,13,0,73.7,81.7,75.1,,75.5,0.0,0,0,68,0.0,0,171,0,22,94.7,162,29.2,50,124.5,32,2,69.6,119,340,108,4.9,15.5,2.1
Rhamondre Stevenson,98689,HB,NE,8,0.0,6,78.1,100.0,1,1,0,7.4,2,6,19,0,63.2,88.4,68.6,91.3,52.7,0.0,0,0,34,17.3,37,214,0,25,79.9,171,9.3,20,89.2,32,0,7.9,17,173,184,7.4,6.9,1.01
D'Andre Swift,57212,HB,PHI,8,0.3,6,87.5,0.0,0,1,0,3.4,1,4,24,1,76.1,71.2,68.1,27.2,52.1,0.0,0,1,11,11.0,22,200,1,28,85.0,170,8.0,16,81.6,32,1,14.5,29,135,169,6.0,4.8,0.79
Jahmyr Gibbs,122474,HB,DET,6,0.3,7,87.5,100.0,1,1,0,6.7,2,11,11,0,66.6,87.1,73.6,22.4,73.9,0.0,0,1,21,7.8,12,154,0,28,87.0,134,11.0,17,75.1,32,0,12.3,19,165,160,5.7,5.9,1.23
Luke Musgrave,98499,TE,GB,7,6.4,1,77.4,33.3,1,3,0,4.0,1,8,12,0,73.5,75.3,58.5,36.9,58.5,50.2,105,0,37,9.6,20,209,1,24,86.6,181,42.6,89,93.2,31,0,7.2,15,198,114,4.8,8.3,1.09
Chigoziem Okonkwo,84000,TE,TEN,7,6.9,3,67.7,50.0,3,6,1,12.5,3,7,31,0,47.8,75.0,55.4,61.7,56.9,31.3,63,1,20,11.9,24,201,4,21,80.6,162,47.3,95,64.6,31,0,12.4,25,145,66,3.1,6.9,0.9
Jaylen Warren,98692,HB,PIT,7,-1.2,13,83.9,,0,0,1,7.1,2,8,25,0,64.1,51.6,61.6,25.4,65.5,1.4,2,0,30,20.9,29,139,1,26,76.3,106,5.8,8,91.4,31,0,4.3,6,184,226,8.7,7.1,1.74
Darius Slayton,25578,WR,NYG,8,14.0,4,61.3,0.0,0,5,0,0.0,0,12,21,0,83.2,74.8,62.2,,63.5,0.3,1,0,31,0.0,0,286,0,19,94.4,270,34.3,98,87.7,31,0,65.4,187,257,78,4.1,13.5,0.95
Travis Etienne Jr.,57185,HB,JAX,8,-1.0,12,87.1,0.0,0,1,0,3.6,1,12,15,0,76.1,90.3,71.5,54.5,72.2,0.0,0,0,56,19.6,53,270,1,27,74.8,202,5.2,14,113.2,31,1,11.1,30,266,285,10.6,9.9,1.32
Rachaad White,131633,HB,TB,7,-0.9,15,96.7,0.0,0,1,0,0.0,0,10,30,1,87.3,67.1,72.8,62.1,61.8,0.0,0,0,22,14.6,36,246,0,29,80.1,197,7.3,18,99.0,30,0,11.4,28,233,274,9.4,8.0,1.18
Alexander Mattison,45817,HB,MIN,8,0.7,2,70.0,,0,0,0,19.2,5,3,18,0,34.7,49.9,55.7,58.9,37.0,4.3,10,0,16,23.2,54,233,0,21,71.7,167,1.7,4,97.8,30,2,3.9,9,109,110,5.2,5.2,0.65
Deebo Samuel,48274,WR,SF,6,7.5,10,66.7,33.3,2,6,0,0.0,0,12,28,1,84.1,29.3,76.6,76.9,79.1,0.0,0,0,42,2.0,3,153,1,20,91.5,140,29.4,45,110.7,30,1,64.1,98,302,156,7.8,15.1,2.16
Alec Pierce,78038,WR,IND,8,14.3,1,56.7,45.5,5,11,0,5.6,1,14,14,0,67.7,73.6,57.4,,57.2,0.0,0,0,38,0.0,0,311,2,17,93.2,290,9.6,30,83.1,30,0,90.4,281,243,44,2.6,14.3,0.84
Josh Reynolds,11872,WR,DET,8,13.3,5,73.3,71.4,5,7,1,8.3,2,20,11,1,60.3,25.0,74.1,61.6,73.6,0.0,0,0,33,0.4,1,248,2,22,95.6,237,41.1,102,148.6,30,3,58.9,146,397,112,5.1,18.0,1.68
DJ Chark Jr.,47702,WR,CAR,6,14.7,1,51.7,66.7,4,6,0,16.7,3,9,5,0,37.9,73.0,55.9,,56.5,0.0,0,0,47,0.0,0,252,0,15,92.1,232,21.8,55,99.8,29,2,78.2,197,220,45,3.0,14.7,0.95
Tony Pollard,27126,HB,DAL,7,0.7,3,89.7,50.0,1,2,0,0.0,0,6,9,1,86.1,50.2,67.0,83.4,62.9,0.0,0,0,60,23.3,47,202,0,26,72.8,147,4.5,9,92.2,29,0,6.9,14,178,182,7.0,6.8,1.21
Rondale Moore,62890,WR,ARZ,8,2.4,2,65.5,50.0,2,4,0,9.5,2,8,1,0,58.3,80.3,55.1,,49.7,0.0,0,0,31,0.0,0,244,0,19,92.2,225,68.4,167,74.4,29,0,25.0,61,123,99,5.2,6.5,0.55
