player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
George Caratan,82030,P,UCONN,6,36,36,3.83,35.5,40.47,14.9,0,0,8,14,146,62.9,7,55,2,0,33.3,179,12,36,137.81,1278,0,1457
William Przystup,82031,P,ARK STATE,1,2,2,3.74,42.0,41.5,-0.5,0,0,0,0,113,,0,47,0,0,100.0,-1,2,2,7.48,84,0,83
Luke Loecher,82041,P,OREGON ST,4,12,12,3.97,40.75,44.67,27.0,0,0,4,5,265,68.4,6,64,1,0,8.3,27,1,12,47.6,489,1,536
Adam Korsak,82044,P,RUTGERS,4,21,21,3.74,42.81,42.81,0.0,0,0,8,12,278,59.2,9,51,0,0,4.8,0,1,21,78.46,899,0,899
Paxton Brooks,82049,P,TENNESSEE,3,9,9,4.28,41.22,43.44,,1,0,3,3,307,68.0,2,49,2,0,0.0,0,0,10,38.48,371,1,391
Clayton Stewart,82051,P,WYOMING,6,33,33,4.06,40.18,46.15,8.8,0,0,7,6,351,66.6,9,67,4,0,33.3,97,11,33,133.98,1326,5,1523
Kyle Greenwell,82052,P,UAB,4,15,15,4.08,37.0,45.87,8.8,0,0,3,2,321,68.2,3,60,0,0,40.0,53,6,15,61.24,555,4,688
Brenden Brady,83795,HB,UTSA,1,1,1,3.22,39.0,39.0,,0,0,1,0,331,60.0,1,39,0,0,0.0,0,0,1,3.22,39,0,39
Aaron Rodriguez,86345,P,NEW MEXICO,5,32,32,3.78,40.53,45.84,8.5,1,0,4,11,241,56.6,12,63,1,0,40.6,110,13,33,121.09,1297,3,1467
Michael Hayes,97151,P,GA STATE,5,25,25,3.72,40.92,44.44,6.8,2,0,4,10,175,57.8,7,57,0,0,40.0,68,10,27,93.0,1023,1,1111
Jackson Baltar,97389,P,BUFFALO,3,13,13,3.37,34.69,40.15,12.8,0,0,3,2,126,50.3,3,52,3,0,30.8,51,4,13,43.81,451,1,522
Daton Montiel,97392,P,FIU,4,26,26,3.51,41.15,44.77,7.7,0,0,6,8,166,67.2,9,64,3,0,26.9,54,7,26,91.24,1070,2,1164
Jack Brooks,97588,P,S ALABAMA,5,22,22,3.47,34.36,42.55,16.0,0,0,4,1,288,76.9,12,58,6,0,45.5,160,10,22,76.36,756,1,936
Ivan Mora,97589,P,WAKE,5,19,19,4.05,38.53,40.26,16.5,1,0,5,7,339,66.5,8,50,5,0,10.5,33,2,20,76.93,732,0,765
Cole Snyder,97617,QB,BUFFALO,1,1,1,3.65,36.0,56.0,,0,0,0,0,126,60.0,0,56,0,0,0.0,0,0,1,3.65,36,1,56
Bo Nix,97790,QB,OREGON,2,2,2,2.56,33.5,33.5,,0,0,2,0,264,60.0,1,34,0,0,0.0,0,0,2,5.12,67,0,67
Lucas Dean,97981,P,UTSA,5,15,15,3.81,42.13,47.87,7.7,0,0,1,2,331,76.8,5,76,4,0,40.0,46,6,15,57.11,632,2,718
Collin Schlee,98025,QB,KENT STATE,2,3,3,3.85,38.33,41.0,8.0,0,0,2,0,201,60.0,1,52,0,0,33.3,8,1,3,11.55,115,0,123
Ryan Sanborn,98199,P,STANFORD,4,16,16,4.11,41.25,43.19,4.4,0,0,1,7,300,67.2,4,53,1,0,43.8,31,7,16,65.78,660,0,691
Tom Hutton,98200,P,OKLA STATE,4,21,21,4.0,38.9,41.57,6.2,0,0,6,6,262,69.8,11,52,0,0,42.9,56,9,21,83.93,817,0,873
Porter Wilson,98463,P,DUKE,5,13,13,4.13,42.77,46.54,5.8,0,0,3,4,154,69.9,4,64,0,0,38.5,29,5,13,53.63,556,1,605
Kyle Ostendorp,98795,P,ARIZONA,5,12,12,3.66,36.92,48.08,13.4,0,0,1,0,109,65.5,2,64,2,0,58.3,94,7,13,43.88,443,2,577
Lou Hedley,98796,P,MIAMI FL,2,7,7,3.91,44.43,46.43,3.5,0,0,1,2,220,68.1,4,53,0,0,57.1,14,4,7,27.38,311,0,325
Noah Rauschenberg,99361,K,BAYLOR,1,1,1,3.62,14.0,14.0,,0,0,0,0,118,60.0,0,14,1,0,0.0,0,0,1,3.62,14,0,14
Austin McNamara,99363,P,TEXAS TECH,5,19,19,3.91,38.84,42.58,12.8,0,0,4,6,315,76.1,8,59,4,0,21.1,51,4,19,74.3,738,1,809
Jordy Sandy,99462,P,TCU,4,13,13,4.23,38.77,38.77,,0,0,6,7,305,77.7,6,53,0,0,0.0,0,0,13,54.97,504,0,504
Ty Zentner,99465,P,KANSAS ST,5,26,26,4.14,41.46,43.77,6.7,0,0,8,13,199,73.7,11,66,0,0,11.5,20,3,26,107.53,1078,2,1138
Aidan Swanson,99859,P,CLEMSON,5,22,22,3.44,36.05,39.5,8.4,0,0,3,7,140,52.2,5,51,3,0,40.9,76,9,22,75.64,793,0,869
Ben Kiernan,99871,P,N CAROLINA,5,17,17,3.8,44.18,48.53,9.3,0,0,4,5,245,63.7,4,70,0,0,47.1,74,8,17,64.64,751,0,825
Nicholas Barr-Mira,100480,K,UCLA,5,8,8,3.71,40.5,41.88,5.5,1,0,0,4,324,64.1,5,49,2,0,25.0,11,2,9,29.65,324,0,335
Matthew Hayball,100813,P,VANDERBILT,5,28,28,3.61,39.21,46.61,14.4,0,0,5,5,333,67.0,8,65,4,0,46.4,187,13,28,101.2,1098,1,1305
Kyle Ulbrich,100815,P,MIDDLE TN,5,27,27,3.55,38.22,43.7,9.7,0,0,6,6,224,58.9,8,66,4,0,25.9,68,7,27,95.84,1032,4,1180
Adam Barry,101046,P,OREGON,4,7,7,3.73,37.29,37.29,,0,0,1,6,264,60.0,2,46,0,0,0.0,0,0,7,26.13,261,0,261
Michael O'Shaughnessy,101607,P,OHIO STATE,1,1,1,3.33,21.0,41.0,,0,0,0,0,260,,0,41,0,0,0.0,0,0,1,3.33,21,1,41
Anthony Pecorella,101608,P,MARYLAND,1,1,1,3.06,33.0,33.0,,0,0,0,0,215,60.0,0,33,1,0,0.0,0,0,1,3.06,33,0,33
Colton Spangler,101609,P,MARYLAND,5,16,16,3.62,43.13,48.19,8.2,0,0,4,4,215,65.3,7,63,1,0,31.3,41,5,16,57.91,690,2,771
Tom Foley,101612,P,N ILLINOIS,5,17,17,3.99,40.0,44.41,9.4,0,0,3,5,254,67.8,5,61,1,0,47.1,75,8,17,67.76,680,0,755
Jack Bouwmeester,101613,P,UTAH,5,16,16,4.02,37.88,39.5,2.0,0,0,0,9,328,62.6,3,48,3,0,18.8,6,3,16,64.36,606,1,632
Chase Wyatt,101615,P,BALL ST,1,1,1,3.84,16.0,16.0,,0,0,0,0,117,60.0,0,16,1,0,0.0,0,0,1,3.84,16,0,16
Josh Carlson,102852,P,NEW MEX ST,6,31,31,4.05,40.81,40.84,0.1,0,0,3,19,242,58.1,8,54,2,0,22.6,1,7,31,125.49,1265,0,1266
Seamus O'Kelly,102853,P,TEXAS ST,5,30,30,3.67,40.87,44.77,12.3,0,0,8,12,314,67.5,4,68,3,0,10.0,37,3,30,110.18,1226,4,1343
Jay Bramblett,102854,P,LSU,4,19,19,4.2,39.74,44.32,9.6,0,0,1,7,211,72.5,7,65,3,0,36.8,67,7,19,79.83,755,1,842
Sam Clark,104755,P,JAMES MAD,4,15,15,3.6,40.33,42.6,7.0,0,0,4,7,197,62.6,6,61,1,0,13.3,14,2,15,54.02,605,1,639
Brian Buschini,105308,P,NEBRASKA,5,26,26,4.13,40.58,43.38,13.3,0,0,6,10,238,70.8,9,65,5,0,15.4,53,4,26,107.38,1055,1,1128
Nik Constantinou,105801,P,TEXAS A&M,5,22,22,4.06,42.64,43.36,2.7,0,0,5,7,312,88.1,11,57,4,0,27.3,16,6,22,89.41,938,0,954
Jon Sot,108908,P,NOTRE DAME,4,20,20,3.84,43.5,45.6,4.4,0,0,5,8,258,61.1,11,75,1,0,25.0,22,5,20,76.76,870,1,912
Noah Gettman,108915,P,AKRON,5,33,33,3.79,36.55,40.88,8.3,0,0,4,10,102,58.7,9,58,6,0,30.3,83,10,33,124.93,1206,3,1349
Mason Hunt,121462,P,SO MISS,4,20,20,4.27,39.75,43.95,11.0,0,0,6,7,296,81.2,11,57,1,0,20.0,44,4,20,85.39,795,2,879
Ryan Hanson,121522,P,ARK STATE,4,19,19,3.8,41.26,44.74,5.1,0,0,3,6,113,74.1,7,68,0,0,47.4,46,9,19,72.26,784,1,850
Billy Boehlke,121556,P,ARMY,4,9,9,3.41,37.78,37.78,0.0,0,0,3,3,114,59.5,2,55,2,0,11.1,0,1,9,30.73,340,0,340
Joshua Sloan,122037,P,UTEP,6,22,22,3.98,41.73,44.82,4.0,0,0,1,8,330,70.7,8,64,4,0,31.8,28,7,22,87.66,918,2,986
Ryan Rehkow,122074,P,BYU,5,16,16,4.1,39.5,42.69,5.2,0,0,3,4,128,63.0,4,59,2,0,37.5,31,6,16,65.57,632,1,683
Alex Mastromanno,122406,P,FLORIDA ST,5,13,13,4.05,40.31,44.46,2.3,0,0,2,1,167,66.5,6,53,2,0,46.2,14,6,13,52.66,524,2,578
Jalon Daniels,122555,QB,KANSAS,1,1,1,2.96,33.0,33.0,,0,0,1,0,198,60.0,1,33,0,0,0.0,0,0,1,2.96,33,0,33
Reis Vernon,122581,P,KANSAS,4,12,12,4.01,39.0,41.58,3.7,0,0,3,5,198,66.5,6,53,0,0,25.0,11,3,12,48.06,468,1,499
Lachlan Wilson,123268,P,TULSA,5,20,20,3.64,43.4,45.95,7.3,1,0,8,3,320,63.3,13,61,2,0,35.0,51,7,21,72.88,868,0,919
Peter Moore,123358,P,VA TECH,5,29,29,4.1,40.76,42.76,6.0,0,0,5,13,337,59.4,13,67,6,0,10.3,18,3,29,118.83,1182,2,1240
Daniel Sparks,123492,P,VIRGINIA,5,20,20,3.97,36.7,44.7,17.1,1,0,4,5,335,76.6,8,59,2,0,35.0,120,7,21,79.3,734,2,894
Laine Wilkins,123686,P,HOUSTON,5,20,20,3.86,43.85,46.1,4.2,0,0,8,5,182,65.6,8,67,0,0,30.0,25,6,20,77.15,877,1,922
Luke Larsen,123823,P,E CAROLINA,5,18,18,3.47,34.22,39.72,7.8,1,0,1,7,156,57.7,5,55,2,0,27.8,39,5,19,62.45,616,3,715
Kai Kroeger,124245,P,S CAROLINA,4,17,17,3.51,39.88,42.59,5.2,0,0,4,5,289,54.4,11,79,2,0,29.4,26,5,17,59.73,678,1,724
Jeremy Crawshaw,124372,P,FLORIDA,4,11,11,4.05,41.27,44.73,9.5,0,0,2,5,163,70.0,6,54,0,0,36.4,38,4,11,44.52,454,0,492
Oscar Chapman,124403,P,AUBURN,5,19,19,4.06,44.11,44.05,-0.5,0,0,4,11,115,72.4,7,61,2,0,10.5,-1,2,19,77.17,838,0,837
Matthew Shipley,128212,K,HAWAII,5,27,27,3.61,35.56,39.56,8.8,0,0,6,5,180,56.5,6,55,5,0,37.0,88,10,27,97.43,960,1,1068
Matt Freem,128228,P,NEVADA,5,29,29,3.64,40.48,42.55,6.7,0,0,9,8,239,61.5,10,70,3,0,31.0,60,9,29,105.47,1174,0,1234
Travis Benham,128320,P,S JOSE ST,4,18,18,3.87,37.44,41.61,11.7,0,0,5,6,285,65.2,8,57,2,0,16.7,35,3,18,69.66,674,2,749
Stephen Kotsanlee,128385,P,UTAH ST,5,28,28,3.79,38.75,42.0,7.3,0,0,7,5,329,71.7,13,60,7,0,25.0,51,7,28,106.03,1085,2,1176
Hugh Robertson,129425,P,ILLINOIS,5,22,22,3.8,36.64,36.55,-1.0,0,0,4,12,187,45.1,7,51,4,0,9.1,-2,2,22,83.65,806,0,804
Tory Taylor,129481,P,IOWA,5,34,34,4.19,42.35,46.91,3.5,0,0,7,7,192,80.6,19,63,4,0,29.4,35,10,34,142.54,1440,6,1595
Mark Crawford,129645,P,MINNESOTA,4,8,8,3.8,38.13,39.5,11.0,0,0,3,4,225,60.8,3,46,0,0,12.5,11,1,8,30.4,305,0,316
Hunter Renner,129734,P,NWESTERN,1,5,5,3.27,38.6,41.0,12.0,0,0,3,1,256,,0,49,0,0,20.0,12,1,5,16.34,193,0,205
Brendan Cropsey,129808,P,PURDUE,1,1,1,3.61,41.0,41.0,,0,0,0,1,273,60.0,0,41,0,0,0.0,0,0,1,3.61,41,0,41
Andy Vujnovich,129934,P,WISCONSIN,5,18,18,4.04,40.72,45.06,6.3,0,0,2,4,349,66.3,6,58,4,0,33.3,38,6,18,72.7,733,2,811
Lucas Borrow,130327,P,BALL ST,5,24,24,3.77,36.08,39.67,6.5,0,0,4,9,117,74.4,10,53,4,0,16.7,26,4,24,90.57,866,3,952
Luke Elzinga,130433,P,C MICHIGAN,5,21,21,4.0,39.81,45.67,10.5,0,0,0,7,134,70.0,7,65,5,0,28.6,63,6,21,83.92,836,3,959
Dom Dzioban,130519,P,MIAMI OH,5,28,28,3.49,41.25,43.43,6.8,0,0,10,7,221,64.7,10,66,2,0,32.1,61,9,28,97.59,1155,0,1216
Jack Wilson,130609,P,OHIO,4,14,14,3.63,32.36,36.29,7.5,0,0,3,4,259,48.5,5,54,3,0,14.3,15,2,14,50.82,453,2,508
Riley Moore,130657,K,UMASS,1,1,1,3.65,10.0,10.0,,0,0,0,0,216,60.0,0,10,1,0,0.0,0,0,1,3.65,10,0,10
Jamieson Sheahan,131666,P,CAL,5,28,28,3.79,40.21,46.29,8.2,0,0,4,8,130,69.1,9,65,1,0,39.3,90,11,28,106.24,1126,4,1296
Luke Akers,131788,P,NWESTERN,5,19,19,3.91,40.47,41.26,-2.5,1,0,8,8,256,72.6,10,52,0,0,10.5,-5,2,20,74.22,769,1,784
Jayden de Laura,131928,QB,ARIZONA,1,1,1,3.43,28.0,48.0,,0,0,0,0,109,60.0,0,48,0,0,0.0,0,0,1,3.43,28,1,48
David Shanahan,143930,P,GA TECH,5,28,28,3.55,39.0,44.54,11.1,4,0,5,6,176,63.4,8,55,3,0,50.0,155,14,32,99.53,1092,0,1247
Cole Maynard,143970,P,N CAROLINA,1,1,1,3.03,14.0,14.0,,0,0,0,0,245,,0,14,1,0,0.0,0,0,1,3.03,14,0,14
Mark Vassett,144176,P,LOUISVILLE,5,19,19,3.93,41.84,46.47,6.8,0,0,2,3,210,71.4,9,55,3,0,52.6,68,10,19,74.73,795,1,883
Mason Fletcher,144219,P,CINCINNATI,5,25,25,3.86,44.88,46.76,4.7,0,0,5,10,138,67.9,13,70,0,0,40.0,47,10,25,96.5,1122,0,1169
Kellen Grave de Peralta,144309,P,NAVY,2,5,5,4.34,40.8,48.8,,0,0,1,2,237,60.3,2,68,0,0,0.0,0,0,5,21.7,204,2,244
Riley Riethman,144340,P,NAVY,4,12,12,3.62,40.92,43.75,3.5,0,0,1,5,237,58.0,3,52,1,0,33.3,14,4,12,43.48,491,1,525
Andrew Stokes,144499,P,USF,4,13,13,3.84,40.69,41.23,1.8,0,0,2,4,327,60.4,6,52,3,0,30.8,7,4,13,49.95,529,0,536
Logan Ward,144675,K,OKLA STATE,1,2,2,4.43,50.5,57.5,7.0,0,0,0,0,262,62.2,1,63,0,0,100.0,14,2,2,8.86,101,0,115
Isaac Pearson,144741,P,TEXAS,1,1,1,2.8,15.0,15.0,,0,0,0,0,311,60.0,0,15,1,0,0.0,0,0,1,2.8,15,0,15
James Evans,144846,P,INDIANA,5,29,29,3.91,39.62,44.0,9.7,1,0,4,9,190,71.1,11,61,5,0,31.0,87,9,30,113.37,1149,2,1276
Tommy Doman,144944,P,MICHIGAN,1,1,1,4.59,41.0,41.0,,0,0,0,1,222,60.0,1,41,0,0,0.0,0,0,1,4.59,41,0,41
Jesse Mirco,145081,P,OHIO STATE,5,15,15,3.86,42.07,43.4,,0,0,6,7,260,77.1,10,52,1,0,0.0,0,0,15,57.93,631,1,651
Jack Ansell,145125,P,PURDUE,5,20,20,3.77,38.1,45.65,7.9,0,0,2,5,273,61.4,4,67,0,0,45.0,71,9,20,75.45,762,4,913
Austin McCready,145261,P,LA TECH,4,16,16,3.76,35.88,41.94,15.4,0,0,3,6,208,65.2,2,51,1,0,31.3,77,5,16,60.15,574,1,671
John McConnell,145294,P,MARSHALL,5,26,26,3.23,38.15,39.0,11.0,0,0,11,12,214,51.9,13,54,1,0,7.7,22,2,26,83.97,992,0,1014
Ethan Duane,145392,P,DOMINION,5,37,37,3.73,40.35,41.65,2.5,0,0,13,10,263,63.1,16,57,2,0,29.7,28,11,37,137.93,1493,1,1541
Bailey Rice,145570,P,CHARLOTTE,6,24,24,3.86,42.21,43.79,2.6,0,0,5,9,136,69.3,8,54,2,0,29.2,18,7,24,92.74,1013,1,1051
Mitchell Tomasek,145765,P,E MICHIGAN,5,14,14,3.47,37.43,45.43,13.0,0,0,3,0,160,65.8,5,62,4,0,28.6,52,4,14,48.54,524,3,636
Josh Smith,145784,P,KENT STATE,3,11,11,3.79,37.91,42.36,16.3,1,0,2,6,201,65.0,4,49,0,0,27.3,49,3,12,41.71,417,0,466
Ethan Hampton,145858,QB,N ILLINOIS,1,1,1,3.12,31.0,51.0,,0,0,0,0,254,60.0,0,51,0,0,0.0,0,0,1,3.12,31,1,51
Jack Browning,146137,P,S DIEGO ST,5,37,37,4.0,40.97,45.05,8.2,1,0,8,7,284,87.7,18,59,5,0,43.2,131,16,38,147.96,1516,1,1667
Eddie Czaplicki,146282,K,ARIZONA ST,5,21,21,4.04,39.76,44.33,8.0,0,0,3,5,110,72.2,5,72,4,0,33.3,56,7,21,84.77,835,2,931
Jace Feely,146284,K,ARIZONA ST,1,1,1,5.14,37.0,37.0,,0,0,0,1,110,60.0,0,37,0,0,0.0,0,0,1,5.14,37,0,37
Nick Haberer,146532,P,WASH STATE,5,18,18,4.11,40.67,41.11,2.0,0,0,4,8,341,68.0,6,61,2,0,22.2,8,4,18,73.9,732,0,740
Will Hutchinson,146570,P,MIAMI FL,1,3,3,4.7,47.0,46.33,-1.0,0,0,0,1,220,65.8,2,54,0,0,66.7,-2,2,3,14.09,141,0,139
James Burnip,146586,P,ALABAMA,5,14,14,4.2,39.71,43.43,6.4,1,0,0,6,103,69.6,6,51,2,0,35.7,32,5,15,58.74,556,1,608
Marshall Nichols,146864,P,UNLV,5,23,23,3.7,38.91,41.91,7.7,1,0,1,9,325,69.1,10,56,4,0,39.1,69,9,24,85.09,895,0,964
Jack Stonehouse,146897,P,MISSOURI,3,15,15,4.13,41.8,45.07,4.5,0,0,3,6,229,70.7,5,68,2,0,13.3,9,2,15,61.99,627,2,676
Mack West,147107,P,COAST CAR,1,1,1,3.81,33.0,33.0,,0,0,1,0,141,,1,33,0,0,0.0,0,0,1,3.81,33,0,33
Walker Bradberry,147136,P,GA SOUTHRN,1,1,1,4.55,30.0,30.0,,0,0,0,0,174,60.0,0,30,1,0,0.0,0,0,1,4.55,30,0,30
CJ Kolodziey,147443,P,UMASS,5,30,30,3.52,32.4,37.2,9.5,0,0,7,8,216,39.2,9,55,2,0,36.7,104,11,30,105.57,972,2,1116
Conor Hunt,149321,P,RICE,5,15,15,4.03,40.27,43.47,4.7,0,0,0,5,275,67.4,5,57,3,0,40.0,28,6,15,60.49,604,1,652
Brendan Farrell,151065,K,VIRGINIA,1,3,3,3.21,28.67,29.67,3.0,0,0,0,1,335,57.3,0,36,1,0,33.3,3,1,3,9.62,86,0,89
Daniel Trejo,153060,P,TEXAS,5,15,15,3.65,41.0,43.47,4.3,0,0,2,6,311,65.7,3,61,2,0,26.7,17,4,15,54.7,615,1,652
Devyn McCormick,154707,P,LA MONROE,5,32,32,3.79,33.41,42.41,16.8,2,0,4,6,209,72.9,10,57,5,0,50.0,268,16,34,121.41,1069,1,1357
Derek McCormick,154708,K,LA MONROE,1,1,1,3.98,52.0,50.0,-2.0,0,0,0,0,209,,0,50,0,0,100.0,-2,1,1,3.98,52,0,50
Carson Bay,155194,P,AIR FORCE,3,11,11,3.63,37.82,42.73,4.7,0,0,2,2,101,59.0,5,59,2,0,27.3,14,3,11,39.93,416,2,470
Archer Trafford,155563,P,MISS STATE,5,7,7,3.21,42.29,46.14,6.8,0,0,2,1,227,56.4,4,60,0,0,57.1,27,4,7,22.45,296,0,323
Sam Candotti,156220,P,BOSTON COL,3,3,3,3.77,39.0,39.0,,0,0,1,1,121,59.3,3,49,1,0,0.0,0,0,3,11.3,117,0,117
Sam Vander Haar,156357,P,PITTSBURGH,5,17,17,3.51,37.53,39.06,5.2,1,0,5,4,268,52.6,4,53,3,0,29.4,26,5,18,59.71,638,0,664
Riley Thompson,156535,P,FAU,6,25,25,3.65,39.64,44.16,7.2,0,0,6,4,165,68.4,10,58,1,0,52.0,93,13,25,91.14,991,1,1104
Patrick Rea,156583,P,LA TECH,1,4,4,3.63,34.75,34.75,,0,0,3,1,208,59.0,0,39,0,0,0.0,0,0,4,14.53,139,0,139
Tom Ellard,156641,P,W KENTUCKY,5,16,16,3.78,41.94,44.19,9.0,0,0,6,4,346,49.2,6,61,2,0,25.0,36,4,16,60.51,671,0,707
Evan Crenshaw,156684,P,COAST CAR,5,16,16,3.45,31.38,37.56,15.8,0,0,1,6,141,61.3,7,48,3,0,31.3,79,5,16,55.24,502,1,601
Braxton Guilbeau,156786,P,LA MONROE,2,3,3,3.95,29.33,42.0,19.0,0,0,0,0,209,65.9,1,47,1,0,66.7,38,2,3,11.85,88,0,126
Rece Verhoff,156821,K,MARSHALL,1,4,4,3.37,42.5,42.5,,0,0,2,1,214,60.4,2,47,1,0,0.0,0,0,4,13.47,170,0,170
Sami Sir,156907,P,BOWL GREEN,5,33,33,3.87,36.94,38.58,3.4,0,0,4,14,122,58.4,6,52,4,0,30.3,34,10,33,127.85,1219,1,1273
Jonathon Batzke,156993,P,TOLEDO,5,24,24,3.64,38.46,40.0,7.4,1,0,12,6,316,56.7,6,53,1,0,20.8,37,5,25,87.36,923,0,960
Max Fletcher,157028,P,ARKANSAS,5,26,26,4.09,32.96,38.81,22.0,0,0,3,9,111,76.1,10,51,7,0,23.1,132,6,26,106.29,857,1,1009
Brett Thorson,157071,P,GEORGIA,4,9,9,4.16,39.0,42.0,13.5,0,0,1,5,173,70.7,3,56,1,0,22.2,27,2,9,37.46,351,0,378
Fraser Masin,157137,P,OLE MISS,5,19,19,3.82,41.11,42.37,4.0,0,0,4,6,226,62.1,12,58,3,0,31.6,24,6,19,72.65,781,0,805
