team_name,franchise_id,player_game_count,attempts,hits_allowed,hurries_allowed,pass_snaps,pbe,pressures_allowed,sacks_allowed
USC,326,5,194,0,38,194,89.7,39,1
DRAKE,153,5,198,2,29,198,89.6,36,5
W CAROLINA,344,5,245,6,33,245,89.6,45,6
MO S&T,387,1,24,1,4,24,89.6,5,0
FORDHAM,168,5,209,7,29,209,89.5,40,4
DUQUESNE,155,4,138,1,22,138,89.5,26,3
HOWARD,184,5,200,3,25,200,89.5,35,7
TULANE,319,5,162,3,19,162,89.5,28,6
COAST CAR,141,5,156,1,28,156,89.4,31,2
LSU,211,5,219,1,28,219,89.3,38,9
TEXAS,311,5,164,5,22,164,89.3,31,4
LA LAFAYET,207,5,187,9,23,187,89.3,36,4
CHARLES SO,135,4,192,8,27,193,89.3,38,3
OKLA STATE,262,4,162,11,22,162,89.2,34,1
DELTAST,841,1,37,1,7,37,89.2,8,0
ARKANSAS,111,5,161,4,25,163,89.1,32,3
RHODE ISLD,274,5,165,6,14,165,89.1,28,8
MARSHALL,214,5,182,2,20,182,89.0,31,9
KENT STATE,201,5,145,2,26,145,89.0,30,2
N CAROLINA,245,5,205,5,30,205,89.0,40,5
HARVARD,179,3,117,9,11,117,88.9,23,3
TENN MARTN,310,4,135,3,25,135,88.9,29,1
NAVY,237,4,63,3,9,63,88.9,13,1
DELAWARE,151,5,224,0,38,224,88.8,44,6
LIBERTY,206,5,196,5,31,196,88.8,40,4
IOWA STATE,193,5,215,7,37,215,88.8,46,2
HAWAII,180,5,214,4,35,214,88.6,44,5
BUFFALO,126,5,207,9,22,207,88.6,39,8
BROWN,123,3,153,6,25,153,88.6,33,2
COLUMBIA,145,3,123,1,21,123,88.6,25,3
STANFORD,300,4,153,4,13,153,88.6,26,9
E TENN ST,157,4,132,6,16,132,88.6,26,4
ARKAPB,112,4,143,3,24,143,88.5,30,3
VANDERBILT,333,5,156,1,25,156,88.5,31,5
MIAMI FL,220,4,161,8,21,161,88.5,33,4
ARIZONA,109,5,229,7,42,229,88.4,51,2
BUCKNELL,125,4,151,7,24,151,88.4,33,2
BOISE ST,120,5,163,6,28,163,88.3,36,2
GARD-WEBB,171,5,213,6,32,213,88.3,44,6
MICHIGAN,222,5,137,9,13,137,88.3,27,5
ELON,162,5,180,2,30,180,88.3,37,5
NEW MEX ST,242,6,162,9,25,162,88.3,36,2
AUBURN,115,5,182,2,29,182,88.2,37,6
HAMPTON,178,4,114,3,18,114,88.2,24,3
RICHMOND,276,5,241,6,41,241,88.2,52,5
LNDNWD,949,3,148,2,27,148,88.2,32,3
CHARLOTTE,136,6,260,6,40,260,88.1,54,8
JAMES MAD,197,4,125,9,13,125,88.0,26,4
N DAKOTA,249,5,187,2,29,188,88.0,38,7
CAL POLY,129,4,205,6,33,205,88.0,44,5
WASH STATE,341,5,216,6,34,216,88.0,46,6
CONCMI,1472,1,46,1,6,46,88.0,9,2
E ILLINOIS,158,4,128,2,13,128,87.9,23,8
LOUCHR,958,1,33,0,6,33,87.9,7,1
N IOWA,255,5,173,8,30,173,87.9,40,2
SAN DIEGO,283,4,136,6,21,136,87.9,30,3
UNLV,325,5,199,7,34,199,87.7,45,4
UCF,323,4,138,3,17,138,87.7,27,7
CENT CT ST,133,4,113,1,21,113,87.6,25,3
TENN TECH,309,3,109,2,19,109,87.6,24,3
MEMPHIS,218,5,206,3,30,206,87.6,42,9
TEXAS ST,314,5,205,7,28,205,87.6,43,8
MORGAN ST,235,3,96,3,17,96,87.5,22,2
UAB,321,4,100,2,9,100,87.5,18,7
FRESNO ST,169,4,164,2,26,164,87.2,35,7
KANSAS ST,199,5,149,4,28,149,87.2,35,3
IDAHO,185,5,167,5,30,167,87.1,39,4
TROY,318,5,216,5,31,216,87.0,46,10
E MICHIGAN,160,5,172,8,25,172,86.9,39,6
GA STATE,175,5,149,11,20,149,86.9,35,4
HOUSTON,182,5,199,3,31,199,86.9,43,9
ILL STATE,188,4,152,7,15,152,86.8,31,9
PSTEAG,1476,1,38,0,8,38,86.8,9,1
CITADEL,139,4,53,0,10,54,86.8,12,2
N ARIZONA,252,5,216,9,40,216,86.8,53,4
BLMSBG,766,1,15,0,2,15,86.7,3,1
MARIST,213,4,166,6,28,166,86.7,39,5
ABILENE CH,100,5,207,6,35,207,86.7,48,7
LA TECH,208,4,165,13,19,165,86.7,38,6
TEMPLE,306,5,157,10,28,157,86.6,40,2
BOWL GREEN,122,5,203,10,41,204,86.5,53,2
CHADST,809,1,37,0,10,37,86.5,10,0
TEXAS A&M,312,5,165,13,20,165,86.4,39,6
TOWSON,317,5,176,4,22,176,86.4,37,11
PITTSBURGH,268,5,172,9,32,172,86.3,44,3
NEW HAMP,240,5,182,0,34,182,86.3,42,8
VA LYNCHBU,406,3,127,4,17,128,86.2,28,7
MOREHEAD,234,4,159,7,21,159,86.2,36,8
LAMAR,204,4,152,6,32,152,86.2,40,2
TUSKEGEE,405,1,40,0,9,40,86.2,10,1
PENN STATE,266,5,183,5,36,183,86.1,46,5
S CAROLINA,289,5,190,6,37,190,86.1,48,5
COLORADO,143,5,191,4,39,192,86.1,48,5
ARK STATE,113,5,195,10,35,195,85.9,50,5
VILLANOVA,334,4,92,4,14,92,85.9,22,4
C MICHIGAN,134,5,244,13,36,244,85.9,59,10
SOUTHERN U,297,3,92,3,15,92,85.9,22,4
STETSON,302,4,193,10,25,194,85.8,45,10
LINCOK,1452,2,63,1,17,63,85.7,18,0
E WASHGTON,161,4,161,6,32,161,85.7,42,4
FL A&M,164,4,171,7,30,171,85.7,43,6
LIUSHAR,1298,4,146,8,26,146,85.6,38,4
CINCINNATI,138,5,193,9,23,193,85.5,44,12
DAYTON,150,4,127,5,18,127,85.4,30,7
SM HOUSTON,281,4,151,3,31,151,85.4,39,5
SCAR STATE,290,4,120,7,20,120,85.4,31,4
GRAMBLING,177,4,134,3,30,134,85.4,36,3
UTSA,331,5,235,4,53,235,85.3,63,6
AUSTINPEAY,116,5,189,5,31,189,85.2,46,10
LA MONROE,209,5,162,5,33,162,85.2,43,5
MARS HILL,383,1,54,1,15,54,85.2,16,0
S JOSE ST,285,4,174,5,39,174,85.1,48,4
FLORIDA ST,167,5,161,11,35,161,85.1,47,1
S ILLINOIS,295,5,191,7,30,191,85.1,47,10
BRYANT,124,4,178,13,22,178,85.1,44,9
N GREENVLE,390,1,37,5,4,37,85.1,10,1
MIDDLE TN,224,5,197,9,34,198,85.0,51,8
NORFOLK,244,4,106,4,18,106,84.9,27,5
IDAHO ST,186,5,215,11,34,215,84.9,55,10
ALAB A&M,104,4,179,9,31,179,84.9,47,7
PRINCETON,272,3,128,2,25,128,84.8,33,6
STF AUSTIN,301,5,184,3,37,184,84.8,48,8
MITECH,980,1,33,1,7,33,84.8,9,1
LINCOLN,380,1,36,1,8,36,84.7,10,1
KENTUCKY,202,5,169,7,23,169,84.6,41,11
OHIO,259,5,223,10,45,223,84.5,62,7
MAINE,212,3,126,11,18,126,84.5,34,5
NEBRASKA,238,5,180,4,36,180,84.4,48,8
SO MISS,296,4,109,9,21,109,84.4,32,2
YNGTOWN ST,353,4,106,4,19,106,84.4,28,5
INDIANA ST,191,4,128,3,21,128,84.4,32,8
SAMFORD,282,5,185,12,30,185,84.3,50,8
MURRAY ST,236,4,124,7,20,124,84.3,33,6
PORTLAND,269,4,139,5,31,139,84.2,40,4
N ALABAMA,389,4,130,7,22,130,84.2,35,6
ALCORN ST,107,4,110,5,20,110,84.1,30,5
LIMEST,1283,1,40,0,9,40,83.7,11,2
TOLEDO,316,5,177,5,47,177,83.6,55,3
N COLORADO,253,5,208,9,44,208,83.4,61,8
NEVADA,239,5,156,7,29,156,83.3,44,8
MILES,386,1,42,3,11,42,83.3,14,0
SE LA,294,4,137,2,24,137,83.2,36,10
INDIANA,190,5,262,17,53,262,83.2,79,9
DELWARE ST,152,4,101,4,20,101,83.2,29,5
S DAK ST,292,5,154,7,31,154,83.1,45,7
GA TECH,176,5,180,9,28,180,83.1,49,12
TULSA,320,5,230,17,35,230,83.0,65,13
UTAHTC,1285,5,277,20,55,277,82.9,85,10
LVLEOP,937,1,38,0,7,38,82.9,10,3
RUTGERS,278,5,148,11,30,148,82.8,46,5
ALBANY ST,360,1,29,2,8,30,82.8,10,0
BOSTON COL,121,5,196,17,31,196,82.7,58,10
VIRGINIA,335,5,214,7,60,214,82.5,71,4
LEHIGH,205,5,177,8,34,177,82.5,52,10
RICE,275,5,179,7,38,179,82.4,54,9
S DAKOTA,291,4,133,1,24,133,82.3,36,11
TEXAS TECH,315,5,279,6,65,279,82.3,85,14
IOWA,192,5,143,12,27,143,82.2,45,6
DOMINION,263,5,202,12,38,202,82.2,61,11
STNY BROOK,303,4,120,3,26,120,82.1,36,7
MERRIMACK,385,4,148,5,32,148,82.1,45,8
MO STATE,230,5,205,2,40,205,82.0,58,16
PRESBYTERN,271,4,133,5,33,133,82.0,43,5
CHATTNOOGA,137,4,105,12,14,105,81.9,32,6
SACR HEART,280,4,157,3,36,157,81.8,48,9
AKRON,102,5,248,12,42,249,81.5,73,19
ALBANY,106,4,154,6,36,154,81.2,50,8
CENT ARK,132,4,149,4,26,149,81.2,43,13
DARTMOUTH,148,3,64,3,19,64,81.2,23,1
EANMGH,858,1,37,2,12,37,81.1,14,0
BETH COOK,119,3,105,2,24,105,81.0,33,7
WSRAMS,1206,1,13,0,3,13,80.8,4,1
FIU,166,4,182,11,51,182,80.8,66,4
LAFAYETTE,203,5,161,8,22,161,80.7,46,16
CAL,130,5,201,10,36,201,80.6,62,16
VA MILT IN,336,4,162,7,28,162,80.6,49,14
HOUCHR,183,3,129,12,20,129,80.6,41,9
MS VLY ST,228,4,124,7,28,125,80.2,42,7
W MICHIGAN,347,5,162,5,41,162,80.2,55,9
MCNEESE,217,4,123,7,16,123,80.1,36,13
ALABAMA ST,105,4,128,5,38,128,80.1,47,4
TENN STATE,308,3,102,4,19,102,79.9,32,9
VALPO,332,4,148,7,43,148,79.7,55,5
NWSTATE,257,4,205,15,45,205,79.5,72,12
WOFFORD,350,5,154,8,39,154,79.5,55,8
MHMRTI,999,1,34,0,12,34,79.4,13,1
ARIZONA ST,110,5,171,8,39,171,79.2,59,12
W ILLINOIS,345,5,196,19,47,196,79.1,74,8
NEW MEXICO,241,5,126,4,28,126,78.6,43,11
TEXAS STHN,313,4,123,6,35,123,78.5,47,6
W NEW MEX,410,1,46,3,15,46,78.3,19,1
NAUSTA,1453,2,54,2,13,54,76.9,20,5
KENNESAW,200,4,65,5,17,65,76.9,26,4
FLMMRL,1471,1,37,0,12,37,75.7,15,3
COLGATE,142,5,162,11,42,162,75.0,67,14
COLO STATE,144,4,148,6,32,148,74.3,57,19
STANKN,1455,1,33,1,6,33,74.2,12,5
WAGNER,338,4,110,10,31,110,74.1,49,8
KEISER,1475,1,53,3,15,53,73.6,23,5
LANECOL,942,1,31,2,7,31,72.6,13,4
ASSMPT,1257,1,38,2,12,38,71.1,18,4
WARNER,407,1,29,3,5,29,69.0,13,5
THMORE,1296,1,33,4,9,33,68.2,17,4
BARCOL,1473,1,31,3,16,31,66.1,20,1
KY STATE,378,1,10,0,5,10,55.0,7,2
