player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Timmy Bleekrode,79417,P,NEBRASKA,1,1,1,4.3,43.0,51.0,8.0,0,0,0,0,238,60.0,0,51,0,0,100.0,8,1,1,4.3,43,0,51
Colin McCreary,79434,P,USF,6,20,20,3.94,37.25,41.75,35.0,0,0,2,14,327,60.5,4,54,1,1,10.0,70,2,20,78.86,745,1,835
Michael Turk,82012,P,OKLAHOMA,8,40,40,4.14,41.85,45.68,1.6,0,0,6,13,261,79.5,14,60,6,0,20.0,13,8,40,165.73,1674,7,1827
Reid Bauer,82014,P,ARKANSAS,3,7,7,3.84,42.14,43.86,4.0,0,0,2,0,111,64.3,3,62,2,0,42.9,12,3,7,26.88,295,0,307
Carson King,82024,P,FRESNO ST,8,30,30,3.59,38.63,42.27,8.6,0,0,7,8,169,62.6,10,64,5,0,26.7,69,8,30,107.81,1159,2,1268
Rhys Byrns,82027,P,LA LAFAYET,8,35,35,3.81,39.17,43.49,5.9,0,0,7,8,207,69.1,10,55,4,0,34.3,71,12,35,133.4,1371,4,1522
George Caratan,82030,P,UCONN,10,58,58,3.79,35.64,39.48,10.7,0,0,11,22,146,59.8,18,55,5,0,32.8,203,19,58,219.57,2067,1,2290
William Przystup,82031,P,ARK STATE,5,12,12,3.88,40.0,45.5,9.4,0,0,1,0,113,69.7,3,61,4,0,58.3,66,7,12,46.56,480,0,546
Luke Loecher,82041,P,OREGON ST,8,27,27,3.87,40.96,46.19,14.4,0,0,6,9,265,76.3,10,64,3,0,25.9,101,7,27,104.48,1106,2,1247
Adam Korsak,82044,P,RUTGERS,7,41,41,3.71,43.54,44.39,-1.7,0,0,14,21,278,74.0,21,77,1,0,7.3,-5,3,41,151.95,1785,2,1820
Paxton Brooks,82049,P,TENNESSEE,7,17,17,4.18,39.35,40.53,0.0,1,0,7,4,307,71.6,5,51,4,0,5.9,0,1,18,71.01,669,1,689
Clayton Stewart,82051,P,WYOMING,9,50,50,4.04,38.36,44.78,9.5,0,0,8,12,351,67.6,15,67,5,0,34.0,161,17,50,202.13,1918,8,2239
Kyle Greenwell,82052,P,UAB,8,29,29,4.01,38.66,45.31,11.6,0,0,7,8,321,65.8,8,60,1,0,27.6,93,8,29,116.31,1121,5,1314
Jason Bean,83529,QB,KANSAS,1,1,1,2.42,41.0,41.0,,0,0,1,0,198,60.0,1,41,0,0,0.0,0,0,1,2.42,41,0,41
Brenden Brady,83795,HB,UTSA,1,1,1,3.22,39.0,39.0,,0,0,1,0,331,60.0,1,39,0,0,0.0,0,0,1,3.22,39,0,39
Aaron Rodriguez,86345,P,NEW MEXICO,8,52,52,3.8,41.06,45.73,7.8,1,0,5,20,241,54.9,17,63,2,0,40.4,163,21,53,197.73,2135,4,2378
Michael Hayes,97151,P,GA STATE,8,38,38,3.66,40.58,43.34,5.7,2,0,6,14,175,57.7,12,57,2,0,39.5,85,15,40,139.21,1542,1,1647
Luke Pawlak,97267,K,TOLEDO,1,1,1,3.19,19.0,19.0,,0,0,1,0,316,60.0,1,19,0,0,0.0,0,0,1,3.19,19,0,19
Jackson Baltar,97389,P,BUFFALO,3,13,13,3.37,34.69,40.15,12.8,0,0,3,2,126,50.3,3,52,3,0,30.8,51,4,13,43.81,451,1,522
Daton Montiel,97392,P,FIU,8,42,42,3.64,39.0,42.02,8.4,0,0,9,19,166,70.9,17,64,3,0,19.0,67,8,42,152.98,1638,3,1765
Jack Brooks,97588,P,S ALABAMA,8,41,41,3.57,36.37,41.88,14.3,0,0,9,9,288,75.4,17,58,8,0,31.7,186,13,41,146.52,1491,2,1717
Ivan Mora,97589,P,WAKE,8,27,27,4.13,39.74,42.63,11.6,1,0,5,11,339,72.1,10,55,5,0,18.5,58,5,28,111.6,1073,1,1151
Cole Snyder,97617,QB,BUFFALO,1,1,1,3.65,36.0,56.0,,0,0,0,0,126,60.0,0,56,0,0,0.0,0,0,1,3.65,36,1,56
Bo Nix,97790,QB,OREGON,2,2,2,2.53,33.5,33.5,,0,0,2,0,264,61.0,1,34,0,0,0.0,0,0,2,5.05,67,0,67
Lucas Dean,97981,P,UTSA,8,25,25,3.84,41.32,44.8,6.7,0,0,2,6,331,77.6,11,76,8,0,28.0,47,7,25,96.0,1033,2,1120
Collin Schlee,98025,QB,KENT STATE,2,3,3,3.96,38.0,40.67,8.0,0,0,2,0,201,63.3,1,52,0,0,33.3,8,1,3,11.88,114,0,122
Ryan Sanborn,98199,P,STANFORD,8,34,34,3.96,40.24,41.97,4.5,1,0,4,15,300,77.0,14,53,2,0,38.2,59,13,35,134.71,1368,0,1427
Tom Hutton,98200,P,OKLA STATE,8,46,46,4.01,38.24,43.24,11.1,1,0,10,12,262,74.5,18,53,4,0,41.3,210,19,47,184.39,1759,1,1989
Porter Wilson,98463,P,DUKE,9,30,30,4.17,39.93,43.67,5.2,0,0,4,11,154,73.1,10,64,2,0,33.3,52,10,30,125.15,1198,3,1310
Kyle Ostendorp,98795,P,ARIZONA,8,20,20,3.66,39.45,47.2,11.5,0,0,4,1,109,71.9,6,64,3,0,50.0,115,10,21,73.25,789,2,944
Lou Hedley,98796,P,MIAMI FL,6,26,26,4.05,41.23,43.35,2.5,0,0,7,8,220,79.7,16,58,3,0,23.1,15,6,26,105.41,1072,2,1127
Noah Rauschenberg,99361,K,BAYLOR,1,1,1,3.62,14.0,14.0,,0,0,0,0,118,60.0,0,14,1,0,0.0,0,0,1,3.62,14,0,14
Austin McNamara,99363,P,TEXAS TECH,8,27,27,4.15,40.56,44.41,9.1,0,0,4,10,315,80.2,10,65,4,0,25.9,64,7,27,111.95,1095,2,1199
Jordy Sandy,99462,P,TCU,8,28,28,4.2,37.64,39.79,,0,0,8,16,305,73.5,8,59,1,0,0.0,0,0,28,117.56,1054,3,1114
Ty Zentner,99465,P,KANSAS ST,8,38,38,4.24,40.29,42.26,7.0,0,0,12,19,199,77.0,18,66,0,0,13.2,35,5,38,160.96,1531,2,1606
Aidan Swanson,99859,P,CLEMSON,8,35,35,3.62,37.0,41.34,9.4,0,0,5,9,140,51.7,10,54,6,0,40.0,132,14,35,126.62,1295,1,1447
Ben Kiernan,99871,P,N CAROLINA,8,25,25,3.69,43.52,47.36,7.4,0,0,6,6,245,61.8,9,70,0,0,52.0,96,13,25,92.22,1088,0,1184
Nicholas Barr-Mira,100480,K,UCLA,7,13,13,3.83,41.15,44.0,7.4,1,0,0,6,324,66.3,7,51,2,0,38.5,37,5,14,49.74,535,0,572
Andrew Boyle,100482,K,OREGON,1,2,2,3.28,36.0,36.0,,0,0,0,1,264,59.3,1,37,1,0,0.0,0,0,2,6.56,72,0,72
Matthew Hayball,100813,P,VANDERBILT,8,44,44,3.66,39.27,45.98,13.8,0,0,8,8,333,76.4,14,65,7,0,45.5,275,20,44,161.02,1728,1,2023
Kyle Ulbrich,100815,P,MIDDLE TN,8,45,45,3.53,41.13,46.07,7.8,0,0,11,10,224,61.9,20,72,5,0,28.9,102,13,45,158.66,1851,6,2073
Adam Barry,101046,P,OREGON,6,10,10,3.72,39.7,39.7,0.0,0,0,1,8,264,60.7,4,58,0,0,10.0,0,1,10,37.23,397,0,397
Michael O'Shaughnessy,101607,P,OHIO STATE,1,1,1,3.13,21.0,41.0,,0,0,0,0,260,60.0,0,41,0,0,0.0,0,0,1,3.13,21,1,41
Anthony Pecorella,101608,P,MARYLAND,2,3,3,3.56,37.0,37.0,,0,0,1,1,215,61.7,2,41,1,0,0.0,0,0,3,10.67,111,0,111
Colton Spangler,101609,P,MARYLAND,8,28,28,3.63,41.54,45.54,5.2,0,0,6,8,215,64.3,9,63,1,0,35.7,52,10,28,101.72,1163,3,1275
Tom Foley,101612,P,N ILLINOIS,9,32,32,3.85,39.09,42.13,7.7,0,0,8,11,254,59.5,12,61,2,0,31.3,77,10,32,123.13,1251,1,1348
Jack Bouwmeester,101613,P,UTAH,8,24,24,3.91,37.88,39.0,1.8,0,0,0,16,328,66.0,8,48,3,0,16.7,7,4,24,93.79,909,1,936
Chase Wyatt,101615,P,BALL ST,1,1,1,3.84,16.0,16.0,,0,0,0,0,117,60.0,0,16,1,0,0.0,0,0,1,3.84,16,0,16
Josh Carlson,102852,P,NEW MEX ST,8,44,44,4.0,40.16,40.05,-0.5,0,0,4,26,242,60.2,13,54,4,0,22.7,-5,10,44,175.99,1767,0,1762
Seamus O'Kelly,102853,P,TEXAS ST,8,51,51,3.73,39.04,42.06,9.0,0,0,12,25,314,62.3,9,68,3,0,11.8,54,6,51,190.33,1991,5,2145
Jay Bramblett,102854,P,LSU,7,26,26,4.1,38.77,45.46,13.4,0,0,2,8,211,77.6,11,66,4,0,38.5,134,10,26,106.51,1008,2,1182
Sam Clark,104755,P,JAMES MAD,7,32,32,3.74,38.63,42.56,10.8,1,0,7,12,197,68.4,11,61,3,0,25.0,86,8,33,119.7,1236,2,1362
Brian Buschini,105308,P,NEBRASKA,8,43,43,4.05,40.12,43.37,11.1,1,0,9,18,238,65.1,12,65,5,0,20.9,100,9,44,174.0,1725,2,1865
Nik Constantinou,105801,P,TEXAS A&M,8,40,40,4.29,42.05,42.5,2.0,0,0,7,19,312,91.9,20,57,5,0,22.5,18,9,40,171.42,1682,0,1700
Jon Sot,108908,P,NOTRE DAME,8,34,34,3.95,41.82,44.5,8.9,0,0,5,19,258,60.0,17,75,1,0,23.5,71,8,34,134.42,1422,1,1513
Noah Gettman,108915,P,AKRON,9,50,50,3.7,36.6,40.52,7.2,0,0,7,13,102,57.6,12,58,8,0,38.0,136,19,50,185.13,1830,3,2026
Mason Hunt,121462,P,SO MISS,8,44,44,4.19,39.57,42.52,7.1,0,0,13,16,296,82.6,22,57,4,0,15.9,50,7,44,184.24,1741,4,1871
Ryan Hanson,121522,P,ARK STATE,8,37,37,3.82,41.11,43.57,5.9,1,0,11,8,113,77.3,18,68,5,0,32.4,71,12,38,141.44,1521,1,1612
Billy Boehlke,121556,P,ARMY,7,14,14,3.5,36.71,36.71,0.0,0,0,5,5,114,56.1,4,55,3,0,7.1,0,1,14,48.97,514,0,514
Joshua Sloan,122037,P,UTEP,10,39,39,3.89,39.21,43.77,8.4,0,0,3,13,330,72.5,14,64,6,0,35.9,118,14,39,151.73,1529,3,1707
Ryan Rehkow,122074,P,BYU,9,29,29,4.14,41.14,44.76,7.2,0,0,6,9,128,70.6,10,64,3,0,31.0,65,9,29,120.13,1193,2,1298
Alex Mastromanno,122406,P,FLORIDA ST,7,21,21,3.89,37.71,41.95,3.6,0,0,3,4,167,68.2,7,53,3,0,38.1,29,8,21,81.77,792,3,881
Jalon Daniels,122555,QB,KANSAS,1,1,1,2.96,33.0,33.0,,0,0,1,0,198,60.0,1,33,0,0,0.0,0,0,1,2.96,33,0,33
Reis Vernon,122581,P,KANSAS,7,22,22,3.66,37.55,40.86,5.5,0,0,5,8,198,71.3,8,60,1,0,27.3,33,6,22,80.54,826,2,899
Cam Guess,123009,P,PITTSBURGH,2,9,9,3.84,35.89,38.44,11.5,0,0,1,4,268,48.3,2,45,2,0,22.2,23,2,9,34.54,323,0,346
James Williams,123059,P,SYRACUSE,1,0,0,0.0,0.0,0.0,,1,0,0,0,304,60.0,0,0,0,0,0.0,0,0,1,0.0,0,0,0
Lachlan Wilson,123268,P,TULSA,8,36,36,3.71,39.22,43.22,12.0,1,0,13,7,320,68.2,19,61,4,0,33.3,144,12,37,133.43,1412,0,1556
Peter Moore,123358,P,VA TECH,8,54,54,4.04,39.74,40.91,3.3,1,0,14,23,337,64.2,20,67,8,0,13.0,23,7,55,218.39,2146,2,2209
Daniel Sparks,123492,P,VIRGINIA,8,35,35,3.97,37.83,44.46,12.3,2,0,7,8,335,80.0,13,59,3,0,40.0,172,14,37,138.9,1324,3,1556
Laine Wilkins,123686,P,HOUSTON,8,28,28,3.93,42.75,45.61,3.6,0,0,9,5,182,65.9,8,67,1,0,39.3,40,11,28,109.91,1197,2,1277
Luke Larsen,123823,P,E CAROLINA,9,27,27,3.6,35.59,39.74,8.7,1,0,3,12,156,62.5,10,55,3,0,22.2,52,6,28,97.27,961,3,1073
Kai Kroeger,124245,P,S CAROLINA,7,33,33,3.78,40.64,43.79,4.0,0,0,9,7,289,61.7,18,79,3,0,33.3,44,11,33,124.88,1341,3,1445
Jeremy Crawshaw,124372,P,FLORIDA,7,20,20,3.93,42.85,46.2,6.7,0,0,4,6,163,74.7,10,62,2,0,35.0,47,7,20,78.58,857,1,924
Oscar Chapman,124403,P,AUBURN,8,36,36,4.0,41.81,43.92,7.0,0,0,6,16,115,72.1,12,61,5,0,22.2,56,8,36,144.15,1505,1,1581
Matthew Shipley,128212,K,HAWAII,9,47,47,3.8,35.87,41.11,9.7,0,0,9,12,180,64.0,13,63,7,0,27.7,126,13,47,178.78,1686,6,1932
Matt Freem,128228,P,NEVADA,7,35,35,3.66,39.34,42.17,9.0,0,0,10,10,239,63.0,10,70,4,0,31.4,99,11,35,128.09,1377,0,1476
Travis Benham,128320,P,S JOSE ST,7,22,22,3.81,34.91,40.14,11.7,0,0,5,7,285,64.6,9,57,3,0,13.6,35,3,22,83.75,768,4,883
Stephen Kotsanlee,128385,P,UTAH ST,8,43,43,3.77,40.0,44.23,8.2,1,0,11,8,329,71.7,17,60,9,0,23.3,82,10,44,162.25,1720,5,1902
Hugh Robertson,129425,P,ILLINOIS,8,37,37,3.83,37.81,38.84,-0.5,0,0,8,19,187,53.5,12,52,4,0,10.8,-2,4,37,141.8,1399,2,1437
Tory Taylor,129481,P,IOWA,8,48,48,4.14,41.04,44.56,3.5,0,0,9,13,192,79.2,22,63,6,0,29.2,49,14,48,198.63,1970,6,2139
Mark Crawford,129645,P,MINNESOTA,7,23,23,3.75,37.48,40.57,2.8,0,0,6,9,225,68.3,8,53,1,0,17.4,11,4,23,86.19,862,3,933
Hunter Renner,129734,P,NWESTERN,1,5,5,3.18,38.6,41.0,12.0,0,0,3,1,256,56.0,0,49,0,0,20.0,12,1,5,15.92,193,0,205
Brendan Cropsey,129808,P,PURDUE,1,1,1,3.61,41.0,41.0,,0,0,0,1,273,60.0,0,41,0,0,0.0,0,0,1,3.61,41,0,41
Andy Vujnovich,129934,P,WISCONSIN,8,33,33,3.97,40.21,44.27,6.7,0,0,7,7,349,74.3,14,64,5,0,33.3,74,11,33,130.97,1327,3,1461
Lucas Borrow,130327,P,BALL ST,9,47,47,3.7,37.94,41.45,7.1,0,0,11,15,117,73.2,19,64,5,0,25.5,85,12,47,174.1,1783,4,1948
Luke Elzinga,130433,P,C MICHIGAN,9,40,40,3.93,38.88,43.1,9.9,0,0,6,12,134,74.6,16,65,8,0,27.5,109,11,40,157.25,1555,3,1724
Dom Dzioban,130519,P,MIAMI OH,9,54,54,3.49,39.89,42.22,5.1,0,0,16,11,221,59.2,21,67,8,0,31.5,86,17,54,188.2,2154,2,2280
Jack Wilson,130609,P,OHIO,8,21,21,3.33,35.14,37.76,3.8,0,0,5,6,259,56.7,10,54,4,0,19.0,15,4,21,69.94,738,2,793
Riley Moore,130657,K,UMASS,1,1,1,3.65,10.0,10.0,,0,0,0,0,216,60.0,0,10,1,0,0.0,0,0,1,3.65,10,0,10
Jamieson Sheahan,131666,P,CAL,8,43,43,3.67,39.93,45.28,8.1,0,0,6,14,130,71.3,14,65,2,0,37.2,130,16,43,157.65,1717,5,1947
Josh Green,131733,P,OREGON ST,1,1,1,3.62,25.0,45.0,,0,0,0,0,265,60.0,0,45,0,0,0.0,0,0,1,3.62,25,1,45
Luke Akers,131788,P,NWESTERN,8,32,32,3.94,38.69,41.66,6.9,1,0,11,11,256,70.0,14,55,0,0,25.0,55,8,33,126.12,1238,2,1333
Jayden de Laura,131928,QB,ARIZONA,2,2,2,3.59,31.5,41.5,,0,0,1,0,109,61.0,1,48,0,0,0.0,0,0,2,7.18,63,1,83
David Shanahan,143930,P,GA TECH,8,50,50,3.5,34.64,43.54,15.4,5,0,10,8,176,55.6,10,55,4,0,50.0,385,25,55,175.18,1732,3,2177
Cole Maynard,143970,P,N CAROLINA,1,1,1,3.03,14.0,14.0,,0,0,0,0,245,60.0,0,14,1,0,0.0,0,0,1,3.03,14,0,14
Caleb Junko,144026,K,PITTSBURGH,1,1,1,4.27,46.0,46.0,,0,0,0,1,268,60.0,1,46,0,0,0.0,0,0,1,4.27,46,0,46
Mark Vassett,144176,P,LOUISVILLE,8,32,32,3.91,40.91,44.69,5.4,0,0,3,6,210,70.0,13,55,6,0,46.9,81,15,32,125.07,1309,2,1430
Mason Fletcher,144219,P,CINCINNATI,8,37,37,3.86,45.27,47.32,4.3,0,0,8,15,138,71.5,21,84,0,0,35.1,56,13,37,142.84,1675,1,1751
Kellen Grave de Peralta,144309,P,NAVY,4,7,7,4.15,38.0,43.71,,0,0,1,3,237,70.0,4,68,1,0,0.0,0,0,7,29.03,266,2,306
Riley Riethman,144340,P,NAVY,8,23,23,3.43,42.35,44.35,2.9,0,0,2,7,237,59.7,7,55,4,0,39.1,26,9,23,78.98,974,1,1020
Andrew Stokes,144499,P,USF,4,13,13,3.84,40.69,41.23,1.8,0,0,2,4,327,60.4,6,52,3,0,30.8,7,4,13,49.95,529,0,536
Logan Ward,144675,K,OKLA STATE,1,2,2,4.43,50.5,57.5,7.0,0,0,0,0,262,62.2,1,63,0,0,100.0,14,2,2,8.86,101,0,115
Isaac Pearson,144741,P,TEXAS,1,1,1,2.8,15.0,15.0,,0,0,0,0,311,60.0,0,15,1,0,0.0,0,0,1,2.8,15,0,15
James Evans,144846,P,INDIANA,8,46,46,3.95,40.22,44.5,8.7,1,0,7,13,190,68.5,19,61,6,0,39.1,157,18,47,181.81,1850,2,2047
Tommy Doman,144944,P,MICHIGAN,1,1,1,4.59,41.0,41.0,,0,0,0,1,222,60.0,1,41,0,0,0.0,0,0,1,4.59,41,0,41
Jesse Mirco,145081,P,OHIO STATE,8,24,24,3.86,42.58,45.79,7.4,0,0,7,9,260,79.2,13,55,1,0,20.8,37,5,24,92.67,1022,2,1099
Jack Ansell,145125,P,PURDUE,8,29,29,3.66,37.24,43.31,6.3,0,0,5,7,273,61.7,6,67,0,0,41.4,76,12,29,106.14,1080,5,1256
Austin McCready,145261,P,LA TECH,8,29,29,3.72,36.38,39.86,13.5,0,0,6,14,208,61.7,4,57,2,0,20.7,81,6,29,107.82,1055,1,1156
John McConnell,145294,P,MARSHALL,8,42,42,3.4,36.21,39.45,7.2,0,0,11,18,214,47.1,17,64,3,0,11.9,36,5,42,142.78,1521,5,1657
Ethan Duane,145392,P,DOMINION,8,45,45,3.75,38.93,41.8,4.9,0,0,13,13,263,66.6,19,57,2,0,31.1,69,14,45,168.8,1752,3,1881
Bailey Rice,145570,P,CHARLOTTE,9,33,33,3.83,41.24,42.67,3.0,0,0,8,12,136,62.9,12,55,3,0,27.3,27,9,33,126.38,1361,1,1408
Mitchell Tomasek,145765,P,E MICHIGAN,9,33,33,3.14,38.15,44.85,7.2,0,0,7,1,160,65.3,12,63,5,0,42.4,101,14,33,103.59,1259,6,1480
Josh Smith,145784,P,KENT STATE,7,30,30,3.54,38.93,41.07,5.8,1,0,5,10,201,57.6,10,53,4,0,36.7,64,11,31,106.11,1168,0,1232
Ethan Hampton,145858,QB,N ILLINOIS,1,1,1,3.12,31.0,51.0,,0,0,0,0,254,60.0,0,51,0,0,0.0,0,0,1,3.12,31,1,51
Will Ferrin,145985,K,BOISE ST,1,2,2,3.6,35.5,35.5,0.0,0,0,0,1,120,56.8,0,36,0,0,50.0,0,1,2,7.19,71,0,71
Jack Browning,146137,P,S DIEGO ST,8,48,48,3.98,41.29,45.48,6.4,1,0,8,10,284,84.3,23,59,5,0,45.8,141,22,49,191.0,1982,3,2183
Eddie Czaplicki,146282,K,ARIZONA ST,8,34,34,4.06,37.06,44.35,14.5,0,0,6,8,110,74.2,10,72,4,0,38.2,188,13,34,137.91,1260,3,1508
Jace Feely,146284,K,ARIZONA ST,1,1,1,5.14,37.0,37.0,,0,0,0,1,110,60.0,0,37,0,0,0.0,0,0,1,5.14,37,0,37
Nick Haberer,146532,P,WASH STATE,8,35,35,4.14,40.06,41.77,4.0,0,0,5,17,341,75.9,13,62,2,0,28.6,40,10,35,144.88,1402,1,1462
Will Hutchinson,146570,P,MIAMI FL,1,3,3,4.7,47.0,46.33,-1.0,0,0,0,1,220,65.8,2,54,0,0,66.7,-2,2,3,14.09,141,0,139
James Burnip,146586,P,ALABAMA,8,27,27,4.18,38.52,41.19,6.5,1,0,2,9,103,79.5,12,51,7,0,29.6,52,8,28,112.83,1040,1,1112
Marshall Nichols,146864,P,UNLV,8,40,40,3.77,38.48,42.25,7.9,3,0,2,15,325,67.8,12,56,7,0,35.0,111,14,43,150.87,1539,2,1690
Jack Stonehouse,146897,P,MISSOURI,6,28,28,4.02,38.43,42.93,13.2,0,0,6,12,229,71.3,10,68,2,0,17.9,66,5,28,112.55,1076,3,1202
Mack West,147107,P,COAST CAR,3,3,3,3.6,21.67,21.67,,0,0,1,1,141,55.0,2,33,1,0,0.0,0,0,3,10.79,65,0,65
Walker Bradberry,147136,P,GA SOUTHRN,1,1,1,4.55,30.0,30.0,,0,0,0,0,174,60.0,0,30,1,0,0.0,0,0,1,4.55,30,0,30
Matthew Rhodes,147369,P,ARMY,1,1,1,3.55,7.0,7.0,,0,0,0,0,114,60.0,0,7,1,0,0.0,0,0,1,3.55,7,0,7
CJ Kolodziey,147443,P,UMASS,9,61,61,3.55,33.49,37.16,6.2,0,0,16,17,216,42.5,17,55,3,0,32.8,124,20,61,216.78,2043,5,2267
Conor Hunt,149321,P,RICE,9,31,31,3.88,37.45,41.55,7.3,0,0,0,11,275,66.2,7,57,6,0,38.7,87,12,31,120.14,1161,2,1288
Brendan Farrell,151065,K,VIRGINIA,1,3,3,3.21,28.67,29.67,3.0,0,0,0,1,335,57.3,0,36,1,0,33.3,3,1,3,9.62,86,0,89
Daniel Trejo,153060,P,TEXAS,8,29,29,3.75,40.72,42.0,2.8,0,0,7,12,311,63.8,8,61,3,0,20.7,17,6,29,108.78,1181,1,1218
Devyn McCormick,154707,P,LA MONROE,8,43,43,3.83,35.26,43.6,15.0,2,0,7,6,209,75.1,11,62,7,0,46.5,299,20,45,164.59,1516,3,1875
Carson Bay,155194,P,AIR FORCE,6,17,17,3.61,36.82,42.06,5.8,0,0,3,3,101,66.7,6,59,3,0,29.4,29,5,17,61.38,626,3,715
Archer Trafford,155563,P,MISS STATE,8,13,13,3.61,41.38,45.15,4.8,0,0,4,1,227,63.1,8,60,1,0,46.2,29,6,13,46.94,538,1,587
Sam Candotti,156220,P,BOSTON COL,7,10,10,3.92,38.1,38.1,,0,0,1,6,121,66.7,6,49,3,0,0.0,0,0,10,39.22,381,0,381
Sam Vander Haar,156357,P,PITTSBURGH,6,23,23,3.51,37.91,39.13,3.1,2,0,5,6,268,52.4,7,53,3,0,39.1,28,9,25,80.84,872,0,900
