player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Bryce Ford-Wheaton,78127,WR,W VIRGINIA,4,11.2,3,60.0,57.1,8,14,0,10.0,3,19,343,0,62.5,71.5,76.8,,77.3,0.0,0,2,67,0.0,0,142,0,27,94.4,134,3.5,5,92.7,45,4,96.5,137,319,139,5.1,11.8,2.38
Joshua Cephus,98095,WR,UTSA,5,11.5,6,75.6,50.0,3,6,0,0.0,0,20,331,1,90.3,48.2,74.6,54.4,78.0,0.4,1,0,51,0.0,0,236,2,34,94.1,222,88.6,209,125.3,45,2,11.0,26,491,208,6.1,14.4,2.21
Will Sheppard,124360,WR,VANDERBILT,5,13.7,4,57.8,18.2,2,11,0,3.7,1,20,333,0,78.4,77.4,79.6,,78.3,0.0,0,1,31,0.0,0,152,0,26,95.4,145,11.2,17,114.4,45,7,88.8,135,365,124,4.8,14.0,2.52
LaJohntay Wester,123616,WR,FAU,5,10.6,5,65.9,66.7,4,6,1,6.5,2,15,165,0,72.1,79.1,74.4,63.1,75.7,0.0,0,2,42,0.6,1,161,3,29,93.8,151,86.3,139,108.8,44,7,13.7,22,329,124,4.3,11.3,2.18
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,4,11.8,0,56.8,40.0,4,10,0,13.8,4,17,174,0,51.2,71.1,63.6,,62.2,0.0,0,2,53,0.0,0,190,1,25,95.8,182,12.6,24,77.2,44,2,87.4,166,333,105,4.2,13.3,1.83
Jayshon Jackson,78041,WR,BALL ST,4,9.9,4,63.6,42.9,3,7,0,3.4,1,15,117,0,79.5,77.2,72.3,54.4,70.7,0.0,0,1,37,0.0,0,159,0,28,96.2,153,69.8,111,92.1,44,2,30.2,48,331,187,6.7,11.8,2.16
Nathaniel Dell,78874,WR,HOUSTON,5,11.0,5,74.4,80.0,4,5,0,3.0,1,22,182,0,82.7,77.6,81.6,,81.9,0.0,0,1,63,0.0,0,188,2,32,93.6,176,78.7,148,137.2,43,5,21.3,40,454,177,5.5,14.2,2.58
Grant DuBose,111276,WR,CHARLOTTE,5,11.9,4,65.1,66.7,8,12,0,6.7,2,20,136,0,70.9,74.0,76.2,61.2,76.3,0.0,0,2,52,0.5,1,189,0,28,89.4,169,12.2,23,112.1,43,5,87.8,166,375,137,4.9,13.4,2.22
Brian Cobbs,84285,WR,UTAH ST,5,13.5,2,65.1,50.0,5,10,0,3.4,1,15,329,0,79.5,71.6,69.7,,71.2,0.0,0,3,44,0.0,0,170,1,28,90.6,154,5.9,10,83.3,43,3,93.5,159,338,68,2.4,12.1,2.19
Ali Jennings III,145344,WR,DOMINION,4,19.5,0,55.8,50.0,4,8,0,11.1,3,19,263,1,58.6,28.1,80.3,,80.1,0.0,0,1,77,0.0,0,146,0,24,95.9,140,16.4,24,129.7,43,5,83.6,122,559,104,4.3,23.3,3.99
Jalen McMillan,131905,WR,WASHINGTON,5,13.4,3,64.3,25.0,1,4,0,15.6,5,19,340,0,47.0,72.3,72.8,,70.9,1.2,2,1,84,0.0,0,172,0,27,95.9,165,95.9,165,119.9,42,4,2.9,5,428,171,6.3,15.9,2.59
Isaiah Winstead,91115,WR,E CAROLINA,4,11.1,4,66.7,50.0,7,14,0,3.4,1,19,156,0,79.5,71.5,77.9,,77.9,0.0,0,1,67,0.0,0,157,1,28,95.5,150,5.7,9,95.5,42,1,94.3,148,402,141,5.0,14.4,2.68
Ashtyn Hawkins,147222,WR,TEXAS ST,4,6.8,8,81.0,,0,0,0,2.9,1,15,314,0,82.4,77.1,73.2,,74.5,0.0,0,0,34,0.0,0,142,0,34,97.2,138,93.0,132,136.8,42,5,4.2,6,308,161,4.7,9.1,2.23
Malik Washington,97108,WR,NWESTERN,4,9.4,14,64.3,41.7,5,12,0,3.6,1,14,256,2,78.9,19.9,67.2,,67.9,0.6,1,2,39,0.0,0,164,1,27,95.7,157,82.9,136,73.9,42,1,16.5,27,304,130,4.8,11.3,1.94
Reynaldo Flores,83794,WR,UTEP,5,12.9,0,58.5,66.7,6,9,0,11.1,3,17,330,0,59.5,74.5,71.9,,70.8,0.0,0,2,38,0.0,0,206,0,24,95.1,196,21.4,44,59.9,41,0,78.6,162,289,51,2.1,12.0,1.47
Keylon Stokes,65080,WR,TULSA,4,12.6,10,75.6,72.7,8,11,0,3.1,1,21,320,1,81.1,48.4,83.2,,83.2,0.0,0,1,46,0.0,0,157,1,31,95.5,150,96.8,152,130.8,41,3,2.5,4,507,132,4.3,16.4,3.38
Luke McCaffrey,101634,WR,RICE,4,11.1,6,65.0,75.0,6,8,0,10.3,3,16,275,0,62.4,72.7,68.2,,70.9,0.0,0,3,52,0.0,0,153,3,26,91.5,140,66.7,102,83.6,40,3,32.7,50,323,112,4.3,12.4,2.31
Quian Williams,61237,WR,BUFFALO,4,11.6,3,62.5,37.5,3,8,0,0.0,0,15,126,1,88.0,38.1,73.9,,73.0,0.0,0,2,59,0.0,0,140,0,25,95.7,134,12.9,18,89.0,40,3,87.1,122,294,110,4.4,11.8,2.19
Victor Tucker,61203,WR,CHARLOTTE,5,8.7,3,67.5,77.8,7,9,0,3.6,1,12,136,0,79.1,39.0,66.6,64.4,67.0,0.0,0,0,41,0.5,1,185,0,27,91.9,170,81.1,150,117.9,40,4,18.9,35,252,96,3.6,9.3,1.48
Corey Crooms,97276,WR,W MICHIGAN,4,14.0,1,48.7,44.4,4,9,0,0.0,0,13,347,0,86.3,70.9,74.6,,76.0,0.0,0,2,39,0.0,0,137,0,19,93.4,128,73.0,100,52.1,39,1,26.3,36,208,30,1.6,10.9,1.63
Yo'Heinz Tyler,78181,WR,BALL ST,4,9.0,3,61.5,58.3,7,12,0,4.0,1,15,117,1,77.8,28.6,66.0,,65.5,0.0,0,1,23,0.0,0,159,2,24,96.2,153,13.8,22,75.7,39,1,86.2,137,229,77,3.2,9.5,1.5
Isaiah Williams,97156,WR,ILLINOIS,4,4.1,18,73.7,33.3,1,3,0,9.7,3,14,187,0,63.3,79.7,84.5,,84.8,0.0,0,1,63,0.0,0,107,1,28,96.3,103,81.3,87,98.6,38,2,18.7,20,260,264,9.4,9.3,2.52
Elijah Spencer,145575,WR,CHARLOTTE,5,13.7,4,55.3,62.5,5,8,0,8.7,2,14,136,0,65.9,70.6,71.5,63.2,70.8,0.0,0,2,50,1.0,2,191,0,21,90.6,173,25.7,49,85.2,38,2,74.3,142,378,143,6.8,18.0,2.18
Joshua Cobbs,128408,WR,WYOMING,5,11.2,2,57.9,28.6,2,7,0,4.3,1,11,351,1,76.1,27.3,64.2,,65.7,0.0,0,2,51,0.0,0,126,1,22,95.2,120,29.4,37,72.7,38,2,70.6,89,244,90,4.1,11.1,2.03
Tyler Scott,123578,WR,CINCINNATI,4,13.1,8,68.4,63.6,7,11,0,10.3,3,16,138,0,60.7,71.7,75.1,,75.0,0.7,1,1,75,0.0,0,142,0,26,97.2,138,2.1,3,134.6,38,5,97.2,138,428,150,5.8,16.5,3.1
Jeremy Singleton,61289,WR,GA SOUTHRN,4,9.5,0,55.3,20.0,2,10,0,8.7,2,10,174,0,64.9,70.4,59.5,,59.4,0.0,0,2,28,0.0,0,191,0,21,95.8,183,3.7,7,56.4,38,1,96.3,184,195,82,3.9,9.3,1.07
Keytaon Thompson,60457,WR,VIRGINIA,4,7.2,7,70.3,50.0,4,8,0,10.3,3,14,335,0,61.8,72.2,72.1,,73.5,14.9,23,0,45,0.0,0,154,0,26,91.6,141,74.7,115,93.3,37,0,10.4,16,290,141,5.4,11.2,2.06
Rome Odunze,73774,WR,WASHINGTON,4,13.6,6,70.3,40.0,2,5,0,7.1,2,20,340,0,69.4,71.6,76.9,,76.6,0.0,0,0,61,0.0,0,159,0,26,93.7,149,20.8,33,142.7,37,4,78.6,125,409,113,4.3,15.7,2.74
Trey Palmer,99248,WR,NEBRASKA,4,11.8,8,77.8,50.0,4,8,0,9.7,3,13,238,1,62.4,43.8,77.8,,78.2,0.0,0,0,35,0.0,0,106,1,28,95.3,101,67.9,72,113.3,36,1,31.1,33,323,101,3.6,11.5,3.2
Ricky White,129639,WR,UNLV,5,9.0,10,69.4,28.6,2,7,1,16.7,5,15,325,0,44.5,71.6,68.5,,67.6,0.0,0,0,72,0.0,0,183,1,25,97.3,178,18.0,33,129.4,36,3,82.0,150,360,194,7.8,14.4,2.02
Sam Pinckney,84197,WR,COAST CAR,4,13.7,7,61.1,40.0,2,5,0,8.3,2,17,141,0,65.7,70.6,75.7,,76.3,0.0,0,1,32,0.0,0,108,1,22,95.4,103,2.8,3,89.6,36,1,97.2,105,336,80,3.6,15.3,3.26
Justin Marshall,61394,WR,BUFFALO,4,13.8,0,55.6,45.5,5,11,0,4.8,1,12,126,0,74.4,70.2,69.0,,70.3,0.0,0,0,69,0.0,0,145,2,20,96.6,140,4.8,7,111.0,36,3,95.2,138,301,75,3.8,15.1,2.15
Carlos Carriere,61413,WR,C MICHIGAN,3,8.9,4,58.3,30.0,3,10,0,4.5,1,13,134,1,65.7,27.3,65.8,,65.7,0.0,0,2,39,0.0,0,140,0,21,89.3,125,3.6,5,67.4,36,1,96.4,135,264,129,6.1,12.6,2.11
Keon Coleman,144949,WR,MICH STATE,4,13.4,2,54.3,50.0,1,2,0,9.5,2,12,223,0,65.9,70.6,72.6,,69.8,0.0,0,2,41,0.0,0,132,1,19,93.2,123,5.3,7,83.2,35,3,94.7,125,261,85,4.5,13.7,2.12
Xavier Weaver,101130,WR,USF,3,11.8,7,57.1,0.0,0,3,0,20.0,5,12,327,1,36.8,29.2,68.6,,69.1,0.0,0,1,50,0.0,0,86,0,20,95.3,82,25.6,22,67.8,35,0,74.4,64,252,102,5.1,12.6,3.07
Jamaal Bell,128222,WR,NEVADA,5,6.5,3,57.1,0.0,0,5,0,13.0,3,8,239,1,56.3,37.3,59.0,,56.5,4.3,6,0,58,0.0,0,141,0,20,92.9,131,89.4,126,72.0,35,0,6.4,9,187,108,5.4,9.4,1.43
Emeka Egbuka,145055,WR,OHIO STATE,4,9.6,3,74.3,50.0,3,6,0,7.1,2,17,260,0,69.2,79.5,80.4,,78.8,0.9,1,0,51,0.0,0,113,0,26,94.7,107,46.0,52,155.7,35,5,53.1,60,442,231,8.9,17.0,4.13
Izaiah Gathings,89497,WR,MIDDLE TN,5,4.9,6,94.1,,0,0,0,0.0,0,11,224,0,90.0,72.1,60.3,,63.2,8.2,15,1,26,0.0,0,182,0,32,94.0,171,88.5,161,86.2,34,0,3.3,6,259,115,3.6,8.1,1.51
Michael Mayer,122906,TE,NOTRE DAME,4,7.5,4,64.7,66.7,6,9,0,0.0,0,14,258,1,86.7,27.3,78.5,68.6,75.1,29.7,41,1,30,3.6,5,138,0,22,90.6,125,53.6,74,101.7,34,3,15.9,22,233,98,4.5,10.6,1.86
Khaleb Hood,97159,WR,GA SOUTHRN,4,8.5,1,67.6,50.0,2,4,0,8.0,2,10,174,0,66.7,72.7,66.6,,65.5,0.0,0,0,46,0.0,0,136,0,23,98.5,134,92.6,126,98.5,34,1,6.6,9,247,144,6.3,10.7,1.84
Donovan Ollie,100651,WR,WASH STATE,4,9.7,1,70.6,40.0,2,5,0,0.0,0,12,341,1,87.4,28.1,62.7,65.5,63.6,0.6,1,2,60,0.6,1,155,2,24,96.8,150,9.0,14,88.8,34,2,90.3,140,268,51,2.1,11.2,1.79
Tre Harris,122676,WR,LA TECH,4,10.7,2,55.9,54.5,6,11,0,13.6,3,11,208,0,53.9,71.3,64.6,70.4,68.7,0.0,0,2,43,0.7,1,148,0,19,91.2,135,12.2,18,73.2,34,2,87.2,129,240,72,3.8,12.6,1.78
Jalen Wayne,61640,WR,S ALABAMA,4,12.9,2,61.8,28.6,2,7,0,4.5,1,16,288,0,75.9,70.6,74.5,61.0,74.4,0.0,0,2,52,0.7,1,134,0,21,93.3,125,23.1,31,96.0,34,3,76.9,103,306,142,6.8,14.6,2.45
JuanCarlos Santana,78056,WR,TULSA,4,15.6,5,54.5,40.0,2,5,0,14.3,3,13,320,1,50.6,25.3,63.8,,63.1,0.0,0,0,59,0.0,0,180,0,18,96.1,173,2.8,5,135.2,33,4,97.2,175,381,67,3.7,21.2,2.2
Jamari Thrash,97399,WR,GA STATE,4,14.0,6,66.7,83.3,5,6,0,8.3,2,13,175,0,68.4,71.1,72.3,,72.6,0.0,0,1,73,0.0,0,145,2,22,91.0,132,4.8,7,103.3,33,1,95.2,138,382,156,7.1,17.4,2.89
Javon Baker,123904,WR,UCF,4,12.4,8,54.5,20.0,1,5,0,25.0,6,13,323,0,27.1,70.1,68.9,,68.3,0.8,1,0,53,0.0,0,131,0,18,89.3,117,5.3,7,100.2,33,2,93.9,123,257,105,5.8,14.3,2.2
Tory Horton,128232,WR,COLO STATE,4,13.1,2,69.7,50.0,1,2,0,4.2,1,14,144,0,77.2,70.9,72.2,,72.8,0.0,0,4,69,0.0,0,150,0,23,97.3,146,20.0,30,112.2,33,5,80.0,120,427,195,8.5,18.6,2.92
Daniel George,84378,WR,AKRON,4,9.0,4,63.6,0.0,0,5,0,0.0,0,9,102,0,86.3,27.5,64.1,,65.2,0.0,0,0,39,0.0,0,185,0,21,96.2,178,11.9,22,84.3,33,0,88.1,163,231,103,4.9,11.0,1.3
James Phillips,98731,WR,HAWAII,5,7.8,3,51.5,20.0,1,5,0,22.7,5,6,180,0,29.5,69.7,51.2,,52.8,0.8,1,1,24,0.0,0,130,0,17,97.7,127,96.2,125,51.1,33,0,3.1,4,148,70,4.1,8.7,1.17
Dorian Singer,146243,WR,ARIZONA,4,9.9,1,71.9,20.0,1,5,0,11.5,3,13,109,1,57.5,30.0,63.6,,64.2,0.0,0,1,32,0.0,0,175,0,23,97.1,170,30.3,53,86.3,32,0,69.7,122,287,120,5.2,12.5,1.69
Jerand Bradley,144761,WR,TEXAS TECH,4,14.4,3,50.0,40.0,2,5,0,11.1,2,10,315,0,58.8,69.5,59.5,,59.8,0.0,0,0,39,0.0,0,156,0,16,98.1,153,7.1,11,90.4,32,2,92.9,145,198,59,3.7,12.4,1.29
Demario Douglas,104155,WR,LIBERTY,4,18.2,9,59.4,60.0,3,5,0,5.0,1,14,206,0,64.9,77.8,76.8,,77.2,0.0,0,3,51,0.0,0,134,0,19,91.8,123,89.6,120,92.2,32,4,10.4,14,308,67,3.5,16.2,2.5
A.T. Perry,77975,WR,WAKE,4,17.0,1,50.0,33.3,2,6,0,15.8,3,9,339,0,47.5,69.5,65.3,,63.9,0.0,0,1,68,0.0,0,120,0,16,93.3,112,4.2,5,87.1,32,2,95.8,115,273,45,2.8,17.1,2.44
Evan Hull,97302,HB,NWESTERN,4,1.7,9,90.6,0.0,0,2,0,0.0,0,15,256,0,88.9,56.5,70.8,9.9,90.7,0.0,0,0,39,9.0,12,134,1,29,88.8,119,13.4,18,117.6,32,1,4.5,6,311,259,8.9,10.7,2.61
Daewood Davis,61584,WR,W KENTUCKY,4,15.8,3,68.8,60.0,3,5,0,8.3,2,13,346,0,67.7,71.4,72.3,,71.6,0.0,0,0,48,0.0,0,141,1,22,90.8,128,0.7,1,135.5,32,3,99.3,140,345,82,3.7,15.7,2.7
Donny Navarro III,84220,WR,NWESTERN,4,10.6,0,50.0,20.0,1,5,0,5.9,1,7,256,0,70.9,77.0,53.9,,54.0,0.0,0,1,14,0.0,0,160,0,16,95.6,153,7.5,12,65.5,32,2,92.5,148,107,19,1.2,6.7,0.7
Malachai Jones,123252,WR,TULSA,4,10.6,4,65.6,45.5,5,11,0,8.7,2,13,320,0,64.9,71.2,69.8,,70.1,0.0,0,0,33,0.0,0,127,0,21,95.3,121,97.6,124,99.5,32,1,2.4,3,248,62,3.0,11.8,2.05
Marvin Harrison Jr.,145056,WR,OHIO STATE,4,13.5,3,65.6,40.0,4,10,0,0.0,0,17,260,0,86.3,70.4,82.5,,81.5,0.0,0,1,45,0.0,0,119,0,21,95.0,113,13.4,16,133.7,32,5,86.6,103,387,122,5.8,18.4,3.42
Myles Price,123155,WR,TEXAS TECH,4,5.1,5,75.0,40.0,2,5,0,4.0,1,11,315,1,77.4,31.7,64.7,,64.7,0.0,0,2,54,0.0,0,143,0,24,96.5,138,80.4,115,94.0,32,2,19.6,28,266,173,7.2,11.1,1.93
Tyrese Chambers,109628,WR,FIU,3,9.7,3,61.3,42.9,3,7,0,5.0,1,10,166,0,73.6,75.6,67.2,,68.9,0.0,0,0,26,0.0,0,129,0,19,90.7,117,0.0,0,98.2,31,2,100.0,129,175,71,3.7,9.2,1.5
Antwane Wells Jr.,138470,WR,S CAROLINA,5,8.5,6,77.4,40.0,2,5,0,4.0,1,12,289,1,77.4,28.1,68.2,,68.6,0.0,0,3,64,0.0,0,132,1,24,91.7,121,41.7,55,79.3,31,1,57.6,76,309,172,7.2,12.9,2.55
Shocky Jacques-Louis,77960,WR,AKRON,4,12.6,3,67.7,40.0,2,5,0,4.5,1,11,102,1,64.7,35.3,66.7,,65.6,0.0,0,1,41,0.0,0,166,0,21,95.8,159,13.3,22,94.2,31,1,86.7,144,285,71,3.4,13.6,1.79
Jeremiah Hunter,131650,WR,CAL,4,13.7,2,67.7,,0,0,1,4.5,1,14,130,0,75.4,79.2,67.0,,68.5,2.1,3,1,37,0.0,0,146,1,21,93.8,137,7.5,11,107.6,31,2,90.4,132,305,58,2.8,14.5,2.23
Yusuf Ali,78841,WR,MIDDLE TN,5,6.5,1,67.7,100.0,2,2,0,8.7,2,7,224,0,64.7,72.4,59.6,,59.8,1.8,3,0,38,0.0,0,167,0,21,94.6,158,92.8,155,102.4,31,2,1.8,3,166,93,4.4,7.9,1.05
Jayden McGowan,157184,WR,VANDERBILT,5,3.6,8,73.3,0.0,0,4,0,8.3,2,10,333,3,65.7,17.2,62.4,64.4,59.6,0.7,1,0,75,1.5,2,137,0,22,94.2,129,29.9,41,112.4,30,1,68.6,94,274,245,11.1,12.5,2.12
Elijhah Badger,131603,WR,ARIZONA ST,4,11.1,5,73.3,66.7,2,3,0,4.3,1,14,110,1,76.5,27.7,78.2,,79.8,0.0,0,0,29,0.0,0,92,2,22,93.5,86,21.7,20,114.6,30,1,78.3,72,290,100,4.5,13.2,3.37
Stefan Cobbs,84143,WR,BOISE ST,5,12.2,3,50.0,33.3,3,9,0,6.3,1,7,120,0,69.9,77.1,59.8,,57.4,0.0,0,1,33,0.0,0,158,2,15,93.0,147,25.3,40,67.9,30,2,74.7,118,114,35,2.3,7.6,0.78
Tre'Shaun Harrison,77958,WR,OREGON ST,4,10.4,8,66.7,33.3,1,3,0,16.7,4,12,265,0,44.0,70.2,65.9,,69.0,0.0,0,0,26,0.0,0,109,5,20,91.7,100,5.5,6,114.6,30,2,94.5,103,250,117,5.9,12.5,2.5
Brant Kuithe,84071,TE,UTAH,4,7.6,3,63.3,33.3,2,6,0,9.5,2,12,328,0,52.1,70.1,68.8,,71.5,22.5,20,0,37,0.0,0,89,1,19,97.8,87,59.6,53,116.8,30,3,18.0,16,206,99,5.2,10.8,2.37
Jaylin Lane,121811,WR,MIDDLE TN,4,12.6,6,72.4,75.0,3,4,0,8.7,2,13,224,0,65.7,77.2,72.2,,72.6,0.0,0,1,89,0.0,0,142,1,21,93.7,133,7.0,10,111.6,29,1,93.0,132,410,196,9.3,19.5,3.08
Joel Wilson,77943,TE,C MICHIGAN,4,7.3,4,72.4,40.0,2,5,0,0.0,0,14,134,0,87.0,71.2,78.3,63.6,83.8,52.2,93,1,21,10.1,18,178,2,21,83.1,148,42.1,75,114.7,29,3,0.6,1,224,104,5.0,10.7,1.51
Dior Scott,128211,WR,HAWAII,5,7.8,4,58.6,0.0,0,3,0,10.5,2,7,180,0,49.0,75.3,58.1,,57.8,0.0,0,3,18,0.0,0,144,0,17,95.8,138,22.2,32,29.9,29,0,77.8,112,129,53,3.1,7.6,0.93
Mario Williams,144620,WR,USC,4,13.9,4,44.8,20.0,1,5,1,18.8,3,10,326,0,41.1,69.5,60.2,,60.4,1.4,2,0,43,0.0,0,142,4,13,95.1,135,83.8,119,82.0,29,1,14.8,21,216,91,7.0,16.6,1.6
DeMeer Blankumsee,130613,WR,TOLEDO,4,8.2,2,82.8,66.7,2,3,0,0.0,0,13,316,0,87.4,70.9,73.7,,75.0,0.0,0,1,36,0.0,0,120,1,24,94.2,113,72.5,87,86.1,29,0,27.5,33,235,108,4.5,9.8,2.08
Roderic Burns,84334,WR,N TEXAS,5,12.5,2,65.5,57.1,4,7,0,5.0,1,10,251,1,73.6,43.5,68.0,,68.3,0.0,0,0,70,0.0,0,117,0,19,94.9,111,92.3,108,116.0,29,1,7.7,9,333,127,6.7,17.5,3.0
Kaden Prather,144780,WR,W VIRGINIA,4,9.7,4,69.0,40.0,2,5,0,9.1,2,16,343,1,63.8,26.3,69.3,,68.8,0.0,0,0,25,0.0,0,111,0,20,91.9,102,3.6,4,102.7,29,1,96.4,107,220,119,6.0,11.0,2.16
Dominic Lovett,146872,WR,MISSOURI,4,13.9,4,72.4,0.0,0,1,0,0.0,0,9,229,0,86.3,73.1,80.0,,78.4,1.0,1,2,79,0.0,0,104,0,21,99.0,103,87.5,91,108.8,29,2,10.6,11,372,178,8.5,17.7,3.61
Mitchell Tinsley,123470,WR,PENN STATE,4,12.8,4,58.6,50.0,4,8,0,5.6,1,12,266,0,72.1,69.7,69.1,,68.8,0.0,0,1,34,0.0,0,118,0,17,92.4,109,15.3,18,101.1,29,3,84.7,100,209,88,5.2,12.3,1.92
Rufus Harvey,124172,WR,MISS STATE,4,6.1,5,65.5,66.7,2,3,0,9.5,2,10,227,0,62.7,70.1,60.9,,64.1,0.0,0,0,33,0.0,0,109,2,19,94.5,103,98.2,107,95.2,29,1,1.8,2,188,99,5.2,9.9,1.83
Michael Jefferson,87665,WR,LA LAFAYET,4,16.6,5,58.6,33.3,2,6,0,19.0,4,9,207,0,38.9,69.7,70.3,,69.1,0.0,0,0,50,0.0,0,102,0,17,96.1,98,11.8,12,111.1,29,2,88.2,90,259,81,4.8,15.2,2.64
Konata Mumpfield,145598,WR,PITTSBURGH,4,10.7,1,64.3,71.4,5,7,0,5.3,1,12,268,1,72.8,32.8,69.5,,70.0,0.0,0,0,20,0.0,0,113,0,18,96.5,109,53.1,60,95.1,28,1,46.0,52,185,64,3.6,10.3,1.7
Jakarius Caston,145419,WR,SO MISS,4,11.0,4,71.4,50.0,2,4,0,4.8,1,10,296,1,74.4,26.3,68.6,,70.0,1.0,1,0,48,0.0,0,98,1,20,90.8,89,91.8,90,135.4,28,3,7.1,7,256,131,6.6,12.8,2.88
Cedric Tillman,84434,WR,TENNESSEE,3,15.3,2,60.7,42.9,3,7,1,10.5,2,11,307,0,61.5,69.9,68.6,,68.0,0.0,0,0,61,0.0,0,91,1,17,91.2,83,11.0,10,101.2,28,1,89.0,81,246,66,3.9,14.5,2.96
Justin Shorter,84376,WR,FLORIDA,4,15.4,0,46.4,60.0,3,5,0,0.0,0,11,163,0,82.7,68.7,67.9,,70.2,0.8,1,2,39,0.0,0,122,1,13,95.1,116,21.3,26,46.6,28,0,77.9,95,239,38,2.9,18.4,2.06
Mac Hippenhammer,61591,WR,MIAMI OH,4,14.9,0,64.3,100.0,4,4,0,0.0,0,11,221,0,85.1,69.9,68.7,,70.6,0.0,0,1,36,0.0,0,118,2,18,93.2,110,5.1,6,114.0,28,4,94.9,112,226,26,1.4,12.6,2.05
Xavier Worthy,144718,WR,TEXAS,4,21.3,1,50.0,20.0,1,5,0,6.7,1,9,311,0,68.7,77.0,67.1,60.9,67.2,0.0,0,1,46,0.9,1,106,1,14,93.4,99,19.8,21,72.3,28,1,80.2,85,212,93,6.6,15.1,2.14
Jalin Hyatt,124282,WR,TENNESSEE,4,10.6,1,82.1,0.0,0,1,0,4.2,1,10,307,0,76.5,71.2,69.4,,68.8,0.0,0,0,57,0.0,0,129,0,23,94.6,122,93.8,121,150.7,28,3,6.2,8,325,142,6.2,14.1,2.66
