player,player_id,position,team_name,player_game_count,attempts,attempts_with_hangtime,average_hangtime,average_net_yards,average_yards_per_attempt,average_yards_per_return,blocks,declined_penalties,downeds,fair_catches,franchise_id,grades_punter,inside_twenties,long,out_of_bounds,penalties,percent_returned,return_yards,returns,snaps,total_hangtime,total_net_yards,touchbacks,yards
Matt Freem,128228,P,NEVADA,5,29,29,3.64,40.48,42.55,6.7,0,0,9,8,239,61.5,10,70,3,0,31.0,60,9,29,105.47,1174,0,1234
Travis Benham,128320,P,S JOSE ST,3,13,13,3.77,37.54,41.77,11.7,0,0,4,5,285,65.2,7,57,0,0,23.1,35,3,13,48.96,488,1,543
Stephen Kotsanlee,128385,P,UTAH ST,5,28,28,3.79,38.82,42.07,7.3,0,0,7,5,329,71.7,13,60,7,0,25.0,51,7,28,106.03,1087,2,1178
Hugh Robertson,129425,P,ILLINOIS,4,18,18,3.72,37.11,37.0,-1.0,0,0,3,10,187,45.1,5,51,3,0,11.1,-2,2,18,66.92,668,0,666
Tory Taylor,129481,P,IOWA,4,29,29,4.14,42.59,46.72,2.9,0,0,7,6,192,80.6,18,63,4,0,24.1,20,7,29,120.06,1235,5,1355
Mark Crawford,129645,P,MINNESOTA,3,3,3,3.73,33.67,33.67,,0,0,1,2,225,60.8,2,46,0,0,0.0,0,0,3,11.2,101,0,101
Brendan Cropsey,129808,P,PURDUE,1,1,1,3.61,41.0,41.0,,0,0,0,1,273,60.0,0,41,0,0,0.0,0,0,1,3.61,41,0,41
Andy Vujnovich,129934,P,WISCONSIN,4,14,14,4.0,38.07,42.64,6.0,0,0,1,3,349,66.3,4,57,4,0,28.6,24,4,14,55.94,533,2,597
Lucas Borrow,130327,P,BALL ST,4,21,21,3.81,35.71,39.81,6.5,0,0,3,7,117,74.4,8,53,4,0,19.0,26,4,21,79.94,750,3,836
Luke Elzinga,130433,P,C MICHIGAN,4,16,16,3.89,38.94,45.0,11.4,0,0,0,5,134,70.0,6,65,4,0,31.3,57,5,16,62.26,623,2,720
Dom Dzioban,130519,P,MIAMI OH,4,22,22,3.56,41.09,43.95,9.0,0,0,7,6,221,65.5,8,66,2,0,31.8,63,7,22,78.35,904,0,967
Jack Wilson,130609,P,OHIO,3,6,6,3.75,30.17,35.5,12.0,0,0,1,2,259,48.5,0,54,1,0,16.7,12,1,6,22.52,181,1,213
Riley Moore,130657,K,UMASS,1,1,1,3.65,10.0,10.0,,0,0,0,0,216,60.0,0,10,1,0,0.0,0,0,1,3.65,10,0,10
Jamieson Sheahan,131666,P,CAL,4,19,19,3.73,42.47,47.37,4.7,0,0,3,6,130,69.1,6,65,0,0,36.8,33,7,19,70.88,807,3,900
Luke Akers,131788,P,NWESTERN,4,17,17,3.88,40.88,41.76,-2.5,1,0,7,7,256,72.6,8,52,0,0,11.8,-5,2,18,65.88,695,1,710
Jayden de Laura,131928,QB,ARIZONA,1,1,1,3.43,28.0,48.0,,0,0,0,0,109,60.0,0,48,0,0,0.0,0,0,1,3.43,28,1,48
David Shanahan,143930,P,GA TECH,4,22,22,3.61,38.41,44.27,14.3,4,0,5,6,176,66.0,6,55,2,0,40.9,129,9,26,79.41,845,0,974
Mark Vassett,144176,P,LOUISVILLE,4,15,15,3.97,41.8,46.33,7.6,0,0,0,3,210,71.4,9,55,3,0,60.0,68,9,15,59.54,627,0,695
Mason Fletcher,144219,P,CINCINNATI,4,19,19,3.89,44.95,47.63,6.4,0,0,4,7,138,67.9,10,70,0,0,42.1,51,8,19,73.84,854,0,905
Kellen Grave de Peralta,144309,P,NAVY,1,2,2,4.19,43.0,43.0,,0,0,0,2,237,60.3,2,48,0,0,0.0,0,0,2,8.37,86,0,86
Riley Riethman,144340,P,NAVY,3,9,9,3.56,42.22,43.78,3.5,0,0,1,4,237,58.0,3,52,0,0,44.4,14,4,9,32.03,380,0,394
Andrew Stokes,144499,P,USF,4,13,13,3.84,40.69,41.23,1.8,0,0,2,4,327,60.4,6,52,3,0,30.8,7,4,13,49.95,529,0,536
Logan Ward,144675,K,OKLA STATE,1,2,2,4.43,50.5,57.5,7.0,0,0,0,0,262,62.2,1,63,0,0,100.0,14,2,2,8.86,101,0,115
Isaac Pearson,144741,P,TEXAS,1,1,1,2.8,15.0,15.0,,0,0,0,0,311,60.0,0,15,1,0,0.0,0,0,1,2.8,15,0,15
James Evans,144846,P,INDIANA,4,19,19,3.83,39.11,43.84,8.3,0,0,4,5,190,64.7,8,53,2,0,31.6,50,6,19,72.73,743,2,833
Tommy Doman,144944,P,MICHIGAN,1,1,1,4.59,41.0,41.0,,0,0,0,1,222,60.0,1,41,0,0,0.0,0,0,1,4.59,41,0,41
Jesse Mirco,145081,P,OHIO STATE,4,13,13,3.87,42.31,43.85,,0,0,5,6,260,77.1,8,52,1,0,0.0,0,0,13,50.35,550,1,570
Jack Ansell,145125,P,PURDUE,4,15,15,3.79,39.53,45.33,6.7,0,0,2,4,273,61.4,3,67,0,0,46.7,47,7,15,56.83,593,2,680
Austin McCready,145261,P,LA TECH,4,16,16,3.76,35.88,41.94,15.4,0,0,3,6,208,65.2,2,51,1,0,31.3,77,5,16,60.15,574,1,671
John McConnell,145294,P,MARSHALL,4,18,18,3.22,36.89,38.11,11.0,0,0,7,8,214,51.9,11,51,1,0,11.1,22,2,18,57.94,664,0,686
Ethan Duane,145392,P,DOMINION,4,31,31,3.71,39.58,41.45,4.2,0,0,10,9,263,63.1,13,57,2,0,29.0,38,9,31,115.16,1227,1,1285
Bailey Rice,145570,P,CHARLOTTE,5,21,21,3.91,42.43,44.19,3.4,0,0,5,8,136,69.3,7,54,2,0,23.8,17,5,21,82.03,891,1,928
Mitchell Tomasek,145765,P,E MICHIGAN,4,10,10,3.6,38.7,45.2,22.5,0,0,3,0,160,65.8,4,62,4,0,20.0,45,2,10,36.01,387,1,452
Josh Smith,145784,P,KENT STATE,3,11,11,3.79,37.91,42.36,16.3,1,0,2,6,201,65.0,4,49,0,0,27.3,49,3,12,41.71,417,0,466
Ethan Hampton,145858,QB,N ILLINOIS,1,1,1,3.12,31.0,51.0,,0,0,0,0,254,60.0,0,51,0,0,0.0,0,0,1,3.12,31,1,51
Jack Browning,146137,P,S DIEGO ST,5,37,37,3.87,40.97,45.14,8.4,1,0,8,7,284,87.7,18,59,5,0,43.2,134,16,38,143.2,1516,1,1670
Eddie Czaplicki,146282,K,ARIZONA ST,4,18,18,4.13,40.44,45.39,9.8,0,0,3,5,110,72.2,5,72,3,0,27.8,49,5,18,74.25,728,2,817
Jace Feely,146284,K,ARIZONA ST,1,1,1,5.14,37.0,37.0,,0,0,0,1,110,60.0,0,37,0,0,0.0,0,0,1,5.14,37,0,37
Nick Haberer,146532,P,WASH STATE,4,13,13,4.0,41.23,41.85,2.0,0,0,3,5,341,68.0,3,61,1,0,30.8,8,4,13,52.04,536,0,544
Will Hutchinson,146570,P,MIAMI FL,1,3,3,4.7,47.0,46.33,-1.0,0,0,0,1,220,65.8,2,54,0,0,66.7,-2,2,3,14.09,141,0,139
James Burnip,146586,P,ALABAMA,4,11,11,4.11,39.27,42.82,4.8,1,0,0,4,103,69.6,5,51,2,0,36.4,19,4,12,45.21,432,1,471
Marshall Nichols,146864,P,UNLV,5,23,23,3.7,38.96,41.91,7.6,1,0,1,9,325,68.0,10,56,4,0,39.1,68,9,24,85.09,896,0,964
Jack Stonehouse,146897,P,MISSOURI,2,10,10,4.21,43.5,48.4,4.5,0,0,3,2,229,70.7,3,68,1,0,20.0,9,2,10,42.12,435,2,484
Walker Bradberry,147136,P,GA SOUTHRN,1,1,1,4.55,30.0,30.0,,0,0,0,0,174,60.0,0,30,1,0,0.0,0,0,1,4.55,30,0,30
CJ Kolodziey,147443,P,UMASS,4,23,23,3.52,29.87,34.7,11.4,0,0,4,8,216,39.2,6,47,2,0,34.8,91,8,23,80.87,687,1,798
Conor Hunt,149321,P,RICE,4,10,10,3.99,37.1,42.1,6.0,0,0,0,3,275,67.4,2,51,1,0,50.0,30,5,10,39.9,371,1,421
Brendan Farrell,151065,K,VIRGINIA,1,3,3,3.21,28.67,29.67,3.0,0,0,0,1,335,57.3,0,36,1,0,33.3,3,1,3,9.62,86,0,89
Daniel Trejo,153060,P,TEXAS,4,13,13,3.73,41.69,44.54,5.7,0,0,2,5,311,65.7,3,61,2,0,23.1,17,3,13,48.47,542,1,579
Devyn McCormick,154707,P,LA MONROE,4,28,28,3.77,32.25,42.07,18.2,2,0,3,5,209,72.9,9,57,5,0,50.0,255,14,30,105.64,903,1,1178
Carson Bay,155194,P,AIR FORCE,2,7,7,3.47,39.29,43.71,5.5,0,0,1,2,101,59.0,4,53,1,0,28.6,11,2,7,24.32,275,1,306
Archer Trafford,155563,P,MISS STATE,4,6,6,3.13,43.67,48.17,6.8,0,0,2,0,227,56.4,3,60,0,0,66.7,27,4,6,18.79,262,0,289
Sam Candotti,156220,P,BOSTON COL,2,2,2,3.84,41.0,41.0,,0,0,1,0,121,59.3,2,49,1,0,0.0,0,0,2,7.67,82,0,82
Sam Vander Haar,156357,P,PITTSBURGH,4,11,11,3.44,37.27,39.64,5.2,1,0,2,2,268,53.6,2,53,2,0,45.5,26,5,12,37.81,410,0,436
Riley Thompson,156535,P,FAU,5,19,19,3.63,39.74,44.37,7.3,0,0,3,3,165,68.4,8,58,1,0,63.2,88,12,19,69.04,755,0,843
Patrick Rea,156583,P,LA TECH,1,4,4,3.63,34.75,34.75,,0,0,3,1,208,59.0,0,39,0,0,0.0,0,0,4,14.53,139,0,139
Tom Ellard,156641,P,W KENTUCKY,4,14,14,3.82,41.0,43.57,9.0,0,0,4,4,346,53.7,4,61,2,0,28.6,36,4,14,53.45,574,0,610
Evan Crenshaw,156684,P,COAST CAR,4,13,13,3.59,34.62,37.62,6.3,0,0,1,6,141,61.3,7,48,2,0,23.1,19,3,13,46.65,450,1,489
Braxton Guilbeau,156786,P,LA MONROE,2,3,3,3.95,29.33,42.0,19.0,0,0,0,0,209,65.9,1,47,1,0,66.7,38,2,3,11.85,88,0,126
Rece Verhoff,156821,K,MARSHALL,1,4,4,3.37,42.5,42.5,,0,0,2,1,214,60.4,2,47,1,0,0.0,0,0,4,13.47,170,0,170
Sami Sir,156907,P,BOWL GREEN,4,30,30,3.85,36.77,38.57,3.8,0,0,3,13,122,58.4,3,52,4,0,30.0,34,9,30,115.45,1103,1,1157
Jonathon Batzke,156993,P,TOLEDO,4,20,20,3.64,39.65,41.5,9.3,0,0,10,5,316,56.7,6,53,1,0,20.0,37,4,20,72.86,793,0,830
Max Fletcher,157028,P,ARKANSAS,4,18,18,3.98,33.0,37.17,18.3,0,0,3,7,111,76.1,8,50,4,0,16.7,55,3,18,71.66,594,1,669
Brett Thorson,157071,P,GEORGIA,3,6,6,4.12,39.67,43.17,21.0,0,0,0,4,173,70.7,2,56,1,0,16.7,21,1,6,24.73,238,0,259
Fraser Masin,157137,P,OLE MISS,4,15,15,3.78,40.6,42.13,4.6,0,0,1,6,226,61.1,10,51,3,0,33.3,23,5,15,56.74,609,0,632
James Ferguson-Reynolds,157204,P,BOISE ST,5,31,31,3.69,39.9,43.23,9.0,1,0,5,15,120,73.6,8,59,2,0,22.6,63,7,32,114.47,1237,2,1340
Paddy Turner,157217,P,COLO STATE,4,22,22,3.47,33.27,36.45,17.5,0,0,5,7,144,57.5,3,53,6,0,18.2,70,4,22,76.37,732,0,802
Oliver Straw,157362,P,W VIRGINIA,3,9,9,3.89,39.56,39.89,3.0,0,0,1,6,343,61.2,3,48,1,0,11.1,3,1,9,34.99,356,0,359
Tyler Perkins,157568,P,IOWA STATE,4,13,13,3.84,45.31,45.38,0.2,2,0,3,3,193,63.6,6,61,1,0,46.2,1,6,15,49.89,589,0,590
Ben Garbarini,157571,P,IOWA STATE,2,2,2,4.26,25.5,35.5,,0,0,0,0,193,59.3,0,47,1,0,0.0,0,0,2,8.52,51,1,71
Ashton Logan,157726,P,COLORADO,3,17,17,3.65,34.35,40.59,14.3,0,0,4,6,143,53.9,5,55,0,0,35.3,86,6,17,62.0,584,1,690
Anthony Venneri,157949,K,BUFFALO,1,1,1,2.64,24.0,44.0,,0,0,0,0,126,60.0,0,44,0,0,0.0,0,0,1,2.64,24,1,44
Harry Webster,158251,P,NEVADA,2,4,4,3.96,37.5,37.5,,0,0,2,2,239,66.0,0,49,0,0,0.0,0,0,4,15.83,150,0,150
