player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Emory Jones,82111,QB,ARIZONA ST,4,74.3,101,110,9.2,2.56,4,2,1.7,60.0,66,0,46,12.0,130,9,40,110,61.6,67.2,67.7,59.8,2,2,140,2,19.6,84.5,6.9,9,10,0,3,3,3,2.1,815,7.4
Dequan Finn,97804,QB,TOLEDO,4,66.7,102,108,10.6,3.27,1,4,3.5,60.2,65,0,48,4.4,133,3,47,316,60.9,74.8,65.4,79.5,1,5,142,0,14.6,81.6,5.3,7,18,0,4,6,5,3.5,782,7.2
Jake Haener,60596,QB,FRESNO ST,3,79.2,101,108,6.5,2.66,0,2,1.7,69.4,75,0,39,6.3,121,5,39,169,56.5,72.1,70.4,68.4,1,1,130,1,15.4,101.4,5.0,6,6,2,4,4,4,3.1,854,7.9
Brayden Schager,146078,QB,HAWAII,4,73.5,102,108,8.8,2.89,0,3,2.7,58.3,63,0,35,16.0,119,12,31,180,73.5,65.6,66.3,53.4,0,4,125,0,8.6,63.8,2.5,3,6,0,6,1,2,1.6,659,6.1
Malik Cunningham,60436,QB,LOUISVILLE,4,68.0,100,107,9.2,3.17,1,3,2.6,60.7,65,0,42,4.4,132,3,41,210,52.8,69.7,56.6,79.6,0,3,141,0,21.4,77.7,6.8,9,16,0,6,2,7,5.0,781,7.3
Gerry Bohanon,77636,QB,USF,4,66.7,99,105,9.8,2.33,1,3,2.8,53.3,56,0,27,15.2,111,10,28,327,62.0,67.6,63.7,67.8,2,6,115,1,7.4,45.1,1.8,2,4,0,3,0,7,6.1,564,5.4
Chance Nolan,78493,QB,OREGON ST,4,76.0,100,104,11.7,2.78,2,8,7.0,61.5,64,0,32,15.8,113,12,44,265,74.2,84.7,86.7,62.1,0,6,123,2,6.3,88.5,1.8,2,7,0,2,7,5,4.1,916,8.8
Riley Leonard,143862,QB,DUKE,4,77.3,97,102,8.2,2.54,2,6,5.6,70.6,72,0,23,4.0,119,3,46,154,75.8,76.2,73.3,69.5,0,2,126,1,13.0,115.1,2.5,3,13,1,2,6,1,0.8,1047,10.3
Adrian Martinez,83522,QB,KANSAS ST,4,75.0,92,101,7.2,2.87,3,2,1.9,62.4,63,0,46,8.7,117,6,29,199,54.6,73.3,64.3,74.2,2,0,121,1,8.7,82.7,3.4,4,12,0,4,2,3,2.5,533,5.3
Sam Hartman,77618,QB,WAKE,3,69.8,96,100,13.3,2.97,3,9,8.3,64.0,64,0,32,4.5,118,3,42,339,74.3,75.5,77.7,55.3,0,2,126,1,28.1,126.8,7.6,9,9,0,1,13,3,2.4,962,9.6
Grayson James,145214,QB,FIU,3,69.9,93,100,5.8,2.29,2,1,0.9,59.0,59,0,40,9.2,109,6,30,166,73.5,59.8,58.6,65.8,0,2,117,1,7.5,76.2,2.8,3,5,0,5,4,5,4.3,478,4.8
Blake Shapen,122282,QB,BAYLOR,4,77.9,95,100,9.7,2.95,4,3,2.9,69.0,69,0,30,6.8,114,5,39,118,74.1,84.8,84.4,62.8,0,1,119,0,26.7,111.0,7.0,8,6,0,1,7,3,2.5,773,7.7
Zion Turner,158636,QB,UCONN,5,67.7,93,99,5.5,2.77,2,2,2.0,54.5,54,0,37,14.3,120,9,25,146,29.2,48.9,45.7,59.1,1,3,123,1,21.6,66.4,6.7,8,13,0,3,4,7,5.7,428,4.3
Chevan Cordeiro,75886,QB,S JOSE ST,3,71.6,88,98,10.0,2.8,2,8,7.5,57.1,56,0,44,11.1,129,7,36,285,73.9,71.0,64.6,70.8,0,0,139,1,27.3,92.4,9.3,12,19,0,8,3,5,3.6,764,7.8
Grayson McCall,98002,QB,COAST CAR,4,82.1,95,98,9.2,2.66,0,5,4.9,70.4,69,0,29,11.5,111,9,49,141,77.0,81.3,83.9,61.3,1,1,116,1,13.8,136.5,3.6,4,8,0,2,11,2,1.7,1001,10.2
Jack Salopek,130662,QB,W MICHIGAN,3,58.9,90,97,11.5,2.86,1,6,6.0,53.6,52,0,46,1.9,115,1,31,347,56.7,62.9,64.4,54.5,2,4,118,1,19.6,55.4,7.8,9,9,0,4,1,7,5.9,522,5.4
KJ Jefferson,99129,QB,ARKANSAS,4,81.1,95,97,9.0,3.04,1,5,5.0,69.1,67,0,37,13.0,115,10,42,111,33.8,84.4,84.0,69.0,0,1,118,0,16.2,123.3,5.2,6,11,0,1,8,3,2.5,941,9.7
Henry Colombi,60583,QB,MARSHALL,4,79.6,93,96,5.2,2.66,1,2,2.0,74.0,71,0,34,4.1,125,3,37,214,40.4,65.3,66.9,57.6,1,2,132,1,41.2,100.8,11.2,14,14,1,0,4,3,2.3,734,7.6
Michael Pratt,123229,QB,TULANE,4,75.6,90,96,8.2,2.91,0,1,1.0,63.5,61,0,33,10.3,118,7,44,319,52.0,74.5,57.0,90.6,0,3,124,0,21.2,105.6,5.9,7,14,0,6,7,6,4.8,904,9.4
Spencer Sanders,77660,QB,OKLA STATE,3,74.4,90,95,9.7,2.6,1,3,2.9,65.3,62,0,25,7.5,104,5,44,262,76.5,78.9,76.2,68.6,2,1,115,0,12.0,127.3,2.9,3,6,0,2,10,2,1.7,916,9.6
Spencer Petras,82136,QB,IOWA,4,63.5,85,95,9.7,2.57,4,2,2.0,50.5,48,0,39,11.1,109,6,22,192,38.3,54.7,55.2,50.3,4,2,114,0,23.1,61.9,8.3,9,5,1,1,1,4,3.5,524,5.5
Taylor Powell,60459,QB,E MICHIGAN,3,78.3,92,95,8.1,2.66,0,8,7.8,66.3,63,0,33,12.5,107,9,29,160,73.7,66.6,67.2,58.1,0,5,115,1,21.2,79.0,6.5,7,5,0,3,4,5,4.3,673,7.1
Miles Kendrick,77673,QB,NEW MEXICO,5,67.8,87,95,8.8,2.83,1,4,4.1,55.8,53,0,46,10.2,124,6,26,241,76.8,50.1,54.1,49.5,0,5,128,2,32.6,62.7,12.1,15,9,0,7,3,4,3.1,582,6.1
Jalon Daniels,122555,QB,KANSAS,4,73.9,92,94,8.8,2.29,1,7,7.0,70.2,66,0,27,2.9,102,2,51,198,64.1,89.5,90.1,67.5,1,1,108,0,3.7,134.6,1.0,1,7,0,0,11,2,1.9,890,9.5
Hank Bachmeier,101284,QB,BOISE ST,4,64.8,88,94,9.8,2.67,1,6,6.1,54.3,51,1,36,10.5,106,6,27,120,26.6,54.8,54.0,55.7,1,3,112,1,19.4,77.3,6.6,7,4,0,4,6,7,6.3,497,5.3
Clay Millen,146082,QB,COLO STATE,4,82.8,87,92,6.4,2.71,2,3,3.1,73.9,68,0,57,5.6,130,4,34,144,28.2,58.7,58.9,55.6,2,4,134,0,43.9,93.9,19.2,25,13,0,1,5,7,5.2,667,7.3
Chandler Rogers,98683,QB,LA MONROE,4,77.0,87,92,6.6,2.48,1,3,3.1,64.1,59,0,43,11.9,119,8,31,209,61.2,75.3,73.8,65.6,1,3,124,2,23.3,78.6,8.4,10,15,1,2,2,2,1.6,649,7.1
Jordan Travis,77615,QB,FLORIDA ST,4,71.9,89,91,11.5,2.81,0,6,6.4,65.9,60,0,35,6.3,96,4,39,167,74.1,91.1,90.7,69.1,1,1,99,0,11.4,114.0,4.2,4,1,0,1,5,0,0.0,945,10.4
Chris Reynolds,60361,QB,CHARLOTTE,3,77.9,86,90,8.8,2.47,0,5,5.1,67.8,61,0,25,9.0,96,6,38,136,72.1,84.0,81.8,67.6,1,3,106,0,16.0,112.3,4.2,4,2,0,3,9,1,0.9,740,8.2
Evan Simon,129906,QB,RUTGERS,4,72.6,84,89,8.9,2.46,0,1,1.1,61.8,55,0,39,9.8,97,6,26,278,73.5,65.5,61.3,73.1,2,2,101,1,15.4,82.0,6.2,6,2,0,3,3,2,2.0,566,6.4
Tanner McKee,131770,QB,STANFORD,3,75.6,86,88,9.2,2.53,0,8,8.5,67.0,59,0,32,9.2,107,6,39,300,73.1,84.4,85.3,57.0,1,4,113,0,40.6,100.3,12.1,13,5,0,1,6,2,1.8,814,9.3
Joey Yellen,71430,QB,HAWAII,4,55.1,78,87,8.7,2.36,3,0,0.0,46.0,40,0,29,7.0,94,3,16,180,71.7,35.3,35.3,,1,2,95,1,24.1,46.3,7.4,7,0,0,5,0,4,4.2,324,3.7
Chandler Fields,97286,QB,LA LAFAYET,4,68.2,85,87,9.6,2.72,2,10,11.0,56.3,49,1,23,15.5,99,9,30,207,73.1,79.2,80.4,60.4,0,2,103,1,26.1,93.9,6.1,6,6,0,0,7,2,1.9,578,6.6
