player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Ilm Manning,75852,T,HAWAII,5,100.0,0,180,69.6,76.1,74.1,0,4,211,100.0,100.0,97.6,7,7,3,358,0,0,357,358,218,218,0,1,140,0
Jett Duncan,121886,T,N TEXAS,5,100.0,1,251,53.0,50.1,52.4,3,4,166,100.0,100.0,97.9,2,7,0,355,0,0,0,355,176,176,20,335,179,0
Ethan Wiederkehr,59969,T,NWESTERN,4,100.0,0,256,62.1,66.1,59.4,2,5,191,100.0,100.0,98.2,1,7,0,353,0,0,0,353,201,201,89,263,152,1
Charlie Schmidt,81772,C,NWESTERN,4,100.0,0,256,73.9,64.6,73.8,0,4,191,100.0,100.0,99.0,0,4,0,353,353,0,0,353,201,201,0,0,152,0
Josh Priebe,129733,G,NWESTERN,4,100.0,0,256,73.0,74.9,75.3,0,4,191,100.0,100.0,98.4,2,5,1,353,0,353,0,353,201,201,0,0,152,0
Peter Skoronski,129737,T,NWESTERN,4,100.0,0,256,91.5,92.3,87.7,1,0,191,100.0,100.0,99.7,1,1,0,353,0,0,352,353,201,201,0,0,152,1
Atonio Mafi,82449,G,UCLA,5,100.0,0,324,77.0,77.6,78.3,0,4,191,100.0,100.0,99.0,1,4,0,352,0,352,0,352,198,198,0,0,154,0
Chandler Dolphin,60187,C,UTAH ST,5,100.0,0,329,64.5,70.1,64.4,1,2,167,100.0,100.0,99.1,3,3,0,352,352,0,0,352,180,180,0,0,172,0
Jon Gaines II,81879,G,UCLA,5,100.0,0,324,71.8,85.4,65.8,0,2,190,100.0,100.0,99.5,2,2,0,351,0,0,0,351,197,197,351,0,154,0
Elijah Klein,81912,G,UTEP,5,100.0,0,330,74.0,72.3,76.3,1,5,199,100.0,100.0,98.5,1,6,0,351,0,0,0,351,210,210,351,0,141,0
Jeremiah Byers,100806,T,UTEP,5,100.0,0,330,70.3,81.7,65.8,0,3,197,100.0,100.0,98.7,3,4,1,348,0,0,0,348,208,208,0,348,140,0
Justin Mayers,100808,G,UTEP,5,100.0,0,330,65.7,80.2,61.6,1,1,197,100.0,100.0,99.5,2,2,0,348,0,348,0,348,208,208,0,0,140,0
Roger Rosengarten,131912,T,WASHINGTON,5,100.0,0,340,70.4,69.7,69.0,1,9,200,100.0,100.0,97.5,4,10,0,348,0,0,0,348,213,213,3,345,135,0
Brendan Bordner,56812,T,FAU,5,99.7,0,165,71.8,86.6,65.3,1,2,165,99.4,99.4,99.1,2,3,0,347,0,0,340,348,176,177,0,0,171,7
Blake Freeland,102844,T,BYU,5,100.0,0,128,81.6,80.3,79.1,3,4,190,100.0,100.0,98.2,2,7,0,346,0,0,346,346,204,204,0,0,142,0
Connor Pay,122073,C,BYU,5,100.0,0,128,66.0,90.8,58.2,0,1,190,100.0,100.0,99.7,3,1,0,346,346,0,0,346,204,204,0,0,142,0
Tiger Shanks,128371,T,UNLV,5,100.0,1,325,61.0,64.9,62.0,1,7,194,100.0,100.0,96.9,3,10,2,345,0,0,0,345,199,199,0,345,146,0
Preston Nichols,81609,G,UNLV,5,100.0,0,325,74.3,76.0,76.7,0,4,194,100.0,100.0,97.9,2,6,2,345,0,345,0,345,199,199,0,0,146,0
Kevin Davis,60199,G,UTSA,5,100.0,0,331,63.7,76.1,57.9,1,3,207,100.0,100.0,98.6,0,5,1,345,0,0,0,345,221,221,345,0,124,0
Micah Vanterpool,52075,G,HAWAII,5,100.0,0,180,70.0,71.6,68.9,1,5,200,100.0,100.0,98.5,0,6,0,343,0,2,0,343,207,207,341,0,136,0
Nick Weber,59684,C,FAU,5,100.0,0,165,65.8,84.3,58.3,0,3,166,100.0,100.0,99.1,0,3,0,343,343,0,0,343,176,176,0,0,167,0
Chaz Neal,77325,T,FAU,5,100.0,0,165,52.2,55.1,53.1,2,9,166,100.0,100.0,96.7,2,11,0,343,0,0,0,343,176,176,0,343,167,0
Troy Fautanu,100521,T,WASHINGTON,5,100.0,0,340,69.5,66.8,70.0,1,4,199,100.0,100.0,98.7,3,5,0,343,0,52,287,343,211,211,0,2,132,1
Mike Katic,101575,G,INDIANA,4,100.0,0,190,55.8,60.5,50.6,2,2,215,100.0,100.0,98.6,0,5,1,343,0,343,0,343,228,228,0,0,115,0
Clark Barrington,81598,G,BYU,5,100.0,0,128,67.7,87.4,62.6,1,0,190,100.0,100.0,99.7,1,1,0,342,0,342,0,342,204,204,0,0,138,0
Cole Brown,81768,T,N TEXAS,5,100.0,1,251,59.8,49.5,66.1,3,3,162,100.0,100.0,97.5,2,7,1,342,0,0,342,342,172,172,0,0,170,0
Luke Haggard,129442,T,INDIANA,4,99.7,0,190,66.6,77.9,56.4,2,3,214,99.5,99.6,98.8,1,5,0,342,0,0,342,343,227,228,0,0,115,1
Daviyon McDaniel,59651,T,UNLV,5,100.0,0,325,57.5,56.8,59.4,3,13,194,100.0,100.0,95.9,2,16,0,341,0,0,341,341,199,199,0,0,142,0
Leif Fautanu,101261,C,UNLV,5,100.0,0,325,67.8,84.4,60.8,1,1,194,100.0,100.0,99.5,2,2,0,341,341,0,0,341,199,199,0,0,142,0
Patrick Paul,101019,T,HOUSTON,5,100.0,0,182,65.5,80.7,58.6,1,6,186,100.0,100.0,97.6,7,8,1,340,0,0,340,340,199,199,0,0,141,0
Grant Starck,128245,T,NEVADA,5,100.0,2,239,73.6,65.7,76.8,3,5,156,100.0,100.0,97.4,3,8,0,339,0,99,240,339,166,166,0,0,173,0
Dorian Hinton,98283,G,FAU,5,100.0,0,165,57.0,75.6,52.2,1,4,163,100.0,100.0,98.5,1,5,0,338,0,337,0,338,174,174,1,0,164,0
Bryce Petersen,77557,C,NEVADA,5,100.0,0,239,60.4,60.9,59.1,1,7,154,100.0,100.0,96.8,1,9,1,337,337,0,0,337,164,164,0,0,173,0
John Ojukwu,58530,T,BOISE ST,5,100.0,0,120,69.0,70.6,64.6,1,6,163,100.0,100.0,97.9,0,7,0,333,0,1,330,333,174,174,0,0,159,2
Dennis Wilburn,157314,C,TEXAS TECH,4,100.0,0,315,48.8,43.8,55.0,0,17,215,100.0,100.0,96.0,3,17,0,329,329,0,0,329,222,222,0,0,107,0
Caleb Rogers,123157,T,TEXAS TECH,4,100.0,0,315,48.5,56.5,44.6,0,12,215,100.0,100.0,94.0,2,19,7,329,0,0,328,329,222,222,0,0,107,0
Monroe Mills,122977,T,TEXAS TECH,4,100.0,0,315,59.4,70.8,54.4,1,10,215,100.0,100.0,97.4,3,11,0,329,0,0,0,329,222,222,0,329,107,0
Garrett Curran,81596,G,BOISE ST,5,100.0,0,120,60.6,64.9,57.7,1,5,163,100.0,100.0,98.2,2,6,0,328,0,325,1,328,174,174,0,2,154,0
Cade Beresford,81934,T,BOISE ST,5,100.0,0,120,62.2,55.2,62.9,1,10,163,100.0,100.0,96.0,2,12,1,326,0,0,0,326,174,174,0,322,152,4
Samuel Jackson,55403,G,UCF,4,100.0,0,323,68.1,68.2,69.6,0,4,137,100.0,100.0,96.4,2,7,3,326,0,326,0,326,153,153,0,0,173,0
Tylan Grable,109425,T,UCF,4,100.0,1,323,76.9,75.7,74.5,0,6,137,100.0,100.0,96.4,1,8,2,326,0,0,307,326,153,153,0,0,173,17
Frankie Martinez,145516,T,UTSA,5,100.0,0,331,32.5,6.4,55.6,2,24,191,100.0,100.0,92.1,2,28,2,326,0,0,0,326,206,206,0,326,120,0
Ryan Swoboda,77576,T,UCF,4,99.7,0,323,78.2,76.9,77.6,1,6,136,99.3,99.3,96.0,2,9,2,325,0,0,0,326,152,153,0,324,173,2
Eric Douglas,60061,C,S CAROLINA,5,100.0,0,289,61.7,62.6,59.3,0,6,184,100.0,100.0,98.4,0,6,0,325,325,0,0,325,197,197,0,0,128,0
Davis Heinzen,145705,T,C MICHIGAN,4,99.7,1,134,41.0,38.9,40.8,6,8,192,99.5,99.5,94.8,2,17,3,324,0,1,323,325,209,210,0,0,115,0
Jovaughn Gwyn,81839,G,S CAROLINA,5,100.0,0,289,57.1,67.7,53.8,4,6,184,100.0,100.0,96.7,1,11,1,324,0,0,0,324,197,197,324,0,127,0
Logan Langemeier,108708,C,GA SOUTHRN,4,100.0,0,174,77.9,73.7,78.9,1,4,199,100.0,100.0,98.7,2,5,0,323,323,0,0,323,208,208,0,0,115,0
Isaiah Wright,129909,T,BUFFALO,4,100.0,0,126,56.0,57.2,55.2,2,10,170,100.0,100.0,95.9,1,13,1,323,0,0,323,323,177,177,0,0,146,0
Khalil Crowder,78240,G,GA SOUTHRN,4,100.0,1,174,66.3,78.2,63.3,0,1,199,100.0,100.0,99.7,1,1,0,323,0,0,0,323,208,208,323,0,115,0
Lokahi Pauole,98548,G,UCF,4,100.0,0,323,67.1,87.4,63.3,2,0,135,100.0,100.0,99.3,1,2,0,322,7,0,0,322,151,151,315,0,171,0
Matt Rosso,81812,T,CHARLOTTE,5,100.0,1,136,60.6,65.2,56.4,0,6,198,100.0,100.0,97.0,5,9,3,322,0,0,48,322,217,217,0,274,105,0
Branson Hickman,121928,C,SMU,4,100.0,0,287,75.7,70.9,77.4,0,1,183,100.0,100.0,99.7,2,1,0,321,321,0,0,321,196,196,0,0,125,0
Sterling Porcher,156590,T,MIDDLE TN,5,99.7,0,224,43.4,37.0,50.8,3,7,191,100.0,100.0,96.3,1,12,2,321,0,0,322,322,204,204,0,0,117,0
Eric Abojei,60824,T,WYOMING,5,100.0,0,351,72.3,76.0,68.7,0,5,145,100.0,100.0,97.6,1,6,1,320,0,0,320,320,151,151,0,0,169,0
Emmanuel Pregnon,128427,G,WYOMING,5,100.0,0,351,74.3,71.7,75.4,0,2,145,100.0,100.0,98.6,2,3,1,320,0,0,0,320,151,151,320,0,169,0
Jamezz Kimbrough,55052,C,C MICHIGAN,4,100.0,0,134,61.0,66.6,58.5,1,5,192,100.0,100.0,98.4,1,6,0,320,320,0,0,320,209,209,0,0,111,0
Deiyantei Powell-Woods,104183,G,C MICHIGAN,4,100.0,0,134,63.7,71.3,59.4,1,1,191,100.0,100.0,99.5,0,2,0,319,0,318,0,319,208,208,0,1,111,0
Matthew Lee,98544,C,UCF,4,100.0,0,323,69.0,80.7,64.8,0,1,135,100.0,100.0,99.6,1,1,0,319,319,0,0,319,150,150,0,0,169,0
Henry Bainivalu,60214,G,WASHINGTON,5,100.0,0,340,75.5,85.7,72.9,0,4,180,100.0,100.0,98.9,1,4,0,319,0,0,0,319,192,192,315,0,127,3
Nofoafia Tulafono,128438,C,WYOMING,5,100.0,0,351,63.8,82.2,60.7,0,2,145,100.0,100.0,99.3,4,2,0,319,319,0,0,319,151,151,0,0,168,0
Brayden Swartout,145732,T,C MICHIGAN,4,100.0,0,134,50.7,36.0,59.6,3,9,190,100.0,100.0,95.8,4,14,2,316,0,0,0,316,207,207,0,315,109,1
Marcus Bryant,121917,T,SMU,4,100.0,0,287,80.3,88.2,70.5,1,0,181,100.0,100.0,99.7,0,1,0,316,0,0,306,316,194,194,0,0,122,10
Tyler Falvey,78287,G,MIDDLE TN,5,99.7,0,224,54.2,63.0,49.4,0,5,184,100.0,100.0,98.1,1,6,1,315,0,316,0,316,197,197,0,0,118,0
Ethan Crowe,130330,C,BALL ST,4,100.0,0,117,71.1,87.8,68.3,0,0,174,100.0,100.0,100.0,1,0,0,315,315,0,0,315,180,180,0,0,135,0
Owen Condon,81994,T,SMU,4,99.7,1,287,64.3,54.0,67.1,2,5,182,99.5,99.5,96.4,1,10,3,314,0,0,0,315,195,196,0,311,119,4
Damon Kaylor,101573,G,BALL ST,4,100.0,0,117,69.1,63.5,69.6,0,4,174,100.0,100.0,98.9,0,4,0,313,0,313,0,313,180,180,0,0,133,0
Desmond Bessent,60051,T,BUFFALO,4,100.0,1,126,62.0,66.2,59.4,1,2,167,100.0,100.0,98.5,2,4,1,312,0,0,0,312,174,174,0,312,138,0
Jack Hasz,145666,C,BUFFALO,4,100.0,0,126,52.4,72.3,45.5,0,1,167,100.0,100.0,98.5,1,3,2,312,287,0,0,312,174,174,25,0,138,0
Gabe Wallace,77535,G,BUFFALO,4,100.0,0,126,56.0,74.7,48.8,3,2,165,100.0,100.0,98.5,1,5,0,312,0,312,0,312,172,172,0,0,140,0
Andrew Meyer,81910,C,UTEP,5,100.0,0,330,67.2,67.4,64.6,1,3,185,100.0,100.0,98.4,0,5,1,312,312,0,0,312,196,196,0,0,116,0
Ashton Gist,122182,C,CHARLOTTE,5,100.0,0,136,60.3,65.5,59.0,3,3,189,100.0,100.0,98.4,1,6,0,311,311,0,0,311,207,207,0,0,104,0
Febechi Nwaiwu,145324,G,N TEXAS,5,100.0,0,251,63.3,72.1,61.5,1,2,144,100.0,100.0,99.0,1,3,0,310,0,0,0,310,153,153,310,0,157,0
Travis Glover,81658,G,GA STATE,4,100.0,0,175,57.5,65.5,53.8,1,4,132,100.0,100.0,98.1,1,5,0,309,0,307,1,309,145,145,0,0,164,0
Wade Meacham,81902,G,UTAH ST,5,100.0,0,329,57.0,66.5,52.9,1,2,138,100.0,100.0,98.9,0,3,0,309,0,308,0,309,152,152,1,0,157,0
Pat Bartlett,55191,G,GA STATE,4,100.0,0,175,61.3,55.0,62.5,1,3,132,100.0,100.0,98.5,1,4,0,309,0,0,0,309,145,145,308,0,164,0
Jalen Rivers,122221,G,MIAMI FL,4,100.0,0,220,61.7,73.7,56.7,1,4,157,100.0,100.0,97.8,0,6,1,309,0,309,0,309,172,172,0,0,137,0
Troy Everett,147024,C,APP STATE,4,100.0,1,108,58.8,71.0,55.9,1,2,146,100.0,100.0,98.3,5,4,1,308,308,0,0,308,155,155,0,0,153,0
Cooper Hodges,81548,T,APP STATE,4,100.0,0,108,79.8,68.3,81.1,2,4,146,100.0,100.0,97.9,1,6,0,308,0,0,0,308,155,155,1,306,153,1
Alex Pihlstrom,60911,C,ILLINOIS,4,100.0,0,187,64.1,62.9,63.7,0,4,153,100.0,100.0,98.7,2,4,0,308,308,0,0,308,158,158,0,0,150,0
Anderson Hardy,81549,T,APP STATE,4,100.0,0,108,63.8,67.5,63.7,3,3,146,100.0,100.0,97.9,2,6,0,308,0,1,305,308,155,155,0,0,153,2
Isaiah Adams,158192,G,ILLINOIS,4,100.0,0,187,69.5,71.1,70.9,1,1,153,100.0,100.0,98.0,2,4,2,308,0,188,119,308,158,158,0,1,150,0
Alex Palczewski,59738,T,ILLINOIS,4,100.0,0,187,82.9,85.5,76.5,0,3,152,100.0,100.0,99.0,0,3,0,307,0,0,0,307,157,157,0,305,150,2
Jacqui Graham,145304,T,MIDDLE TN,5,99.7,0,224,57.2,65.7,50.1,1,3,186,100.0,100.0,96.8,1,8,4,306,0,0,0,307,198,198,0,307,108,0
Harris LaChance,81600,G,BYU,5,100.0,0,128,66.6,81.5,61.2,0,3,165,100.0,100.0,99.1,0,3,0,306,0,0,0,306,176,176,306,0,130,0
Dillon Wade,123265,T,TULSA,4,100.0,0,320,58.5,66.1,55.8,2,6,178,100.0,100.0,97.8,2,8,0,306,0,0,306,306,186,186,0,0,120,0
X'Zauvea Gadlin,77580,T,LIBERTY,4,100.0,0,206,68.0,82.1,60.4,0,4,163,100.0,100.0,98.2,1,5,1,305,0,50,52,305,175,175,0,200,130,3
Logan Taylor,151098,T,VIRGINIA,4,100.0,0,335,62.1,35.3,82.2,3,8,172,100.0,100.0,95.6,4,13,2,305,0,1,198,305,185,185,0,106,120,0
Dalton Cooper,98482,T,TEXAS ST,4,100.0,0,314,69.9,76.4,66.4,2,5,174,100.0,100.0,96.8,2,9,2,305,0,0,303,305,180,180,0,0,125,2
Kyle Hergel,87427,G,TEXAS ST,4,100.0,0,314,78.7,88.1,76.5,0,3,174,100.0,100.0,99.1,2,3,0,305,0,0,0,305,180,180,305,0,125,0
Russell Baker,121957,C,TEXAS ST,4,100.0,0,314,60.4,43.6,65.3,1,5,175,100.0,100.0,97.1,0,8,2,305,244,61,0,305,181,181,0,0,124,0
Derek Devine,99664,G,VIRGINIA,4,100.0,0,335,59.7,82.9,54.3,1,1,172,100.0,100.0,99.4,3,2,0,305,0,0,0,305,185,185,304,1,120,0
Justice Oluwaseun,60179,G,MIAMI FL,4,100.0,1,220,69.3,53.5,74.3,1,8,154,100.0,100.0,95.1,2,12,3,304,0,0,0,304,168,168,304,0,136,0
Joseph Boggs,77524,T,BALL ST,4,100.0,0,117,53.3,54.9,52.8,0,6,170,100.0,100.0,98.2,2,6,0,304,0,0,0,304,176,176,0,303,128,1
Raiqwon O'Neal,81811,T,UCLA,5,100.0,0,324,71.2,73.3,66.2,4,4,165,100.0,100.0,97.6,0,8,0,303,0,0,303,303,171,171,0,0,132,0
Beaux Limmer,99067,G,ARKANSAS,4,100.0,0,111,90.7,78.7,91.8,1,2,118,98.3,98.4,98.7,1,3,0,301,0,0,0,301,121,123,301,0,180,0
Luke Jones,81780,T,ARKANSAS,4,100.0,0,111,78.2,71.9,75.2,1,7,118,98.3,98.4,95.8,0,9,1,301,0,0,301,301,121,123,0,0,180,0
Ricky Stromberg,99066,C,ARKANSAS,4,100.0,0,111,83.7,80.4,80.3,0,3,118,98.3,98.4,98.7,1,3,0,301,301,0,0,301,121,123,0,0,180,0
Doug Nester,98486,G,W VIRGINIA,4,100.0,0,343,70.3,68.6,69.2,1,3,143,100.0,100.0,97.9,0,5,1,301,11,0,0,301,154,154,247,43,147,0
Isaiah Helms,104720,G,APP STATE,4,100.0,0,108,63.4,40.4,68.3,1,2,142,100.0,100.0,97.5,1,5,2,301,0,0,1,301,151,151,300,0,150,0
Brady Latham,99068,G,ARKANSAS,4,100.0,0,111,74.7,77.2,72.9,0,3,118,98.3,98.4,98.7,1,3,0,301,0,301,0,301,121,123,0,0,180,0
Bryce Benhart,98531,T,NEBRASKA,4,100.0,0,238,66.1,60.5,67.5,0,5,147,100.0,100.0,96.9,2,7,2,300,0,0,10,300,154,154,0,269,146,21
Turner Corcoran,129684,G,NEBRASKA,4,100.0,0,238,53.7,44.2,55.7,0,7,147,100.0,100.0,96.3,2,9,2,300,0,222,64,300,154,154,0,8,146,6
Trent Hixson,59905,C,NEBRASKA,4,100.0,0,238,65.9,77.5,60.4,0,2,147,100.0,100.0,99.3,0,2,0,300,300,0,0,300,154,154,0,0,146,0
Malik Sumter,55194,C,GA STATE,4,100.0,1,175,60.4,60.7,60.1,1,3,125,100.0,100.0,98.4,2,4,0,299,299,0,0,299,137,137,0,0,162,0
Adrein Strickland,147205,T,S ALABAMA,4,100.0,0,288,55.4,59.6,55.9,2,3,152,100.0,100.0,98.4,3,5,0,297,0,0,0,297,162,162,2,289,135,5
Alfred Edwards III,60190,T,UTAH ST,4,100.0,0,329,64.5,86.9,54.4,0,4,143,100.0,100.0,98.6,2,4,0,297,0,0,297,297,153,153,0,0,144,0
Lance Robinson,121819,T,HOUSTON,5,100.0,0,182,60.6,54.2,61.6,0,12,158,100.0,100.0,94.9,2,14,2,296,0,0,0,296,167,167,0,296,129,0
Nick Jones,146837,G,MISS STATE,4,100.0,0,227,62.1,69.0,56.5,1,2,209,100.0,100.0,97.8,0,6,3,295,0,255,40,295,218,218,0,0,77,0
Cole Smith,99094,G,MISS STATE,4,100.0,0,227,68.5,77.5,64.3,1,3,209,100.0,100.0,99.0,0,4,0,295,0,0,0,295,218,218,295,0,77,0
Zach Frazier,123419,C,W VIRGINIA,4,100.0,1,343,74.0,75.9,70.7,1,1,143,100.0,100.0,98.6,3,3,1,294,294,0,0,294,154,154,0,0,140,0
Cade Bennett,122956,G,S DIEGO ST,5,100.0,1,284,53.2,90.0,55.9,0,1,125,100.0,100.0,99.6,6,1,0,294,0,294,0,294,128,128,0,0,166,0
Rashad Green,123217,T,TULANE,5,100.0,0,319,64.4,67.7,62.0,1,2,149,100.0,100.0,97.0,1,6,3,294,0,0,1,294,156,156,0,293,138,0
Brandon Crenshaw-Dickson,101241,T,S DIEGO ST,5,100.0,0,284,58.0,70.0,58.9,1,5,125,100.0,100.0,97.6,4,6,0,294,0,0,294,294,128,128,0,0,166,0
Jakai Clark,97645,C,MIAMI FL,4,100.0,0,220,60.9,58.1,61.5,2,5,149,100.0,100.0,97.7,1,7,0,293,293,0,0,293,164,164,0,0,129,0
Dalton Wagner,58493,T,ARKANSAS,4,100.0,0,111,83.8,88.9,76.5,0,2,118,98.3,98.4,99.2,0,2,0,292,0,0,0,292,121,123,0,292,171,0
Makilan Thomas,147058,T,ARK STATE,4,100.0,0,113,57.9,67.6,50.5,4,3,153,100.0,100.0,97.7,0,7,0,292,0,0,292,292,160,160,0,0,132,0
Mekhi Butler,147056,G,ARK STATE,4,100.0,1,113,59.3,59.3,59.0,1,5,153,100.0,100.0,98.0,2,6,0,292,0,292,0,292,160,160,0,0,132,0
Bryan Hudson,98241,C,LOUISVILLE,4,100.0,0,210,71.9,82.0,67.7,1,3,141,100.0,100.0,97.2,1,6,2,292,292,0,0,292,150,150,0,0,142,0
Ethan Miner,98068,C,ARK STATE,4,100.0,1,113,54.9,60.7,52.2,1,5,153,100.0,100.0,97.4,1,7,1,292,292,0,0,292,160,160,0,0,132,0
Alama Uluave,81814,C,S DIEGO ST,5,100.0,0,284,63.7,70.5,63.0,2,2,125,100.0,100.0,98.4,2,4,0,292,292,0,0,292,128,128,0,0,164,0
Jordan Morgan,98652,T,ARIZONA,4,100.0,0,109,80.8,84.6,73.3,1,5,177,100.0,100.0,98.3,0,6,0,291,0,0,290,291,182,182,0,0,109,0
Josh Baker,131560,C,ARIZONA,4,100.0,0,109,53.4,68.9,46.1,1,6,177,100.0,100.0,98.0,0,7,0,291,291,0,0,291,182,182,0,0,109,0
LaQuinston Sharp,99095,C,MISS STATE,4,100.0,1,227,62.4,77.9,54.4,0,5,207,100.0,100.0,98.8,2,5,0,290,290,0,0,290,216,216,0,0,74,0
Corey Luciano,100620,C,WASHINGTON,5,100.0,0,340,72.3,72.9,71.4,1,3,160,100.0,100.0,98.1,1,5,1,289,241,31,0,289,172,172,17,0,117,0
Caleb Kelly,59709,T,GA SOUTHRN,4,100.0,1,174,66.5,61.2,71.9,1,6,177,100.0,100.0,98.0,1,7,0,289,0,0,0,289,185,185,0,289,104,0
Collin James,151192,C,NEW MEXICO,5,100.0,0,241,69.5,45.0,71.7,1,5,125,100.0,100.0,96.0,0,8,2,289,289,0,0,289,130,130,0,0,159,0
J.C. Davis,157231,T,NEW MEXICO,5,100.0,2,241,57.9,61.6,60.3,1,4,125,100.0,100.0,97.2,4,6,1,289,0,0,289,289,130,130,0,0,159,0
Sincere Haynesworth,97644,C,TULANE,5,100.0,0,319,64.9,83.2,59.2,0,0,146,100.0,100.0,100.0,2,0,0,289,289,0,0,289,153,153,0,0,136,0
Isaak Gutierrez,128263,G,NEW MEXICO,5,100.0,0,241,58.4,68.2,56.5,0,4,125,100.0,100.0,97.6,1,5,1,289,0,289,0,289,130,130,0,0,159,0
Parker Clements,123345,T,VA TECH,4,100.0,0,337,45.9,58.5,45.1,1,8,145,100.0,100.0,95.5,4,11,2,289,0,0,0,289,154,154,0,288,135,0
Jesse Hanson,99672,G,VA TECH,4,100.0,0,337,59.4,77.8,53.0,1,3,145,100.0,100.0,98.6,1,4,0,289,0,288,0,289,154,154,0,0,135,0
John Paul Flores,108653,G,VIRGINIA,4,100.0,0,335,62.5,59.6,65.7,0,6,166,100.0,100.0,98.2,2,6,0,289,0,288,0,289,179,179,1,0,110,0
Shancco Matautia,146116,G,NEW MEXICO,5,100.0,0,241,50.6,50.7,50.0,0,5,125,100.0,100.0,95.6,2,8,3,289,0,0,0,289,130,130,289,0,159,0
Johnny Jordan,59835,C,VA TECH,4,100.0,0,337,57.8,73.8,56.5,0,0,145,100.0,100.0,100.0,3,0,0,288,288,0,0,288,154,154,0,0,134,0
Alex Wollschlaeger,130396,T,BOWL GREEN,4,100.0,0,122,52.5,66.0,46.5,0,4,168,100.0,100.0,98.8,4,4,0,288,0,0,0,288,182,182,0,287,106,1
Shea Baker,52215,C,RICE,4,100.0,0,275,65.5,68.3,64.2,1,1,154,100.0,100.0,98.7,1,3,1,288,226,0,0,288,168,168,62,0,120,0
Dakota Davis,60104,T,SYRACUSE,4,100.0,0,304,63.2,66.9,60.6,0,9,146,100.0,100.0,96.9,4,9,0,287,0,0,2,287,161,161,0,285,126,0
Christopher Bleich,81634,G,SYRACUSE,4,100.0,0,304,61.1,67.4,61.2,1,4,146,100.0,100.0,97.6,3,6,1,287,0,0,0,287,161,161,287,0,126,0
Jaden Muskrat,123256,T,TULSA,4,100.0,0,320,65.9,72.0,61.1,2,5,166,100.0,100.0,97.3,1,8,1,287,0,0,0,287,174,174,0,287,113,0
Carlos Vettorello,77348,C,SYRACUSE,4,100.0,1,304,56.0,55.0,66.4,1,6,146,100.0,100.0,97.6,8,7,0,287,287,0,0,287,161,161,0,0,126,0
Kalan Ellis,144042,G,SYRACUSE,4,100.0,0,304,56.5,62.9,56.0,1,3,146,100.0,100.0,98.6,3,4,0,287,0,287,0,287,161,161,0,0,126,0
Wyatt Milum,144785,T,W VIRGINIA,4,100.0,0,343,76.0,77.9,78.4,0,3,140,100.0,100.0,98.9,4,3,0,287,0,0,287,287,151,151,0,0,136,0
