player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Kareem Hunt,11841,HB,KC,12,191,22,3,7.3,52,0,708,0,8,22,479,35.2,11,39,16,0,66,90.7,72.1,87.3,,75.8,65.2,70.9,61.0,20,0,176,23,197,212,0,0,27,214,6,708,479,2.51,3.7,0.89,118
Rico Dowdle,40693,HB,DAL,14,190,37,7,15.2,137,0,903,3,8,37,637,66.8,23,43,9,2,56,67.6,72.3,88.1,,67.4,64.3,72.7,55.0,27,0,233,36,250,228,0,0,45,226,1,903,637,3.35,4.8,0.93,121
Breece Hall,97636,HB,NYJ,14,187,28,9,25.3,196,0,774,6,14,28,565,52.9,21,31,22,6,73,28.7,58.1,34.6,,59.5,51.5,61.5,67.5,42,2,460,53,344,209,0,0,69,240,5,774,565,3.02,4.1,1.34,112
David Montgomery,45719,HB,DET,14,185,39,5,11.5,89,0,775,0,18,39,577,80.4,17,50,11,2,62,67.0,84.9,39.2,69.5,45.3,91.0,78.9,60.0,21,1,341,36,152,193,0,0,37,221,12,775,577,3.12,4.2,2.24,119
James Cook,83666,HB,BUF,14,182,35,10,33.7,313,0,928,3,3,35,609,59.4,21,44,4,1,81,80.1,81.7,86.4,,75.7,63.5,84.5,30.8,65,0,258,32,210,208,0,0,38,214,14,928,609,3.35,5.1,1.23,100
De'Von Achane,124305,HB,MIA,15,182,27,7,25.0,190,1,761,1,16,27,481,44.0,17,33,17,1,62,82.5,82.1,63.5,,18.0,83.2,81.4,39.9,50,1,579,76,352,228,0,0,83,258,5,761,481,2.64,4.2,1.64,111
Brian Robinson,57120,HB,WAS,12,169,28,10,32.6,238,0,729,1,7,28,542,60.3,15,43,32,2,79,61.6,74.7,89.8,,52.1,76.7,71.0,65.7,40,1,144,17,162,212,0,0,21,186,8,729,542,3.21,4.3,0.89,83
Bucky Irving,144970,HB,TB,15,168,47,12,37.1,341,0,920,1,19,47,697,131.0,21,43,30,2,93,65.7,87.8,86.7,,29.6,90.4,83.9,55.3,56,0,320,41,200,192,0,0,42,209,7,920,697,4.15,5.5,1.6,66
Tyrone Tracy,84226,HB,NYG,15,158,31,8,28.7,207,0,721,6,12,31,477,67.6,16,36,21,3,64,32.9,61.4,89.3,,32.4,45.1,73.1,40.1,45,0,263,34,284,197,0,0,45,192,5,721,477,3.02,4.6,0.93,84
J.K. Dobbins,57366,HB,LAC,11,158,33,10,38.6,296,0,766,2,4,33,497,62.6,24,39,27,0,84,90.4,67.3,86.5,,69.9,56.7,67.3,69.8,61,0,134,28,177,177,0,0,32,186,8,766,497,3.15,4.8,0.76,71
Jordan Mason,62946,HB,SF,12,153,37,12,36.9,291,0,789,0,3,37,512,81.6,23,38,28,3,42,43.4,72.7,85.7,,44.5,53.4,76.1,67.3,38,0,91,11,170,175,0,0,14,164,3,789,512,3.35,5.2,0.54,109
Kenneth Walker III,97199,HB,SEA,11,153,61,6,22.7,130,1,573,1,13,61,467,113.5,13,28,29,1,68,78.0,88.4,22.8,,29.7,72.9,91.2,68.7,28,2,299,46,224,180,0,0,52,199,7,573,467,3.05,3.7,1.33,81
Jalen Hurts,40291,QB,PHI,15,150,20,2,6.5,41,0,267,0,0,10,133,10.6,18,61,24,9,21,53.2,76.3,53.4,67.0,,,88.7,60.1,35,4,0,0,0,466,363,38,0,112,14,630,328,2.19,4.2,,21
Tank Bigsby,123974,HB,JAX,13,143,43,8,34.9,242,0,694,2,4,43,568,125.3,19,33,15,3,81,25.9,67.3,85.5,,21.9,36.3,74.6,59.4,65,0,51,6,116,163,0,0,9,149,6,694,568,3.97,4.9,0.44,59
Rachaad White,131633,HB,TB,14,138,23,4,21.6,126,0,583,0,13,23,433,60.1,11,32,30,3,59,45.9,73.8,89.9,,64.1,71.8,73.0,64.0,56,0,390,50,274,177,0,0,54,188,3,583,433,3.14,4.2,1.42,73
Javonte Williams,77803,HB,DEN,15,134,21,4,14.0,68,0,485,4,7,21,317,36.6,12,28,10,2,62,60.5,60.2,53.3,,66.3,62.4,59.6,42.4,20,1,296,47,255,159,0,0,60,181,4,485,317,2.37,3.6,1.16,68
Jayden Daniels,97993,QB,WAS,15,128,30,3,10.7,79,1,234,0,0,8,139,28.9,23,46,32,5,26,63.6,88.8,89.6,83.6,,,83.1,60.4,46,1,0,0,0,376,503,66,0,62,6,737,482,3.77,5.8,,16
Lamar Jackson,46416,QB,BLT,15,126,37,9,23.7,181,0,449,0,0,18,178,38.7,32,40,3,10,29,41.7,92.9,66.0,92.0,,,80.0,60.5,39,5,0,0,0,434,316,35,0,91,3,765,372,2.95,6.1,,36
Tyler Allgeier,83639,HB,ATL,15,125,33,8,28.0,160,0,572,0,5,33,452,101.0,16,38,2,0,32,89.9,83.8,81.2,,59.6,65.4,83.5,48.1,25,0,71,11,87,147,0,0,11,136,3,572,452,3.62,4.6,0.82,90
Travis Etienne Jr.,57185,HB,JAX,13,122,15,5,19.0,91,0,478,2,6,15,300,32.9,14,26,15,1,71,73.0,60.2,87.8,,18.3,67.4,64.1,57.9,22,0,199,35,230,135,0,0,44,157,2,478,300,2.46,3.9,0.87,48
Alexander Mattison,45817,HB,LV,12,116,13,3,15.8,58,0,368,2,13,13,286,43.6,6,23,23,1,44,72.3,61.2,87.0,,37.2,68.4,60.3,57.9,24,0,277,31,182,140,0,0,38,147,4,368,286,2.47,3.2,1.52,70
Zach Charbonnet,97630,HB,SEA,15,106,26,5,28.7,130,0,453,0,10,26,382,89.5,14,28,29,0,53,89.7,74.9,90.5,,73.7,66.2,76.1,62.7,51,0,290,39,249,135,0,0,44,145,8,453,382,3.6,4.3,1.16,45
Jaylen Warren,98692,HB,PIT,13,103,26,3,11.9,50,0,419,0,6,26,318,72.6,11,24,25,2,30,52.8,64.4,88.8,,23.6,73.7,66.0,54.9,18,0,269,33,186,133,0,0,37,136,1,419,318,3.09,4.1,1.45,68
Nick Chubb,45783,HB,CLV,8,102,20,2,10.2,34,0,332,2,1,20,274,52.7,5,17,8,1,31,65.4,57.5,82.5,,47.3,38.6,62.5,59.4,19,0,31,5,87,115,0,0,9,107,3,332,274,2.69,3.3,0.36,68
Devin Singletary,40485,HB,NYG,13,101,23,4,24.9,98,1,394,1,5,23,281,64.9,9,21,21,2,51,46.1,61.2,85.6,,71.8,54.5,63.2,41.2,43,1,115,19,147,127,0,0,22,120,4,394,281,2.78,3.9,0.78,47
Gus Edwards,46027,HB,LAC,11,101,13,1,11.8,43,0,365,0,0,13,269,33.3,6,17,27,0,44,88.0,64.9,81.3,,49.1,50.5,66.2,67.5,43,0,6,3,66,132,0,0,4,104,4,365,269,2.66,3.6,0.09,56
Jerome Ford,83601,HB,CLV,13,98,23,6,43.5,236,0,543,1,17,23,341,103.1,12,24,8,0,39,90.0,69.8,92.7,,43.3,60.0,78.6,57.7,66,0,225,37,299,120,0,0,42,135,3,543,341,3.48,5.5,0.75,54
Josh Allen,46601,QB,BUF,15,97,20,1,4.1,21,0,142,0,0,1,90,2.9,16,48,4,5,17,50.7,90.9,77.2,80.5,,,94.0,60.1,30,3,7,0,0,354,372,41,0,56,11,514,313,3.23,5.3,,3
Antonio Gibson,78050,HB,NE,15,96,34,5,30.5,132,0,433,1,7,34,382,141.9,11,19,19,2,55,48.2,71.6,87.8,,43.5,67.4,73.7,58.1,45,0,186,19,131,106,0,0,22,115,1,433,382,3.98,4.5,1.42,38
Ray Davis,101072,HB,BUF,15,92,28,3,14.4,53,1,369,0,1,28,265,78.8,10,22,4,0,56,88.5,75.6,19.7,,34.3,76.1,74.3,60.9,22,1,184,14,80,118,0,0,15,106,3,369,265,2.88,4.0,2.3,36
Cam Akers,57206,HB,MIN,13,92,21,5,24.4,88,0,361,0,0,21,261,58.4,14,19,18,1,41,65.4,69.1,82.9,,26.4,56.5,73.8,60.0,25,0,49,10,102,100,0,0,11,102,2,361,261,2.84,3.9,0.48,49
Jaleel McLaughlin,138346,HB,DEN,14,87,24,5,22.9,89,0,388,0,4,24,225,67.7,12,18,10,1,23,63.7,64.9,85.5,,21.8,50.0,71.8,61.0,21,0,60,20,126,111,0,0,21,107,1,388,225,2.59,4.5,0.48,58
Anthony Richardson,124393,QB,IND,11,86,17,4,17.2,86,1,315,0,0,8,144,26.9,21,32,14,9,41,28.2,62.2,69.7,59.8,,57.6,65.1,60.0,29,4,-1,1,1,302,184,21,1,66,6,499,278,3.23,5.8,-1.0,10
Emanuel Wilson,154173,HB,GB,15,83,23,6,26.0,104,0,400,0,4,23,259,90.6,10,21,12,0,32,86.7,84.5,22.7,,70.0,62.2,87.8,68.5,19,1,50,10,84,105,0,0,11,93,2,400,259,3.12,4.8,0.6,49
Braelon Allen,145159,HB,NYJ,15,82,9,1,6.8,20,0,293,4,4,9,233,37.3,4,18,22,0,29,87.1,73.2,85.1,,46.0,50.6,81.1,57.0,20,0,140,17,117,101,0,0,23,99,2,293,233,2.84,3.6,1.2,51
Raheem Mostert,9783,HB,MIA,11,79,16,3,20.0,55,0,275,1,4,16,225,59.3,9,15,17,2,27,37.8,70.4,83.7,,52.6,65.6,71.7,58.1,21,0,145,17,143,90,0,0,19,96,2,275,225,2.85,3.5,1.01,47
Bo Nix,97790,QB,DEN,15,78,8,1,9.1,32,1,61,0,0,0,13,0.0,14,33,10,2,5,91.2,72.8,42.7,70.0,,90.3,72.7,60.0,32,8,2,1,2,351,289,40,1,39,4,350,159,2.04,4.5,1.0,7
Isiah Pacheco,83747,HB,KC,6,77,4,1,11.6,34,0,292,1,5,4,185,24.3,3,14,16,0,30,86.4,64.8,84.6,,76.9,57.3,65.3,57.3,34,0,79,12,86,85,0,0,16,89,1,292,185,2.4,3.8,0.92,44
Austin Ekeler,12164,HB,WAS,11,74,10,4,34.6,123,0,355,2,11,10,185,49.1,7,18,32,2,38,29.8,64.9,90.6,,28.2,65.9,68.0,55.6,50,0,346,33,200,118,0,0,38,107,4,355,185,2.5,4.8,1.73,29
Zack Moss,40341,HB,CIN,8,74,9,2,12.8,31,0,242,2,6,9,157,32.8,5,13,7,2,41,37.0,58.2,87.5,,50.6,66.2,55.4,60.0,16,0,187,23,155,85,0,0,27,97,2,242,157,2.12,3.3,1.21,28
Caleb Williams,144622,QB,CHI,15,73,17,0,0.0,0,1,96,0,0,2,19,4.2,20,25,6,8,4,85.7,68.1,44.3,64.2,60.9,,79.8,60.3,24,9,0,0,0,335,340,43,0,30,0,436,229,3.14,6.0,,11
Isaac Guerendo,83806,HB,SF,13,73,11,6,44.9,171,0,381,1,1,11,218,42.7,8,15,28,1,18,26.3,62.4,82.4,,53.9,48.7,66.5,60.0,76,0,87,11,87,87,0,0,12,84,4,381,218,2.99,5.2,1.0,51
Ezekiel Elliott,10638,HB,DAL,14,71,4,0,0.0,0,0,224,0,2,4,183,18.6,1,14,9,1,17,57.9,60.7,87.4,,59.4,62.2,59.6,58.2,11,0,69,12,122,90,0,0,15,83,3,224,183,2.58,3.2,0.57,45
Kyler Murray,38334,QB,ARZ,15,71,13,2,13.5,70,0,188,0,0,4,54,18.7,18,24,1,8,17,60.7,77.7,40.2,74.0,,,79.8,60.7,50,6,0,0,0,367,330,37,0,34,5,518,232,3.27,7.3,,7
Daniel Jones,39395,QB,NYG,10,67,14,1,9.1,24,0,183,0,0,11,107,45.3,8,26,21,4,8,80.1,72.0,56.4,67.5,,59.9,79.0,60.0,24,5,0,0,1,255,82,16,0,51,2,265,170,2.54,4.0,0.0,12
Zamir White,83665,HB,LV,8,65,6,1,9.3,17,0,183,0,4,6,134,29.0,2,4,23,2,28,28.8,42.7,80.3,,47.8,60.2,40.8,71.7,17,0,30,6,56,76,0,0,8,71,1,183,134,2.06,2.8,0.54,37
Tyjae Spears,97195,HB,TEN,11,64,14,1,8.8,19,0,217,1,16,14,179,92.2,5,13,31,0,30,87.0,65.9,87.6,,58.3,68.1,64.5,59.1,19,0,216,27,152,79,0,0,29,91,4,217,179,2.8,3.4,1.42,29
Trey Benson,131705,HB,ARZ,13,63,14,3,17.9,52,0,291,0,5,14,210,91.8,10,16,1,1,47,53.4,62.8,80.4,,77.0,70.2,59.4,57.6,20,0,59,6,47,74,0,0,6,69,1,291,210,3.33,4.6,1.26,16
Brock Purdy,77672,QB,SF,14,63,12,0,0.0,0,0,20,0,0,0,9,0.0,12,31,28,7,0,60.7,80.7,76.6,74.4,,60.0,89.6,60.0,16,1,0,0,1,359,291,43,0,20,4,311,161,2.56,4.9,0.0,3
Justin Fields,82118,QB,PIT,10,62,10,2,16.6,48,0,179,0,0,3,76,11.8,8,19,25,6,8,63.1,71.5,37.7,66.3,,,76.8,60.0,30,4,0,0,0,195,110,18,0,44,5,289,130,2.1,4.7,,14
Justin Herbert,28237,QB,LAC,15,62,8,0,0.0,0,0,-7,0,0,0,17,0.0,7,19,27,6,4,50.4,89.5,89.4,87.6,,,68.3,60.0,38,0,0,0,0,361,259,28,0,34,2,252,127,2.05,4.1,,2
Jaylen Wright,146934,HB,MIA,13,62,15,4,28.5,72,0,253,2,0,15,209,77.8,8,10,17,1,19,53.3,66.2,82.1,,81.6,34.1,77.3,42.4,20,0,8,3,75,73,0,0,6,65,0,253,209,3.37,4.1,0.11,39
Kenneth Gainwell,77737,HB,PHI,15,61,9,2,14.3,39,1,272,0,8,9,170,64.0,11,12,24,0,21,87.1,55.7,28.3,,32.7,67.8,56.1,48.7,20,1,102,13,100,112,0,0,17,74,1,272,170,2.79,4.5,1.02,39
Sam Darnold,29048,QB,MIN,15,61,4,0,0.0,0,0,-6,0,0,0,4,0.0,9,22,18,8,1,54.2,86.0,55.1,83.6,61.3,55.2,74.1,60.2,19,6,0,0,2,392,211,26,0,35,1,205,118,1.93,3.4,0.0,3
Patrick Mahomes,11765,QB,KC,15,57,6,0,0.0,0,1,-26,0,0,0,0,0.0,11,20,16,2,0,90.5,83.9,90.0,77.3,,,91.2,60.4,33,2,2,1,0,381,321,36,1,22,2,295,124,2.18,5.2,,1
Trey Sermon,57372,HB,IND,15,56,7,2,20.1,32,0,159,0,1,7,140,28.6,4,14,14,0,25,84.4,57.9,84.1,,58.3,60.0,56.0,67.5,17,0,84,14,102,66,0,0,14,70,2,159,140,2.5,2.8,0.82,31
Audric Estime,147476,HB,DEN,11,55,10,1,8.3,21,0,252,0,0,10,186,57.3,5,9,10,2,32,27.2,64.7,78.0,,40.8,68.2,63.8,60.0,21,0,14,4,30,63,0,0,4,59,1,252,186,3.38,4.6,0.47,18
Jeremy McNichols,11917,HB,WAS,14,54,12,3,27.3,70,0,256,0,0,12,194,70.7,6,15,32,0,27,85.1,70.4,25.6,,53.2,48.5,85.1,39.7,28,1,22,7,110,89,0,0,7,61,4,256,194,3.59,4.7,0.2,26
Blake Corum,129574,HB,LA,12,53,8,0,0.0,0,0,201,0,1,8,133,38.3,4,12,26,0,25,84.7,70.7,77.7,,70.7,69.5,68.1,59.9,12,0,46,6,27,60,0,0,7,59,0,201,133,2.51,3.8,1.7,28
C.J. Stroud,129759,QB,HST,15,51,6,0,0.0,0,0,-20,0,0,0,-2,0.0,9,14,13,6,1,77.7,80.0,55.0,79.0,,55.7,64.3,60.0,25,4,0,0,3,359,246,36,1,15,0,226,123,2.41,4.4,0.0,0
Ty Chandler,62942,HB,MIN,11,51,3,1,14.3,25,0,175,0,0,3,93,9.6,3,8,18,0,19,84.6,53.3,82.6,60.0,33.1,60.7,55.3,58.3,25,1,42,6,59,62,0,0,6,57,0,175,93,1.82,3.4,0.71,29
Christian McCaffrey,11763,HB,SF,4,50,5,2,18.3,37,0,202,0,3,5,135,33.2,6,12,28,1,12,51.2,71.3,83.7,,77.2,72.8,68.1,57.3,19,0,146,15,91,57,0,0,19,65,0,202,135,2.7,4.0,1.6,36
Baker Mayfield,46518,QB,TB,15,50,9,0,0.0,0,0,18,0,0,0,14,0.0,17,19,30,13,0,40.3,78.3,66.2,75.8,,,71.6,60.0,21,3,0,0,0,372,290,34,0,16,3,308,218,4.36,6.2,,3
Roschon Johnson,99467,HB,CHI,11,49,5,0,0.0,0,0,142,0,4,5,105,32.1,0,16,6,0,30,83.5,70.5,87.3,,44.9,65.2,76.2,58.8,9,0,88,11,118,60,0,0,12,60,6,142,105,2.14,2.9,0.75,15
Drake Maye,143969,QB,NE,11,48,12,0,0.0,0,0,14,0,0,0,3,0.0,17,21,19,8,0,55.0,72.2,53.8,65.8,,60.0,89.4,60.2,41,2,0,0,1,211,375,40,0,8,2,389,205,4.27,8.1,0.0,1
D'Onta Foreman,11844,HB,CLV,9,48,4,1,16.0,25,0,156,0,2,4,92,21.7,2,7,8,2,24,27.6,55.8,1.2,,41.2,65.9,57.3,58.3,25,1,46,5,34,61,0,0,5,53,0,156,92,1.92,3.3,1.35,22
Geno Smith,7820,QB,SEA,15,48,2,0,0.0,0,1,3,0,0,0,5,0.0,12,15,29,7,3,76.4,83.1,42.9,82.7,,58.9,61.4,60.0,34,10,0,0,1,318,236,22,0,26,2,239,46,0.96,5.0,0.0,2
Carson Steele,145632,HB,KC,15,48,9,0,0.0,0,0,158,0,3,9,116,54.7,0,14,16,3,24,22.7,54.3,85.9,,18.0,51.7,61.6,48.4,9,0,24,5,72,91,0,0,8,53,0,158,116,2.42,3.3,0.33,16
Justice Hill,45865,HB,BLT,15,47,11,3,40.8,93,0,223,0,13,11,197,113.0,6,14,3,0,13,86.0,77.8,48.8,,56.1,88.8,78.1,52.0,51,1,383,42,234,101,0,0,46,89,1,228,197,4.19,4.9,1.64,25
Ameer Abdullah,9487,HB,LV,13,46,5,1,20.4,40,0,196,0,6,5,104,30.0,4,8,23,1,16,65.8,61.9,87.8,,42.9,79.7,55.3,29.1,40,1,229,37,238,52,0,0,42,83,2,196,104,2.26,4.3,0.96,30
Will Levis,83542,QB,TEN,11,41,4,1,9.1,15,0,34,0,0,0,22,0.0,5,20,31,8,7,37.6,56.3,52.4,54.3,,58.4,67.0,60.2,21,3,0,0,1,221,131,19,0,22,0,165,79,1.93,4.0,0.0,3
Sean Tucker,123056,HB,TB,10,40,3,4,40.7,103,0,253,0,4,3,126,45.9,8,14,30,1,28,49.8,78.7,78.6,,62.0,82.5,74.9,59.8,36,0,104,8,38,48,0,0,10,48,2,253,126,3.15,6.3,2.74,12
Deebo Samuel,48274,WR,SF,14,39,10,0,0.0,0,1,120,5,14,10,87,60.2,2,4,28,0,11,62.7,72.5,55.8,60.0,,73.7,68.0,50.3,13,4,665,50,383,232,0,0,79,89,1,120,87,2.23,3.1,1.74,18
Taysom Hill,12112,TE,NO,8,39,10,2,38.8,108,0,278,3,6,10,228,150.9,5,18,20,1,15,49.9,71.8,85.7,39.5,75.6,65.9,89.9,43.2,75,0,187,23,111,102,0,0,31,62,6,278,228,5.85,7.1,1.68,19
Sincere McCormick,97119,HB,LV,4,39,8,3,35.5,65,0,183,0,0,8,125,57.0,6,10,23,0,18,81.8,76.1,78.0,,55.8,82.6,72.7,58.4,29,0,29,6,25,49,0,0,6,45,0,183,125,3.21,4.7,1.16,21
Kimani Vidal,123727,HB,LAC,8,38,7,2,26.7,35,0,131,2,0,7,104,44.6,2,6,27,1,28,81.5,54.1,82.9,,47.1,43.2,58.7,70.0,19,0,62,5,79,44,0,0,7,43,0,131,104,2.74,3.4,0.78,10
Miles Sanders,40555,HB,CAR,10,38,8,1,18.7,26,0,139,0,7,8,106,70.9,2,9,5,0,11,82.9,68.1,85.7,,42.1,62.7,73.7,58.1,26,0,98,21,108,48,0,0,25,59,1,139,106,2.79,3.7,0.91,25
Jamaal Williams,11889,HB,NO,12,38,5,0,0.0,0,0,137,0,0,5,97,28.4,3,9,20,0,9,83.9,63.2,81.6,,53.2,60.6,64.8,58.0,14,0,38,7,53,45,0,0,7,45,1,137,97,2.55,3.6,0.72,26
Joe Burrow,28022,QB,CIN,15,37,3,0,0.0,0,1,-3,0,0,0,2,0.0,7,14,7,10,1,49.3,91.9,54.7,91.2,,,69.1,60.1,47,9,0,0,0,308,180,20,0,17,1,177,83,2.24,4.8,,0
Bryce Young,123943,QB,CAR,12,36,5,0,0.0,0,0,-7,0,0,0,0,0.0,6,11,5,3,0,63.7,67.9,3.4,69.6,,,55.0,60.0,34,9,0,0,0,212,224,31,0,5,4,217,71,1.97,6.0,,1
Kendre Miller,123091,HB,NO,5,36,13,2,22.8,33,0,145,2,1,13,125,121.5,6,11,20,0,9,82.5,74.8,81.4,,47.2,45.8,83.0,60.0,17,0,17,4,44,39,0,0,7,40,1,145,125,3.47,4.0,0.39,25
Ty Johnson,45769,HB,BUF,15,35,4,3,29.3,54,0,184,0,1,4,99,27.7,6,11,4,0,9,82.1,75.8,88.5,,53.4,76.4,80.1,46.8,19,0,275,16,165,70,0,0,22,51,1,184,99,2.83,5.3,1.67,25
Russell Wilson,7077,QB,PIT,9,33,3,0,0.0,0,0,8,0,0,1,13,2.9,2,8,25,4,0,58.1,78.0,69.5,77.2,,,62.0,60.0,19,2,0,0,0,261,76,12,0,21,1,84,50,1.52,2.5,,4
Tyler Goodson,101659,HB,IND,13,32,3,3,45.1,69,0,153,1,3,3,82,36.6,3,6,14,0,15,82.9,62.7,82.7,,22.0,52.3,71.5,55.4,33,0,56,10,69,44,0,0,13,42,1,153,82,2.56,4.8,0.81,17
Jared Goff,10635,QB,DET,15,32,1,0,0.0,0,0,-10,0,0,0,2,0.0,1,9,11,6,0,64.8,77.2,78.0,74.9,62.2,89.7,64.8,60.0,10,2,7,1,2,440,69,14,1,19,0,59,45,1.41,1.8,3.5,0
Deshaun Watson,11767,QB,CLV,7,31,9,0,0.0,0,0,16,0,0,0,11,0.0,3,8,8,5,4,56.9,63.1,62.3,63.4,,,57.6,60.0,16,2,0,0,0,125,132,21,0,10,1,148,121,3.9,4.8,,1
Cordarrelle Patterson,7810,HB,PIT,11,30,9,0,0.0,0,0,132,0,2,9,106,92.5,6,7,25,1,16,43.7,69.6,0.0,,75.5,73.5,65.1,58.0,14,1,80,12,48,46,0,0,14,42,0,132,106,3.53,4.4,1.67,13
Chris Rodriguez Jr.,83689,HB,WAS,5,30,10,3,37.6,59,0,157,0,0,10,119,132.2,3,8,32,0,16,79.7,83.6,78.7,,20.3,52.2,86.5,59.1,25,0,0,0,14,37,0,0,0,30,1,157,119,3.97,5.2,0.0,14
