player_id,team,opp,pos,name,fpts,proj_own,noto_rtg,ceil,floor,min_exposure,max_exposure,salary,custom,rg_id,partner_id
670627,,,G,Doc Redman,46.01,1.4,33.1,72,23,0,0,6100,,139893,670627
1409,,,G,Troy Merritt,54.22,4.8,67.5,78.08,25,0,0,7300,,34794,1409
473728,,,G,Nate Lashley,52.49,6.4,53.1,77,24.5,0,0,7100,,37914,473728
430916,,,G,Matthias Schwab,60.29,1,58.1,83,26.5,0,0,6600,,36546,430916
299906,,,G,Ryan Brehm,30.78,0.3,21.5,53.5,18.5,0,0,6000,,36071,299906
692607,,,G,Lee Hodges,51.21,0.32,39.2,76.08,24,0,0,6100,,672519,692607
782,,,G,Patrick Reed,51.01,6.3,60.3,76,24.5,0,0,7400,,34803,782
871,,,G,Tommy Fleetwood,69.98,19.4,78.5,90.5,29,0,0,8800,,35276,871
662,,,G,Abraham Ancer,59.39,16.7,79.7,84,26.5,0,0,9300,,34959,662
453,,,G,Christiaan Bezuidenhout,59.27,5.8,66.3,83,26,0,0,7600,,1156736,453
586,,,G,David Lipsky,58.3,3.7,52.9,83.08,26,0,0,7000,,36524,586
113,,,G,Lucas Herbert,44.53,3.8,53.2,72,23,0,0,7100,,382245,113
873,,,G,Rory Sabbatini,51.2,1.1,54.1,78,24,0,0,6700,,34931,873
400,,,G,Brandt Snedeker,49.86,0.49,39.4,74.5,24.5,0,0,6200,,34811,400
411,,,G,Bubba Watson,,0,,,,0,0,8000,,34820,411
895,,,G,Kevin Kisner,48.65,4.5,59.4,74.5,23.5,0,0,7400,,34776,895
610,,,G,Emiliano Grillo,55.43,2.4,46.9,79,25.5,0,0,7000,,34764,610
654,,,G,Michael Thompson,50.13,0.68,42.3,75.5,23.5,0,0,6200,,34942,654
665,,,G,Andrew Putnam,47.22,0.69,46.6,73,24,0,0,6200,,37085,665
698,,,G,Richard Bland,53.31,0.25,45.8,78,24.5,0,0,6600,,36111,698
467,,,G,Bryson DeChambeau,61,0.95,61.7,83,26.5,0,0,8300,,34753,467
329671,,,G,Kurt Kitayama,56.96,4.8,49.3,81.5,25.5,0,0,6400,,36560,329671
468,,,G,Ryan Palmer,62.92,4.2,58.7,85,27.5,0,0,7300,,34924,468
648099,,,G,Adam Schenk,45.85,2.6,42.2,72.5,23,0,0,6000,,37919,648099
700,,,G,Nick Taylor,54.8,0.74,46.7,79,24.5,0,0,6300,,34941,700
1080,,,G,Jason Kokrak,64.15,14.6,73.2,87.5,27.5,0,0,8200,,34900,1080
777,,,G,Carlos Ortiz,50.01,1.1,40.1,75.5,23.5,0,0,6500,,34921,777
689,,,G,Adam Svensson,52.07,2.2,48.6,77.5,24.5,0,0,6100,,466731,689
2170,,,G,Chris Kirk,70.89,10.7,80.7,90.5,31.93,0,0,7900,,34775,2170
509666,,,G,Alex Smalley,56.09,5,56.2,80.5,25,0,0,6700,,37147,509666
1390,,,G,Kramer Hickok,49.66,0.47,39.5,75.5,24,0,0,6200,,35062,1390
614,,,G,Scott Piercy,48.39,0.4,42.5,74.58,23.5,0,0,6800,,34801,614
856,,,G,Patton Kizzire,57.46,5,54.9,80.5,25.5,0,0,6900,,34898,856
625,,,G,Justin Rose,56.81,11.2,74.6,81.5,25.5,0,0,7700,,34804,625
703,,,G,Webb Simpson,64.99,8.9,74.5,88,27,0,0,8700,,34808,703
417,,,G,Erik Van Rooyen,57.44,1.5,59.5,82.5,25.5,0,0,7300,,458398,417
1480,,,G,Martin Trainer,28.34,0.18,23.9,37.58,17.5,0,0,6000,,565470,1480
1491,,,G,Kyoung-Hoon Lee,59.43,7.3,59,83.5,26.5,0,0,7200,,37949,1491
300174,,,G,J.T. Poston,49.43,4.1,46.8,75,24.5,0,0,6600,,36088,300174
308,,,G,Ian Poulter,51.21,5.6,63.2,75.58,24.5,0,0,7200,,34802,308
509669,,,G,Sam Ryder,48.31,0.34,41.8,74.08,24,0,0,6300,,37145,509669
1272,,,G,Erik Compton,28.61,0.23,21.8,37.08,18,0,0,6000,,34865,1272
703985,,,G,Max McGreevy,33.24,0.08,28,60,19.5,0,0,6100,,3083533,703985
805,,,G,Brian Harman,65.69,12.8,75.6,86.5,28.43,0,0,7800,,34882,805
1141,,,G,Patrick Rodgers,55,1.4,49.3,79,25,0,0,6600,,34996,1141
1174,,,G,Bill Haas,40.69,0.37,28.9,66.5,21.5,0,0,6200,,34765,1174
523168,,,G,Wyndham Clark,43.25,1.7,33.3,69,22.5,0,0,6200,,37183,523168
1120,,,G,Dylan Frittelli,50.26,1.8,43.4,75.5,24,0,0,7100,,36651,1120
698025,,,G,Harry Higgs,47.43,0.41,38.2,74,23,0,0,6400,,1266428,698025
729,,,G,Talor Gooch,65.73,15.5,79.6,86.5,28.43,0,0,8900,,37126,729
2022,,,G,Matt Jones,58.21,1.2,48.2,82.5,25.5,0,0,7000,,34892,2022
2044,,,G,Stephan Jaeger,42.94,3.1,47.1,71,22,0,0,6800,,37129,2044
1154,,,G,Sam Burns,70.26,18.6,83.9,91.5,29.5,0,0,9700,,35095,1154
1055,,,G,Gary Woodland,64.26,9.2,74.5,86,28,0,0,7900,,35025,1055
2056,,,G,Mark Hubbard,52.16,2.7,53.9,78,24.5,0,0,6400,,34890,2056
