player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Amon-Ra St. Brown,84470,WR,DET,12,7.8,11,73.7,56.5,13,23,0,4.4,4,51,11,1,76.5,56.6,84.2,65.6,84.1,0.0,0,3,46,0.2,1,465,1,87,95.1,442,56.3,262,107.4,118,6,42.4,197,1063,439,5.0,12.2,2.4
Chris Olave,84355,WR,NO,13,14.7,3,62.1,39.1,9,23,0,4.0,3,45,20,0,81.5,81.4,82.0,,82.5,0.0,0,3,51,0.0,0,466,1,72,96.1,448,40.1,187,87.5,116,4,58.8,274,918,305,4.2,12.8,2.05
T.J. Hockenson,40912,TE,MIN,13,7.6,6,75.2,29.2,7,24,0,5.6,5,44,18,1,76.2,53.8,77.4,63.8,80.8,50.4,255,1,29,4.5,23,506,3,85,90.5,458,38.1,193,106.8,113,5,11.5,58,839,304,3.6,9.9,1.83
Adam Thielen,8288,WR,CAR,13,8.0,3,75.9,45.5,5,11,0,2.3,2,48,5,2,90.2,28.9,74.9,46.5,77.5,0.0,0,1,32,0.9,5,555,4,85,92.8,515,71.0,394,104.3,112,4,28.1,156,827,289,3.4,9.7,1.61
Mike Evans,8642,WR,TB,13,15.4,5,59.6,50.0,13,26,0,7.5,5,42,30,0,65.4,80.7,82.4,,83.9,0.0,0,3,75,0.0,0,433,3,62,93.5,405,25.9,112,112.7,104,10,74.1,321,1020,271,4.4,16.5,2.52
DeAndre Hopkins,7808,WR,TEN,13,15.7,2,55.3,29.4,5,17,0,6.6,4,41,31,0,69.0,80.4,82.6,62.3,82.8,0.0,0,4,61,0.2,1,413,2,57,92.0,380,21.1,87,87.8,103,6,78.0,322,898,182,3.2,15.8,2.36
DJ Moore,48267,WR,CHI,13,11.8,15,75.2,56.5,13,23,1,1.3,1,50,6,1,90.5,51.5,87.8,,87.6,0.0,0,2,58,0.0,0,480,2,76,96.0,461,20.6,99,123.8,101,7,79.0,379,1071,456,6.0,14.1,2.32
Evan Engram,11778,TE,JAX,13,4.7,12,84.0,66.7,4,6,0,3.4,3,32,15,2,86.1,29.1,71.6,57.1,73.1,23.4,118,1,34,2.6,13,505,2,84,91.3,461,54.9,277,101.7,100,3,21.4,108,701,408,4.9,8.3,1.52
Amari Cooper,9437,WR,CLV,13,13.1,3,57.6,50.0,11,22,0,8.1,5,36,8,2,49.3,40.6,72.7,68.1,72.3,0.0,0,5,59,0.2,1,485,1,57,93.8,455,23.1,112,72.6,99,2,76.5,371,876,189,3.3,15.4,1.93
Travis Kelce,7844,TE,KC,12,7.7,10,80.8,30.8,4,13,2,3.6,3,47,16,1,85.8,53.1,85.6,75.4,90.0,26.4,116,2,53,3.2,14,440,9,80,91.4,402,52.3,230,112.8,99,5,20.2,89,896,373,4.7,11.2,2.23
Terry McLaurin,48229,WR,WAS,13,11.8,3,61.9,47.4,9,19,0,6.3,4,34,32,0,76.3,80.3,70.6,,70.1,0.0,0,1,36,0.0,0,540,0,60,95.4,515,15.7,85,86.0,97,2,84.3,455,694,208,3.5,11.6,1.35
DeVonta Smith,61100,WR,PHI,13,12.7,5,71.1,40.9,9,22,0,5.5,4,40,24,1,74.4,48.5,73.9,,74.6,0.0,0,3,63,0.0,0,527,1,69,95.3,502,31.9,168,108.1,97,6,67.4,355,907,225,3.3,13.1,1.81
Marquise Brown,61568,WR,ARZ,13,12.7,5,54.3,23.8,5,21,1,5.6,3,32,1,0,73.0,79.9,67.8,,68.8,0.0,0,3,41,0.0,0,485,4,51,92.2,447,19.8,96,73.6,94,4,80.0,388,574,167,3.3,11.3,1.28
Calvin Ridley,48262,WR,JAX,13,14.1,3,58.5,35.3,6,17,0,9.8,6,35,15,1,56.6,46.7,68.5,,69.6,0.0,0,3,45,0.0,0,520,3,55,93.8,488,17.1,89,88.2,94,5,82.9,431,742,152,2.8,13.5,1.52
Chris Godwin,11839,WR,TB,13,10.6,5,63.0,57.1,12,21,0,4.9,3,35,30,0,77.0,80.9,74.5,65.6,74.0,0.6,3,3,42,0.2,1,463,0,58,92.9,430,35.4,164,74.5,92,1,63.9,296,659,254,4.4,11.4,1.53
Sam LaPorta,101690,TE,DET,13,7.6,10,72.5,78.6,11,14,0,7.0,5,34,11,0,68.1,81.5,74.0,72.9,76.7,43.8,198,2,48,7.5,34,452,1,66,88.3,399,28.1,127,107.5,91,6,27.2,123,702,269,4.1,10.6,1.76
Jaylen Waddle,84088,WR,MIA,12,10.2,9,69.2,41.7,5,12,0,8.7,6,41,17,0,60.0,81.1,89.5,,89.7,0.3,1,3,35,0.0,0,358,0,63,96.1,344,24.3,87,94.7,91,3,74.3,266,822,346,5.5,13.0,2.39
David Njoku,11784,TE,CLV,13,4.1,18,65.6,46.7,7,15,1,10.6,7,27,8,1,47.1,43.9,65.3,61.5,65.9,53.3,267,2,41,8.6,43,501,1,59,85.4,428,36.7,184,90.0,90,4,9.2,46,600,437,7.4,10.2,1.4
Tyler Lockett,9502,WR,SEA,13,11.7,2,72.2,37.5,6,16,0,3.0,2,39,29,0,79.9,81.1,80.3,,79.8,0.0,0,4,36,0.0,0,466,0,65,92.5,431,36.5,170,91.5,90,4,63.3,295,711,187,2.9,10.9,1.65
D.K. Metcalf,47864,WR,SEA,12,15.2,13,58.0,21.1,4,19,3,8.9,5,41,29,0,52.0,79.5,76.8,,79.3,0.0,0,4,73,0.0,0,446,7,51,92.6,413,15.2,68,98.9,88,7,84.8,378,864,280,5.5,16.9,2.09
Zay Flowers,97268,WR,BLT,13,8.9,15,73.6,28.6,2,7,1,7.2,5,34,3,0,66.5,82.2,74.7,,73.0,0.0,0,1,52,0.0,0,472,1,64,93.2,440,30.1,142,102.3,87,3,69.9,330,673,306,4.8,10.5,1.53
Nico Collins,61441,WR,HST,12,11.9,16,69.8,45.5,5,11,0,4.8,3,40,13,0,77.5,80.6,88.3,,86.8,0.3,1,1,59,0.0,0,364,0,60,94.5,344,20.6,75,127.3,86,6,79.1,288,1004,428,7.1,16.7,2.92
Elijah Moore,84302,WR,CLV,13,11.4,7,58.8,33.3,3,9,0,5.7,3,24,8,1,72.4,46.2,61.5,0.0,63.4,0.0,0,2,42,0.2,1,493,0,50,93.5,461,46.2,228,71.8,85,1,50.5,249,543,159,3.2,10.9,1.18
Jordan Addison,123000,WR,MIN,13,11.9,5,67.5,36.8,7,19,0,5.1,3,30,18,0,74.4,80.2,67.8,,68.6,0.0,0,4,62,0.0,0,505,0,56,94.1,475,26.7,135,102.1,83,7,72.7,367,713,198,3.5,12.7,1.5
George Pickens,99229,WR,PIT,13,13.1,4,59.8,31.3,5,16,1,5.8,3,30,25,1,79.1,39.4,70.6,,71.7,0.0,0,2,71,0.0,0,465,5,49,94.0,437,15.9,74,92.9,82,3,84.1,391,767,242,4.9,15.7,1.76
Jakobi Meyers,47468,WR,LV,12,9.7,7,69.5,73.3,11,15,0,6.6,4,35,23,0,68.9,80.7,69.5,71.8,72.0,0.0,0,4,33,0.5,2,425,5,57,94.4,401,23.8,101,95.4,82,6,76.0,323,616,175,3.1,10.8,1.54
Drake London,86519,WR,ATL,12,11.7,2,68.3,55.6,15,27,0,1.8,1,39,2,0,82.1,80.2,82.0,,82.1,0.0,0,2,45,0.0,0,392,1,56,93.9,368,26.0,102,94.8,82,2,74.0,290,745,164,2.9,13.3,2.02
Christian Kirk,47546,WR,JAX,12,10.7,6,71.3,28.6,2,7,1,6.6,4,34,15,2,68.2,26.7,71.1,75.7,72.7,0.0,0,2,57,0.2,1,408,1,57,93.1,380,71.3,291,104.6,80,3,27.9,114,788,252,4.4,13.8,2.07
Romeo Doubs,84329,WR,GB,13,12.6,0,62.8,52.4,11,21,0,7.5,4,32,12,0,64.4,79.4,69.3,,69.2,0.0,0,3,33,0.0,0,435,1,49,94.7,412,16.3,71,97.0,78,7,83.7,364,537,101,2.1,11.0,1.3
Tyler Boyd,10689,WR,CIN,13,6.9,6,73.1,35.7,5,14,0,5.0,3,22,7,0,75.7,80.6,59.5,66.2,64.3,0.0,0,2,64,0.2,1,485,2,57,94.6,459,86.0,417,88.7,78,2,13.8,67,522,220,3.9,9.2,1.14
Josh Downs,122832,WR,IND,13,7.2,7,70.1,33.3,3,9,0,1.8,1,25,14,0,89.0,80.1,71.3,,72.2,0.2,1,1,59,0.0,0,412,1,54,94.4,389,82.0,338,96.9,77,2,17.2,71,612,291,5.4,11.3,1.57
Brandon Aiyuk,84109,WR,SF,12,14.6,5,72.7,60.0,6,10,0,3.4,2,48,28,1,75.7,41.8,92.0,69.0,92.1,0.0,0,3,76,0.3,1,360,2,56,93.9,338,21.9,79,124.5,77,6,78.1,281,1053,277,4.9,18.8,3.12
Courtland Sutton,48164,WR,DEN,13,13.2,1,69.7,66.7,12,18,0,10.2,6,32,10,3,54.0,20.8,75.5,80.3,74.8,0.9,4,2,46,0.4,2,447,5,53,92.4,413,21.5,96,127.4,76,10,77.6,347,704,138,2.6,13.3,1.7
Tank Dell,78874,WR,HST,11,14.4,3,63.5,60.0,6,10,0,7.8,4,33,13,0,64.5,85.5,83.4,,83.3,0.0,0,2,68,0.0,0,338,1,47,94.7,320,28.7,97,115.2,74,7,70.1,237,709,145,3.1,15.1,2.22
Jonathan Mingo,97774,WR,CAR,12,11.0,5,48.6,36.4,4,11,0,10.0,4,14,5,1,55.4,28.9,54.9,75.7,53.0,0.0,0,2,40,0.6,3,472,1,36,93.2,440,31.8,150,52.6,74,0,68.0,321,377,149,4.1,10.5,0.86
Rashee Rice,97605,WR,KC,13,4.9,10,79.7,25.0,1,4,0,4.8,3,32,16,1,75.7,42.5,84.0,71.3,83.0,0.3,1,1,39,1.0,3,300,0,59,94.0,282,51.7,155,125.4,74,6,47.7,143,663,469,7.9,11.2,2.35
Jaxon Smith-Njigba,129758,WR,SEA,13,6.4,6,67.1,18.2,2,11,0,10.9,6,22,29,0,49.8,79.1,62.4,65.4,62.7,0.0,0,2,35,0.3,1,394,1,49,93.1,367,69.8,275,83.9,73,2,30.2,119,493,320,6.5,10.1,1.34
Trey McBride,75916,TE,ARZ,13,6.7,11,76.7,75.0,9,12,0,3.4,2,32,1,0,81.4,79.9,79.3,49.3,85.2,42.9,134,3,33,3.5,11,312,6,56,88.8,277,47.4,148,92.8,73,2,7.4,23,610,298,5.3,10.9,2.2
Alvin Kamara,11822,HB,NO,10,0.2,11,86.3,0.0,0,2,0,4.5,3,21,20,0,78.3,90.4,74.1,22.1,77.5,0.3,1,0,25,16.8,48,286,0,63,79.0,226,5.2,15,94.2,73,1,4.9,14,402,421,6.7,6.4,1.78
Cole Kmet,60995,TE,CHI,13,5.4,6,84.7,50.0,3,6,0,1.6,1,30,6,1,90.0,46.0,72.1,61.2,74.8,40.2,172,2,41,13.1,56,428,2,61,83.2,356,49.1,210,110.0,72,5,9.6,41,548,275,4.5,9.0,1.54
Kyle Pitts,83964,TE,ATL,13,11.5,2,62.0,33.3,6,18,1,4.3,2,29,2,0,76.6,78.6,67.7,76.7,72.4,14.6,57,1,39,2.1,8,390,3,44,93.1,363,57.9,226,89.5,71,2,27.4,107,549,111,2.5,12.5,1.51
Dalton Kincaid,91791,TE,BUF,12,5.6,7,85.9,50.0,3,6,0,3.2,2,23,4,1,83.7,43.4,66.3,44.3,68.2,20.6,84,2,22,1.5,6,407,4,61,92.4,376,59.5,242,93.4,71,2,17.9,73,495,247,4.0,8.1,1.32
George Kittle,11901,TE,SF,13,9.6,11,74.6,54.5,6,11,0,8.6,5,34,28,0,60.2,79.8,89.0,69.8,87.8,61.4,258,0,66,8.3,35,420,2,53,86.0,361,29.3,123,140.1,71,6,8.1,34,811,379,7.2,15.3,2.25
Jake Ferguson,61081,TE,DAL,13,6.6,12,71.8,31.3,5,16,0,8.9,5,30,9,0,58.7,79.5,73.9,78.6,72.8,47.5,206,1,40,4.8,21,434,1,51,88.9,386,42.6,185,113.0,71,5,9.0,39,570,303,5.9,11.2,1.48
Jahan Dotson,84375,WR,WAS,13,9.8,1,62.9,33.3,3,9,1,8.3,4,23,32,0,61.1,78.6,59.5,,60.2,0.0,0,7,33,0.0,0,547,2,44,94.3,516,42.0,230,61.2,70,4,58.0,317,458,94,2.1,10.4,0.89
Jayden Reed,78171,WR,GB,13,9.5,4,68.6,18.2,2,11,0,5.9,3,24,12,0,72.5,86.3,68.7,62.4,69.3,0.3,1,1,46,0.3,1,348,3,48,94.5,329,75.6,263,109.2,70,5,23.9,83,540,227,4.7,11.3,1.64
Diontae Johnson,33441,WR,PIT,9,12.9,5,56.1,33.3,5,15,1,5.1,2,26,25,0,72.6,77.7,72.1,,74.0,0.0,0,1,39,0.0,0,296,4,37,92.9,275,20.6,61,87.6,66,3,79.4,235,475,156,4.2,12.8,1.73
Cooper Kupp,11824,WR,LA,9,9.4,10,62.1,66.7,4,6,0,6.8,3,23,26,0,60.7,78.5,74.6,,74.7,0.0,0,3,49,0.0,0,309,2,41,92.6,286,57.0,176,84.6,66,3,43.0,133,547,231,5.6,13.3,1.91
Gabe Davis,55410,WR,BUF,13,14.9,6,59.1,53.8,7,13,0,9.3,4,29,4,1,59.0,30.5,65.4,65.3,66.7,0.6,3,4,40,1.4,7,518,0,39,92.9,481,16.0,83,93.9,66,6,83.0,430,595,143,3.7,15.3,1.24
Curtis Samuel,11795,WR,WAS,12,7.2,4,79.7,53.8,7,13,1,1.9,1,22,32,0,86.5,80.2,72.6,61.6,73.6,0.9,3,2,37,0.3,1,329,1,51,94.2,310,72.9,240,97.1,64,2,24.3,80,508,219,4.3,10.0,1.64
Logan Thomas,8755,TE,WAS,12,6.8,2,71.4,37.5,6,16,0,4.3,2,19,32,2,77.8,24.3,61.3,73.4,59.8,20.7,94,1,29,5.9,27,454,3,45,90.3,410,52.4,238,98.9,63,3,26.9,122,424,221,4.9,9.4,1.03
Michael Thomas,10681,WR,NO,10,10.7,4,61.9,47.1,8,17,1,2.5,1,21,20,0,81.8,77.9,67.4,,67.8,0.0,0,1,31,0.0,0,333,2,39,97.3,324,28.5,95,82.0,63,1,71.5,238,448,106,2.7,11.5,1.38
Breece Hall,97636,HB,NYJ,13,-0.5,25,83.9,33.3,1,3,0,7.1,4,20,22,0,66.0,63.0,73.1,52.2,83.0,2.4,7,1,50,13.5,40,297,0,52,83.5,248,2.4,7,105.3,62,3,9.1,27,435,463,8.9,8.4,1.75
Tyler Conklin,47124,TE,NYJ,13,8.4,2,74.2,69.2,9,13,0,2.1,1,20,22,0,84.7,78.8,66.4,69.8,67.4,34.6,137,1,37,7.6,30,396,0,46,87.9,348,55.1,218,91.2,62,0,10.4,41,506,196,4.3,11.0,1.45
Tutu Atwell,77965,WR,LA,13,12.0,0,59.7,40.0,4,10,0,5.1,2,24,26,0,72.6,79.0,67.4,,65.7,0.0,0,1,44,0.0,0,403,0,37,92.8,374,41.9,169,93.2,62,3,58.1,234,476,103,2.8,12.9,1.27
Jerry Jeudy,61103,WR,DEN,12,13.2,9,67.7,28.6,2,7,0,6.7,3,21,10,1,67.6,31.6,64.3,,64.8,0.0,0,2,46,0.0,0,371,0,42,93.3,346,63.9,237,84.5,62,1,35.0,130,507,175,4.2,12.1,1.47
K.J. Osborn,23503,WR,MIN,12,8.7,1,65.6,20.0,2,10,0,14.9,7,23,18,1,29.8,78.0,52.9,73.6,53.3,0.0,0,3,36,0.4,2,461,2,40,93.1,429,34.1,157,76.7,61,2,65.9,304,433,150,3.8,10.8,1.01
Mark Andrews,47436,TE,BLT,10,8.2,7,75.0,42.9,3,7,0,8.2,4,27,3,0,61.2,78.9,80.0,71.0,80.7,9.9,30,0,38,2.3,7,303,0,45,91.7,278,80.5,244,135.7,60,6,8.9,27,544,217,4.8,12.1,1.96
Deebo Samuel,48274,WR,SF,11,6.9,19,75.0,37.5,3,8,0,2.2,1,26,28,1,85.0,53.5,85.3,80.0,87.6,0.0,0,0,54,1.4,4,296,1,45,92.9,275,31.4,93,138.1,60,4,61.1,181,739,453,10.1,16.4,2.69
Christian McCaffrey,11763,HB,SF,13,1.7,4,88.1,66.7,2,3,0,0.0,0,24,28,1,90.5,61.9,91.3,27.0,89.7,3.6,14,1,35,9.9,38,384,0,52,84.9,326,18.8,72,118.7,59,5,9.9,38,437,359,6.9,8.4,1.34
Chigoziem Okonkwo,84000,TE,TEN,13,7.4,5,69.0,40.0,4,10,1,11.1,5,16,31,0,42.1,78.4,58.6,67.0,59.5,26.2,95,1,39,9.4,34,362,5,40,84.0,304,56.1,203,78.2,58,0,11.3,41,359,182,4.6,9.0,1.18
Dalton Schultz,47304,TE,HST,11,8.7,4,69.0,33.3,2,6,0,9.1,4,24,13,1,57.7,29.5,72.1,76.7,68.4,46.7,169,1,31,7.7,28,362,1,40,87.6,317,39.2,142,113.8,58,5,11.0,40,455,171,4.3,11.4,1.44
Bijan Robinson,123126,HB,ATL,13,0.2,8,69.0,25.0,1,4,0,9.1,4,18,2,0,59.1,51.0,70.4,54.5,61.5,0.5,2,3,33,13.7,54,395,1,40,81.5,322,19.2,76,78.2,58,3,11.6,46,320,346,8.7,8.0,0.99
Brandin Cooks,8655,WR,DAL,12,13.0,4,68.4,46.2,6,13,1,2.5,1,28,9,1,82.6,46.5,68.4,,69.8,0.0,0,3,37,0.0,0,420,1,39,92.9,390,37.4,157,105.4,57,5,62.6,263,534,116,3.0,13.7,1.37
Tony Pollard,27126,HB,DAL,13,-0.1,5,86.0,33.3,1,3,0,3.9,2,11,9,2,78.8,56.7,71.6,79.1,54.9,0.0,0,0,60,19.2,81,421,0,49,74.1,312,6.2,26,87.5,57,0,7.6,32,285,311,6.3,5.8,0.91
Tee Higgins,61211,WR,CIN,9,11.6,3,56.1,33.3,5,15,1,13.5,5,24,7,0,44.3,77.1,67.6,65.7,66.3,0.3,1,1,46,0.3,1,306,3,32,94.4,289,16.7,51,85.1,57,2,83.0,254,436,142,4.4,13.6,1.51
Robert Woods,7822,WR,HST,11,10.3,1,55.4,37.5,6,16,1,11.4,4,21,13,0,50.8,81.6,60.9,39.3,60.4,0.3,1,1,26,0.6,2,336,2,31,94.3,317,53.6,180,70.8,56,1,43.8,147,324,81,2.6,10.5,1.02
Dallas Goedert,47272,TE,PHI,10,5.1,9,75.0,50.0,4,8,0,4.5,2,25,24,0,76.0,78.5,72.8,79.4,68.3,38.3,139,2,49,3.6,13,363,2,42,91.5,332,51.2,186,94.3,56,2,10.2,37,440,244,5.8,10.5,1.33
Jahmyr Gibbs,122474,HB,DET,11,0.4,11,80.4,33.3,1,3,0,8.2,4,18,11,0,61.7,90.2,71.6,27.5,66.5,0.0,0,1,24,6.6,19,289,0,45,87.9,254,9.7,28,80.7,56,0,12.8,37,288,281,6.2,6.4,1.13
Cade Otton,61071,TE,TB,13,6.7,3,72.7,40.0,4,10,0,4.8,2,16,30,1,75.3,78.4,53.2,48.2,55.4,38.8,200,1,27,9.3,48,515,2,40,83.9,432,43.5,224,107.0,55,4,15.7,81,365,181,4.5,9.1,0.84
Justin Jefferson,61398,WR,MIN,6,11.7,5,69.1,40.0,4,10,1,5.0,2,30,18,1,73.9,29.5,90.1,,89.9,0.0,0,0,52,0.0,0,221,1,38,93.7,207,30.8,68,123.1,55,3,68.8,152,598,186,4.9,15.7,2.89
Odell Beckham Jr.,8647,WR,BLT,11,14.6,4,56.4,37.5,3,8,0,3.1,1,23,3,1,78.9,28.0,77.0,,78.9,0.0,0,1,51,0.0,0,262,2,31,90.5,237,10.3,27,97.9,55,3,89.7,235,505,155,5.0,16.3,2.13
Kendrick Bourne,12270,WR,NE,8,10.5,8,67.3,0.0,0,4,0,0.0,0,15,19,1,90.0,29.3,67.2,,69.7,0.0,0,4,36,0.0,0,247,3,37,95.1,235,30.4,75,82.8,55,4,69.6,172,406,208,5.6,11.0,1.73
Jonnu Smith,11855,TE,ATL,13,5.8,9,75.9,50.0,4,8,2,8.9,4,21,2,1,58.3,30.4,57.8,71.8,62.9,27.6,94,1,60,9.4,32,341,5,41,84.8,289,53.7,183,105.5,54,2,15.2,52,460,287,7.0,11.2,1.59
Demario Douglas,104155,WR,NE,10,7.4,5,67.9,50.0,4,8,0,2.7,1,18,19,1,81.5,51.5,78.8,,78.3,0.0,0,3,42,0.0,0,208,0,36,98.1,204,66.3,138,67.3,53,0,32.7,68,410,265,7.4,11.4,2.01
Christian Watson,66581,WR,GB,9,16.7,1,52.8,33.3,6,18,0,6.7,2,20,12,0,65.8,77.2,69.1,65.5,70.6,2.1,6,5,77,0.3,1,286,2,28,94.8,271,34.6,99,71.4,53,5,63.3,181,422,106,3.8,15.1,1.56
Rachaad White,131633,HB,TB,13,-0.9,18,90.6,0.0,0,2,0,2.0,1,17,30,1,85.4,82.0,72.9,71.2,62.8,0.0,0,0,43,13.7,60,439,2,48,80.9,355,6.8,30,112.2,53,2,11.2,49,419,498,10.4,8.7,1.18
Hunter Henry,10669,TE,NE,13,9.7,0,66.0,57.1,8,14,1,5.4,2,24,19,1,71.4,28.6,65.1,73.3,67.1,42.4,163,1,24,6.0,23,384,5,35,89.6,344,49.0,188,108.5,53,5,8.3,32,353,61,1.7,10.1,1.03
Darius Slayton,25578,WR,NYG,13,11.9,4,65.4,0.0,0,8,0,2.9,1,20,21,0,79.4,77.6,65.4,68.1,66.2,0.2,1,1,40,0.2,1,421,0,34,95.5,402,32.5,137,90.9,52,1,67.2,283,448,169,5.0,13.2,1.11
Rashid Shaheed,63707,WR,NO,11,14.6,3,63.5,66.7,4,6,0,5.7,2,20,20,0,69.6,65.8,69.0,,68.6,0.0,0,3,58,0.0,0,332,3,33,96.4,320,48.8,162,92.9,52,3,50.3,167,534,137,4.2,16.2,1.67
Josh Jacobs,45953,HB,LV,13,0.9,9,71.2,25.0,1,4,0,11.9,5,15,23,1,48.0,61.0,65.0,50.9,51.0,0.0,0,3,21,24.6,81,329,2,37,72.3,238,5.5,18,61.1,52,0,4.3,14,296,293,7.9,8.0,1.24
Tyjae Spears,97195,HB,TEN,13,0.2,20,75.0,33.3,2,6,0,4.9,2,13,31,1,82.3,69.5,73.0,80.3,66.8,2.2,7,1,48,21.1,67,317,1,39,73.2,232,8.5,27,79.1,52,0,9.5,30,281,328,8.4,7.2,1.21
Michael Gallup,26075,WR,DAL,13,11.6,3,60.8,31.6,6,19,0,8.8,3,19,9,0,58.7,76.6,64.1,,65.0,0.0,0,1,41,0.0,0,348,0,31,92.5,322,10.1,35,90.7,51,2,89.9,313,405,104,3.4,13.1,1.26
Tyler Higbee,10744,TE,LA,12,6.8,0,66.7,44.4,4,9,0,8.1,3,19,26,0,61.3,77.5,57.3,67.1,56.7,56.2,246,0,33,8.4,37,438,2,34,85.6,375,27.2,119,100.7,51,2,16.7,73,367,159,4.7,10.8,0.98
Jaylen Warren,98692,HB,PIT,13,-2.0,20,82.4,0.0,0,1,1,10.6,5,15,25,0,52.3,53.2,76.6,23.2,72.5,4.1,10,0,30,22.0,54,246,1,42,73.2,180,7.7,19,88.9,51,0,3.7,9,272,375,8.9,6.5,1.51
Wan'Dale Robinson,101735,WR,NYG,11,4.7,8,82.4,80.0,4,5,1,2.3,1,19,21,0,83.0,79.8,65.8,,66.6,1.8,5,0,32,0.0,0,277,1,42,95.3,264,82.7,229,101.3,51,1,14.4,40,344,168,4.0,8.2,1.3
Travis Etienne Jr.,57185,HB,JAX,13,-0.7,19,86.3,0.0,0,1,0,6.4,3,18,15,0,68.8,91.0,73.2,55.9,71.0,0.0,0,0,56,20.0,85,424,1,44,75.0,318,5.4,23,104.5,51,1,9.4,40,383,434,9.9,8.7,1.2
Austin Ekeler,12164,HB,LAC,10,-0.7,7,72.0,0.0,0,3,0,10.0,4,17,27,2,55.1,42.2,61.5,40.7,53.2,0.0,0,0,39,12.0,36,301,0,36,84.1,253,6.0,18,97.4,50,1,7.3,22,344,388,10.8,9.6,1.36
Darren Waller,9637,TE,NYG,8,8.1,1,72.0,30.8,4,13,0,0.0,0,18,21,0,89.7,77.4,68.9,59.6,73.1,27.8,79,2,27,6.7,19,284,0,36,88.0,250,51.1,145,84.1,50,1,20.4,58,384,148,4.1,10.7,1.54
