player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Tony Pollard,27126,HB,DAL,6,96,7,4,25.7,95,0,370,0,3,7,247,21.3,6,21,9,2,61,46.4,66.4,85.0,,79.4,64.6,64.3,57.7,31,0,176,25,128,112,0,0,28,121,2,370,247,2.57,3.9,1.38,34
David Montgomery,45719,HB,DET,5,94,22,4,23.2,89,0,384,1,2,22,250,63.8,7,23,11,2,47,39.9,69.6,17.9,,68.1,62.8,69.5,60.0,42,1,66,6,71,102,0,0,9,100,6,384,250,2.66,4.1,0.93,47
Alexander Mattison,45817,HB,MIN,7,90,14,3,14.2,51,0,359,5,2,14,234,37.8,9,12,18,1,31,44.4,57.3,85.2,,58.1,36.4,66.3,44.4,19,0,107,20,150,101,0,0,29,110,0,359,234,2.6,4.0,0.71,59
James Cook,83666,HB,BUF,7,88,14,4,25.3,106,0,419,1,3,14,258,47.5,12,23,4,0,51,87.4,73.5,85.7,,16.5,66.2,79.1,59.7,36,0,186,17,136,96,0,0,20,105,1,419,258,2.93,4.8,1.37,28
Rhamondre Stevenson,98689,HB,NE,7,87,12,1,5.6,15,0,268,2,5,12,166,29.5,4,13,19,0,46,87.7,68.7,85.9,,91.0,51.7,73.9,36.6,15,0,162,23,154,105,0,0,28,110,2,268,166,1.91,3.1,1.05,35
Gus Edwards,46027,HB,BLT,7,86,11,4,21.1,73,0,346,0,0,11,221,31.4,8,19,3,0,46,86.7,66.4,85.3,,54.8,57.8,66.9,62.6,20,1,93,4,79,118,0,0,4,90,2,346,221,2.57,4.0,1.18,37
Brian Robinson,57120,HB,WAS,7,85,16,4,24.6,80,0,325,1,3,16,246,57.3,8,22,32,1,23,62.4,71.1,87.1,,31.5,71.5,70.8,66.0,27,0,113,11,98,93,0,0,12,96,4,325,246,2.89,3.8,1.15,59
Raheem Mostert,9783,HB,MIA,7,84,26,8,42.9,204,0,475,0,11,26,337,144.1,15,26,17,3,32,27.5,90.4,85.0,,76.9,59.9,92.5,57.9,49,0,151,19,131,110,0,0,21,103,9,475,337,4.01,5.7,1.15,49
Rachaad White,131633,HB,TB,6,83,15,0,0.0,0,0,266,0,13,15,195,62.7,5,13,30,1,35,64.0,70.1,86.2,,68.4,58.7,74.3,57.6,13,0,163,22,166,96,0,0,23,105,1,266,195,2.35,3.2,0.98,42
Bijan Robinson,123126,HB,ATL,7,81,21,4,24.5,99,0,404,2,6,21,254,79.1,13,22,2,1,23,41.2,72.4,40.8,,42.9,64.0,80.3,40.4,38,1,189,26,176,101,0,0,32,107,0,404,254,3.14,5.0,1.07,55
AJ Dillon,57165,HB,GB,6,79,9,1,5.9,15,0,255,1,3,9,216,39.1,3,13,12,0,37,86.1,68.2,83.5,,51.0,56.0,71.0,60.1,15,0,59,5,102,88,0,0,8,84,1,255,216,2.73,3.2,0.58,41
Jerome Ford,83601,HB,CLV,6,78,17,4,51.5,177,0,344,3,2,17,264,69.9,8,11,8,1,44,61.4,68.9,84.3,,54.3,53.8,73.4,68.2,69,0,104,14,108,92,0,0,19,92,2,344,264,3.38,4.4,0.96,32
Najee Harris,57121,HB,PIT,6,77,19,6,39.0,117,0,300,1,5,19,235,86.2,7,15,25,1,26,32.7,64.7,82.8,,45.7,57.1,66.0,60.5,24,0,52,8,85,95,0,0,11,85,1,300,235,3.05,3.9,0.61,48
Jalen Hurts,40291,QB,PHI,7,54,11,0,0.0,0,0,136,0,0,3,49,5.0,7,34,24,2,8,60.9,79.2,66.9,76.9,,,71.9,60.0,24,2,0,0,0,221,138,20,0,54,6,274,183,2.47,3.7,,10
Saquon Barkley,45791,HB,NYG,4,74,11,4,30.5,87,0,285,1,4,11,216,48.6,6,13,21,1,32,59.8,69.2,84.3,,77.8,69.0,66.4,56.5,34,0,88,16,102,91,0,0,20,90,1,285,216,2.92,3.9,0.86,41
Lamar Jackson,46416,QB,BLT,7,39,21,2,11.9,42,1,185,0,0,10,58,38.1,15,26,3,8,19,27.0,90.8,86.6,90.1,,,75.7,60.1,26,2,0,0,0,198,167,30,0,39,5,352,188,2.72,5.1,,6
Alvin Kamara,11822,HB,NO,4,69,7,2,12.3,32,0,261,1,8,7,154,32.2,6,17,20,0,17,86.7,69.5,83.6,,33.6,74.3,69.0,59.0,17,0,177,35,109,80,0,0,39,104,1,261,154,2.23,3.8,1.62,51
James Conner,11860,HB,ARZ,5,68,18,6,38.7,141,0,364,0,2,18,239,92.5,10,16,1,0,34,85.5,85.5,83.1,,90.9,58.1,86.0,66.6,35,0,30,8,71,88,0,0,9,76,2,364,239,3.51,5.4,0.42,33
Breece Hall,97636,HB,NYJ,6,66,13,6,60.9,259,0,425,2,4,13,278,90.6,7,15,22,2,32,29.8,70.8,81.6,,54.1,58.1,73.0,60.0,83,0,113,13,76,75,0,0,16,79,2,425,278,4.21,6.4,1.49,34
Joshua Kelley,13750,HB,LAC,6,65,7,3,30.3,86,0,284,1,0,7,206,33.1,8,17,27,0,32,84.7,57.3,85.5,,33.9,39.6,67.1,60.0,49,0,7,2,89,76,0,0,4,67,2,284,206,3.17,4.4,0.08,30
Javonte Williams,77803,HB,DEN,6,63,14,5,31.3,85,0,272,1,2,14,201,66.3,8,14,10,0,29,85.3,70.1,79.0,,43.8,60.8,71.4,59.8,21,0,65,14,57,72,0,0,17,77,0,272,201,3.19,4.3,1.14,33
Miles Sanders,40555,HB,CAR,5,61,5,1,7.9,15,0,190,1,6,5,130,30.8,4,9,5,2,28,29.6,55.5,85.1,,31.6,75.7,47.9,59.5,15,0,81,15,106,68,0,0,21,76,1,190,130,2.13,3.1,0.76,32
Ezekiel Elliott,10638,HB,NE,7,60,3,0,0.0,0,0,224,0,1,3,142,13.0,5,16,19,1,25,54.8,69.8,83.9,,55.6,57.5,73.4,60.0,14,0,59,13,74,69,0,0,15,73,2,224,142,2.37,3.7,0.8,28
Chuba Hubbard,57373,HB,CAR,6,54,13,2,16.5,40,0,242,0,2,13,179,74.2,5,18,5,0,21,84.0,71.9,84.4,,43.3,58.0,80.8,44.0,21,0,59,13,105,57,0,0,14,67,1,242,179,3.31,4.5,0.56,32
Khalil Herbert,41668,HB,CHI,5,51,16,4,34.9,95,0,272,0,4,16,182,117.0,6,12,6,1,19,49.7,79.3,84.6,,85.4,63.8,82.9,48.0,34,0,84,10,84,80,0,0,14,61,0,272,182,3.57,5.3,1.0,32
Jahmyr Gibbs,122474,HB,DET,5,50,9,4,31.2,77,0,247,2,3,9,144,47.3,6,11,11,0,33,84.3,65.0,84.0,,28.7,64.7,66.5,58.3,21,0,128,23,106,63,0,0,27,73,1,247,144,2.88,4.9,1.21,14
Kenneth Gainwell,77737,HB,PHI,6,49,6,1,10.1,16,0,159,1,2,6,105,29.6,3,8,24,1,20,48.3,47.0,85.9,,26.7,47.6,52.1,52.3,16,0,43,9,86,79,0,0,12,58,1,159,105,2.14,3.2,0.5,28
Justin Fields,82118,QB,CHI,6,30,9,0,0.0,0,0,94,0,0,3,65,21.7,8,16,6,4,9,45.1,73.6,57.9,66.5,,,82.4,60.1,20,3,0,0,0,138,139,18,0,30,1,233,145,3.02,4.9,,7
Austin Ekeler,12164,HB,LAC,3,44,6,1,29.1,55,0,189,0,0,6,117,30.1,2,6,27,0,19,82.7,66.9,81.2,,82.3,62.6,66.9,60.0,55,0,83,9,71,48,0,0,11,53,1,189,117,2.66,4.3,1.17,25
Cam Akers,57206,HB,MIN,5,43,8,0,0.0,0,0,123,0,2,8,94,43.7,3,8,18,0,30,82.5,69.0,78.2,,83.1,79.8,63.8,60.0,13,0,51,7,32,49,0,0,8,50,1,123,94,2.19,2.9,1.59,13
Joshua Dobbs,11890,QB,ARZ,7,30,12,2,29.7,69,0,111,0,0,8,80,71.1,7,17,1,7,9,68.5,64.7,63.2,58.9,,,80.9,60.4,44,2,0,0,0,177,121,11,0,30,2,232,152,3.71,5.7,,7
Justice Hill,45865,HB,BLT,6,41,9,2,21.4,42,0,196,0,4,9,118,72.0,7,12,3,1,18,44.9,62.7,84.0,,40.9,51.2,70.2,58.0,27,0,27,11,78,50,0,0,11,52,3,196,118,2.88,4.8,0.35,19
Trevor Lawrence,77632,QB,JAX,7,17,7,0,0.0,0,0,5,0,0,0,5,0.0,7,11,15,7,1,55.2,81.8,65.6,78.7,,60.0,75.4,60.2,26,2,0,0,1,178,201,23,0,17,0,206,98,2.45,5.2,0.0,3
Jaylen Warren,98692,HB,PIT,6,40,12,2,21.8,34,1,156,2,13,12,105,105.8,5,8,25,1,12,47.4,58.4,84.4,,21.5,64.3,62.5,55.8,18,1,165,22,84,51,0,0,26,62,1,156,105,2.63,3.9,1.96,24
Devin Singletary,40485,HB,HST,6,39,6,1,11.1,17,0,153,1,0,6,104,36.4,3,5,13,0,15,82.7,55.4,83.0,69.5,65.9,43.5,57.3,70.1,17,0,29,5,78,48,0,0,7,44,0,153,104,2.67,3.9,0.37,24
Dalvin Cook,11796,HB,NYJ,6,39,7,0,0.0,0,0,109,0,1,7,83,35.5,1,7,22,1,21,40.5,56.6,81.8,,83.4,62.9,53.3,60.0,10,0,46,9,39,42,0,0,9,48,0,109,83,2.13,2.8,1.18,18
De'Von Achane,124305,HB,MIA,4,38,15,7,65.9,303,0,460,0,4,15,282,300.0,11,15,17,1,15,40.5,93.6,81.7,,,73.0,94.7,60.0,76,0,67,9,57,43,0,0,10,47,5,460,282,7.42,12.1,1.18,19
Daniel Jones,39395,QB,NYG,5,20,1,0,0.0,0,0,47,0,0,0,28,0.0,8,15,21,4,5,42.9,65.6,84.9,57.4,,58.9,81.6,60.0,17,0,0,0,1,96,150,18,0,20,1,197,60,1.58,5.2,0.0,7
Matt Breida,12271,HB,NYG,7,37,6,0,0.0,0,0,99,0,2,6,79,35.6,0,4,21,1,17,41.0,58.6,85.2,,77.6,45.2,63.4,57.3,8,0,54,11,102,49,0,0,12,48,1,99,79,2.14,2.7,0.53,18
D'Onta Foreman,11844,HB,CHI,3,36,9,0,0.0,0,0,174,1,2,9,122,88.8,5,10,6,1,14,35.0,70.4,79.9,,35.5,59.0,74.2,56.6,14,0,41,6,39,44,0,0,8,42,2,174,122,3.39,4.8,1.05,21
Latavius Murray,7962,HB,BUF,7,35,1,1,21.3,29,0,136,0,2,1,66,12.9,3,9,4,0,20,81.2,70.6,8.4,,86.0,74.6,65.8,60.0,29,1,69,9,80,42,0,0,10,44,2,136,66,1.89,3.9,0.86,15
Jaleel McLaughlin,138346,HB,DEN,7,34,12,4,48.3,113,0,234,0,2,12,145,135.7,7,7,10,0,10,81.6,81.6,80.5,,15.7,64.9,86.7,60.0,38,0,59,10,45,38,0,0,12,44,1,234,145,4.26,6.9,1.31,21
Patrick Mahomes,11765,QB,KC,7,12,4,0,0.0,0,0,-9,0,0,0,0,0.0,11,15,16,1,0,81.9,90.2,86.7,83.7,60.9,,90.7,60.7,25,3,0,0,0,150,223,21,0,12,0,214,18,0.55,6.5,,1
Jamaal Williams,11889,HB,NO,3,32,6,0,0.0,0,0,88,0,0,6,75,41.4,1,2,20,1,15,29.6,51.8,78.8,,58.8,54.0,51.2,66.5,11,0,7,2,36,42,0,0,2,34,0,88,75,2.34,2.8,0.19,17
Jonathan Taylor,57488,HB,IND,3,32,4,1,21.4,24,0,112,1,1,4,100,38.1,1,6,14,0,17,80.8,66.8,80.4,,79.8,75.7,59.3,72.4,24,0,107,9,41,32,0,0,11,41,1,112,100,3.13,3.5,2.61,15
Clyde Edwards-Helaire,57279,HB,KC,7,32,6,1,15.2,16,0,105,1,2,6,86,56.6,2,5,16,0,14,80.5,59.5,81.2,,70.6,54.5,60.8,,16,0,36,6,44,32,0,0,7,38,1,105,86,2.69,3.3,0.82,16
Kareem Hunt,11841,HB,CLV,4,32,1,1,15.5,16,0,103,0,0,1,76,6.4,2,9,8,0,16,80.6,73.1,79.9,,64.2,66.9,72.6,60.0,16,0,46,5,30,39,0,0,7,37,3,103,76,2.38,3.2,1.53,16
Tyjae Spears,97195,HB,TEN,6,31,9,3,33.9,58,0,171,0,9,9,126,159.0,7,9,31,0,14,82.5,74.7,18.7,,86.8,72.8,76.8,42.6,22,1,111,15,98,49,0,0,20,46,1,171,126,4.06,5.5,1.13,15
Josh Allen,46601,QB,BUF,7,11,4,0,0.0,0,0,21,0,0,0,3,0.0,5,13,4,3,2,77.7,86.1,63.5,84.8,,,67.4,60.0,23,1,0,0,0,146,127,18,0,11,4,148,70,2.41,5.1,,1
Taysom Hill,12112,TE,NO,7,27,7,1,13.6,19,0,124,0,1,5,76,40.2,4,10,20,0,16,81.3,65.5,86.4,60.4,56.1,56.1,79.0,61.4,19,0,115,15,128,74,16,2,18,42,1,140,95,3.28,4.8,0.9,5
Emari Demercado,77763,HB,ARZ,7,29,5,1,15.4,18,0,117,0,0,5,85,36.6,3,5,1,0,16,80.4,65.7,84.0,,72.1,51.3,76.4,42.1,18,0,63,11,104,40,0,0,14,40,1,117,85,2.93,4.0,0.61,13
Rico Dowdle,40693,HB,DAL,6,28,4,0,0.0,0,0,107,0,6,4,73,79.0,2,5,9,0,11,80.2,70.5,76.3,,21.4,85.6,68.6,60.0,10,0,50,5,23,33,0,0,6,33,0,107,73,2.61,3.8,2.17,16
Baker Mayfield,46518,QB,TB,6,13,3,0,0.0,0,0,0,0,0,0,9,0.0,2,6,30,1,0,77.2,72.8,60.5,69.0,,57.6,78.3,60.0,31,2,0,0,1,142,99,15,0,13,0,99,85,3.04,3.5,0.0,1
Nick Chubb,45783,HB,CLV,2,28,7,2,21.8,37,0,170,0,0,7,113,88.3,6,8,8,0,14,79.9,81.6,77.3,,25.8,65.4,81.8,60.0,20,0,21,4,16,32,0,0,4,32,0,170,113,4.04,6.1,1.31,13
Justin Herbert,28237,QB,LAC,6,11,5,0,0.0,0,0,-11,0,1,0,0,0.0,3,9,27,1,0,65.3,74.9,86.1,71.6,,58.4,73.7,60.2,15,1,10,1,1,145,91,17,1,12,3,80,68,2.43,2.9,10.0,0
Craig Reynolds,94383,HB,DET,7,27,4,2,34.3,36,0,105,0,3,4,69,57.7,3,6,11,0,7,80.0,75.3,80.0,,24.0,74.8,74.4,69.9,19,0,35,4,48,39,0,0,5,31,1,105,69,2.56,3.9,0.73,20
Samaje Perine,11869,HB,DEN,7,26,1,0,0.0,0,0,88,0,11,1,58,58.2,3,5,10,2,16,37.3,60.3,83.0,,42.0,63.4,59.8,59.5,12,0,215,20,105,34,0,0,21,46,0,88,58,2.23,3.4,2.05,9
Desmond Ridder,55086,QB,ATL,7,14,1,0,0.0,0,0,36,0,0,0,8,0.0,3,10,2,6,4,26.8,49.2,24.3,51.3,61.3,,47.7,60.2,19,4,-6,1,0,206,77,12,1,15,3,113,29,1.12,4.3,,4
Anthony Richardson,124393,QB,IND,4,18,2,3,41.2,56,0,99,0,0,1,25,7.7,4,8,14,3,11,23.6,52.2,82.7,56.5,,,45.3,60.0,23,1,0,0,0,66,37,7,0,18,4,136,34,1.36,5.4,,2
Roschon Johnson,99467,HB,CHI,5,25,2,1,23.8,29,1,122,1,1,2,47,15.7,4,6,6,0,9,79.7,69.0,83.5,,41.6,57.2,76.2,57.4,29,1,58,11,51,29,0,0,12,36,1,122,47,1.88,4.9,1.14,16
Kenny Pickett,60515,QB,PIT,6,19,1,0,0.0,0,0,-14,0,0,0,2,0.0,1,7,25,0,0,90.3,62.1,85.5,59.5,,,69.5,60.0,10,1,0,0,0,137,26,5,0,19,1,12,30,1.25,0.5,,1
Kendre Miller,123091,HB,NO,5,24,4,0,0.0,0,0,73,1,1,4,71,47.7,1,4,20,0,5,79.5,67.0,78.4,,27.4,66.6,68.0,60.0,10,0,71,7,35,32,0,0,8,31,0,73,71,2.96,3.0,2.03,19
Damien Harris,35134,HB,BUF,6,23,2,0,0.0,0,0,94,0,0,2,62,21.6,1,9,4,0,18,78.8,76.5,77.7,,85.3,57.3,75.9,60.0,11,0,16,2,15,33,0,0,2,25,1,94,62,2.7,4.1,1.07,5
Darrynton Evans,40692,HB,CHI,2,23,2,0,0.0,0,0,80,0,2,2,52,36.2,3,6,6,0,8,78.7,70.2,78.6,,69.7,62.6,69.2,60.0,12,0,8,2,21,30,0,0,3,25,0,80,52,2.26,3.5,0.38,15
Zach Charbonnet,97630,HB,SEA,5,23,5,1,13.8,15,0,109,1,1,5,71,63.9,4,9,29,0,5,79.1,75.6,82.1,,85.8,59.1,79.3,59.8,15,0,36,6,51,29,0,0,8,29,0,109,71,3.09,4.7,0.71,17
Russell Wilson,7077,QB,DEN,7,7,2,0,0.0,0,0,21,0,0,0,7,0.0,8,14,10,3,0,49.4,74.9,86.2,71.0,,,76.2,60.0,21,2,0,0,0,145,148,16,0,7,0,169,34,1.48,7.3,,1
Keaontay Ingram,77761,HB,ARZ,4,22,5,0,0.0,0,0,55,0,1,5,45,49.1,2,2,1,0,9,78.1,72.8,79.6,,81.8,61.2,70.2,66.2,12,0,19,3,16,30,0,0,3,25,0,55,45,2.05,2.5,1.19,13
Aaron Jones,11937,HB,GB,3,22,3,0,0.0,0,0,94,2,1,3,64,41.6,1,5,12,0,11,78.8,71.5,79.0,,,53.0,78.1,59.5,11,0,104,6,40,30,0,0,10,28,1,94,64,2.91,4.3,2.6,10
Sam Howell,97599,QB,WAS,7,4,12,0,0.0,0,0,6,0,0,0,2,0.0,5,7,32,2,0,79.6,61.6,64.8,59.3,,,70.8,60.2,20,2,0,0,0,129,113,17,0,4,1,119,85,4.05,5.7,,2
Pierre Strong Jr.,66619,HB,CLV,5,21,5,1,39.2,40,0,102,1,0,5,91,103.2,2,4,8,0,9,78.8,65.8,81.2,,58.4,36.0,73.4,60.0,40,0,0,0,18,23,0,0,1,21,1,102,91,4.33,4.9,0.0,11
Jordan Mason,62946,HB,SF,4,21,5,1,22.2,26,0,117,0,0,5,70,75.8,2,6,28,0,5,77.5,86.6,75.4,,16.7,66.0,85.9,60.0,26,0,13,1,13,26,0,0,2,22,2,117,70,3.33,5.6,1.0,15
Tony Jones Jr.,40498,HB,ARZ,4,21,1,1,27.1,19,0,70,0,0,1,30,5.7,1,6,1,0,6,78.2,64.1,80.2,,59.8,56.6,66.4,60.2,19,0,21,4,44,28,0,0,5,25,2,70,30,1.43,3.3,0.48,14
Jordan Love,40306,QB,GB,6,9,4,0,0.0,0,0,16,0,0,0,4,0.0,5,8,12,3,0,64.7,64.1,57.4,60.6,62.2,,76.6,60.0,26,3,0,0,0,134,125,11,0,9,2,141,83,4.15,7.1,,1
Tank Bigsby,123974,HB,JAX,7,20,3,0,0.0,0,1,45,2,1,3,41,39.0,0,6,15,1,12,26.4,48.9,82.0,,38.5,24.6,67.7,75.1,9,1,6,1,27,39,0,0,3,21,2,45,41,2.05,2.3,0.22,7
Brock Purdy,77672,QB,SF,7,15,2,0,0.0,0,0,6,0,0,0,2,0.0,2,8,28,5,0,42.0,71.3,16.6,67.3,,,88.9,60.0,17,4,0,0,0,200,44,5,0,15,2,50,33,1.65,2.5,,0
Mac Jones,60323,QB,NE,7,11,2,0,0.0,0,0,13,0,0,0,4,0.0,1,9,19,2,0,50.5,57.3,15.8,58.0,,,57.8,60.0,18,3,0,0,0,155,57,8,0,11,0,70,23,1.21,3.7,,0
Deuce Vaughn,122624,HB,DAL,4,19,0,0,0.0,0,0,39,0,0,0,31,0.0,1,1,9,0,9,78.6,43.8,77.0,,19.4,66.9,42.5,60.0,13,0,19,5,17,26,0,0,5,24,0,39,31,1.63,2.1,1.12,10
Elijah Mitchell,57272,HB,SF,4,19,4,1,37.5,18,0,48,1,0,4,53,50.7,1,2,28,0,6,77.3,49.2,77.4,,57.6,45.1,51.8,60.0,18,0,2,3,22,24,0,0,4,22,0,48,53,2.79,2.5,0.09,11
Dak Prescott,10769,QB,DAL,6,12,4,1,21.2,18,0,22,0,0,0,3,0.0,5,7,9,0,1,75.8,75.8,60.3,72.2,,,78.9,60.0,18,2,0,0,0,158,63,7,0,12,1,85,83,4.37,4.5,,1
Zach Wilson,82096,QB,NYJ,6,7,1,0,0.0,0,0,-2,0,0,0,2,0.0,3,4,22,3,0,47.6,61.4,85.5,57.4,,,75.6,60.0,16,0,0,0,0,124,100,12,0,7,0,98,36,1.89,5.2,,0
Ke'Shawn Vaughn,45866,HB,TB,3,19,3,0,0.0,0,0,32,1,0,3,35,27.6,0,0,30,0,7,77.5,49.4,76.7,,31.3,32.1,57.7,60.0,9,0,3,1,18,26,0,0,3,20,0,32,35,1.84,1.7,0.17,12
Antonio Gibson,78050,HB,WAS,7,18,2,0,0.0,0,0,76,1,6,2,57,76.8,2,3,32,3,7,18.8,57.2,86.8,,74.4,57.6,50.3,60.0,13,0,157,15,148,20,0,0,19,33,0,76,57,3.17,4.2,1.06,11
Deebo Samuel,48274,WR,SF,6,18,8,1,17.9,17,0,95,0,10,8,60,157.9,3,3,28,1,4,29.3,76.6,85.7,,76.9,79.1,60.3,57.2,17,1,302,20,140,134,0,0,30,38,1,95,60,3.33,5.3,2.16,7
Jimmy Garoppolo,8697,QB,LV,5,11,0,0,0.0,0,0,-3,0,0,0,2,0.0,0,5,23,1,1,70.7,68.7,51.0,69.0,,58.9,57.7,60.0,8,1,0,0,1,103,30,7,0,11,0,27,17,0.94,1.5,0.0,0
Geno Smith,7820,QB,SEA,6,9,1,0,0.0,0,0,-1,0,0,0,3,0.0,2,3,29,1,0,75.8,78.5,57.5,79.1,,,53.8,60.7,15,2,-2,1,0,139,53,9,1,10,0,52,17,0.94,2.9,,0
Darrell Henderson,41193,HB,LA,1,18,0,1,26.2,16,0,61,0,0,0,43,0.0,1,3,26,0,10,76.7,56.9,75.9,,36.4,53.2,60.4,,16,0,5,1,12,18,0,0,2,19,1,61,43,2.39,3.4,0.42,8
Tyrod Taylor,6332,QB,NYG,6,5,3,1,30.8,20,0,15,0,0,0,12,0.0,1,4,21,1,0,53.1,69.2,83.0,71.5,,,54.0,60.3,20,0,0,0,0,66,50,12,0,5,0,65,63,3.71,3.8,,0
C.J. Stroud,129759,QB,HST,6,8,1,0,0.0,0,0,5,0,0,0,2,0.0,3,6,13,4,0,62.3,73.3,86.1,70.5,61.3,,71.2,60.0,11,1,0,1,0,159,50,9,1,9,0,55,10,0.59,3.2,,0
Deshaun Watson,11767,QB,CLV,4,8,3,0,0.0,0,0,38,0,0,2,20,62.5,5,7,8,4,4,27.1,63.4,1.9,63.3,,,62.8,60.2,13,3,0,0,0,105,45,8,0,8,1,83,45,2.81,5.2,,2
Tua Tagovailoa,60326,QB,MIA,7,10,1,0,0.0,0,0,-7,0,0,0,0,0.0,0,2,17,7,0,62.2,89.3,62.0,90.6,,60.0,30.6,60.1,7,2,0,0,1,156,25,5,0,10,0,18,13,0.87,1.2,0.0,1
Rondale Moore,62890,WR,ARZ,7,15,2,3,74.3,101,0,136,2,2,2,26,21.7,3,3,1,0,4,77.7,55.8,85.3,,,51.3,73.9,61.0,45,0,113,17,190,97,0,0,26,32,1,136,26,1.73,9.1,0.59,5
Sean Tucker,123056,HB,TB,3,15,4,0,0.0,0,0,23,0,0,4,20,31.4,0,1,30,0,7,76.2,55.8,74.0,,73.0,59.6,55.3,,7,0,9,2,13,16,0,0,2,17,0,23,20,1.33,1.5,0.69,8
Chris Brooks,83644,HB,MIA,3,15,8,2,85.1,80,0,94,0,0,8,101,359.1,2,2,17,0,5,75.8,90.8,76.2,,,53.4,89.2,80.2,52,0,0,0,4,26,0,0,0,15,0,94,101,6.73,6.3,0.0,10
Jared Goff,10635,QB,DET,7,12,1,0,0.0,0,0,-3,0,0,1,5,3.5,1,4,11,2,0,70.5,85.7,86.7,83.0,,,72.1,60.2,11,2,0,0,0,199,18,3,0,12,2,15,17,1.13,1.0,,1
