player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Cade Bennett,122956,G,S DIEGO ST,3,100.0,1,284,71.3,79.8,70.9,0,2,100,100.0,100.0,99.0,3,2,0,206,0,206,0,206,105,105,0,0,101,0
Myles Murao,131907,T,S DIEGO ST,3,100.0,0,284,60.0,75.7,58.4,1,4,100,100.0,100.0,97.5,3,5,0,206,0,0,0,206,105,105,72,134,101,0
Treylen Brown,108550,C,JVILLE ST,3,100.0,0,196,71.5,64.6,69.2,0,1,73,100.0,100.0,99.3,1,1,0,206,206,0,0,206,80,80,0,0,126,0
Ross Ulugalu-Maseuli,146155,C,S DIEGO ST,3,100.0,0,284,67.8,54.6,68.4,0,6,100,100.0,100.0,97.0,2,6,0,206,206,0,0,206,105,105,0,0,101,0
Falepule Alo,128376,C,UTAH ST,3,100.0,1,329,67.8,75.6,72.8,1,2,125,100.0,100.0,98.8,4,3,0,206,206,0,0,206,129,129,0,0,77,0
Makylan Pounders,144276,T,MEMPHIS,3,100.0,0,218,57.7,62.9,53.2,3,2,111,100.0,100.0,97.7,1,5,0,204,0,0,204,204,113,113,0,0,91,0
Davion Carter,158004,G,MEMPHIS,3,100.0,0,218,68.3,90.2,62.3,0,0,111,100.0,100.0,100.0,0,0,0,204,0,0,0,204,113,113,204,0,91,0
Jonah Gambill,121763,G,MEMPHIS,3,100.0,0,218,70.8,68.3,70.9,2,3,111,100.0,100.0,96.8,0,6,1,204,0,204,0,204,113,113,0,0,91,0
Xavier Hill,124098,T,MEMPHIS,3,100.0,0,218,72.6,85.3,63.1,1,0,111,100.0,100.0,99.5,0,1,0,204,0,0,0,204,113,113,0,204,91,0
Jacob Likes,101023,C,MEMPHIS,3,100.0,0,218,71.8,86.3,64.7,0,1,111,100.0,100.0,99.5,0,1,0,204,204,0,0,204,113,113,0,0,91,0
Will O'Steen,125373,T,JVILLE ST,3,100.0,0,196,53.1,42.2,57.6,0,1,73,100.0,100.0,96.6,1,3,2,203,0,0,203,203,80,80,0,0,123,0
Marist Talavou,72200,G,S JOSE ST,3,100.0,0,285,63.5,72.1,62.1,0,3,120,100.0,100.0,98.7,2,3,0,202,0,0,0,202,129,129,202,0,73,0
Andrew Meyer,81910,C,UTEP,3,100.0,0,330,76.7,87.7,70.3,0,0,74,100.0,100.0,100.0,0,0,0,201,201,0,0,201,82,82,0,0,119,0
Xavier Bausley,163939,T,JVILLE ST,3,100.0,0,196,73.4,71.0,70.3,0,2,72,100.0,100.0,98.6,0,2,0,199,0,0,0,199,79,79,0,199,120,0
Elijah Klein,81912,G,UTEP,3,100.0,0,330,82.1,85.4,80.8,0,0,74,100.0,100.0,98.6,1,1,1,197,0,0,0,197,82,82,197,0,115,0
Steven Hubbard,122021,T,UTEP,3,100.0,0,330,73.4,70.1,72.8,0,3,73,100.0,100.0,97.9,1,3,0,195,0,0,195,195,81,81,0,0,114,0
Fernando Carmona Jr.,146185,T,S JOSE ST,3,100.0,0,285,70.4,77.2,69.6,1,2,118,100.0,100.0,98.7,2,3,0,195,0,0,195,195,127,127,0,0,68,0
Delmar Glaze,129511,T,MARYLAND,3,100.0,0,215,71.2,85.0,60.4,0,1,108,100.0,100.0,99.5,0,1,0,195,0,0,195,195,118,118,0,0,77,0
Tyler Ostrom,81818,G,S JOSE ST,3,100.0,0,285,71.4,67.3,73.1,0,4,118,100.0,100.0,98.3,0,4,0,195,0,195,0,195,127,127,0,0,68,0
Jaime Navarro,81533,T,S JOSE ST,3,100.0,0,285,62.6,60.1,61.4,1,2,118,100.0,100.0,97.0,0,5,2,195,0,0,0,195,127,127,0,195,68,0
Anthony Pardue,81819,C,S JOSE ST,3,100.0,0,285,63.4,64.0,61.1,0,1,118,100.0,100.0,99.6,1,1,0,195,195,0,0,195,127,127,0,0,68,0
Clay Webb,99076,G,JVILLE ST,3,100.0,0,196,89.2,85.1,86.3,0,0,71,100.0,100.0,100.0,0,0,0,192,0,192,0,192,78,78,0,0,114,0
Conor Fagan,129507,T,MARYLAND,3,100.0,0,215,50.6,52.5,48.6,1,6,101,100.0,100.0,96.5,1,7,0,191,0,0,3,191,111,111,0,188,80,0
Carson Bruno,145245,T,LA TECH,3,100.0,0,208,58.7,63.1,56.9,0,7,118,100.0,100.0,96.2,1,8,1,191,0,0,0,191,123,123,0,190,68,1
Bert Hale,122675,G,LA TECH,3,100.0,1,208,60.9,63.1,58.3,1,3,118,100.0,100.0,97.5,1,5,1,191,0,190,0,191,123,123,0,0,68,1
Noah Josey,126259,G,VIRGINIA,3,100.0,0,335,57.7,50.8,57.3,2,1,106,100.0,100.0,98.6,0,3,0,190,0,190,0,190,109,109,0,0,81,0
Brian Stevens,108439,G,VIRGINIA,3,100.0,0,335,81.5,78.5,82.9,0,1,106,100.0,100.0,99.5,1,1,0,190,72,0,0,190,109,109,118,0,81,0
Mike Lofton,123751,C,USF,2,100.0,0,327,56.4,65.5,55.1,0,6,97,100.0,100.0,94.8,1,8,2,189,189,0,0,189,106,106,0,0,83,0
Donovan Jennings,86861,T,USF,2,100.0,1,327,56.0,70.7,54.7,0,3,97,100.0,100.0,97.4,5,4,1,189,0,0,189,189,106,106,0,0,83,0
Andrew Kilfoyl,144486,G,USF,2,100.0,0,327,53.3,28.2,56.9,0,3,97,100.0,100.0,93.3,0,8,5,189,0,189,0,189,106,106,0,0,83,0
Dakota White,122688,T,LA TECH,3,100.0,0,208,53.0,61.9,45.7,1,4,117,100.0,100.0,96.2,0,7,2,188,0,0,185,188,122,122,0,0,66,3
Ty Furnish,151082,C,VIRGINIA,3,100.0,1,335,44.4,65.6,45.8,0,5,105,100.0,100.0,97.6,4,5,0,187,118,0,0,187,108,108,69,0,79,0
Connor Finucane,121569,G,ARMY,3,100.0,0,114,70.8,71.4,68.2,0,0,53,100.0,100.0,100.0,0,0,0,187,0,0,0,187,54,54,61,126,133,0
Gunnar Hansen,146959,T,VANDERBILT,3,100.0,0,333,59.0,72.7,52.6,0,5,105,100.0,100.0,97.6,1,5,0,185,0,1,184,185,111,111,0,0,74,0
Julian Hernandez,98570,C,VANDERBILT,3,100.0,0,333,57.7,67.0,53.4,0,2,105,100.0,100.0,98.1,0,3,1,184,184,0,0,184,111,111,0,0,73,0
Connor McMahon,144330,T,NAVY,3,100.0,1,237,74.8,35.6,77.7,1,2,52,100.0,100.0,97.1,1,3,0,181,0,0,170,181,54,54,0,0,127,11
Cole Garcia,75872,G,UMASS,3,100.0,0,216,57.3,54.6,55.8,0,3,94,100.0,100.0,98.4,0,3,0,179,0,179,0,179,101,101,0,0,78,0
Brady Small,171015,C,ARMY,3,100.0,0,114,61.9,75.4,60.5,0,0,53,100.0,100.0,98.1,1,1,1,179,179,0,0,179,54,54,0,0,125,0
Josh Atwood,128073,C,UMASS,3,100.0,0,216,53.5,53.7,57.6,2,4,94,100.0,100.0,96.8,3,6,0,179,179,0,0,179,101,101,0,0,78,0
Marcellus Anderson,176298,G,UMASS,3,100.0,0,216,64.5,83.2,61.5,0,2,94,100.0,100.0,97.9,1,3,1,179,0,0,0,179,101,101,179,0,78,0
Jonny Hassard,128082,T,UMASS,3,100.0,0,216,52.9,56.0,49.6,0,5,94,100.0,100.0,95.2,0,7,2,179,0,0,179,179,101,101,0,0,78,0
Ethan Mottinger,128100,T,UMASS,3,100.0,3,216,57.7,56.2,56.4,0,5,94,100.0,100.0,97.3,4,5,0,179,0,0,0,179,101,101,0,179,78,0
McKale Boley,156387,T,VIRGINIA,3,100.0,0,335,54.3,55.8,54.9,0,6,104,100.0,100.0,97.1,1,6,0,178,0,0,178,178,107,107,0,0,71,0
Bradley Ashmore,124344,G,VANDERBILT,3,100.0,0,333,80.1,67.2,86.6,0,3,100,100.0,100.0,97.5,0,4,1,177,0,0,0,177,106,106,170,5,71,2
Corey Bullock,108855,G,MARYLAND,3,100.0,0,215,70.6,57.7,77.5,1,4,99,100.0,100.0,97.5,2,5,0,174,9,165,0,174,109,109,0,0,65,0
Francis Mauigoa,170088,T,MIAMI FL,3,100.0,0,220,54.8,45.3,63.5,0,6,84,100.0,100.0,94.0,4,8,2,174,0,0,0,174,90,90,0,174,84,0
Matt Lee,98544,C,MIAMI FL,3,100.0,0,220,70.6,83.1,64.5,0,1,84,100.0,100.0,99.4,0,1,0,174,174,0,0,174,90,90,0,0,84,0
Jalen Rivers,122221,T,MIAMI FL,3,100.0,0,220,76.1,71.8,69.4,2,1,84,100.0,100.0,98.2,0,3,0,174,0,0,174,174,90,90,0,0,84,0
Anez Cooper,162732,G,MIAMI FL,3,100.0,0,220,55.2,82.6,52.1,0,0,84,100.0,100.0,100.0,2,0,0,174,0,0,0,174,90,90,174,0,84,0
Abraham Delfin,59808,C,LA TECH,3,100.0,0,208,49.1,31.9,56.8,3,6,109,100.0,100.0,94.0,1,11,2,174,174,0,0,174,114,114,0,0,60,0
AJ Vaipulu,74652,G,NEW MEX ST,3,100.0,0,242,57.5,79.7,53.1,0,2,91,100.0,100.0,98.9,2,2,0,172,0,0,0,172,93,93,172,0,79,0
Canaan Yarro,72292,C,NEW MEX ST,3,100.0,0,242,73.9,78.6,69.1,0,1,90,100.0,100.0,99.4,0,1,0,170,170,0,0,170,92,92,0,0,78,0
Addison West,98272,G,W MICHIGAN,2,100.0,0,347,79.3,85.5,78.4,0,0,84,100.0,100.0,100.0,0,0,0,170,0,0,0,170,87,87,170,0,83,0
Wesley Ndago,145973,G,AIR FORCE,3,100.0,0,101,71.1,55.6,70.0,0,1,18,100.0,100.0,97.2,0,1,0,170,0,170,0,170,18,18,0,0,152,0
Jacob Gideon,72705,C,W MICHIGAN,2,100.0,0,347,76.2,76.7,74.1,0,0,84,100.0,100.0,98.8,1,1,1,170,170,0,0,170,87,87,0,0,83,0
John Bock II,156549,C,FIU,3,100.0,1,166,60.0,74.7,59.5,0,1,86,100.0,100.0,98.3,2,2,1,169,169,0,0,169,90,90,0,0,79,0
Adam Karas,145965,T,AIR FORCE,3,98.8,0,101,82.7,49.1,80.3,0,1,16,88.9,88.9,96.9,1,1,0,168,0,0,134,170,16,18,0,0,152,36
Shiyazh Pete,147455,T,NEW MEX ST,3,100.0,0,242,59.1,46.9,62.4,2,3,89,100.0,100.0,94.9,0,7,2,168,0,0,168,168,91,91,0,0,77,0
Ugonna Nnanna,123675,T,VIRGINIA,3,100.0,1,335,46.5,16.0,61.8,1,2,93,100.0,100.0,93.0,1,8,5,167,0,0,0,167,96,96,0,167,71,0
Brian Driscoll,100534,C,CAL,2,100.0,0,130,62.1,79.6,58.5,0,2,81,100.0,100.0,98.8,2,2,0,166,143,22,0,166,86,86,0,0,80,0
Amelio Moran,78300,G,MARYLAND,3,100.0,0,215,57.1,57.4,54.8,0,3,89,100.0,100.0,98.3,0,3,0,166,0,0,14,166,97,97,152,0,69,0
Cole Motes,128393,T,UTAH ST,3,100.0,0,329,52.8,58.2,47.7,1,5,104,100.0,100.0,96.2,1,7,1,166,0,0,75,166,108,108,0,90,58,1
T.J. Session,102316,T,CAL,2,99.4,0,130,66.7,71.1,62.7,1,4,80,98.8,98.8,96.9,0,5,0,165,0,1,0,166,85,86,0,164,80,0
Branson Hickman,121928,C,SMU,2,100.0,0,287,64.3,59.9,63.5,0,2,88,100.0,100.0,98.9,0,2,0,165,165,0,0,165,94,94,0,0,71,0
Thor Paglialong,145955,C,AIR FORCE,3,100.0,0,101,65.6,51.9,63.8,0,0,17,100.0,100.0,94.1,0,1,1,165,165,0,0,165,17,17,0,0,148,0
Joe Alt,147481,T,NOTRE DAME,3,100.0,0,258,85.6,85.5,80.0,0,0,78,100.0,100.0,100.0,1,0,0,164,0,0,155,164,83,83,0,0,81,9
Blake Fisher,147479,T,NOTRE DAME,3,100.0,0,258,71.4,67.3,69.4,1,0,78,100.0,100.0,98.1,0,2,1,164,0,0,0,164,83,83,0,164,81,0
Rocco Spindler,147478,G,NOTRE DAME,3,100.0,0,258,65.6,50.1,67.6,1,2,78,100.0,100.0,96.8,0,4,1,164,0,0,0,164,83,83,164,0,81,0
Pat Coogan,147482,G,NOTRE DAME,3,100.0,0,258,68.8,78.2,68.4,1,0,78,100.0,100.0,99.4,2,1,0,164,0,164,0,164,83,83,0,0,81,0
Shedrick Rhodes Jr.,130602,T,OHIO,3,100.0,0,259,64.0,75.6,56.4,0,3,76,100.0,100.0,98.0,0,3,0,164,0,0,0,164,80,80,0,164,84,0
Terrell Haynes,81913,G,UTSA,3,100.0,0,331,48.2,59.3,47.7,0,4,88,100.0,100.0,97.7,3,4,0,164,0,0,0,164,93,93,164,0,71,0
Zeke Correll,53431,C,NOTRE DAME,3,100.0,0,258,63.1,78.4,60.1,1,1,78,100.0,100.0,98.7,1,2,0,164,164,0,0,164,83,83,0,0,81,0
Jackson Pruitt,162622,G,TEMPLE,2,100.0,0,306,55.7,59.3,51.4,0,3,100,100.0,100.0,98.5,0,3,0,161,0,77,0,161,112,112,84,0,49,0
Richard Rodriguez,144397,C,TEMPLE,2,100.0,0,306,62.5,77.9,54.9,1,1,100,100.0,100.0,99.0,0,2,0,161,161,0,0,161,112,112,0,0,49,0
Luke Watson,173286,G,TEMPLE,2,100.0,0,306,35.7,2.9,49.7,3,5,100,100.0,100.0,96.0,0,8,0,161,0,84,77,161,112,112,0,0,49,0
Victor Stoffel,98528,T,TEMPLE,2,100.0,0,306,71.2,68.4,70.0,1,4,100,100.0,100.0,97.5,0,5,0,161,0,0,0,161,112,112,0,161,49,0
Jacob Isaia,81727,C,FRESNO ST,2,100.0,0,169,61.7,66.3,58.6,1,3,90,100.0,100.0,97.8,0,4,0,160,160,0,0,160,95,95,0,0,65,0
Gerad Christian-Lichtenhan,131673,T,COLORADO,2,100.0,0,143,77.8,88.9,66.3,0,2,105,100.0,100.0,98.1,0,3,1,160,0,0,160,160,111,111,0,0,49,0
Monroe Mills,122977,T,TEXAS TECH,2,100.0,0,315,55.8,70.3,47.3,0,1,102,100.0,100.0,99.5,3,1,0,160,0,0,160,160,111,111,0,0,49,0
Braylen Nelson,146050,T,FRESNO ST,2,100.0,1,169,63.3,55.7,69.5,2,2,90,100.0,100.0,97.8,3,4,0,160,0,0,0,160,95,95,0,159,65,1
Jakob Bradford,144039,G,SYRACUSE,2,100.0,0,304,58.4,71.1,52.9,0,1,89,100.0,100.0,98.3,0,2,1,160,0,0,0,160,94,94,159,0,66,0
Rusty Staats,81941,C,TEXAS TECH,2,100.0,0,315,52.4,39.9,56.0,2,3,102,100.0,100.0,96.6,0,6,1,160,160,0,0,160,111,111,0,0,49,0
Mose Vavao,74174,G,FRESNO ST,2,100.0,0,169,61.6,54.0,62.2,1,5,90,100.0,100.0,95.6,0,7,1,160,0,0,0,160,95,95,160,0,65,0
Savion Washington,130505,T,COLORADO,2,100.0,0,143,67.3,69.3,71.7,1,3,105,100.0,100.0,98.1,2,4,0,160,0,0,0,160,111,111,0,160,49,0
Jacob Spomer,163415,T,FRESNO ST,2,100.0,0,169,65.6,66.0,62.5,0,2,90,100.0,100.0,98.9,1,2,0,160,0,0,160,160,95,95,0,0,65,0
Jack Bailey,98061,G,COLORADO,2,100.0,0,143,63.0,76.4,60.2,1,2,105,100.0,100.0,97.6,2,4,1,160,0,160,0,160,111,111,0,0,49,0
Caleb Rogers,123157,T,TEXAS TECH,2,100.0,0,315,61.5,70.3,56.3,0,2,102,100.0,100.0,99.0,1,2,0,160,0,0,0,160,111,111,0,160,49,0
Wade Meacham,81902,G,UTAH ST,3,100.0,0,329,57.0,63.3,53.0,1,1,97,100.0,100.0,99.0,0,2,0,160,0,159,0,160,100,100,0,0,60,0
Cole Spencer,60236,G,TEXAS TECH,2,100.0,0,315,67.6,69.8,70.2,0,2,102,100.0,100.0,99.0,1,2,0,160,0,160,0,160,111,111,0,0,49,0
Reuben Unije,81675,T,HOUSTON,2,100.0,1,182,53.7,53.0,56.2,1,1,90,100.0,100.0,95.6,1,5,3,158,0,0,0,158,95,95,0,157,63,1
Jack Freeman,77435,C,HOUSTON,2,100.0,0,182,59.3,62.0,57.0,0,3,90,100.0,100.0,98.3,0,3,0,158,158,0,0,158,95,95,0,0,63,0
Bucky Williams,78305,G,APP STATE,2,100.0,0,108,70.0,71.4,69.0,0,1,74,100.0,100.0,99.3,0,1,0,158,0,0,0,158,76,76,158,0,82,0
Isaiah Helms,104720,C,APP STATE,2,100.0,0,108,56.7,81.7,51.2,0,1,74,100.0,100.0,99.3,1,1,0,158,158,0,0,158,76,76,0,0,82,0
Damion Daley,75770,G,APP STATE,2,100.0,0,108,67.8,75.9,65.4,0,2,74,100.0,100.0,98.6,0,2,0,158,0,158,0,158,76,76,0,0,82,0
Tyler Johnson,98481,G,HOUSTON,2,100.0,1,182,63.0,83.5,59.0,0,1,90,100.0,100.0,99.4,1,1,0,158,0,158,0,158,95,95,0,0,63,0
Patrick Paul,101019,T,HOUSTON,2,99.4,0,182,89.6,93.4,83.5,0,0,89,98.9,98.9,100.0,0,0,0,157,0,0,157,158,94,95,0,0,63,1
Zovon Lindsay,98233,T,COAST CAR,2,100.0,0,141,58.7,45.0,63.3,1,4,84,100.0,100.0,95.8,0,6,1,156,0,0,0,156,88,88,0,156,68,0
Anthony Belton,143985,T,NC STATE,2,100.0,0,248,69.1,67.0,71.2,0,3,90,100.0,100.0,98.3,2,3,0,156,0,0,156,156,96,96,0,0,60,0
Timothy McKay,98249,T,NC STATE,2,100.0,0,248,59.3,73.4,48.8,0,2,90,100.0,100.0,98.9,0,2,0,156,0,0,0,156,96,96,0,156,60,0
Nick Del Grande,156673,T,COAST CAR,2,100.0,0,141,44.9,37.5,51.0,0,5,84,100.0,100.0,94.6,1,7,2,156,0,0,156,156,88,88,0,0,68,0
Hyrin White,59875,T,SMU,2,100.0,0,287,67.7,71.9,62.6,0,4,82,100.0,100.0,97.6,0,4,0,156,0,0,0,156,88,88,0,155,68,1
Dylan McMahon,98044,C,NC STATE,2,100.0,0,248,63.6,49.7,71.2,1,5,90,100.0,100.0,95.6,2,7,1,156,156,0,0,156,96,96,0,0,60,0
Van Wells,157694,C,COLORADO,2,100.0,0,143,67.3,76.9,64.3,0,3,101,100.0,100.0,97.5,1,4,1,156,156,0,0,156,107,107,0,0,49,0
Pete Nygra,145875,C,N ILLINOIS,2,100.0,0,254,63.2,71.0,59.3,0,0,76,100.0,100.0,100.0,0,0,0,155,155,0,0,155,82,82,0,0,73,0
Nolan Potter,77521,T,N ILLINOIS,2,100.0,0,254,68.1,88.1,55.9,0,1,76,100.0,100.0,99.3,0,1,0,155,0,0,0,155,82,82,0,155,73,0
John Champe,130545,G,N ILLINOIS,2,100.0,0,254,62.2,73.2,58.3,0,3,76,100.0,100.0,98.0,0,3,0,154,0,0,0,154,82,82,154,0,72,0
Tavo Motu'apuaka,174766,G,UTAH ST,3,100.0,0,329,64.1,56.6,68.0,3,1,93,100.0,100.0,97.8,2,4,0,154,0,36,0,154,96,96,117,0,58,0
Kelvin Banks Jr.,163839,T,TEXAS,2,100.0,0,311,72.8,85.1,64.2,1,0,81,100.0,100.0,98.1,1,2,1,153,0,0,153,153,88,88,0,0,65,0
Hayden Conner,144723,G,TEXAS,2,100.0,0,311,58.8,75.4,55.8,0,0,81,100.0,100.0,98.8,1,1,1,153,0,139,0,153,88,88,14,0,65,0
Ethan Jackman,145974,G,AIR FORCE,3,100.0,0,101,70.2,81.1,68.2,0,0,18,100.0,100.0,100.0,0,0,0,153,0,0,0,153,18,18,153,0,135,0
Jake Majors,123123,C,TEXAS,2,100.0,0,311,59.9,74.4,57.1,0,1,81,100.0,100.0,99.4,1,1,0,153,153,0,0,153,88,88,0,0,65,0
Christian Jones,77463,T,TEXAS,2,100.0,0,311,76.1,84.1,68.7,1,0,81,100.0,100.0,99.4,0,1,0,153,0,0,0,153,88,88,0,153,65,0
Brent Self,144344,C,NAVY,3,100.0,0,237,69.8,58.9,70.2,0,0,47,100.0,100.0,100.0,1,0,0,152,152,0,0,152,49,49,0,0,103,0
Jordan White,123439,C,LIBERTY,2,100.0,1,206,70.0,54.6,71.3,0,0,57,100.0,100.0,98.2,3,1,1,152,152,0,0,152,62,62,0,0,90,0
Jonathan Graham,81698,G,LIBERTY,2,100.0,0,206,63.1,70.6,60.8,0,1,57,100.0,100.0,99.1,0,1,0,152,0,152,0,152,62,62,0,0,90,0
X'Zauvea Gadlin,77580,G,LIBERTY,2,100.0,0,206,62.8,65.1,61.2,0,0,57,100.0,100.0,100.0,0,0,0,152,0,0,0,152,62,62,152,0,90,0
RJ Perry,124292,T,USF,2,100.0,0,327,47.5,36.7,51.6,1,1,76,100.0,100.0,94.7,0,5,3,152,0,0,0,152,85,85,0,152,67,0
J.J. Lippe,98426,G,N ILLINOIS,2,100.0,0,254,59.5,57.0,58.4,0,1,73,100.0,100.0,99.3,0,1,0,151,0,151,0,151,78,78,0,0,73,0
John Lanz,76563,C,TCU,2,100.0,0,305,76.5,80.1,74.2,0,1,85,100.0,100.0,99.4,2,1,0,151,151,0,0,151,86,86,0,0,65,0
Andrew Coker,99459,T,TCU,2,100.0,0,305,66.3,74.2,59.8,3,0,85,100.0,100.0,98.2,1,3,0,151,0,0,151,151,86,86,0,0,65,0
Brandon Coleman,123068,G,TCU,2,100.0,0,305,70.5,78.9,76.5,1,0,85,100.0,100.0,99.4,3,1,0,151,0,151,0,151,86,86,0,0,65,0
Naeer Jackson,156546,G,FIU,3,100.0,0,166,64.9,75.6,61.4,0,1,77,100.0,100.0,99.4,0,1,0,151,0,151,0,151,80,80,0,0,71,0
Willis Patrick,134500,G,TCU,2,100.0,0,305,78.0,66.4,81.6,0,1,85,100.0,100.0,99.4,0,1,0,151,0,0,0,151,86,86,151,0,65,0
Michael Nichols,123094,T,TCU,2,100.0,0,305,65.9,43.0,74.4,4,4,85,100.0,100.0,95.3,1,8,0,151,0,0,0,151,86,86,0,151,65,0
Jack Murphy,121743,T,APP STATE,2,100.0,0,108,56.4,22.8,70.2,1,7,73,100.0,100.0,93.2,2,9,1,151,0,0,61,151,74,74,0,90,77,0
Chandler Strong,158365,C,GA SOUTHRN,2,100.0,0,174,67.3,65.5,68.6,1,1,93,100.0,100.0,98.9,2,2,0,150,150,0,0,150,96,96,0,0,54,0
Willie Lampkin,122344,G,N CAROLINA,2,100.0,0,245,78.7,81.2,78.3,0,2,72,100.0,100.0,98.6,0,2,0,150,0,141,0,150,74,74,9,0,76,0
Corey Gaynor,59844,C,N CAROLINA,2,100.0,0,245,56.2,66.3,55.9,0,1,72,100.0,100.0,99.3,2,1,0,150,150,0,0,150,74,74,0,0,76,0
William Barnes,77356,G,N CAROLINA,2,100.0,0,245,47.4,25.8,50.7,1,3,72,100.0,100.0,95.8,0,5,1,150,0,0,64,150,74,74,85,0,76,0
Spencer Rolland,108693,T,N CAROLINA,2,100.0,0,245,58.9,62.1,56.0,1,4,72,100.0,100.0,96.5,0,5,0,150,0,0,0,150,74,74,0,149,76,1
Javion Cohen,123911,G,MIAMI FL,3,100.0,0,220,57.7,77.5,54.3,0,2,76,100.0,100.0,98.7,1,2,0,149,0,149,0,149,82,82,0,0,67,0
Sioape Vatikani,158334,G,CAL,2,100.0,0,130,58.9,74.1,54.5,0,0,72,100.0,100.0,100.0,1,0,0,149,0,0,1,149,75,75,148,0,74,0
Konner Gomness,100542,C,WASH STATE,2,100.0,0,341,55.9,50.6,57.8,0,2,100,100.0,100.0,99.0,0,2,0,148,148,0,0,148,101,101,0,0,47,0
Javan Bouton,144294,G,NAVY,3,100.0,0,237,76.8,53.4,78.0,0,3,45,100.0,100.0,96.7,0,3,0,148,0,94,0,148,47,47,54,0,101,0
Trey Zuhn III,147019,T,TEXAS A&M,2,100.0,0,312,64.2,65.9,64.5,1,7,90,100.0,101.0,94.4,1,9,1,147,0,0,147,147,102,101,0,0,45,0
Travis Burke,147952,T,FIU,3,100.0,0,166,73.3,78.9,71.1,0,3,75,100.0,100.0,98.0,1,3,0,147,0,0,147,147,79,79,0,0,68,0
Tyrone Sampson Jr.,81646,G,FRESNO ST,2,100.0,0,169,43.4,18.4,51.5,1,7,85,100.0,100.0,95.3,2,8,0,147,0,147,0,147,89,89,0,0,58,0
Jason Brooks Jr.,124347,G,OKLA STATE,2,100.0,0,262,58.3,58.7,59.4,1,3,86,100.0,100.0,96.5,1,5,1,147,0,147,0,147,90,90,0,0,57,0
