player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Chris Godwin,11839,WR,TB,13,121,0,30,8.5,1,68.4,66.7,4,6,7.1,1,11,0,64.4,67.9,0,20,0.9,1,113,13,92.0,104,105.6,19,15.7,1,132,37,2.8,10.2,1.27,0,5.8,4,73.3,55.6,10,18,5.7,4,29,0,72.8,74.6,1,44,0.3,1,333,66,95.5,318,88.2,90,74.4,0,641,338,5.1,9.7,2.02
Amari Cooper,9437,WR,CLV,15,120,0,8,15.0,0,52.1,46.2,6,13,13.8,4,22,0,45.4,81.7,1,53,0.0,0,176,25,90.3,159,102.3,48,40.0,4,435,87,3.5,17.4,2.74,0,11.4,6,68.3,64.3,9,14,2.4,1,29,0,82.6,77.8,1,55,0.0,0,297,41,96.0,285,92.7,60,50.0,1,505,122,3.0,12.3,1.77
A.J. Brown,48327,WR,PHI,15,119,0,24,13.9,9,67.3,53.3,8,15,8.3,3,24,1,53.4,91.0,0,68,0.0,0,176,33,92.0,162,149.9,49,41.2,6,613,224,6.8,18.6,3.78,0,12.2,2,62.3,37.5,3,8,5.7,2,20,1,72.0,69.5,2,40,0.0,0,300,33,95.7,287,87.1,53,44.5,2,461,157,4.8,14.0,1.61
Ja'Marr Chase,84270,WR,CIN,11,115,0,7,11.6,3,65.7,37.5,3,8,8.0,2,20,0,61.3,90.4,2,60,0.0,0,119,23,88.2,105,117.1,35,30.4,5,374,146,6.3,16.3,3.56,0,9.4,8,69.7,20.0,2,10,6.1,3,27,2,70.9,73.6,1,26,0.0,0,307,46,94.8,291,95.0,66,57.4,2,492,213,4.6,10.7,1.69
Austin Ekeler,12164,HB,LAC,15,115,0,27,-0.2,1,80.0,0.0,0,1,7.7,1,7,0,61.8,60.3,0,21,19.0,20,105,12,79.0,83,127.6,15,13.0,2,77,99,8.3,6.4,0.93,0,-1.3,18,84.3,0.0,0,2,6.3,4,17,1,70.8,74.3,0,21,10.0,27,269,59,85.9,231,94.6,70,60.9,1,390,483,8.2,6.6,1.69
Christian Kirk,47546,WR,JAX,15,113,0,15,10.4,0,67.6,28.6,2,7,11.5,3,19,0,50.6,82.6,0,34,0.0,0,147,23,91.2,134,126.2,34,30.1,3,313,83,3.6,13.6,2.34,0,9.1,5,70.3,28.6,2,7,4.3,2,26,0,77.0,72.3,4,49,0.3,1,359,45,96.7,347,73.3,64,56.6,0,594,262,5.8,13.2,1.71
Garrett Wilson,97405,WR,NYJ,15,112,0,22,10.3,9,64.4,46.7,7,15,3.3,1,21,1,77.3,88.1,0,54,0.0,0,170,29,95.9,163,109.3,45,40.2,2,418,147,5.1,14.4,2.56,0,11.0,9,68.6,30.8,4,13,0.0,0,25,0,89.3,79.7,0,60,0.4,1,283,35,97.5,276,107.1,51,45.5,1,506,205,5.9,14.5,1.83
Mike Evans,8642,WR,TB,14,111,0,30,10.8,2,63.6,75.0,6,8,0.0,0,15,0,84.1,80.3,2,41,0.0,0,136,21,94.1,128,84.9,33,29.7,2,276,85,4.0,13.1,2.16,0,15.6,2,58.5,60.0,9,15,9.5,4,28,0,57.5,70.0,4,51,0.0,0,359,38,96.4,346,67.7,65,58.6,1,584,86,2.3,15.4,1.69
DeVonta Smith,61100,WR,PHI,15,111,0,24,10.3,4,68.2,50.0,7,14,6.3,2,22,0,68.2,85.7,0,45,0.0,0,179,30,92.2,165,138.8,44,39.6,5,444,202,6.7,14.8,2.69,0,10.9,6,75.8,30.0,3,10,2.1,1,25,0,85.0,77.0,0,45,0.0,0,317,47,95.6,303,107.1,62,55.9,1,543,158,3.4,11.6,1.79
T.J. Hockenson,40912,TE,MIN,15,110,0,18,12.4,0,59.3,55.6,5,9,5.9,1,13,0,68.7,72.6,0,32,10.6,20,189,16,82.0,155,120.3,27,24.5,3,206,58,3.6,12.9,1.33,0,6.1,6,76.2,60.0,6,10,5.9,3,17,0,70.5,66.3,3,58,11.3,36,319,48,85.9,274,75.2,63,57.3,0,445,231,4.8,9.3,1.62
Zay Jones,11792,WR,JAX,14,106,0,15,7.8,0,75.0,66.7,2,3,7.7,2,16,0,63.2,73.6,0,19,0.7,1,140,24,90.0,126,102.5,32,30.2,1,211,72,3.0,8.8,1.67,0,9.2,8,69.1,37.5,3,8,9.6,5,25,0,55.3,68.6,1,59,0.6,2,327,47,96.0,314,104.4,68,64.2,4,509,201,4.3,10.8,1.62
Jaylen Waddle,84088,WR,MIA,15,105,0,17,9.4,1,69.2,0.0,0,2,10.0,1,8,1,56.7,67.4,0,42,0.0,0,78,9,92.3,72,141.3,13,12.4,3,131,56,6.2,14.6,1.82,0,12.9,6,62.3,25.0,4,16,10.4,5,36,0,53.1,87.9,1,84,0.3,1,307,43,94.1,289,114.6,69,65.7,3,883,364,8.5,20.5,3.06
Terry McLaurin,48229,WR,WAS,15,104,0,32,10.3,5,73.9,50.0,2,4,0.0,0,11,0,82.2,74.2,0,42,0.0,0,141,17,90.8,128,136.5,23,22.1,2,242,133,7.8,14.2,1.89,0,14.1,6,68.1,66.7,12,18,3.9,2,37,0,78.2,86.9,1,51,0.0,0,336,49,95.8,322,96.9,72,69.2,0,759,219,4.5,15.5,2.36
Mark Andrews,47436,TE,BLT,14,102,0,3,10.7,3,65.8,88.9,8,9,10.7,3,16,0,52.7,81.6,0,36,0.0,0,135,25,92.6,125,116.6,38,37.3,3,304,93,3.7,12.2,2.43,0,10.9,0,63.0,11.1,1,9,0.0,0,22,1,89.0,69.4,3,25,0.4,1,249,34,97.2,242,61.9,54,52.9,0,395,110,3.2,11.6,1.63
Tyler Lockett,9502,WR,SEA,14,101,0,29,16.9,0,63.2,25.0,1,4,7.7,1,7,1,61.8,60.5,0,35,0.0,0,113,12,90.3,102,121.2,19,18.8,2,143,15,1.3,11.9,1.4,0,10.5,3,76.9,25.0,1,4,2.0,1,31,0,86.5,80.0,5,40,0.0,0,312,50,95.8,299,95.5,65,64.4,4,637,186,3.7,12.7,2.13
Drake London,86519,WR,ATL,15,99,0,2,11.3,1,55.6,62.5,5,8,6.3,1,10,1,66.7,83.6,0,37,0.0,0,80,15,93.8,75,101.9,27,27.3,2,187,35,2.3,12.5,2.49,0,10.6,7,66.1,53.8,7,13,2.4,1,26,1,83.5,81.0,2,31,0.0,0,265,41,95.5,253,81.3,62,62.6,1,478,157,3.8,11.7,1.89
Chris Olave,84355,WR,NO,13,98,0,20,15.3,1,60.0,33.3,2,6,0.0,0,14,0,81.7,83.2,0,41,0.0,0,100,15,94.0,94,104.8,25,25.5,1,236,60,4.0,15.7,2.51,0,15.3,1,66.7,22.2,2,9,2.6,1,24,1,81.9,84.4,3,53,0.0,0,222,38,95.9,213,84.7,57,58.2,1,590,99,2.6,15.5,2.77
Tee Higgins,61211,WR,CIN,15,97,0,7,12.3,3,69.2,57.1,4,7,0.0,0,16,0,83.6,84.9,0,33,0.0,0,126,18,91.3,115,127.4,26,26.8,2,262,80,4.4,14.6,2.28,0,10.8,0,77.6,69.2,9,13,6.3,3,24,0,68.6,71.5,1,45,0.0,0,326,45,96.9,316,108.9,58,59.8,1,608,145,3.2,13.5,1.92
D.J. Moore,48267,WR,CAR,15,96,0,5,13.7,0,50.0,50.0,3,6,6.3,1,13,0,65.6,76.0,1,47,0.0,0,100,15,92.0,92,85.8,30,31.3,2,243,54,3.6,16.2,2.64,0,12.0,8,62.1,54.5,6,11,5.3,2,20,0,72.0,67.6,2,27,0.0,0,326,36,95.4,311,73.0,58,60.4,1,387,95,2.6,10.8,1.24
Adam Thielen,8288,WR,MIN,15,96,0,18,11.0,1,58.8,25.0,2,8,0.0,0,16,0,84.5,69.5,0,23,1.4,3,212,20,89.6,190,112.1,34,35.4,5,175,47,2.4,8.8,0.92,0,9.6,0,76.6,0.0,0,6,2.7,1,22,0,80.4,63.5,2,36,0.0,0,341,36,95.6,326,82.3,47,49.0,0,385,87,2.4,10.7,1.18
Brandon Aiyuk,84109,WR,SF,15,95,0,28,9.0,5,60.7,0.0,0,4,5.6,1,11,0,69.6,78.7,1,24,0.0,0,121,17,87.6,106,109.8,28,29.5,4,218,104,6.1,12.8,2.06,0,10.5,9,74.5,45.5,5,11,4.7,2,20,1,75.3,76.5,0,54,0.0,0,304,41,96.4,293,110.9,55,57.9,1,536,215,5.2,13.1,1.83
Cooper Kupp,11824,WR,LA,9,95,0,26,7.8,1,68.8,66.7,4,6,0.0,0,6,1,78.7,66.6,2,75,0.0,0,75,11,94.7,71,98.2,16,16.8,2,149,94,8.5,13.5,2.1,0,6.5,10,84.4,60.0,3,5,0.0,0,29,0,90.6,87.5,2,69,1.3,3,236,54,96.6,228,100.9,64,67.4,2,566,287,5.3,10.5,2.48
Courtland Sutton,48164,WR,DEN,13,94,0,10,15.8,0,50.0,38.5,5,13,20.0,3,9,0,31.3,71.1,1,51,0.0,0,103,12,87.4,90,68.9,24,25.5,0,245,46,3.8,20.4,2.72,0,11.0,3,66.1,43.8,7,16,7.1,3,20,0,65.7,66.2,3,35,0.0,0,303,39,95.7,290,64.9,59,62.8,0,410,72,1.8,10.5,1.41
Tyler Higbee,10744,TE,LA,15,94,0,26,2.7,1,50.0,,0,0,12.5,1,6,0,52.1,62.5,0,19,14.6,15,103,7,82.5,85,88.1,14,14.9,1,69,62,8.9,9.9,0.81,0,3.7,3,71.0,22.2,2,9,9.3,5,18,0,56.7,64.8,3,26,18.5,58,314,49,80.6,253,69.8,69,73.4,0,442,277,5.7,9.0,1.75
DeAndre Hopkins,7808,WR,ARZ,9,93,0,1,9.8,0,41.7,33.3,2,6,16.7,1,3,0,45.8,60.5,0,17,0.0,0,51,5,82.4,42,81.9,12,12.9,1,50,10,2.0,10.0,1.19,0,10.2,4,72.6,58.3,7,12,0.0,0,25,2,90.3,74.4,1,33,0.0,0,237,45,95.8,227,100.5,62,66.7,2,504,140,3.1,11.2,2.22
JuJu Smith-Schuster,11817,WR,KC,14,92,0,16,6.5,2,78.6,55.6,5,9,0.0,0,15,0,84.9,71.1,0,53,0.5,1,182,22,92.3,168,107.9,28,30.4,0,277,172,7.8,12.6,1.65,0,7.4,5,81.8,0.0,0,3,4.3,2,27,3,76.3,73.7,3,45,0.0,0,249,45,96.4,240,97.7,55,59.8,2,549,236,5.2,12.2,2.29
Josh Palmer,62979,WR,LAC,14,91,0,27,10.5,1,57.1,42.9,3,7,5.9,1,12,0,66.7,68.7,0,45,0.0,0,154,16,94.8,146,93.9,28,30.8,1,217,87,5.4,13.6,1.49,0,8.0,3,84.9,50.0,2,4,2.2,1,21,1,84.7,65.7,2,50,0.3,1,348,45,96.6,336,93.0,53,58.2,1,455,130,2.9,10.1,1.35
Christian McCaffrey,11763,HB,SF,15,91,0,28,4.3,0,77.8,33.3,1,3,0.0,0,5,0,80.6,84.9,0,33,15.0,16,107,14,78.5,84,109.3,18,19.8,1,104,57,4.1,7.4,1.24,0,0.0,14,86.7,66.7,2,3,1.9,1,22,0,87.2,91.2,1,49,9.0,23,256,52,87.5,224,97.4,60,65.9,1,463,484,9.3,8.9,2.07
Evan Engram,11778,TE,JAX,15,91,0,15,7.1,2,71.4,40.0,2,5,0.0,0,12,0,67.0,74.1,0,28,7.0,9,128,15,85.9,110,135.0,21,23.1,2,210,122,8.1,14.0,1.91,0,6.6,4,79.6,66.7,4,6,4.4,2,13,0,76.0,62.4,0,28,3.8,12,316,43,93.0,294,104.5,54,59.3,1,410,240,5.6,9.5,1.39
Marquise Brown,61568,WR,ARZ,10,90,0,1,13.6,0,52.4,50.0,3,6,0.0,0,8,0,78.7,81.5,1,24,0.0,0,76,11,88.2,67,85.4,21,23.3,2,140,22,2.0,12.7,2.09,0,9.9,3,72.5,60.0,3,5,2.6,1,17,0,81.3,69.4,3,47,0.0,0,295,37,95.3,281,75.3,51,56.7,1,376,166,4.5,10.2,1.34
Pat Freiermuth,84085,TE,PIT,14,89,0,25,9.9,0,36.8,25.0,2,8,22.2,2,5,0,31.8,52.2,0,21,5.1,6,118,7,89.0,105,52.3,19,21.3,0,89,33,4.7,12.7,0.85,0,7.7,8,78.2,55.6,5,9,0.0,0,22,0,90.3,85.4,3,57,6.3,17,268,43,88.1,236,80.2,55,61.8,0,478,205,4.8,11.1,2.03
Donovan Peoples-Jones,61439,WR,CLV,15,87,0,8,14.1,1,58.8,40.0,6,15,0.0,0,12,0,83.6,73.1,0,42,0.6,1,175,20,90.3,158,87.9,34,39.1,0,300,57,2.9,15.0,1.9,0,11.2,1,77.8,57.1,4,7,5.4,2,17,0,72.0,68.7,1,37,0.0,0,303,35,95.7,290,100.0,45,51.7,0,460,99,2.8,13.1,1.59
Allen Lazard,48135,WR,GB,13,86,0,12,14.3,0,54.8,38.5,5,13,0.0,0,19,0,84.9,79.0,4,47,0.6,1,178,23,91.6,163,65.7,42,48.8,3,340,112,4.9,14.8,2.09,0,12.9,3,61.5,25.0,2,8,11.1,3,16,0,51.6,66.6,0,42,0.0,0,239,24,96.2,230,96.2,39,45.3,1,321,112,4.7,13.4,1.4
Deebo Samuel,48274,WR,SF,12,85,0,28,3.0,5,58.3,0.0,0,3,0.0,0,3,0,75.6,66.8,1,57,2.1,2,95,7,88.4,84,80.2,12,14.1,1,105,92,13.1,15.0,1.25,0,4.5,24,67.2,30.0,3,10,8.9,4,18,0,59.0,80.3,1,32,0.4,1,231,41,96.1,222,82.0,61,71.8,0,450,344,8.4,11.0,2.03
Jerry Jeudy,61103,WR,DEN,13,85,0,10,16.2,3,72.2,50.0,2,4,0.0,0,11,0,80.0,90.3,1,67,0.0,0,71,13,88.7,63,128.2,18,21.2,2,303,138,10.6,23.3,4.81,0,11.4,0,64.2,16.7,1,6,10.5,4,18,0,53.7,70.1,0,40,0.0,0,249,34,97.2,242,94.1,53,62.4,1,411,178,5.2,12.1,1.7
Curtis Samuel,11795,WR,WAS,15,84,0,32,8.4,2,56.0,33.3,3,9,6.7,1,10,0,68.0,73.7,0,25,0.0,0,130,14,91.5,119,103.3,25,29.8,2,167,49,3.5,11.9,1.4,0,5.1,5,85.4,66.7,4,6,2.4,1,21,0,83.0,68.8,1,32,0.3,1,292,41,95.2,278,97.5,48,57.1,1,375,208,5.1,9.1,1.35
Gabriel Davis,55410,WR,BUF,14,83,0,4,14.9,0,45.0,25.0,2,8,0.0,0,8,0,77.3,58.4,1,34,0.0,0,187,9,92.0,172,83.3,20,24.1,3,120,21,2.3,13.3,0.7,0,16.9,2,58.0,36.4,4,11,12.1,4,20,1,49.6,65.7,2,62,0.0,0,314,29,95.2,299,95.8,50,60.2,3,504,50,1.7,17.4,1.69
Mack Hollins,11873,WR,LV,15,82,0,23,12.5,2,62.5,57.1,4,7,0.0,0,12,0,81.1,73.6,0,48,0.8,1,119,15,92.4,110,101.7,24,29.3,1,194,40,2.7,12.9,1.76,0,14.7,2,59.5,0.0,0,1,4.3,1,10,0,72.1,55.2,2,60,0.7,2,304,22,96.1,292,68.8,37,45.1,1,272,115,5.2,12.4,0.93
Jakobi Meyers,47468,WR,NE,12,78,0,19,10.6,0,66.7,62.5,5,8,0.0,0,12,0,83.2,78.3,0,27,0.0,0,106,18,88.7,94,101.0,27,34.6,1,201,56,3.1,11.2,2.14,0,11.0,2,76.7,57.1,4,7,2.9,1,16,1,79.4,73.1,0,48,0.0,0,208,33,97.1,202,131.9,43,55.1,3,440,131,4.0,13.3,2.18
Rhamondre Stevenson,98689,HB,NE,15,77,0,19,1.3,1,58.3,,0,0,0.0,0,3,0,76.5,63.1,0,22,32.0,33,103,7,62.1,64,69.8,12,15.6,0,55,60,8.6,7.9,0.86,0,-1.2,12,84.0,,0,0,6.7,3,6,2,67.4,62.8,0,40,14.6,32,219,42,83.1,182,86.4,50,64.9,0,237,307,7.3,5.6,1.3
Mike Williams,11762,WR,LAC,11,76,0,27,15.0,0,62.5,57.1,8,14,0.0,0,12,0,83.6,84.2,0,55,0.0,0,102,20,95.1,97,109.8,32,42.1,1,347,108,5.4,17.4,3.58,0,11.7,3,77.8,75.0,6,8,0.0,0,19,0,86.9,73.7,1,38,0.0,0,256,28,96.1,246,118.2,36,47.4,2,385,138,4.9,13.8,1.57
Brandin Cooks,8655,WR,HST,11,75,0,13,10.2,0,47.8,25.0,1,4,15.4,2,6,0,43.5,57.0,1,26,0.0,0,104,11,91.3,95,45.4,23,30.7,0,119,36,3.3,10.8,1.25,0,12.2,1,64.3,42.9,3,7,12.9,4,14,0,48.7,70.5,3,44,0.0,0,227,27,96.0,218,62.3,42,56.0,0,367,113,4.2,13.6,1.68
Leonard Fournette,11759,HB,TB,14,74,0,30,-0.7,3,100.0,,0,0,0.0,0,3,0,75.6,60.5,0,21,14.6,15,103,7,78.6,81,98.2,7,9.5,0,53,58,8.3,7.6,0.65,0,-0.5,14,89.6,50.0,1,2,6.5,3,15,0,68.6,77.3,0,25,12.0,31,259,43,83.8,217,100.0,48,64.9,1,304,333,7.7,7.1,1.4
George Pickens,99229,WR,PIT,15,74,0,25,18.3,1,57.1,72.7,8,11,14.3,2,12,0,47.7,74.2,0,38,0.0,0,150,12,92.0,138,128.7,21,28.4,2,238,44,3.7,19.8,1.72,0,12.7,6,69.0,70.0,7,10,3.3,1,15,0,77.8,58.8,0,42,0.0,0,344,29,95.1,327,94.3,42,56.8,0,350,51,1.8,12.1,1.07
Gerald Everett,11799,TE,LAC,14,74,0,27,8.5,1,68.2,66.7,4,6,6.3,1,12,0,66.7,82.5,1,25,10.7,13,122,15,84.4,103,109.8,22,29.7,2,209,104,6.9,13.9,2.03,0,4.6,11,73.7,40.0,2,5,6.7,2,11,0,66.0,66.2,1,26,6.8,17,250,28,91.2,228,79.8,38,51.4,0,249,185,6.6,8.9,1.09
Tyler Conklin,47124,TE,NYJ,15,74,0,22,9.7,1,60.0,66.7,2,3,14.3,2,8,1,46.0,60.1,2,27,14.0,20,143,12,80.4,115,39.6,20,27.0,0,130,74,6.2,10.8,1.13,0,7.3,1,66.7,40.0,2,5,3.7,1,8,1,74.9,54.6,1,29,10.7,30,280,26,87.1,244,73.1,39,52.7,0,245,128,4.9,9.4,1.0
Tyler Boyd,10689,WR,CIN,15,73,0,7,10.4,1,51.9,71.4,5,7,6.7,1,11,0,64.4,67.3,1,56,1.9,3,154,14,85.7,132,101.3,27,37.0,3,223,78,5.6,15.9,1.69,0,8.9,2,88.9,100.0,2,2,0.0,0,21,0,88.3,68.7,3,60,0.3,1,325,32,96.0,312,89.2,36,49.3,1,415,136,4.3,13.0,1.33
K.J. Osborn,23503,WR,MIN,15,72,0,18,10.3,1,51.6,37.5,3,8,0.0,0,9,0,81.7,65.0,1,28,1.1,2,184,16,90.2,166,86.2,31,43.1,3,166,54,3.4,10.4,1.0,0,7.6,2,74.2,50.0,1,2,0.0,0,12,0,85.7,59.9,1,63,0.7,2,296,23,94.6,280,82.9,31,43.1,0,241,135,5.9,10.5,0.86
David Njoku,11784,TE,CLV,12,71,0,8,7.8,0,80.0,60.0,3,5,0.0,0,9,0,81.7,75.7,1,33,8.5,10,118,16,83.9,99,76.7,20,28.2,0,148,53,3.3,9.3,1.49,0,7.4,5,76.3,50.0,2,4,6.5,2,18,1,68.1,75.2,1,25,12.9,30,233,29,82.4,192,108.8,38,53.5,2,333,218,7.5,11.5,1.73
Parris Campbell,47940,WR,IND,15,71,0,14,8.4,4,60.9,20.0,1,5,6.7,1,10,0,49.8,59.0,2,38,0.0,0,175,14,92.6,162,91.8,23,32.4,3,197,106,7.6,14.1,1.22,0,4.1,9,89.7,66.7,2,3,0.0,0,15,0,89.3,65.1,1,20,0.0,0,306,35,96.7,296,86.4,39,54.9,0,285,152,4.3,8.1,0.96
Robert Woods,7822,WR,TEN,15,70,0,31,10.6,0,42.9,50.0,1,2,0.0,0,5,0,74.6,63.9,1,17,0.0,0,99,6,88.9,88,32.7,14,20.0,0,83,34,5.7,13.8,0.94,0,8.1,0,69.2,45.5,5,11,7.7,3,18,0,63.4,66.9,1,41,0.0,0,265,36,95.8,254,79.8,52,74.3,0,350,101,2.8,9.7,1.38
Chase Claypool,42312,WR,CHI,13,69,0,6,11.6,3,55.6,57.1,4,7,0.0,0,5,0,78.0,62.5,1,25,0.0,0,103,10,92.2,95,44.7,18,26.1,0,84,35,3.5,8.4,0.88,0,8.4,0,66.7,44.4,4,9,6.3,2,15,1,67.5,62.3,1,31,0.4,1,260,30,94.2,245,83.8,45,65.2,1,302,99,3.3,10.1,1.23
Saquon Barkley,45791,HB,NYG,15,69,0,21,1.5,2,81.8,50.0,1,2,0.0,0,4,0,78.0,67.5,0,18,26.4,29,110,9,67.3,74,91.3,11,15.9,0,65,89,9.9,7.2,0.88,0,-0.9,5,84.1,,0,0,7.5,3,4,0,57.7,60.6,0,41,15.7,47,300,37,80.3,241,89.7,44,63.8,0,243,283,7.6,6.6,1.01
Keenan Allen,7857,WR,LAC,8,69,0,27,9.5,0,56.5,50.0,2,4,0.0,0,8,0,80.0,76.3,1,31,0.0,0,83,13,92.8,77,69.5,23,33.3,1,132,55,4.2,10.2,1.71,0,8.0,1,92.1,33.3,1,3,0.0,0,19,1,89.3,78.1,1,46,1.7,3,179,35,96.1,172,97.8,38,55.1,0,384,131,3.7,11.0,2.23
Alvin Kamara,11822,HB,NO,13,68,0,20,2.1,2,57.1,0.0,0,2,20.0,2,3,0,35.3,57.4,0,54,20.6,20,97,8,77.3,75,111.3,14,20.6,1,127,126,15.8,15.9,1.69,0,1.2,11,85.4,50.0,1,2,5.4,2,10,0,70.9,80.7,0,16,12.6,22,174,35,84.5,147,100.9,41,60.3,1,257,235,6.7,7.3,1.75
