player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Charles Cross,98401,T,SEA,15,0,29,64.3,4,32,580,100.0,100.0,95.9,3,42,6,620,620,64.4,2,23,270,100.0,100.0,93.9,29,4,291,291
Chukwuma Okorafor,46302,T,PIT,15,1,25,66.5,3,27,579,100.0,100.0,96.9,4,33,3,620,620,63.5,2,20,313,100.0,100.0,95.8,24,2,328,328
Trey Smith,62960,G,KC,14,2,16,68.2,1,26,580,100.0,100.0,97.3,4,29,2,619,619,61.8,1,14,239,100.0,100.0,96.0,17,2,262,262
La'el Collins,9719,T,CIN,15,2,7,44.2,7,22,576,100.0,100.0,96.6,6,34,5,618,618,40.6,5,14,245,100.0,100.0,94.5,23,4,265,265
Luke Fortner,42028,C,JAX,15,0,15,59.0,5,24,584,100.0,100.0,97.3,1,30,1,617,617,45.4,2,18,246,100.0,100.0,95.9,20,0,258,258
Brandon Scherff,9438,G,JAX,15,0,15,63.6,2,17,578,100.0,100.0,97.5,1,24,5,611,611,50.4,1,12,243,100.0,100.0,95.7,17,4,255,255
Joe Thuney,10712,G,KC,13,0,16,87.9,4,10,571,100.0,100.0,98.6,0,15,1,610,610,79.4,2,9,241,100.0,100.0,97.3,12,1,263,263
Charles Leno Jr.,8880,T,WAS,15,0,32,81.1,9,18,572,100.0,100.0,96.4,0,34,7,608,608,76.7,5,14,249,100.0,100.0,93.8,25,6,266,266
Jawaan Taylor,41665,T,JAX,15,0,15,75.4,0,10,575,100.0,100.0,98.4,3,14,4,607,607,73.3,0,8,238,100.0,100.0,97.1,11,3,249,249
Andrew Norwell,9126,G,WAS,15,1,32,59.4,4,21,570,100.0,100.0,97.1,3,29,4,606,606,55.3,1,12,247,100.0,100.0,95.7,17,4,264,264
Ryan Kelly,10652,C,IND,15,0,14,63.7,2,15,577,100.0,100.0,97.7,1,22,5,606,606,65.3,1,11,295,100.0,100.0,96.6,16,4,310,310
Braden Smith,46794,T,IND,14,2,14,74.6,7,15,574,100.0,100.0,96.9,5,29,7,605,605,73.1,4,13,299,100.0,100.0,95.5,22,5,314,314
Abraham Lucas,60218,T,SEA,15,0,29,67.9,8,11,555,100.0,100.0,96.7,2,28,9,595,595,63.7,6,8,257,100.0,100.0,94.6,21,7,278,278
Taylor Decker,10650,T,DET,15,0,11,73.6,8,19,559,100.0,100.0,96.9,1,31,4,595,595,62.0,5,16,269,100.0,100.0,94.6,25,4,292,292
Connor Williams,46216,C,MIA,15,0,17,71.5,2,6,561,100.0,100.0,98.9,4,10,2,595,595,52.8,1,6,165,100.0,100.0,96.7,9,2,172,172
Robert Hunt,46139,G,MIA,15,2,17,75.9,2,14,560,100.0,100.0,98.2,3,18,2,594,594,62.3,1,7,164,100.0,100.0,96.3,10,2,171,171
Penei Sewell,81788,T,DET,15,1,11,74.0,5,19,558,99.8,99.7,97.5,5,26,2,593,595,70.8,3,15,269,100.0,100.0,96.3,19,1,292,292
Joel Bitonio,8670,G,CLV,15,0,8,80.2,5,12,551,100.0,100.0,98.3,3,18,1,593,593,77.4,3,8,259,100.0,100.0,97.5,12,1,280,280
Jamaree Salyer,81656,T,LAC,12,0,27,75.3,9,27,566,100.0,100.0,96.1,0,40,4,590,590,67.3,3,19,269,100.0,100.0,94.4,26,4,280,280
Dion Dawkins,11818,T,BUF,14,3,4,80.6,2,22,558,99.8,99.8,97.3,6,27,3,589,590,73.5,2,17,252,100.0,100.0,95.4,21,2,274,274
Andrew Thomas,59701,T,NYG,15,0,21,87.8,3,15,544,100.0,100.0,97.8,0,21,3,589,589,82.0,3,9,221,100.0,100.0,96.8,13,1,232,232
Austin Blythe,10882,C,SEA,15,1,29,71.1,5,9,548,100.0,100.0,98.2,1,17,3,588,588,61.5,4,7,257,100.0,100.0,96.7,14,3,278,278
Mason Cole,45547,C,PIT,15,1,25,64.5,4,14,545,100.0,100.0,98.0,1,20,2,585,585,50.9,4,12,288,100.0,100.0,96.5,18,2,303,303
Mark Glowinski,9567,G,NYG,15,0,21,54.3,4,24,540,100.0,100.0,96.5,3,33,5,584,584,32.4,2,17,221,100.0,100.0,93.4,24,5,232,232
Jedrick Wills Jr.,58467,T,CLV,15,1,8,69.7,11,20,540,100.0,100.0,96.2,5,36,5,581,581,64.5,6,13,252,100.0,100.0,94.6,23,4,272,272
Laremy Tunsil,10647,T,HST,15,0,13,91.8,2,9,546,100.0,99.8,98.8,2,12,1,581,582,88.8,2,5,220,100.0,100.0,98.4,7,0,235,235
Josh Myers,59992,C,GB,15,1,12,73.1,2,7,545,100.0,100.0,98.6,2,12,3,580,580,63.1,2,5,202,100.0,100.0,97.3,9,2,218,218
Donovan Smith,9467,T,TB,12,0,30,70.4,6,17,545,100.0,100.0,96.8,6,29,6,579,579,62.1,3,15,263,100.0,100.0,95.1,22,4,280,280
Ryan Bates,28300,G,BUF,14,1,4,61.4,3,20,547,100.0,100.0,97.7,2,24,1,578,578,49.6,1,15,237,100.0,100.0,96.2,17,1,258,258
Rob Havenstein,9490,T,LA,15,3,26,68.3,7,22,555,100.0,100.0,96.5,5,34,5,573,573,59.5,6,20,240,100.0,100.0,93.3,29,3,248,248
Tristan Wirfs,64818,T,TB,12,0,30,90.1,1,2,536,100.0,100.0,99.5,2,4,1,572,572,89.8,0,1,226,100.0,100.0,99.8,1,0,245,245
Isaac Seumalo,10713,G,PHI,15,2,24,75.6,3,16,539,100.0,100.0,98.1,3,20,1,571,571,72.5,1,11,244,100.0,100.0,97.5,12,0,257,257
Jason Kelce,6343,C,PHI,15,1,24,82.6,0,9,538,100.0,100.0,99.2,4,9,0,571,571,75.5,0,6,243,100.0,100.0,98.8,6,0,256,256
Dalton Risner,47008,G,DEN,14,0,10,71.8,6,19,534,100.0,100.0,97.1,0,28,3,571,571,65.5,2,15,241,100.0,100.0,96.1,18,1,264,264
Damien Lewis,81532,G,SEA,14,0,29,70.3,2,13,524,100.0,100.0,98.0,1,18,3,560,560,57.7,1,11,243,100.0,100.0,96.7,14,2,263,263
Frank Ragnow,39137,C,DET,14,0,11,65.6,0,11,522,100.0,100.0,98.8,0,12,1,558,558,52.8,0,7,247,100.0,100.0,98.2,8,1,270,270
Cam Robinson,11789,T,JAX,14,1,15,74.8,4,19,527,99.8,99.6,97.1,2,27,4,558,560,56.5,4,16,219,100.0,100.0,94.1,23,3,231,231
Michael Onwenu,27357,G,NE,15,0,19,84.1,2,8,522,100.0,100.0,99.0,1,10,0,554,554,80.2,1,7,270,100.0,100.0,98.5,8,0,289,289
Kolton Miller,47013,T,LV,14,1,23,83.2,3,22,523,100.0,100.0,97.0,1,28,3,551,551,82.0,1,17,282,100.0,100.0,96.1,20,2,294,294
Lane Johnson,7786,T,PHI,15,3,24,89.8,0,9,519,100.0,100.0,99.1,4,9,0,551,551,89.5,0,6,232,100.0,100.0,98.7,6,0,245,245
Jon Runyan,36661,G,GB,15,0,12,79.3,1,10,517,100.0,100.0,98.5,0,13,2,550,550,70.4,1,6,192,100.0,100.0,97.7,8,1,208,208
Tytus Howard,25472,T,HST,15,3,13,68.7,5,24,512,100.0,100.0,97.0,3,30,1,545,545,64.8,3,14,203,100.0,100.0,95.8,17,0,217,217
Trent Brown,9677,T,NE,15,4,19,75.4,5,21,512,100.0,100.0,95.9,8,34,8,544,544,67.1,5,16,265,100.0,100.0,93.8,27,6,284,284
A.J. Cann,9500,G,HST,14,0,13,63.6,4,16,509,100.0,100.0,97.1,0,25,5,542,542,50.2,1,12,205,100.0,100.0,94.9,17,4,219,219
Dylan Parham,60953,G,LV,15,0,23,48.6,7,36,513,100.0,100.0,94.6,0,49,6,542,542,34.9,5,25,262,100.0,100.0,92.4,35,5,274,274
Tyler Biadasz,41178,C,DAL,15,0,9,65.6,3,12,510,100.0,100.0,98.5,1,15,0,539,539,61.1,2,8,220,100.0,100.0,97.7,10,0,232,232
Scott Quessenberry,23918,C,HST,14,0,13,26.6,3,20,504,100.0,100.0,96.3,0,30,7,538,538,25.5,2,10,210,100.0,100.0,94.8,17,5,224,224
Jon Feliciano,9561,C,NYG,14,0,21,64.7,2,16,501,100.0,100.0,97.6,5,21,3,538,538,58.8,1,12,206,100.0,100.0,96.4,14,1,216,216
Zack Martin,8651,G,DAL,15,0,9,79.5,2,14,508,100.0,100.0,98.4,0,16,0,537,537,77.3,1,10,219,100.0,100.0,97.5,11,0,231,231
Landon Dickerson,41712,G,PHI,15,0,24,74.0,3,14,500,100.0,100.0,98.1,4,18,1,532,532,72.1,2,9,230,100.0,100.0,97.2,12,1,243,243
Tyler Smith,98385,T,DAL,15,3,9,64.5,8,20,502,100.0,100.0,96.0,4,34,6,531,531,57.9,4,14,219,100.0,100.0,94.1,22,4,231,231
Garrett Bradbury,46013,C,MIN,12,0,18,68.1,4,18,495,100.0,100.0,97.4,1,24,2,530,530,59.2,2,15,227,100.0,100.0,95.4,19,2,244,244
Ryan Ramczyk,11787,T,NO,15,0,20,76.2,5,12,504,100.0,100.0,97.7,1,20,3,529,529,73.3,4,10,260,100.0,100.0,96.2,17,3,275,275
Jake Brendel,11117,C,SF,15,2,28,71.1,2,8,495,100.0,100.0,98.8,5,11,1,526,526,58.1,2,4,225,100.0,100.0,98.2,7,1,239,239
Cameron Fleming,8775,T,DEN,13,1,10,72.7,5,14,490,100.0,100.0,96.6,2,26,7,523,523,71.9,3,9,202,100.0,100.0,94.1,18,6,223,223
Ben Powers,41482,G,BLT,15,1,3,88.4,1,8,493,100.0,100.0,99.1,1,9,0,520,520,79.8,0,5,191,100.0,100.0,98.7,5,0,203,203
Tyler Linderbaum,82291,C,BLT,15,0,3,52.5,2,19,492,100.0,100.0,97.3,1,24,3,519,519,38.5,1,10,190,100.0,100.0,96.1,13,2,202,202
Aaron Banks,59983,G,SF,15,3,28,65.9,2,22,487,100.0,100.0,97.3,5,25,1,518,518,61.2,1,18,220,100.0,100.0,95.7,19,0,234,234
Trey Pipkins,91462,T,LAC,12,0,27,64.1,7,16,497,100.0,100.0,97.3,2,25,2,518,518,58.5,6,12,241,100.0,100.0,95.4,20,2,251,251
Cesar Ruiz,59857,G,NO,14,0,20,63.4,2,9,491,100.0,100.0,98.3,1,14,3,516,516,52.8,2,7,252,100.0,100.0,97.0,12,3,267,267
Spencer Brown,42296,T,BUF,13,1,4,48.2,9,26,484,100.0,100.0,95.6,3,39,4,514,514,42.3,3,22,210,100.0,100.0,92.1,29,4,232,232
Cole Strange,22976,G,NE,15,1,19,63.4,1,16,481,100.0,100.0,97.2,2,22,5,513,513,48.2,1,13,249,100.0,100.0,95.2,19,5,268,268
Christian Darrisaw,77373,T,MIN,12,0,18,81.7,3,8,477,100.0,100.0,98.0,1,15,4,511,511,78.7,1,4,214,100.0,100.0,97.0,9,4,228,228
Jordan Mailata,66916,T,PHI,14,1,24,69.9,1,28,476,99.8,99.8,95.9,3,34,5,505,506,64.8,1,18,221,100.0,100.0,93.9,23,4,232,232
Elgton Jenkins,46298,G,GB,13,0,12,67.4,1,12,471,100.0,100.0,98.0,1,16,3,502,502,58.3,0,9,172,100.0,100.0,95.6,12,3,187,187
Graham Glasgow,10729,C,DEN,13,1,10,60.6,1,12,462,100.0,100.0,97.7,2,17,4,497,497,49.9,1,10,202,100.0,100.0,96.3,13,2,223,223
Kevin Zeitler,7032,G,BLT,14,1,3,80.8,0,13,470,100.0,100.0,98.2,1,15,2,497,497,69.1,0,7,180,100.0,100.0,96.9,9,2,192,192
Morgan Moses,8701,T,BLT,15,0,3,77.3,0,15,470,100.0,100.0,97.6,3,19,4,497,497,66.3,0,13,183,100.0,100.0,94.3,17,4,195,195
Mike McGlinchey,46275,T,SF,15,2,28,67.1,3,14,467,100.0,100.0,97.1,8,22,5,496,496,58.2,3,10,210,100.0,100.0,95.0,17,4,224,224
Andre James,47058,C,LV,13,0,23,65.3,3,13,472,100.0,100.0,97.9,3,18,2,495,495,61.5,2,8,252,100.0,100.0,98.0,10,0,262,262
Jermaine Eluemunor,11914,T,LV,15,0,23,73.1,2,19,462,100.0,100.0,97.1,3,24,3,490,490,76.3,2,11,248,100.0,100.0,96.2,16,3,261,261
Jack Conklin,10642,T,CLV,13,2,8,79.8,1,9,458,100.0,100.0,98.5,6,12,2,488,488,76.3,1,6,217,100.0,100.0,97.5,9,2,233,233
James Hurst,9001,T,NO,14,0,20,76.2,4,16,462,100.0,100.0,97.0,1,24,4,486,486,66.9,2,13,244,100.0,100.0,95.3,19,4,258,258
Taylor Moton,11819,T,CAR,15,1,5,81.2,1,16,459,100.0,100.0,97.5,2,20,3,485,485,78.9,1,11,180,100.0,100.0,95.0,15,3,195,195
Brady Christensen,51985,G,CAR,15,2,5,67.8,2,13,459,100.0,100.0,97.9,5,17,2,485,485,45.7,2,13,180,100.0,100.0,94.7,17,2,195,195
Austin Corbett,46290,G,CAR,15,0,5,78.3,2,8,459,100.0,100.0,98.5,0,12,2,485,485,71.3,1,5,180,100.0,100.0,97.2,8,2,195,195
Ikem Ekwonu,98286,T,CAR,15,1,5,68.0,1,17,459,100.0,100.0,96.9,4,23,5,485,485,55.5,0,16,180,100.0,100.0,93.9,19,3,195,195
Will Hernandez,46180,G,ARZ,11,1,1,76.8,1,11,449,100.0,100.0,98.0,3,15,3,485,485,63.5,1,10,170,100.0,100.0,95.6,13,2,185,185
Corey Linsley,8796,C,LAC,12,2,27,89.3,0,5,467,100.0,100.0,99.5,3,5,0,483,483,82.4,0,4,214,100.0,100.0,99.1,4,0,220,220
Aaron Brewer,46014,G,TEN,15,0,31,42.7,4,22,454,100.0,100.0,96.3,1,30,4,483,483,34.7,2,15,194,100.0,100.0,93.6,21,4,205,205
Braxton Jones,60092,T,CHI,15,2,6,70.2,4,27,448,100.0,100.0,95.2,2,37,6,477,477,53.3,3,20,163,100.0,100.0,89.9,28,5,178,178
Sam Mustipher,13026,C,CHI,15,2,6,49.4,4,13,442,100.0,100.0,97.6,3,19,2,471,471,45.0,2,11,163,100.0,100.0,95.4,14,1,178,178
Nicholas Petit-Frere,82003,T,TEN,15,0,31,51.0,6,22,438,100.0,100.0,95.7,3,33,5,467,467,38.5,5,15,185,100.0,100.0,92.4,24,4,196,196
Mitch Morse,9482,C,BUF,12,1,4,70.2,2,9,433,100.0,100.0,98.3,2,13,2,456,456,66.8,2,3,191,100.0,100.0,97.6,7,2,209,209
Drew Dalman,52270,C,ATL,15,2,2,56.0,4,18,423,100.0,100.0,97.4,6,22,0,452,452,63.6,4,3,119,100.0,100.0,97.1,7,0,128,128
Chris Lindstrom,46692,G,ATL,15,0,2,79.1,1,6,423,100.0,100.0,98.7,0,9,2,452,452,74.9,0,4,119,100.0,100.0,98.3,4,0,128,128
Jake Matthews,8641,T,ATL,15,3,2,77.2,5,8,423,100.0,100.0,97.5,3,17,4,452,452,74.2,1,5,119,100.0,100.0,95.8,8,2,128,128
Kaleb McGary,46912,T,ATL,15,1,2,69.1,2,8,423,100.0,100.0,97.9,1,14,4,452,452,64.0,0,4,119,100.0,100.0,95.8,7,3,128,128
Tyler Shatley,9257,G,JAX,11,0,15,68.5,3,12,424,100.0,100.0,98.0,1,16,1,448,448,48.7,2,11,180,100.0,100.0,95.8,14,1,187,187
Wyatt Teller,46131,G,CLV,13,0,8,67.3,5,13,415,100.0,100.0,96.9,1,22,4,446,446,54.6,3,10,187,100.0,100.0,94.9,16,3,201,201
Terence Steele,39461,T,DAL,13,0,9,63.7,4,15,412,100.0,100.0,97.5,0,20,1,439,439,60.3,4,10,167,100.0,100.0,95.2,15,1,178,178
Terron Armstead,7856,T,MIA,13,1,17,80.0,2,12,412,100.0,100.0,98.1,3,15,1,435,435,68.3,2,7,113,100.0,100.0,96.0,9,0,117,117
Alex Bars,47018,G,LV,12,1,23,61.3,7,17,413,100.0,100.0,96.4,2,27,3,435,435,52.3,6,12,212,100.0,100.0,95.3,19,1,223,223
Yosh Nijman,60822,T,GB,15,2,12,75.7,1,21,406,100.0,100.0,96.6,4,25,3,434,434,72.9,0,16,153,100.0,100.0,92.8,19,3,163,163
Kenyon Green,99052,G,HST,13,4,13,25.7,9,25,403,100.0,100.0,94.8,8,38,4,430,430,2.7,6,19,167,100.0,100.0,90.1,29,4,178,178
Dennis Daley,60063,T,TEN,14,2,31,42.7,8,27,406,100.0,100.0,92.7,2,47,12,429,429,31.7,2,17,173,100.0,100.0,89.3,28,9,180,180
Nick Leverett,27699,G,TB,9,0,30,68.3,3,7,399,100.0,100.0,98.7,0,10,0,425,425,72.4,2,4,181,100.0,100.0,98.3,6,0,195,195
Jonah Jackson,37070,G,DET,11,1,11,55.9,3,17,400,100.0,100.0,97.5,3,20,0,424,424,42.1,2,13,193,100.0,100.0,96.1,15,0,211,211
Nate Herbig,28844,G,NYJ,11,1,22,58.6,3,14,412,100.0,100.0,97.7,1,18,1,424,424,49.3,3,10,177,100.0,100.0,95.8,14,1,182,182
Billy Price,46795,C,ARZ,9,0,1,64.4,0,10,391,100.0,100.0,97.4,1,15,5,421,421,49.4,0,8,157,100.0,100.0,95.5,11,3,168,168
Duane Brown,4340,T,NYJ,11,0,22,74.2,3,15,399,100.0,100.0,97.5,1,19,1,409,409,64.8,3,9,170,100.0,100.0,95.9,13,1,175,175
Brandon Shell,10792,T,MIA,11,1,17,49.3,7,22,380,100.0,100.0,95.7,2,31,2,404,404,49.1,5,11,119,100.0,100.0,91.6,18,2,123,123
Trent Williams,5529,T,SF,12,1,28,87.0,2,10,379,100.0,100.0,98.2,2,13,1,403,403,85.0,2,7,172,100.0,100.0,97.4,9,0,184,184
David Andrews,9948,C,NE,12,3,19,69.0,1,8,371,100.0,100.0,98.5,4,10,1,400,400,58.2,1,7,193,100.0,100.0,97.4,9,1,210,210
Evan Neal,99063,T,NYG,11,0,21,46.1,9,20,370,100.0,100.0,94.2,1,36,7,398,398,28.8,6,15,138,100.0,100.0,89.5,25,4,146,146
Quinn Meinerz,112915,G,DEN,11,0,10,67.0,2,7,375,100.0,100.0,98.0,1,12,3,397,397,59.9,2,7,178,100.0,100.0,95.8,12,3,194,194
Connor McGovern,41714,G,DAL,13,0,9,73.8,6,11,374,100.0,100.0,97.5,0,18,1,394,394,66.0,4,9,160,100.0,100.0,95.3,14,1,169,169
Ethan Pocic,11813,C,CLV,11,0,8,69.5,0,7,359,100.0,100.0,98.7,0,8,1,387,387,66.2,0,5,169,100.0,100.0,97.9,6,1,182,182
Evan Brown,38709,G,DET,11,2,11,45.8,3,15,359,100.0,100.0,97.2,3,19,1,386,386,39.1,2,14,180,100.0,100.0,95.6,16,0,197,197
Nate Davis,46808,G,TEN,12,0,31,66.8,1,10,360,100.0,100.0,97.6,1,14,3,385,385,44.3,1,9,145,100.0,100.0,95.2,12,2,155,155
D.J. Humphries,9457,T,ARZ,8,0,1,80.5,1,14,358,100.0,100.0,97.9,2,15,0,382,382,77.4,0,9,142,100.0,100.0,96.8,9,0,153,153
Matt Pryor,46647,T,IND,10,0,14,39.1,5,20,358,100.0,100.0,94.8,2,31,6,379,379,17.9,5,16,185,100.0,100.0,91.1,27,6,196,196
Trai Turner,8727,G,WAS,11,0,32,63.3,5,11,353,100.0,100.0,97.2,0,18,2,375,375,55.3,5,8,161,100.0,100.0,96.0,13,0,170,170
Coleman Shelton,39316,C,LA,11,0,26,71.7,1,6,361,100.0,100.0,98.5,1,9,2,372,372,70.9,1,4,159,100.0,100.0,97.2,7,2,163,163
Ben Jones,7099,C,TEN,12,0,31,68.4,2,7,346,100.0,100.0,98.4,2,10,1,371,371,76.7,1,2,153,100.0,100.0,98.4,4,1,164,164
Erik McCoy,37347,C,NO,11,0,20,62.0,2,7,349,100.0,100.0,98.4,1,10,1,367,367,54.4,2,5,185,100.0,100.0,97.6,8,1,194,194
Bernhard Raimann,77948,T,IND,11,1,14,67.2,4,12,334,100.0,100.0,95.5,4,23,7,355,355,57.4,3,9,183,100.0,100.0,92.9,19,7,193,193
Gabe Jackson,8716,G,SEA,13,0,29,52.0,6,19,334,100.0,100.0,95.7,0,27,2,353,353,38.7,2,17,150,100.0,100.0,92.3,21,2,160,160
Josh Jones,26634,T,ARZ,9,2,1,77.5,3,15,323,100.0,100.0,96.6,4,20,2,347,347,73.0,1,8,128,100.0,100.0,95.7,10,1,136,136
Cornelius Lucas,9025,T,WAS,12,0,32,62.3,8,22,324,100.0,100.0,94.1,0,34,4,343,343,48.8,7,17,141,100.0,100.0,90.1,26,2,152,152
Hjalte Froholdt,44959,C,CLV,10,2,8,49.0,3,8,318,100.0,99.7,96.1,2,18,7,342,343,45.9,0,4,153,100.0,99.4,94.1,11,7,167,168
Liam Eichenberg,41851,G,MIA,8,1,17,43.2,4,13,314,100.0,100.0,96.7,2,19,2,333,333,21.6,2,9,103,100.0,100.0,92.7,13,2,108,108
Andrus Peat,9446,G,NO,11,0,20,40.3,3,9,308,100.0,100.0,97.1,1,15,3,327,327,36.4,2,5,153,100.0,100.0,96.4,9,2,165,165
Spencer Burford,81920,G,SF,14,0,28,62.6,4,7,308,100.0,100.0,97.9,1,12,1,325,325,50.9,4,6,143,100.0,100.0,96.5,10,0,156,156
George Fant,11282,T,NYJ,7,0,22,45.8,6,13,309,100.0,100.0,95.6,2,23,4,321,321,58.5,3,8,153,100.0,100.0,94.4,14,3,159,159
Phil Haynes,29244,G,SEA,13,0,29,59.3,3,10,294,100.0,100.0,96.4,1,17,4,317,317,57.8,1,7,144,100.0,100.0,94.4,12,4,155,155
Lloyd Cushenberry III,41924,C,DEN,8,1,10,68.8,3,5,294,100.0,100.0,98.3,1,9,1,316,316,65.7,2,1,125,100.0,100.0,98.0,4,1,139,139
Luke Goedeke,77548,G,TB,7,0,30,34.5,3,17,295,100.0,100.0,95.9,1,22,2,313,313,18.0,3,13,130,100.0,100.0,92.3,18,2,140,140
Will Fries,41530,G,IND,8,0,14,45.1,1,16,296,100.0,100.0,96.8,0,18,1,308,308,44.8,1,10,157,100.0,100.0,96.5,11,0,163,163
Teven Jenkins,41534,G,CHI,12,0,6,66.2,0,9,280,100.0,100.0,97.7,1,11,2,300,300,36.1,0,8,100,100.0,100.0,94.0,10,2,110,110
Calvin Anderson,46247,T,DEN,9,0,10,66.1,3,17,272,100.0,100.0,95.6,0,22,2,289,289,56.0,2,13,132,100.0,100.0,92.8,17,2,145,145
Samuel Cosmi,60114,T,WAS,9,0,32,71.3,2,9,269,100.0,100.0,96.1,0,16,5,288,288,57.7,1,7,114,100.0,100.0,92.1,13,5,121,121
Greg Little,46254,T,MIA,9,0,17,25.3,6,18,269,100.0,100.0,94.1,1,28,4,286,286,21.6,4,13,86,100.0,100.0,86.6,20,3,91,91
Elijah Wilkinson,46238,G,ATL,9,0,2,70.7,1,8,262,100.0,100.0,97.5,1,11,2,281,281,55.6,1,4,66,100.0,100.0,93.2,7,2,70,70
