player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Jadeveon Clowney,8636,ED,CLV,11,5,1.7,0,0,8,60.7,75.9,61.3,71.3,73.1,73.1,9.1,2,2,161,162,6.8,11,15
Khalil Mack,8640,ED,LAC,14,14,1.8,2,0,27,87.5,73.7,70.4,69.3,63.3,48.2,17.9,7,2,293,297,4.1,12,18
Anthony Barr,8644,LB,DAL,11,1,4.4,0,0,9,57.9,56.9,51.4,65.3,55.5,57.5,10.0,2,2,185,191,4.9,9,17
Aaron Donald,8648,DI,LA,11,10,1.8,0,0,26,61.4,90.5,62.4,90.7,75.6,53.9,6.7,3,2,210,219,12.4,26,32
Kyle Fuller,8649,CB,BLT,1,0,14.0,0,0,3,61.0,55.3,79.1,59.1,30.0,53.1,50.0,1,1,17,18,0.0,0,1
C.J. Mosley,8652,LB,NYJ,14,24,4.7,0,0,22,65.0,68.6,19.4,62.5,73.4,68.8,7.1,5,4,354,368,6.5,23,41
Jimmie Ward,8665,S,SF,9,3,2.5,1,1,28,64.1,70.5,82.2,56.7,91.8,54.7,0.0,0,1,81,84,3.7,3,6
Bradley Roby,8666,CB,NO,10,2,4.8,0,0,20,48.9,44.9,45.7,71.2,30.4,30.1,40.0,4,3,173,178,0.6,1,4
Demarcus Lawrence,8669,ED,DAL,14,6,2.2,0,1,9,72.7,78.1,78.3,71.7,70.8,43.4,8.5,4,1,223,227,12.6,28,37
Kyle Van Noy,8675,ED,LAC,14,3,3.7,0,0,27,62.0,55.6,61.0,50.9,60.7,63.5,14.8,4,2,254,260,5.5,14,20
Lamarcus Joyner,8676,S,NYJ,13,9,11.0,0,0,22,55.0,58.4,64.3,82.5,63.2,52.6,20.0,6,3,330,342,1.8,6,15
Jeremiah Attaochu,8685,ED,LAC,3,0,1.5,0,0,27,,64.9,75.6,62.7,62.2,72.8,0.0,0,0,16,16,6.3,1,2
Christian Kirksey,8706,LB,HST,14,20,4.0,0,0,13,53.0,58.3,87.7,83.6,57.2,68.0,14.1,10,0,438,446,5.3,23,41
Justin Ellis,8742,DI,NYG,14,7,2.3,0,0,21,57.2,30.4,85.4,47.9,29.8,40.1,17.6,3,0,148,156,4.1,6,7
DaQuan Jones,8747,DI,BUF,14,7,1.8,1,0,4,,71.5,61.2,73.0,63.1,42.8,11.8,4,2,189,193,8.5,16,23
Dontae Johnson,8764,CB,SF,1,0,,0,0,28,68.1,59.6,71.5,53.8,51.5,71.7,,0,0,8,8,0.0,0,0
Kevin Pierre-Louis,8767,LB,HST,2,1,6.5,0,0,13,68.5,45.8,70.7,68.0,29.5,26.3,40.0,2,1,21,21,0.0,0,2
Brent Urban,8769,DI,BLT,13,5,3.0,0,0,3,60.3,55.3,83.6,55.1,55.0,40.4,15.4,2,0,97,97,5.2,5,6
Devon Kennard,8809,ED,BLT,7,1,0.5,0,0,3,48.3,59.3,81.6,54.1,68.8,48.1,0.0,0,0,47,52,4.3,2,2
T.J. Carrie,8853,CB,CAR,1,0,3.0,0,0,5,32.1,33.4,77.2,49.0,60.0,79.0,0.0,0,0,1,1,0.0,0,1
Shelby Harris,8869,DI,SEA,12,7,2.5,0,0,29,58.0,70.9,85.3,64.5,69.6,36.9,13.3,4,0,178,183,8.4,15,19
Terrance Mitchell,8888,CB,TEN,8,1,7.3,0,0,31,62.1,61.2,84.9,,48.4,77.1,20.0,1,2,85,90,1.2,1,3
Denico Autry,8982,ED,TEN,10,3,2.3,1,0,31,61.5,80.1,59.5,76.1,73.6,43.6,15.4,2,2,98,103,6.1,6,8
Shaquil Barrett,9000,ED,TB,8,8,1.7,0,0,30,40.0,68.3,69.5,65.1,77.5,52.2,7.4,2,1,131,136,10.7,14,17
Christian Jones,9020,ED,SEA,2,1,1.0,0,0,29,61.4,64.6,74.5,40.5,74.7,34.9,0.0,0,0,12,12,8.3,1,1
Kerry Hyder,9045,DI,SF,14,7,2.6,0,0,28,62.6,61.3,85.6,58.1,58.5,52.5,6.3,1,0,106,107,3.8,4,8
Adrian Phillips,9177,S,NE,14,10,3.6,0,0,19,73.9,74.4,84.6,58.6,68.9,85.2,3.8,1,0,202,205,4.5,9,15
Daniel Sorensen,9253,S,NO,2,0,,0,0,20,70.9,57.9,86.0,,60.0,70.6,,0,0,1,2,0.0,0,0
Joe Thomas,9272,LB,CHI,11,9,5.3,0,0,6,55.3,64.4,80.8,77.6,65.0,39.3,30.4,7,0,118,121,1.7,2,7
Keith Smith,9302,FB,ATL,1,0,,0,0,2,,59.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
Mike Pennel,9316,DI,CHI,14,5,2.2,0,0,6,68.1,48.3,62.0,59.1,37.1,56.3,8.3,2,1,145,147,9.7,14,17
K'Waun Williams,9332,CB,DEN,11,4,8.0,0,0,10,72.7,72.5,48.5,65.8,68.8,48.0,7.7,1,3,124,136,0.8,1,8
Dante Fowler Jr.,9436,ED,DAL,13,2,2.9,0,0,9,83.2,60.1,0.0,70.1,47.0,49.5,15.8,3,5,91,93,7.7,7,14
Leonard Williams,9439,DI,NYG,10,6,2.3,0,1,21,63.9,82.1,74.2,73.3,76.8,54.9,6.3,2,1,213,223,7.5,16,24
Arik Armstead,9450,DI,SF,6,2,3.2,0,0,28,,56.4,83.7,59.2,51.2,72.4,0.0,0,0,65,67,3.1,2,5
Marcus Peters,9451,CB,BLT,13,4,3.9,1,0,3,69.5,67.7,34.4,78.3,57.0,52.2,31.6,6,6,228,231,2.2,5,9
Bud Dupree,9455,ED,TEN,10,4,-0.5,0,0,31,47.1,57.6,51.6,59.5,61.9,51.1,23.1,3,2,119,125,5.0,6,6
Shaq Thompson,9458,LB,CAR,14,17,4.7,0,0,5,59.6,71.0,87.4,48.6,83.8,58.8,10.7,8,0,352,358,8.0,28,50
Landon Collins,9466,S,NYG,2,0,1.0,0,0,21,65.9,58.0,76.8,51.7,43.8,76.7,0.0,0,0,9,9,22.2,2,2
Mario Edwards Jr.,9468,ED,TEN,11,3,0.5,1,0,31,51.1,56.4,27.6,55.2,73.5,78.2,0.0,0,4,86,93,9.3,8,8
Preston Smith,9471,ED,GB,14,9,3.5,0,0,12,56.0,64.3,76.3,61.2,64.4,41.2,19.6,9,1,314,323,5.4,17,28
Eric Kendricks,9478,LB,MIN,14,28,3.3,1,0,18,44.7,60.8,42.8,59.5,83.9,67.9,7.0,5,3,343,349,6.1,21,38
Eric Rowe,9480,S,MIA,10,3,4.6,0,0,17,48.3,54.4,81.4,63.2,70.3,62.5,14.3,2,0,126,129,1.6,2,9
Denzel Perryman,9481,LB,LV,11,10,3.5,0,0,23,58.3,71.7,82.3,66.1,78.8,52.5,14.3,9,0,213,213,11.3,24,44
Ronald Darby,9483,CB,DEN,5,1,8.8,0,1,10,66.3,71.1,82.5,60.0,86.5,54.9,14.3,1,1,102,107,2.0,2,5
Jordan Phillips,9485,DI,BUF,10,5,1.4,0,0,4,58.4,52.1,23.9,60.4,52.3,26.8,17.6,3,3,93,94,7.5,7,9
Markus Golden,9491,ED,ARZ,14,12,1.8,0,0,1,70.0,67.8,76.1,63.4,64.9,65.1,6.5,2,1,200,203,6.0,12,17
Randy Gregory,9493,ED,DEN,5,2,3.4,0,0,10,89.6,84.6,82.8,78.7,61.9,67.3,0.0,0,1,54,56,5.6,3,5
Frank Clark,9496,ED,KC,12,3,2.1,1,0,16,78.6,64.7,41.9,63.5,58.1,29.8,16.0,4,4,181,188,7.7,14,18
P.J. Williams,9511,S,NO,7,4,12.0,0,0,20,63.4,64.4,84.0,77.3,58.1,76.6,10.0,1,0,93,97,1.1,1,5
Jordan Hicks,9517,LB,MIN,14,15,4.1,0,0,18,51.0,65.3,84.0,71.2,79.3,74.2,6.0,4,0,287,291,9.4,27,48
Danielle Hunter,9521,ED,MIN,14,9,2.6,1,0,18,87.4,83.4,83.0,73.3,72.9,55.6,12.5,5,2,261,266,7.7,20,26
Carl Davis,9523,DI,NE,13,3,0.8,0,0,19,,44.7,21.6,65.5,42.1,27.7,22.2,2,2,90,91,3.3,3,4
Henry Anderson,9526,ED,CAR,8,3,1.6,0,0,5,60.0,66.6,84.3,55.3,69.7,76.4,0.0,0,0,77,78,7.8,6,9
Steven Nelson,9531,CB,HST,13,8,7.8,0,0,13,70.2,65.4,89.1,91.1,39.8,44.5,31.0,9,1,400,408,0.8,3,12
Angelo Blackson,9533,DI,CHI,14,5,1.6,0,0,6,66.1,33.7,66.4,52.4,29.6,27.4,22.7,5,1,159,161,6.9,11,12
Trey Flowers,9534,ED,MIA,3,1,,0,0,17,60.0,78.0,79.5,72.4,69.1,25.0,50.0,1,0,18,18,0.0,0,0
Za'Darius Smith,9555,ED,MIN,14,5,1.6,0,1,18,51.0,83.5,28.7,84.6,74.6,64.7,6.9,2,5,211,214,7.1,15,22
Kwon Alexander,9557,LB,NYJ,14,3,3.3,0,0,22,54.5,62.3,78.9,73.8,67.5,59.1,11.5,3,0,220,228,5.5,12,20
Damien Wilson,9560,LB,CAR,9,7,4.8,0,0,5,56.5,55.7,79.4,71.6,54.0,65.4,13.0,3,1,125,127,4.8,6,13
Grady Jarrett,9570,DI,ATL,14,13,3.3,1,0,2,63.2,73.0,67.5,75.5,62.6,44.8,9.3,4,3,301,310,5.3,16,26
Adrian Amos,9575,S,GB,14,10,8.5,0,0,12,52.6,55.2,58.3,61.1,61.6,61.3,12.8,6,3,368,379,2.7,10,31
Bobby McCain,9578,S,WAS,14,9,9.0,0,0,32,69.2,62.0,87.3,53.1,38.5,57.9,25.7,9,1,304,312,1.6,5,17
Tyeler Davison,9587,DI,LAC,3,0,1.0,0,0,27,,33.9,75.2,53.0,37.1,67.3,0.0,0,0,13,13,7.7,1,1
David Mayo,9602,LB,WAS,6,1,15.0,0,0,32,55.4,57.9,75.0,,61.0,78.8,0.0,0,0,26,27,3.8,1,2
Quandre Diggs,9633,S,SEA,14,8,7.2,0,0,29,62.2,64.4,65.4,60.4,68.4,63.5,15.0,6,2,426,434,1.4,6,26
Christian Ringo,9643,DI,NO,2,0,,0,0,20,,30.0,76.6,65.4,28.1,22.7,100.0,1,0,18,18,0.0,0,0
Christian Covington,9649,DI,LAC,4,5,4.2,0,0,27,62.3,34.7,80.9,56.6,30.0,29.6,21.4,3,0,69,71,4.3,3,6
Rakeem Nunez-Roches,9650,DI,TB,14,7,2.1,0,0,30,63.0,57.0,54.9,55.4,58.3,60.5,7.1,2,3,211,215,6.2,13,19
Neville Hewitt,9836,LB,HST,3,0,-1.0,0,0,13,49.0,67.3,73.7,,79.0,78.3,0.0,0,0,15,15,13.3,2,2
Troy Hill,9881,CB,LA,9,9,4.8,0,0,26,66.4,70.6,84.1,70.6,77.6,69.2,8.0,2,1,193,198,3.6,7,14
DeShawn Williams,9891,DI,DEN,14,8,2.6,0,0,10,69.3,54.2,85.9,59.0,47.1,56.7,11.1,3,0,195,206,6.7,13,16
Justin Coleman,9892,CB,SEA,1,1,5.0,0,0,29,54.3,57.2,75.7,,69.5,37.7,0.0,0,0,11,11,9.1,1,1
Dean Marlowe,9966,S,BUF,6,1,7.0,0,0,4,48.0,43.5,0.0,58.0,53.9,49.9,33.3,1,1,62,65,0.0,0,1
Alex Singleton,9994,LB,DEN,12,19,3.2,0,0,10,73.8,80.6,24.5,68.9,83.8,67.7,10.4,7,2,213,231,12.7,27,41
Bryce Callahan,10000,CB,LAC,13,5,5.9,0,0,27,67.9,66.5,83.3,61.7,55.2,48.7,25.0,4,2,152,153,2.6,4,7
T.Y. McGill,10156,DI,SF,6,2,0.8,0,0,28,59.5,58.5,27.5,57.3,66.0,44.7,0.0,0,1,35,35,11.4,4,4
Efe Obada,10235,ED,WAS,14,6,2.5,0,0,32,61.1,56.1,70.2,60.2,51.4,28.7,26.3,5,1,134,137,5.2,7,8
Erik Harris,10346,S,ATL,3,0,1.0,0,0,2,44.6,51.5,94.4,59.6,66.9,78.6,0.0,0,0,15,15,6.7,1,1
Joey Bosa,10637,ED,LAC,3,0,2.3,1,0,27,48.4,86.0,39.3,85.5,76.7,76.0,0.0,0,1,36,36,8.3,3,4
Jalen Ramsey,10639,CB,LA,14,11,5.6,1,2,26,73.1,81.9,64.4,90.8,91.8,69.3,10.7,3,4,335,348,2.4,8,14
DeForest Buckner,10641,DI,IND,14,16,2.1,0,0,14,69.9,77.0,56.5,72.3,69.9,71.3,0.0,0,3,283,293,9.2,26,33
Leonard Floyd,10643,ED,LA,14,16,2.4,2,0,26,54.2,66.4,69.6,65.3,66.6,68.8,8.1,3,2,294,305,3.7,11,18
Eli Apple,10644,CB,CIN,13,5,4.8,1,0,7,51.1,53.3,60.6,64.3,63.9,43.1,18.8,3,3,269,276,1.9,5,8
Sheldon Rankins,10646,DI,NYJ,12,6,2.7,0,0,22,63.9,73.4,86.1,70.2,64.4,49.9,9.4,3,0,184,189,8.2,15,23
Keanu Neal,10651,S,TB,10,11,5.0,1,0,30,60.2,55.3,0.0,69.4,54.0,48.8,13.6,6,5,217,221,6.5,14,27
Shaq Lawson,10653,ED,BUF,13,3,1.9,0,0,4,65.3,60.5,42.1,66.7,53.8,59.6,5.3,1,3,145,150,6.2,9,15
William Jackson III,10658,CB,WAS,4,1,7.3,0,0,32,48.9,49.6,9.2,84.3,52.3,61.0,20.0,1,4,72,75,1.4,1,3
Artie Burns,10659,CB,SEA,1,0,,0,0,29,64.4,69.5,73.8,,67.9,,,0,0,11,11,0.0,0,0
Kenny Clark,10661,DI,GB,14,11,2.7,0,0,12,64.0,61.0,54.5,70.6,51.5,49.9,4.9,2,3,292,300,4.5,13,28
Vernon Butler,10664,DI,NYG,1,2,4.5,0,0,21,,47.7,73.4,57.5,50.5,70.8,0.0,0,0,7,9,14.3,1,2
Emmanuel Ogbah,10666,ED,MIA,9,4,2.3,0,0,17,60.0,52.1,50.8,54.5,54.9,65.3,0.0,0,2,102,102,4.9,5,8
Jaylon Smith,10668,LB,NYG,11,14,4.8,0,0,21,48.8,52.5,84.4,62.9,56.3,77.5,5.7,3,0,262,275,7.3,19,36
Myles Jack,10670,LB,PIT,12,22,4.1,1,0,25,54.5,53.7,54.3,63.9,53.7,75.6,6.3,4,2,279,284,6.1,17,38
Chris Jones,10671,DI,KC,14,4,2.3,1,1,16,63.9,91.2,58.3,91.4,75.5,58.9,4.8,1,4,240,249,4.2,10,16
Xavien Howard,10672,CB,MIA,13,1,9.5,1,0,17,54.1,56.5,40.3,55.5,79.2,39.3,16.7,1,7,266,275,0.0,0,4
Reggie Ragland,10675,LB,CLV,1,0,,0,0,8,60.0,64.5,66.1,,60.0,,,0,0,1,1,0.0,0,0
Austin Johnson,10677,DI,LAC,8,1,2.7,0,0,27,60.0,55.9,62.0,62.0,52.4,32.1,15.4,4,1,123,125,11.4,14,21
Jihad Ward,10678,ED,NYG,14,4,2.3,0,0,21,39.3,41.7,48.9,48.8,51.4,55.6,10.7,3,3,221,230,7.2,16,21
A'Shawn Robinson,10680,DI,LA,10,9,2.7,0,0,26,60.8,64.4,85.3,52.3,68.7,54.8,7.9,3,0,171,177,10.5,18,26
Jarran Reed,10683,DI,GB,14,10,3.2,1,0,12,63.1,57.5,74.0,59.8,53.8,53.1,4.7,2,1,255,263,7.8,20,31
Deion Jones,10686,LB,CLV,7,3,3.6,0,0,8,54.5,46.7,82.1,73.6,33.3,52.8,18.8,3,0,102,102,4.9,5,10
Vonn Bell,10695,S,CIN,14,8,8.0,0,0,7,63.2,63.5,85.8,67.7,58.9,53.3,17.6,6,0,336,345,2.1,7,20
James Bradberry,10696,CB,PHI,14,1,6.3,0,0,24,80.4,74.7,88.0,,39.6,36.1,35.7,5,2,317,323,1.3,4,8
Adam Gotsis,10697,DI,JAX,12,7,0.8,0,0,15,56.8,63.1,83.8,67.4,57.8,43.0,13.3,2,0,114,119,4.4,5,6
Kevin Byard,10698,S,TEN,14,10,11.4,0,0,31,74.6,74.2,61.0,64.2,73.7,89.5,9.7,3,1,271,285,1.8,5,18
Carl Nassib,10699,ED,TB,13,3,2.3,0,0,30,60.2,67.7,63.4,64.5,67.2,55.4,10.5,2,1,121,121,9.9,12,14
Maliek Collins,10701,DI,HST,12,5,1.1,1,0,13,63.8,65.1,28.3,74.5,56.0,44.8,9.7,3,4,201,204,9.0,18,23
Yannick Ngakoue,10703,ED,IND,14,2,1.9,0,0,14,57.3,49.6,84.1,55.6,42.2,39.5,25.0,4,1,267,276,3.0,8,10
Jonathan Bullard,10706,DI,MIN,11,5,1.8,0,0,18,62.7,58.0,41.8,50.4,65.3,76.7,0.0,0,2,140,143,8.6,12,16
Daryl Worley,10711,CB,BLT,1,0,,0,0,3,64.8,64.3,70.5,60.0,60.0,,,0,0,1,1,0.0,0,0
Kendall Fuller,10718,CB,WAS,14,4,5.1,0,0,32,68.1,70.1,88.6,52.8,72.8,82.9,5.9,1,3,324,332,2.2,7,12
Nick Vigil,10721,LB,ARZ,3,1,7.0,0,0,1,28.8,28.3,76.6,55.0,39.0,53.9,20.0,1,0,30,33,6.7,2,3
Javon Hargrave,10723,DI,PHI,14,11,3.3,0,0,24,60.4,76.8,59.7,90.0,51.7,56.5,3.0,1,3,201,204,6.0,12,21
Justin Simmons,10732,S,DEN,9,8,13.2,0,0,10,81.9,74.5,48.1,55.2,51.6,52.4,32.0,8,2,223,240,0.9,2,9
Joe Schobert,10733,LB,TEN,6,3,2.2,0,1,31,48.3,61.5,80.0,64.9,75.9,58.7,0.0,0,0,48,53,6.3,3,6
