player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
J.T. Gray,51495,S,NO,5,0,20,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,10.5,2,19,1,50.0,0,0,0,0,100.0,2,1,50.0,1,0,0,1,0,0
Harrison Smith,7641,S,MIN,4,0,18,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.7,1,135,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Nick Cross,97514,S,IND,2,0,14,0,1,0,0,1,1,100.0,1,1,50.0,0,0,0,1,1.5,1,65,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Sauce Gardner,100903,CB,NYJ,5,0,22,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0.6,1,172,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Nate Hobbs,55948,CB,LV,5,0,23,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.1,2,176,1,50.0,0,0,0,0,100.0,2,1,50.0,1,1,0,1,1,0
Logan Ryan,7864,S,TB,4,0,30,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.9,1,108,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Anthony Walker,11916,LB,CLV,3,0,8,0,7,0,0,4,0,44.4,4,4,50.0,0,1,1,0,12.2,9,74,7,38.9,0,0,3,0,55.6,5,3,30.0,0,0,0,0,1,1
Damien Wilson,9560,LB,CAR,5,0,5,0,1,0,0,1,0,60.0,3,1,16.7,0,0,0,0,15.9,7,44,3,35.7,0,0,0,0,40.0,2,1,50.0,1,1,0,2,2,0
Benjamin St-Juste,56061,CB,WAS,6,0,32,1,1,0,1,0,0,66.7,2,1,25.0,0,0,0,0,1.5,3,204,2,33.3,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0,0
Tracy Walker,51266,S,DET,3,0,11,0,1,0,0,0,0,60.0,3,1,33.3,1,1,0,0,5.4,5,93,2,30.0,0,0,1,0,40.0,2,1,25.0,0,0,0,1,1,0
Coby Bryant,55088,CB,SEA,5,0,29,1,0,0,1,0,0,60.0,3,2,50.0,1,1,0,0,5.1,5,98,2,30.0,0,0,0,0,40.0,2,0,0.0,0,0,0,1,1,0
K'Waun Williams,9332,CB,DEN,5,0,10,0,1,0,0,0,0,60.0,3,1,33.3,1,1,0,0,3.3,5,150,2,30.0,0,0,1,0,40.0,2,1,25.0,0,0,0,1,1,0
Rashad Fenton,49329,CB,KC,5,0,16,0,3,0,0,0,0,0.0,0,0,,0,0,0,1,2.4,5,207,3,30.0,0,0,3,1,100.0,5,3,30.0,0,0,0,0,0,0
Tremaine Edmunds,50905,LB,BUF,4,0,4,1,0,0,1,0,0,80.0,4,2,37.5,1,1,0,0,3.7,5,134,2,30.0,0,0,0,0,20.0,1,0,0.0,0,0,0,1,1,0
Jevon Holland,83873,S,MIA,5,0,17,0,1,0,0,0,0,11.1,1,0,0.0,0,0,0,0,4.6,9,195,3,27.8,0,0,1,0,88.9,8,3,31.3,2,2,0,2,2,0
Josey Jewell,50720,LB,DEN,3,0,10,1,2,0,0,0,0,25.0,3,1,33.3,1,1,0,0,14.6,13,89,5,26.9,0,1,1,0,75.0,9,3,22.2,1,1,0,2,2,0
T.J. Edwards,30737,LB,PHI,5,0,24,2,4,0,1,2,0,56.3,9,4,27.8,1,1,0,0,8.0,16,201,7,25.0,0,1,2,0,43.8,7,3,21.4,0,0,0,1,1,0
John Johnson III,11847,S,CLV,5,0,8,0,0,0,0,0,0,100.0,4,1,25.0,1,1,0,0,2.3,4,172,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Adrian Amos,9575,S,GB,5,0,12,2,0,0,2,0,0,50.0,2,2,50.0,0,0,0,0,3.0,4,133,2,25.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Trevon Moehrig,77847,S,LV,3,0,23,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,2.2,2,89,1,25.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Ronnie Harrison,49206,S,CLV,4,0,8,0,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,8.9,4,45,1,25.0,0,0,0,0,75.0,3,1,33.3,1,0,0,1,0,0
Kevin Pierre-Louis,8767,LB,HST,2,0,13,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,10.5,2,19,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Jalen Thompson,49116,S,ARZ,5,0,1,1,0,0,1,0,0,100.0,2,1,25.0,0,0,0,0,1.1,2,187,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Nik Needham,50356,CB,MIA,5,0,17,0,2,0,0,2,0,100.0,4,2,25.0,0,0,0,0,2.4,4,168,2,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Byron Murphy Jr.,44027,CB,ARZ,5,0,1,0,1,0,0,0,0,16.7,1,0,0.0,0,0,0,0,3.2,6,187,2,25.0,0,0,1,0,83.3,5,2,30.0,1,0,0,1,0,0
Andrew Adams,11240,S,TEN,2,0,31,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,4.3,2,46,1,25.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Siran Neal,27130,CB,BUF,3,0,4,1,0,0,1,0,0,50.0,1,1,50.0,0,0,0,0,7.7,2,26,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Josiah Scott,55634,CB,PHI,3,0,24,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,2.7,2,75,1,25.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Christian Jones,9020,ED,SEA,1,0,29,0,1,0,0,1,1,100.0,2,1,25.0,0,0,0,1,40.0,2,5,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Josh Jones,11816,S,SEA,5,0,29,1,1,0,0,0,0,0.0,0,0,,0,0,0,0,3.1,4,130,2,25.0,0,1,1,0,100.0,4,2,25.0,0,0,0,0,0,0
Chandon Sullivan,49349,CB,MIN,5,0,18,0,2,0,0,2,0,75.0,3,2,33.3,0,0,0,0,2.5,4,159,2,25.0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,0,0
Desmond King II,11906,CB,HST,5,0,13,1,1,0,1,0,0,25.0,1,1,50.0,0,0,0,0,2.7,4,148,2,25.0,0,0,1,0,75.0,3,1,16.7,0,0,0,0,0,0
L'Jarius Sneed,40588,CB,KC,5,0,16,1,3,0,1,0,0,52.4,11,4,31.8,3,3,0,0,9.7,21,217,7,23.8,0,0,3,0,47.6,10,3,15.0,0,0,0,3,3,0
Derwin James,51368,S,LAC,5,0,27,1,3,0,0,2,0,30.8,4,2,25.0,0,0,0,0,6.7,13,194,5,23.1,0,1,1,0,69.2,9,3,22.2,1,1,0,1,1,0
Devin Bush,27375,LB,PIT,5,0,25,1,4,0,0,2,0,45.5,5,2,20.0,0,0,0,0,8.8,11,125,5,22.7,0,1,2,0,54.5,6,3,25.0,0,0,0,0,0,0
Jeremy Chinn,43179,S,CAR,4,0,5,0,1,0,0,0,0,57.1,4,1,25.0,1,1,0,0,5.6,7,124,2,21.4,0,0,1,0,42.9,3,1,16.7,0,0,0,1,1,0
Troy Andersen,57317,LB,ATL,4,0,2,1,2,0,0,2,0,42.9,3,2,33.3,0,0,0,0,17.9,7,39,3,21.4,0,1,0,0,57.1,4,1,12.5,0,0,0,0,0,0
Tyrel Dodson,51045,LB,BUF,3,0,4,0,1,0,0,1,0,50.0,3,2,50.0,1,1,0,0,14.3,7,49,2,21.4,0,0,0,0,50.0,3,0,0.0,0,0,0,1,1,0
Donovan Wilson,49408,S,DAL,5,0,9,2,1,0,2,1,1,75.0,9,4,27.8,1,1,0,1,5.9,12,205,4,20.8,0,0,0,0,25.0,3,0,0.0,0,0,0,1,1,0
Xavier Woods,11946,S,CAR,4,0,5,1,1,0,0,0,0,60.0,6,1,16.7,1,0,0,0,6.6,10,151,3,20.0,0,1,1,0,40.0,4,2,25.0,0,0,0,1,0,0
Bryan Cook,55940,S,KC,5,0,16,1,1,0,0,0,0,40.0,2,0,0.0,0,0,0,1,6.3,5,79,2,20.0,0,1,1,1,60.0,3,2,33.3,0,0,0,0,0,0
Lamarcus Joyner,8676,S,NYJ,5,0,22,2,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,2.9,5,175,2,20.0,0,1,0,0,50.0,2,1,25.0,0,0,0,0,0,0
Jalen Pitre,57737,S,HST,5,0,13,0,0,0,0,0,0,60.0,3,1,33.3,1,1,0,0,2.5,5,203,1,20.0,0,0,0,0,40.0,2,0,0.0,0,0,0,1,1,0
Devin Lloyd,58238,LB,JAX,5,0,15,0,3,0,0,1,0,63.6,7,2,21.4,1,0,0,0,7.3,13,177,4,19.2,0,0,1,0,36.4,4,1,12.5,0,0,0,1,0,0
Jaycee Horn,83375,CB,CAR,5,0,5,1,2,0,0,0,0,50.0,4,0,0.0,0,0,0,0,4.7,8,171,3,18.8,0,1,2,0,50.0,4,3,37.5,0,0,0,0,0,0
Jalen Ramsey,10639,CB,LA,5,0,26,0,2,0,0,1,0,63.6,7,1,7.1,0,0,0,0,6.1,11,179,3,18.2,0,0,1,0,36.4,4,2,37.5,1,1,0,1,1,0
Jaquan Brisker,101665,S,CHI,6,0,6,0,0,0,0,0,0,54.5,6,1,16.7,1,1,0,0,5.9,11,187,2,18.2,0,0,0,0,45.5,5,1,20.0,1,1,0,2,2,0
Adrian Phillips,9177,S,NE,5,0,19,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.2,3,136,1,16.7,0,1,0,0,100.0,3,1,16.7,0,0,0,0,0,0
Marcus Williams,11797,S,BLT,5,0,3,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,1.4,3,213,1,16.7,0,0,1,0,100.0,3,1,16.7,0,0,0,0,0,0
Akeem Davis-Gaither,34788,LB,CIN,5,0,7,0,5,0,0,1,0,33.3,5,1,10.0,0,0,0,0,22.7,15,66,5,16.7,0,0,4,0,66.7,10,4,20.0,0,0,0,0,0,0
Jordan Whitehead,49196,S,NYJ,5,0,22,0,1,0,0,1,0,66.7,2,1,25.0,0,0,0,0,1.7,3,172,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Jaylon Smith,10668,LB,NYG,2,0,21,0,1,0,0,0,0,33.3,1,0,0.0,0,0,0,0,7.9,3,38,1,16.7,0,0,1,0,66.7,2,1,25.0,0,0,0,0,0,0
Carlton Davis,49335,CB,TB,5,0,30,1,0,0,1,0,0,100.0,3,1,16.7,0,0,0,0,1.6,3,188,1,16.7,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Darious Williams,55724,CB,JAX,5,0,15,0,1,0,0,0,0,33.3,1,0,0.0,0,0,0,0,2.3,3,131,1,16.7,0,0,1,0,66.7,2,1,25.0,0,0,0,0,0,0
Jayron Kearse,10878,S,DAL,2,0,9,0,1,0,0,0,0,66.7,2,0,0.0,0,0,0,0,5.1,3,59,1,16.7,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0,0
DeShon Elliott,28854,S,DET,5,0,11,3,0,0,1,0,0,11.1,1,1,50.0,0,0,0,0,4.9,9,184,3,16.7,0,2,0,0,88.9,8,2,12.5,0,0,0,0,0,0
Mike Ford,50535,CB,ATL,5,0,2,1,0,0,1,0,0,100.0,3,1,16.7,0,0,0,0,7.5,3,40,1,16.7,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Duron Harmon,7872,S,LV,5,0,23,0,1,0,0,1,0,33.3,1,1,50.0,0,0,0,0,1.7,3,176,1,16.7,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Vonn Bell,10695,S,CIN,5,0,7,1,3,0,1,1,0,50.0,6,2,16.7,0,0,0,0,5.9,12,203,4,16.7,0,0,2,0,50.0,6,2,16.7,0,0,0,0,0,0
Minkah Fitzpatrick,51206,S,PIT,5,0,25,0,1,0,0,1,0,66.7,2,1,25.0,0,0,0,0,1.4,3,216,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Eli Apple,10644,CB,CIN,5,0,7,0,1,0,0,1,0,33.3,1,1,50.0,0,0,0,0,1.5,3,202,1,16.7,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Grant Delpit,60685,S,CLV,5,0,8,0,1,0,0,1,0,33.3,1,1,50.0,0,0,0,0,1.8,3,171,1,16.7,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Bradley Roby,8666,CB,NO,5,0,20,0,1,0,0,1,0,33.3,1,1,50.0,0,0,0,0,2.0,3,150,1,16.7,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Foyesade Oluokun,24904,LB,JAX,5,0,15,4,1,0,0,0,0,35.0,7,0,0.0,0,1,1,1,11.5,21,182,6,16.7,0,3,1,1,65.0,13,5,23.1,1,1,0,1,2,1
Arthur Maulet,12224,CB,PIT,5,0,25,0,3,0,0,2,1,40.0,6,2,16.7,0,0,0,1,13.0,15,115,4,16.7,0,0,1,0,60.0,9,2,16.7,1,1,0,1,1,0
Drue Tranquill,51276,LB,LAC,5,0,27,1,2,0,0,1,1,62.5,5,1,10.0,0,0,0,1,5.6,9,160,3,16.7,0,0,1,0,37.5,3,1,16.7,0,0,0,0,0,0
Bryce Callahan,10000,CB,LAC,5,0,27,1,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,2.0,3,148,1,16.7,0,1,0,0,66.7,2,1,25.0,0,0,0,0,0,0
Kendall Fuller,10718,CB,WAS,6,0,32,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,1.3,3,224,1,16.7,0,0,1,0,100.0,3,1,16.7,0,0,0,0,0,0
Bryce Huff,27128,ED,NYJ,2,0,22,3,4,0,3,3,0,95.5,21,6,14.3,0,0,0,0,100.0,22,22,7,15.9,0,0,1,0,4.5,1,1,50.0,0,0,0,0,0,0
David Long,29367,LB,TEN,5,0,31,1,5,0,1,1,0,43.8,7,2,14.3,0,0,1,0,9.4,19,203,6,15.8,0,0,3,0,56.3,9,3,16.7,0,0,0,0,0,1
Johnathan Abram,34646,S,LV,5,0,23,1,5,0,0,2,0,55.0,11,2,9.1,0,0,0,0,11.1,20,180,6,15.0,0,1,3,0,45.0,9,4,22.2,0,0,0,0,0,0
Eric Kendricks,9478,LB,MIN,5,0,18,0,3,0,0,1,0,33.3,3,1,16.7,0,0,0,0,5.6,10,178,3,15.0,0,0,1,0,66.7,6,1,8.3,0,0,0,0,0,0
Nick Bolton,81322,LB,KC,5,0,16,1,1,0,1,0,0,57.1,8,2,18.8,1,1,0,0,9.4,20,212,4,15.0,0,0,1,0,42.9,6,2,25.0,1,1,0,2,2,0
Devin White,43089,LB,TB,5,1,30,2,5,1,1,3,1,51.6,16,4,12.5,0,0,0,2,18.0,37,206,9,14.9,0,1,2,1,48.4,15,3,10.0,0,0,0,2,2,0
Demario Davis,7079,LB,NO,5,0,20,1,2,0,1,1,0,43.8,7,3,28.6,1,1,0,0,9.9,17,171,4,14.7,0,0,1,0,56.3,9,1,5.6,0,0,0,1,1,0
Mike Edwards,51282,S,TB,5,0,30,0,2,0,0,1,1,21.4,3,1,16.7,0,0,0,1,6.8,14,205,3,14.3,0,0,1,0,78.6,11,2,13.6,1,1,0,1,1,0
Julian Love,51081,S,NYG,5,0,21,0,2,0,0,2,0,50.0,6,2,16.7,0,0,0,0,9.3,14,150,3,14.3,0,0,0,0,50.0,6,1,16.7,1,2,1,1,2,1
Jacob Phillips,57942,LB,CLV,5,0,8,0,0,0,0,0,0,57.1,4,1,25.0,1,1,0,0,6.3,7,111,1,14.3,0,0,0,0,42.9,3,0,0.0,0,0,0,1,1,0
Rayshawn Jenkins,11868,S,JAX,5,0,15,1,1,0,1,0,0,33.3,2,1,25.0,0,0,0,0,3.8,7,182,2,14.3,0,0,1,0,66.7,4,1,12.5,0,0,0,0,0,0
Micah McFadden,81246,LB,NYG,5,0,21,0,2,0,0,1,0,42.9,3,1,16.7,0,0,0,0,16.3,7,43,2,14.3,0,0,1,0,57.1,4,1,12.5,0,0,0,0,0,0
Nick Bosa,42741,ED,SF,5,0,28,11,14,0,9,8,1,60.5,78,19,13.5,2,2,0,1,99.2,129,130,31,14.3,0,2,6,0,39.5,51,12,15.7,4,5,1,6,7,1
Myles Hartsfield,49159,S,CAR,5,0,5,0,2,0,0,0,0,33.3,2,0,0.0,0,0,0,0,5.0,7,140,2,14.3,0,0,2,0,66.7,4,2,25.0,0,0,0,0,0,0
Patrick Queen,57941,LB,BLT,5,0,3,4,1,0,2,0,0,48.3,14,3,14.3,1,1,0,0,14.3,32,223,7,14.1,0,2,1,0,51.7,15,4,16.7,1,1,0,2,2,0
Efe Obada,10235,ED,WAS,6,0,32,6,7,0,2,5,1,47.8,33,8,13.6,1,1,1,1,97.2,69,71,16,13.8,0,4,2,0,52.2,36,8,13.9,2,3,1,3,4,2
Deommodore Lenoir,55686,CB,SF,3,0,28,0,1,0,0,0,0,18.2,2,0,0.0,0,0,0,0,8.8,11,125,2,13.6,0,0,1,0,81.8,9,2,16.7,1,1,0,1,1,0
Brandon Jones,43049,S,MIA,5,0,17,0,2,0,0,1,0,33.3,7,1,7.1,0,0,0,0,13.7,22,161,4,13.6,0,0,1,0,66.7,14,3,17.9,2,2,0,2,2,0
Fred Warner,51222,LB,SF,5,0,28,1,2,0,1,1,0,80.0,8,2,12.5,0,0,0,0,5.7,11,193,3,13.6,0,0,0,0,20.0,2,0,0.0,0,0,0,0,0,0
E.J. Speed,94351,LB,IND,5,0,14,0,1,0,0,1,0,36.4,4,1,12.5,0,0,0,0,25.0,12,48,2,12.5,0,0,0,0,63.6,7,1,14.3,1,1,0,1,1,0
Deadrin Senat,48815,DI,TB,3,0,30,0,2,0,0,0,0,45.5,5,0,0.0,0,0,0,0,100.0,16,16,3,12.5,0,0,1,0,54.5,6,1,8.3,0,0,0,1,1,0
Juju Hughes,49545,S,DET,2,0,11,0,1,0,0,1,0,100.0,4,1,12.5,0,0,0,0,9.5,4,42,1,12.5,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Marlon Humphrey,11771,CB,BLT,5,0,3,1,0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,1.8,4,220,1,12.5,0,1,0,0,25.0,1,1,50.0,0,0,0,0,0,0
Bobby McCain,9578,S,WAS,6,0,32,0,1,0,0,1,0,25.0,1,1,50.0,0,0,0,0,1.8,4,219,1,12.5,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Duke Riley,11830,LB,MIA,5,1,17,1,1,0,0,0,0,57.1,4,0,0.0,0,0,0,0,10.5,8,76,2,12.5,0,1,1,0,42.9,3,2,33.3,0,0,0,0,0,0
Tarell Basham,11835,ED,DAL,1,0,9,0,2,0,0,1,0,28.6,2,1,25.0,0,0,0,0,80.0,8,10,2,12.5,0,0,1,0,71.4,5,1,10.0,0,0,0,0,0,0
Darnay Holmes,56247,CB,NYG,5,0,21,1,2,0,0,2,0,58.3,7,2,14.3,0,0,0,0,9.1,12,132,3,12.5,0,1,0,0,41.7,5,1,10.0,0,0,0,0,0,0
Blake Cashman,35413,LB,HST,3,0,13,1,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,23.5,4,17,1,12.5,0,1,0,0,75.0,3,1,16.7,0,0,0,0,0,0
Damarion Williams,100904,CB,BLT,4,0,3,0,1,0,0,1,0,50.0,2,1,25.0,0,0,0,0,4.5,4,89,1,12.5,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Rodney McLeod,7271,S,IND,5,0,14,0,1,0,0,1,1,33.3,1,1,50.0,0,0,0,1,3.1,4,129,1,12.5,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Avonte Maddox,50543,CB,PHI,3,0,24,0,1,0,0,1,0,50.0,2,1,25.0,0,0,0,0,3.0,4,132,1,12.5,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Kevin Byard,10698,S,TEN,5,0,31,0,1,0,0,1,0,75.0,3,1,16.7,0,0,0,0,2.0,4,200,1,12.5,0,0,0,0,25.0,1,0,0.0,0,0,0,0,0,0
Derrick Barnes,58120,LB,DET,3,0,11,0,2,0,0,2,0,50.0,4,2,25.0,0,0,0,0,36.4,8,22,2,12.5,0,0,0,0,50.0,4,0,0.0,0,0,0,0,0,0
Mike Hughes,34057,CB,DET,5,0,11,3,1,0,2,1,0,50.0,8,3,18.8,0,0,0,0,11.3,16,141,4,12.5,0,1,0,0,50.0,8,1,6.3,0,0,0,0,0,0
Baron Browning,58095,ED,DEN,5,0,10,3,9,0,1,5,0,62.5,40,8,12.5,2,1,0,0,71.9,64,89,14,12.5,0,2,4,0,37.5,24,6,12.5,0,1,1,2,2,1
Randy Gregory,9493,ED,DEN,4,0,10,6,11,0,5,7,0,63.5,54,13,13.0,1,2,1,0,87.6,85,97,19,12.4,0,1,4,0,36.5,31,6,11.3,1,1,0,2,3,1
John Cominsky,88313,DI,DET,2,0,11,1,8,0,1,5,1,68.9,31,6,9.7,0,1,1,1,100.0,45,45,10,12.2,0,0,3,0,31.1,14,4,17.9,1,1,0,1,2,1
Xavier McKinney,55775,S,NYG,5,0,21,0,5,0,0,2,0,38.1,8,2,12.5,0,0,0,1,11.9,21,177,5,11.9,0,0,3,1,61.9,13,3,11.5,0,1,1,0,1,1
Jordyn Brooks,50851,LB,SEA,5,0,29,1,3,0,0,1,0,62.5,10,1,5.0,0,0,0,0,10.4,17,164,4,11.8,0,1,2,0,37.5,6,3,25.0,0,0,0,0,0,0
Lavonte David,7060,LB,TB,5,0,30,0,2,0,0,1,0,58.8,10,2,15.0,1,1,0,0,8.3,17,206,3,11.8,0,0,1,0,41.2,7,1,7.1,0,0,0,1,1,0
Carlos Watkins,11897,DI,DAL,1,0,9,0,3,0,0,1,0,27.3,3,1,16.7,0,0,0,0,100.0,13,13,3,11.5,0,0,2,0,72.7,8,2,12.5,0,0,0,0,0,0
Ja'Whaun Bentley,50966,LB,NE,5,0,19,1,3,0,0,3,0,59.3,16,4,15.6,1,2,1,0,21.6,27,125,5,11.1,0,1,0,0,40.7,11,1,4.5,0,0,0,1,2,1
Christian Kirksey,8706,LB,HST,5,0,13,1,1,0,1,0,0,50.0,9,2,16.7,1,0,0,0,9.1,18,197,3,11.1,0,0,1,0,50.0,9,1,5.6,0,0,0,1,0,0
Anthony Barr,8644,LB,DAL,5,0,9,2,2,0,1,1,0,56.3,9,2,11.1,0,0,0,0,12.5,18,144,4,11.1,0,1,1,0,43.8,7,2,14.3,0,0,0,0,0,0
Antoine Winfield Jr.,42475,S,TB,5,0,30,0,2,0,0,1,0,61.1,11,2,13.6,1,1,0,0,8.7,18,206,3,11.1,0,0,1,0,38.9,7,1,7.1,0,0,0,1,1,0
Micah Parsons,81360,ED,DAL,5,1,9,7,15,1,4,8,1,51.6,79,15,11.4,3,4,2,2,84.5,158,187,28,10.8,0,3,7,1,48.4,74,13,10.8,3,3,0,6,7,2
Rashan Gary,42905,ED,GB,5,0,12,3,11,0,2,8,0,65.8,73,14,12.3,4,6,2,0,99.1,111,112,19,10.8,0,1,3,0,34.2,38,5,7.9,1,1,0,5,7,2
Gregory Rousseau,76889,ED,BUF,5,0,4,2,11,0,2,8,1,80.6,87,13,9.2,3,2,1,1,96.4,108,112,18,10.6,0,0,3,0,19.4,21,5,16.7,2,2,1,5,4,2
Nik Bonitto,77196,ED,DEN,3,0,10,0,4,0,0,3,0,57.9,11,3,13.6,0,1,1,0,70.4,19,27,4,10.5,0,0,1,0,42.1,8,1,6.3,0,0,0,0,1,1
Matthew Judon,10780,ED,NE,5,0,19,6,10,0,4,7,2,80.1,109,16,9.6,5,5,0,3,94.4,136,144,22,10.3,0,2,3,1,19.9,27,6,13.0,1,1,0,6,6,0
Willie Gay Jr.,57987,LB,KC,2,0,16,1,1,0,0,1,0,66.7,6,1,8.3,0,1,1,0,13.9,10,72,2,10.0,0,1,0,0,33.3,3,1,16.7,0,0,1,0,1,2
Ben Niemann,51099,LB,ARZ,4,0,1,0,1,0,0,0,0,20.0,1,0,0.0,0,0,0,0,11.1,5,45,1,10.0,0,0,1,0,80.0,4,1,12.5,0,0,0,0,0,0
