player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Ed Ingram,59819,G,MIN,10,1,18,35.5,12,20,419,100.0,100.0,94.3,1,40,8,450,450,23.6,9,16,199,100.0,100.0,90.2,32,7,213,213
Brian O'Neill,46854,T,MIN,10,0,18,72.3,4,9,419,100.0,100.0,97.7,0,16,3,450,450,68.5,3,8,199,100.0,100.0,95.7,14,3,213,213
Ryan Kelly,10652,C,IND,11,0,14,64.6,2,9,426,100.0,100.0,98.0,0,14,3,450,450,71.4,1,5,205,100.0,100.0,97.6,8,2,219,219
Ezra Cleveland,41973,G,MIN,10,1,18,49.7,13,13,418,100.0,100.0,96.2,1,29,3,449,449,43.0,8,11,198,100.0,100.0,94.2,21,2,212,212
Cordell Volson,30614,G,CIN,10,1,7,50.1,8,11,425,100.0,100.0,96.8,2,23,4,449,449,58.8,3,5,176,100.0,100.0,96.6,10,2,192,192
Ted Karras,10855,C,CIN,10,0,7,75.2,1,10,424,100.0,100.0,98.5,0,12,1,448,448,71.3,1,7,176,100.0,100.0,97.2,9,1,192,192
Alex Cappa,66578,G,CIN,10,0,7,72.3,4,7,424,100.0,100.0,98.0,0,14,3,448,448,72.5,2,5,176,100.0,100.0,96.3,10,3,192,192
Garrett Bradbury,46013,C,MIN,10,0,18,65.2,3,17,417,100.0,100.0,97.1,1,22,2,448,448,55.0,2,14,197,100.0,100.0,94.9,18,2,211,211
Jonah Williams,41651,T,CIN,10,0,7,62.7,4,15,420,100.0,100.0,95.6,0,28,9,444,444,63.6,1,7,173,100.0,100.0,94.2,14,6,189,189
Rodger Saffold,5558,G,BUF,10,0,4,54.9,2,19,425,100.0,100.0,97.5,1,21,0,442,442,48.5,2,14,186,100.0,100.0,95.7,16,0,197,197
Dion Dawkins,11818,T,BUF,10,2,4,78.2,2,14,424,99.8,99.8,97.4,4,19,3,441,442,70.1,2,10,186,100.0,100.0,95.7,14,2,197,197
Josh Myers,59992,C,GB,11,1,12,75.5,2,3,410,100.0,100.0,98.9,1,7,2,438,438,68.5,2,2,155,100.0,100.0,98.1,5,1,167,167
La'el Collins,9719,T,CIN,10,0,7,47.4,4,12,407,100.0,100.0,97.3,3,19,3,430,430,47.9,2,8,168,100.0,100.0,95.8,12,2,183,183
Dalton Risner,47008,G,DEN,10,0,10,69.5,4,15,396,100.0,100.0,96.8,0,22,3,427,427,62.9,1,12,178,100.0,100.0,95.8,14,1,198,198
Cesar Ruiz,59857,G,NO,11,0,20,57.1,1,7,402,100.0,100.0,98.5,1,10,2,422,422,44.3,1,6,210,100.0,100.0,97.4,9,2,221,221
Ryan Bates,28300,G,BUF,10,1,4,60.2,2,14,405,100.0,100.0,97.8,1,17,1,421,421,50.9,0,9,175,100.0,100.0,96.9,10,1,185,185
Ryan Ramczyk,11787,T,NO,11,0,20,72.5,5,12,400,100.0,100.0,97.1,0,20,3,420,420,70.1,4,10,208,100.0,100.0,95.2,17,3,219,219
Mason Cole,45547,C,PIT,10,0,25,64.0,1,12,382,100.0,100.0,97.8,0,15,2,418,418,51.6,1,10,205,100.0,100.0,96.3,13,2,219,219
Trey Smith,62960,G,KC,9,2,16,64.5,1,19,382,100.0,100.0,97.1,3,21,1,413,413,56.7,1,11,161,100.0,100.0,95.7,13,1,179,179
Connor Williams,46216,C,MIA,10,0,17,68.5,1,6,384,100.0,100.0,99.1,3,7,0,408,408,48.6,1,6,121,100.0,100.0,97.1,7,0,126,126
Jon Runyan,36661,G,GB,11,0,12,76.9,1,7,382,100.0,100.0,98.7,0,9,1,408,408,66.3,1,5,145,100.0,100.0,97.9,6,0,157,157
Robert Hunt,46139,G,MIA,10,1,17,75.7,1,9,383,100.0,100.0,98.2,2,12,2,407,407,63.0,0,6,120,100.0,100.0,95.8,8,2,125,125
Rob Havenstein,9490,T,LA,10,0,26,66.5,4,16,394,100.0,100.0,96.4,1,24,4,405,405,60.9,3,15,174,100.0,100.0,93.7,20,2,180,180
Luke Fortner,42028,C,JAX,10,0,15,61.8,3,16,379,100.0,100.0,97.5,1,19,0,405,405,40.9,2,13,155,100.0,100.0,95.2,15,0,165,165
Joel Bitonio,8670,G,CLV,10,0,8,76.0,5,7,370,100.0,100.0,98.1,2,13,1,402,402,78.5,3,3,179,100.0,100.0,97.8,7,1,195,195
Brandon Scherff,9438,G,JAX,10,0,15,65.6,1,8,376,100.0,100.0,97.7,0,13,4,402,402,50.3,1,5,154,100.0,100.0,95.5,10,4,164,164
Laken Tomlinson,9461,G,NYJ,10,1,22,62.6,0,22,384,100.0,100.0,97.1,1,22,0,401,401,55.2,0,17,179,100.0,100.0,95.3,17,0,187,187
Connor McGovern,10778,C,NYJ,10,0,22,73.2,2,7,384,100.0,100.0,98.0,2,12,3,401,401,69.1,1,5,179,100.0,100.0,96.6,9,3,187,187
Jawaan Taylor,41665,T,JAX,10,0,15,72.6,0,5,375,100.0,100.0,98.3,2,9,4,400,400,72.6,0,3,151,100.0,100.0,97.0,6,3,160,160
Cam Robinson,11789,T,JAX,10,1,15,72.5,3,14,375,99.7,99.5,97.2,2,19,2,400,402,52.9,3,13,154,100.0,100.0,94.2,17,1,164,164
Dylan Parham,60953,G,LV,10,0,23,54.6,4,20,373,100.0,100.0,96.0,0,27,3,398,398,44.0,2,15,176,100.0,100.0,94.0,19,2,187,187
Trey Pipkins,91462,T,LAC,9,0,27,64.1,5,14,378,100.0,100.0,97.0,1,21,2,394,394,57.9,4,11,182,100.0,100.0,94.8,17,2,191,191
Christian Darrisaw,77373,T,MIN,10,0,18,84.3,3,7,366,100.0,100.0,98.1,1,12,2,393,393,82.6,1,3,164,100.0,100.0,97.6,6,2,176,176
Will Hernandez,46180,G,ARZ,9,1,1,73.1,1,9,362,100.0,100.0,97.8,1,13,3,391,391,58.9,1,8,138,100.0,100.0,95.3,11,2,149,149
Jedrick Wills Jr.,58467,T,CLV,10,1,8,65.8,7,15,359,100.0,100.0,95.8,4,26,4,390,390,67.1,3,9,172,100.0,100.0,94.2,16,4,187,187
Abraham Lucas,60218,T,SEA,10,0,29,74.9,3,8,359,100.0,100.0,97.4,1,15,4,388,388,67.8,2,7,156,100.0,100.0,94.6,13,4,168,168
Laremy Tunsil,10647,T,HST,10,0,13,91.6,2,4,367,100.0,100.0,98.9,2,7,1,388,388,85.7,2,4,157,100.0,100.0,98.1,6,0,168,168
Charles Cross,98401,T,SEA,10,0,29,70.8,2,19,359,100.0,100.0,96.0,3,25,4,388,388,68.6,1,14,156,100.0,100.0,93.9,17,2,168,168
Tytus Howard,25472,T,HST,10,1,13,72.7,5,15,365,100.0,100.0,97.0,1,21,1,386,386,72.8,3,9,155,100.0,100.0,96.1,12,0,166,166
Andrew Thomas,59701,T,NYG,10,0,21,91.3,1,8,354,100.0,100.0,98.7,0,9,0,384,384,84.1,1,7,150,100.0,100.0,97.3,8,0,158,158
D.J. Humphries,9457,T,ARZ,8,0,1,80.5,1,14,358,100.0,100.0,97.9,2,15,0,382,382,77.4,0,9,142,100.0,100.0,96.8,9,0,153,153
Taylor Decker,10650,T,DET,10,0,11,66.6,5,15,352,100.0,100.0,96.3,1,23,3,380,380,52.4,3,13,165,100.0,100.0,93.3,19,3,181,181
Brady Christensen,51985,G,CAR,11,2,5,69.2,2,9,360,100.0,100.0,97.9,5,13,2,379,379,48.0,2,9,140,100.0,100.0,94.6,13,2,151,151
Ikem Ekwonu,98286,T,CAR,11,0,5,69.9,1,12,360,100.0,100.0,97.4,3,16,3,379,379,57.0,0,11,140,100.0,100.0,94.6,13,2,151,151
Penei Sewell,81788,T,DET,10,0,11,73.7,3,12,352,100.0,99.7,97.3,3,17,2,379,380,71.0,1,8,165,100.0,100.0,96.7,10,1,181,181
Taylor Moton,11819,T,CAR,11,1,5,80.5,0,14,360,100.0,100.0,97.5,2,16,2,379,379,76.0,0,10,140,100.0,100.0,95.0,12,2,151,151
Mark Glowinski,9567,G,NYG,10,0,21,54.8,3,15,350,100.0,100.0,96.6,3,21,3,379,379,33.9,1,10,150,100.0,100.0,94.3,14,3,158,158
Austin Corbett,46290,G,CAR,11,0,5,74.6,2,7,360,100.0,100.0,98.2,0,11,2,379,379,66.7,1,4,140,100.0,100.0,96.8,7,2,151,151
James Hurst,9001,T,NO,10,0,20,80.5,3,9,358,100.0,100.0,97.8,1,14,2,377,377,75.2,2,7,192,100.0,100.0,96.6,11,2,202,202
Kolton Miller,47013,T,LV,9,1,23,79.4,2,17,354,100.0,100.0,96.5,1,22,3,376,376,79.0,0,13,176,100.0,100.0,95.2,15,2,185,185
Donovan Smith,9467,T,TB,8,0,30,74.5,4,7,344,100.0,100.0,97.2,2,15,4,367,367,65.0,2,6,161,100.0,100.0,95.0,12,4,173,173
Jon Feliciano,9561,C,NYG,10,0,21,59.6,2,14,337,100.0,100.0,97.0,2,18,2,365,365,52.8,1,11,140,100.0,100.0,95.7,12,0,147,147
Jason Kelce,6343,C,PHI,10,1,24,81.6,0,7,342,100.0,100.0,99.0,4,7,0,365,365,71.5,0,6,134,100.0,100.0,97.8,6,0,142,142
Isaac Seumalo,10713,G,PHI,10,0,24,67.7,3,11,342,100.0,100.0,97.7,1,15,1,364,364,60.1,1,8,134,100.0,100.0,96.6,9,0,142,142
Matt Pryor,46647,T,IND,9,0,14,38.1,5,19,341,100.0,100.0,94.7,2,30,6,361,361,17.1,5,15,178,100.0,100.0,91.0,26,6,188,188
Elgton Jenkins,46298,T,GB,9,0,12,62.7,1,12,336,100.0,100.0,97.2,1,16,3,360,360,53.8,0,9,125,100.0,100.0,94.0,12,3,136,136
Michael Onwenu,27357,G,NE,10,0,19,83.1,1,4,337,100.0,100.0,99.3,0,5,0,357,357,79.0,1,3,171,100.0,100.0,98.8,4,0,185,185
Lane Johnson,7786,T,PHI,10,1,24,86.2,0,7,334,100.0,100.0,99.0,2,7,0,357,357,87.1,0,4,132,100.0,100.0,98.5,4,0,140,140
Austin Blythe,10882,C,SEA,10,1,29,64.4,4,4,327,100.0,100.0,98.2,1,10,2,356,356,51.1,4,3,143,100.0,100.0,96.2,9,2,155,155
Kenyon Green,99052,G,HST,10,4,13,22.6,9,21,332,100.0,100.0,94.3,8,34,4,353,353,0.0,6,16,141,100.0,100.0,89.4,26,4,152,152
Tyler Smith,98385,T,DAL,10,2,9,64.7,4,10,333,100.0,100.0,96.7,2,18,4,353,353,53.2,2,8,136,100.0,100.0,94.1,13,3,144,144
Jake Brendel,11117,C,SF,10,2,28,74.5,0,3,334,100.0,100.0,99.6,4,3,0,353,353,60.9,0,3,153,100.0,100.0,99.0,3,0,163,163
Ben Powers,41482,G,BLT,10,0,3,85.7,1,6,333,100.0,100.0,98.9,0,7,0,352,352,79.4,0,3,130,100.0,100.0,98.8,3,0,138,138
Kevin Zeitler,7032,G,BLT,10,0,3,84.8,0,7,333,100.0,100.0,98.3,0,9,2,352,352,74.8,0,4,130,100.0,100.0,96.9,6,2,138,138
Tyler Linderbaum,82291,C,BLT,10,0,3,50.3,2,11,332,100.0,100.0,97.4,1,15,2,351,351,28.8,1,7,129,100.0,100.0,95.3,10,2,137,137
Ethan Pocic,11813,C,CLV,10,0,8,67.5,0,7,326,100.0,100.0,98.6,0,8,1,351,351,63.3,0,5,153,100.0,100.0,97.7,6,1,165,165
Braxton Jones,60092,T,CHI,11,1,6,66.5,3,22,326,100.0,100.0,94.6,1,30,5,350,350,48.1,2,17,116,100.0,100.0,87.5,24,5,128,128
Mitch Morse,9482,C,BUF,9,1,4,65.2,2,9,336,100.0,100.0,98.1,1,12,1,349,349,61.8,2,3,151,100.0,100.0,97.7,6,1,160,160
Tyler Biadasz,41178,C,DAL,10,0,9,66.2,2,7,328,100.0,100.0,98.6,1,9,0,348,348,56.3,1,5,134,100.0,100.0,97.8,6,0,142,142
A.J. Cann,9500,G,HST,9,0,13,62.7,4,10,330,100.0,100.0,97.0,0,17,3,348,348,51.1,1,7,142,100.0,100.0,95.8,10,2,152,152
Terence Steele,39461,T,DAL,10,0,9,62.0,3,11,328,100.0,100.0,97.6,0,15,1,348,348,60.1,3,7,134,100.0,100.0,95.5,11,1,142,142
Trent Brown,9677,T,NE,10,4,19,71.1,3,11,327,100.0,100.0,96.0,6,20,6,347,347,64.9,3,9,166,100.0,100.0,94.0,16,4,180,180
Zack Martin,8651,G,DAL,10,0,9,78.3,1,10,326,100.0,100.0,98.3,0,11,0,346,346,78.2,0,7,133,100.0,100.0,97.4,7,0,141,141
Scott Quessenberry,23918,C,HST,9,0,13,25.1,3,15,325,100.0,100.0,95.1,0,25,7,344,344,25.5,2,7,147,100.0,100.0,93.5,14,5,157,157
Sam Mustipher,13026,C,CHI,11,1,6,49.9,3,9,320,100.0,100.0,97.8,2,13,1,344,344,46.5,2,8,116,100.0,100.0,95.7,10,0,128,128
Aaron Banks,59983,G,SF,10,2,28,69.3,1,13,325,100.0,100.0,97.8,3,14,0,344,344,64.2,0,11,148,100.0,100.0,96.3,11,0,158,158
Frank Ragnow,39137,C,DET,9,0,11,63.5,0,7,315,100.0,100.0,98.6,0,8,1,343,343,45.3,0,5,143,100.0,100.0,97.6,6,1,159,159
Jamaree Salyer,81656,T,LAC,7,0,27,74.3,4,15,322,100.0,100.0,96.7,0,20,1,335,335,63.1,2,13,166,100.0,100.0,94.9,16,1,173,173
Liam Eichenberg,41851,G,MIA,8,1,17,43.2,4,13,314,100.0,100.0,96.7,2,19,2,333,333,21.6,2,9,103,100.0,100.0,92.7,13,2,108,108
Landon Dickerson,41712,G,PHI,10,0,24,73.7,2,6,309,100.0,100.0,98.7,4,8,0,332,332,79.9,1,3,123,100.0,100.0,98.4,4,0,131,131
Erik McCoy,37347,C,NO,9,0,20,62.0,2,7,313,100.0,100.0,98.6,1,9,0,331,331,54.3,2,5,162,100.0,100.0,97.8,7,0,171,171
Morgan Moses,8701,T,BLT,10,0,3,76.2,0,6,310,100.0,100.0,97.7,3,10,4,329,329,67.5,0,4,122,100.0,100.0,95.1,8,4,130,130
Alex Bars,47018,G,LV,8,1,23,61.8,5,13,308,100.0,100.0,96.4,2,20,2,328,328,47.2,4,9,147,100.0,100.0,94.9,14,1,157,157
Damien Lewis,81532,G,SEA,9,0,29,73.5,2,5,303,100.0,100.0,98.2,1,9,2,328,328,61.2,1,5,129,100.0,100.0,96.1,8,2,140,140
Corey Linsley,8796,C,LAC,8,2,27,88.5,0,2,315,100.0,100.0,99.7,3,2,0,324,324,83.4,0,2,151,100.0,100.0,99.3,2,0,154,154
Mike McGlinchey,46275,T,SF,10,1,28,62.1,2,10,306,100.0,100.0,96.4,5,17,5,323,323,53.1,2,8,138,100.0,100.0,93.5,14,4,148,148
Kaleb McGary,46912,T,ATL,11,1,2,63.7,2,6,299,100.0,100.0,97.3,1,12,4,322,322,57.7,0,3,81,100.0,100.0,94.4,6,3,88,88
Jake Matthews,8641,T,ATL,11,2,2,72.3,4,8,299,100.0,100.0,97.0,2,15,3,322,322,69.6,0,5,81,100.0,100.0,95.7,6,1,88,88
Drew Dalman,52270,C,ATL,11,2,2,53.0,3,15,299,100.0,100.0,97.0,5,18,0,322,322,60.8,3,3,81,100.0,100.0,96.3,6,0,88,88
Chris Lindstrom,46692,G,ATL,11,0,2,70.3,1,5,299,100.0,100.0,98.3,0,8,2,322,322,65.4,0,3,81,100.0,100.0,98.1,3,0,88,88
Andre James,47058,C,LV,8,0,23,69.3,3,8,303,100.0,100.0,97.9,3,12,1,320,320,59.1,2,5,146,100.0,100.0,97.6,7,0,153,153
Cameron Fleming,8775,T,DEN,8,1,10,65.8,5,9,296,100.0,100.0,95.9,1,19,5,320,320,66.5,3,4,115,100.0,100.0,92.6,12,5,130,130
Yosh Nijman,60822,T,GB,11,2,12,76.8,1,15,298,100.0,100.0,97.0,4,17,1,320,320,75.7,0,13,113,100.0,100.0,93.4,14,1,120,120
Lloyd Cushenberry III,41924,C,DEN,8,1,10,68.8,3,5,294,100.0,100.0,98.3,1,9,1,316,316,65.7,2,1,125,100.0,100.0,98.0,4,1,139,139
Cole Strange,22976,G,NE,10,0,19,66.1,1,8,296,100.0,100.0,97.1,1,13,4,316,316,54.2,1,7,150,100.0,100.0,94.7,12,4,164,164
Jermaine Eluemunor,11914,T,LV,10,0,23,68.4,2,12,294,100.0,100.0,96.9,2,16,2,316,316,71.3,2,5,143,100.0,100.0,96.2,9,2,153,153
Luke Goedeke,77548,G,TB,7,0,30,34.5,3,17,295,100.0,100.0,95.9,1,22,2,313,313,18.0,3,13,130,100.0,100.0,92.3,18,2,140,140
Terron Armstead,7856,T,MIA,9,1,17,77.3,2,11,291,100.0,100.0,97.8,3,13,0,308,308,61.5,2,6,81,100.0,100.0,95.1,8,0,84,84
Evan Brown,38709,G,DET,9,1,11,56.9,2,8,275,100.0,100.0,98.2,2,10,0,298,298,48.9,1,8,130,100.0,100.0,96.5,9,0,143,143
Jordan Mailata,66916,T,PHI,9,0,24,66.8,0,16,278,99.6,99.7,95.7,2,20,4,297,298,59.5,0,8,110,100.0,100.0,93.6,11,3,116,116
Jack Conklin,10642,T,CLV,8,1,8,72.8,1,9,277,100.0,100.0,97.5,2,12,2,297,297,67.4,1,6,137,100.0,100.0,96.0,9,2,148,148
Aaron Brewer,46014,G,TEN,10,0,31,42.6,4,13,276,100.0,100.0,96.2,1,19,2,296,296,38.5,2,7,108,100.0,100.0,94.0,11,2,116,116
Nicholas Petit-Frere,82003,T,TEN,10,0,31,48.2,5,15,276,100.0,100.0,95.7,2,22,2,296,296,32.9,4,9,108,100.0,100.0,92.1,15,2,116,116
Spencer Brown,42296,T,BUF,8,1,4,51.0,4,16,285,100.0,100.0,95.8,2,22,2,295,295,44.8,2,12,119,100.0,100.0,92.4,16,2,125,125
Graham Glasgow,10729,G,DEN,8,1,10,76.6,0,7,268,100.0,100.0,98.3,2,8,1,294,294,70.0,0,5,115,100.0,100.0,97.0,6,1,130,130
Trai Turner,8727,G,WAS,8,0,32,64.3,3,8,273,100.0,100.0,97.3,0,13,2,291,291,62.8,3,5,124,100.0,100.0,96.8,8,0,133,133
Alijah Vera-Tucker,57107,G,NYJ,7,1,22,61.4,3,12,262,100.0,100.0,96.8,1,16,1,276,276,77.3,3,6,119,100.0,100.0,96.2,9,0,125,125
Alaric Jackson,40972,G,LA,7,1,26,69.0,1,11,266,100.0,100.0,97.4,1,13,1,272,272,39.5,1,9,110,100.0,100.0,94.5,11,1,113,113
Dennis Daley,60063,T,TEN,9,1,31,46.2,6,17,241,100.0,100.0,92.7,1,29,6,256,256,36.5,2,9,94,100.0,100.0,91.0,14,3,98,98
Ben Jones,7099,C,TEN,9,0,31,59.4,2,6,237,100.0,100.0,97.9,2,9,1,255,255,74.0,1,1,93,100.0,100.0,97.8,3,1,101,101
Spencer Burford,81920,G,SF,10,0,28,59.5,3,6,242,100.0,100.0,98.1,1,9,0,255,255,47.7,3,5,116,100.0,100.0,96.6,8,0,126,126
Wyatt Teller,46131,G,CLV,8,0,8,65.1,3,7,234,100.0,100.0,97.0,1,12,2,255,255,47.9,2,6,107,100.0,100.0,95.3,9,1,116,116
David Bakhtiari,7891,T,GB,8,0,12,85.7,0,8,238,99.6,99.6,98.3,1,8,0,251,252,72.5,0,8,98,100.0,100.0,95.9,8,0,104,104
Jonah Jackson,37070,G,DET,7,1,11,64.7,1,10,232,100.0,100.0,97.6,2,11,0,250,250,51.0,1,8,103,100.0,100.0,95.6,9,0,115,115
Greg Little,46254,T,MIA,7,0,17,20.3,6,17,231,100.0,100.0,93.3,1,27,4,248,248,17.4,4,13,77,100.0,100.0,85.1,20,3,82,82
Brandon Shell,10792,T,MIA,6,1,17,49.3,5,11,231,100.0,100.0,96.5,2,16,0,245,245,51.7,4,5,78,100.0,100.0,94.2,9,0,80,80
David Andrews,9948,C,NE,8,2,19,60.3,1,5,227,100.0,100.0,98.2,3,7,1,245,245,46.3,1,5,118,100.0,100.0,96.6,7,1,130,130
Nate Davis,46808,G,TEN,8,0,31,65.3,1,6,223,100.0,100.0,98.0,1,8,1,240,240,38.9,1,5,80,100.0,100.0,95.0,7,1,87,87
Teven Jenkins,41534,G,CHI,9,0,6,63.2,0,8,221,100.0,100.0,97.7,1,9,1,240,240,32.7,0,7,79,100.0,100.0,94.3,8,1,88,88
Royce Newman,41746,G,GB,7,0,12,50.4,4,9,230,100.0,100.0,95.4,0,17,4,240,240,26.4,4,8,80,100.0,100.0,88.7,15,3,87,87
Tyler Shatley,9257,G,JAX,6,0,15,73.4,2,3,222,100.0,100.0,98.9,1,5,0,239,239,55.0,1,3,91,100.0,100.0,97.8,4,0,96,96
Evan Neal,99063,T,NYG,7,0,21,53.1,3,8,216,100.0,100.0,95.1,1,16,5,236,236,42.0,3,5,80,100.0,100.0,92.5,10,2,85,85
Billy Price,46795,C,ARZ,5,0,1,63.5,0,3,218,100.0,100.0,97.0,0,8,5,235,235,47.6,0,3,93,100.0,100.0,95.2,6,3,98,98
Samuel Cosmi,60114,T,WAS,6,0,32,70.4,2,6,220,100.0,100.0,95.9,0,13,5,235,235,58.9,1,4,99,100.0,100.0,92.4,10,5,105,105
Gabe Jackson,8716,G,SEA,8,0,29,49.4,5,14,219,100.0,100.0,95.2,0,20,1,232,232,35.9,2,12,93,100.0,100.0,91.4,15,1,97,97
Trent Williams,5529,T,SF,7,1,28,86.2,1,7,218,100.0,100.0,98.2,1,8,0,230,230,83.9,1,5,100,100.0,100.0,97.0,6,0,108,108
Isaiah Wynn,46048,T,NE,9,0,19,52.8,2,11,218,100.0,100.0,95.2,3,17,4,229,229,47.7,1,7,115,100.0,100.0,93.0,12,4,124,124
Andrus Peat,9446,G,NO,7,0,20,36.6,2,7,213,100.0,100.0,96.9,1,11,2,227,227,31.8,2,4,107,100.0,100.0,96.3,7,1,115,115
Cornelius Lucas,9025,T,WAS,8,0,32,56.7,6,14,212,100.0,100.0,93.4,0,24,4,226,226,40.9,6,10,90,100.0,100.0,88.9,18,2,100,100
Joseph Noteboom,46249,T,LA,6,0,26,60.1,8,10,222,100.0,100.0,93.7,0,23,5,225,225,48.0,6,8,111,100.0,100.0,89.2,19,5,114,114
Quinn Meinerz,112915,G,DEN,6,0,10,58.0,1,3,211,100.0,100.0,98.1,1,6,2,224,224,54.3,1,3,102,100.0,100.0,96.1,6,2,112,112
Pat Elflein,11825,C,CAR,6,0,5,64.4,2,4,208,100.0,100.0,98.1,0,7,1,219,219,50.4,1,3,86,100.0,100.0,96.5,5,1,92,92
Ben Bredeson,27305,G,NYG,7,1,21,53.2,1,5,196,100.0,100.0,98.5,1,6,0,214,214,30.8,1,4,72,100.0,100.0,96.5,5,0,77,77
Connor McGovern,41714,G,DAL,8,0,9,63.9,5,6,201,100.0,100.0,96.8,0,12,1,212,212,55.1,3,5,78,100.0,100.0,93.6,9,1,83,83
Larry Borom,59879,T,CHI,7,0,6,74.3,1,6,198,100.0,100.0,96.7,1,10,3,208,208,65.3,0,3,75,100.0,100.0,94.0,6,3,79,79
Garett Bolles,11775,T,DEN,5,1,10,77.8,0,9,189,100.0,100.0,97.1,4,10,1,207,207,72.5,0,7,78,100.0,100.0,95.5,7,0,88,88
Phil Haynes,29244,G,SEA,8,0,29,70.9,1,6,188,100.0,100.0,97.1,0,9,2,206,206,81.9,0,3,87,100.0,100.0,96.0,5,2,95,95
Coleman Shelton,39316,C,LA,6,0,26,64.6,1,5,200,100.0,100.0,98.0,0,7,1,204,204,71.9,1,3,93,100.0,100.0,96.8,5,1,95,95
