player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Taliese Fuaga,131732,T,NO,9,100.0,0,20,67.0,53.2,77.3,6,15,328,100.0,100.0,95.3,5,26,5,594,0,0,594,594,352,352,0,0,242,0
Sam Cosmi,60114,G,WAS,9,100.0,1,32,67.7,78.5,63.4,2,10,318,100.0,100.0,97.8,5,13,1,589,0,0,0,589,338,338,589,0,251,0
Tyler Linderbaum,82291,C,BLT,9,100.0,0,3,84.0,68.6,88.9,2,3,292,100.0,100.0,99.1,4,5,0,589,589,0,0,589,318,318,0,0,271,0
Laremy Tunsil,10647,T,HST,9,100.0,1,13,74.6,87.0,75.8,1,7,342,100.0,100.0,98.2,14,10,2,588,0,0,588,588,363,363,0,0,225,0
Andrew Wylie,12333,T,WAS,9,99.7,1,32,62.6,67.1,57.1,3,11,316,99.7,99.4,97.8,5,14,0,587,0,0,0,589,335,337,0,578,252,11
Quinn Meinerz,112915,G,DEN,9,100.0,1,10,74.8,77.0,68.4,3,2,346,100.0,100.0,99.0,2,6,1,587,0,0,0,587,371,371,586,0,216,0
Ronnie Stanley,10640,T,BLT,9,100.0,1,3,75.3,85.4,67.9,1,13,290,100.0,100.0,97.6,9,14,0,587,0,0,572,587,316,316,0,0,271,14
Ben Powers,41482,G,DEN,9,100.0,1,10,68.2,68.4,64.1,1,9,346,100.0,100.0,98.3,3,11,1,585,0,584,0,585,371,371,0,0,214,0
Cody Mauch,66637,G,TB,9,100.0,0,30,67.6,74.5,61.0,0,8,362,100.0,100.0,98.3,2,10,2,584,0,0,0,584,382,382,583,0,202,1
Ben Bredeson,27305,G,TB,9,100.0,0,30,55.1,51.4,54.8,2,16,362,100.0,100.0,97.5,2,18,0,584,0,583,0,584,382,382,0,0,202,1
Tristan Wirfs,64818,T,TB,9,100.0,0,30,82.7,92.2,67.0,0,6,362,100.0,100.0,99.2,5,6,0,581,0,1,580,581,382,382,0,0,199,0
Nick Allegretti,39268,G,WAS,9,100.0,0,32,67.4,73.4,65.5,0,15,314,100.0,100.0,97.3,4,16,1,578,0,578,0,578,334,334,0,0,244,0
Jake Matthews,8641,T,ATL,9,100.0,2,2,72.5,81.7,61.7,3,10,313,100.0,100.0,97.0,6,16,3,577,0,0,576,577,342,342,0,0,235,0
Tyler Biadasz,41178,C,WAS,9,100.0,0,32,67.0,79.3,61.1,0,6,313,100.0,100.0,99.0,1,6,0,575,575,0,0,575,333,333,0,0,242,0
Mike Onwenu,27357,T,NE,9,100.0,0,19,66.5,72.1,56.7,5,14,343,100.0,100.0,97.2,1,19,0,570,0,0,0,570,369,369,241,329,201,0
Juice Scruggs,81800,C,HST,8,100.0,0,13,63.7,67.0,63.2,2,7,327,100.0,100.0,97.7,2,12,3,568,568,0,0,568,350,350,0,0,218,0
Joe Tippmann,101568,C,NYJ,9,100.0,0,22,71.4,65.3,71.2,2,6,353,100.0,100.0,98.3,1,10,2,567,567,0,0,567,373,373,0,0,194,0
Tyron Smith,6161,T,NYJ,9,100.0,3,22,73.6,71.6,73.2,4,13,353,100.0,100.0,96.2,6,22,5,567,0,0,567,567,373,373,0,0,194,0
Garett Bolles,11775,T,DEN,9,100.0,2,10,78.6,85.8,76.0,1,11,331,100.0,100.0,97.9,10,13,1,566,0,0,561,566,356,356,0,0,210,4
Creed Humphrey,59996,C,KC,8,100.0,0,16,93.6,87.4,92.1,2,2,309,100.0,100.0,99.4,1,4,0,564,563,1,0,564,327,327,0,0,237,0
Jawaan Taylor,41665,T,KC,8,100.0,0,16,65.0,72.8,63.4,3,9,309,100.0,100.0,97.7,7,13,1,564,0,0,0,564,327,327,0,562,237,2
Trey Smith,62960,G,KC,8,100.0,0,16,81.5,71.5,79.5,2,13,309,100.0,100.0,97.6,2,15,0,564,0,0,0,564,327,327,564,0,237,0
Joe Thuney,10712,G,KC,8,100.0,0,16,86.1,88.0,78.8,0,6,309,100.0,100.0,99.0,0,6,0,564,1,563,0,564,327,327,0,0,237,0
Tytus Howard,25472,T,HST,8,100.0,0,13,70.2,75.8,59.6,1,18,324,100.0,100.0,96.5,1,21,2,562,0,0,0,562,348,348,0,562,214,0
Kenyon Green,99052,G,HST,9,100.0,1,13,39.4,40.9,45.2,4,18,325,100.0,100.0,95.1,7,27,5,561,0,561,0,561,347,347,0,0,214,0
Chris Lindstrom,46692,G,ATL,9,100.0,0,2,85.2,58.3,90.6,6,16,305,100.0,100.0,96.1,4,23,1,558,0,0,0,558,333,333,558,0,225,0
Patrick Mekari,46219,G,BLT,9,100.0,1,3,66.7,73.0,63.1,0,13,267,100.0,100.0,97.2,7,14,1,557,6,381,1,557,291,291,0,169,266,0
Spencer Brown,42296,T,BUF,9,100.0,3,4,70.2,76.0,73.1,1,9,301,100.0,100.0,98.0,10,11,1,552,0,0,0,552,328,328,0,552,224,0
Terence Steele,39461,T,DAL,8,100.0,0,9,63.2,50.8,81.1,4,15,354,100.0,100.0,95.6,3,25,6,552,0,0,0,552,385,385,0,552,167,0
Cooper Beebe,99434,C,DAL,8,100.0,0,9,60.5,58.5,61.0,4,6,354,100.0,100.0,98.0,2,12,2,551,551,0,0,551,385,385,0,0,166,0
Ted Karras,10855,C,CIN,9,100.0,0,7,61.2,76.6,51.6,3,5,337,100.0,100.0,98.2,0,10,2,550,550,0,0,550,354,354,0,0,196,0
Cordell Volson,30614,G,CIN,9,100.0,1,7,59.8,54.5,63.3,5,12,337,100.0,100.0,96.6,4,20,3,550,0,550,0,550,354,354,0,0,196,0
Alex Cappa,66578,G,CIN,9,100.0,1,7,56.6,56.6,55.1,3,11,337,100.0,100.0,96.7,1,18,4,550,0,0,0,550,354,354,550,0,196,0
O'Cyrus Torrence,102821,G,BUF,9,100.0,0,4,56.0,68.9,52.0,2,17,300,100.0,100.0,96.8,4,19,0,548,0,0,0,548,327,327,548,0,221,0
Coleman Shelton,39316,C,CHI,8,100.0,0,6,68.6,66.0,68.8,2,9,313,100.0,100.0,97.9,1,12,1,547,547,0,0,547,347,347,0,0,200,0
Matthew Bergeron,99658,G,ATL,9,100.0,0,2,65.3,69.9,62.9,5,10,291,100.0,100.0,97.1,3,16,1,546,0,545,0,546,318,318,0,0,228,0
Liam Eichenberg,41851,G,MIA,8,100.0,0,17,58.0,55.8,65.1,3,6,293,100.0,100.0,97.8,6,11,2,543,0,0,0,543,312,312,542,0,231,0
Austin Jackson,60816,T,MIA,8,100.0,2,17,60.0,60.1,64.3,3,9,293,100.0,100.0,96.9,6,15,3,542,0,0,0,542,312,312,0,541,230,0
Aaron Brewer,46014,C,MIA,8,100.0,0,17,85.2,75.6,84.4,0,3,293,100.0,100.0,99.5,1,3,0,542,542,0,0,542,312,312,0,0,230,0
Quenton Nelson,12954,G,IND,9,100.0,0,14,84.9,84.8,86.2,4,5,302,100.0,100.0,98.2,7,10,1,541,0,541,0,541,322,322,0,0,219,0
Braden Smith,46794,T,IND,9,99.8,5,14,68.0,70.5,75.2,1,16,301,99.7,99.7,95.8,8,21,4,541,0,0,0,542,321,322,0,541,220,1
David Edwards,35941,G,BUF,9,100.0,0,4,66.3,64.9,65.0,1,11,299,100.0,100.0,98.0,3,12,0,540,0,537,0,540,326,326,0,3,214,0
Cam Jurgens,84014,C,PHI,8,100.0,2,24,64.8,60.3,64.0,0,10,255,100.0,100.0,97.6,5,11,1,537,537,0,0,537,267,267,0,0,270,0
Colton McKivitz,29314,T,SF,8,100.0,0,28,72.0,66.5,74.3,6,14,290,100.0,100.0,96.2,4,21,1,536,0,0,0,536,306,306,0,536,230,0
Paris Johnson Jr.,129749,T,ARZ,9,100.0,0,1,80.6,76.7,75.8,0,11,287,100.0,100.0,96.7,3,15,4,536,0,0,535,536,301,301,0,0,235,1
Hjalte Froholdt,44959,C,ARZ,9,100.0,0,1,70.7,71.9,68.9,3,8,287,100.0,100.0,98.1,3,11,0,536,536,0,0,536,301,301,0,0,235,0
Darnell Wright,98480,T,CHI,8,100.0,1,6,70.7,69.3,74.0,1,12,301,100.0,100.0,96.2,5,18,5,536,0,0,0,536,334,334,0,535,202,1
Jake Brendel,11117,C,SF,8,100.0,1,28,65.0,50.7,69.4,2,10,290,100.0,100.0,97.9,5,12,0,535,535,0,0,535,306,306,0,0,229,0
Dominick Puni,163815,G,SF,8,100.0,0,28,76.1,70.0,73.3,0,14,289,100.0,100.0,97.6,1,14,0,535,0,0,0,535,305,305,535,0,230,0
Peter Skoronski,129737,G,TEN,8,100.0,1,31,59.5,63.3,61.5,6,12,292,100.0,100.0,96.2,7,20,2,533,0,533,0,533,312,312,0,0,221,0
Robert Hunt,46139,G,CAR,9,100.0,1,5,70.0,61.2,71.9,3,9,323,100.0,100.0,97.2,2,15,3,533,0,0,0,533,343,343,533,0,190,0
Tyler Smith,98385,G,DAL,8,100.0,3,9,69.0,70.9,66.6,2,10,343,100.0,100.0,98.0,6,13,1,533,0,429,104,533,374,374,0,0,159,0
JC Latham,146596,T,TEN,8,99.8,0,31,60.9,69.3,53.5,7,10,291,99.7,99.7,96.0,4,20,3,532,0,0,529,533,311,312,0,0,221,3
Mitch Morse,9482,C,JAX,9,100.0,0,15,65.2,65.2,64.5,0,7,315,100.0,100.0,98.3,1,9,2,531,531,0,0,531,332,332,0,0,199,0
Kevin Dotson,46735,G,LA,8,100.0,0,26,66.7,58.4,67.9,4,8,294,100.0,100.0,96.9,1,15,3,530,0,0,0,530,315,315,530,0,215,0
Landon Dickerson,41712,G,PHI,8,100.0,1,24,72.9,65.5,72.7,3,13,259,100.0,100.0,95.8,3,19,3,529,7,522,0,529,272,272,0,0,257,0
Kolton Miller,47013,T,LV,9,100.0,2,23,72.6,79.2,61.1,3,10,321,100.0,100.0,96.1,3,19,6,529,0,0,528,529,346,346,0,0,183,1
Josh Myers,59992,C,GB,8,100.0,0,12,49.9,71.4,43.9,2,11,265,100.0,100.0,97.5,3,13,0,529,529,0,0,529,282,282,0,0,247,0
Brandon Scherff,9438,G,JAX,9,100.0,0,15,62.5,71.5,56.0,1,9,310,100.0,100.0,98.4,1,10,0,526,0,0,0,526,326,326,526,0,200,0
Dion Dawkins,11818,T,BUF,9,100.0,0,4,69.5,76.1,65.5,2,8,298,100.0,100.0,97.3,7,13,3,525,0,0,525,525,325,325,0,0,200,0
Dan Moore Jr.,60120,T,PIT,8,100.0,1,25,74.1,72.6,68.5,2,10,255,100.0,100.0,96.9,2,14,2,522,0,0,521,522,277,277,0,0,245,1
Trent Williams,5529,T,SF,8,100.0,1,28,84.4,85.9,79.3,2,9,281,100.0,100.0,97.7,4,12,1,522,0,0,522,522,296,296,0,0,226,0
John Simpson,41715,G,NYJ,9,100.0,0,22,75.7,76.7,75.9,4,3,326,100.0,100.0,98.9,3,7,0,521,0,521,0,521,344,344,0,0,177,0
Evan Brown,38709,G,ARZ,9,100.0,0,1,69.7,73.1,64.6,0,6,274,100.0,100.0,98.2,1,8,2,521,0,521,0,521,287,287,0,0,234,0
Ethan Pocic,11813,C,CLV,8,100.0,0,8,56.4,62.3,56.7,4,13,345,100.0,100.0,97.0,3,19,2,520,493,27,0,520,369,369,0,0,151,0
Connor McGovern,41714,C,BUF,9,100.0,0,4,70.7,59.1,74.6,0,15,294,100.0,100.0,97.4,2,15,0,520,520,0,0,520,319,319,0,0,201,0
Zack Martin,8651,G,DAL,8,100.0,1,9,64.6,64.2,60.6,1,15,331,100.0,100.0,96.7,1,19,3,518,0,0,0,518,362,362,518,0,156,0
Anthony Bradford,99103,G,SEA,9,100.0,0,29,50.4,51.6,58.6,1,18,318,100.0,100.0,95.4,9,24,5,514,0,0,0,514,351,351,514,0,163,0
Graham Barton,122367,C,TB,8,100.0,0,30,59.2,59.9,62.1,1,15,321,100.0,100.0,97.2,6,17,1,508,508,0,0,508,337,337,0,0,171,0
Robert Jones,100786,G,MIA,8,100.0,0,17,64.3,58.4,65.0,2,4,269,100.0,100.0,97.8,2,9,3,507,0,506,0,507,288,288,0,0,219,0
Aaron Banks,59983,G,SF,8,100.0,0,28,72.6,62.2,74.0,2,15,279,100.0,100.0,96.6,1,18,1,506,0,506,0,506,293,293,0,0,213,0
Anton Harrison,122929,T,JAX,9,100.0,0,15,58.2,61.1,50.0,2,16,296,100.0,100.0,96.3,1,20,2,504,0,0,2,504,310,310,0,502,194,0
Andre James,47058,C,LV,8,100.0,0,23,54.6,66.1,49.2,1,9,304,100.0,100.0,97.7,2,12,2,500,500,0,0,500,325,325,0,0,175,0
Lloyd Cushenberry III,41924,C,TEN,8,100.0,0,31,55.4,57.2,54.9,1,13,279,100.0,100.0,97.5,3,14,0,499,499,0,0,499,299,299,0,0,200,0
Ed Ingram,59819,G,MIN,8,100.0,0,18,51.8,46.5,57.0,2,14,264,100.0,100.0,95.1,3,21,5,496,0,0,0,496,288,288,496,0,208,0
Graham Glasgow,10729,G,DET,8,100.0,1,11,59.5,62.1,58.1,2,12,244,100.0,100.0,96.3,4,16,2,496,52,444,0,496,253,253,0,0,243,0
Penei Sewell,81788,T,DET,8,100.0,1,11,87.5,80.0,87.4,0,8,244,100.0,100.0,98.4,3,8,0,496,0,0,0,496,253,253,0,496,243,0
Garrett Bradbury,46013,C,MIN,8,100.0,0,18,67.0,50.8,79.0,3,15,264,100.0,100.0,95.8,6,20,2,496,496,0,0,496,288,288,0,0,208,0
Blake Brandel,46282,G,MIN,8,100.0,0,18,62.7,63.1,66.3,1,9,264,100.0,100.0,96.2,6,15,5,496,0,496,0,496,288,288,0,0,208,0
Zion Johnson,99681,G,LAC,8,100.0,0,27,66.8,52.0,70.7,9,8,258,100.0,100.0,95.5,1,20,3,495,0,495,0,495,274,274,0,0,221,0
Bradley Bozeman,27934,C,LAC,8,100.0,2,27,53.8,41.3,58.8,2,7,258,100.0,100.0,97.5,2,11,2,495,495,0,0,495,274,274,0,0,221,0
Brian O'Neill,46854,T,MIN,8,100.0,0,18,82.2,79.0,79.8,0,8,264,100.0,100.0,98.1,2,9,1,493,0,0,0,493,288,288,0,492,205,1
Beaux Limmer,99067,C,LA,8,100.0,0,26,59.9,52.4,65.8,3,7,267,100.0,100.0,98.1,4,10,0,493,493,0,0,493,288,288,0,0,205,0
Taylor Decker,10650,T,DET,8,99.8,1,11,70.1,70.4,65.9,2,9,240,99.6,99.6,95.2,3,17,6,489,0,0,487,490,249,250,0,0,240,3
Bernhard Raimann,77948,T,IND,8,100.0,0,14,81.9,84.3,73.0,1,8,272,100.0,100.0,97.2,1,12,3,488,0,0,488,488,287,287,0,0,201,0
Sean Rhyan,72009,G,GB,9,100.0,0,12,61.5,67.7,57.6,3,5,256,100.0,100.0,97.3,3,11,3,488,0,7,1,488,270,270,480,0,218,0
Kaleb McGary,46912,T,ATL,8,100.0,0,2,66.3,55.6,70.4,7,7,255,100.0,100.0,96.1,0,17,3,482,0,0,0,482,276,276,0,481,206,0
Dawand Jones,101550,T,CLV,8,100.0,0,8,45.0,56.1,43.2,7,11,323,100.0,100.0,96.0,7,22,4,481,0,0,146,481,345,345,1,334,136,0
Michael Jordan,28021,G,NE,8,100.0,0,19,50.2,62.8,42.0,2,12,285,100.0,100.0,96.8,1,16,2,477,0,477,0,477,309,309,0,0,168,0
Broderick Jones,124025,T,PIT,8,100.0,1,25,46.6,40.7,55.4,1,13,236,100.0,100.0,94.1,6,21,7,476,0,0,0,476,252,252,0,476,224,0
Ikem Ekwonu,98286,T,CAR,8,100.0,1,5,72.8,68.9,80.7,2,14,284,100.0,100.0,96.5,9,18,2,469,0,0,468,469,301,301,0,0,168,1
Kelvin Beachum,7229,T,ARZ,8,100.0,0,1,63.8,74.3,54.7,0,6,237,100.0,100.0,97.5,3,9,3,461,0,0,0,461,246,246,0,460,215,1
Ezra Cleveland,41973,G,JAX,8,100.0,0,15,70.9,76.2,64.3,2,3,265,100.0,100.0,97.9,0,8,3,459,0,459,0,459,279,279,0,0,180,0
Wanya Morris,98247,T,KC,7,99.8,2,16,55.8,57.7,54.5,5,11,245,99.6,99.6,95.5,6,19,3,452,0,0,450,453,257,258,0,0,195,3
DJ Glaze,129511,T,LV,7,100.0,0,23,59.5,60.2,60.9,5,13,273,100.0,100.0,96.0,6,20,2,452,0,0,0,452,295,295,0,452,157,0
Teven Jenkins,41534,G,CHI,8,100.0,1,6,73.9,74.3,71.2,1,7,265,100.0,100.0,97.4,2,11,3,447,0,447,0,447,288,288,0,0,159,0
Trey Pipkins III,91462,G,LAC,8,100.0,1,27,60.0,49.5,65.4,2,7,239,100.0,100.0,96.4,3,13,4,446,0,0,15,446,254,254,375,55,192,1
Damien Lewis,81532,G,CAR,8,100.0,1,5,70.3,75.6,65.4,1,6,278,100.0,100.0,98.0,2,9,2,442,0,442,0,442,295,295,0,0,147,0
Dillon Radunz,30551,G,TEN,7,100.0,0,31,57.3,61.0,56.7,1,10,242,100.0,100.0,96.9,3,13,2,440,0,0,0,440,261,261,440,0,179,0
Cam Robinson,11789,T,MIN,8,100.0,1,18,69.7,71.5,65.1,3,12,268,100.0,100.0,95.7,4,19,4,440,0,0,438,440,281,281,0,0,159,2
Joe Alt,147481,T,LAC,7,100.0,0,27,73.8,72.5,73.1,0,6,229,100.0,100.0,96.9,5,10,4,439,0,0,2,439,243,243,0,436,196,1
Ryan Neuzil,41123,C,ATL,7,100.0,0,2,55.2,62.4,58.2,1,6,245,100.0,100.0,98.2,7,8,1,436,435,0,0,436,264,264,0,0,172,0
Rob Havenstein,9490,T,LA,7,100.0,0,26,66.5,67.1,65.1,2,5,232,100.0,100.0,97.2,3,10,3,433,0,0,0,433,250,250,0,433,183,0
Braxton Jones,60092,T,CHI,7,100.0,2,6,70.1,73.1,69.8,1,16,239,100.0,100.0,96.0,6,18,1,427,0,0,426,427,266,266,0,0,161,1
Tyler Guyton,123076,T,DAL,7,100.0,3,9,55.3,58.3,56.3,4,11,273,100.0,100.0,95.8,12,19,4,427,0,0,426,427,299,299,0,0,128,1
Frank Ragnow,39137,C,DET,7,100.0,0,11,81.5,60.6,88.6,4,2,216,100.0,100.0,97.7,3,8,2,427,427,0,0,427,223,223,0,0,204,0
Matt Pryor,46647,G,CHI,6,100.0,2,6,69.0,78.1,68.0,0,6,233,100.0,100.0,97.0,4,10,4,423,0,49,1,423,260,260,373,0,163,0
Kevin Zeitler,7032,G,DET,7,100.0,0,11,78.9,70.0,76.3,2,3,209,100.0,100.0,97.8,0,7,2,422,0,0,0,422,218,218,422,0,204,0
Roger Rosengarten,131912,T,BLT,8,100.0,0,3,59.5,56.2,60.1,0,16,210,100.0,100.0,94.8,2,19,3,418,0,0,1,418,227,227,0,417,191,0
Rashawn Slater,59971,T,LAC,7,100.0,0,27,86.4,88.1,76.4,0,6,218,100.0,100.0,97.2,1,9,3,417,0,0,415,417,232,232,0,0,185,2
Andrew Thomas,59701,T,NYG,6,100.0,1,21,75.4,71.8,73.8,4,8,244,100.0,100.0,95.9,3,16,4,416,0,0,413,416,261,261,0,0,155,3
Lane Johnson,7786,T,PHI,7,100.0,0,24,82.2,85.8,79.6,1,1,190,100.0,100.0,99.5,4,2,0,416,0,0,2,416,201,201,0,412,215,2
Alijah Vera-Tucker,57107,G,NYJ,7,100.0,0,22,71.0,76.2,63.5,3,0,267,100.0,100.0,98.3,2,6,3,416,0,0,0,416,280,280,416,0,136,0
Stone Forsythe,41795,T,SEA,6,100.0,1,29,43.1,41.3,51.6,4,29,269,100.0,100.0,93.1,3,35,2,414,0,0,0,414,298,298,0,413,116,1
Terron Armstead,7856,T,MIA,7,100.0,0,17,91.1,85.2,89.2,0,6,216,100.0,100.0,98.6,1,6,0,411,0,0,411,411,227,227,0,0,184,0
Orlando Brown Jr.,46227,T,CIN,8,100.0,0,7,67.7,82.5,50.4,1,5,263,100.0,100.0,98.1,4,8,2,411,0,0,409,411,276,276,0,0,135,2
Jackson Powers-Johnson,146550,G,LV,7,100.0,0,23,61.0,60.8,69.3,2,10,246,100.0,100.0,97.2,8,13,1,411,77,305,0,411,264,264,29,0,147,0
Morgan Moses,8701,T,NYJ,7,100.0,1,22,64.9,69.4,65.0,2,5,239,100.0,100.0,98.5,5,7,0,408,0,0,0,408,255,255,0,408,153,0
Alaric Jackson,40972,T,LA,6,100.0,0,26,69.0,76.7,62.9,2,6,211,100.0,100.0,97.2,3,10,2,400,0,0,400,400,230,230,0,0,170,0
Taylor Moton,11819,T,CAR,7,100.0,1,5,67.7,80.2,50.2,1,5,238,100.0,100.0,98.7,1,6,0,393,0,0,0,393,253,253,0,393,140,0
Christian Darrisaw,77373,T,MIN,7,100.0,1,18,81.4,79.9,82.3,1,7,209,100.0,100.0,97.1,5,10,2,392,0,0,392,392,231,231,0,0,161,0
Amarius Mims,146719,T,CIN,7,99.7,0,7,55.6,55.7,54.2,0,11,230,99.6,99.6,96.7,1,13,2,390,0,0,0,391,241,242,0,390,149,1
Lucas Patrick,11435,G,NO,7,100.0,0,20,71.1,53.8,75.1,0,6,200,100.0,100.0,98.5,3,6,0,385,88,297,0,385,214,214,0,0,171,0
Ryan Kelly,10652,C,IND,7,100.0,0,14,63.7,70.3,61.1,1,5,206,100.0,100.0,98.1,1,7,1,384,384,0,0,384,222,222,0,0,162,0
Demontrey Jacobs,56619,T,NE,7,100.0,0,19,41.0,39.8,45.5,4,13,242,100.0,100.0,94.4,4,22,5,379,0,0,138,379,263,263,0,241,116,0
Zach Frazier,123419,C,PIT,6,100.0,0,25,82.2,63.8,84.1,2,2,188,100.0,100.0,98.9,0,4,0,379,379,0,0,379,206,206,0,0,173,0
Mekhi Becton,59818,G,PHI,7,100.0,0,24,78.2,57.7,82.4,0,8,189,100.0,100.0,96.3,1,11,3,375,0,0,0,375,199,199,375,0,176,0
Mason McCormick,78326,G,PIT,6,100.0,0,25,57.4,56.4,57.6,1,6,182,100.0,100.0,98.1,2,7,0,353,0,82,0,353,193,193,258,0,160,13
Luke Goedeke,77548,T,TB,5,100.0,0,30,62.0,70.6,58.6,0,8,213,100.0,100.0,97.7,4,9,1,349,0,0,0,349,228,228,1,348,121,0
Dylan Parham,60953,G,LV,7,100.0,0,23,76.4,71.2,74.3,0,6,207,100.0,100.0,97.6,0,8,2,339,0,0,0,339,223,223,339,0,116,0
Mike McGlinchey,46275,T,DEN,5,100.0,1,10,69.5,73.8,65.2,0,6,206,100.0,100.0,98.1,2,7,1,337,0,0,0,337,218,218,0,336,119,0
Fred Johnson,46951,T,PHI,7,100.0,1,24,52.3,41.2,59.1,3,20,153,100.0,100.0,89.2,3,28,5,329,0,0,215,329,160,160,0,110,169,4
Wyatt Teller,46131,G,CLV,5,100.0,0,8,58.5,60.5,62.4,1,7,216,100.0,100.0,97.7,4,9,1,329,0,0,0,329,231,231,329,0,98,0
Cesar Ruiz,59857,G,NO,5,100.0,0,20,69.7,55.6,71.9,1,3,153,100.0,100.0,98.0,1,5,1,326,0,0,0,326,166,166,326,0,160,0
Jordan Mailata,66916,T,PHI,5,100.0,0,24,88.4,90.9,83.1,0,7,177,100.0,100.0,97.5,2,8,1,325,0,0,323,325,185,185,0,0,140,2
Vederian Lowe,59741,T,NE,6,100.0,0,19,60.6,72.5,51.8,2,11,185,100.0,100.0,95.9,4,14,1,324,0,0,324,324,199,199,0,0,125,0
Cornelius Lucas,9025,T,WAS,8,100.0,0,32,77.0,82.8,67.6,0,8,180,100.0,100.0,97.2,1,9,1,323,0,0,318,323,190,190,0,0,133,5
Connor McGovern,10778,C,NO,5,100.0,0,20,60.3,69.9,59.3,1,6,201,100.0,100.0,98.3,3,7,0,316,316,0,0,316,216,216,0,0,100,0
Luke Wattenberg,41024,C,DEN,5,100.0,0,10,58.0,71.3,53.1,2,2,184,100.0,100.0,98.9,1,4,0,310,310,0,0,310,199,199,0,0,111,0
Landon Young,41761,G,NO,7,100.0,0,20,52.8,24.9,67.0,0,11,183,100.0,100.0,95.9,1,13,2,306,0,30,6,306,195,195,267,0,111,3
Nicholas Petit-Frere,82003,T,TEN,5,100.0,0,31,52.4,34.9,67.1,1,17,161,100.0,100.0,91.3,3,23,5,301,0,0,1,301,173,173,0,297,128,3
Austin Corbett,46290,C,CAR,5,100.0,0,5,62.9,66.8,59.3,1,1,176,100.0,100.0,98.9,1,3,1,291,291,0,0,291,187,187,0,0,104,0
Layden Robinson,99057,G,NE,6,100.0,1,19,53.2,39.2,57.2,4,13,163,100.0,100.0,92.3,1,21,4,288,0,0,0,288,171,171,288,0,117,0
Will Hernandez,46180,G,ARZ,5,100.0,0,1,69.3,74.2,66.0,0,8,156,100.0,100.0,97.4,2,8,0,280,0,0,0,280,163,163,280,0,117,0
