player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Chandler Jones,7027,ED,LV,8,2,5.0,100.0,9.0,11.0,11.0,1,0,1,50.0,23,72.4,60.6,70.3,58.8,57.2,29.6,0,11,20.0,1,0,1,97.9,2,24,268,0,2,2,0,15,5,0.7,7.5
Bobby Wagner,7050,LB,LA,8,5,2.4,87.5,76.4,15.8,13.8,0,0,2,12.5,26,74.9,87.1,84.7,71.1,86.5,90.2,0,49,3.7,1,2,0,106.0,14,227,297,8,21,16,0,151,121,0.7,10.8
Lavonte David,7060,LB,TB,9,5,5.3,78.0,94.4,10.0,7.8,0,1,4,9.8,30,88.2,82.5,51.8,67.9,67.3,89.7,0,36,0.0,0,4,1,101.3,32,335,355,16,28,41,1,261,108,0.8,8.2
Casey Hayward Jr.,7064,CB,ATL,6,1,12.0,57.1,100.0,14.1,8.0,0,0,3,10.7,2,65.6,64.7,83.4,,55.2,33.7,1,40,23.5,4,2,0,80.2,16,236,236,1,12,28,1,225,68,1.0,14.1
Demario Davis,7079,LB,NO,9,4,2.6,68.4,88.1,21.4,14.6,0,0,3,15.8,20,79.8,84.2,55.1,91.1,69.5,63.0,0,23,15.8,3,2,1,84.5,13,297,337,12,12,19,0,116,92,0.4,8.9
Rodney McLeod,7271,S,IND,9,2,4.7,66.7,96.6,15.3,10.2,0,0,2,8.3,14,71.9,69.8,79.6,63.2,60.1,75.3,1,24,9.1,2,2,2,78.0,16,255,264,7,18,24,1,137,114,0.6,8.6
Michael Thomas,7279,S,CIN,1,0,,,92.3,,,0,0,0,,7,64.1,57.4,72.3,60.0,49.9,80.6,0,,0.0,0,0,0,0.0,0,12,13,0,1,0,0,0,0,0.0,
Tashaun Gipson Sr.,7288,S,SF,8,0,10.8,53.3,99.4,36.0,19.2,0,3,1,6.7,28,62.2,70.1,85.8,70.8,84.3,90.7,1,40,0.0,0,1,0,62.4,8,308,310,2,17,15,0,157,54,0.5,19.6
Harrison Smith,7641,S,MIN,7,1,11.2,79.2,99.7,14.5,11.5,1,0,2,8.3,18,62.4,64.5,86.0,66.9,64.8,84.4,4,49,6.1,2,1,1,97.9,19,300,301,5,30,24,2,248,88,0.9,13.1
Justin Bethel,7654,CB,MIA,3,0,4.6,63.6,100.0,8.7,5.5,0,0,0,0.0,17,53.4,54.0,77.7,,58.1,62.9,1,12,0.0,0,0,1,37.7,7,67,67,1,7,11,0,54,34,0.9,7.7
Darius Slay,7817,CB,PHI,8,2,12.0,45.9,100.0,17.0,7.8,0,4,2,5.4,24,83.6,78.5,84.6,,41.4,46.1,3,29,10.0,2,2,1,36.2,17,307,307,5,16,37,1,183,69,0.6,10.8
Johnathan Hankins,7830,DI,DAL,6,0,,,1.3,,,0,0,0,,9,60.0,53.6,82.3,51.1,56.2,47.1,0,,,0,0,0,0.0,0,1,76,0,0,0,0,0,0,0.0,
Jon Bostic,7831,LB,WAS,4,0,-0.5,100.0,94.4,16.0,16.0,0,0,0,0.0,32,70.4,67.3,75.3,56.5,59.5,58.8,0,24,0.0,0,0,0,118.8,2,34,36,1,2,2,0,25,26,0.8,12.5
Jamie Collins Sr.,7833,LB,NE,1,0,6.0,100.0,66.7,4.0,4.0,0,0,0,0.0,19,43.8,58.0,75.8,57.9,68.7,70.5,0,11,,0,0,0,112.5,1,4,6,0,0,1,0,11,5,2.8,11.0
Tyrann Mathieu,7850,S,NO,9,3,3.5,64.3,97.9,34.2,22.0,0,1,1,7.1,20,76.8,73.8,84.4,68.9,58.4,53.6,2,19,16.7,4,1,1,35.1,9,330,337,4,17,14,0,64,56,0.2,7.1
John Jenkins,7863,DI,MIA,8,0,,,1.5,,,0,0,0,,17,59.8,53.3,80.1,58.9,50.7,74.3,0,,,0,0,0,0.0,0,1,65,0,0,0,0,0,0,0.0,
Logan Ryan,7864,S,TB,4,2,13.0,50.0,99.1,35.7,17.8,0,0,1,16.7,30,66.8,75.1,80.3,59.2,89.1,85.5,1,17,0.0,0,1,0,34.7,3,114,115,1,3,6,0,44,1,0.4,14.7
Duron Harmon,7872,S,LV,8,3,8.6,80.0,97.7,34.0,27.2,0,0,1,10.0,23,77.8,74.9,85.3,67.2,56.0,62.4,2,55,8.7,2,1,0,70.0,8,292,299,4,18,10,0,103,44,0.4,12.9
William Gholston,7908,DI,TB,9,2,,,1.6,,,0,0,0,,30,63.2,60.5,84.1,59.0,57.1,62.5,0,,0.0,0,0,0,0.0,0,2,125,1,3,0,0,0,0,0.0,
Steven Means,7929,ED,BLT,1,0,,,5.3,,,0,0,0,,3,60.0,75.7,75.6,65.1,73.2,72.4,0,,,0,0,0,0.0,0,1,19,0,0,0,0,0,0,0.0,
A.J. Klein,7930,LB,CHI,2,0,-0.8,100.0,90.9,2.5,2.5,0,0,0,0.0,6,50.4,54.2,70.8,59.1,64.7,29.7,0,20,33.3,1,0,0,103.1,4,10,11,1,2,4,0,35,38,3.5,8.8
Micah Hyde,7941,S,BUF,2,2,6.0,100.0,98.6,22.7,22.7,0,0,0,0.0,4,69.1,68.4,81.7,59.1,52.5,63.0,0,19,0.0,0,0,0,102.8,3,70,71,1,4,3,0,26,8,0.4,8.7
Jordan Poyer,8000,S,BUF,5,3,7.4,75.0,99.0,29.0,21.8,0,1,2,25.0,4,67.4,68.4,82.5,58.3,63.1,62.4,4,23,11.1,1,1,0,90.1,6,191,193,2,5,8,1,49,13,0.3,8.2
Nick Williams,8006,DI,NYG,8,0,,,0.8,,,0,0,0,,21,60.0,59.9,83.7,52.7,63.2,76.8,0,,,0,0,0,0.0,0,1,123,0,0,0,0,0,0,0.0,
Tony Jefferson,8361,S,NYG,3,1,3.0,100.0,61.8,9.5,9.5,0,0,0,0.0,21,57.3,52.1,77.9,46.5,62.6,77.2,0,6,0.0,0,0,0,87.5,2,21,34,1,2,2,0,10,4,0.5,5.0
Brandon Copeland,8378,ED,BLT,3,0,,,5.7,,,0,0,0,,3,61.7,53.7,78.6,53.4,55.7,75.2,0,,,0,0,0,0.0,0,2,35,1,0,0,0,0,0,0.0,
Chris Banjo,8419,S,ARZ,5,0,,,100.0,,,0,0,0,,1,65.5,72.4,72.6,,69.2,79.1,0,,0.0,0,0,0,0.0,0,8,8,0,1,0,0,0,0,0.0,
Nickell Robey-Coleman,8483,CB,LV,1,0,,,72.7,,,0,0,0,,23,67.8,64.2,72.8,52.4,60.0,,0,,,0,0,0,0.0,0,8,11,0,0,0,0,0,0,0.0,
Jadeveon Clowney,8636,ED,CLV,5,0,-6.0,100.0,1.6,2.0,2.0,0,0,0,0.0,8,45.4,76.2,57.1,73.4,74.4,77.8,0,21,,0,0,1,118.8,1,2,123,1,0,1,0,21,27,10.5,21.0
Khalil Mack,8640,ED,LAC,8,0,8.5,100.0,9.1,11.5,11.5,0,0,0,0.0,27,89.8,85.3,87.7,71.7,74.7,62.2,0,24,0.0,0,0,0,118.8,2,24,264,7,2,2,0,43,26,1.9,21.5
Anthony Barr,8644,LB,DAL,8,3,3.8,77.8,87.4,11.9,9.3,0,0,0,0.0,9,57.8,56.1,42.0,65.3,54.6,62.6,0,23,10.5,2,0,2,91.0,14,174,199,6,14,18,0,105,64,0.6,7.5
Kyle Fuller,8649,CB,BLT,1,0,10.2,60.0,98.4,19.0,11.4,0,0,0,0.0,3,61.0,55.3,79.1,59.1,30.0,53.1,0,12,0.0,0,0,1,71.3,3,61,62,0,2,5,0,23,0,0.4,7.7
C.J. Mosley,8652,LB,NYJ,9,9,5.0,73.3,94.4,10.2,7.5,0,0,4,8.9,22,62.8,62.8,21.1,56.6,65.1,69.4,0,30,10.2,5,4,3,92.0,33,352,373,11,35,45,0,311,160,0.9,9.4
Jimmie Ward,8665,S,SF,2,2,4.8,100.0,97.4,6.9,6.9,1,0,0,0.0,28,50.8,55.5,77.3,57.8,74.1,29.6,0,23,12.5,1,0,1,140.4,10,75,77,1,5,10,2,82,41,1.2,8.2
Bradley Roby,8666,CB,NO,7,3,11.5,48.6,98.1,10.8,5.2,0,0,2,5.4,20,49.6,49.4,33.1,79.7,50.7,32.4,0,60,15.8,3,2,3,81.8,18,207,211,4,13,37,1,268,117,1.4,14.9
Demarcus Lawrence,8669,ED,DAL,8,0,,,3.3,,,0,0,0,,9,58.2,72.8,68.6,71.3,66.5,42.3,0,,50.0,3,0,1,0.0,0,7,211,6,3,0,0,0,0,0.0,
Kyle Van Noy,8675,ED,LAC,8,1,3.6,80.0,35.7,15.5,12.4,0,0,1,20.0,27,60.3,51.3,59.4,50.7,52.6,67.0,0,18,0.0,0,1,1,129.6,4,66,185,2,5,5,1,28,15,0.5,7.0
Lamarcus Joyner,8676,S,NYJ,9,6,15.8,61.9,97.9,26.9,16.7,0,0,2,9.5,22,55.4,59.1,54.3,83.6,66.0,56.8,3,55,5.0,1,2,3,94.9,13,370,378,0,13,21,3,208,65,0.6,16.0
Christian Kirksey,8706,LB,HST,8,8,5.6,68.8,88.9,10.8,7.4,0,0,0,0.0,13,58.8,57.8,85.1,65.3,54.7,61.1,1,24,7.1,2,0,0,94.4,22,249,280,8,18,32,2,209,120,0.9,9.5
Justin Ellis,8742,DI,NYG,8,0,,,1.1,,,0,0,0,,21,57.2,35.0,83.0,47.4,36.3,39.9,0,,0.0,0,0,0,0.0,0,1,88,0,2,0,0,0,0,0.0,
Dontae Johnson,8764,CB,SF,1,0,,,80.0,,,0,0,0,,28,68.1,59.6,71.5,53.8,51.5,71.7,0,,,0,0,0,0.0,0,8,10,0,0,0,0,0,0,0.0,
Kevin Pierre-Louis,8767,LB,HST,2,0,4.2,20.0,90.5,17.0,3.4,0,0,1,20.0,13,68.5,45.8,70.7,68.0,29.5,26.3,0,10,,0,1,1,39.6,1,19,21,0,0,5,0,10,14,0.6,10.0
Brent Urban,8769,DI,BLT,8,0,,,2.3,,,0,0,0,,3,60.1,52.6,82.1,55.5,50.8,39.2,0,,100.0,1,0,0,0.0,0,2,88,0,0,0,0,0,0,0.0,
Devon Kennard,8809,ED,BLT,7,1,5.5,100.0,11.8,4.5,4.5,0,0,0,0.0,3,48.3,59.3,81.6,54.1,68.8,48.1,0,13,20.0,1,0,0,112.5,2,9,76,1,3,2,0,22,11,2.4,11.0
Terrance Mitchell,8888,CB,TEN,6,2,11.8,64.5,100.0,8.8,5.7,0,0,1,3.2,31,60.4,61.6,82.8,,68.5,77.5,0,48,4.2,1,1,1,106.8,20,188,188,5,21,31,1,299,60,1.7,15.0
Denico Autry,8982,ED,TEN,8,0,5.5,100.0,2.8,4.0,4.0,1,0,0,0.0,31,61.4,78.7,53.6,76.4,70.3,58.3,0,20,33.3,1,0,2,108.3,2,8,287,8,2,2,0,20,9,2.5,10.0
Shaquil Barrett,9000,ED,TB,8,1,1.1,100.0,14.2,5.0,5.0,0,0,0,0.0,30,40.0,68.8,69.5,65.8,77.5,52.2,0,21,50.0,3,0,1,97.0,7,35,246,3,2,7,0,51,43,1.5,7.3
Christian Jones,9020,ED,SEA,2,0,,,50.0,,,0,0,0,,29,61.4,64.6,74.5,40.5,74.7,34.9,0,,100.0,1,0,0,0.0,0,4,8,0,0,0,0,0,0,0.0,
Adrian Phillips,9177,S,NE,9,6,7.3,56.0,98.5,17.7,9.9,0,0,3,12.0,19,72.1,70.6,82.8,65.0,59.9,79.5,0,25,8.0,2,3,0,83.9,14,255,259,10,17,25,1,131,39,0.5,9.4
C.J. Goodwin,9243,CB,DAL,1,0,,,100.0,,,0,0,0,,9,60.7,70.6,89.4,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Daniel Sorensen,9253,S,NO,4,0,,,100.0,,,0,0,0,,20,69.7,72.2,98.6,,60.0,70.6,0,,0.0,0,0,0,0.0,0,4,4,0,1,0,0,0,0,0.0,
Joe Thomas,9272,LB,CHI,6,0,4.7,100.0,90.5,11.7,11.7,0,0,0,0.0,6,68.9,71.4,76.7,57.3,68.4,32.7,0,17,0.0,0,0,0,104.2,3,38,42,1,2,3,0,27,13,0.8,9.0
Mike Pennel,9316,DI,CHI,9,0,,,1.3,,,0,0,0,,6,59.5,37.1,47.8,58.8,36.2,59.9,0,,,0,0,1,0.0,0,1,77,0,0,0,0,0,0,0.0,
K'Waun Williams,9332,CB,DEN,8,4,4.4,67.7,95.3,11.7,7.9,0,0,4,12.9,10,70.9,70.0,37.2,63.7,65.9,58.9,1,19,13.0,3,4,2,67.0,21,264,277,4,16,31,0,163,97,0.7,7.8
Dante Fowler Jr.,9436,ED,DAL,8,0,,,5.6,,,0,0,0,,9,81.9,65.8,3.0,75.9,46.9,47.8,0,,25.0,1,0,3,0.0,0,7,126,6,3,0,0,0,0,0.0,
Marcus Peters,9451,CB,BLT,8,1,11.9,65.9,100.0,11.3,7.4,1,1,4,9.8,3,60.3,59.9,46.5,83.5,54.1,38.8,1,48,11.1,2,1,5,110.2,27,325,325,5,15,41,3,384,137,1.3,14.2
Bud Dupree,9455,ED,TEN,6,0,-2.0,100.0,6.8,10.0,10.0,0,0,0,0.0,31,63.7,63.2,82.4,61.0,59.9,77.5,0,6,100.0,1,0,0,91.7,1,10,147,3,0,1,0,6,8,0.6,6.0
Shaq Thompson,9458,LB,CAR,10,3,2.8,75.6,88.1,9.2,6.9,0,1,4,8.9,5,54.6,68.6,86.0,40.2,87.8,66.9,0,33,13.8,4,4,0,102.9,34,334,379,12,22,45,1,329,252,1.1,9.7
Landon Collins,9466,S,NYG,2,0,-1.5,25.0,86.2,23.0,5.8,0,0,0,0.0,21,61.3,60.0,74.5,54.6,60.0,73.3,0,5,0.0,0,0,0,39.6,1,25,29,1,1,4,0,5,11,0.2,5.0
Mario Edwards Jr.,9468,ED,TEN,5,0,,,2.3,,,0,0,0,,31,61.1,64.1,54.6,54.8,86.5,74.0,0,,,0,0,1,0.0,0,3,131,1,0,0,0,0,0,0.0,
Preston Smith,9471,ED,GB,9,0,7.8,75.0,7.9,5.3,4.0,0,0,0,0.0,12,43.5,64.2,69.1,63.3,65.8,33.7,0,41,75.0,3,0,1,116.7,3,18,227,4,1,4,0,57,31,3.6,19.0
Eric Kendricks,9478,LB,MIN,8,6,7.2,63.6,95.4,14.7,9.3,1,0,4,12.1,18,42.6,58.3,49.1,72.2,81.2,50.7,0,32,20.0,7,4,2,95.4,21,333,349,7,22,33,1,239,88,0.8,11.4
Eric Rowe,9480,S,MIA,7,3,7.0,91.3,99.3,6.0,5.5,0,0,0,0.0,17,37.2,46.1,79.2,59.3,78.4,55.7,0,79,16.7,4,0,0,110.3,21,137,138,5,17,23,0,241,116,1.9,11.5
Denzel Perryman,9481,LB,LV,6,1,1.3,85.7,81.2,7.8,6.6,0,0,0,0.0,23,58.2,69.0,78.2,58.5,75.5,46.7,0,36,28.6,4,0,0,134.5,12,95,117,6,9,14,2,95,91,1.0,7.9
Ronald Darby,9483,CB,DEN,5,1,9.7,50.0,99.4,16.1,8.1,0,0,3,15.0,10,66.3,71.1,82.5,60.0,86.5,54.9,0,20,20.0,2,1,1,66.7,10,172,173,0,7,20,0,110,31,0.7,11.0
Jordan Phillips,9485,DI,BUF,6,2,,,0.9,,,0,0,0,,4,61.2,56.7,19.3,67.9,49.7,27.0,0,,40.0,2,0,2,0.0,0,1,117,3,1,0,0,0,0,0.0,
Markus Golden,9491,ED,ARZ,9,2,3.0,100.0,6.5,6.0,6.0,0,0,0,0.0,1,54.3,65.7,68.7,62.8,67.7,54.8,0,20,16.7,1,0,1,118.8,3,18,276,4,3,3,0,39,30,2.2,13.0
Randy Gregory,9493,ED,DEN,4,0,,,13.7,,,0,0,0,,10,89.3,87.4,82.2,82.6,61.9,66.3,0,,0.0,0,0,1,0.0,0,14,102,3,1,0,0,0,0,0.0,
Frank Clark,9496,ED,KC,7,1,5.7,66.7,4.2,4.0,2.7,1,0,0,0.0,16,39.5,55.6,48.9,65.0,55.7,30.1,0,12,75.0,3,0,2,86.8,2,10,238,3,0,3,0,21,10,2.6,10.5
Tyler Lockett,9502,WR,SEA,1,0,,,100.0,,,0,0,0,,29,60.7,70.2,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
P.J. Williams,9511,S,NO,5,2,10.0,72.7,97.2,12.0,8.7,0,0,2,18.2,20,54.7,54.7,82.2,56.7,58.7,76.7,0,67,12.5,1,2,0,154.4,8,103,106,2,5,11,2,173,102,1.8,21.6
Jordan Hicks,9517,LB,MIN,8,3,3.3,80.0,95.2,8.7,6.9,0,0,2,5.0,18,56.3,69.1,82.0,86.5,78.2,71.6,1,25,8.8,3,2,0,100.5,32,300,315,12,28,40,1,345,239,1.2,10.8
Danielle Hunter,9521,ED,MIN,8,0,1.8,100.0,4.8,3.5,3.5,1,0,0,0.0,18,79.9,79.8,74.4,74.2,69.0,41.6,0,23,22.2,2,0,2,93.8,4,14,294,10,7,4,0,26,19,1.9,6.5
Henry Anderson,9526,ED,CAR,6,0,,,1.7,,,0,0,0,,5,60.0,64.2,83.9,54.2,67.5,76.4,0,,,0,0,0,0.0,0,1,59,0,0,0,0,0,0,0.0,
Steven Nelson,9531,CB,HST,8,2,9.6,60.6,99.7,13.8,8.3,0,0,4,12.1,13,79.4,70.1,87.6,91.1,29.8,31.6,1,27,8.7,2,4,0,75.1,20,289,290,9,19,33,1,198,76,0.7,9.9
Za'Darius Smith,9555,ED,MIN,8,0,-2.0,100.0,7.1,16.0,16.0,0,0,0,0.0,18,61.4,83.1,28.6,87.3,64.8,70.7,0,7,25.0,1,0,3,95.8,1,19,267,9,3,1,0,7,9,0.4,7.0
Kwon Alexander,9557,LB,NYJ,9,4,3.9,69.0,94.7,8.5,5.9,0,1,1,3.4,22,59.2,65.6,78.1,74.5,68.7,62.7,0,22,13.6,3,1,0,83.4,20,177,187,7,15,29,0,166,94,1.0,8.3
Damien Wilson,9560,LB,CAR,9,2,5.3,88.9,88.9,7.5,6.7,0,0,0,0.0,5,56.6,55.8,79.4,71.6,54.0,65.4,0,19,0.0,0,0,1,106.0,8,64,72,4,8,9,0,85,46,1.4,10.6
Grady Jarrett,9570,DI,ATL,10,1,,,0.3,,,1,0,0,,2,64.7,70.7,60.3,76.8,57.2,51.8,0,,0.0,0,0,3,0.0,0,1,332,6,4,0,0,0,0,0.0,
Adrian Amos,9575,S,GB,9,4,4.2,78.9,97.7,15.9,12.6,0,0,0,0.0,12,55.4,56.1,82.3,63.2,56.7,54.0,0,36,5.0,1,0,1,127.5,15,256,262,5,15,19,3,97,67,0.4,6.5
Bobby McCain,9578,S,WAS,9,2,12.3,73.3,98.9,29.1,21.3,0,0,4,26.7,32,58.8,56.7,86.9,62.3,48.7,53.3,0,61,4.3,1,4,1,97.6,11,344,348,6,20,15,0,124,39,0.4,11.3
David Mayo,9602,LB,WAS,4,0,15.0,100.0,100.0,16.0,16.0,0,0,1,100.0,32,63.7,58.4,73.8,,53.4,74.9,0,25,0.0,0,1,0,118.8,1,17,17,0,1,1,0,25,10,1.6,25.0
Quandre Diggs,9633,S,SEA,9,4,10.5,58.3,100.0,50.0,29.2,0,3,1,8.3,29,61.4,62.5,52.8,,65.3,60.3,0,26,15.0,3,1,2,78.1,7,373,373,3,13,12,0,79,59,0.2,11.3
Rakeem Nunez-Roches,9650,DI,TB,9,0,6.0,100.0,2.7,4.0,4.0,0,0,0,0.0,30,63.0,62.4,62.3,57.0,63.0,64.0,0,9,0.0,0,0,1,104.2,1,4,149,3,2,1,0,9,3,2.3,9.0
Neville Hewitt,9836,LB,HST,2,0,6.0,66.7,100.0,4.0,2.7,0,0,0,0.0,13,49.0,67.2,73.2,,78.5,78.3,0,20,0.0,0,0,0,91.0,2,8,8,1,2,3,0,24,20,3.0,12.0
Troy Hill,9881,CB,LA,4,2,8.4,61.1,97.6,10.8,6.6,0,0,2,11.1,26,77.6,79.8,80.6,77.5,73.7,75.5,1,39,8.3,1,2,0,93.5,11,123,126,7,9,18,2,115,57,1.0,10.5
Justin Coleman,9892,CB,SEA,1,0,5.1,75.0,100.0,6.3,4.8,0,0,0,0.0,29,54.3,57.2,75.7,,69.5,37.7,0,18,40.0,2,0,0,95.3,6,40,40,1,3,8,0,59,40,1.6,9.8
Dean Marlowe,9966,S,BUF,5,1,19.9,28.6,96.1,34.0,9.7,0,0,0,0.0,4,48.0,43.4,0.0,58.0,53.8,49.9,0,62,14.3,1,0,1,105.4,2,73,76,1,5,7,1,65,0,1.0,32.5
Alex Singleton,9994,LB,DEN,6,8,2.6,85.2,85.2,7.0,6.0,0,0,1,3.7,10,74.4,76.6,30.2,72.1,71.2,57.8,0,18,10.8,4,1,1,84.6,23,178,209,13,25,27,0,116,96,0.7,5.0
Bryce Callahan,10000,CB,LAC,8,1,5.7,62.5,98.2,13.9,8.7,0,1,2,8.3,27,74.8,71.5,81.4,69.4,46.6,59.3,2,16,11.1,2,2,2,63.0,15,224,228,5,15,24,2,91,55,0.4,6.1
Efe Obada,10235,ED,WAS,9,0,,,1.8,,,0,0,0,,32,60.8,59.5,59.9,63.0,55.4,28.2,0,,33.3,1,0,1,0.0,0,2,112,4,2,0,0,0,0,0.0,
Erik Harris,10346,S,ATL,2,1,4.3,100.0,88.9,4.0,4.0,0,0,0,0.0,2,44.6,51.5,94.4,59.6,66.9,78.6,0,12,0.0,0,0,0,104.2,4,16,18,0,3,4,0,36,19,2.3,9.0
Joey Bosa,10637,ED,LAC,3,1,5.0,100.0,2.4,2.0,2.0,1,0,0,0.0,27,48.4,86.0,39.3,85.5,76.7,76.0,0,21,0.0,0,0,1,118.8,1,2,82,2,0,1,0,21,16,10.5,21.0
Jalen Ramsey,10639,CB,LA,8,3,8.4,68.4,95.6,10.7,7.3,0,2,7,18.4,26,81.0,86.7,85.4,91.3,85.7,71.1,1,53,8.0,2,7,1,104.6,26,285,298,9,20,38,3,275,99,1.0,10.6
Leonard Floyd,10643,ED,LA,8,4,2.6,100.0,16.0,5.6,5.6,1,0,0,0.0,26,51.2,67.3,69.7,62.7,73.7,68.3,0,16,15.4,2,0,1,108.3,7,39,244,3,7,7,0,70,52,1.8,10.0
Eli Apple,10644,CB,CIN,8,2,14.4,60.0,98.9,12.7,7.6,1,0,4,11.4,7,43.5,47.2,43.0,64.3,67.6,32.4,0,75,19.0,4,3,3,97.0,21,279,282,3,15,35,1,297,90,1.1,14.1
